model,seed,cohort,log_id,horizon_s,position_rmse_m,velocity_rmse_m_s,attitude_error_deg,body_rate_rmse_rad_s,delta_v_rmse_m_s,delta_omega_rmse_rad_s,velocity_x_rmse_m_s,velocity_y_rmse_m_s,velocity_z_rmse_m_s,body_rate_p_rmse_rad_s,body_rate_q_rmse_rad_s,body_rate_r_rmse_rad_s,n_windows
K25,17,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5,0.12438598301846018,0.40360039460408614,4.570107889298027,0.5418758841872623,0.40360039460408614,0.5418758841872623,0.1995866052827474,0.18253785170097592,0.2995636797288272,0.46917051254673153,0.22517649912032023,0.15101009325300405,144
K25,17,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,0.3879828945677924,0.7732046047570252,7.208091062200496,0.5468018668373686,0.7732046047570252,0.5468018668373686,0.4086303294374025,0.47942923208228716,0.4483461008042066,0.4244831500372494,0.29875217269273635,0.17191124518964665,144
K25,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1,0.01809680420842431,0.16114285616372065,1.51315705290789,0.5363885210967662,0.16114285616372065,0.5363885210967662,0.05932427383439924,0.05498113020833848,0.13937261548681829,0.4778058141980911,0.212376563296716,0.11962627155082305,153
K25,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2,0.04080671232815055,0.22096018712990048,2.6657208777158763,0.5485785382266819,0.22096018712990048,0.5485785382266819,0.09085333574768574,0.0719167393548396,0.18814105952866053,0.47358122354034665,0.24159592270932978,0.1352429201221966,153
K25,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,0.14888409566217192,0.4419119445988004,5.503165770603625,0.5693424949123022,0.4419119445988004,0.5693424949123022,0.2100551597476027,0.18310530985090182,0.34298023579633213,0.48638931265438295,0.25103241642592056,0.1567132379600553,153
K25,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,0.4570793501004354,0.8441844700119367,8.878160250864928,0.6799584301488724,0.8441844700119367,0.6799584301488724,0.48849564243098054,0.450917057548563,0.5202818793183404,0.5442206706915216,0.3579559071253385,0.1950253749558388,153
K25,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,0.021947199107063296,0.1252934132700899,1.3090763329193904,0.49815474832672696,0.1252934132700899,0.49815474832672696,0.05233058906742366,0.06232320239485685,0.09526682161159616,0.38357721886556406,0.290126801972702,0.12981952559193996,138
K25,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2,0.04430949642199202,0.19152672620996636,2.5013172330346056,0.49958581106722194,0.19152672620996636,0.49958581106722194,0.07023728764878448,0.11795945648382117,0.1335469089963928,0.4209345614165018,0.21521978203002698,0.16149465331006777,138
K25,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5,0.14327077940446895,0.3602252167602548,4.9224316401367405,0.4935552064330866,0.3602252167602548,0.4935552064330866,0.14748800492781644,0.16690842079713022,0.28310965059388754,0.4114214834276787,0.23065060191119888,0.14535957006463884,138
K25,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,0.4050842499978966,0.6647753696252401,8.194575001526925,0.5142043599238798,0.6647753696252401,0.5142043599238798,0.32892770862883264,0.4131374365164347,0.40379488989484424,0.36721936410468003,0.3099360058184947,0.18301839986340002,138
K25,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.1,0.02256773617708969,0.1285686360418619,1.3710698815289726,0.4797925094992526,0.1285686360418619,0.4797925094992526,0.05792170524769229,0.0494796073022581,0.10356997004961685,0.3980151971391644,0.23400682203939135,0.13048203806228323,131
K25,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2,0.04628846128368679,0.17209513970443605,2.126658515001173,0.42570549863959334,0.17209513970443605,0.42570549863959334,0.06395874319982742,0.057532695307322405,0.14905034467877853,0.3504460763584311,0.20738144232907396,0.12411952511381269,131
K25,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5,0.13596527194445587,0.3367565160029216,4.482785731844243,0.48107560223030893,0.3367565160029216,0.48107560223030893,0.14236848093052162,0.14663480462563477,0.26764603636213935,0.4011377401332756,0.21559688318072906,0.1550491291970971,131
K25,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,0.38350468597635834,0.6593135140673896,8.23375692251916,0.6005893135309651,0.6593135140673896,0.6005893135309651,0.34509887641300074,0.44395780886052766,0.344241977803599,0.4894807184093284,0.3071107621673988,0.16370439699056072,131
K25,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.1,0.01639120577244553,0.13369061887609493,1.4028548456394117,0.47295349907241424,0.13369061887609493,0.47295349907241424,0.049328350764914076,0.06353636223507945,0.10678495240538173,0.39325944575578986,0.22209099842304,0.14038379189972877,146
K25,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.2,0.03802687401403176,0.21005066599454458,2.5594300652684994,0.580271490347164,0.21005066599454458,0.580271490347164,0.10052248828255327,0.08649651911356313,0.16289525412200526,0.5113938610652984,0.23471544715240897,0.1417743991081953,146
K25,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5,0.13119433220464358,0.3951402608571583,4.7131200774269875,0.5327473186286548,0.3951402608571583,0.5327473186286548,0.20100036691021272,0.1954235733138719,0.2784677813418649,0.44740402143613767,0.2290208826490824,0.17663177069663535,146
K25,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,0.3676854232333181,0.7106310996596659,8.08099531098416,0.5964147048363577,0.7106310996596659,0.5964147048363577,0.4168914113744935,0.39995533392337895,0.4138041104096565,0.485800390147392,0.2883487101018773,0.19121585305686592,146
K25,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.1,0.01580290606170249,0.19243432249313963,1.4215677450958506,0.5687260340437944,0.19243432249313963,0.5687260340437944,0.08622176883309488,0.08584444217746937,0.14908892245879685,0.4963868521423604,0.2298049971014328,0.1556889788218556,114
K25,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.2,0.03964133593828721,0.28942443838635,2.374832241771916,0.5340832530369226,0.28942443838635,0.5340832530369226,0.160678318811238,0.12794466664032902,0.20390965077098086,0.4595215860024152,0.21974316551915196,0.16061685584006724,114
K25,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5,0.13030049602328186,0.3919711133899639,4.720027138192219,0.6002331011961192,0.3919711133899639,0.6002331011961192,0.20877897759613795,0.16540648669792166,0.287564577798326,0.522702221617032,0.24352913248607233,0.1666004949533792,114
K25,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,0.38161249081021437,0.7415790582073066,8.473816719740542,0.7000425706973609,0.7415790582073066,0.7000425706973609,0.4092278883739951,0.44722882059817404,0.42715151524366995,0.5499741595134653,0.3845732937226353,0.1992270222920339,114
K25,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.1,0.01586085595899458,0.11105655631634993,1.3068257906953646,0.5174206885988383,0.11105655631634993,0.5174206885988383,0.04571432687264153,0.04127397319367689,0.09241330075392575,0.4575673799670643,0.19916645063098942,0.13670766885301575,168
K25,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.2,0.03157973272106302,0.15166574790681303,2.144861644618715,0.5245145395025931,0.15166574790681303,0.5245145395025931,0.05994931988651378,0.061431253662403824,0.12503911070838114,0.47044743409553375,0.18837834187890481,0.13530821931242787,168
K25,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5,0.10862616750767629,0.399857824182434,4.300765840053638,0.6153288250691917,0.399857824182434,0.6153288250691917,0.23750933568946395,0.2089294336826397,0.24458962930040862,0.5471072231993837,0.22985782922715928,0.16269181794752238,168
K25,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,0.352233445073338,0.6637546623752413,7.22173156697914,0.6117232560293712,0.6637546623752413,0.6117232560293712,0.3761959979158948,0.4163557718706872,0.35453447534322946,0.5038611670143438,0.300376739239154,0.17350239441048781,168
K25,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.1,0.059490229418962016,0.11822047890078308,1.3529075505783021,0.5595538126038291,0.11822047890078308,0.5595538126038291,0.05192940495599643,0.04269381451050391,0.09724534299898024,0.5019800290167611,0.21368994911600606,0.124310600169943,182
K25,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.2,0.11288135300784397,0.17397232124985748,2.105454584883456,0.5373547738189329,0.17397232124985748,0.5373547738189329,0.07548073192433008,0.06471715860596215,0.14276104878853255,0.47699188504259427,0.20144572989562146,0.14369590271239283,182
K25,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5,0.2762915867780377,0.33701802415624177,4.056142846691181,0.5887535743234925,0.33701802415624177,0.5887535743234925,0.19178067036933147,0.1572987753488228,0.2281631397764055,0.5226139318814634,0.22797553155247677,0.1467399280886116,182
K25,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,0.6551396589696027,0.6811412927322467,6.558077055584923,0.6061422984189141,0.6811412927322467,0.6061422984189141,0.43838553495520766,0.38181562620313586,0.3549484624478597,0.5086834907491097,0.2889123741575755,0.15867965285598992,182
K25,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.1,0.022128548475933246,0.12491200708536561,1.4016882547464553,0.5062389891666657,0.12491200708536561,0.5062389891666657,0.05415616255900754,0.046827397623835365,0.10235875342517609,0.4374558902141519,0.21809709685875586,0.13169629687737525,160
K25,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,0.044076252421475635,0.16878783798117938,2.231004498464301,0.5942830030576911,0.16878783798117938,0.5942830030576911,0.06894870375618084,0.08158780236289039,0.13068603982942179,0.5483762569503547,0.1873728948560602,0.13170864364059814,160
K25,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,0.1377533886033169,0.3385739856377426,4.106885913950288,0.6844795002259951,0.3385739856377426,0.6844795002259951,0.17614887757499673,0.19328045417960873,0.2150501864956627,0.6365324873323641,0.20632365182581894,0.14411498706713338,160
K25,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,0.40196845969715894,0.7089414724937355,6.669969291310336,0.6397030477542275,0.7089414724937355,0.6397030477542275,0.3994094787394306,0.506412795639605,0.2943062352842053,0.546049904766576,0.29460973627150616,0.1557388651059658,160
K25,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,0.021208619095961296,0.11042806439119902,1.3359301080650197,0.5022407665083671,0.11042806439119902,0.5022407665083671,0.04794238103800525,0.04932241874730622,0.08638972458868525,0.45122404960591606,0.1831632233101022,0.1228571456074232,161
K25,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,0.04028057798385099,0.16662548094070487,2.0701497812091154,0.5322712606688764,0.16662548094070487,0.5322712606688764,0.08323643733142355,0.0751727383550208,0.12322664406410162,0.4723526363438411,0.19250426726412195,0.15211110728070282,161
K25,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,0.12566027623865436,0.42471647208773244,4.3158028454928905,0.6095569955817574,0.42471647208773244,0.6095569955817574,0.2536960534296942,0.22911365531578726,0.2520502471426798,0.525055171529406,0.2699022964095645,0.15175489483284657,161
K25,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,0.4007931537713869,0.7761963329555395,7.593018879743555,0.6137661919083702,0.7761963329555395,0.6137661919083702,0.5170168224381098,0.47607577700826464,0.32943316037643194,0.520767187456254,0.2749728519253079,0.17291733719516894,161
K25,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,0.02259158583016657,0.26842130675051823,1.1557394133919825,0.48940962152097844,0.26842130675051823,0.48940962152097844,0.13462229352553245,0.2171726083585632,0.08223681768112928,0.4237025677924937,0.2179354997621558,0.11181247527344208,150
K25,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,0.045671461522725804,0.21461967143822192,1.7555057668396417,0.5750625688391892,0.21461967143822192,0.5750625688391892,0.08817607384362519,0.15698331585545053,0.1168024910385123,0.5287408574501345,0.18694375698948676,0.12720886551447338,150
K25,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,0.12502508938211876,0.36016276454075213,3.643396670336497,0.5530781981988614,0.36016276454075213,0.5530781981988614,0.20309373762389749,0.19178510779149277,0.22735132093084096,0.49371209092762397,0.21369664644208858,0.12836513504132496,150
K25,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,0.4065062194322813,0.7491655189882914,5.6344098133083165,0.6206400902784234,0.7491655189882914,0.6206400902784234,0.47567413905470873,0.4315058138041296,0.3857276512369751,0.47697432412838003,0.3706173237715195,0.14259177782579655,150
K25,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,0.059416064145576666,0.10296284757963535,1.1559425111098949,0.5079632584266146,0.10296284757963535,0.5079632584266146,0.04207220055735664,0.049101001057410575,0.08012720896879504,0.46745407359401075,0.17172437539132063,0.10012042692782352,155
K25,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,0.10735699766496447,0.1308043271808025,1.6375018303868576,0.5877048318116668,0.1308043271808025,0.5877048318116668,0.05254570867357606,0.06209309848899438,0.10243616367889878,0.5295020028987419,0.22953454126336695,0.11107876767418655,155
K25,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,0.23734666938660257,0.29179614820375505,3.091865471971573,0.5811874557452454,0.29179614820375505,0.5811874557452454,0.13070376304831643,0.1360582678083308,0.22259754309640045,0.5305494122473651,0.2132865663251217,0.10394720056281735,155
K25,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,0.48871645625007654,0.5941310650755344,5.22584043680292,0.6097365821454819,0.5941310650755344,0.6097365821454819,0.31656599669823055,0.3185847061429152,0.3889491962121495,0.5139854270140578,0.30438019871088934,0.1222717263162261,155
K25,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,0.08514009945816492,0.11029339163235231,1.210696639830489,0.5445116549730169,0.11029339163235231,0.5445116549730169,0.04452396838074769,0.04811993719644332,0.08869453264777921,0.492492883059328,0.20523113373525503,0.10873768566190312,140
K25,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,0.16576105358464618,0.16010697537948923,1.6827374643219373,0.5739017841778805,0.16010697537948923,0.5739017841778805,0.07461865385946291,0.07977878526616676,0.11705402805040448,0.5264773339614196,0.19186102465818922,0.12399283013360124,140
K25,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,0.4226092745458151,0.3016538257894176,3.1320217260656293,0.5702803298588127,0.3016538257894176,0.5702803298588127,0.17679509294804072,0.14812681866931088,0.1944144318557524,0.5198235917499823,0.20234641261373557,0.11857072735871996,140
K25,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,0.8663904072859604,0.6436070689896198,5.299600604105387,0.6407201135702892,0.6436070689896198,0.6407201135702892,0.4132883906415148,0.37959737347406525,0.3151644006958067,0.5796825708890961,0.24335559040591778,0.12356551929692781,140
K25,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1,0.039360439137386675,0.09601622358798943,1.3213980644721361,0.6036213097119664,0.09601622358798943,0.6036213097119664,0.0477359039170602,0.046314264964075806,0.069248736668313,0.5682547883503625,0.17934916628851189,0.09632786516315041,201
K25,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.2,0.07052266448418967,0.13147908000984676,1.7748427020562396,0.5557208991708938,0.13147908000984676,0.5557208991708938,0.06986996375638227,0.06564031307576429,0.0899793639910461,0.5210200659760093,0.16971523338951566,0.0925232304948542,201
K25,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5,0.2021363100747653,0.3881543414461678,3.107505303031784,0.5816074109484606,0.3881543414461678,0.5816074109484606,0.2314638548406523,0.24564441617130087,0.19169532464218952,0.5227537326517979,0.2186297402898209,0.1311363875115888,201
K25,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,0.4783754474646303,0.5650691264306796,5.819940905555798,0.6067866311668608,0.5650691264306796,0.6067866311668608,0.3473297041496198,0.3148981313781349,0.3154431186680539,0.5141375734980825,0.295528759640497,0.12851195860962156,201
K25,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.1,0.12787663733768198,0.11033843209447182,1.3535201478866428,0.57198426430644,0.11033843209447182,0.57198426430644,0.056846091129716454,0.05013815928830737,0.0801826446528091,0.527616253055554,0.17879796511137927,0.12968568077404283,164
K25,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2,0.2656852783200181,0.1674797757030091,1.92406751512087,0.5419864661451725,0.1674797757030091,0.5419864661451725,0.09547855073106905,0.08857560966650398,0.10529806737083089,0.48681292927625125,0.20299360885371137,0.12472408002689103,164
K25,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5,0.6702770901735254,0.3707062279315118,3.706387717495273,0.5807383803608113,0.3707062279315118,0.5807383803608113,0.223914327967097,0.215688142616567,0.2019012290523978,0.5265611938918642,0.2121749944350397,0.12236072592038542,164
K25,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,1.3978838014445216,0.7231812565488563,5.897342687830995,0.6633398763475676,0.7231812565488563,0.6633398763475676,0.4478747299257112,0.4680353614803559,0.3214689044394599,0.5763689785481418,0.2967129690782267,0.14064140962377059,164
K25,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.1,0.018867137745085357,0.12082214844198579,1.4041012773060195,0.5221791218295108,0.12082214844198579,0.5221791218295108,0.05214342082082388,0.047515206871459506,0.09808853314838654,0.44337801302920227,0.22629195934157484,0.15773053596012013,130
K25,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.2,0.03968182338965249,0.188193196425719,2.4434779335031536,0.5313726508607904,0.188193196425719,0.5313726508607904,0.07688288772787154,0.07179918912325609,0.15604671479014118,0.4573663311780993,0.22858328923601917,0.14464651074101686,130
K25,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5,0.13242908603999726,0.4255744133743036,5.122903857394244,0.5969786122716727,0.4255744133743036,0.5969786122716727,0.1761978545750366,0.24019054906540888,0.303934857332446,0.4823308299602686,0.3015619598865951,0.18110996198168183,130
K25,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,0.46382542964407264,0.9378778562956692,8.685249006203936,0.7505673510483647,0.9378778562956692,0.7505673510483647,0.4452514239711529,0.6490940014246551,0.509944134289189,0.5155678573691573,0.5083203251325038,0.1978675818943589,130
K25,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.1,0.020288900603438464,0.14490436994892159,1.5417602877078112,0.5054238382595174,0.14490436994892159,0.5054238382595174,0.05626418098811355,0.06200808294417277,0.11826502448999587,0.4427780429794075,0.19359950332256548,0.14805435910355616,145
K25,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.2,0.04178048840295747,0.1931032473488222,2.331408445430469,0.5278467184652336,0.1931032473488222,0.5278467184652336,0.07222358721350834,0.10178109161626372,0.147354087069463,0.4483576651250369,0.23579770878540693,0.14831386600616056,145
K25,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5,0.13353116751064545,0.3910310844190417,4.869869269678595,0.5660950578637981,0.3910310844190417,0.5660950578637981,0.16315766940058535,0.22231410651213307,0.27723874538637805,0.4736671802590595,0.2558081417236175,0.17511485234313567,145
K25,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,0.4208500578517523,0.7659559366441437,8.021560351101877,0.6852358073067346,0.7659559366441437,0.6852358073067346,0.4071272662528506,0.48481644424454073,0.43114835189754364,0.4923982210806236,0.42807893683386455,0.20938129651699539,145
K25,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.1,0.01578145738564266,0.12655868748415247,1.3603648098903898,0.40263759180460085,0.12655868748415247,0.40263759180460085,0.054090073169366176,0.04813347198283541,0.10380045393504587,0.3313163746863473,0.1878972892964295,0.13054155994915248,144
K25,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.2,0.03583688856652647,0.19041704597162123,2.174757838780845,0.4950095560793333,0.19041704597162123,0.4950095560793333,0.0946880503388625,0.06472591766398077,0.15199796084862172,0.4126809994188896,0.22870778595466282,0.1497384452043002,144
K25,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5,0.1275132870986909,0.4350654837499818,4.5935642450489915,0.5560873417670391,0.4350654837499818,0.5560873417670391,0.2245604087820501,0.2170838831710095,0.30286826447424253,0.4683493737546269,0.2563215536435433,0.15550323763491425,144
K25,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,0.40889253284542076,0.7869813696834345,7.238846142007708,0.5734648798709486,0.7869813696834345,0.5734648798709486,0.44665111043913985,0.4676853950194765,0.4484560547676596,0.41857427955500287,0.3528053329313888,0.17083892412323298,144
K25,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1,0.017690864874318174,0.15350748695564764,1.572457651377042,0.5281770983418791,0.15350748695564764,0.5281770983418791,0.05760300397060145,0.051317835309138755,0.1327136852935119,0.4598561497493115,0.22330379012972199,0.13281109164631846,153
K25,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2,0.039403639850847653,0.22888320188663103,2.659418146550217,0.5316345989642762,0.22888320188663103,0.5316345989642762,0.09315476543619482,0.07237529958528835,0.19614159628274566,0.43999817339029057,0.2592510185604153,0.14773578985642508,153
K25,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,0.14460704673120642,0.4259292194558741,5.468236238657883,0.5653101957411155,0.4259292194558741,0.5653101957411155,0.21180693002456624,0.17322880668422144,0.3264127830135016,0.4485699622973919,0.30593619014842616,0.15736471615594372,153
K25,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,0.4443963824858859,0.8477391874859354,8.52366993388017,0.6825566240298442,0.8477391874859354,0.6825566240298442,0.49756430833639625,0.43263101254394765,0.5328432190187242,0.5460968171135472,0.3687335385830862,0.17803760521155843,153
K25,23,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,0.021560173009474798,0.11822035589043697,1.3664842311157774,0.5127743693190226,0.11822035589043697,0.5127743693190226,0.04786834899746492,0.05195387448310647,0.09479171185980394,0.3864787809031999,0.30314192044743743,0.14723003025720444,138
K25,23,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2,0.042418762426712095,0.1758900692767838,2.6593168409567203,0.4822848099148256,0.1758900692767838,0.4822848099148256,0.06895360595453869,0.09415288897946342,0.13159768308324749,0.38432928763650237,0.24360150139741615,0.15983724552282152,138
K25,23,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5,0.1374862773471087,0.3754429460227668,5.084273061793831,0.49293598925441023,0.3754429460227668,0.49293598925441023,0.15604584307423192,0.14880999106202014,0.30734782761169444,0.38123669114068176,0.2696025647549777,0.157983960919666,138
K25,23,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,0.40839986794746286,0.7266935750468017,8.065113287047817,0.5404881808650179,0.7266935750468017,0.5404881808650179,0.3614884025875803,0.43875257843724313,0.4526652866342324,0.36444166257760563,0.35226563216801926,0.18766638650997905,138
K25,23,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.1,0.022595192682165484,0.12196666418850034,1.4137092193869785,0.4859819138162924,0.12196666418850034,0.4859819138162924,0.05175256148716101,0.0463250704014337,0.10025730599357956,0.4024767203416953,0.2305380963056532,0.1450623875830826,131
K25,23,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2,0.04655870980482664,0.1727764327009682,2.166247009410174,0.4081825812057478,0.1727764327009682,0.4081825812057478,0.07304361251624165,0.059644768456503884,0.14477164074230622,0.3252035292409811,0.2117468720455943,0.12656597626496618,131
