model,seed,cohort,horizon_s,position_rmse_m,velocity_rmse_m_s,attitude_error_deg,body_rate_rmse_rad_s,delta_v_rmse_m_s,delta_omega_rmse_rad_s,velocity_x_rmse_m_s,velocity_y_rmse_m_s,velocity_z_rmse_m_s,body_rate_p_rmse_rad_s,body_rate_q_rmse_rad_s,body_rate_r_rmse_rad_s,n_flights,n_windows
K25,23,Sep17,0.2,0.0406930340825269,0.20986953979592388,2.423120791963374,0.5066246779800319,0.20986953979592388,0.5066246779800319,0.0985577234758526,0.08727363766624636,0.16073459788249939,0.42296583915827246,0.2362497524197138,0.14625388995250604,8,1101
K25,23,Sep17,0.5,0.1373046695012371,0.41217816737720725,4.889957367587343,0.5485150309179296,0.41217816737720725,0.5485150309179296,0.20397870658757888,0.2014025192821043,0.2919512537074179,0.44325340409875064,0.27670024289717765,0.16488550986996203,8,1101
K25,23,Sep17,1.0,0.42440006357470555,0.8015249189533052,8.007528319044981,0.6548212011223763,0.8015249189533052,0.6548212011223763,0.4375916589179957,0.4901990381767809,0.4546566372016863,0.48072670543907065,0.4012322066848143,0.18576821916927622,8,1101
K25,23,Sep7,0.1,0.05019118873422253,0.12713262561826555,1.2857527176361812,0.5304438541602295,0.12713262561826555,0.5304438541602295,0.05797903282001801,0.0630167065274154,0.08800391360310927,0.4787548927703791,0.19645606975346175,0.11212200287754265,9,1481
K25,23,Sep7,0.2,0.09753703678100561,0.16104733420307366,1.9174620712491277,0.5519438001110725,0.16104733420307366,0.5519438001110725,0.07565280301176397,0.08092995816667346,0.11522670381047823,0.5026991040910184,0.19028915514688755,0.12222192547491763,9,1481
K25,23,Sep7,0.5,0.25197616530243305,0.34376427224022343,3.7780243836316973,0.598387011413196,0.34376427224022343,0.598387011413196,0.1928443186045052,0.18308931076980878,0.2154259579764557,0.5308097676041044,0.23568066851467137,0.1392927201484978,9,1481
K25,23,Sep7,1.0,0.590310069162432,0.6744793537060272,6.458573428349303,0.6370907394949888,0.6744793537060272,0.6370907394949888,0.4149878826203781,0.4179958166158927,0.3248041352062356,0.5279182082884644,0.31907142469126876,0.1502867249064525,9,1481
K25,42,ALL,0.1,0.03527609741988158,0.1378577788500881,1.3479077025111526,0.5225180984877582,0.1378577788500881,0.5225180984877582,0.05871958748385783,0.05880687135666526,0.10694390246619338,0.4606804452317109,0.20796889735184013,0.1254623509123187,17,2582
K25,42,ALL,0.2,0.07063482132048939,0.18778197991269666,2.1789338100316233,0.5359368431147785,0.18778197991269666,0.5359368431147785,0.08223157771822237,0.0817282999274382,0.14615784119862338,0.4745114926600815,0.20546804081370218,0.1347417108293394,17,2582
K25,42,ALL,0.5,0.19595506988544156,0.36183766555722974,4.310303273331019,0.5755143551433997,0.36183766555722974,0.5755143551433997,0.192111074088862,0.18889292452991038,0.23831870978740674,0.5025360689324383,0.2344130597272269,0.14842068195176916,17,2582
K25,42,ALL,1.0,0.49453886984261264,0.7024178153316798,7.485786230882165,0.6282342404533179,0.7024178153316798,0.6282342404533179,0.41555287015327724,0.4457457673859493,0.3450478165958381,0.5140721898829681,0.31068531240591557,0.17632564015830904,17,2582
K25,42,Sep17,0.1,0.018539461526298956,0.13942159713680244,1.4237667625140153,0.5119236762042448,0.13942159713680244,0.5119236762042448,0.058955012568006546,0.054717498639930515,0.11363554966786146,0.43987477814798615,0.2205441782380382,0.1359663022737399,8,1101
K25,42,Sep17,0.2,0.04023523936444741,0.21252559186679773,2.434026093269825,0.5202597430361132,0.21252559186679773,0.5202597430361132,0.09280518008481578,0.08490144854940013,0.1696722876668161,0.44441687601238905,0.22565341192655225,0.1478868846902499,8,1101
K25,42,Sep17,0.5,0.1343806050393856,0.39794647416987666,4.866618784612944,0.5546010480844004,0.39794647416987666,0.5546010480844004,0.19831810465721775,0.20138872534974894,0.27703963761298406,0.46943502129964126,0.24446530410263978,0.1646693176227441,8,1101
K25,42,Sep17,1.0,0.4068023255617712,0.7792504957949267,8.60599214090652,0.6406083631218089,0.7792504957949267,0.6406083631218089,0.4450068452869873,0.4958443790232646,0.3988624061435809,0.5050380069678366,0.33504973376082875,0.203773769450944,8,1101
K25,42,Sep7,0.1,0.050153107103066134,0.1364677181507865,1.280477426953052,0.53193536273977,0.1364677181507865,0.53193536273977,0.05851032074239231,0.06244186932709615,0.1009957716202662,0.4791743715283552,0.1967908698974418,0.11612550525772204,9,1481
K25,42,Sep7,0.2,0.09765667194808227,0.1657876581757179,1.952185113819888,0.5498720431847033,0.1657876581757179,0.5498720431847033,0.07283282005902822,0.07890772337458316,0.1252561110046743,0.501262263013586,0.18752548871339098,0.12305711184186335,9,1481
K25,42,Sep7,0.5,0.2506879275263802,0.3297409467904325,3.815800596635974,0.5941039614180658,0.3297409467904325,0.5941039614180658,0.18659371358365687,0.1777855460233872,0.2039001072757825,0.5319592223838134,0.22547773139352653,0.1339774502442359,9,1481
K25,42,Sep7,1.0,0.5725269092033606,0.6341220993643493,6.490047644193848,0.617235020303548,0.6341220993643493,0.617235020303548,0.38937155892331277,0.4012136681527801,0.2972126258867334,0.5221025746964183,0.28902804897932616,0.15192730300930019,9,1481
K50,17,ALL,0.1,0.03536245183250302,0.14035855362762467,1.3845081999116717,0.5438908711237967,0.14035855362762467,0.5438908711237967,0.06245899928869087,0.0636889388104639,0.10396465171131393,0.4762783239684384,0.22208440766132923,0.13502715242563718,17,2582
K50,17,ALL,0.2,0.07037190053473638,0.19133724995639803,2.153924950052745,0.5642465257049663,0.19133724995639803,0.5642465257049663,0.08804070146912821,0.08925993193624206,0.1416308766350507,0.4988074968435311,0.21699200547669908,0.14567064826532442,17,2582
K50,17,ALL,0.5,0.19181756174914597,0.3512097180469291,4.033739771723627,0.5987111840019169,0.3512097180469291,0.5987111840019169,0.18695265610987355,0.18616324680223692,0.22673953078944797,0.5234362960146132,0.24350756552482727,0.15348245796622756,17,2582
K50,17,ALL,1.0,0.4710118358619498,0.6397393092867328,6.743670494699981,0.6179617016979126,0.6397393092867328,0.6179617016979126,0.3841710713506121,0.40668320924807055,0.30659679281676905,0.5146079867613828,0.294705714091293,0.16743041035874967,17,2582
K50,17,Sep17,0.1,0.018732196056148013,0.1491563331465141,1.4554005293162402,0.5271383388882338,0.1491563331465141,0.5271383388882338,0.06466484007349763,0.06041526430527265,0.11964479797643535,0.45525084061902554,0.22912816309620088,0.12985899294251355,8,1101
K50,17,Sep17,0.2,0.04013913313889044,0.21956426359757708,2.315408116422238,0.5362156869348987,0.21956426359757708,0.5362156869348987,0.10107149512043379,0.09271941313819364,0.1691229367792951,0.4633663733843765,0.22220707228510675,0.1517490893710403,8,1101
K50,17,Sep17,0.5,0.12703654598931657,0.36104228813823613,4.526343428566673,0.5620904662494559,0.36104228813823613,0.5620904662494559,0.18169251153466998,0.1747935916158645,0.255984017775043,0.48269437832588835,0.23367331655829943,0.16700034361350174,8,1101
K50,17,Sep17,1.0,0.3575994088262163,0.6744544644740484,7.675610016839577,0.6087628786367514,0.6744544644740484,0.6087628786367514,0.3970528246407614,0.4167900037458592,0.34945116963397477,0.4987098657638183,0.2930436391331126,0.1868244024544255,8,1101
K50,17,Sep7,0.1,0.05014490141148525,0.13253830516638962,1.3214927959964997,0.5587820108887416,0.13253830516638962,0.5587820108887416,0.06049825192441822,0.06659887170396725,0.0900267439200949,0.49496942027902757,0.2158232917192211,0.1396210719661915,9,1481
K50,17,Sep7,0.2,0.0972454715532661,0.1662465711642389,2.0103843577243063,0.5891628268339152,0.1662465711642389,0.5891628268339152,0.07645777377907881,0.08618483753450734,0.11719348984016673,0.5303107176961129,0.21235639053589225,0.14026758950468807,9,1481
K50,17,Sep7,0.5,0.2494006868689943,0.34246965574354504,3.59586985452981,0.6312629331152156,0.34246965574354504,0.6312629331152156,0.1916283401767212,0.19626960696790133,0.20074443124669683,0.5596513339601465,0.25224912016174084,0.14146655961309493,9,1481
K50,17,Sep7,1.0,0.5718228821159352,0.6088813935646746,5.915279808353674,0.6261384333078338,0.6088813935646746,0.6261384333078338,0.3727206239815905,0.39769939191670284,0.2685040134236973,0.5287396498703291,0.29618311405412,0.15019130627370447,9,1481
K50,23,ALL,0.1,0.03548711053487921,0.14947617109493305,1.4246294529035894,0.5437161480655596,0.14947617109493305,0.5437161480655596,0.06403325724353347,0.06676385468005826,0.1131897208717341,0.47308855901810576,0.22675002666110888,0.1379027053172075,17,2582
K50,23,ALL,0.2,0.07087549760215012,0.1987649563706586,2.2065952760482856,0.5695336495342366,0.1987649563706586,0.5695336495342366,0.08996049495969739,0.09259848730423609,0.1479007870167562,0.49911492450230904,0.22928845980118928,0.14448680356521168,17,2582
K50,23,ALL,0.5,0.19447252396672085,0.3651877075519981,4.075688471845725,0.5976309396014523,0.3651877075519981,0.5976309396014523,0.200318157529241,0.1935584268430023,0.23137129699868625,0.5170257647813447,0.25558301366481967,0.15092699245631358,17,2582
K50,23,ALL,1.0,0.48130270101640393,0.6528093336943108,6.542445487935679,0.6331251400447657,0.6528093336943108,0.6331251400447657,0.39383235323585736,0.4092846997892653,0.31410014086085647,0.5141008205211635,0.32710857783312036,0.16288493862009606,17,2582
K50,23,Sep17,0.1,0.019089797975652693,0.15859305949784008,1.4761573607193075,0.5247899582661589,0.15859305949784008,0.5247899582661589,0.0659883568706487,0.06394067509547491,0.1285006581911121,0.4464973891431706,0.23533550863290878,0.13952249183706567,8,1101
K50,23,Sep17,0.2,0.04130150419862946,0.2213399085234148,2.3854713925753384,0.5374336609896214,0.2213399085234148,0.5374336609896214,0.10223209497055838,0.09656293410948864,0.16813897174706896,0.45423989288750205,0.24445205630779174,0.14877804494115898,8,1101
K50,23,Sep17,0.5,0.13392398963709679,0.38918049121549686,4.4925398588152055,0.5648123314414162,0.38918049121549686,0.5648123314414162,0.20416696624930963,0.19089365486271864,0.2665216199312714,0.4727473411431826,0.26281609828509844,0.16153115436609952,8,1101
K50,23,Sep17,1.0,0.3842396949936463,0.6945381047741769,7.172736071181631,0.635914735532969,0.6945381047741769,0.635914735532969,0.41013788944536805,0.4129710278264238,0.3745629514644847,0.4950106325132614,0.3550117024049657,0.17759286559566992,8,1101
K50,23,Sep7,0.1,0.0500624994764139,0.14137227029234906,1.3788268681785065,0.5605394278872491,0.14137227029234906,0.5605394278872491,0.062295390908319925,0.06927334764413234,0.09957999881006477,0.4967251544624926,0.21911848713062007,0.13646289507733358,9,1481
K50,23,Sep7,0.2,0.09716349173861293,0.1786983322348753,2.0475942835797944,0.5980669726850055,0.1786983322348753,0.5980669726850055,0.07905240606115431,0.08907453458845604,0.12991128947870043,0.5390038414932485,0.215809707350876,0.1406723667865919,9,1481
K50,23,Sep7,0.5,0.24829344337083115,0.34386078873999915,3.7051539056506297,0.6268030357437067,0.34386078873999915,0.6268030357437067,0.19689699422251336,0.19592711304769886,0.20012656550305502,0.556384363570822,0.2491536051134608,0.14150107075872612,9,1481
K50,23,Sep7,1.0,0.5675809285921884,0.6157170927344298,5.982187191717056,0.6306454996108073,0.6157170927344298,0.6306454996108073,0.3793385432718479,0.4060079637562355,0.2603554203242979,0.5310698765281875,0.3023058004359244,0.1498112257529193,9,1481
K50,42,ALL,0.1,0.035169717334037454,0.14495216236968078,1.4130256429973742,0.5483794331513228,0.14495216236968078,0.5483794331513228,0.06282210294170429,0.06698598435181372,0.10827372594640183,0.4811185619357693,0.22368023487312283,0.13329613572595536,17,2582
K50,42,ALL,0.2,0.06988022607147458,0.19619477972288255,2.2289348033561684,0.5650685449125675,0.19619477972288255,0.5650685449125675,0.08856058924050093,0.09300255269885922,0.14532320628652012,0.5005209740658307,0.21624125116312082,0.14333947818803708,17,2582
K50,42,ALL,0.5,0.1908963429723979,0.35546537899543096,4.125763726825424,0.5933875807324946,0.35546537899543096,0.5933875807324946,0.19630284282202148,0.19068292865621111,0.22346592079836972,0.5222663461580447,0.23500730417088206,0.14865407810594175,17,2582
K50,42,ALL,1.0,0.4697262323362134,0.650696611449709,6.791357065137423,0.6121323463723045,0.650696611449709,0.6121323463723045,0.3912014964702744,0.4178646673742013,0.3054550892877567,0.5184803036774818,0.2750308930557088,0.16733937987892844,17,2582
K50,42,Sep17,0.1,0.01851927580398196,0.15210071753664034,1.4779260556898175,0.5302459665563374,0.15210071753664034,0.5302459665563374,0.06623658135022953,0.06477934853208886,0.11961694681023531,0.4575412196725678,0.23042082722376503,0.13131798941105866,8,1101
K50,42,Sep17,0.2,0.039687025497768806,0.22067932331009382,2.4276119983785844,0.5374540629190476,0.22067932331009382,0.5374540629190476,0.10234571670404193,0.0978007976857423,0.16639835516840684,0.46210062442706473,0.22711124872317812,0.15252275462684162,8,1101
K50,42,Sep17,0.5,0.12689403723965165,0.3706077418279852,4.689643898170552,0.5558534135091175,0.3706077418279852,0.5558534135091175,0.1978849923420171,0.18485368436180266,0.250830237078541,0.4750833701305352,0.23735501609521528,0.16238288211776053,8,1101
K50,42,Sep17,1.0,0.36266834263901937,0.6955118791321241,7.847912808215363,0.6074177776532983,0.6955118791321241,0.6074177776532983,0.4140936378728381,0.4379911384362216,0.343740368277398,0.4976883174289376,0.2894090102331772,0.1908696607933387,8,1101
K50,42,Sep7,0.1,0.04997010980519788,0.1385978911101612,1.355336387270758,0.5644980701246431,0.1385978911101612,0.5644980701246431,0.059787011023015174,0.06894743841379138,0.09819086295632763,0.5020761995030596,0.2176885972281076,0.13505448800586356,9,1481
K50,42,Sep7,0.2,0.09671862658143528,0.17443074097869474,2.052332852225132,0.5896147511290296,0.17443074097869474,0.5896147511290296,0.07630714260624229,0.08873744604385202,0.12658974061373193,0.534672395966956,0.20657903110973652,0.13517656579798862,9,1481
K50,42,Sep7,0.5,0.24778728140150572,0.3420055009220494,3.624536907851976,0.6267512849310521,0.3420055009220494,0.6267512849310521,0.19489648769313656,0.19586447914012975,0.1991420841048841,0.5642067692936086,0.2329204491270303,0.13645069676210284,9,1481
K50,42,Sep7,1.0,0.5648888009559414,0.610860817954229,5.852196404623697,0.6163230741225322,0.610860817954229,0.6163230741225322,0.37085292633466227,0.3999744708746276,0.2714237301858534,0.5369620692317433,0.2622503444535147,0.14642357462167488,9,1481
