channel,flight_id,window_id,sign,interval,axis,delta_rate,sign_aligned_delta_rate
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:885,-1.0,endpoint_100ms,q,0.6922338604927063,-0.6922338604927063
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:885,-1.0,endpoint_100ms,r,-0.10842576622962953,0.10842576622962953
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:1985,1.0,endpoint_100ms,p,-0.1074679344892502,-0.1074679344892502
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:1985,1.0,endpoint_100ms,q,-1.097747266292572,-1.097747266292572
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:1985,1.0,endpoint_100ms,r,0.028509203344583508,0.028509203344583508
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:4:1295,1.0,endpoint_100ms,p,0.14415478706359863,0.14415478706359863
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:4:1295,1.0,endpoint_100ms,q,-0.5948291420936584,-0.5948291420936584
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:4:1295,1.0,endpoint_100ms,r,0.15115731954574585,0.15115731954574585
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:0:845,1.0,endpoint_100ms,p,-0.7249292880296707,-0.7249292880296707
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:0:845,1.0,endpoint_100ms,q,0.19543414562940598,0.19543414562940598
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:0:845,1.0,endpoint_100ms,r,0.010118871927261353,0.010118871927261353
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:6:1775,1.0,endpoint_100ms,p,0.08899680525064468,0.08899680525064468
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:6:1775,1.0,endpoint_100ms,q,-1.2577032931149006,-1.2577032931149006
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:6:1775,1.0,endpoint_100ms,r,-0.07866490818560123,-0.07866490818560123
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:6:1875,-1.0,endpoint_100ms,p,-0.23273735679686067,0.23273735679686067
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:6:1875,-1.0,endpoint_100ms,q,-0.24635174125432965,0.24635174125432965
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:6:1875,-1.0,endpoint_100ms,r,0.0016460213810205457,-0.0016460213810205457
common,2026.9.6/log_19_2026-9-6-18-52-30.ulg,train:2026.9.6/log_19_2026-9-6-18-52-30.ulg:0:145,-1.0,endpoint_100ms,p,0.21144999563694,-0.21144999563694
common,2026.9.6/log_19_2026-9-6-18-52-30.ulg,train:2026.9.6/log_19_2026-9-6-18-52-30.ulg:0:145,-1.0,endpoint_100ms,q,-0.10934290289878845,0.10934290289878845
common,2026.9.6/log_19_2026-9-6-18-52-30.ulg,train:2026.9.6/log_19_2026-9-6-18-52-30.ulg:0:145,-1.0,endpoint_100ms,r,-0.01520043611526489,0.01520043611526489
common,2026.9.6/log_20_2026-9-6-18-58-10.ulg,train:2026.9.6/log_20_2026-9-6-18-58-10.ulg:0:1875,-1.0,endpoint_100ms,p,-0.038130804896354675,0.038130804896354675
common,2026.9.6/log_20_2026-9-6-18-58-10.ulg,train:2026.9.6/log_20_2026-9-6-18-58-10.ulg:0:1875,-1.0,endpoint_100ms,q,0.2978164479136467,-0.2978164479136467
common,2026.9.6/log_20_2026-9-6-18-58-10.ulg,train:2026.9.6/log_20_2026-9-6-18-58-10.ulg:0:1875,-1.0,endpoint_100ms,r,0.11677432805299759,-0.11677432805299759
common,2026.9.6/log_20_2026-9-6-18-58-10.ulg,train:2026.9.6/log_20_2026-9-6-18-58-10.ulg:6:75,-1.0,endpoint_100ms,p,0.5241478979587555,-0.5241478979587555
common,2026.9.6/log_20_2026-9-6-18-58-10.ulg,train:2026.9.6/log_20_2026-9-6-18-58-10.ulg:6:75,-1.0,endpoint_100ms,q,1.5978317856788635,-1.5978317856788635
common,2026.9.6/log_20_2026-9-6-18-58-10.ulg,train:2026.9.6/log_20_2026-9-6-18-58-10.ulg:6:75,-1.0,endpoint_100ms,r,0.1383562395349145,-0.1383562395349145
common,2026.9.6/log_28_2026-9-6-07-01-38.ulg,train:2026.9.6/log_28_2026-9-6-07-01-38.ulg:0:765,1.0,endpoint_100ms,p,0.6149112284183502,0.6149112284183502
common,2026.9.6/log_28_2026-9-6-07-01-38.ulg,train:2026.9.6/log_28_2026-9-6-07-01-38.ulg:0:765,1.0,endpoint_100ms,q,1.512200027704239,1.512200027704239
common,2026.9.6/log_28_2026-9-6-07-01-38.ulg,train:2026.9.6/log_28_2026-9-6-07-01-38.ulg:0:765,1.0,endpoint_100ms,r,0.005310654640197754,0.005310654640197754
common,2026.9.6/log_28_2026-9-6-07-01-38.ulg,train:2026.9.6/log_28_2026-9-6-07-01-38.ulg:0:1445,-1.0,endpoint_100ms,p,0.041648030281066895,-0.041648030281066895
common,2026.9.6/log_28_2026-9-6-07-01-38.ulg,train:2026.9.6/log_28_2026-9-6-07-01-38.ulg:0:1445,-1.0,endpoint_100ms,q,-0.1011432409286499,0.1011432409286499
common,2026.9.6/log_28_2026-9-6-07-01-38.ulg,train:2026.9.6/log_28_2026-9-6-07-01-38.ulg:0:1445,-1.0,endpoint_100ms,r,0.20294156670570374,-0.20294156670570374
common,2026.9.6/log_28_2026-9-6-07-01-38.ulg,train:2026.9.6/log_28_2026-9-6-07-01-38.ulg:8:115,-1.0,endpoint_100ms,p,-0.24602392315864566,0.24602392315864566
common,2026.9.6/log_28_2026-9-6-07-01-38.ulg,train:2026.9.6/log_28_2026-9-6-07-01-38.ulg:8:115,-1.0,endpoint_100ms,q,0.9559000730514525,-0.9559000730514525
common,2026.9.6/log_28_2026-9-6-07-01-38.ulg,train:2026.9.6/log_28_2026-9-6-07-01-38.ulg:8:115,-1.0,endpoint_100ms,r,0.042402684688568115,-0.042402684688568115
common,9.11数据/log_13_2026-9-11-18-28-08.ulg,train:9.11数据/log_13_2026-9-11-18-28-08.ulg:2:375,1.0,endpoint_100ms,p,0.12387521006166936,0.12387521006166936
common,9.11数据/log_13_2026-9-11-18-28-08.ulg,train:9.11数据/log_13_2026-9-11-18-28-08.ulg:2:375,1.0,endpoint_100ms,q,-0.6359451562166214,-0.6359451562166214
common,9.11数据/log_13_2026-9-11-18-28-08.ulg,train:9.11数据/log_13_2026-9-11-18-28-08.ulg:2:375,1.0,endpoint_100ms,r,0.08071906864643097,0.08071906864643097
common,9.11数据/log_13_2026-9-11-18-28-08.ulg,train:9.11数据/log_13_2026-9-11-18-28-08.ulg:4:25,1.0,endpoint_100ms,p,0.7363038435578346,0.7363038435578346
common,9.11数据/log_13_2026-9-11-18-28-08.ulg,train:9.11数据/log_13_2026-9-11-18-28-08.ulg:4:25,1.0,endpoint_100ms,q,0.9237132370471954,0.9237132370471954
common,9.11数据/log_13_2026-9-11-18-28-08.ulg,train:9.11数据/log_13_2026-9-11-18-28-08.ulg:4:25,1.0,endpoint_100ms,r,0.26435720175504684,0.26435720175504684
common,9.11数据/log_14_2026-9-11-18-34-58.ulg,train:9.11数据/log_14_2026-9-11-18-34-58.ulg:4:1265,1.0,endpoint_100ms,p,0.09345144778490067,0.09345144778490067
common,9.11数据/log_14_2026-9-11-18-34-58.ulg,train:9.11数据/log_14_2026-9-11-18-34-58.ulg:4:1265,1.0,endpoint_100ms,q,-1.0754906237125397,-1.0754906237125397
common,9.11数据/log_14_2026-9-11-18-34-58.ulg,train:9.11数据/log_14_2026-9-11-18-34-58.ulg:4:1265,1.0,endpoint_100ms,r,0.11397706903517246,0.11397706903517246
common,9.11数据/log_14_2026-9-11-18-34-58.ulg,train:9.11数据/log_14_2026-9-11-18-34-58.ulg:4:1385,1.0,endpoint_100ms,p,-1.15108984708786,-1.15108984708786
common,9.11数据/log_14_2026-9-11-18-34-58.ulg,train:9.11数据/log_14_2026-9-11-18-34-58.ulg:4:1385,1.0,endpoint_100ms,q,-1.5229185819625854,-1.5229185819625854
common,9.11数据/log_14_2026-9-11-18-34-58.ulg,train:9.11数据/log_14_2026-9-11-18-34-58.ulg:4:1385,1.0,endpoint_100ms,r,0.1939026638865471,0.1939026638865471
common,9.11数据/log_14_2026-9-11-18-34-58.ulg,train:9.11数据/log_14_2026-9-11-18-34-58.ulg:4:1645,1.0,endpoint_100ms,p,0.19702905789017677,0.19702905789017677
common,9.11数据/log_14_2026-9-11-18-34-58.ulg,train:9.11数据/log_14_2026-9-11-18-34-58.ulg:4:1645,1.0,endpoint_100ms,q,-1.360155463218689,-1.360155463218689
common,9.11数据/log_14_2026-9-11-18-34-58.ulg,train:9.11数据/log_14_2026-9-11-18-34-58.ulg:4:1645,1.0,endpoint_100ms,r,0.10561273247003555,0.10561273247003555
common,9.12数据/log_10_2026-9-12-06-13-40.ulg,train:9.12数据/log_10_2026-9-12-06-13-40.ulg:0:315,-1.0,endpoint_100ms,p,-0.015277028083801268,0.015277028083801268
common,9.12数据/log_10_2026-9-12-06-13-40.ulg,train:9.12数据/log_10_2026-9-12-06-13-40.ulg:0:315,-1.0,endpoint_100ms,q,0.3873228430747986,-0.3873228430747986
common,9.12数据/log_10_2026-9-12-06-13-40.ulg,train:9.12数据/log_10_2026-9-12-06-13-40.ulg:0:315,-1.0,endpoint_100ms,r,-0.22661293298006058,0.22661293298006058
common,9.12数据/log_10_2026-9-12-06-13-40.ulg,train:9.12数据/log_10_2026-9-12-06-13-40.ulg:3:55,1.0,endpoint_100ms,p,-0.23912226408720016,-0.23912226408720016
common,9.12数据/log_10_2026-9-12-06-13-40.ulg,train:9.12数据/log_10_2026-9-12-06-13-40.ulg:3:55,1.0,endpoint_100ms,q,-1.574405550956726,-1.574405550956726
common,9.12数据/log_10_2026-9-12-06-13-40.ulg,train:9.12数据/log_10_2026-9-12-06-13-40.ulg:3:55,1.0,endpoint_100ms,r,0.11840866506099702,0.11840866506099702
common,9.12数据/log_12_2026-9-12-06-29-44.ulg,train:9.12数据/log_12_2026-9-12-06-29-44.ulg:0:535,-1.0,endpoint_100ms,p,0.1709478609263897,-0.1709478609263897
common,9.12数据/log_12_2026-9-12-06-29-44.ulg,train:9.12数据/log_12_2026-9-12-06-29-44.ulg:0:535,-1.0,endpoint_100ms,q,0.6885631084442139,-0.6885631084442139
common,9.12数据/log_12_2026-9-12-06-29-44.ulg,train:9.12数据/log_12_2026-9-12-06-29-44.ulg:0:535,-1.0,endpoint_100ms,r,0.18473994731903076,-0.18473994731903076
common,9.12数据/log_12_2026-9-12-06-29-44.ulg,train:9.12数据/log_12_2026-9-12-06-29-44.ulg:4:255,1.0,endpoint_100ms,p,-0.07550126686692238,-0.07550126686692238
common,9.12数据/log_12_2026-9-12-06-29-44.ulg,train:9.12数据/log_12_2026-9-12-06-29-44.ulg:4:255,1.0,endpoint_100ms,q,0.5262407511472702,0.5262407511472702
common,9.12数据/log_12_2026-9-12-06-29-44.ulg,train:9.12数据/log_12_2026-9-12-06-29-44.ulg:4:255,1.0,endpoint_100ms,r,-0.062345921993255615,-0.062345921993255615
common,9.12数据/log_2_2026-9-12-18-32-54.ulg,train:9.12数据/log_2_2026-9-12-18-32-54.ulg:3:985,1.0,endpoint_100ms,p,-0.7036845833063126,-0.7036845833063126
common,9.12数据/log_2_2026-9-12-18-32-54.ulg,train:9.12数据/log_2_2026-9-12-18-32-54.ulg:3:985,1.0,endpoint_100ms,q,-0.20702965557575229,-0.20702965557575229
common,9.12数据/log_2_2026-9-12-18-32-54.ulg,train:9.12数据/log_2_2026-9-12-18-32-54.ulg:3:985,1.0,endpoint_100ms,r,0.008882544934749603,0.008882544934749603
common,9.12数据/log_2_2026-9-12-18-32-54.ulg,train:9.12数据/log_2_2026-9-12-18-32-54.ulg:3:1055,1.0,endpoint_100ms,p,0.21657853573560715,0.21657853573560715
common,9.12数据/log_2_2026-9-12-18-32-54.ulg,train:9.12数据/log_2_2026-9-12-18-32-54.ulg:3:1055,1.0,endpoint_100ms,q,-1.0658959746360779,-1.0658959746360779
common,9.12数据/log_2_2026-9-12-18-32-54.ulg,train:9.12数据/log_2_2026-9-12-18-32-54.ulg:3:1055,1.0,endpoint_100ms,r,-0.04406534507870674,-0.04406534507870674
common,9.12数据/log_2_2026-9-12-18-32-54.ulg,train:9.12数据/log_2_2026-9-12-18-32-54.ulg:3:1235,1.0,endpoint_100ms,p,0.25023481249809265,0.25023481249809265
common,9.12数据/log_2_2026-9-12-18-32-54.ulg,train:9.12数据/log_2_2026-9-12-18-32-54.ulg:3:1235,1.0,endpoint_100ms,q,-0.9611293971538543,-0.9611293971538543
common,9.12数据/log_2_2026-9-12-18-32-54.ulg,train:9.12数据/log_2_2026-9-12-18-32-54.ulg:3:1235,1.0,endpoint_100ms,r,0.049245232716202736,0.049245232716202736
common,9.12数据/log_3_2026-9-12-18-40-02.ulg,train:9.12数据/log_3_2026-9-12-18-40-02.ulg:2:105,1.0,endpoint_100ms,p,-0.1366115203127265,-0.1366115203127265
common,9.12数据/log_3_2026-9-12-18-40-02.ulg,train:9.12数据/log_3_2026-9-12-18-40-02.ulg:2:105,1.0,endpoint_100ms,q,0.8948083817958832,0.8948083817958832
common,9.12数据/log_3_2026-9-12-18-40-02.ulg,train:9.12数据/log_3_2026-9-12-18-40-02.ulg:2:105,1.0,endpoint_100ms,r,0.23374757170677188,0.23374757170677188
common,9.12数据/log_7_2026-9-12-05-49-02.ulg,train:9.12数据/log_7_2026-9-12-05-49-02.ulg:2:975,1.0,endpoint_100ms,p,0.44000817276537413,0.44000817276537413
common,9.12数据/log_7_2026-9-12-05-49-02.ulg,train:9.12数据/log_7_2026-9-12-05-49-02.ulg:2:975,1.0,endpoint_100ms,q,-0.9097246676683425,-0.9097246676683425
common,9.12数据/log_7_2026-9-12-05-49-02.ulg,train:9.12数据/log_7_2026-9-12-05-49-02.ulg:2:975,1.0,endpoint_100ms,r,-0.013387560844421387,-0.013387560844421387
common,9.12数据/log_8_2026-9-12-05-55-30.ulg,train:9.12数据/log_8_2026-9-12-05-55-30.ulg:5:675,1.0,endpoint_100ms,p,-0.1532202959060669,-0.1532202959060669
common,9.12数据/log_8_2026-9-12-05-55-30.ulg,train:9.12数据/log_8_2026-9-12-05-55-30.ulg:5:675,1.0,endpoint_100ms,q,-1.4845458269119263,-1.4845458269119263
common,9.12数据/log_8_2026-9-12-05-55-30.ulg,train:9.12数据/log_8_2026-9-12-05-55-30.ulg:5:675,1.0,endpoint_100ms,r,-0.2157883942127228,-0.2157883942127228
common,9.12数据/log_9_2026-9-12-06-03-32.ulg,train:9.12数据/log_9_2026-9-12-06-03-32.ulg:0:375,1.0,endpoint_100ms,p,0.29951319098472595,0.29951319098472595
common,9.12数据/log_9_2026-9-12-06-03-32.ulg,train:9.12数据/log_9_2026-9-12-06-03-32.ulg:0:375,1.0,endpoint_100ms,q,-0.9834565743803979,-0.9834565743803979
common,9.12数据/log_9_2026-9-12-06-03-32.ulg,train:9.12数据/log_9_2026-9-12-06-03-32.ulg:0:375,1.0,endpoint_100ms,r,0.08819958567619324,0.08819958567619324
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:0:505,-1.0,endpoint_100ms,p,0.16300901770591736,-0.16300901770591736
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:0:505,-1.0,endpoint_100ms,q,1.2234408855438232,-1.2234408855438232
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:0:505,-1.0,endpoint_100ms,r,0.26995479315519333,-0.26995479315519333
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:485,1.0,endpoint_100ms,p,0.3259446695446968,0.3259446695446968
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:485,1.0,endpoint_100ms,q,-1.633919596672058,-1.633919596672058
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:485,1.0,endpoint_100ms,r,-0.005206426605582237,-0.005206426605582237
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:695,1.0,endpoint_100ms,p,-0.20035085827112195,-0.20035085827112195
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:695,1.0,endpoint_100ms,q,-1.085587590932846,-1.085587590932846
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:695,1.0,endpoint_100ms,r,-0.013060227036476137,-0.013060227036476137
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:1965,1.0,endpoint_100ms,p,-0.33847224712371826,-0.33847224712371826
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:1965,1.0,endpoint_100ms,q,-1.4372813701629639,-1.4372813701629639
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:1965,1.0,endpoint_100ms,r,0.22751298546791077,0.22751298546791077
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:2:65,1.0,endpoint_100ms,p,0.10550533235073091,0.10550533235073091
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:2:65,1.0,endpoint_100ms,q,-1.3084926009178162,-1.3084926009178162
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:2:65,1.0,endpoint_100ms,r,0.13233858719468117,0.13233858719468117
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:2:925,-1.0,endpoint_100ms,p,0.3803638704121113,-0.3803638704121113
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:2:925,-1.0,endpoint_100ms,q,0.3501914069056511,-0.3501914069056511
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:2:925,-1.0,endpoint_100ms,r,0.07090014778077602,-0.07090014778077602
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:0:305,-1.0,endpoint_100ms,p,-0.7476024534553289,0.7476024534553289
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:0:305,-1.0,endpoint_100ms,q,1.0994106531143188,-1.0994106531143188
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:0:305,-1.0,endpoint_100ms,r,0.08161745220422745,-0.08161745220422745
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:55,1.0,endpoint_100ms,p,-0.009685799479484558,-0.009685799479484558
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:55,1.0,endpoint_100ms,q,-0.5132153183221817,-0.5132153183221817
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:55,1.0,endpoint_100ms,r,0.23520003585144877,0.23520003585144877
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:445,1.0,endpoint_100ms,p,-0.7074165493249893,-0.7074165493249893
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:445,1.0,endpoint_100ms,q,-0.4759595673531294,-0.4759595673531294
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:445,1.0,endpoint_100ms,r,0.05315978080034256,0.05315978080034256
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:1135,1.0,endpoint_100ms,p,0.362982377409935,0.362982377409935
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:1135,1.0,endpoint_100ms,q,-1.451216220855713,-1.451216220855713
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:1135,1.0,endpoint_100ms,r,0.21608057804405692,0.21608057804405692
common,9.13数据/log_4_2026-9-13-06-36-26.ulg,train:9.13数据/log_4_2026-9-13-06-36-26.ulg:1:2305,1.0,endpoint_100ms,p,-0.17641011625528336,-0.17641011625528336
common,9.13数据/log_4_2026-9-13-06-36-26.ulg,train:9.13数据/log_4_2026-9-13-06-36-26.ulg:1:2305,1.0,endpoint_100ms,q,-1.3263835310935974,-1.3263835310935974
common,9.13数据/log_4_2026-9-13-06-36-26.ulg,train:9.13数据/log_4_2026-9-13-06-36-26.ulg:1:2305,1.0,endpoint_100ms,r,0.11681689694523811,0.11681689694523811
common,9.13数据/log_7_2026-9-13-18-12-52.ulg,train:9.13数据/log_7_2026-9-13-18-12-52.ulg:4:465,-1.0,endpoint_100ms,p,0.6728449463844299,-0.6728449463844299
common,9.13数据/log_7_2026-9-13-18-12-52.ulg,train:9.13数据/log_7_2026-9-13-18-12-52.ulg:4:465,-1.0,endpoint_100ms,q,1.434125691652298,-1.434125691652298
common,9.13数据/log_7_2026-9-13-18-12-52.ulg,train:9.13数据/log_7_2026-9-13-18-12-52.ulg:4:465,-1.0,endpoint_100ms,r,0.14292645454406738,-0.14292645454406738
common,9.14数据/log_12_2026-9-14-18-20-30.ulg,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1155,1.0,endpoint_100ms,p,-0.3196527361869812,-0.3196527361869812
common,9.14数据/log_12_2026-9-14-18-20-30.ulg,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1155,1.0,endpoint_100ms,q,-1.1512422561645508,-1.1512422561645508
common,9.14数据/log_12_2026-9-14-18-20-30.ulg,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1155,1.0,endpoint_100ms,r,-0.011662885546684265,-0.011662885546684265
common,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:185,-1.0,endpoint_100ms,p,-0.09872789122164251,0.09872789122164251
common,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:185,-1.0,endpoint_100ms,q,0.5986041910946369,-0.5986041910946369
common,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:185,-1.0,endpoint_100ms,r,-0.013358980417251589,0.013358980417251589
common,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:945,1.0,endpoint_100ms,p,0.09841755032539368,0.09841755032539368
common,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:945,1.0,endpoint_100ms,q,0.5050085783004761,0.5050085783004761
common,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:945,1.0,endpoint_100ms,r,-0.0945020318031311,-0.0945020318031311
common,9.15数据/log_11_2026-9-15-17-51-56.ulg,train:9.15数据/log_11_2026-9-15-17-51-56.ulg:0:145,-1.0,endpoint_100ms,p,-0.21552150789648292,0.21552150789648292
common,9.15数据/log_11_2026-9-15-17-51-56.ulg,train:9.15数据/log_11_2026-9-15-17-51-56.ulg:0:145,-1.0,endpoint_100ms,q,1.6760552525520327,-1.6760552525520327
common,9.15数据/log_11_2026-9-15-17-51-56.ulg,train:9.15数据/log_11_2026-9-15-17-51-56.ulg:0:145,-1.0,endpoint_100ms,r,0.20941492170095444,-0.20941492170095444
common,9.15数据/log_11_2026-9-15-17-51-56.ulg,train:9.15数据/log_11_2026-9-15-17-51-56.ulg:2:675,1.0,endpoint_100ms,p,0.40611035376787186,0.40611035376787186
common,9.15数据/log_11_2026-9-15-17-51-56.ulg,train:9.15数据/log_11_2026-9-15-17-51-56.ulg:2:675,1.0,endpoint_100ms,q,-0.9087405800819397,-0.9087405800819397
common,9.15数据/log_11_2026-9-15-17-51-56.ulg,train:9.15数据/log_11_2026-9-15-17-51-56.ulg:2:675,1.0,endpoint_100ms,r,0.12882018089294434,0.12882018089294434
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:0:165,-1.0,endpoint_100ms,p,0.7219643145799637,-0.7219643145799637
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:0:165,-1.0,endpoint_100ms,q,1.6240143775939944,-1.6240143775939944
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:0:165,-1.0,endpoint_100ms,r,0.242162823677063,-0.242162823677063
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:0:1145,1.0,endpoint_100ms,p,-0.22008321806788447,-0.22008321806788447
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:0:1145,1.0,endpoint_100ms,q,0.21568340063095093,0.21568340063095093
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:0:1145,1.0,endpoint_100ms,r,0.014917016029357908,0.014917016029357908
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:2:555,1.0,endpoint_100ms,p,-0.16101613966748118,-0.16101613966748118
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:2:555,1.0,endpoint_100ms,q,0.04654367920011282,0.04654367920011282
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:2:555,1.0,endpoint_100ms,r,-0.050230264663696296,-0.050230264663696296
