policy,destination,steps,offset,origin,log_id,window_id,assessable,action_index,selected_abs_error,hold_abs_error,effect,beneficial,harmful,empirical_allowance,nominal_improvement,margin,passes_empirical_gate
nominal_seed17,ensemble,5,-0.2,19,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2025,True,2,0.1640709787607193,0.1916434019804,-0.0275724232196807,True,False,1.054569421708583,0.027572423219680703,-1.0269969984889022,False
nominal_seed17,ensemble,5,-0.2,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1875,True,2,0.6203395128250122,0.6480545997619629,-0.0277150869369506,True,False,1.054569421708583,0.027715086936950684,-1.0268543347716323,False
nominal_seed17,ensemble,5,-0.2,21,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:25,False,0,0.2929266393184662,0.2929266393184662,,False,False,1.054569421708583,0.0,-1.054569421708583,False
nominal_seed17,ensemble,5,-0.2,22,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:4:225,True,2,1.1125364303588867,1.1363770961761477,-0.0238406658172607,True,False,1.054569421708583,0.023840665817260964,-1.030728755891322,False
nominal_seed17,ensemble,5,-0.2,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:4:5225,True,1,0.1580425649881363,0.1863032430410385,-0.0282606780529022,True,False,1.054569421708583,0.02826067805290222,-1.0263087436556808,False
nominal_seed17,ensemble,5,-0.2,24,2026.9.7/log_30_2026-9-7-06-58-22.ulg,validation:2026.9.7/log_30_2026-9-7-06-58-22.ulg:0:25,False,0,0.1651454716920852,0.1651454716920852,,False,False,1.054569421708583,0.0,-1.054569421708583,False
nominal_seed17,ensemble,5,-0.2,25,2026.9.7/log_30_2026-9-7-06-58-22.ulg,validation:2026.9.7/log_30_2026-9-7-06-58-22.ulg:2:1325,True,1,0.8619394302368164,0.8792268633842468,-0.0172874331474304,True,False,1.054569421708583,0.01728743314743042,-1.0372819885611526,False
nominal_seed17,ensemble,5,-0.2,26,2026.9.7/log_30_2026-9-7-06-58-22.ulg,validation:2026.9.7/log_30_2026-9-7-06-58-22.ulg:2:5425,False,0,0.3416643738746643,0.3416643738746643,,False,False,1.054569421708583,0.0,-1.054569421708583,False
nominal_seed17,ensemble,5,-0.2,27,9.17数据/log_10_2026-9-17-06-34-34.ulg,validation:9.17数据/log_10_2026-9-17-06-34-34.ulg:0:25,False,0,0.7928340435028076,0.7928340435028076,,False,False,1.054569421708583,0.0,-1.054569421708583,False
nominal_seed17,ensemble,5,-0.2,28,9.17数据/log_10_2026-9-17-06-34-34.ulg,validation:9.17数据/log_10_2026-9-17-06-34-34.ulg:1:2625,True,2,0.5894140601158142,0.6110532283782959,-0.0216391682624816,True,False,1.054569421708583,0.02163916826248169,-1.0329302534461013,False
nominal_seed17,ensemble,5,-0.2,29,9.17数据/log_10_2026-9-17-06-34-34.ulg,validation:9.17数据/log_10_2026-9-17-06-34-34.ulg:2:875,False,0,0.1216560304164886,0.1216560304164886,,False,False,1.054569421708583,0.0,-1.054569421708583,False
nominal_seed17,ensemble,5,-0.2,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,False,0,0.4940041005611419,0.4940041005611419,,False,False,1.054569421708583,0.0,-1.054569421708583,False
nominal_seed17,ensemble,5,-0.2,31,9.17数据/log_11_2026-9-17-06-40-30.ulg,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:1:2875,True,2,1.0336642265319824,1.054737567901611,-0.0210733413696289,True,False,1.054569421708583,0.021073341369628684,-1.0334960803389543,False
