split,flight_id,event_id,start_us,end_us,duration_s,sign,neutral_before,neutral_after,full_cycle,yaw_neutral_fraction,roll_stick_mean,roll_change_deg,differential_range,rudder_range,yaw_rate_sp_range
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:442857978,442857978,443416936,0.5589579999999614,1,False,False,False,1.0,0.11349709665980832,-9.271837809292041,0.15597030147910118,0.020986497402191162,0.059102997183799744
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:443656444,443656444,444015790,0.3593460000000164,1,False,False,False,1.0,0.20159675651475004,-0.15283804346631857,0.1686386913061142,0.02613706886768341,0.05985291115939617
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:444055667,444055667,444814202,0.7585349999999949,1,False,False,False,1.0,0.3578995343966362,13.485908547366744,0.2412668541073799,0.11123362183570862,0.3152337484061718
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:444854167,444854167,445213435,0.3592680000000428,1,False,True,False,1.0,0.5438595884724667,1.7101779074737173,0.4974902980029583,0.17537475004792213,0.4250222221016884
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:457639338,457639338,458417821,0.7784830000000511,-1,True,False,False,1.0,-0.18259556405246258,-1.2373460667374818,0.1912744604051113,0.04278119280934334,0.16210594773292542
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:459256188,459256188,459835070,0.5788820000000214,-1,False,True,False,1.0,-0.1857813447713852,-5.482220307247271,0.2806876376271248,0.08264173800125718,0.2307088803499937
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:460254251,460254251,460613552,0.3593010000000163,-1,False,False,False,1.0,-0.13883298753123535,-2.6267759425887185,0.19594058394432068,0.06430502980947495,0.21733272075653076
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:461062700,461062700,462420025,1.3573249999999462,-1,False,False,False,1.0,-0.16020761127921118,5.55038509071273,0.3604067265987396,0.05850813910365105,0.11993426829576492
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:462460097,462460097,462819262,0.3591650000000186,-1,False,False,False,1.0,-0.15980090044046702,4.264786500114535,0.05324574559926987,0.019815512001514435,0.0425756499171257
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:463857278,463857278,464216531,0.3592530000000238,-1,False,False,False,1.0,-0.11595889925956726,0.5621212265268212,0.17045316472649574,0.01988108456134796,0.06044214032590389
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:464655756,464655756,465414249,0.7584929999999872,-1,True,False,False,1.0,-0.17747509670563233,-4.694995020979984,0.24935238994657993,0.04302892088890076,0.12067260406911373
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:465653800,465653800,466023048,0.3692479999999705,-1,False,False,False,1.0,-0.2822196248330568,-1.2547323125775058,0.15807504951953888,0.018001049757003784,0.07945533469319344
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:466053045,466053045,466532082,0.47903700000000526,-1,False,False,False,1.0,-0.35179073095321656,-1.3353187900818497,0.12849553674459457,0.029141411185264587,0.07736682891845703
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:466641813,466641813,467819591,1.1777780000000462,-1,False,False,False,1.0,-0.31120052312811214,-12.66649759475785,0.6398077122867107,0.12635394930839539,0.3974292501807213
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:468857516,468857516,469436366,0.5788499999999885,-1,False,True,False,1.0,-0.1830985794464747,0.5913862280558044,0.11306328419595957,0.04563691467046738,0.12727782130241394
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:490055836,490055836,490614728,0.5588919999999575,1,False,False,False,1.0,0.5584692276757339,6.775148090146264,0.18958735466003418,0.03366238996386528,0.11088382080197334
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:494836342,494836342,495218146,0.38180399999998826,-1,False,False,False,1.0,-0.207243449985981,-0.039585240560413126,0.10027397330850363,0.02933846414089203,0.07986057549715042
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:495255517,495255517,495814417,0.5588999999999942,-1,False,False,False,1.0,-0.16006382374927916,3.1028604508501028,0.21524799428880215,0.0728282481431961,0.14899235032498837
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:519237755,519237755,519617005,0.37924999999995634,1,True,False,False,1.0,0.16067859530448914,0.4107532197554882,0.05139428377151489,0.050837770104408264,0.22285672323778272
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:519656905,519656905,520615051,0.9581460000000561,1,False,False,False,1.0,0.8676116624656989,2.874514137490319,0.054255321621894836,0.10200432687997818,0.3002535104751587
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:520654998,520654998,521612977,0.957979000000023,1,False,True,False,1.0,0.8597498390139365,15.663252258706741,0.36710771173238754,0.03016503155231476,0.12722624465823174
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:522241742,522241742,522780839,0.5390970000000834,1,False,False,False,1.0,0.24607922349657332,1.6631441815734258,0.3526727017015219,0.0607161819934845,0.1290200613439083
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:523040104,523040104,523419375,0.379271000000017,1,False,False,False,1.0,0.3942115306854248,2.811914162562736,0.11260566115379333,0.04806530475616455,0.11332936398684978
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:523459258,523459258,524417382,0.958123999999998,1,False,False,False,1.0,0.591103445510475,7.914810591723823,0.3789633512496948,0.04373285174369812,0.1726488098502159
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:524457284,524457284,525415342,0.9580580000000509,1,False,False,False,1.0,0.20734037565333502,2.5178147653894367,0.3021622635424137,0.048652470111846924,0.21902065351605415
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:525455261,525455261,526014220,0.5589590000000726,1,False,False,False,1.0,0.3590749039732177,-1.5432550219535965,0.24590617418289185,0.038980767130851746,0.07590760290622711
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:526054076,526054076,527211730,1.1576539999999795,1,False,True,False,1.0,0.4373963477752976,5.55896627072298,0.575621597468853,0.13548360764980316,0.3597026392817497
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:528040126,528040126,528938321,0.898194999999987,1,False,False,False,1.0,0.35780606807573984,0.5862183220062427,0.4403502977802418,0.05656987428665161,0.16382327303290367
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:529856417,529856417,530614894,0.7584769999999708,1,False,False,False,1.0,0.4171656224972162,8.45170044597086,0.13462686818093061,0.047216519713401794,0.1528339982032776
