seed,mode,pattern,step,elapsed_median_s,elapsed_p05_s,elapsed_p95_s,metric,value
17,ALL_original,mixed_change,33,0.6602480000000001,0.6505128,0.6700653999999999,attitude_deg,5.93164676153437
17,ALL_original,mixed_change,33,0.6602480000000001,0.6505128,0.6700653999999999,body_rate_rad_s,0.601103974081448
17,ALL_original,mixed_change,33,0.6602480000000001,0.6505128,0.6700653999999999,p_rad_s,0.5003861032779562
17,ALL_original,mixed_change,33,0.6602480000000001,0.6505128,0.6700653999999999,q_rad_s,0.2640075259899173
17,ALL_original,mixed_change,33,0.6602480000000001,0.6505128,0.6700653999999999,r_rad_s,0.16777964540132756
17,ALL_original,mixed_change,33,0.6602480000000001,0.6505128,0.6700653999999999,roll_deg,4.180766937491344
17,ALL_original,mixed_change,34,0.6799759999999999,0.6783802999999999,0.6886253,position_m,0.24291995757305815
17,ALL_original,mixed_change,34,0.6799759999999999,0.6783802999999999,0.6886253,velocity_m_s,0.5268032389917964
17,ALL_original,mixed_change,34,0.6799759999999999,0.6783802999999999,0.6886253,attitude_deg,6.01706066122067
17,ALL_original,mixed_change,34,0.6799759999999999,0.6783802999999999,0.6886253,body_rate_rad_s,0.5335666275734384
17,ALL_original,mixed_change,34,0.6799759999999999,0.6783802999999999,0.6886253,p_rad_s,0.4243344626135963
17,ALL_original,mixed_change,34,0.6799759999999999,0.6783802999999999,0.6886253,q_rad_s,0.25224471011664396
17,ALL_original,mixed_change,34,0.6799759999999999,0.6783802999999999,0.6886253,r_rad_s,0.16527320732738013
17,ALL_original,mixed_change,34,0.6799759999999999,0.6783802999999999,0.6886253,roll_deg,4.271904320940397
17,ALL_original,mixed_change,35,0.6997139999999997,0.6985044,0.7085262999999999,position_m,0.25218580781471595
17,ALL_original,mixed_change,35,0.6997139999999997,0.6985044,0.7085262999999999,velocity_m_s,0.5430418781660213
17,ALL_original,mixed_change,35,0.6997139999999997,0.6985044,0.7085262999999999,attitude_deg,6.07892842893569
17,ALL_original,mixed_change,35,0.6997139999999997,0.6985044,0.7085262999999999,body_rate_rad_s,0.6345125543707274
17,ALL_original,mixed_change,35,0.6997139999999997,0.6985044,0.7085262999999999,p_rad_s,0.5483764129485659
17,ALL_original,mixed_change,35,0.6997139999999997,0.6985044,0.7085262999999999,q_rad_s,0.2502151539813307
17,ALL_original,mixed_change,35,0.6997139999999997,0.6985044,0.7085262999999999,r_rad_s,0.16810225083526192
17,ALL_original,mixed_change,35,0.6997139999999997,0.6985044,0.7085262999999999,roll_deg,4.331673244967366
17,ALL_original,mixed_change,36,0.7194279999999998,0.7184083,0.7292338999999999,position_m,0.2605356658785226
17,ALL_original,mixed_change,36,0.7194279999999998,0.7184083,0.7292338999999999,velocity_m_s,0.5543218322766159
17,ALL_original,mixed_change,36,0.7194279999999998,0.7184083,0.7292338999999999,attitude_deg,6.077629575175899
17,ALL_original,mixed_change,36,0.7194279999999998,0.7184083,0.7292338999999999,body_rate_rad_s,0.65357062061916
17,ALL_original,mixed_change,36,0.7194279999999998,0.7184083,0.7292338999999999,p_rad_s,0.5419888158473078
17,ALL_original,mixed_change,36,0.7194279999999998,0.7184083,0.7292338999999999,q_rad_s,0.290932023779478
17,ALL_original,mixed_change,36,0.7194279999999998,0.7184083,0.7292338999999999,r_rad_s,0.1815791351813211
17,ALL_original,mixed_change,36,0.7194279999999998,0.7184083,0.7292338999999999,roll_deg,4.292442286227898
17,ALL_original,mixed_change,37,0.7391429999999999,0.7383923999999998,0.7489909,position_m,0.2693232892243513
17,ALL_original,mixed_change,37,0.7391429999999999,0.7383923999999998,0.7489909,velocity_m_s,0.5605772820380314
17,ALL_original,mixed_change,37,0.7391429999999999,0.7383923999999998,0.7489909,attitude_deg,6.201967032831819
17,ALL_original,mixed_change,37,0.7391429999999999,0.7383923999999998,0.7489909,body_rate_rad_s,0.6437428549132149
17,ALL_original,mixed_change,37,0.7391429999999999,0.7383923999999998,0.7489909,p_rad_s,0.5278591894525805
17,ALL_original,mixed_change,37,0.7391429999999999,0.7383923999999998,0.7489909,q_rad_s,0.2951336889105328
17,ALL_original,mixed_change,37,0.7391429999999999,0.7383923999999998,0.7489909,r_rad_s,0.17508070955583555
17,ALL_original,mixed_change,37,0.7391429999999999,0.7383923999999998,0.7489909,roll_deg,4.374462398327945
17,ALL_original,mixed_change,38,0.7588579999999997,0.7583833999999999,0.7686681999999999,position_m,0.2780410022309937
17,ALL_original,mixed_change,38,0.7588579999999997,0.7583833999999999,0.7686681999999999,velocity_m_s,0.5695052075839185
17,ALL_original,mixed_change,38,0.7588579999999997,0.7583833999999999,0.7686681999999999,attitude_deg,6.347138749306588
17,ALL_original,mixed_change,38,0.7588579999999997,0.7583833999999999,0.7686681999999999,body_rate_rad_s,0.7320950344500956
17,ALL_original,mixed_change,38,0.7588579999999997,0.7583833999999999,0.7686681999999999,p_rad_s,0.607399669984969
17,ALL_original,mixed_change,38,0.7588579999999997,0.7583833999999999,0.7686681999999999,q_rad_s,0.34440471050796745
17,ALL_original,mixed_change,38,0.7588579999999997,0.7583833999999999,0.7686681999999999,r_rad_s,0.16809371261816067
17,ALL_original,mixed_change,38,0.7588579999999997,0.7583833999999999,0.7686681999999999,roll_deg,4.490765958073517
17,ALL_original,mixed_change,39,0.7785920000000003,0.7782966999999998,0.7884690999999999,position_m,0.28763715240343335
17,ALL_original,mixed_change,39,0.7785920000000003,0.7782966999999998,0.7884690999999999,velocity_m_s,0.5789187553176136
17,ALL_original,mixed_change,39,0.7785920000000003,0.7782966999999998,0.7884690999999999,attitude_deg,6.496901845629252
17,ALL_original,mixed_change,39,0.7785920000000003,0.7782966999999998,0.7884690999999999,body_rate_rad_s,0.5737650519324645
17,ALL_original,mixed_change,39,0.7785920000000003,0.7782966999999998,0.7884690999999999,p_rad_s,0.44410339278274985
17,ALL_original,mixed_change,39,0.7785920000000003,0.7782966999999998,0.7884690999999999,q_rad_s,0.29988464154199934
17,ALL_original,mixed_change,39,0.7785920000000003,0.7782966999999998,0.7884690999999999,r_rad_s,0.1687478784338739
17,ALL_original,mixed_change,39,0.7785920000000003,0.7782966999999998,0.7884690999999999,roll_deg,4.633303134870735
17,ALL_original,mixed_change,40,0.7983699999999997,0.7981921999999999,0.8083074,position_m,0.29754527312571927
17,ALL_original,mixed_change,40,0.7983699999999997,0.7981921999999999,0.8083074,velocity_m_s,0.5941034078282075
17,ALL_original,mixed_change,40,0.7983699999999997,0.7981921999999999,0.8083074,attitude_deg,6.623877618884643
17,ALL_original,mixed_change,40,0.7983699999999997,0.7981921999999999,0.8083074,body_rate_rad_s,0.5965484579241472
17,ALL_original,mixed_change,40,0.7983699999999997,0.7981921999999999,0.8083074,p_rad_s,0.47103514158226584
17,ALL_original,mixed_change,40,0.7983699999999997,0.7981921999999999,0.8083074,q_rad_s,0.2919190147147222
17,ALL_original,mixed_change,40,0.7983699999999997,0.7981921999999999,0.8083074,r_rad_s,0.18114465594323934
17,ALL_original,mixed_change,40,0.7983699999999997,0.7981921999999999,0.8083074,roll_deg,4.725797940335682
17,ALL_original,mixed_change,41,0.8182630000000001,0.8179495999999999,0.8282532,position_m,0.3075716194013727
17,ALL_original,mixed_change,41,0.8182630000000001,0.8179495999999999,0.8282532,velocity_m_s,0.6096394060473291
17,ALL_original,mixed_change,41,0.8182630000000001,0.8179495999999999,0.8282532,attitude_deg,6.707119807309615
17,ALL_original,mixed_change,41,0.8182630000000001,0.8179495999999999,0.8282532,body_rate_rad_s,0.6130523159123943
17,ALL_original,mixed_change,41,0.8182630000000001,0.8179495999999999,0.8282532,p_rad_s,0.5023624747653266
17,ALL_original,mixed_change,41,0.8182630000000001,0.8179495999999999,0.8282532,q_rad_s,0.2863808200791978
17,ALL_original,mixed_change,41,0.8182630000000001,0.8179495999999999,0.8282532,r_rad_s,0.17422959293821944
17,ALL_original,mixed_change,41,0.8182630000000001,0.8179495999999999,0.8282532,roll_deg,4.762294168625124
17,ALL_original,mixed_change,42,0.8382309999999997,0.8375849,0.8478195,position_m,0.318613480107482
17,ALL_original,mixed_change,42,0.8382309999999997,0.8375849,0.8478195,velocity_m_s,0.6238301775743027
17,ALL_original,mixed_change,42,0.8382309999999997,0.8375849,0.8478195,attitude_deg,6.756802069607181
17,ALL_original,mixed_change,42,0.8382309999999997,0.8375849,0.8478195,body_rate_rad_s,0.631132531651751
17,ALL_original,mixed_change,42,0.8382309999999997,0.8375849,0.8478195,p_rad_s,0.516410756852443
17,ALL_original,mixed_change,42,0.8382309999999997,0.8375849,0.8478195,q_rad_s,0.28902657024077566
17,ALL_original,mixed_change,42,0.8382309999999997,0.8375849,0.8478195,r_rad_s,0.17279432941596184
17,ALL_original,mixed_change,42,0.8382309999999997,0.8375849,0.8478195,roll_deg,4.75768506572482
17,ALL_original,mixed_change,43,0.8581559999999996,0.8572048999999999,0.8681819,position_m,0.3291221859021088
17,ALL_original,mixed_change,43,0.8581559999999996,0.8572048999999999,0.8681819,velocity_m_s,0.6378858681450228
17,ALL_original,mixed_change,43,0.8581559999999996,0.8572048999999999,0.8681819,attitude_deg,6.832515193743695
17,ALL_original,mixed_change,43,0.8581559999999996,0.8572048999999999,0.8681819,body_rate_rad_s,0.6301106458635147
17,ALL_original,mixed_change,43,0.8581559999999996,0.8572048999999999,0.8681819,p_rad_s,0.5007892439656244
17,ALL_original,mixed_change,43,0.8581559999999996,0.8572048999999999,0.8681819,q_rad_s,0.3061741246125808
17,ALL_original,mixed_change,43,0.8581559999999996,0.8572048999999999,0.8681819,r_rad_s,0.17326391674607167
17,ALL_original,mixed_change,43,0.8581559999999996,0.8572048999999999,0.8681819,roll_deg,4.806228874121845
17,ALL_original,mixed_change,44,0.8781490000000002,0.8770268000000001,0.8881742999999998,position_m,0.3403751393893283
17,ALL_original,mixed_change,44,0.8781490000000002,0.8770268000000001,0.8881742999999998,velocity_m_s,0.6484277891789698
17,ALL_original,mixed_change,44,0.8781490000000002,0.8770268000000001,0.8881742999999998,attitude_deg,6.9266704066954095
17,ALL_original,mixed_change,44,0.8781490000000002,0.8770268000000001,0.8881742999999998,body_rate_rad_s,0.6602704464241899
17,ALL_original,mixed_change,44,0.8781490000000002,0.8770268000000001,0.8881742999999998,p_rad_s,0.5313784371768039
17,ALL_original,mixed_change,44,0.8781490000000002,0.8770268000000001,0.8881742999999998,q_rad_s,0.3139908791613141
17,ALL_original,mixed_change,44,0.8781490000000002,0.8770268000000001,0.8881742999999998,r_rad_s,0.17473205413108756
17,ALL_original,mixed_change,44,0.8781490000000002,0.8770268000000001,0.8881742999999998,roll_deg,4.8406575274669645
17,ALL_original,mixed_change,45,0.8981039999999999,0.8966964000000001,0.9080995999999998,position_m,0.3514078619501797
17,ALL_original,mixed_change,45,0.8981039999999999,0.8966964000000001,0.9080995999999998,velocity_m_s,0.6601304509829085
17,ALL_original,mixed_change,45,0.8981039999999999,0.8966964000000001,0.9080995999999998,attitude_deg,7.029773450174969
17,ALL_original,mixed_change,45,0.8981039999999999,0.8966964000000001,0.9080995999999998,body_rate_rad_s,0.6052111235588437
17,ALL_original,mixed_change,45,0.8981039999999999,0.8966964000000001,0.9080995999999998,p_rad_s,0.4784210821790328
17,ALL_original,mixed_change,45,0.8981039999999999,0.8966964000000001,0.9080995999999998,q_rad_s,0.302403413582321
17,ALL_original,mixed_change,45,0.8981039999999999,0.8966964000000001,0.9080995999999998,r_rad_s,0.17135038833552907
17,ALL_original,mixed_change,45,0.8981039999999999,0.8966964000000001,0.9080995999999998,roll_deg,4.948002039564518
17,ALL_original,mixed_change,46,0.918083,0.9164643999999998,0.9280888999999998,position_m,0.36315782852192596
17,ALL_original,mixed_change,46,0.918083,0.9164643999999998,0.9280888999999998,velocity_m_s,0.6654544636675966
17,ALL_original,mixed_change,46,0.918083,0.9164643999999998,0.9280888999999998,attitude_deg,7.140174333452943
17,ALL_original,mixed_change,46,0.918083,0.9164643999999998,0.9280888999999998,body_rate_rad_s,0.5788303306172966
17,ALL_original,mixed_change,46,0.918083,0.9164643999999998,0.9280888999999998,p_rad_s,0.4396049184149741
17,ALL_original,mixed_change,46,0.918083,0.9164643999999998,0.9280888999999998,q_rad_s,0.3068669508834744
17,ALL_original,mixed_change,46,0.918083,0.9164643999999998,0.9280888999999998,r_rad_s,0.17703553619511717
17,ALL_original,mixed_change,46,0.918083,0.9164643999999998,0.9280888999999998,roll_deg,5.062905528707791
17,ALL_original,mixed_change,47,0.9380569999999998,0.9360896,0.9480534999999998,position_m,0.3750453415556126
17,ALL_original,mixed_change,47,0.9380569999999998,0.9360896,0.9480534999999998,velocity_m_s,0.6728592136421284
17,ALL_original,mixed_change,47,0.9380569999999998,0.9360896,0.9480534999999998,attitude_deg,7.212675677237651
17,ALL_original,mixed_change,47,0.9380569999999998,0.9360896,0.9480534999999998,body_rate_rad_s,0.603356773311939
17,ALL_original,mixed_change,47,0.9380569999999998,0.9360896,0.9480534999999998,p_rad_s,0.4822874343542311
17,ALL_original,mixed_change,47,0.9380569999999998,0.9360896,0.9480534999999998,q_rad_s,0.29148154270732324
17,ALL_original,mixed_change,47,0.9380569999999998,0.9360896,0.9480534999999998,r_rad_s,0.1738584235658821
17,ALL_original,mixed_change,47,0.9380569999999998,0.9360896,0.9480534999999998,roll_deg,5.070734652225417
17,ALL_original,mixed_change,48,0.9580259999999998,0.9558921000000001,0.9679939999999997,position_m,0.3873217179821447
17,ALL_original,mixed_change,48,0.9580259999999998,0.9558921000000001,0.9679939999999997,velocity_m_s,0.6817246965394924
17,ALL_original,mixed_change,48,0.9580259999999998,0.9558921000000001,0.9679939999999997,attitude_deg,7.254195421227357
17,ALL_original,mixed_change,48,0.9580259999999998,0.9558921000000001,0.9679939999999997,body_rate_rad_s,0.7201038383815276
17,ALL_original,mixed_change,48,0.9580259999999998,0.9558921000000001,0.9679939999999997,p_rad_s,0.6109087946815608
17,ALL_original,mixed_change,48,0.9580259999999998,0.9558921000000001,0.9679939999999997,q_rad_s,0.2993512643814411
17,ALL_original,mixed_change,48,0.9580259999999998,0.9558921000000001,0.9679939999999997,r_rad_s,0.18893378545830075
17,ALL_original,mixed_change,48,0.9580259999999998,0.9558921000000001,0.9679939999999997,roll_deg,5.101119314606853
17,ALL_original,mixed_change,49,0.977981,0.9756434999999999,0.9867937,position_m,0.3990826633963585
17,ALL_original,mixed_change,49,0.977981,0.9756434999999999,0.9867937,velocity_m_s,0.6828002688042139
17,ALL_original,mixed_change,49,0.977981,0.9756434999999999,0.9867937,attitude_deg,7.3416081313783
17,ALL_original,mixed_change,49,0.977981,0.9756434999999999,0.9867937,body_rate_rad_s,0.6499308997402714
17,ALL_original,mixed_change,49,0.977981,0.9756434999999999,0.9867937,p_rad_s,0.53368530045822
17,ALL_original,mixed_change,49,0.977981,0.9756434999999999,0.9867937,q_rad_s,0.2996330304170601
17,ALL_original,mixed_change,49,0.977981,0.9756434999999999,0.9867937,r_rad_s,0.1814501570826874
17,ALL_original,mixed_change,49,0.977981,0.9756434999999999,0.9867937,roll_deg,5.1849309339622875
17,ALL_original,mixed_change,50,0.9979820000000001,0.9952605,1.0079077999999995,position_m,0.4113913571876491
17,ALL_original,mixed_change,50,0.9979820000000001,0.9952605,1.0079077999999995,velocity_m_s,0.6928264705726922
17,ALL_original,mixed_change,50,0.9979820000000001,0.9952605,1.0079077999999995,attitude_deg,7.399267451388239
17,ALL_original,mixed_change,50,0.9979820000000001,0.9952605,1.0079077999999995,body_rate_rad_s,0.7450836288885138
17,ALL_original,mixed_change,50,0.9979820000000001,0.9952605,1.0079077999999995,p_rad_s,0.5909591989636863
17,ALL_original,mixed_change,50,0.9979820000000001,0.9952605,1.0079077999999995,q_rad_s,0.3647658453807687
17,ALL_original,mixed_change,50,0.9979820000000001,0.9952605,1.0079077999999995,r_rad_s,0.18948097254655907
17,ALL_original,mixed_change,50,0.9979820000000001,0.9952605,1.0079077999999995,roll_deg,5.207162523772128
17,ALL_original,multi_high,1,0.019792999999999998,0.0099855,0.029637499999999997,position_m,0.009018974169397138
17,ALL_original,multi_high,1,0.019792999999999998,0.0099855,0.029637499999999997,velocity_m_s,0.06621698683240873
17,ALL_original,multi_high,1,0.019792999999999998,0.0099855,0.029637499999999997,attitude_deg,0.40763434799257264
17,ALL_original,multi_high,1,0.019792999999999998,0.0099855,0.029637499999999997,body_rate_rad_s,0.5243069040681697
17,ALL_original,multi_high,1,0.019792999999999998,0.0099855,0.029637499999999997,p_rad_s,0.482590402937888
17,ALL_original,multi_high,1,0.019792999999999998,0.0099855,0.029637499999999997,q_rad_s,0.1823596732054529
17,ALL_original,multi_high,1,0.019792999999999998,0.0099855,0.029637499999999997,r_rad_s,0.08243867593064903
17,ALL_original,multi_high,1,0.019792999999999998,0.0099855,0.029637499999999997,roll_deg,0.31009493748274297
17,ALL_original,multi_high,2,0.039658,0.029919499999999998,0.049824,position_m,0.01880643772944508
17,ALL_original,multi_high,2,0.039658,0.029919499999999998,0.049824,velocity_m_s,0.11409304811325706
17,ALL_original,multi_high,2,0.039658,0.029919499999999998,0.049824,attitude_deg,0.7889914277095573
17,ALL_original,multi_high,2,0.039658,0.029919499999999998,0.049824,body_rate_rad_s,0.5080809117723788
17,ALL_original,multi_high,2,0.039658,0.029919499999999998,0.049824,p_rad_s,0.44457570042316774
17,ALL_original,multi_high,2,0.039658,0.029919499999999998,0.049824,q_rad_s,0.21507704205577202
17,ALL_original,multi_high,2,0.039658,0.029919499999999998,0.049824,r_rad_s,0.10491959185231918
17,ALL_original,multi_high,2,0.039658,0.029919499999999998,0.049824,roll_deg,0.6203022830322199
17,ALL_original,multi_high,3,0.059290999999999996,0.058871999999999994,0.0689985,position_m,0.026760993448163985
17,ALL_original,multi_high,3,0.059290999999999996,0.058871999999999994,0.0689985,velocity_m_s,0.15813031062132227
17,ALL_original,multi_high,3,0.059290999999999996,0.058871999999999994,0.0689985,attitude_deg,1.1126644106982195
17,ALL_original,multi_high,3,0.059290999999999996,0.058871999999999994,0.0689985,body_rate_rad_s,0.5856105187455294
17,ALL_original,multi_high,3,0.059290999999999996,0.058871999999999994,0.0689985,p_rad_s,0.5049260044526823
17,ALL_original,multi_high,3,0.059290999999999996,0.058871999999999994,0.0689985,q_rad_s,0.2571120536235485
17,ALL_original,multi_high,3,0.059290999999999996,0.058871999999999994,0.0689985,r_rad_s,0.1309033707069733
17,ALL_original,multi_high,3,0.059290999999999996,0.058871999999999994,0.0689985,roll_deg,0.8797762395343156
17,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,position_m,0.033660041001210735
17,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,velocity_m_s,0.1875496408559519
17,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,attitude_deg,1.3475923693665064
17,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,body_rate_rad_s,0.5778801666118955
17,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,p_rad_s,0.4841970562415064
17,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,q_rad_s,0.26616592359702473
17,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,r_rad_s,0.1434541244914067
17,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,roll_deg,1.0181960862374606
17,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,position_m,0.04256310251299471
17,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,velocity_m_s,0.20762409634465961
17,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,attitude_deg,1.5981716801123207
17,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,body_rate_rad_s,0.6324320219070579
17,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,p_rad_s,0.5269153381965018
17,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,q_rad_s,0.2940339049725308
17,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,r_rad_s,0.1525699016242778
17,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,roll_deg,1.1850338067174317
17,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,position_m,0.05227691929800176
17,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,velocity_m_s,0.22763029677008734
17,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,attitude_deg,1.8360589670201675
17,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,body_rate_rad_s,0.5781651256902628
17,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,p_rad_s,0.48237196748761424
17,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,q_rad_s,0.2621487588449556
17,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,r_rad_s,0.1600371533610517
17,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,roll_deg,1.3491200342029148
17,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,position_m,0.060530861534024226
17,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,velocity_m_s,0.2460190652948345
17,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,attitude_deg,2.0628402666902854
17,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,body_rate_rad_s,0.6216760241392114
17,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,p_rad_s,0.5309740136433118
17,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,q_rad_s,0.26225883613040735
17,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,r_rad_s,0.16828489781243722
17,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,roll_deg,1.4934368447170732
17,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,position_m,0.06829677641862156
17,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,velocity_m_s,0.2568875570879406
17,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,attitude_deg,2.2452439108307267
17,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,body_rate_rad_s,0.6017333429214341
17,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,p_rad_s,0.5079076225661172
17,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,q_rad_s,0.2583903498438742
17,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,r_rad_s,0.17122496812000995
17,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,roll_deg,1.597442824404391
17,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,position_m,0.07958132978398444
17,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,velocity_m_s,0.26586213844507267
17,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,attitude_deg,2.472364642762761
17,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,body_rate_rad_s,0.6197059841450786
17,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,p_rad_s,0.5294240042184954
17,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,q_rad_s,0.257378592499994
17,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,r_rad_s,0.17961751237996107
17,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,roll_deg,1.7382368312112801
17,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,position_m,0.08768927859032774
17,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,velocity_m_s,0.2747181838026513
17,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,attitude_deg,2.6988307906770244
17,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,body_rate_rad_s,0.5819911762137883
17,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,p_rad_s,0.48562814574063895
17,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,q_rad_s,0.2572580309185067
17,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,r_rad_s,0.17720621777244874
17,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,roll_deg,1.8696477564692504
17,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,position_m,0.09590001630994924
17,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,velocity_m_s,0.2821681413271786
17,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,attitude_deg,2.887500799556158
17,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,body_rate_rad_s,0.6109097238059956
17,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,p_rad_s,0.5221219212562614
17,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,q_rad_s,0.26063143663974253
17,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,r_rad_s,0.16790903553733805
17,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,roll_deg,1.9841469271054994
17,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,position_m,0.10586418497345812
17,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,velocity_m_s,0.2997695264037179
17,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,attitude_deg,3.090472692829211
17,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,body_rate_rad_s,0.642370597810144
17,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,p_rad_s,0.5425103490687558
17,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,q_rad_s,0.2893325000051721
17,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,r_rad_s,0.1629216253298987
17,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,roll_deg,2.107901318775028
17,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,position_m,0.11473991799786047
17,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,velocity_m_s,0.3225764189945297
17,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,attitude_deg,3.2554693946610818
17,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,body_rate_rad_s,0.6231247934856052
17,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,p_rad_s,0.5189402945806121
17,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,q_rad_s,0.2934164379611423
17,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,r_rad_s,0.161607792644136
17,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,roll_deg,2.2117970049927873
17,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,position_m,0.12346448374864614
17,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,velocity_m_s,0.33885442263241794
17,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,attitude_deg,3.4441722923086826
17,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,body_rate_rad_s,0.6446489505018332
17,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,p_rad_s,0.5556313616332276
17,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,q_rad_s,0.2728566459621749
17,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,r_rad_s,0.16509744118177969
17,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,roll_deg,2.3113160768245278
17,ALL_original,multi_high,15,0.2993849999999999,0.29541999999999996,0.309296,position_m,0.13171347426254054
17,ALL_original,multi_high,15,0.2993849999999999,0.29541999999999996,0.309296,velocity_m_s,0.3497581507285263
17,ALL_original,multi_high,15,0.2993849999999999,0.29541999999999996,0.309296,attitude_deg,3.641662531945037
