experiment,partition,window_id,log_id,step,actual_duration_s,dt_s,epsilon,epsilon_control,epsilon_max_matrix_difference,singular_epsilon_difference,radius_epsilon_difference,largest_singular,spectral_radius,dynamic_largest_singular,dynamic_spectral_radius,rigid_largest_singular,rigid_spectral_radius
R3,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:1:900,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,2.408370539686011e-05,0.0009536147117614746,1.1634910967680394,0.9994506239891052,1.1634886432644334,0.9984773746209641,1.0382662577928314,0.9969972653802107
R3,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:2:320,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,0.0001518996310230225,2.1389639036861752e-05,1.1650023591215442,1.0003828490618298,1.1649970821553302,1.0003828490618292,1.0390579578937098,0.9963321048914889
R3,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:2:1220,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,7.320356543827344e-06,0.0009536147117614746,1.1654864784882535,0.9994506239891052,1.165477235809659,0.9990846725756212,1.042442203837698,0.9971131662114288
R3,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:2:2120,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.009981,0.001,0.002,0.0019073486,6.434176755565346e-05,0.0009536147117614746,1.0793848664625882,0.9994506239891052,1.079382666649476,0.9989993180746615,1.0192061909744747,0.9971794177391156
R3,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:2:3020,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.01996,0.001,0.002,0.0009536147,0.0001908915990274096,0.00016572603552456044,1.1627199440875615,1.0015992727547118,1.162717573322753,1.001599272754712,1.043411134011092,1.0003287637551992
R3,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:3:10,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.01996,0.001,0.002,0.007629335,0.00012270490504073805,0.005181547433392275,1.1625085680601805,1.0070799589157104,1.162506067205587,1.001942315251265,1.0406967733033392,0.9996662392243982
R3,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:4:60,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.01996,0.001,0.002,0.0009536147,7.419520545304259e-05,0.0009536147117614746,1.1623343279609766,0.9994506239891052,1.162329205989158,0.9982633261082721,1.0381287237509575,0.9970244484680371
R3,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:4:960,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.01996,0.001,0.002,0.007629335,9.15841515047866e-06,0.0062952219172467405,1.170086116750004,1.0070799589157104,1.1700815926021026,1.0007220016260217,1.0405216267252804,1.003004367916916
R3,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:4:1860,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.019958999999999998,0.001,0.002,0.0009536147,4.273467032822609e-05,3.6587229853557446e-05,1.1644222800449795,1.0051650557561678,1.1644141765278393,1.0051650557561702,1.0401391246383913,1.0011125735458402
R3,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:0:0,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962999999999998,0.001,0.002,0.00047677755,1.1466325531284127e-06,3.026076314704973e-05,1.1621747021356195,1.0079425987655086,1.1621682236513722,1.0079425987655077,1.0443560545964912,1.0081976282222498
R3,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:0:710,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962999999999998,0.001,0.002,0.0019073486,4.7586033438573594e-05,0.0004767775535583496,1.162702714252114,1.0004042387008667,1.1626998249970684,0.9977303359176725,1.038180260570199,0.9951537288355454
R3,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:0:1420,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.0019073486,1.2109185829611846e-05,0.000778842845593708,1.1636797250670914,0.999625395855273,1.1636764379119178,0.9996253958552728,1.0398503910662873,1.0017988526727104
R3,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:3:300,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.0019073486,2.8765078218917495e-05,1.5207402718653285e-05,1.1653399410279175,1.0007215760019612,1.165338502006705,1.0007215760019597,1.0411620974098266,1.0002286271975829
R3,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:3:1010,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.0019073486,4.1395318562731376e-05,0.0,1.16374233321211,1.0004042387008667,1.1637409047022353,0.9989559985327777,1.0395106111483958,0.9975968896079555
R3,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:3:1720,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.0009536147,0.0001448742481047205,6.365858999735075e-05,1.1677246138228201,1.0018914649468118,1.1677234556026526,1.0018914649468134,1.0484904395878025,1.0006044618020964
R3,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:3:2440,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.007629335,5.058577825955979e-06,0.00667572021484375,1.1653368417118921,1.0070799589157104,1.165335084096933,0.9984886891474647,1.0405726288180486,0.9967538456986276
R3,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:4:120,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.00998,0.001,0.002,0.0009536743,7.75066296372362e-05,4.245644243305868e-05,1.0786928402043736,1.0009180588349422,1.0786918080015673,1.0009180588349438,1.0230519875116613,0.9996360580366908
R3,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:4:830,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,5.977222711806007e-05,5.990992266946549e-06,1.1630655459403931,1.0005528744150256,1.1630536119371728,1.0005528744150267,1.0427620876360504,1.000577081085803
R3,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:4:1550,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.00095367426,8.385941133903785e-05,0.00011501750589393289,1.1645856507809713,1.0026593706579823,1.1645714827614366,1.0026593706579796,1.0445759623977564,1.0021751735615614
R3,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:0:0,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.00025544968,0.00014531416660390484,9.903804315936071e-05,1.1636492634494893,1.009067709785942,1.163641315772684,1.009067709785942,1.0421128957712824,1.0089496481848093
R3,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:0:600,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.00095367426,0.00016241746837963866,8.99138469856453e-06,1.1657548147740773,1.0020178723470121,1.1657520100562238,1.0020178723470123,1.043253507004217,1.0019922735201452
R3,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:590,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.0076293945,6.645822547879376e-05,0.00667572021484375,1.1659872939808769,1.0070799589157104,1.1659802709060656,0.9981061067503512,1.038612702607642,0.9948988592229452
R3,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:1190,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,0.00012888040208824947,0.00029125190051226824,1.1649635217049716,1.0001129868003544,1.1649613079451144,1.0001129868003567,1.0387020222595058,0.9977265599082586
R3,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:1790,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,1.994686117035016e-05,1.4197306226204631e-06,1.1645822560912744,1.000460430738537,1.1645801464903662,1.0004604307385359,1.0431267037021674,1.001607803595534
R3,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:2400,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.0076293945,1.6116182873560092e-05,0.00667572021484375,1.1630198278156325,1.0070799589157104,1.163016224576345,0.999500732326525,1.0425247040958678,0.9981698938219463
R3,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:3000,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.00998,0.001,0.002,0.0019073486,5.614415332177991e-05,0.00019910047015359034,1.079541507490743,1.0010108663263733,1.0795406657303213,1.001010866326375,1.0209459516693242,1.001732571823683
R3,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:4:290,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,2.9553699918194454e-05,5.4718206993209506e-05,1.162985050411522,1.000815963219602,1.162978008069216,1.000815963219602,1.043538762419007,0.9993821334419281
R3,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:4:890,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.009981,0.001,0.002,0.0019073486,8.220217448728917e-06,0.0003643253630551957,1.0791304143965075,1.0004042387008667,1.0791264025496656,1.0000524522489818,1.0198398887348084,0.9990970975603264
R3,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:4:1500,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.01996,0.001,0.002,0.00021287371,2.437222547357898e-05,9.94102337315006e-06,1.1646561493079635,1.0024021122456082,1.1646481069823318,1.0024021122456102,1.0403926780963757,0.9996327260305197
R3,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:0:0,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.009981,0.001,0.002,0.00012773275,3.750322712936516e-05,0.00011001482692774012,1.0793874622430168,1.0049352121908102,1.0793849334856147,1.0049352121908104,1.0206597133531223,1.0048873788662789
R3,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:0:650,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0009536147,0.0001070298689247462,0.0,1.163557424275472,1.0004042387008667,1.1635522535455218,0.9988275226373796,1.0390568272174892,0.9971866166468755
R3,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:260,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,0.00011524688449182641,0.0004767775535583496,1.162895506888442,1.0004042387008667,1.1628926490709464,0.9986237501521068,1.039634797649011,0.9969622879356564
R3,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:910,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,3.883524124281834e-06,0.00011122954084696879,1.1625810507958212,1.0016194231565079,1.162575850846365,1.0016194231565074,1.04228455470559,0.9990748527867527
R3,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:1570,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,8.17061201208169e-06,0.0004767775535583496,1.1633461553654034,0.9999274611473083,1.1633429575816823,0.9992898117497101,1.0381388533147056,0.997680115153028
R3,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:2220,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.01996,0.001,0.002,0.007629335,1.912126919845214e-05,0.00667572021484375,1.162401226598094,1.0070799589157104,1.1623991069233073,0.9987748145315626,1.0417251969231558,0.9978259101808532
R3,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:2880,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,3.232813429310255e-05,1.6863813256939864e-06,1.1623866276863148,1.0013136151010118,1.162384153216626,1.0013136151010116,1.0392484957114922,1.0008159476859666
R3,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:4:160,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,7.08422331470171e-05,0.0009536147117614746,1.1626635792123632,0.9994506239891052,1.162662045952795,0.9975038227525681,1.0405046324683398,0.998348316808567
R3,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:4:820,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0038146377,9.627753476681988e-07,0.00286102294921875,1.1629157261606893,1.0032652616500854,1.1629096954007174,0.9997899745580192,1.0416446354915825,0.9995086853445905
R3,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:4:1480,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.01996,0.001,0.002,0.0009536743,5.281376845078789e-05,0.00013446428412633438,1.1654078825565461,1.0010329728062581,1.1654041779952613,1.001032972806259,1.0417923215082099,1.001652056390959
