experiment,signal,one_step_rmse,full_rmse,pred_std,truth_std
A3_dynamic_delta,omega,0.5369046039536455,0.7530429219058713,0.26400279998779297,0.7832816644985926
A3_dynamic_delta,angular_acceleration,27.19114497060766,29.92006039518987,4.773105591658606,30.093402879222918
A3_dynamic_delta,velocity,0.14734179778917905,3.13466179438367,6.602619647979736,7.101934612426947
A3_dynamic_delta,linear_acceleration,7.309420917790437,10.437217973319163,2.7005837997009756,10.78561757998918
