experiment,partition,signal,source,frequency_hz,power
A3_dynamic_delta,validation,angular_velocity_b,pred,1.5625,4.040062692048015e-05
A3_dynamic_delta,validation,angular_velocity_b,pred,1.953125,4.0673007292862184e-05
A3_dynamic_delta,validation,angular_velocity_b,pred,2.34375,0.00015290593429464436
A3_dynamic_delta,validation,angular_velocity_b,pred,2.734375,0.0006912231456710658
A3_dynamic_delta,validation,angular_velocity_b,pred,3.125,0.00324591760142841
A3_dynamic_delta,validation,angular_velocity_b,pred,3.515625,0.010722620284920945
A3_dynamic_delta,validation,angular_velocity_b,pred,3.90625,0.02133627814670347
A3_dynamic_delta,validation,angular_velocity_b,pred,4.296875,0.022130163026773977
A3_dynamic_delta,validation,angular_velocity_b,pred,4.6875,0.007062367506543398
A3_dynamic_delta,validation,angular_velocity_b,pred,5.078125,0.0005230995445352507
A3_dynamic_delta,validation,angular_velocity_b,pred,5.46875,2.4050340700278325e-05
A3_dynamic_delta,validation,angular_velocity_b,pred,5.859375,5.937009167457963e-06
A3_dynamic_delta,validation,angular_velocity_b,pred,6.25,3.6189221808329372e-06
A3_dynamic_delta,validation,angular_velocity_b,pred,6.640625,3.6243671547035422e-06
A3_dynamic_delta,validation,angular_velocity_b,pred,7.03125,4.823745736113494e-06
A3_dynamic_delta,validation,angular_velocity_b,pred,7.421875,7.965770522910202e-06
A3_dynamic_delta,validation,angular_velocity_b,pred,7.8125,1.2223616064370438e-05
A3_dynamic_delta,validation,angular_velocity_b,pred,8.203125,1.942060469070136e-05
A3_dynamic_delta,validation,angular_velocity_b,pred,8.59375,1.9011053355003102e-05
A3_dynamic_delta,validation,angular_velocity_b,pred,8.984375,6.701698348481769e-06
A3_dynamic_delta,validation,angular_velocity_b,pred,9.375,2.280060969019606e-06
A3_dynamic_delta,validation,angular_velocity_b,pred,9.765625,3.2849881630502797e-06
A3_dynamic_delta,validation,angular_velocity_b,pred,10.15625,6.615594161008274e-06
A3_dynamic_delta,validation,angular_velocity_b,pred,10.546875,7.219454803823502e-06
A3_dynamic_delta,validation,angular_velocity_b,pred,10.9375,4.118919830685672e-06
A3_dynamic_delta,validation,angular_velocity_b,pred,11.328125,1.81826167609505e-06
A3_dynamic_delta,validation,angular_velocity_b,pred,11.71875,9.65526420518081e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,12.109375,8.110942158983786e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,12.5,9.797533740789405e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,12.890625,1.00887233005565e-06
A3_dynamic_delta,validation,angular_velocity_b,pred,13.28125,5.331084452977732e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,13.671875,2.5013627380868133e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,14.0625,1.8897659561267068e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,14.453125,1.5252446734587248e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,14.84375,1.1064253562866199e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,15.234375,1.0638036322833066e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,15.625,2.00457600113109e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,16.015625,2.947411264768315e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,16.40625,3.1678833617457393e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,16.796875,2.9349741180528715e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,17.1875,3.220465166960061e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,17.578125,2.5729456360444e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,17.96875,2.6065975783327255e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,18.359375,4.4357363681751856e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,18.75,5.747533927877105e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,19.140625,3.9450974106803905e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,19.53125,1.5980267675180472e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,19.921875,7.161983335963982e-08
A3_dynamic_delta,validation,angular_velocity_b,pred,20.3125,5.436684611206822e-08
A3_dynamic_delta,validation,angular_velocity_b,pred,20.703125,3.987208883885043e-08
A3_dynamic_delta,validation,angular_velocity_b,pred,21.09375,4.1543859533569826e-08
A3_dynamic_delta,validation,angular_velocity_b,pred,21.484375,4.5042101957744584e-08
A3_dynamic_delta,validation,angular_velocity_b,pred,21.875,3.206508135607905e-08
A3_dynamic_delta,validation,angular_velocity_b,pred,22.265625,2.673421313060295e-08
A3_dynamic_delta,validation,angular_velocity_b,pred,22.65625,3.765122833137771e-08
A3_dynamic_delta,validation,angular_velocity_b,pred,23.046875,4.479899163819261e-08
A3_dynamic_delta,validation,angular_velocity_b,pred,23.4375,3.903169235400511e-08
A3_dynamic_delta,validation,angular_velocity_b,pred,23.828125,7.140936230964887e-08
A3_dynamic_delta,validation,angular_velocity_b,pred,24.21875,1.5202723459767253e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,24.609375,1.8930650185520158e-07
A3_dynamic_delta,validation,angular_velocity_b,pred,25.0,8.146349897001247e-08
A3_dynamic_delta,validation,angular_velocity_b,truth,0.0,0.010228815895517364
A3_dynamic_delta,validation,angular_velocity_b,truth,0.390625,0.05662793537656992
A3_dynamic_delta,validation,angular_velocity_b,truth,0.78125,0.04477319177763547
A3_dynamic_delta,validation,angular_velocity_b,truth,1.171875,0.0322562555473771
A3_dynamic_delta,validation,angular_velocity_b,truth,1.5625,0.027166436520835942
A3_dynamic_delta,validation,angular_velocity_b,truth,1.953125,0.018556287821888454
A3_dynamic_delta,validation,angular_velocity_b,truth,2.34375,0.019821937856483757
A3_dynamic_delta,validation,angular_velocity_b,truth,2.734375,0.03608137176545378
A3_dynamic_delta,validation,angular_velocity_b,truth,3.125,0.07570994145462503
A3_dynamic_delta,validation,angular_velocity_b,truth,3.515625,0.13368841050377478
A3_dynamic_delta,validation,angular_velocity_b,truth,3.90625,0.16004040574291242
A3_dynamic_delta,validation,angular_velocity_b,truth,4.296875,0.10172787315492533
A3_dynamic_delta,validation,angular_velocity_b,truth,4.6875,0.035049071352531
A3_dynamic_delta,validation,angular_velocity_b,truth,5.078125,0.011161134491209984
A3_dynamic_delta,validation,angular_velocity_b,truth,5.46875,0.010449695917044073
A3_dynamic_delta,validation,angular_velocity_b,truth,5.859375,0.01727839230713318
A3_dynamic_delta,validation,angular_velocity_b,truth,6.25,0.030228457284304264
A3_dynamic_delta,validation,angular_velocity_b,truth,6.640625,0.04512740308573884
A3_dynamic_delta,validation,angular_velocity_b,truth,7.03125,0.05499356810754797
A3_dynamic_delta,validation,angular_velocity_b,truth,7.421875,0.06481477880453947
A3_dynamic_delta,validation,angular_velocity_b,truth,7.8125,0.06395028360319421
A3_dynamic_delta,validation,angular_velocity_b,truth,8.203125,0.05105983432692861
A3_dynamic_delta,validation,angular_velocity_b,truth,8.59375,0.028826453861457442
A3_dynamic_delta,validation,angular_velocity_b,truth,8.984375,0.010852024224934516
A3_dynamic_delta,validation,angular_velocity_b,truth,9.375,0.005352562513454535
A3_dynamic_delta,validation,angular_velocity_b,truth,9.765625,0.004368193705910854
A3_dynamic_delta,validation,angular_velocity_b,truth,10.15625,0.004639560183475271
A3_dynamic_delta,validation,angular_velocity_b,truth,10.546875,0.005483869470441647
A3_dynamic_delta,validation,angular_velocity_b,truth,10.9375,0.006459218665252372
A3_dynamic_delta,validation,angular_velocity_b,truth,11.328125,0.007281577939110288
A3_dynamic_delta,validation,angular_velocity_b,truth,11.71875,0.0070914622771248905
A3_dynamic_delta,validation,angular_velocity_b,truth,12.109375,0.006298775538034188
A3_dynamic_delta,validation,angular_velocity_b,truth,12.5,0.005062059184953844
A3_dynamic_delta,validation,angular_velocity_b,truth,12.890625,0.0036294589819560337
A3_dynamic_delta,validation,angular_velocity_b,truth,13.28125,0.0028302824688254038
A3_dynamic_delta,validation,angular_velocity_b,truth,13.671875,0.002243931793513133
A3_dynamic_delta,validation,angular_velocity_b,truth,14.0625,0.0021277278463524784
A3_dynamic_delta,validation,angular_velocity_b,truth,14.453125,0.0021943488516855195
A3_dynamic_delta,validation,angular_velocity_b,truth,14.84375,0.0021358337024513746
A3_dynamic_delta,validation,angular_velocity_b,truth,15.234375,0.002186994741759028
A3_dynamic_delta,validation,angular_velocity_b,truth,15.625,0.0022090135612946303
A3_dynamic_delta,validation,angular_velocity_b,truth,16.015625,0.002243451887908469
A3_dynamic_delta,validation,angular_velocity_b,truth,16.40625,0.002064646718932944
A3_dynamic_delta,validation,angular_velocity_b,truth,16.796875,0.0018281004377321151
A3_dynamic_delta,validation,angular_velocity_b,truth,17.1875,0.0015438021795594421
A3_dynamic_delta,validation,angular_velocity_b,truth,17.578125,0.001226525169455935
A3_dynamic_delta,validation,angular_velocity_b,truth,17.96875,0.0011035399436352884
A3_dynamic_delta,validation,angular_velocity_b,truth,18.359375,0.001058566516379357
A3_dynamic_delta,validation,angular_velocity_b,truth,18.75,0.000955297437242817
A3_dynamic_delta,validation,angular_velocity_b,truth,19.140625,0.0008276761940792958
A3_dynamic_delta,validation,angular_velocity_b,truth,19.53125,0.0007466329188258108
A3_dynamic_delta,validation,angular_velocity_b,truth,19.921875,0.000722679850226117
A3_dynamic_delta,validation,angular_velocity_b,truth,20.3125,0.0007759015978185276
A3_dynamic_delta,validation,angular_velocity_b,truth,20.703125,0.0008082400894824427
A3_dynamic_delta,validation,angular_velocity_b,truth,21.09375,0.0009100574910332394
A3_dynamic_delta,validation,angular_velocity_b,truth,21.484375,0.001025660659130916
A3_dynamic_delta,validation,angular_velocity_b,truth,21.875,0.0010390510828514376
A3_dynamic_delta,validation,angular_velocity_b,truth,22.265625,0.001080117969035113
A3_dynamic_delta,validation,angular_velocity_b,truth,22.65625,0.0012441376613730843
A3_dynamic_delta,validation,angular_velocity_b,truth,23.046875,0.0013101609759312036
A3_dynamic_delta,validation,angular_velocity_b,truth,23.4375,0.0013613801847720335
A3_dynamic_delta,validation,angular_velocity_b,truth,23.828125,0.0015175695958451634
A3_dynamic_delta,validation,angular_velocity_b,truth,24.21875,0.0017243399939282983
A3_dynamic_delta,validation,angular_velocity_b,truth,24.609375,0.0015953710694763606
A3_dynamic_delta,validation,angular_velocity_b,truth,25.0,0.0007960811284538488
A3_dynamic_delta,validation,acceleration_n,pred,0.0,0.09184975194656153
A3_dynamic_delta,validation,acceleration_n,pred,0.390625,0.5109496012101498
A3_dynamic_delta,validation,acceleration_n,pred,0.78125,0.06642505628611778
A3_dynamic_delta,validation,acceleration_n,pred,1.171875,0.0032653205630966673
A3_dynamic_delta,validation,acceleration_n,pred,1.5625,0.001294155571090603
A3_dynamic_delta,validation,acceleration_n,pred,1.953125,0.003335463654379462
A3_dynamic_delta,validation,acceleration_n,pred,2.34375,0.0354484514534988
A3_dynamic_delta,validation,acceleration_n,pred,2.734375,0.20252031950582608
A3_dynamic_delta,validation,acceleration_n,pred,3.125,0.8642811293987255
A3_dynamic_delta,validation,acceleration_n,pred,3.515625,2.46603409510122
A3_dynamic_delta,validation,acceleration_n,pred,3.90625,3.724296191240571
A3_dynamic_delta,validation,acceleration_n,pred,4.296875,3.253240720093336
A3_dynamic_delta,validation,acceleration_n,pred,4.6875,0.9638819023461802
A3_dynamic_delta,validation,acceleration_n,pred,5.078125,0.06448944725528938
A3_dynamic_delta,validation,acceleration_n,pred,5.46875,0.0029370742829615266
A3_dynamic_delta,validation,acceleration_n,pred,5.859375,0.0010173520587284672
A3_dynamic_delta,validation,acceleration_n,pred,6.25,0.0008203589434432562
A3_dynamic_delta,validation,acceleration_n,pred,6.640625,0.0011231841756476216
A3_dynamic_delta,validation,acceleration_n,pred,7.03125,0.0018658759842882908
A3_dynamic_delta,validation,acceleration_n,pred,7.421875,0.0031097640900843294
A3_dynamic_delta,validation,acceleration_n,pred,7.8125,0.004351572233576342
A3_dynamic_delta,validation,acceleration_n,pred,8.203125,0.00663141154625637
A3_dynamic_delta,validation,acceleration_n,pred,8.59375,0.00693046987484358
A3_dynamic_delta,validation,acceleration_n,pred,8.984375,0.002657104580601335
A3_dynamic_delta,validation,acceleration_n,pred,9.375,0.0008948432750559502
A3_dynamic_delta,validation,acceleration_n,pred,9.765625,0.0013807286069189146
A3_dynamic_delta,validation,acceleration_n,pred,10.15625,0.0026956691965875496
A3_dynamic_delta,validation,acceleration_n,pred,10.546875,0.0028667582052186863
A3_dynamic_delta,validation,acceleration_n,pred,10.9375,0.0018572262638706961
A3_dynamic_delta,validation,acceleration_n,pred,11.328125,0.0011025824260638064
A3_dynamic_delta,validation,acceleration_n,pred,11.71875,0.0007005411944001233
A3_dynamic_delta,validation,acceleration_n,pred,12.109375,0.0007178411781515905
A3_dynamic_delta,validation,acceleration_n,pred,12.5,0.0010450583215684767
A3_dynamic_delta,validation,acceleration_n,pred,12.890625,0.0011862268316087698
A3_dynamic_delta,validation,acceleration_n,pred,13.28125,0.0006421322815561194
A3_dynamic_delta,validation,acceleration_n,pred,13.671875,0.0002971198277548965
A3_dynamic_delta,validation,acceleration_n,pred,14.0625,0.00016112182678162392
A3_dynamic_delta,validation,acceleration_n,pred,14.453125,0.00011435520345834646
A3_dynamic_delta,validation,acceleration_n,pred,14.84375,9.806980680879162e-05
A3_dynamic_delta,validation,acceleration_n,pred,15.234375,9.14291350969697e-05
A3_dynamic_delta,validation,acceleration_n,pred,15.625,0.0001425122214717421
A3_dynamic_delta,validation,acceleration_n,pred,16.015625,0.00020012787818118706
A3_dynamic_delta,validation,acceleration_n,pred,16.40625,0.00025347969585784745
A3_dynamic_delta,validation,acceleration_n,pred,16.796875,0.0003953733951523853
A3_dynamic_delta,validation,acceleration_n,pred,17.1875,0.000544336624176487
A3_dynamic_delta,validation,acceleration_n,pred,17.578125,0.0005854215716308164
A3_dynamic_delta,validation,acceleration_n,pred,17.96875,0.0009139540394252763
A3_dynamic_delta,validation,acceleration_n,pred,18.359375,0.001504336966311008
A3_dynamic_delta,validation,acceleration_n,pred,18.75,0.0016732108403696754
A3_dynamic_delta,validation,acceleration_n,pred,19.140625,0.000980936173026725
A3_dynamic_delta,validation,acceleration_n,pred,19.53125,0.00033372144072189625
A3_dynamic_delta,validation,acceleration_n,pred,19.921875,0.0001266129963001275
A3_dynamic_delta,validation,acceleration_n,pred,20.3125,9.066881043464811e-05
A3_dynamic_delta,validation,acceleration_n,pred,20.703125,7.879773855134273e-05
A3_dynamic_delta,validation,acceleration_n,pred,21.09375,9.611044311021202e-05
A3_dynamic_delta,validation,acceleration_n,pred,21.484375,0.00010225007840847794
A3_dynamic_delta,validation,acceleration_n,pred,21.875,7.168840285757958e-05
A3_dynamic_delta,validation,acceleration_n,pred,22.265625,6.879700561181133e-05
A3_dynamic_delta,validation,acceleration_n,pred,22.65625,9.14198918496656e-05
A3_dynamic_delta,validation,acceleration_n,pred,23.046875,0.00010081499390629894
A3_dynamic_delta,validation,acceleration_n,pred,23.4375,8.40968097400707e-05
A3_dynamic_delta,validation,acceleration_n,pred,23.828125,0.0001817419221377873
A3_dynamic_delta,validation,acceleration_n,pred,24.21875,0.00044962412187349624
A3_dynamic_delta,validation,acceleration_n,pred,24.609375,0.0006149759389377815
A3_dynamic_delta,validation,acceleration_n,pred,25.0,0.0002961725777513175
A3_dynamic_delta,validation,acceleration_n,truth,0.0,0.47434951058973696
A3_dynamic_delta,validation,acceleration_n,truth,0.390625,2.221257087164573
A3_dynamic_delta,validation,acceleration_n,truth,0.78125,0.7458732689382364
A3_dynamic_delta,validation,acceleration_n,truth,1.171875,0.4353337594207216
A3_dynamic_delta,validation,acceleration_n,truth,1.5625,0.41723826344034404
A3_dynamic_delta,validation,acceleration_n,truth,1.953125,0.3292994957248099
A3_dynamic_delta,validation,acceleration_n,truth,2.34375,1.337777230837605
A3_dynamic_delta,validation,acceleration_n,truth,2.734375,8.00207611589433
A3_dynamic_delta,validation,acceleration_n,truth,3.125,29.292155747830368
A3_dynamic_delta,validation,acceleration_n,truth,3.515625,68.42698683167251
A3_dynamic_delta,validation,acceleration_n,truth,3.90625,85.4721944192426
A3_dynamic_delta,validation,acceleration_n,truth,4.296875,48.002459274744844
A3_dynamic_delta,validation,acceleration_n,truth,4.6875,9.58845909865516
A3_dynamic_delta,validation,acceleration_n,truth,5.078125,0.925888494310533
A3_dynamic_delta,validation,acceleration_n,truth,5.46875,0.18445717881577653
A3_dynamic_delta,validation,acceleration_n,truth,5.859375,0.25288281788931255
A3_dynamic_delta,validation,acceleration_n,truth,6.25,0.49995753794132536
A3_dynamic_delta,validation,acceleration_n,truth,6.640625,0.9156317165380803
A3_dynamic_delta,validation,acceleration_n,truth,7.03125,1.415392837209564
A3_dynamic_delta,validation,acceleration_n,truth,7.421875,1.9832472642892587
A3_dynamic_delta,validation,acceleration_n,truth,7.8125,2.3818837376233235
A3_dynamic_delta,validation,acceleration_n,truth,8.203125,2.3592827994852463
A3_dynamic_delta,validation,acceleration_n,truth,8.59375,1.5864967737632338
A3_dynamic_delta,validation,acceleration_n,truth,8.984375,0.6569333014676892
A3_dynamic_delta,validation,acceleration_n,truth,9.375,0.31723770427425774
A3_dynamic_delta,validation,acceleration_n,truth,9.765625,0.2712188429463184
A3_dynamic_delta,validation,acceleration_n,truth,10.15625,0.28769546414361696
A3_dynamic_delta,validation,acceleration_n,truth,10.546875,0.3339138485474192
