experiment,partition,horizon_s,signal,source,temporal_std_median,rms_median,mean_vector_norm_median,temporal_delta_norm_mean,norm_at_horizon_median
frozen_MainV2,train,1.0,acceleration_n,pred,1.5041867164292437,2.314213368620429,1.6319511600831602,0.5805003271631739,2.0450641021049076
frozen_MainV2,train,1.0,acceleration_n,truth,10.76290864535606,11.13072968824636,1.8372460367605794,6.3439477830444355,9.598257277238055
frozen_MainV2,train,1.0,angular_acceleration_b,pred,6.437972814030658,6.504421663882979,0.8420909346525117,3.1543106799096767,2.6747466120813277
frozen_MainV2,train,1.0,angular_acceleration_b,truth,35.678358035470296,35.720600737201984,1.255124990359484,44.52229782718342,29.124735921661994
frozen_MainV2,train,1.0,gru_hidden,pred,1.1145217418670654,2.1730098724365234,1.7880675792694092,0.502467691898346,1.8911182880401611
frozen_MainV2,train,2.0,velocity_n,pred,0.8402327299118042,7.264554023742676,7.202883720397949,0.04504245147109032,7.18259334564209
frozen_MainV2,train,2.0,velocity_n,truth,1.0708655506685847,7.365618414798291,7.2621262893278855,0.19957013010516797,7.32998813619346
frozen_MainV2,train,2.0,angular_velocity_b,pred,0.2553040087223053,0.34710055589675903,0.18301013112068176,0.10484929382801056,0.2104509174823761
frozen_MainV2,train,2.0,angular_velocity_b,truth,0.8480255319267486,0.8947297496256944,0.22111231143425497,0.6621159564499908,0.8240493955725012
frozen_MainV2,train,2.0,acceleration_n,pred,1.609751704364357,2.148135907885031,1.3390058323103589,0.578840263998741,1.9142372825946172
frozen_MainV2,train,2.0,acceleration_n,truth,10.774245774906664,11.052756731411598,1.5091232891264887,6.3394397175355905,9.635053575253071
frozen_MainV2,train,2.0,angular_acceleration_b,pred,5.2143400583099,5.2502216907614905,0.4259007287875263,2.5704765496400577,1.905854542800725
frozen_MainV2,train,2.0,angular_acceleration_b,truth,35.811072055622176,35.83074887232347,0.7096900278026526,44.50734447240543,29.345266571756756
frozen_MainV2,train,2.0,gru_hidden,pred,1.1258313655853271,2.0104165077209473,1.6080338954925537,0.4558910131454468,1.7302449941635132
frozen_MainV2,train,3.0,velocity_n,pred,1.1397852897644043,7.2157063484191895,7.075008392333984,0.04306517913937569,6.9944610595703125
frozen_MainV2,train,3.0,velocity_n,truth,1.4613917006177743,7.35381849140364,7.148193703365926,0.19946279842427542,7.309163178383424
frozen_MainV2,train,3.0,angular_velocity_b,pred,0.24087871611118317,0.31136834621429443,0.15985175967216492,0.09156879782676697,0.1851779967546463
frozen_MainV2,train,3.0,angular_velocity_b,truth,0.8553380579113169,0.8970316311498314,0.19520894565837366,0.6620366759142204,0.822259700673623
frozen_MainV2,train,3.0,acceleration_n,pred,1.662539181553559,2.089249840661684,1.202871797087386,0.5769338459383699,1.843351223637334
frozen_MainV2,train,3.0,acceleration_n,truth,10.855642975880283,11.025517387429034,1.2915957597421381,6.3341624956534766,9.662122184618571
frozen_MainV2,train,3.0,angular_acceleration_b,pred,4.5981509242864025,4.608561166193591,0.2854028541448742,2.269472445409259,1.6959664097364566
frozen_MainV2,train,3.0,angular_acceleration_b,truth,35.90395275928866,35.90983387267917,0.5349081691338757,44.48588029629959,29.441800999223897
frozen_MainV2,train,3.0,gru_hidden,pred,1.1366112232208252,1.9228267669677734,1.4818288087844849,0.4333363175392151,1.6733653545379639
frozen_MainV2,train,5.0,velocity_n,pred,1.7155327796936035,7.094988822937012,6.786988258361816,0.04087607562541962,6.789828300476074
frozen_MainV2,train,5.0,velocity_n,truth,2.1932652225510245,7.351592676775441,6.950325104704547,0.19914808993643804,7.288681402782356
frozen_MainV2,train,5.0,angular_velocity_b,pred,0.22086778283119202,0.27656063437461853,0.13736946880817413,0.07615882158279419,0.1584918051958084
frozen_MainV2,train,5.0,angular_velocity_b,truth,0.8631243182643762,0.8925083215480362,0.16876545329566434,0.6616099518304044,0.82139755127974
frozen_MainV2,train,5.0,acceleration_n,pred,1.7080035217660314,2.012951882898707,1.0417280778879194,0.5739768220269575,1.7844694203994609
frozen_MainV2,train,5.0,acceleration_n,truth,10.926786222879478,11.02640367489483,1.1959375980789684,6.318867886711301,9.62017761399621
frozen_MainV2,train,5.0,angular_acceleration_b,pred,3.809920293271044,3.8141732611074204,0.16829891150085508,1.9027636961228995,1.4188824762245953
frozen_MainV2,train,5.0,angular_acceleration_b,truth,35.89241740006203,35.89586063055561,0.360461424324247,44.44817980204207,29.345266571756756
frozen_MainV2,train,5.0,gru_hidden,pred,1.158853530883789,1.8567720651626587,1.4010319709777832,0.4076213538646698,1.6874399185180664
