experiment,signal,one_step_rmse,full_rmse,pred_std,truth_std
S0,omega,0.5372925022270213,0.756715485285541,0.22958098351955414,0.7832816644985926
S0,angular_acceleration,27.150675485535565,30.001227822175707,3.296348147935886,30.093402879222918
S0,velocity,0.21105377634772038,3.0895843998868946,6.614314556121826,7.101934612426947
S0,linear_acceleration,10.444311988978754,10.685003932235587,2.0442412156421876,10.78561757998918
