mode,pattern,offset,cohort,axis,mse_mean,mse_std,bias_mean,bias_std,bias_mse_mean,bias_mse_std,amplitude_mse_mean,amplitude_mse_std,shape_mse_mean,shape_mse_std,pred_var_mean,pred_var_std,true_var_mean,true_var_std,correlation_mean,correlation_std,rmse_mean,rmse_std,bias_rmse_mean,bias_rmse_std,amplitude_rmse_mean,amplitude_rmse_std,shape_rmse_mean,shape_rmse_std,endpoint_rmse_mean,endpoint_rmse_std,bias_share_pct,amplitude_share_pct,shape_share_pct,centered_amplitude_ratio
Mission,ALL,0,ALL,q,0.033464510660328045,0.001102606106164748,0.007498222559231067,0.011169203478950757,0.015293641477832706,0.00106301987384327,0.005975355087014207,0.000283775695630012,0.01219551409548113,0.00014380709728656696,0.1351307909150804,0.002625634549051257,0.17052610346790956,0.0,0.9400790835919374,0.0008104155779113421,0.18247020695523933,0.0030380118839084445,0.12285229403782132,0.004381319216975954,0.07701329506078171,0.0018149705843013833,0.10971314335678795,0.0006864412005408135,0.19293025631951502,0.0027222979611958658,45.70107608345583,17.855796989429614,36.443126927114555,0.8901879785106145
Mission,ALL,0,ALL,r,0.012332715825268098,0.0005376437116483407,-0.003017403765543616,0.0024941147699394,0.007896408368180828,0.00043905209294589734,0.0018033560186779235,3.870200250894527e-05,0.0026329514384093463,6.522382896822093e-05,0.002013730862979617,3.7840335255944856e-05,0.005171724654936015,0.0,0.27459288930935116,0.01233747392989607,0.11052669141534949,0.0024563437915245253,0.08834679802501527,0.0024473740043160315,0.04209941607850056,0.0004928466177457628,0.050699489929997066,0.0007438382169274385,0.1299034258763941,0.003921549747663901,64.0281384900002,14.62253768130363,21.349323828696175,0.6239977385217258
Mission,ALL,0,Sep17,p,0.20354773038628085,0.0032517646068346297,-0.029693953385407645,0.009068066951140015,0.04452438203511593,0.00043722480737726915,0.06072275924177658,0.0014709340150110893,0.09830058910938834,0.003503743915967822,0.06138805654331389,0.0028936260207070483,0.17851194153626468,0.0,0.25750668800505966,0.026942087218520823,0.4493251621431344,0.003577661575348954,0.20966623916967123,0.0011843076269640962,0.2448177544425801,0.0030306177804996356,0.3115763969307858,0.005595763417744147,0.45418492761605805,0.0060104245706249495,21.874172682063413,29.832196667848134,48.29363065008846,0.5864193679002927
Mission,ALL,0,Sep17,q,0.032385738804982564,0.0014284672984043068,0.01600684098379025,0.01739952628086872,0.01551275491519897,0.0012701419082625628,0.0062408918124911,0.00043018401944118836,0.01063209207729249,0.00013409070691414992,0.13969342217551908,0.003550765203157203,0.17935425790065754,0.0,0.9511590652405294,0.0010560815440070709,0.17945584420974817,0.0039018777697241956,0.12370987056160498,0.005109071925214261,0.0787545255982393,0.0027605305833428174,0.10274444404191392,0.0007044875375186486,0.18798792801037426,0.005174543075018788,47.89995685635655,19.270493874084277,32.82954926955916,0.8825353958942408
Mission,ALL,0,Sep17,r,0.012091064412255806,0.0008431275550172159,-0.012100820049860536,0.0045295850849141695,0.008056946680095545,0.0006600690406860381,0.0017852405071791977,5.106208743641866e-05,0.002248877224981064,0.00014422487416217787,0.0021089121236498756,7.888905076882538e-05,0.005370560206133485,0.0,0.3352520926892644,0.02057674567653223,0.10967015048573563,0.0038147098509265158,0.08945679330733715,0.0036367944323435156,0.0419156931954859,0.0006184306404538059,0.04709865397074033,0.001531746341818584,0.12879137731769472,0.005865625714631946,66.63554510493569,14.764957379348944,18.59949751571537,0.6266419239908482
Mission,ALL,0,Sep7,p,0.24402148594187786,0.002920123152290973,0.02012801136758791,0.02349788955494908,0.038424050222600724,0.0012398577169272494,0.09937622399867334,0.0017365550162201106,0.1062212117206038,0.0037470734286207228,0.06959237138552975,0.0026970569384178866,0.2556804181464452,0.0,0.3882562299560048,0.010494283050669226,0.49347412567378957,0.0030284568868383624,0.1933358666734246,0.002683733423530104,0.31453897765065447,0.0026117540462600604,0.32565955842894523,0.0057801276236092896,0.4527741954651517,0.0038871702955162375,15.746175003521099,40.72437458328699,43.52945041319192,0.521713510823893
Mission,ALL,0,Sep7,q,0.03562205437101901,0.0011545869063258535,-0.009519014289887296,0.0026539943115346867,0.014855414603100173,0.0010154493669385575,0.005444281636060425,0.00023134090137084747,0.015322358131858414,0.0001632956631444922,0.126005528394203,0.001373645039854664,0.15286979460241362,0.0,0.9179191202947532,0.0015030721675816019,0.18849893244622162,0.003239225784712539,0.12113714099025392,0.004427520140413451,0.07353083398586656,0.0017895452812379375,0.12365054198653595,0.0006531346323185724,0.20281491293779652,0.005094572205543001,41.70285758472727,15.283457768482108,43.01368464679063,0.9078915184104632
Mission,ALL,0,Sep7,r,0.01281601865129268,7.510833378019085e-05,0.01514942880309022,0.001579878445891032,0.007575331744351393,1.2935341872537011e-05,0.0018395870416753751,3.1447129802097584e-05,0.0034010998652659117,9.659408408677929e-05,0.0018233683416391012,0.00010505895118077546,0.004774053552541075,0.0,0.1532744825495246,0.00472775792141774,0.11223977327457725,0.00029705324606624423,0.08612680746037148,0.00017074126734843467,0.04246686184452988,0.00038796511960217836,0.05790116184851055,0.0008634620091973245,0.13212752299379293,0.0008977584488027108,59.108307739450055,14.353810584458117,26.537881676091835,0.618007238491997
Mission,ALL,5,ALL,p,0.21576869017716596,0.002760460861292287,-0.012091321342878715,0.01411949416855107,0.03904806861313673,0.0007743833075689197,0.08252702970954111,0.0005534509525636308,0.09419359185448815,0.003188741608980625,0.05738447575233504,0.0019292231020019833,0.2065786384901576,0.0,0.30521376885835794,0.018733531768675447,0.4611197219184586,0.00337317371445677,0.19613786274717393,0.001732333477140492,0.2800804301125243,0.0011730964696488352,0.30525378258227076,0.0052523528282782134,0.4687505041955136,0.007571386702181668,18.097189439799937,38.247917082769895,43.65489347743018,0.527053259864077
Mission,ALL,5,ALL,q,0.030062061501444515,0.001074063579423184,0.0037214681181024466,0.010905768158954287,0.013698142873549438,0.001012812517526541,0.006166189662589201,0.0002857110863816807,0.010197728965305873,0.000153032044996721,0.13454461866082582,0.0024823927847221297,0.16996155303623348,0.0,0.9516219253572298,0.0004791622656021384,0.17252640314154818,0.0029346242147507413,0.11633373343342292,0.004190659759292327,0.07740829057587932,0.0017841034153484913,0.10036085091296314,0.0007284795548804079,0.18217034579371957,0.003205419019975864,45.566212659405366,20.511532990819372,33.92225434977525,0.8897291523367049
Mission,ALL,5,ALL,r,0.01234051257785973,0.0005292737268826434,0.007838121951971507,0.003324385737959239,0.007995607495858712,0.00046433933083584936,0.0018236198303656994,4.7738181699243104e-05,0.00252128525163532,1.7430354252777124e-05,0.0018216698525411069,1.37755637489859e-05,0.005149672565862559,0.0,0.30244606737921914,0.008781207655548011,0.11047779216231203,0.002389230612900528,0.08891016198649225,0.002527716504895061,0.04227833453387656,0.0005804706760260375,0.049709420378612375,0.00023993041347002988,0.13460073175057963,0.003351646290668513,64.79153475523968,14.777504733778068,20.430960510982256,0.5947644847850001
Mission,ALL,5,Sep17,p,0.1849103295040504,0.005497220334432718,-0.02744861911751663,0.01031927845109392,0.03737469460047277,0.0007847637875567151,0.0573559886257654,0.0008504255843624526,0.09017964627781222,0.005376394613040757,0.05480408455152048,0.001840246694692086,0.1637694468346353,0.0,0.2518015499608821,0.028798640229116112,0.42847419787737645,0.006396421454216726,0.19250749921273935,0.0021155517424969166,0.238411434157867,0.0017630943025941936,0.29824330462092963,0.008854095811731173,0.44331763480524894,0.010359224633801251,20.212334649295016,31.018271818345898,48.76939353235908,0.578482230119722
Mission,ALL,5,Sep17,q,0.029549089840495122,0.0010075477913209536,0.01266428735947761,0.016392058459584948,0.013245838960931016,0.0011638444568691257,0.006958843545707051,0.00042493361996668173,0.009344407333857057,0.00011462181451323994,0.1330999729108057,0.0033694372784893677,0.1733680899662643,0.0,0.9561599364546245,0.0011981364097577137,0.17076329471092958,0.0026792625718298196,0.11425148221569044,0.0047768693391494815,0.08263659497956678,0.0025374311606898028,0.09601647293998979,0.0006857447522767777,0.18596266662262206,0.004369374273319418,44.82655483614405,23.550111300451647,31.623333863404312,0.8762023251042054
Mission,ALL,5,Sep17,r,0.011941782374433546,0.0009518255964521767,0.0010914619026125133,0.005669180787507337,0.007946266740988011,0.0008276422996263593,0.001833478456337411,5.661237718494166e-05,0.002162037177108124,6.940749096172827e-05,0.0019008716436110997,4.9908723983347343e-05,0.005308877538265345,0.0,0.34538642969132766,0.014531012007926185,0.10884107916592238,0.004242257514523319,0.0887513283475005,0.004479570130609758,0.04230450598707758,0.0006743543988523265,0.04636411048558443,0.0007778275779253376,0.13390683099186723,0.005999781287677603,66.5417145601344,15.353474036361186,18.104811403504407,0.5983772070476222
Mission,ALL,5,Sep7,p,0.2774854115233971,0.004031739298865258,0.018623274206397113,0.022012681449814685,0.04239481663846464,0.002732323996662375,0.1328691118770925,0.00038915189968363983,0.10222148300784,0.0016866803227155356,0.06254525815396415,0.002458303576270483,0.2921970218012022,0.0,0.41203820665330954,0.0020747713990078623,0.526410770000623,0.0038142725288084728,0.2033985898160431,0.006166790114102593,0.36341842202183877,0.0006380458434198247,0.319274738504953,0.0025664661536322383,0.5196162429760431,0.0020062643468289985,15.27821459359494,47.88327831277328,36.83850709363178,0.46265717547706936
Mission,ALL,5,Sep7,q,0.031088004823343295,0.0012081307536140973,-0.014164170364647887,0.0023484445096008185,0.014602750698786282,0.0007148113159853159,0.004580881896353506,0.0004633816902761995,0.011904372228203503,0.0004627735032287956,0.13743391016086606,0.002044520376478363,0.16314847917617176,0.0,0.9425459031624405,0.0010889670550163428,0.17605262000278532,0.0034536515225808903,0.12049823586888785,0.0030303760113532213,0.06695168176850441,0.003639992398526163,0.10904960685890981,0.0021188248484824415,0.1745857041359146,0.001935706856172395,46.972299386100836,14.735207107642442,38.29249350625671,0.9178156031256858
Mission,ALL,5,Sep7,r,0.013137972984712101,0.00038658758683517245,0.021331442050689497,0.001731114169511614,0.008094289005600112,0.0003438838620088764,0.0018039025784222767,3.8578448268627556e-05,0.003239781400689713,8.789112364237058e-05,0.0016632662704011208,0.000113875350590085,0.004831262621056988,0.0,0.21656534275500208,0.012115738426991613,0.11375121815509133,0.0015610965948081481,0.0892278292644757,0.0017764322177646478,0.042225991627474535,0.00047794481038324126,0.056400040164668284,0.0008360565360457696,0.1359885332680044,0.0022188484742850303,61.60987707174438,13.730448224557728,24.659674703697892,0.5867465806243034
Mission,ALL,10,ALL,p,0.22070696648381885,0.003846982550563246,-0.009776709191106231,0.014775712099879849,0.045258896651011515,0.0005443804722795051,0.07278996375627168,0.000958195004075852,0.10265810607653565,0.003093296972241246,0.062103228144723,0.0015462300909053275,0.19852316844563947,0.0,0.26080664907435813,0.020321004091234895,0.4678733451851058,0.0042111381767693246,0.21079834432199207,0.0012837225949512796,0.26628735581480734,0.0016718353450339658,0.31891132138078326,0.004908743271689637,0.4646087776037109,0.006492582926416291,20.506328989995733,32.98036528521101,46.513305724793256,0.5593085892298483
Mission,ALL,10,ALL,q,0.03189325807952153,0.0015291828028518855,0.0068012178069727725,0.011933061507333687,0.015322145300616806,0.001106224558442528,0.005509704589011104,0.00026301557424741553,0.011061408189893622,0.00022247447346513376,0.1384469405164839,0.002542302266219731,0.17180945921055316,0.0,0.9446105806276051,0.001561774074052719,0.17773314066376122,0.004261526891041921,0.12263243498672159,0.0043878421383670985,0.07385835287894592,0.0017555093022621465,0.10435353761305464,0.0010286036462644175,0.19017099911004406,0.006449404785288021,48.04195690014833,17.275452308050184,34.6825907918015,0.8976729653785667
Mission,ALL,10,ALL,r,0.012772671719154916,0.0005122851561553959,-0.0008509491955949067,0.002835553452552402,0.008520345199263358,0.0004482794442870189,0.001737182690189142,2.8480285538038738e-05,0.0025151438297024158,3.56439981477301e-05,0.0017449991669808336,3.1404869392877994e-05,0.004800408424831708,0.0,0.2681549022588291,0.007498216826039169,0.11249310764736305,0.002349888862583292,0.09188500950806631,0.0024522009173172255,0.0413363107592837,0.00037971142097278124,0.04953209182604596,0.00048459681283977873,0.1354487435078154,0.0028925910250725017,66.7076190996561,13.600777725962569,19.69160317438133,0.60291837138215
Mission,ALL,10,Sep17,p,0.20302282723739137,0.005335036388420937,-0.021622968061902666,0.011363779948525147,0.04556895572524718,0.0005717636941693906,0.058266302007067894,0.0005901779564233059,0.09918756950507629,0.005042791206371309,0.055098118052275886,0.0011220119696349331,0.16580578365538198,0.0,0.20171449320115187,0.030076696318504948,0.4490757452520977,0.0059193737216414345,0.21195329302969693,0.001502985742119933,0.24042105386248336,0.0012384312336397752,0.3136626024164661,0.008100573711833406,0.4570858907058422,0.008287424266914926,22.44523748650398,28.69938459626416,48.855377917231856,0.576459160333792
Mission,ALL,10,Sep17,q,0.03103479904498573,0.0016833122514735633,0.012392376978229494,0.017825137395179127,0.015633530061176026,0.0013867877369311231,0.005823724506618995,0.0003604520201029495,0.009577544477190711,0.00020479161775425426,0.14489245292931272,0.0033296592973758358,0.1822310779647017,0.0,0.9559492085755118,0.0010709530897714402,0.1752659520960879,0.004742357004099797,0.12375385892420876,0.00544409012898335,0.0759680087306242,0.0024048982106999973,0.09746937578958008,0.0010934572991794585,0.1877575209995677,0.008312371357918236,50.37419458883825,18.765143277317048,30.860662133844713,0.8916854092684002
Mission,ALL,10,Sep17,r,0.01180714167799133,0.0007593147055522268,-0.006394256922869493,0.005241303330887097,0.0080397529662032,0.0006497363866542914,0.001702687058103545,2.3104077970356176e-05,0.0020647016536845856,9.462860777360066e-05,0.0017888987014191965,7.145111343360694e-05,0.004774231075830267,0.0,0.3221709340671688,0.014525304889595674,0.10830205108922904,0.003408364826292354,0.08930680214056734,0.0035149679364163866,0.04087883308302998,0.0002978975118173485,0.04528402619232039,0.0010622485750626885,0.1305085732682658,0.004486741122637446,68.0922884256518,14.42082346887881,17.486888105469397,0.6121264654589426
Mission,ALL,10,Sep7,p,0.2560752449766739,0.0013059440025822255,0.013915808550486629,0.021616067164930326,0.04463877850254019,0.0004955601741375183,0.10183728725467929,0.0020828345279814684,0.1095991792194544,0.0024071738394480773,0.07611344832961726,0.0026601921327749686,0.2639579380261544,0.0,0.3789909608207706,0.003274951058359061,0.5054685450511219,0.0011658375770744007,0.20848844690658233,0.0008544501512620749,0.3180199597194553,0.0032184238451964035,0.32940875930941765,0.0033959081143027318,0.47965455139944835,0.004427368926905013,17.431899169561028,39.76850134965437,42.79959948078459,0.5369864604103861
Mission,ALL,10,Sep7,q,0.033610176148593136,0.0016602714652636243,-0.00438110053554067,0.005660230993229092,0.014699375779498374,0.0006840410977014419,0.004881664753795323,0.0002937204598098361,0.014029135615299436,0.0006919988321233767,0.12555591569082622,0.0013300068566308295,0.15096622170225607,0.0,0.9219333247317918,0.005801259702179915,0.18266751779910784,0.004677726416019488,0.12038958711174723,0.0029888684249772327,0.06963904117558938,0.0021920143302277028,0.11812186126000378,0.0029654423065486493,0.19499795533099684,0.006259007008676037,43.73489658165229,14.524365276198235,41.74073814214947,0.9119661043536224
Mission,ALL,10,Sep7,r,0.014703731801482085,0.00013283080698871577,0.010235666258954263,0.0020071354419520107,0.009481529665383672,0.00016981622467346195,0.001806173954360336,5.4639982254476354e-05,0.0034160281817380753,8.234014965770989e-05,0.0016572000981041083,0.00011048988490288052,0.004852763122834593,0.0,0.16012283864214963,0.009279882817332767,0.12087522076363104,0.0005091631532582267,0.09704142424306428,0.0008439418788699877,0.042251266111791135,0.0006918120588309568,0.058028223093497124,0.0006755673754586189,0.1453290839869146,0.0014040885708698234,64.48383167889371,12.283779238807117,23.232389082299175,0.5843767500675429
Mission,ALL,15,ALL,p,0.21462377822215414,0.00375195156100852,-0.0030298505621406146,0.01518449283405287,0.04377319370848986,0.0013056261560673687,0.07360792098469564,0.000966207192291412,0.09724266352896865,0.003623462244463868,0.05994923674138302,0.0026923656254777143,0.19810060297654905,0.0,0.27868705196370247,0.025700141630571504,0.4612085662894874,0.004149028362974296,0.20758288390596832,0.003004756640656793,0.2677441961121156,0.001973911401793474,0.3106978416097603,0.005787528293724813,0.4745617148249038,0.007932037104063074,20.3953141031656,34.29625626500018,45.30842963183422,0.550109228144796
Mission,ALL,15,ALL,q,0.032149585949201274,0.0012213134986712928,0.009940390007460867,0.011929929610774713,0.01506905540206091,0.0009446551931791819,0.005680183028175841,0.0003671782146127051,0.01140034751896452,0.00017592034612514226,0.13302404099486398,0.0026056010055295654,0.1677641047959162,0.0,0.9425404171167909,0.00083564653854429,0.17861700610287204,0.003433934989783368,0.1215817233983416,0.003886672681586411,0.0748882919060137,0.0024209654096298983,0.10594983594028612,0.0007772938965100181,0.18662779374761404,0.005075372031085843,46.87169354489085,17.667981905430917,35.46032454967822,0.8904623189306391
Mission,ALL,15,ALL,r,0.012355062087139048,0.0006823444578159163,0.004543486174669252,0.0029918729793465063,0.008205567758941809,0.0006198629099242419,0.0016260937996492996,1.0295142622752818e-05,0.002523400528547939,5.7320263898795056e-05,0.0019889991458246496,3.369446247823779e-05,0.004783435304457581,0.0,0.28232043854293926,0.010181257237866687,0.1104035926381046,0.003135667994388119,0.09006925553529684,0.003444592181136325,0.03984431541432215,0.0001925581849495252,0.049533829801695316,0.0006152421526717324,0.12854759617824418,0.004446171488563935,66.41462180496335,13.161356763572847,20.42402143146381,0.6448331354101835
Mission,ALL,15,Sep17,p,0.19423909149854213,0.006043862238819341,-0.03093985236839079,0.011434109226878273,0.0425409104606681,0.0017253097195020167,0.058863865563752844,0.0012769996572842062,0.09283431547412115,0.005326458855097424,0.05423053098077655,0.0021920772719633917,0.16562586013219655,0.0,0.22214334648939485,0.03585371559735508,0.4394559178454009,0.006778115099058806,0.20559801830972677,0.0042042889808751515,0.2412515690279955,0.0027529146534838672,0.30334745768113663,0.00859174141151425,0.44714137869401593,0.010155954308247254,21.90131251771603,30.304850125493225,47.793837356790725,0.5722131775838738
Mission,ALL,15,Sep17,q,0.03172989209357934,0.001180772182080981,0.015033990221062941,0.017662040965392242,0.01567234728613953,0.001064755053695588,0.006231260200559481,0.00046880655960013603,0.00982628460688033,0.0002224241170682788,0.13864509444684012,0.003796911335514064,0.178064916778237,0.0,0.952776524141559,0.0014870264079690216,0.17734631894819838,0.00328015046509891,0.12391965887874272,0.0042259253598090065,0.07869100071637133,0.002984896057104617,0.09891621565650584,0.001123479756181762,0.18866574000823932,0.0057162704955295626,49.39300530842613,19.638453803063513,30.968540888510347,0.8823950708733624
Mission,ALL,15,Sep17,r,0.011520639440980295,0.0010269205718859576,0.0017827369863303846,0.00530769388231487,0.00784664056603601,0.0009096720272622813,0.0015127961447428883,2.666728330556332e-05,0.0021612027302013973,0.00011315343140387991,0.0020456284071555843,7.394233575307345e-05,0.004717953117641086,0.0,0.32301348322778356,0.015559979484301632,0.10682395967267803,0.004660790931423235,0.08817320828366187,0.005000097779228215,0.038550060513250446,0.0003873871934098788,0.04603017123107809,0.0011666421816521693,0.12473231839112259,0.006583670976598324,68.10941880642987,13.131182105757873,18.759399087812263,0.6584708631485774
Mission,ALL,15,Sep7,p,0.2553931516693782,0.004259975591350929,0.05279015305035973,0.022685295635905156,0.04623776020413339,0.002568846971706891,0.10309603182658118,0.0007723199602232951,0.10605935963866366,0.002797137470908436,0.07138664826259594,0.003931319291570912,0.26305008866525403,0.0,0.3917744629123177,0.008887407679051051,0.5047138631776606,0.004225115464440005,0.21155261509845139,0.0061396965405685925,0.32072945028035577,0.0011057107676364273,0.32539860946700744,0.004214798396120553,0.5294023870866793,0.004785564814159491,18.104541919742214,40.367578830009194,41.5278792502486,0.5209418757805537
Mission,ALL,15,Sep7,q,0.03298897366044514,0.0015446232286251901,-0.0002468104197432787,0.00093737774299139,0.013862471633903676,0.0009128833222518064,0.004578028683408561,0.00037389608299971027,0.014548473343132895,0.0005898403654077317,0.12178193409091172,0.002413615483050091,0.14716248083127453,0.0,0.9220682030672549,0.0034355531819949166,0.1811583804122194,0.004470402624083899,0.11690585243753936,0.00407843835007799,0.06728287428529843,0.002859190846558637,0.1200170765078467,0.002443239746072139,0.18255190122636344,0.005549947741268808,42.02153051680184,13.877451085717672,44.10101839748046,0.9096888744631116
Mission,ALL,15,Sep7,r,0.014023907379456552,8.239348883902115e-05,0.01006498455134699,0.0016896223185700746,0.008923422144753406,0.00012627083876955942,0.0018526891094621221,2.523721198109741e-05,0.003247796125241022,5.469135417565193e-05,0.0018757406231627808,5.6060612971311196e-05,0.0049143996780905705,0.0,0.20093434917325062,0.01079300078513017,0.1175628585689577,0.00018705902749177272,0.09386135003856677,0.0005752028776819028,0.042432825216465554,0.0003304360646936731,0.05654114694292975,0.0005041597535848237,0.1361781517524874,0.0010894139795412743,63.63007044545385,13.210933724334941,23.15899583021119,0.6178046248934357
Mission,ALL,20,ALL,p,0.22406026087221534,0.0020833488767903353,-0.011043324227922013,0.014490854799538487,0.04432412030826568,0.00011231073487187699,0.08091258209987313,0.0010356941506137677,0.09882355846407652,0.0026115101629230145,0.06360083244248728,0.0018284615064001611,0.21733568692867986,0.0,0.3339882899006061,0.021817196010255325,0.47038143854486725,0.0025176011820914664,0.20805059567888864,0.00013189363098447147,0.27900188266577525,0.0020172828694928063,0.3124239804712952,0.004239869494085808,0.4549392664180881,0.006183199097028652,19.78223185839471,36.111973531093355,44.10579461051193,0.5409609024295619
