mode,pattern,offset,cohort,axis,seed,mse,bias,bias_mse,amplitude_mse,shape_mse,pred_var,true_var,correlation,rmse,bias_rmse,amplitude_rmse,shape_rmse,endpoint_rmse
Mission,ALL,30,ALL,q,42,0.03017297929740244,0.005320435391511652,0.013901373933698814,0.00555421993060586,0.010717385433097762,0.13438075094159763,0.16769651042047848,0.9463747366531875,0.17304341688386046,0.11691282230271459,0.07412301100056555,0.10289955575920316,0.18476688654199644
Mission,ALL,30,ALL,r,17,0.012192810149590774,0.00586830860247788,0.007811187631346862,0.0018792410215692048,0.002502381496674707,0.0018844237426547527,0.005252646980019642,0.2973516883105635,0.10964510328544402,0.08787439962192696,0.04272428569314025,0.049294724731541145,0.13349757298264428
Mission,ALL,30,ALL,r,23,0.013115371498474639,0.012027414142991973,0.008637026859081633,0.0019570185112191617,0.002521326128173846,0.001859698575841782,0.005252646980019642,0.2687425892486674,0.11376726492026813,0.09234168844282692,0.043597265462924785,0.04972543768455196,0.13992869186775345
Mission,ALL,30,ALL,r,42,0.012002208748314536,0.008237973228134231,0.007674080640802457,0.0018443080472152987,0.00248382006029678,0.0018392237603827239,0.005252646980019642,0.2934303994730059,0.10863105443273358,0.08697720089367483,0.042258467940644306,0.04905794280657625,0.13279483438163345
Mission,ALL,30,Sep17,p,17,0.19615556382768576,-0.03820439204501065,0.04133942970937354,0.057433046103677964,0.09738308801463423,0.054614386404287354,0.1676618415244697,0.2207344808330985,0.43999144202648843,0.2018899946241164,0.23770859329881927,0.3094975352876709,0.43631562636962545
Mission,ALL,30,Sep17,p,23,0.18911352510458965,-0.024302146311113042,0.03987431051203308,0.05791855582480927,0.0913206587677473,0.0566162848782222,0.1676618415244697,0.26247874637874347,0.43146098377512254,0.19771060693926185,0.23883633444839508,0.2992946554189201,0.42686814111045435
Mission,ALL,30,Sep17,p,42,0.19922542611168698,-0.04368035859866426,0.041852879785799345,0.05567749797690868,0.10169504834897895,0.058758793175515106,0.1676618415244697,0.23040658296459085,0.4428072222585656,0.2033064776178634,0.2340595624708321,0.3154478940305805,0.4332846703964841
Mission,ALL,30,Sep17,q,17,0.030518082316320902,-0.009776609754421964,0.013821543131085542,0.00674229002036502,0.009954249164870336,0.13073558841384045,0.1715966863701876,0.9504413867077885,0.1740529290125739,0.1166548172538881,0.08181265115311684,0.09924137792674112,0.18599470614215363
Mission,ALL,30,Sep17,q,23,0.03266379413307949,0.01954715018890367,0.01631680502771001,0.006463537539988487,0.009883451565380992,0.12877496052103027,0.1715966863701876,0.9520177869397016,0.18016465184711108,0.12701393513899453,0.08025132686221068,0.0988642581888197,0.19592483934429591
Mission,ALL,30,Sep17,q,42,0.029310492859380192,0.015905284217189296,0.013551273396669115,0.005910389352295535,0.00984883011041554,0.1347467765234768,0.1715966863701876,0.9521975024849972,0.17043754627063562,0.1154268166971608,0.07658125221117149,0.09865334386267981,0.18316473658718724
Mission,ALL,30,Sep17,r,17,0.011459153705478656,-0.0008246891082414288,0.007478095966847054,0.001862754831291564,0.002118302907340039,0.0019456602672032776,0.005359653185890492,0.33959992768941843,0.10657843469085004,0.08618429812767067,0.04240929300366087,0.04576764790430297,0.12921891653081008
Mission,ALL,30,Sep17,r,23,0.01314704329470336,0.010804552415522757,0.008963894746946147,0.0019172728867951354,0.0022658756609620794,0.0020419191341763004,0.005359653185890492,0.30726886602255543,0.1138770415400813,0.09405706844177449,0.043017397831443524,0.04735479243666979,0.14074346114305797
Mission,ALL,30,Sep17,r,42,0.011302536323333976,0.0035857245350654357,0.007440275906341941,0.0017960066093133415,0.002066253807678694,0.0019425475538637003,0.005359653185890492,0.3540671538952655,0.10551852191335201,0.08567422497408396,0.04154010344081513,0.04510501185935259,0.12898711521978296
Mission,ALL,30,Sep7,p,17,0.2844398047629104,0.011785531061140468,0.051120377335114,0.1278748124321532,0.10544461499564323,0.0596948177037769,0.28598316790176037,0.35485299802712633,0.5325006363883202,0.2215861311950366,0.354958048248714,0.3241855870974819,0.5349251658304317
Mission,ALL,30,Sep7,p,23,0.28709178681825287,0.044306348546728,0.05411200878135082,0.12393840616137212,0.1090413718755299,0.0643969981731206,0.28598316790176037,0.37061772804405474,0.53532259918511,0.22906398414017823,0.3495858839848693,0.3294364932976255,0.5278171484973377
Mission,ALL,30,Sep7,p,42,0.2874501061259446,0.0008475608575565959,0.05263814284683058,0.12615258861099182,0.10865937466812225,0.062356877183094975,0.28598316790176037,0.35112201069821847,0.5353469011724951,0.22456559320938851,0.35253572976292596,0.3288694097013088,0.5307860684153106
Mission,ALL,30,Sep7,q,17,0.030503296874837896,-0.017126889722465566,0.013303933272257398,0.004554585275070054,0.01264477832751044,0.13500389009286695,0.15989615852106015,0.9373027245078123,0.17415763680963486,0.11440534591960252,0.06728983401023024,0.1122900806698701,0.17994523178904936
Mission,ALL,30,Sep7,q,23,0.0334891024027595,-0.020783265601281818,0.014839567908855412,0.005162789121240893,0.013486745372663192,0.13174397922182496,0.15989615852106015,0.9314447214882146,0.1826227301689502,0.12066708482493935,0.07173181019109032,0.11603435211404589,0.1959711144783064
Mission,ALL,30,Sep7,q,42,0.03189795217344693,-0.015849262259843636,0.014601575007758213,0.004841881087226508,0.012454496078462208,0.13364869977783927,0.15989615852106015,0.9347292049895684,0.1782551581103101,0.11988483351382212,0.0692065285793537,0.11139197955224986,0.1879711864516148
Mission,ALL,30,Sep7,r,17,0.013660123037815008,0.0192543040239165,0.008477370960346477,0.0019122134021244863,0.0032705386753440436,0.0017619506935577026,0.005038634568277945,0.21285520955285367,0.11577844047463197,0.09125460261043956,0.04335427107209899,0.0563488783860175,0.1420548858863126
Mission,ALL,30,Sep7,r,23,0.013052027906017198,0.014473137597930402,0.007983291083352606,0.0020365097600672137,0.0030322270625973793,0.0014952574591727448,0.005038634568277945,0.1916900357008912,0.11354771168064183,0.08891092844493181,0.04475700072588733,0.054466728180316316,0.13829915331714443
Mission,ALL,30,Sep7,r,42,0.013401553598275655,0.017542470614271822,0.008141690109723489,0.0019409109230192133,0.003318952565532952,0.0016325761734207705,0.005038634568277945,0.17215689062848685,0.11485611947149674,0.0895831527328566,0.04369519694030265,0.05696380470102358,0.14041027270533443
Mission,ALL,35,ALL,p,17,0.227909344488052,-0.014603069019499334,0.04424536793255112,0.08051366605636319,0.1031503104991377,0.05856189379489263,0.21084907350624418,0.266211073918649,0.4740169452386804,0.20931526926151334,0.27679212207108844,0.3193526421887665,0.4689796406041214
Mission,ALL,35,ALL,p,23,0.2241534626951203,0.004953516554311064,0.0447924264531554,0.07955803929019144,0.09980299695177346,0.0614824180453562,0.21084907350624418,0.2939456154927809,0.4696741871513155,0.210637883853923,0.27580206241568184,0.31390355747250026,0.45942200472343336
Mission,ALL,35,ALL,p,42,0.22900596607679244,-0.022410910971005685,0.044677649430804774,0.07847623348729871,0.10585208315868894,0.06272568181079619,0.21084907350624418,0.2726937315584058,0.4751224209094665,0.21017069283738146,0.27295607833317426,0.3236107667512884,0.4721268243345653
Mission,ALL,35,ALL,q,17,0.032453354821579135,-0.009067694756615093,0.015385119391817236,0.005719326283819351,0.011348909145942552,0.13735536995824035,0.16956668471286954,0.9432641866405541,0.17921995488652634,0.12264709434436928,0.07520160906953706,0.10585186969149012,0.18882237987475115
Mission,ALL,35,ALL,q,23,0.0345559130246819,0.01068183911569598,0.01722561436105849,0.006052366166185034,0.01127793249743838,0.13356768417159348,0.16956668471286954,0.9436896557355826,0.1849315646008902,0.12998457859609333,0.07755830860982897,0.1053702354254546,0.19665428499458673
Mission,ALL,35,ALL,q,42,0.032094415359529095,0.01158026358044612,0.015624976109144427,0.0056275501634440945,0.010841889086940571,0.1374141394485364,0.16956668471286954,0.944546557984251,0.17841198900351352,0.12405735000655484,0.07471671700948014,0.10347188965970296,0.19208949388521182
Mission,ALL,35,ALL,r,17,0.012225375660948383,-0.0019036437594249507,0.007968679836842673,0.0017679493177036217,0.0024887465064020895,0.00195604392921799,0.005065089111619477,0.28307705174994435,0.11000248530176511,0.08879270026966107,0.0415127804038938,0.049360077682211734,0.1329752864647622
Mission,ALL,35,ALL,r,23,0.013055361358592222,0.003822980067385909,0.008699053352989558,0.001840316052750859,0.0025159919528518057,0.0019302766037489925,0.005065089111619477,0.2700598583278557,0.11391673749377641,0.09298223968489829,0.04240063508879179,0.049782098301470144,0.13859422520639356
Mission,ALL,35,ALL,r,42,0.012044650437894787,0.0001880325166134868,0.00785467658146452,0.0017682300880257507,0.002421743768404515,0.0018538044776785336,0.005065089111619477,0.2832744283278466,0.10914439665123682,0.08820299659283727,0.04151096417550889,0.04863271389716633,0.1319185752041747
Mission,ALL,35,Sep17,p,17,0.20249149397114863,-0.03413333989613673,0.04134967753802616,0.057983707458602526,0.10315810897451996,0.054869265660300884,0.17169036302018373,0.19789964777847596,0.44823653124583596,0.20319957125499613,0.2391937403124653,0.31886957155443924,0.4617654734787218
Mission,ALL,35,Sep17,p,23,0.19429167927448118,-0.019179161997034573,0.041040708395149936,0.05857263176598902,0.0946783391133422,0.055187828490220914,0.17169036302018373,0.2505201719462889,0.43921172591016655,0.20240683707950952,0.2403078153160032,0.3057323463533972,0.4494720470700466
Mission,ALL,35,Sep17,p,42,0.2026441735001747,-0.03900190112815471,0.04245117345513299,0.0559750709006025,0.1042179291444392,0.058546009064076955,0.17169036302018373,0.2104000223215925,0.44855363143327376,0.20579273724556965,0.23485308259188847,0.32082186506153254,0.4625005157055665
Mission,ALL,35,Sep17,q,17,0.0320107668231118,-0.01089785682704374,0.015608955994444363,0.0062060026307980175,0.010195808197869416,0.14367491525844212,0.180370894541324,0.9511998703299911,0.17782295585288105,0.12323517164319155,0.07854970987209875,0.10053052550669124,0.19169317184141232
Mission,ALL,35,Sep17,q,23,0.033661144904165656,0.022850715050860348,0.017292658349922278,0.006442278418616598,0.009926208135626783,0.13912824677798974,0.180370894541324,0.9535363936675846,0.1824567379799762,0.13007400923455464,0.0800768060679017,0.09915880748618731,0.19742526736184762
Mission,ALL,35,Sep17,q,42,0.03076731314919786,0.018398162874887124,0.0152604074278017,0.005875089895071767,0.009631815826324386,0.14518407482544146,0.180370894541324,0.9541584279120856,0.17452547037827473,0.12225255737799502,0.07633142907756922,0.09767172043373308,0.19077449139635896
Mission,ALL,35,Sep17,r,17,0.011675895092845705,-0.011990899756821318,0.007819969958202033,0.0017614260646273282,0.002094499070016345,0.002053693392974715,0.0051496444337584355,0.3257501809949112,0.10769750186773967,0.08806197256772069,0.04139364884865107,0.04562589970051058,0.13036252739463747
Mission,ALL,35,Sep17,r,23,0.013081489764727172,-0.0016271978636137113,0.009056292251558719,0.0018172471396515947,0.002207950373516858,0.002093964847951069,0.0051496444337584355,0.3057468168355291,0.1140498381115233,0.0948987368461184,0.042061341238312,0.04686435444651927,0.13951717173083025
Mission,ALL,35,Sep17,r,42,0.011333962065326613,-0.008306591872845943,0.007601064631498905,0.001723047820948054,0.0020098496128796548,0.0019619508730333254,0.0051496444337584355,0.33803396236073546,0.10604857464464024,0.08686111773279402,0.040933943872902466,0.04464165621251996,0.12927363576095247
Mission,ALL,35,Sep7,p,17,0.2787450455218587,0.02445747273377546,0.050036748721601035,0.1255735832518845,0.10313471354837316,0.06594715006407612,0.28916649447836507,0.40283392619899505,0.5255777732243692,0.22154666527454778,0.3519888855883347,0.32031878345742104,0.4834079748549206
Mission,ALL,35,Sep7,p,23,0.28387702953639854,0.05321887365700234,0.052295862569166324,0.12152885433859627,0.11005231262863593,0.07407159715562679,0.28916649447836507,0.3807965025857649,0.5305991096336133,0.22709997740275,0.3467905566150391,0.3302459797107065,0.4793219200302069
Mission,ALL,35,Sep7,p,42,0.2817295512300279,0.010771069343292364,0.04913060138214835,0.12347855866069113,0.10912039118718841,0.07108502730423463,0.28916649447836507,0.3972811500320324,0.5282599998618519,0.2189266040210051,0.3491620698157458,0.3291885701308003,0.4913794415925631
Mission,ALL,35,Sep7,q,17,0.033338530818513824,-0.005407370615757801,0.014937446186562982,0.004745973589862018,0.013655111042088825,0.12471627935783684,0.14795826505596069,0.9273928192616798,0.182013952953817,0.1214709397467248,0.06850540746441366,0.11649455806108787,0.18308079594142881
Mission,ALL,35,Sep7,q,23,0.03634544926571439,-0.013655912754632755,0.017091526383330915,0.005272541661321903,0.013981381221061573,0.12244655895880097,0.14795826505596069,0.9239961798715784,0.18988121784271816,0.12980571731917073,0.0725213136936835,0.11779309130398917,0.19511232026006495
Mission,ALL,35,Sep7,q,42,0.034748619780191566,-0.002055535008435895,0.016354113471829877,0.005132470700188749,0.013262035608172941,0.12187426869472627,0.14795826505596069,0.9253228181285817,0.18618502625399114,0.12766693526367445,0.07148729287330198,0.1150722281116427,0.1947194988629175
Mission,ALL,35,Sep7,r,17,0.013324336797153735,0.018270868235367783,0.00826609959412395,0.0017809958238562084,0.003277241379173579,0.00176074500170454,0.004895978467341558,0.1977307932600107,0.11461245216981598,0.09025415567354184,0.041751043514379256,0.05682843364561404,0.13820080460501166
Mission,ALL,35,Sep7,r,23,0.013003104546322324,0.01472333592938515,0.007984575555851236,0.0018864538789493874,0.003132075111521701,0.001602900115344839,0.004895978467341558,0.19868594131250888,0.11365053625828267,0.08914924536245807,0.04307922278975136,0.0556175860113719,0.13674833215752014
Mission,ALL,35,Sep7,r,42,0.013466027183031132,0.017177281295532348,0.008361900481395752,0.0018585946221811446,0.0032455320794542355,0.0016375116869689502,0.004895978467341558,0.17375536026206884,0.11533604066442997,0.09088675431292378,0.04266500478072174,0.056614829266459055,0.1372084540906191
Mission,ALL,40,ALL,p,17,0.22528839229425293,-0.0211137296776818,0.04272236067561824,0.08105535711215255,0.10151067450648216,0.05920788677902644,0.21472005129683017,0.2758551286687662,0.4722283887163283,0.20485019408442628,0.2788648188550425,0.3180535255770904,0.47278592808182335
Mission,ALL,40,ALL,p,23,0.21849575753118447,0.0003711465408634274,0.04251247366683439,0.07986243429438412,0.09612084956996599,0.06120279409523377,0.21472005129683017,0.32278056469220023,0.4644055136102607,0.2041239117991355,0.2773271134347171,0.3089750337237372,0.45868088241047866
Mission,ALL,40,ALL,p,42,0.22545547502848842,-0.02801778665302122,0.04268742066768317,0.078972433702326,0.10379562065847926,0.0621497021654547,0.21472005129683017,0.28576772781871285,0.47201740704517775,0.20471199636976825,0.2747916608366196,0.3211862565349441,0.46888924120044845
Mission,ALL,40,ALL,q,17,0.032554174553375344,-0.006975917104807476,0.015322643934544638,0.0058101267067096896,0.011421403912121016,0.13414490702692922,0.16633083086593273,0.944261568308984,0.17981445524444784,0.12310225948925498,0.0754124752656888,0.10628999615090556,0.1946485130855902
Mission,ALL,40,ALL,q,23,0.034714233382470296,0.013368948354554308,0.01716376619615235,0.0060571946754563455,0.011493272510861604,0.13096436290211846,0.16633083086593273,0.9435946664550539,0.1857011775513667,0.13036389247686253,0.07717966658907754,0.10640472183358095,0.19888797036478878
Mission,ALL,40,ALL,q,42,0.03288091558668558,0.011104223430142807,0.01609786152328835,0.005559010809474012,0.01122404325392321,0.13506618735421053,0.16633083086593273,0.9442296223992143,0.18073178037699542,0.12627478524320324,0.07396124094694227,0.10534041653216175,0.19203710346811462
Mission,ALL,40,ALL,r,17,0.013066661630870854,-0.0001607693905632156,0.008609129960905624,0.0018802063808946426,0.0025773252890705857,0.0019317307258398125,0.005129172830683639,0.29481998264267806,0.11346106468298199,0.0920892358216651,0.0427498374268738,0.05008908486211538,0.133291436870146
Mission,ALL,40,ALL,r,23,0.013724899682068232,0.006003802444450074,0.009216549434453889,0.0018923017914226677,0.0026160484561916744,0.00194180642838457,0.005129172830683639,0.2750865832751369,0.11655848505248882,0.09554766792329968,0.04303155133931307,0.0505489010291697,0.13817579828651494
Mission,ALL,40,ALL,r,42,0.012792154685199333,0.0012652730547904453,0.008388528296435485,0.0018288373976190723,0.0025747889911447745,0.0018968615648450669,0.005129172830683639,0.29069320194701853,0.11229561807222277,0.09095927205178421,0.04217708923820478,0.049939336327770645,0.13219436095740963
Mission,ALL,40,Sep17,p,17,0.19967437021939768,-0.034997490388008715,0.04087744279639585,0.060159705224790576,0.09863722219821125,0.0553916382769506,0.1750939152230411,0.24556523474740385,0.44542528922053987,0.2004636543847303,0.24329139635321048,0.31350883843175015,0.44296901712518955
Mission,ALL,40,Sep17,p,23,0.18899239988923489,-0.019992444091951268,0.039356825445398,0.05991498957406463,0.08972058486977227,0.055945018602900534,0.1750939152230411,0.3103623982665185,0.4332221274220486,0.19657528703919017,0.24322174333300933,0.2986572428325685,0.4295209524994378
Mission,ALL,40,Sep17,p,42,0.1988240659821838,-0.040208487334548015,0.04058173725359802,0.05791159387472104,0.10033073485386475,0.057799069612255616,0.1750939152230411,0.2616471899692678,0.4440823252360192,0.2000547769074428,0.2385593392160491,0.3156739515370189,0.4415910749070597
Mission,ALL,40,Sep17,q,17,0.032238419652265864,-0.0061708639283797545,0.015368957520490452,0.0066329220650780596,0.010236540066697353,0.13568298125873993,0.17503331837918198,0.9516955479552602,0.17888018446508572,0.12323726869063158,0.08099049170877931,0.10091159167906451,0.19505705002710885
Mission,ALL,40,Sep17,q,23,0.03334119337935002,0.02589688824941072,0.01680920964375033,0.006712891110784049,0.009819092624815645,0.1328034801276532,0.17503331837918198,0.9544788141429958,0.1820063246122053,0.1289764287644654,0.08149343822631298,0.09881493912057901,0.1953187188581165
Mission,ALL,40,Sep17,q,42,0.031331946793582546,0.02207093928592107,0.015293836993408876,0.006085172204883716,0.009952937595289956,0.13868953165902384,0.17503331837918198,0.9537744388449522,0.17643942133505663,0.12305612462717178,0.07758774475826838,0.09945853436193453,0.18628440301760033
Mission,ALL,40,Sep17,r,17,0.012081192524759097,-0.003982913321036749,0.008105283004567945,0.001844032075321943,0.0021318774448692073,0.0019962521855354633,0.005224904216163991,0.3541914867549426,0.10934660640083235,0.08954741297962164,0.042358575274647634,0.045905886214285825,0.1291123142319025
Mission,ALL,40,Sep17,r,23,0.013323768598460552,0.00641225001560366,0.00921045249546893,0.0018409815060744317,0.0022723345969171884,0.002118158784339537,0.005224904216163991,0.33782031094190323,0.11481809612063106,0.095518093675659,0.04242425460337356,0.047297767047187717,0.13813799690144193
Mission,ALL,40,Sep17,r,42,0.011940387312865182,-0.0012774122256137878,0.00805783044743244,0.0018087584271131581,0.0020737984383195846,0.0019851031233382873,0.005224904216163991,0.36842203010500263,0.10856833909291481,0.08920732538853739,0.04188125757235196,0.04520506833579372,0.12947735192063475
Mission,ALL,40,Sep7,p,17,0.2765164364439635,0.006653791742972024,0.04641219643406304,0.12284666088687647,0.10725757912302399,0.06684038378317812,0.2939723234444084,0.33643491651149093,0.5258345877079051,0.21362327348381827,0.3500116638587065,0.3271428998677708,0.5324197499950909
Mission,ALL,40,Sep7,p,23,0.27750247281508367,0.041098327806492814,0.04882377010970716,0.11975732373502311,0.10892137897035342,0.07171834507990021,0.2939723234444084,0.3476168975435636,0.5267722859866849,0.21922116131902614,0.34553785363813255,0.3296106155060746,0.5170007422325604
Mission,ALL,40,Sep7,p,42,0.27871829312109764,-0.0036363852899676287,0.04689878749585348,0.12109411335753589,0.11072539226770829,0.07085096727185286,0.2939723234444084,0.334008803517603,0.5278875706634949,0.21402643529441923,0.34725630407776054,0.33221086653079446,0.5234855737872259
Mission,ALL,40,Sep7,q,17,0.033185684355594304,-0.00858602345766292,0.015230016762653007,0.004164535989972949,0.013791131602968345,0.13106875856330777,0.14892585583943427,0.9293936090164314,0.18168299680317207,0.12283224108650179,0.06425644237950778,0.11704680509458769,0.19383143920255289
Mission,ALL,40,Sep7,q,23,0.03746031338871084,-0.01168693143515852,0.017872879300956386,0.004745801804800937,0.01484163228295352,0.12728612845104903,0.14892585583943427,0.9218263710791699,0.1930908834296895,0.1331388199016568,0.0685521233146067,0.12158428725958484,0.2060264733781333
Mission,ALL,40,Sep7,q,42,0.03597885317289163,-0.010829208281413715,0.017705910583047303,0.004506688018654603,0.013766254571189719,0.12781949874458387,0.14892585583943427,0.9251399895077381,0.189316498460873,0.13271210647526613,0.06670823332429002,0.11710418087261623,0.20354250436914317
Mission,ALL,40,Sep7,r,17,0.015037599843094366,0.00748351847038385,0.009616823873580982,0.0019525549920400417,0.0034682209774733416,0.0018026878064485107,0.004937710059722935,0.17607697441814904,0.12168998124728123,0.09717288150575203,0.04353236173132614,0.05845548215777447,0.141649682146633
Mission,ALL,40,Sep7,r,23,0.01452716184928359,0.005186907302142901,0.009228743312423803,0.0019949423621191398,0.0033034761747406474,0.0015891017164746358,0.004937710059722935,0.1496191279416042,0.12003926291620431,0.09560681641858101,0.04424614481119207,0.057051168993133686,0.13825140105666095
Mission,ALL,40,Sep7,r,42,0.01449568942986763,0.006350643615598912,0.009049923994441577,0.0018689953386309003,0.003576770096795154,0.0017203784478586259,0.004937710059722935,0.13523554563105022,0.11975017603083866,0.09446316537827787,0.04276875256991042,0.0594078723117245,0.13762837903095937
Mission,ALL,45,ALL,p,17,0.2294483749411332,-0.014623480534602837,0.04433571449202802,0.08158645702778981,0.10352620342131537,0.06063704082998037,0.21332711878425606,0.2958993369442538,0.47663057611901666,0.20945829819541104,0.2819604970717592,0.32031770904273776,0.4842294585572944
Mission,ALL,45,ALL,p,23,0.22562978607825798,0.0046716878791351205,0.04520549329064181,0.08026898993676519,0.10015530285085095,0.06429972053869473,0.21332711878425606,0.33381526035042297,0.47184643866641246,0.2111938916760561,0.27968528059103914,0.3142310490081284,0.47551523437849874
Mission,ALL,45,ALL,p,42,0.2307526093401937,-0.02271976708058918,0.044111120032603306,0.08062683076054057,0.10601465854704983,0.06452588697171663,0.21332711878425606,0.2990739064254669,0.47779268969784594,0.209215957569596,0.2800013069252842,0.3237039227480845,0.4879974160502812
Mission,ALL,45,ALL,q,17,0.030991915593715256,-0.009456941206559578,0.014134008734548545,0.005588411382670703,0.011269495476496007,0.13718048114918804,0.1689684881413034,0.9441417797347095,0.17492204445647355,0.11761421073433558,0.07433461817795077,0.10514388054574596,0.18775768157291284
Mission,ALL,45,ALL,q,23,0.033117367019423714,0.00940750932160161,0.016198842088103453,0.005826011360771165,0.011092513570549094,0.13308485703797526,0.1689684881413034,0.9453920596461858,0.1809524265603847,0.12623607888987906,0.07601537789131017,0.1042903060686053,0.19118499319395044
Mission,ALL,45,ALL,q,42,0.0319399224791285,0.011991190968744014,0.015417352399077674,0.005439261928164066,0.011083308151886765,0.1379201373646112,0.1689684881413034,0.9431509015135536,0.17771050166176716,0.12305069881356993,0.07340888977984122,0.10437013662183035,0.1855812408446368
Mission,ALL,45,ALL,r,17,0.012590477227285575,0.005174208867308208,0.008211172159463114,0.001783286191889526,0.0025960188759329345,0.0019434371631796195,0.0050256397000447576,0.2721934709908645,0.11129091965205619,0.08976218683493024,0.041848127906790926,0.05025940124077605,0.13192194438857466
Mission,ALL,45,ALL,r,23,0.01340963180819159,0.010623454571989354,0.008986191155118848,0.0017855187523341304,0.0026379219007386114,0.0019439135035431094,0.0050256397000447576,0.25614336627167167,0.11519715994119656,0.09413497629955193,0.04189099348449695,0.05102415269833427,0.13783336039225355
Mission,ALL,45,ALL,r,42,0.012286034037206711,0.006812030811691812,0.007976161973853056,0.0017495407944439162,0.0025603312689097377,0.001881329207381356,0.0050256397000447576,0.2815466863470594,0.1099142197111942,0.08847784799407445,0.04144248442086689,0.049866538978328635,0.1309735126654669
Mission,ALL,45,Sep17,p,17,0.20719371016256416,-0.033679356397232255,0.0449496775004049,0.06387427069594098,0.0983697619662183,0.05506257805865196,0.18070792573150424,0.25339093740423135,0.45342111641870514,0.21080428328359765,0.2519789702537374,0.3120901192979922,0.47222925015761447
Mission,ALL,45,Sep17,p,23,0.19716765565401106,-0.02087756505742155,0.04444190571258333,0.0628923446128195,0.08983340532860823,0.05752962248122981,0.18070792573150424,0.3151150729418297,0.4421210176579515,0.20924705924616577,0.24998167087137177,0.29781958168840666,0.458052052305968
Mission,ALL,45,Sep17,p,42,0.20694721117853168,-0.04039963958923556,0.04468193315916511,0.06239028315062486,0.09987499486874171,0.0582683883393268,0.18070792573150424,0.2629992727044297,0.45300111435353935,0.21057658657164663,0.24899047291771684,0.3138423305215157,0.4733652390679679
Mission,ALL,45,Sep17,q,17,0.030623275575174084,-0.011614882706221637,0.01482454861311467,0.0058587822308739275,0.009939944731185486,0.14312997216010098,0.17762683970869733,0.9507942810302427,0.17372192548191653,0.12050157024625156,0.076074530411183,0.09892243160289572,0.18698049223827165
Mission,ALL,45,Sep17,q,23,0.031899459358213623,0.01867629293481403,0.016380860890047082,0.005968791377944811,0.009549807090221728,0.13917016666407683,0.17762683970869733,0.9542064446107204,0.17750018291887665,0.12684636269131166,0.07689079232266884,0.09708896132180861,0.1889826741511247
Mission,ALL,45,Sep17,q,42,0.030461230642001354,0.018247701280215196,0.015554864840474525,0.005312140692005519,0.00959422510952131,0.1464961038549547,0.17762683970869733,0.9526619677554667,0.1733797476905356,0.12345295207768738,0.07247152100578774,0.09736591520633535,0.1805842316326705
Mission,ALL,45,Sep17,r,17,0.011606231946289706,-0.003138799950887859,0.007808524064786818,0.0017296721352241529,0.0020680357462787347,0.0019806927040480517,0.005089356338558822,0.3343908440826525,0.10722443602824284,0.08787150638188279,0.041112619482109786,0.04533969915523718,0.12580508619395595
Mission,ALL,45,Sep17,r,23,0.013224657648467156,0.007359161384672202,0.009248250454310233,0.001704159632595937,0.0022722475615609855,0.002094582345131283,0.005089356338558822,0.3111633009597716,0.11445075614615308,0.09563809332972868,0.04085230035913638,0.04756161485467891,0.1366774111457311
Mission,ALL,45,Sep17,r,42,0.011252317888602528,-0.00011115707098699706,0.00757084421392527,0.0016801149989211094,0.0020013586757561498,0.001968631019426954,0.005089356338558822,0.3616506489725982,0.10550758914864188,0.08647914688340713,0.04052058882329946,0.04459977128864013,0.12511076067603674
Mission,ALL,45,Sep7,p,17,0.2739577044982713,0.023488271190655996,0.04310778847527426,0.11701082969148748,0.1138390863315095,0.07178596637263722,0.2785655048897598,0.3809161360242987,0.5230494955196396,0.20676632801903772,0.3419235507078027,0.336772888532229,0.5082298753566543
Mission,ALL,45,Sep7,p,23,0.2825540469267518,0.05577019375224846,0.04673266844675879,0.11502228058465659,0.12079909789533638,0.07783991665362457,0.2785655048897598,0.37121563516760936,0.5312972806833343,0.21508755653583678,0.33909250003037383,0.34705398364757184,0.5104415985235601
Mission,ALL,45,Sep7,p,42,0.2783634056635177,0.012639977936703569,0.04296949377947969,0.11709992598037199,0.11829398590366605,0.07704088423649628,0.2785655048897598,0.37122317386754133,0.5273758403864592,0.20649469956549477,0.34202297494041883,0.34342710720122205,0.5172617700149078
Mission,ALL,45,Sep7,q,17,0.0317291956307976,-0.005141058207235463,0.012752928977416303,0.005047669686264253,0.013928596967117044,0.12528149912736217,0.15165178500651563,0.9308367771436433,0.17732228240558762,0.11183949171050357,0.07085479371148629,0.1175867784314464,0.18931206024219518
Mission,ALL,45,Sep7,q,23,0.03555318234184391,-0.009130057904823227,0.0158348044842162,0.005540451326423876,0.01417792653120383,0.12091423778577208,0.15165178500651563,0.9277632897171167,0.18785691384340086,0.1250155112870138,0.07426454902859284,0.1186929955621987,0.19558963127960183
Mission,ALL,45,Sep7,q,42,0.0348973061533828,-0.0005218296541983523,0.015142327516283971,0.005693504400481159,0.014061474236617678,0.12076820438392416,0.15165178500651563,0.9241287690297271,0.18637200960423034,0.12224619228533501,0.07528362732794819,0.11837857945282032,0.19557525926856945
Mission,ALL,45,Sep7,r,17,0.014558967789277313,0.02180022650370034,0.009016468348815703,0.001890514305220272,0.003651985135241334,0.0018689260814427548,0.004898206423016627,0.1477987248072884,0.1194238868996829,0.09354354774102511,0.043319144756153206,0.06009880541185376,0.14415566077781206
