seed,mode,pattern,offset,flight_id,cohort,axis,n_origins,mse,bias,bias_mse,amplitude_mse,shape_mse,pred_var,true_var,correlation,undefined_correlations,endpoint_mse,rmse,bias_rmse,amplitude_rmse,shape_rmse,endpoint_rmse
42,Mission,sustained,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r,33,0.010970203763934561,0.035654064341116405,0.00666085805775249,0.0013570635707704053,0.002952282135411667,0.0011308711320604874,0.0034344383741316833,0.07752595830317796,0,0.017044265574313343,0.10473874051149633,0.08161408002147968,0.036838343757156146,0.054334907153796325,0.1305536884745634
42,Mission,sustained,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p,23,0.19708582358852045,0.013765109509727487,0.028676695589023617,0.08710988865293104,0.0812992393465658,0.11859474408177763,0.28034021180521607,0.6841332746802608,0,0.11420181255369029,0.44394349143615164,0.16934194869855376,0.29514384400310817,0.2851302147205129,0.33793758677260255
42,Mission,sustained,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q,23,0.02907239114441715,-0.018712128685029604,0.012322232097605263,0.0043784472962164625,0.01237171175059542,0.1185706695824056,0.1505751909139136,0.936041143920024,0,0.03452052949355171,0.17050627890027145,0.11100554985047037,0.06616983675525022,0.11122819674253207,0.1857970115301958
42,Mission,sustained,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r,23,0.012961723634554724,0.02124727774273612,0.009175730694383545,0.0012490420491093307,0.002536950891061852,0.0017598693717233624,0.004026599960919923,0.21918491284061153,0,0.01471646724086368,0.1138495658074932,0.09579003442103748,0.03534178899135315,0.05036815354032598,0.12131144727874481
42,Mission,sustained,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p,50,0.21818214742150135,-0.0294858139734062,0.04057294953222494,0.0612880265458277,0.11632117134344867,0.054693127813331924,0.17709823882941408,0.1552292533322131,0,0.3477152742569405,0.4670997189268062,0.2014272810029092,0.24756418671897537,0.34105889717679067,0.5896738710990512
42,Mission,sustained,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q,50,0.026799584731412657,-0.021468080498862396,0.013464811705119772,0.005247084068993024,0.008087688957299862,0.15682833673809354,0.1816196195584478,0.9649153077377994,0,0.022433225208373323,0.1637057871042214,0.11603797527154536,0.07243675910056319,0.08993157931060625,0.14977725197229827
42,Mission,sustained,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r,50,0.014541317788031242,0.004367623585153036,0.010391067552527248,0.00186200300556473,0.002288247229939264,0.0025776131025107836,0.007039737441678009,0.4478986842293297,0,0.019441806309056692,0.12058738652127445,0.1019365859371759,0.043150932846981765,0.047835627203364484,0.13943387791012876
42,Mission,sustained,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,p,60,0.21311250796331918,-0.01923136635672469,0.06051011675874059,0.05243545265099101,0.10016693855358756,0.04987142344604563,0.16326622029615434,0.26752239980875353,0,0.1759890208011173,0.4616411029829549,0.24598804190191967,0.22898788756392993,0.3164916089781648,0.4195104537447396
42,Mission,sustained,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,q,60,0.028794328121663073,0.019543219538513113,0.01329008816867752,0.0061857172269400166,0.009318522726045544,0.13090826861479155,0.15963864474503295,0.9571960135980768,0,0.03533806219666554,0.16968891573011796,0.11528264469848669,0.07864933074693017,0.09653249569987064,0.18798420730653292
42,Mission,sustained,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,r,60,0.010787588748694376,0.0029935239346606246,0.0068010214558205705,0.0020544976384430425,0.0019320696544307635,0.002070655326378558,0.006101701957424789,0.4331715951692135,0,0.016605396310010324,0.10386331762799789,0.0824683057654307,0.04532656658564646,0.04395531429111574,0.12886192730985488
42,Mission,sustained,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,p,63,0.20558610379592107,-0.006234497211761968,0.032026315777741114,0.06768735951313216,0.10587242850504781,0.03909273907585265,0.16110350483082356,0.0555056810056388,0,0.23124467651926445,0.45341603830910204,0.1789589779187988,0.26016794482243993,0.32538043657394006,0.4808790664182258
42,Mission,sustained,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q,63,0.03651684067920168,0.023201690453385587,0.01812762086144019,0.006265915199096815,0.012123304618664671,0.14756407688576112,0.19405797012205114,0.9506960278754374,0,0.04692202752843159,0.19109380073461746,0.13463885346154797,0.07915753406402207,0.11010587912852189,0.2166149291448574
42,Mission,sustained,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r,63,0.011332410471795073,-0.010991968815085936,0.007667073088123262,0.0015443239451112983,0.0021210134385605114,0.0019124134875335983,0.004459781909648679,0.3755140887174572,0,0.011884279696800311,0.1064537950088914,0.08756182437639855,0.03929788728559461,0.046054461657482344,0.10901504344263828
42,Mission,sustained,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p,70,0.2377435401633352,-0.01940771383649395,0.07770473251645961,0.057910333515441434,0.10212847413143418,0.07393941124614514,0.19866922257497868,0.20535215041148622,0,0.14552693517883136,0.48758952015331014,0.27875568607018514,0.24064565966466428,0.31957545921336666,0.3814799276224522
42,Mission,sustained,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q,70,0.04140849482596021,0.014289953209342489,0.019751142246937022,0.00834152182606665,0.013315830752956531,0.14297765362189108,0.19081319198006302,0.9460294886133519,0,0.060140845783389296,0.2034907733189891,0.14053875709901886,0.09133193212708604,0.11539424055366251,0.24523630600583857
42,Mission,sustained,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r,70,0.012609457243888123,0.001979450323472076,0.007960279317992007,0.0020321112822401784,0.00261706664365594,0.0017669839844151904,0.005990352496957502,0.3377637843185756,0,0.01484004706315101,0.11229183961396359,0.08922039743238093,0.04507894499919201,0.05115727361437414,0.12181973183007345
42,Mission,sustained,20,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p,43,0.12351251665445528,-0.028816365555854744,0.029967102736791828,0.03359608103046591,0.05994933288719754,0.08140640301339261,0.1243026558508497,0.4676149742333798,0,0.10077562815790765,0.351443475760264,0.17311008848935358,0.18329233762071426,0.2448455286240644,0.317451772963875
42,Mission,sustained,20,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q,43,0.027626389588923547,0.02712037955233311,0.013941745785610197,0.004516131804892067,0.00916851199842126,0.14537859884608748,0.17571602560795474,0.9624664838881117,0,0.021493827598902893,0.16621188161176548,0.11807517006386312,0.06720217113227865,0.09575234722147159,0.1466077337622504
42,Mission,sustained,20,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r,43,0.01116361656633015,-0.02675972622832121,0.007791786267892781,0.0011747326897987944,0.0021970976086385747,0.0018299493537584104,0.003949888114875611,0.2818716216033008,0,0.01404349807899781,0.10565801704712308,0.08827109531377064,0.03427437366019683,0.04687320779121667,0.11850526603909975
42,Mission,sustained,20,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p,65,0.16973925420046007,-0.12250563958222696,0.05009697457545162,0.043186191991588324,0.07645608763342011,0.07330189689688556,0.16726234701740983,0.4563435465131586,0,0.1867787678953143,0.41199424049428174,0.22382353445393455,0.20781287734783985,0.2765069395755197,0.43217909238568486
42,Mission,sustained,20,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q,65,0.030984185125910196,0.04077814939242332,0.01771187591316448,0.005157028102897268,0.008115281109848447,0.12170895300877359,0.14855046380640993,0.9549969247350651,0,0.036910500341731094,0.17602325166269994,0.13308597188721463,0.07181245089047768,0.09008485505260275,0.19212105647672015
42,Mission,sustained,20,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r,65,0.011348256709347764,-0.03095918364122518,0.007912242427458941,0.0019071070647445182,0.0015289072171443064,0.0018796428039174731,0.004967680941873057,0.44219317843260153,0,0.01823383195094894,0.10652819678070104,0.08895078654772504,0.043670436965348974,0.03910124316622563,0.13503270696741934
42,Mission,sustained,20,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p,64,0.18615791137115836,-0.04632149908695933,0.04380486581521589,0.05249599870316607,0.08985704685277641,0.0718505332510348,0.19468291360542828,0.42727987685948393,0,0.23440895234854603,0.43146020832883114,0.2092961199239391,0.2291200530358835,0.2997616500701456,0.4841579828408761
42,Mission,sustained,20,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q,64,0.0434644794391886,0.040718467233299846,0.023911530092167663,0.0077016234258321286,0.011851325921188814,0.12971357516566223,0.17702271303724937,0.9426282540903336,0,0.053530277477545546,0.2084813647288136,0.1546335348240079,0.08775889371358397,0.1088637952727573,0.23136611134205792
42,Mission,sustained,20,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r,64,0.010484288161693755,-0.011545218634045883,0.0076284558474528094,0.0013874853631276737,0.0014683469511132725,0.002000585216328987,0.004660762920989355,0.49745936810679336,0,0.014549433874053483,0.10239281303731114,0.0873410318662014,0.037248964591350374,0.03831901552901996,0.12062103412777343
42,Mission,sustained,20,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p,47,0.25911827309166996,-0.07983157965418813,0.0513906894518608,0.08525876134369192,0.12246882229611726,0.06341197089340246,0.23687558193408095,0.20863718063326808,0,0.32264047726471407,0.5090366127221793,0.2266951465114787,0.2919910295603136,0.3499554575887012,0.5680145044492386
42,Mission,sustained,20,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q,47,0.03216419196094836,0.02386782570171648,0.01700746695839522,0.004917432814350977,0.010239292188202152,0.13067981707065562,0.16530355994297125,0.9518623986699796,0,0.03030560095210115,0.17934378149506147,0.13041267943875404,0.07012440954725378,0.1011893877252064,0.17408503942642845
42,Mission,sustained,20,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r,47,0.01194613609904671,-0.017793847563337125,0.007458342312176875,0.0028519079237568096,0.0016358858631130228,0.001690782119406538,0.006605316944605398,0.492523401357974,0,0.01843752799057953,0.10929838104494828,0.08636169470417354,0.053403257613715005,0.04044608588124471,0.1357848592096318
42,Mission,sustained,25,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,p,41,0.22269651100593305,-0.012829624618711887,0.03619537253059503,0.0670371769426189,0.11946396153271914,0.06747894325170671,0.17480660895685185,0.2716118564426774,0,0.18552893074370957,0.4719073118801329,0.19025081479613964,0.2589153856815367,0.34563559066265026,0.4307306939883778
42,Mission,sustained,25,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,q,41,0.03474954895454235,0.01217609331386587,0.01203411398722414,0.003842307380298824,0.018873127587019395,0.13081125161803742,0.14404637129360742,0.8931197948047648,0,0.04001096805896413,0.18641230902100417,0.109700109330958,0.06198634833815285,0.13737950206278735,0.20002741826800677
