flight_id,firmware,parameter,initial_value,changes
9.11数据/log_13_2026-9-11-18-28-08.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.11数据/log_13_2026-9-11-18-28-08.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.11数据/log_13_2026-9-11-18-28-08.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.11数据/log_13_2026-9-11-18-28-08.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.11数据/log_13_2026-9-11-18-28-08.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.11数据/log_13_2026-9-11-18-28-08.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.11数据/log_14_2026-9-11-18-34-58.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.11数据/log_14_2026-9-11-18-34-58.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.11数据/log_14_2026-9-11-18-34-58.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.11数据/log_14_2026-9-11-18-34-58.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.11数据/log_14_2026-9-11-18-34-58.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.11数据/log_14_2026-9-11-18-34-58.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.11数据/log_15_2026-9-11-18-40-48.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.11数据/log_15_2026-9-11-18-40-48.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.11数据/log_15_2026-9-11-18-40-48.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.11数据/log_15_2026-9-11-18-40-48.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.11数据/log_15_2026-9-11-18-40-48.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.11数据/log_15_2026-9-11-18-40-48.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.12数据/log_10_2026-9-12-06-13-40.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.12数据/log_10_2026-9-12-06-13-40.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.12数据/log_10_2026-9-12-06-13-40.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.12数据/log_10_2026-9-12-06-13-40.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.12数据/log_10_2026-9-12-06-13-40.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.12数据/log_10_2026-9-12-06-13-40.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.12数据/log_11_2026-9-12-06-21-12.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.12数据/log_11_2026-9-12-06-21-12.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.12数据/log_11_2026-9-12-06-21-12.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.12数据/log_11_2026-9-12-06-21-12.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.12数据/log_11_2026-9-12-06-21-12.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.12数据/log_11_2026-9-12-06-21-12.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.12数据/log_12_2026-9-12-06-29-44.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.12数据/log_12_2026-9-12-06-29-44.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.12数据/log_12_2026-9-12-06-29-44.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.12数据/log_12_2026-9-12-06-29-44.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.12数据/log_12_2026-9-12-06-29-44.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.12数据/log_12_2026-9-12-06-29-44.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.12数据/log_2_2026-9-12-18-32-54.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.12数据/log_2_2026-9-12-18-32-54.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.12数据/log_2_2026-9-12-18-32-54.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.12数据/log_2_2026-9-12-18-32-54.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.12数据/log_2_2026-9-12-18-32-54.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.12数据/log_2_2026-9-12-18-32-54.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.12数据/log_3_2026-9-12-18-40-02.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.12数据/log_3_2026-9-12-18-40-02.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.12数据/log_3_2026-9-12-18-40-02.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.12数据/log_3_2026-9-12-18-40-02.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.12数据/log_3_2026-9-12-18-40-02.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.12数据/log_3_2026-9-12-18-40-02.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.12数据/log_7_2026-9-12-05-49-02.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.12数据/log_7_2026-9-12-05-49-02.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.12数据/log_7_2026-9-12-05-49-02.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.12数据/log_7_2026-9-12-05-49-02.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.12数据/log_7_2026-9-12-05-49-02.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.12数据/log_7_2026-9-12-05-49-02.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.12数据/log_8_2026-9-12-05-55-30.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.12数据/log_8_2026-9-12-05-55-30.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.12数据/log_8_2026-9-12-05-55-30.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.12数据/log_8_2026-9-12-05-55-30.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.12数据/log_8_2026-9-12-05-55-30.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.12数据/log_8_2026-9-12-05-55-30.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.12数据/log_9_2026-9-12-06-03-32.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.12数据/log_9_2026-9-12-06-03-32.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.12数据/log_9_2026-9-12-06-03-32.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.12数据/log_9_2026-9-12-06-03-32.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.12数据/log_9_2026-9-12-06-03-32.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.12数据/log_9_2026-9-12-06-03-32.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.13数据/log_1_2026-9-13-06-11-06.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.13数据/log_1_2026-9-13-06-11-06.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.13数据/log_1_2026-9-13-06-11-06.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.13数据/log_1_2026-9-13-06-11-06.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.13数据/log_1_2026-9-13-06-11-06.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.13数据/log_1_2026-9-13-06-11-06.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.13数据/log_2_2026-9-13-06-20-06.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.13数据/log_2_2026-9-13-06-20-06.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.13数据/log_2_2026-9-13-06-20-06.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.13数据/log_2_2026-9-13-06-20-06.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.13数据/log_2_2026-9-13-06-20-06.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.13数据/log_2_2026-9-13-06-20-06.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.13数据/log_3_2026-9-13-06-31-26.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.13数据/log_3_2026-9-13-06-31-26.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.13数据/log_3_2026-9-13-06-31-26.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.13数据/log_3_2026-9-13-06-31-26.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.13数据/log_3_2026-9-13-06-31-26.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.13数据/log_3_2026-9-13-06-31-26.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.13数据/log_4_2026-9-13-06-36-26.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.13数据/log_4_2026-9-13-06-36-26.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.13数据/log_4_2026-9-13-06-36-26.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.13数据/log_4_2026-9-13-06-36-26.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.13数据/log_4_2026-9-13-06-36-26.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.13数据/log_4_2026-9-13-06-36-26.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.13数据/log_5_2026-9-13-06-42-40.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_RLL_TO_YAW_FF,0.0,[]
9.13数据/log_5_2026-9-13-06-42-40.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_MAN_R_MAX,35.0,[]
9.13数据/log_5_2026-9-13-06-42-40.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,MAN_YR_MAX,,[]
9.13数据/log_5_2026-9-13-06-42-40.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_P,0.05000000074505806,[]
9.13数据/log_5_2026-9-13-06-42-40.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_I,0.10000000149011612,[]
9.13数据/log_5_2026-9-13-06-42-40.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,FW_YR_FF,0.30000001192092896,[]
9.13数据/log_7_2026-9-13-18-12-52.ulg,74be66f2be14340838aed6732a379d124124b5f2,FW_RLL_TO_YAW_FF,0.0,[]
9.13数据/log_7_2026-9-13-18-12-52.ulg,74be66f2be14340838aed6732a379d124124b5f2,FW_MAN_R_MAX,35.0,[]
9.13数据/log_7_2026-9-13-18-12-52.ulg,74be66f2be14340838aed6732a379d124124b5f2,MAN_YR_MAX,,[]
9.13数据/log_7_2026-9-13-18-12-52.ulg,74be66f2be14340838aed6732a379d124124b5f2,FW_YR_P,0.05000000074505806,[]
9.13数据/log_7_2026-9-13-18-12-52.ulg,74be66f2be14340838aed6732a379d124124b5f2,FW_YR_I,0.10000000149011612,[]
9.13数据/log_7_2026-9-13-18-12-52.ulg,74be66f2be14340838aed6732a379d124124b5f2,FW_YR_FF,0.30000001192092896,[]
9.14数据/log_11_2026-9-14-18-13-22.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_RLL_TO_YAW_FF,0.0,[]
9.14数据/log_11_2026-9-14-18-13-22.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_MAN_R_MAX,35.0,[]
9.14数据/log_11_2026-9-14-18-13-22.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,MAN_YR_MAX,,[]
9.14数据/log_11_2026-9-14-18-13-22.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_YR_P,0.05000000074505806,[]
9.14数据/log_11_2026-9-14-18-13-22.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_YR_I,0.10000000149011612,[]
9.14数据/log_11_2026-9-14-18-13-22.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_YR_FF,0.30000001192092896,[]
9.14数据/log_12_2026-9-14-18-20-30.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_RLL_TO_YAW_FF,0.0,[]
9.14数据/log_12_2026-9-14-18-20-30.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_MAN_R_MAX,35.0,[]
9.14数据/log_12_2026-9-14-18-20-30.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,MAN_YR_MAX,,[]
9.14数据/log_12_2026-9-14-18-20-30.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_YR_P,0.05000000074505806,[]
9.14数据/log_12_2026-9-14-18-20-30.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_YR_I,0.10000000149011612,[]
9.14数据/log_12_2026-9-14-18-20-30.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_YR_FF,0.30000001192092896,[]
9.14数据/log_13_2026-9-14-18-28-32.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_RLL_TO_YAW_FF,0.0,[]
9.14数据/log_13_2026-9-14-18-28-32.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_MAN_R_MAX,35.0,[]
9.14数据/log_13_2026-9-14-18-28-32.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,MAN_YR_MAX,,[]
9.14数据/log_13_2026-9-14-18-28-32.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_YR_P,0.05000000074505806,[]
9.14数据/log_13_2026-9-14-18-28-32.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_YR_I,0.10000000149011612,[]
9.14数据/log_13_2026-9-14-18-28-32.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_YR_FF,0.30000001192092896,[]
9.14数据/log_14_2026-9-14-18-34-22.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_RLL_TO_YAW_FF,0.0,[]
9.14数据/log_14_2026-9-14-18-34-22.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_MAN_R_MAX,35.0,[]
9.14数据/log_14_2026-9-14-18-34-22.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,MAN_YR_MAX,,[]
9.14数据/log_14_2026-9-14-18-34-22.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_YR_P,0.05000000074505806,[]
9.14数据/log_14_2026-9-14-18-34-22.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_YR_I,0.10000000149011612,[]
9.14数据/log_14_2026-9-14-18-34-22.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,FW_YR_FF,0.30000001192092896,[]
9.15数据/log_10_2026-9-15-17-44-04.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_RLL_TO_YAW_FF,0.0,[]
9.15数据/log_10_2026-9-15-17-44-04.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_MAN_R_MAX,35.0,[]
9.15数据/log_10_2026-9-15-17-44-04.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,MAN_YR_MAX,,[]
9.15数据/log_10_2026-9-15-17-44-04.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_P,0.05000000074505806,[]
9.15数据/log_10_2026-9-15-17-44-04.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_I,0.10000000149011612,[]
9.15数据/log_10_2026-9-15-17-44-04.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_FF,0.30000001192092896,[]
9.15数据/log_11_2026-9-15-17-51-56.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_RLL_TO_YAW_FF,0.0,[]
9.15数据/log_11_2026-9-15-17-51-56.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_MAN_R_MAX,35.0,[]
9.15数据/log_11_2026-9-15-17-51-56.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,MAN_YR_MAX,,[]
9.15数据/log_11_2026-9-15-17-51-56.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_P,0.05000000074505806,[]
9.15数据/log_11_2026-9-15-17-51-56.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_I,0.10000000149011612,[]
9.15数据/log_11_2026-9-15-17-51-56.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_FF,0.30000001192092896,[]
9.15数据/log_12_2026-9-15-18-03-58.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_RLL_TO_YAW_FF,0.0,[]
9.15数据/log_12_2026-9-15-18-03-58.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_MAN_R_MAX,35.0,[]
9.15数据/log_12_2026-9-15-18-03-58.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,MAN_YR_MAX,,[]
9.15数据/log_12_2026-9-15-18-03-58.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_P,0.05000000074505806,[]
9.15数据/log_12_2026-9-15-18-03-58.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_I,0.10000000149011612,[]
9.15数据/log_12_2026-9-15-18-03-58.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_FF,0.30000001192092896,[]
9.15数据/log_13_2026-9-15-18-10-58.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_RLL_TO_YAW_FF,0.0,[]
9.15数据/log_13_2026-9-15-18-10-58.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_MAN_R_MAX,35.0,[]
9.15数据/log_13_2026-9-15-18-10-58.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,MAN_YR_MAX,,[]
9.15数据/log_13_2026-9-15-18-10-58.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_P,0.05000000074505806,[]
9.15数据/log_13_2026-9-15-18-10-58.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_I,0.10000000149011612,[]
9.15数据/log_13_2026-9-15-18-10-58.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_FF,0.30000001192092896,[]
