horizon_s,n,linear_mean,linear_median,linear_p90,linear_p95,linear_max,angular_mean,angular_median,angular_p90,angular_p95,angular_max,frequency_mean,frequency_median,frequency_p90,frequency_p95,frequency_max,linear_body_mean,linear_body_median,linear_body_p90,linear_body_p95,linear_body_max
0.2,722,0.7640538606534705,0.7377125918865204,1.0733697056770324,1.1724257111549377,1.5907578468322754,3.2579721380799103,3.246726393699646,3.9932150840759277,4.288798308372495,5.092689037322998,0.7761820646369226,0.732552707195282,1.1351478338241576,1.2359334528446195,1.792436122894287,0.7579697251650105,0.7305100560188293,1.0775654911994934,1.1636436462402342,1.5975444316864014
0.5,722,0.8920269592812187,0.8610333204269409,1.229926025867462,1.3646229147911069,2.110130548477173,3.5840167464311765,3.4966989755630493,4.487051248550415,4.874457597732542,6.980384826660156,0.7902964012609625,0.7624393403530121,1.086215591430664,1.1826234638690947,1.4933072328567505,0.8675353167129686,0.847449779510498,1.1766250848770141,1.3257386565208433,1.792065978050232
1.0,722,1.1584503808345161,1.1015482544898987,1.6863597393035887,1.916728365421295,3.0594301223754883,3.8095947213450296,3.6806352138519287,4.911604976654052,5.406553268432616,8.049833297729492,0.8307965907611345,0.8111989498138428,1.1278897881507874,1.2444173872470854,1.8200044631958008,1.073038380809768,1.0327211022377014,1.5024327039718626,1.677063328027724,2.599609613418579
2.0,722,1.4735936058525234,1.3502552509307861,2.164022135734558,2.5455136537551875,5.350790500640869,3.9086402557233035,3.7872796058654785,4.9957774639129635,5.6007987022399846,8.54764175415039,0.8702284016767697,0.8453594446182251,1.1658117175102234,1.2889640867710104,1.8349894285202026,1.3030248423032154,1.2421692609786987,1.861836528778076,2.033694803714752,2.9155030250549316
3.0,722,1.6291905996954672,1.4730668663978577,2.4875505924224854,2.9200763583183273,7.7447509765625,3.9073838556902563,3.7702791690826416,5.033511400222778,5.443804407119751,8.243208885192871,0.888141380411436,0.8669369220733643,1.1972373127937317,1.3073958456516264,1.869925618171692,1.4209360325518077,1.343362271785736,2.0127434968948363,2.236437165737152,3.2175800800323486
5.0,722,1.8600180577125576,1.737334966659546,2.759387612342834,3.216856944561004,7.288078308105469,3.907158958614698,3.8174299001693726,5.003496265411376,5.306216812133789,7.283709526062012,0.8912575036039643,0.8660878241062164,1.2044191002845763,1.3104392111301415,3.27152419090271,1.611655989883679,1.5848716497421265,2.30342435836792,2.4675387978553767,3.42148494720459
