mode,log_id,horizon_s,n_rollouts,n_valid,n_failed,failure_pct,numerical_failure_pct,position_horizontal_m_finite_count,position_horizontal_m_median,position_horizontal_m_p90,position_horizontal_m_p95,position_horizontal_m_mean,position_horizontal_m_max,position_horizontal_m_rmse,position_horizontal_m_equal_log_rmse,position_vertical_m_finite_count,position_vertical_m_median,position_vertical_m_p90,position_vertical_m_p95,position_vertical_m_mean,position_vertical_m_max,position_vertical_m_rmse,position_vertical_m_equal_log_rmse,position_m_finite_count,position_m_median,position_m_p90,position_m_p95,position_m_mean,position_m_max,position_m_rmse,position_m_equal_log_rmse,velocity_m_s_finite_count,velocity_m_s_median,velocity_m_s_p90,velocity_m_s_p95,velocity_m_s_mean,velocity_m_s_max,velocity_m_s_rmse,velocity_m_s_equal_log_rmse,attitude_deg_finite_count,attitude_deg_median,attitude_deg_p90,attitude_deg_p95,attitude_deg_mean,attitude_deg_max,attitude_deg_rmse,attitude_deg_equal_log_rmse,body_rate_rad_s_finite_count,body_rate_rad_s_median,body_rate_rad_s_p90,body_rate_rad_s_p95,body_rate_rad_s_mean,body_rate_rad_s_max,body_rate_rad_s_rmse,body_rate_rad_s_equal_log_rmse,frequency_hz_finite_count,frequency_hz_median,frequency_hz_p90,frequency_hz_p95,frequency_hz_mean,frequency_hz_max,frequency_hz_rmse,frequency_hz_equal_log_rmse,phase_rad_finite_count,phase_rad_median,phase_rad_p90,phase_rad_p95,phase_rad_mean,phase_rad_max,phase_rad_rmse,phase_rad_equal_log_rmse,velocity_x_m_s_finite_count,velocity_x_m_s_median,velocity_x_m_s_p90,velocity_x_m_s_p95,velocity_x_m_s_mean,velocity_x_m_s_max,velocity_x_m_s_rmse,velocity_x_m_s_equal_log_rmse,velocity_y_m_s_finite_count,velocity_y_m_s_median,velocity_y_m_s_p90,velocity_y_m_s_p95,velocity_y_m_s_mean,velocity_y_m_s_max,velocity_y_m_s_rmse,velocity_y_m_s_equal_log_rmse,velocity_z_m_s_finite_count,velocity_z_m_s_median,velocity_z_m_s_p90,velocity_z_m_s_p95,velocity_z_m_s_mean,velocity_z_m_s_max,velocity_z_m_s_rmse,velocity_z_m_s_equal_log_rmse,body_rate_p_rad_s_finite_count,body_rate_p_rad_s_median,body_rate_p_rad_s_p90,body_rate_p_rad_s_p95,body_rate_p_rad_s_mean,body_rate_p_rad_s_max,body_rate_p_rad_s_rmse,body_rate_p_rad_s_equal_log_rmse,body_rate_q_rad_s_finite_count,body_rate_q_rad_s_median,body_rate_q_rad_s_p90,body_rate_q_rad_s_p95,body_rate_q_rad_s_mean,body_rate_q_rad_s_max,body_rate_q_rad_s_rmse,body_rate_q_rad_s_equal_log_rmse,body_rate_r_rad_s_finite_count,body_rate_r_rad_s_median,body_rate_r_rad_s_p90,body_rate_r_rad_s_p95,body_rate_r_rad_s_mean,body_rate_r_rad_s_max,body_rate_r_rad_s_rmse,body_rate_r_rad_s_equal_log_rmse,linear_acceleration_finite_count,linear_acceleration_median,linear_acceleration_p90,linear_acceleration_p95,linear_acceleration_mean,linear_acceleration_max,linear_acceleration_rmse,linear_acceleration_equal_log_rmse,angular_acceleration_finite_count,angular_acceleration_median,angular_acceleration_p90,angular_acceleration_p95,angular_acceleration_mean,angular_acceleration_max,angular_acceleration_rmse,angular_acceleration_equal_log_rmse
A_fixed,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,3.0,140,133,7,5.0,0.0,140,0.004253921367344918,0.011933276333879842,0.015915733152733674,0.0053630302601249125,0.02066702609689623,0.006864575581320913,0.006864575581320913,140,0.0022306442260742188,0.005966424942016602,0.006634855270385734,0.0027563367571149552,0.009855270385742188,0.0034518605040235327,0.0034518605040235327,140,0.005585795027570695,0.012215476675288769,0.016481802962771665,0.006470715153913623,0.020954958564158067,0.00768360194511044,0.00768360194511044,140,0.16260210104150605,0.3240199893795303,0.39584149522733547,0.18158061488189914,0.4618367994144623,0.21124208484487536,0.21124208484487536,140,0.36900171135381055,0.9922715945653927,1.237911476796504,0.4763572515810184,1.9528764669352048,0.6043435624116709,0.6043435624116709,140,0.4588384646384701,0.8209249123424647,1.0226797983804374,0.49651638143460375,1.6315917661263175,0.564433415790286,0.564433415790286,140,0.07603538036346436,0.14941155910491943,0.16108781099319447,0.08398049558912005,0.19849133491516113,0.09687002962606382,0.09687002962606382,140,0.028031582684519663,0.05600403896317659,0.06159573378981343,0.03157852895040309,0.22667487285234245,0.040095590239603955,0.040095590239603955,140,0.027716636657714844,0.1084120273590088,0.1373046040534972,0.04462311289140156,0.29695796966552734,0.06388277643588541,0.06388277643588541,140,0.031135499477386475,0.09091126918792726,0.10909736156463602,0.04072138619210039,0.14730262756347656,0.05249656049286312,0.05249656049286312,140,0.1464063934981823,0.3024289488792421,0.3846186578273773,0.16192910775010075,0.44215754978358746,0.19438703768737095,0.19438703768737095,140,0.2413545548915863,0.6817046374082572,0.9378090798854821,0.32825221441037555,1.6292355358600616,0.4405176199641269,0.4405176199641269,140,0.2345236986875534,0.5784170016646386,0.6523518174886702,0.27374971930070646,0.7405844032764435,0.3415447995417752,0.3415447995417752,140,0.0519274165853858,0.13956909328699116,0.15889064678922266,0.06719644181326398,0.32806795835494995,0.08874940714055275,0.08874940714055275,140,9.757709653498473,12.629364588036918,13.177324102375005,9.786860323815612,13.884895885349748,10.001567784079768,10.001567784079768,140,27.11469815357362,35.937407226682645,40.21888332528911,27.879067243981677,45.09713226351464,28.60109149628121,28.60109149628121
A_fixed,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,5.0,140,130,10,7.142857142857142,0.0,140,0.004164078403436163,0.012381510500081181,0.015902767215356214,0.005396581618607529,0.020759138097635892,0.00696282227731014,0.00696282227731014,140,0.002327561378479004,0.0059476375579834,0.006831026077270498,0.002760805402483259,0.010009765625,0.003505004643129889,0.003505004643129889,140,0.005321827818849048,0.013060145806991993,0.01659279030697653,0.006496957705982991,0.020989243729686746,0.007795251863395335,0.007795251863395335,140,0.15122220987485546,0.32194134919438216,0.3819965786240593,0.17390948634320819,0.4737504679879303,0.20553967976618348,0.20553967976618348,140,0.3707163799641058,0.9356934808356978,1.2350433136292116,0.4657978780505778,1.9512998535952486,0.5931063571401115,0.5931063571401115,140,0.45555764994444015,0.8466947637381789,1.0200486649825282,0.48942284138104913,1.611131369943654,0.5580937322168844,0.5580937322168844,140,0.0738227367401123,0.14932684898376467,0.1550448536872861,0.08175224832126073,0.19514179229736328,0.0950675111627789,0.0950675111627789,140,0.02683956664163034,0.05583342662797151,0.06151604444169329,0.031038906957031844,0.22700639388658317,0.039697359565459424,0.039697359565459424,140,0.027344942092895508,0.1043442249298096,0.1382076501846313,0.043866611564798014,0.290679931640625,0.06317058014691614,0.06317058014691614,140,0.030173122882843018,0.08796730041503906,0.10999379754066467,0.03877094297536782,0.15012645721435547,0.05114305429439911,0.05114305429439911,140,0.13091562688350677,0.304549865424633,0.359251062199473,0.1542494647204876,0.4524874519556761,0.18878672029495994,0.18878672029495994,140,0.24156668782234192,0.712587356567383,0.9603873133659361,0.32396420620664557,1.608632005751133,0.43635507489393244,0.43635507489393244,140,0.20795217156410217,0.5779721446335315,0.6565748870372772,0.26879040577581953,0.7336005866527557,0.3366724275648204,0.3366724275648204,140,0.0510032819584012,0.13811032846570018,0.15719141969457232,0.06617544120007161,0.3279731869697571,0.08783244885401338,0.08783244885401338,140,9.627403355041505,12.356095145630468,13.277992238383654,9.728202811800257,14.96874784230396,9.970001114287518,9.970001114287518,140,26.997338467931293,36.696825691425516,40.17636065910094,27.864027558509193,45.232595108012916,28.601147609324173,28.601147609324173
A_native,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0.2,145,144,1,0.6896551724137931,0.0,145,0.002369906580762303,0.006583729895522578,0.01440552639211383,0.0036767065404902785,0.019831972355874423,0.005455217843024893,0.005455217843024893,145,0.0021228790283203125,0.005209541320800781,0.00594940185546875,0.00245497308928391,0.008922576904296875,0.003084103079092925,0.003084103079092925,145,0.003623009104576804,0.008954559533804637,0.01465700936538014,0.004800490843685124,0.020152957651789902,0.006266665262907189,0.006266665262907189,145,0.16032911471419561,0.36686910401181233,0.41298412078035535,0.19033370581820017,0.5964746598695763,0.22608064409943415,0.22608064409943415,145,0.40500929882836073,0.8533783261081079,0.9714530259941201,0.45010537605524126,2.303917211487808,0.5609005964085785,0.5609005964085785,145,0.426693530669851,0.7866293200400779,0.9247259498219806,0.46756878724983025,1.4890935288165463,0.5333118873412415,0.5333118873412415,145,0.09933805465698242,0.17336983680725096,0.18683938980102538,0.09645408926338984,0.2897002696990967,0.11284625911446082,0.11284625911446082,145,0.03617705709488206,0.061889249603063946,0.0661658555285129,0.03599661023431499,0.176141523093726,0.04310279862386362,0.04310279862386362,145,0.03227728232741356,0.08919367790222167,0.1072366714477539,0.04147335329446299,0.19454145431518555,0.055099141609412684,0.055099141609412684,145,0.03520965576171875,0.0889854907989502,0.11632318496704097,0.04546416692178825,0.22830867767333984,0.060592048760281625,0.060592048760281625,145,0.14657244086265564,0.3554823040962219,0.3758003130555152,0.1713038934266259,0.5891548991203308,0.21072528528240875,0.21072528528240875,145,0.29169799387454987,0.680464744567871,0.7657659411430355,0.32707359441315176,1.2099230661988258,0.41163404725304154,0.41163404725304154,145,0.19622118398547173,0.6093401610851287,0.6737162083387372,0.25307564034672647,0.9543389081954956,0.32921987455837576,0.32921987455837576,145,0.052417755126953125,0.1363036900758743,0.1632625794038176,0.06259672368057714,0.23542258143424988,0.08119885785727017,0.08119885785727017,145,10.518841451747942,13.42936724339655,14.161822800201849,10.34077495502325,15.449527086738462,10.585026094882158,10.585026094882158,145,24.013907154375026,33.518533318395335,36.37924324592015,25.370508125581285,64.05461296230662,26.218332884151383,26.218332884151383
A_native,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0.5,145,144,1,0.6896551724137931,0.0,145,0.0023619723241924922,0.008953798582045779,0.013828775101539143,0.003670236232107596,0.02063504412109736,0.0053916344157356865,0.0053916344157356865,145,0.00185394287109375,0.0035991668701171875,0.004302215576171875,0.0020652162617650527,0.013975143432617188,0.002659759802977432,0.002659759802977432,145,0.0034021138622764195,0.01002181182353568,0.014568900807647287,0.0045847122154262804,0.02073722939169298,0.006011991673520518,0.006011991673520518,145,0.16242183337305874,0.37682551873972087,0.40234105775710116,0.18817309924419687,0.524430731962462,0.22333922490472147,0.22333922490472147,145,0.3548173310651745,0.7940305601622545,1.0069497434686336,0.427671214723701,1.9999014973921911,0.540313412865257,0.540313412865257,145,0.42436190110974464,0.7639980650391691,0.8344405301174626,0.4562003180815644,1.2390699135575602,0.5132007366022315,0.5132007366022315,145,0.1022799015045166,0.17186079025268552,0.18962950706481932,0.09677492667888773,0.21817779541015625,0.11114571709844487,0.11114571709844487,145,0.03779355607954926,0.05986560632913438,0.07124305505176379,0.03604516040338145,0.19888563023338435,0.04320758148023594,0.04320758148023594,145,0.031787097454071045,0.09978351593017577,0.12626647949218742,0.04366599692609804,0.21802377700805664,0.05898388438036705,0.05898388438036705,145,0.026337146759033203,0.11478576660156248,0.13373904228210448,0.04474858346170393,0.22933931648731232,0.06486143421377955,0.06486143421377955,145,0.15037775039672852,0.3373044967651367,0.37379295527935014,0.16849693383475572,0.5207588486373425,0.20541252424371986,0.20541252424371986,145,0.23927295207977295,0.609449641406536,0.7110933303833006,0.2890798886081782,1.1686642169952393,0.36690832383131133,0.36690832383131133,145,0.22826847434043884,0.5447037369012833,0.6825874447822569,0.2737771931321135,1.065251424908638,0.3497677664040616,0.3497677664040616,145,0.054591819643974304,0.13175263404846185,0.16023075282573676,0.061128484560497874,0.23858724534511566,0.08009861133056216,0.08009861133056216,145,10.613888810225042,13.234712917356699,13.627882148055823,10.408239348169483,15.565083297362955,10.631286731538337,10.631286731538337,145,24.6619080466891,33.324784412423185,36.204483808050234,25.30099342623854,40.25194803033482,25.959434263073675,25.959434263073675
A_native,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1.0,145,142,3,2.0689655172413794,0.0,145,0.002606644358239973,0.013993347499022021,0.015452874042686937,0.00445596346383722,0.022268972856231944,0.0065994118430625325,0.0065994118430625325,145,0.0021429061889648438,0.004954910278320312,0.005385589599609374,0.0025507318562474745,0.011735916137695312,0.003203332147703734,0.003203332147703734,145,0.004184973699657552,0.014582062302975169,0.015620558211934992,0.0056436243544074885,0.022290291714907675,0.007335773546318496,0.007335773546318496,145,0.1796396443329058,0.3589057421065178,0.42248243324919693,0.19714836338373287,0.6585199434908533,0.2332291954105602,0.2332291954105602,145,0.3645737242543713,0.8018834471334582,0.9447120648485648,0.41662272018970264,1.2681496724500212,0.503635521597701,0.503635521597701,145,0.460485963793577,0.8327477342688552,0.9460006952626245,0.4866178014360181,1.34784797383793,0.5523287845441232,0.5523287845441232,145,0.08565831184387207,0.15947232246398926,0.18428735733032225,0.08906958514246448,0.24101829528808594,0.10397678620235659,0.10397678620235659,145,0.031136915650030517,0.05620330500319284,0.07254148367744472,0.03254150552131739,0.09304204494777224,0.03804959319727142,0.03804959319727142,145,0.026850104331970215,0.10235424041748042,0.15638166666030814,0.04385076911541922,0.23252224922180176,0.06446857072703478,0.06446857072703478,145,0.03316521644592285,0.08730192184448239,0.1309359550476074,0.04265687506774376,0.20402979850769043,0.0576898132317388,0.0576898132317388,145,0.16609570384025574,0.34369912743568415,0.38632775545120235,0.17901713812466838,0.6417058110237122,0.2165907348654547,0.2165907348654547,145,0.2505743131041527,0.5870207644999027,0.7450062245130539,0.3050570172032919,1.328306794166565,0.39327408065911595,0.39327408065911595,145,0.26949751377105713,0.5966890752315521,0.7280510187149044,0.3016915741216006,0.9565361142158508,0.3758764879072451,0.3758764879072451,145,0.050303101539611816,0.1539943747222423,0.18871962986886498,0.07196877380945431,0.3251999169588089,0.09549580910296641,0.09549580910296641,145,10.870461436729428,13.46837023623355,14.058979997537119,10.59255134653706,15.495070978506156,10.829260834941353,10.829260834941353,145,25.153117034261587,33.85183775477737,37.247529981100996,25.557820475373372,41.52428105948391,26.332114316972383,26.332114316972383
A_native,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2.0,145,139,6,4.137931034482759,0.0,145,0.00258383866677452,0.01346254584165416,0.015213178161259673,0.004324729591738539,0.022268972856231944,0.006376523087388161,0.006376523087388161,145,0.0020847320556640625,0.004909896850585937,0.0052951812744140596,0.002484545214422818,0.011735916137695312,0.0031439693012349093,0.0031439693012349093,145,0.003918482130694931,0.014333814600658766,0.015315867048854782,0.005476665135600164,0.022290291714907675,0.007109471826451088,0.007109471826451088,145,0.17353514489539917,0.34826466041431675,0.4059063770655728,0.19221880109454922,0.6585199434908533,0.22711247967307305,0.22711247967307305,145,0.362813526401321,0.7956673105066557,0.9408075118544601,0.4118145005228023,1.2681496724500212,0.49868424507296893,0.49868424507296893,145,0.460485963793577,0.8277102263206533,0.9356436194845921,0.48088453979082196,1.34784797383793,0.5459923188264032,0.5459923188264032,145,0.08565831184387207,0.1588064670562744,0.18428735733032225,0.08820288099091629,0.24101829528808594,0.10288740052012388,0.10288740052012388,145,0.031136915650030517,0.055019227759844115,0.07254148367744472,0.03229166009388178,0.09304204494777224,0.037738027809422,0.037738027809422,145,0.026850104331970215,0.09640312194824217,0.15638166666030814,0.0437323655162392,0.23252224922180176,0.06421765957217619,0.06421765957217619,145,0.034441471099853516,0.08327989578247069,0.12720813751220675,0.04214303699033014,0.20402979850769043,0.05642551473712346,0.05642551473712346,145,0.15744036436080933,0.3242988049983978,0.381535995006561,0.17357740181594572,0.6417058110237122,0.21040991399878184,0.21040991399878184,145,0.2405981421470642,0.5764696717262268,0.7450062245130539,0.3012835674822844,1.328306794166565,0.39011465034318155,0.39011465034318155,145,0.26949751377105713,0.5898192703723907,0.7266670852899547,0.2981074104326424,0.9565361142158508,0.371448262640073,0.371448262640073,145,0.04953349381685257,0.14237264394760132,0.17341998815536497,0.06805727998806356,0.3036092519760132,0.08913113926524942,0.08913113926524942,145,10.870461436729428,13.542280153812241,14.071756601227461,10.583184521995607,15.495070978506156,10.823434984540931,10.823434984540931,145,25.153117034261587,33.85183775477737,37.247529981100996,25.521528527198832,41.52428105948391,26.305750300620538,26.305750300620538
A_native,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,3.0,145,136,9,6.206896551724138,0.0,145,0.002571700873441222,0.01346254584165416,0.015213178161259673,0.004303635240422879,0.022268972856231944,0.006361770469602199,0.006361770469602199,145,0.0020847320556640625,0.00486602783203125,0.005157470703124998,0.002454149311986463,0.011735916137695312,0.0030973347105787176,0.0030973347105787176,145,0.0038958126937626326,0.014333814600658766,0.015315867048854782,0.005429128952960117,0.022290291714907675,0.0070757053229525,0.0070757053229525,145,0.17353514489539917,0.3270240681215188,0.40155382722275407,0.18981676305717696,0.6585199434908533,0.22393373208896483,0.22393373208896483,145,0.3645737242543713,0.7956673105066557,0.9408075118544601,0.4143092123087958,1.2681496724500212,0.5005209877335536,0.5005209877335536,145,0.46101595815688334,0.8277102263206533,0.9356436194845921,0.481821801640163,1.34784797383793,0.5458062293941172,0.5458062293941172,145,0.08423805236816406,0.1588064670562744,0.18428735733032225,0.08738798766300596,0.24101829528808594,0.10217407727184061,0.10217407727184061,145,0.030524379689467196,0.055019227759844115,0.07254148367744472,0.032089141960444004,0.09304204494777224,0.037622799803352085,0.037622799803352085,145,0.028894901275634766,0.09640312194824217,0.12331423759460446,0.04374253612397046,0.23252224922180176,0.06360094308672781,0.06360094308672781,145,0.034441471099853516,0.08566255569458006,0.12720813751220675,0.042440372910992855,0.20402979850769043,0.057314658109717566,0.057314658109717566,145,0.15744036436080933,0.3104939222335815,0.38081472367048225,0.17083077641717834,0.6417058110237122,0.20692091815845318,0.20692091815845318,145,0.2405981421470642,0.5811590135097503,0.7450062245130539,0.30133470585248595,1.328306794166565,0.39058929494062405,0.39058929494062405,145,0.26933154463768005,0.5898192703723907,0.7266670852899547,0.2975723344688143,0.9565361142158508,0.37084095116910937,0.37084095116910937,145,0.04998481273651123,0.14018693789839742,0.17225214838981617,0.06778240818450035,0.3036092519760132,0.08843885831013401,0.08843885831013401,145,10.800828668040552,13.542280153812241,14.092896693663764,10.551013475445021,15.495070978506156,10.791954107916501,10.791954107916501,145,25.153117034261587,33.85183775477737,37.247529981100996,25.48802732880758,41.52428105948391,26.284498452538248,26.284498452538248
A_native,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,5.0,145,130,15,10.344827586206897,0.0,145,0.002536361345323346,0.013340420856532247,0.015025295092300573,0.004182400024195484,0.022268972856231944,0.006189931465348926,0.006189931465348926,145,0.00212860107421875,0.00486602783203125,0.005157470703124998,0.0025020681578537514,0.011735916137695312,0.0031311406523822877,0.0031311406523822877,145,0.003828391885128845,0.01417385152156118,0.015229210272686979,0.0053382108232392705,0.022290291714907675,0.006936807142390343,0.006936807142390343,145,0.17448641935103598,0.3359083082538991,0.40155382722275407,0.18996301108094846,0.6585199434908533,0.2242440176737552,0.2242440176737552,145,0.36552946422927685,0.8018834471334582,0.9408075118544601,0.4181629818831466,1.2681496724500212,0.5069233613797861,0.5069233613797861,145,0.46101595815688334,0.8241551578817723,0.9356436194845921,0.48154649905296787,1.34784797383793,0.5435995390266714,0.5435995390266714,145,0.0851895809173584,0.1588064670562744,0.18270974159240713,0.08707597009066878,0.24101829528808594,0.10149524650082647,0.10149524650082647,145,0.030524379689467196,0.055019227759844115,0.07254148367744472,0.03191325380510197,0.09304204494777224,0.03739731080168299,0.03739731080168299,145,0.02657175064086914,0.09640312194824217,0.14167677164077722,0.043425389263650464,0.23252224922180176,0.063786001397125,0.063786001397125,145,0.032488346099853516,0.08869123458862303,0.12948198318481435,0.042450567977181795,0.20402979850769043,0.057785164481686684,0.057785164481686684,145,0.16170966625213623,0.31408407390117643,0.38081472367048225,0.17109414323971703,0.6417058110237122,0.20706907121551937,0.20706907121551937,145,0.23759758472442627,0.5811590135097503,0.7450062245130539,0.29859953209886264,1.328306794166565,0.38787845265009563,0.38787845265009563,145,0.27000537514686584,0.5800296217203139,0.7032570779323577,0.3019988031527991,0.9565361142158508,0.3709775464832801,0.3709775464832801,145,0.04497908055782318,0.1368303868919611,0.16705495715141297,0.06534758723292756,0.3036092519760132,0.08617670685877288,0.08617670685877288,145,10.752014234905197,13.46837023623355,14.071756601227461,10.49496064941129,15.495070978506156,10.735279748404745,10.735279748404745,145,24.641205512278173,33.65145475262741,37.247529981100996,25.244152427001726,41.52428105948391,26.048543505918726,26.048543505918726
A_native,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0.2,135,133,2,1.4814814814814816,0.0,135,0.0013688120386465056,0.0032101710098872884,0.004997428051161562,0.0018814108764198258,0.01675359565246633,0.0026877401459216607,0.0026877401459216607,135,0.0029697418212890625,0.006105804443359375,0.006973075866699219,0.0035303358678464535,0.010663986206054688,0.004095455774401003,0.004095455774401003,135,0.003940204203398568,0.0067582570725137165,0.008375014509380581,0.004269942429748464,0.017037147552053038,0.004898643188891543,0.004898643188891543,135,0.15756252049430322,0.3362055209183369,0.35940943201469133,0.1760679886151447,0.5192842289062274,0.20526247657729138,0.20526247657729138,135,0.32638735896857934,0.8712833922191842,1.0195188666627837,0.4070763448803239,1.3197628595189073,0.5109859783148593,0.5109859783148593,135,0.3648420882339896,0.7165498990234906,0.8299290144923701,0.40294455933823253,1.07939507046637,0.46229315976104823,0.46229315976104823,135,0.09728288650512695,0.1584315776824951,0.18161067962646482,0.09496241763786033,0.24648594856262207,0.10890264335376518,0.10890264335376518,135,0.03668646667866682,0.059926959764710845,0.07788692108874852,0.040103278696437775,0.2591884893683769,0.05372072649878547,0.05372072649878547,135,0.030097126960754395,0.07859516143798831,0.09267148971557618,0.03673260898708745,0.1459519863128662,0.04717204507663164,0.04717204507663164,135,0.03118908405303955,0.0879637718200684,0.10924353599548339,0.03947250920313376,0.23562335968017578,0.05393245801397742,0.05393245801397742,135,0.14587396383285522,0.31801429390907293,0.3471514955163002,0.16061849345763524,0.4626854360103607,0.19235064966488125,0.19235064966488125,135,0.19488362967967987,0.5364265441894531,0.6317679807543753,0.25032657732997365,0.9602454006671906,0.33043626982477986,0.33043626982477986,135,0.20508931577205658,0.5612005341798069,0.616738410294056,0.25155405243427525,0.7917998433113098,0.31542706220720274,0.31542706220720274,135,0.03978159464895725,0.1242449134588242,0.1441192328929901,0.05498208795173991,0.19807738065719604,0.07094085968941152,0.07094085968941152,135,10.319687486180323,12.774441019270677,13.543882085751479,9.995987523333277,15.540238998524654,10.271995413489442,10.271995413489442,135,22.453925586658514,30.138041251982724,33.052979092965536,23.316351719026606,39.075829191115325,23.931313215920014,23.931313215920014
A_native,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0.5,135,133,2,1.4814814814814816,0.0,135,0.0011871008298412345,0.002789774796272301,0.0040226824624404805,0.0015670052122924326,0.013596309203096615,0.0023110953094487483,0.0023110953094487483,135,0.0022678375244140625,0.005901336669921875,0.006534194946289063,0.002821516990661621,0.017792105674743652,0.0036616862679158062,0.0036616862679158062,135,0.0031512932198351777,0.0064751202524448844,0.007130283221774871,0.0035719946071620964,0.017887532914707665,0.004330024001550014,0.004330024001550014,135,0.14523283967856052,0.34333108557532743,0.38190945726704617,0.1750677784952117,0.5552470782426338,0.2085909902956604,0.2085909902956604,135,0.3536521153371738,0.7737204809095651,0.8875756087640791,0.4183372765066231,1.6391499718364666,0.5182775159660418,0.5182775159660418,135,0.39835341527419366,0.745425521065572,0.9677585399949287,0.44408599908150564,1.6368370077066237,0.5168254968205133,0.5168254968205133,135,0.08727741241455078,0.16253900527954102,0.17590558528900146,0.09032491931208858,0.29296278953552246,0.10539662543517382,0.10539662543517382,135,0.033783820301138696,0.06004232605231579,0.06809392147439226,0.037702872565034164,0.2559633467925977,0.050570620041574116,0.050570620041574116,135,0.026886463165283203,0.07482662200927738,0.09185910224914551,0.033119131045209034,0.12941694259643555,0.043862908320659214,0.043862908320659214,135,0.027898788452148438,0.08663910627365114,0.10042362809181213,0.038084329278380784,0.15404987335205078,0.04968888252945583,0.04968888252945583,135,0.12907379865646362,0.3285395860671998,0.3632091529667377,0.16090060202404857,0.5448316335678101,0.19778084199222043,0.19778084199222043,135,0.212182879447937,0.6140679307281973,0.8190747402608394,0.28320585226088213,1.617787778377533,0.39265401386829707,0.39265401386829707,135,0.1994647029787302,0.5158706098794937,0.6576103881001473,0.25777618602539104,1.051061138510704,0.32680813938413306,0.32680813938413306,135,0.05781678855419159,0.12361895292997369,0.1582629859447479,0.06315999836089624,0.2203618288040161,0.07828064632568228,0.07828064632568228,135,10.15841465551178,12.894875615905306,13.732669945885625,9.864081101449155,14.701641666970023,10.13507872655197,10.13507872655197,135,23.388137209221235,30.025813407047465,33.54095916441813,23.711869655671908,40.214152115564026,24.310550013603265,24.310550013603265
A_native,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,1.0,135,132,3,2.2222222222222223,0.0,135,0.0014410924599018338,0.0029310175269200937,0.004244501126146652,0.0017410130122189516,0.011418099770882944,0.0022561636740194824,0.0022561636740194824,135,0.003299713134765625,0.005846023559570313,0.006357765197753904,0.0034690724478827584,0.00925445556640625,0.003980192939841637,0.003980192939841637,135,0.0038412566664871054,0.0063757004316636985,0.007658815598561638,0.004107033732701204,0.011711986668856172,0.0045751732603618745,0.0045751732603618745,135,0.16392711624989312,0.3146282524378834,0.351315724175608,0.17256982779919547,0.45415044722226355,0.19852078052685526,0.19852078052685526,135,0.3358818365438494,0.8411315544114678,1.0741363537188293,0.41361974763636583,1.6168987187354422,0.5195233345364065,0.5195233345364065,135,0.41357968046779936,0.672652978407135,0.7833262076505716,0.4259956616694177,1.5552572163111735,0.4853786583890244,0.4853786583890244,135,0.08595967292785645,0.155518913269043,0.17196333408355713,0.0856581723248517,0.22612833976745605,0.09972348977763643,0.09972348977763643,135,0.03276089022299544,0.059515917382206865,0.08258714750590383,0.03933751144198991,0.29687466040071825,0.05777473367708937,0.05777473367708937,135,0.026347249746322632,0.0743440628051758,0.08654093742370605,0.03447364828618312,0.1606283187866211,0.04531422727052037,0.04531422727052037,135,0.027570724487304688,0.07110433578491213,0.08232590556144713,0.034136086150451946,0.11141109466552734,0.04265847197359021,0.04265847197359021,135,0.1492529660463333,0.3035663068294527,0.3334541246294975,0.1592922260639844,0.4504939913749695,0.18851359599972062,0.18851359599972062,135,0.2156476452946663,0.5001391634345055,0.5370806772261858,0.26172856057269706,1.5512949228286743,0.3422376698180937,0.3422376698180937,135,0.2157267965376377,0.575757458806038,0.6349879711866379,0.2630873662178163,0.8745143711566925,0.33605723289681133,0.33605723289681133,135,0.04995924001559615,0.1222606919705868,0.1423562929034233,0.05904293658030737,0.23293110728263855,0.07437308380556121,0.07437308380556121,135,10.294105458075267,12.66891118317228,13.503078974472425,10.045503733821526,14.468564769662406,10.28229204144115,10.28229204144115,135,22.95861147916288,29.8274363376422,31.595744311840523,23.373960015474935,35.62194426388188,23.84380622103994,23.84380622103994
