reference_history_steps,history_steps,cohort,flight_id,horizon_s,metric,reference_error,error,delta
1,13,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1,velocity_rmse_m_s,0.5086619769680545,0.17373070672253746,-0.33493127024551705
1,13,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2,velocity_rmse_m_s,0.39979084377424506,0.24402954948001118,-0.15576129429423388
1,13,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,velocity_rmse_m_s,0.43665622249770725,0.40671662804315273,-0.02993959445455452
1,13,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,velocity_rmse_m_s,0.7557604716632854,0.7485276543703816,-0.007232817292903815
1,13,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,velocity_rmse_m_s,0.44406602009404944,0.14774092078299858,-0.2963250993110509
1,13,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2,velocity_rmse_m_s,0.29308815020669005,0.20322467853060147,-0.08986347167608857
1,13,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5,velocity_rmse_m_s,0.3665781239217807,0.35159365932396297,-0.014984464597817715
1,13,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,velocity_rmse_m_s,0.6440345148590875,0.6484220605831859,0.004387545724098385
1,13,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.1,velocity_rmse_m_s,0.4794969582580288,0.13219988323163614,-0.3472970750263926
1,13,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2,velocity_rmse_m_s,0.32772593665236266,0.1738221433613607,-0.15390379329100196
1,13,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5,velocity_rmse_m_s,0.3278200811978422,0.31538529432905277,-0.012434786868789405
1,13,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,velocity_rmse_m_s,0.6303686186540021,0.6502856646441625,0.01991704599016042
1,13,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.1,velocity_rmse_m_s,0.46827771662674156,0.15793266201520548,-0.31034505461153605
1,13,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.2,velocity_rmse_m_s,0.335201251345526,0.2358998689263987,-0.09930138241912728
1,13,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5,velocity_rmse_m_s,0.3739485279396028,0.3970175637888768,0.023069035849274
1,13,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,velocity_rmse_m_s,0.6155581161129103,0.6717776997867984,0.05621958367388802
1,13,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.1,velocity_rmse_m_s,0.48805090550031704,0.20404100840501335,-0.28400989709530367
1,13,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.2,velocity_rmse_m_s,0.4363964760706842,0.2990752529100397,-0.1373212231606445
1,13,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5,velocity_rmse_m_s,0.41952052840940296,0.39048961065304916,-0.029030917756353802
1,13,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,velocity_rmse_m_s,0.761777208078585,0.7348819467387511,-0.026895261339833887
1,13,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.1,velocity_rmse_m_s,0.4859575749215567,0.13249644831705018,-0.35346112660450657
1,13,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.2,velocity_rmse_m_s,0.33143468230055645,0.1695558031670409,-0.16187887913351554
1,13,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5,velocity_rmse_m_s,0.4429549296038388,0.3838185975966897,-0.05913633200714913
1,13,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,velocity_rmse_m_s,0.6316708098292604,0.6208386469748852,-0.01083216285437516
1,13,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.1,velocity_rmse_m_s,0.4550514398356784,0.13050877497808425,-0.3245426648575942
1,13,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.2,velocity_rmse_m_s,0.3525269953803582,0.19525178469633783,-0.15727521068402037
1,13,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5,velocity_rmse_m_s,0.35215559043633,0.3393548843823117,-0.012800706054018285
1,13,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,velocity_rmse_m_s,0.6144271767753873,0.6506117521390871,0.03618457536369979
1,13,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.1,velocity_rmse_m_s,0.4567050000642714,0.1430470214639569,-0.3136579786003145
1,13,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,velocity_rmse_m_s,0.3271135413564538,0.18614618098970825,-0.14096736036674556
1,13,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,velocity_rmse_m_s,0.3528487424207256,0.3224717197177256,-0.030377022703000023
1,13,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,velocity_rmse_m_s,0.642300740750794,0.7207105348152312,0.07840979406443715
1,13,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,velocity_rmse_m_s,0.46921018888379157,0.13865680512283654,-0.330553383760955
1,13,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,velocity_rmse_m_s,0.34403472782138333,0.19626422194212143,-0.1477705058792619
1,13,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,velocity_rmse_m_s,0.4541128232995791,0.42096516808971934,-0.03314765520985974
1,13,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,velocity_rmse_m_s,0.7545140156478686,0.7527593186975268,-0.0017546969503418053
1,13,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,velocity_rmse_m_s,0.5317243497898785,0.27798120174576446,-0.253743148044114
1,13,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,velocity_rmse_m_s,0.4089692031731056,0.23589241165591668,-0.1730767915171889
1,13,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,velocity_rmse_m_s,0.3825681589299473,0.3222432776635448,-0.06032488126640245
1,13,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,velocity_rmse_m_s,0.5822627779219635,0.5836632627870538,0.0014004848650903678
1,13,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,velocity_rmse_m_s,0.390955709400522,0.11140465081555802,-0.279551058584964
1,13,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,velocity_rmse_m_s,0.28674118651281794,0.14351522731307262,-0.14322595919974532
1,13,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,velocity_rmse_m_s,0.3472889096088736,0.28072964971660747,-0.06655925989226613
1,13,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,velocity_rmse_m_s,0.6132179139153876,0.5717438362100165,-0.04147407770537115
1,13,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,velocity_rmse_m_s,0.39251324071078836,0.13387097012120355,-0.2586422705895848
1,13,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,velocity_rmse_m_s,0.3308663666110969,0.18117195678174877,-0.14969440982934815
1,13,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,velocity_rmse_m_s,0.3412134247111678,0.31085161317986937,-0.03036181153129841
1,13,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,velocity_rmse_m_s,0.6166590803896089,0.6248632072420278,0.008204126852418892
1,13,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1,velocity_rmse_m_s,0.3604944900114296,0.11805162832818794,-0.24244286168324164
1,13,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.2,velocity_rmse_m_s,0.28585062721496585,0.15301489402887783,-0.13283573318608802
1,13,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5,velocity_rmse_m_s,0.4676882998991984,0.42923851004344576,-0.03844978985575265
1,13,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,velocity_rmse_m_s,0.5404916757023147,0.5213760248327158,-0.019115650869598877
1,13,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.1,velocity_rmse_m_s,0.41230960342250683,0.13421344735820784,-0.278096156064299
1,13,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2,velocity_rmse_m_s,0.30428083362979563,0.18288988347400373,-0.1213909501557919
1,13,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5,velocity_rmse_m_s,0.3959237444445431,0.3771106968902018,-0.018813047554341267
1,13,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,velocity_rmse_m_s,0.7289417319914261,0.7234337073805769,-0.005508024610849205
1,13,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.1,attitude_error_deg,2.29872115729219,1.47008015520971,-0.8286410020824799
1,13,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.2,attitude_error_deg,3.260498490072081,2.45280099935959,-0.8076974907124908
1,13,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5,attitude_error_deg,5.673979624268118,4.993376313525988,-0.6806033107421303
1,13,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,attitude_error_deg,8.700738616318327,8.421434925906823,-0.2793036904115045
1,13,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.1,attitude_error_deg,2.192899850475128,1.617789146530684,-0.5751107039444439
1,13,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.2,attitude_error_deg,2.9610441846053916,2.3050481405757934,-0.6559960440295982
1,13,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5,attitude_error_deg,5.302232526254738,4.531414987838239,-0.770817538416499
1,13,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,attitude_error_deg,7.307360816458863,7.2051044148754455,-0.10225640158341776
1,13,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.1,attitude_error_deg,1.9198834088599135,1.4318851559311134,-0.48799825292880006
1,13,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.2,attitude_error_deg,2.8776336575129897,2.176441810588907,-0.7011918469240825
1,13,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5,attitude_error_deg,5.045304303965221,4.301238797045571,-0.7440655069196493
1,13,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,attitude_error_deg,7.007940441169602,6.6180223388737005,-0.3899181022959013
1,13,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1,attitude_error_deg,2.3481160852284737,1.5941240109143713,-0.7539920743141024
1,13,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2,attitude_error_deg,3.4846635355030924,2.6120783491848774,-0.872585186318215
1,13,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,attitude_error_deg,5.988941536712758,5.164521270641842,-0.8244202660709163
1,13,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,attitude_error_deg,8.622738760433526,8.100087977156127,-0.522650783277399
1,13,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,attitude_error_deg,1.9330536406301366,1.3993357756282496,-0.533717865001887
1,13,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2,attitude_error_deg,3.086191893618189,2.670402759195445,-0.41578913442274423
1,13,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5,attitude_error_deg,5.219693136299328,4.782088019828996,-0.4376051164703316
1,13,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,attitude_error_deg,8.077752479981712,7.654124521242971,-0.4236279587387406
1,13,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.1,attitude_error_deg,2.1614022179379133,1.43015534312139,-0.7312468748165233
1,13,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2,attitude_error_deg,2.9389990525216336,2.102464192206513,-0.8365348603151208
1,13,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5,attitude_error_deg,5.055234748210627,4.2547146793000055,-0.8005200689106218
1,13,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,attitude_error_deg,8.17197946753226,7.413439007829779,-0.7585404597024814
1,13,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.1,attitude_error_deg,2.1230810899323114,1.495341096983202,-0.6277399929491094
1,13,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.2,attitude_error_deg,3.209254026541307,2.5144584235879512,-0.6947956029533557
1,13,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5,attitude_error_deg,5.087252844499399,4.430200781526445,-0.6570520629729542
1,13,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,attitude_error_deg,7.779295762538907,7.275510835248518,-0.5037849272903889
1,13,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.1,attitude_error_deg,2.0955008124142895,1.5815685546998182,-0.5139322577144714
1,13,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.2,attitude_error_deg,3.098577949196064,2.5599726317095155,-0.5386053174865486
1,13,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5,attitude_error_deg,5.308800431563058,4.490653168493883,-0.8181472630691751
1,13,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,attitude_error_deg,8.369205166422132,7.930764652610333,-0.43844051381179927
1,13,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.1,attitude_error_deg,1.8599290394847265,1.3575860244161395,-0.502343015068587
1,13,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.2,attitude_error_deg,2.5902594120676428,2.279391216473997,-0.31086819559364587
1,13,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5,attitude_error_deg,4.416339850747497,4.296334739924986,-0.12000511082251109
1,13,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,attitude_error_deg,7.189831467404872,7.149627749467711,-0.040203717937161265
1,13,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.1,attitude_error_deg,1.799630952706566,1.407962295616713,-0.3916686570898529
1,13,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.2,attitude_error_deg,2.588637425978758,2.274955371470994,-0.3136820545077641
1,13,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5,attitude_error_deg,3.9970371314966577,3.9251138302387765,-0.07192330125788127
1,13,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,attitude_error_deg,5.769638179524606,5.954573416900602,0.1849352373759956
1,13,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.1,attitude_error_deg,1.7545341900401794,1.4591236036684114,-0.295410586371768
1,13,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,attitude_error_deg,2.6467803753713413,2.2892532032450306,-0.3575271721263107
1,13,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,attitude_error_deg,4.1371930315637515,3.916867756081475,-0.22032527548227643
1,13,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,attitude_error_deg,6.099194992880186,6.210139236744418,0.11094424386423185
1,13,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,attitude_error_deg,1.832888766244941,1.5010922098784303,-0.3317965563665106
1,13,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,attitude_error_deg,2.648499104691169,2.3276232613791366,-0.3208758433120322
1,13,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,attitude_error_deg,4.6113680225468805,4.318093595437752,-0.29327442710912877
1,13,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,attitude_error_deg,7.460991561319054,7.289080531528629,-0.17191102979042494
1,13,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,attitude_error_deg,1.5806086001751796,1.2819197645466143,-0.2986888356285653
1,13,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,attitude_error_deg,2.3830405108410964,2.0059635461761385,-0.3770769646649579
1,13,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,attitude_error_deg,3.837751715374022,3.6762371158437426,-0.16151459953027958
1,13,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,attitude_error_deg,5.302057265837502,5.42995531331803,0.12789804748052802
1,13,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,attitude_error_deg,1.4698836253464311,1.2198074632368554,-0.25007616210957573
1,13,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,attitude_error_deg,2.1085831457373865,1.8313207518095826,-0.27726239392780383
1,13,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,attitude_error_deg,3.3719720725584046,3.179103780703406,-0.19286829185499865
1,13,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,attitude_error_deg,5.396196402787143,5.562587030601175,0.1663906278140317
1,13,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,attitude_error_deg,1.5598874704811898,1.2186057699166197,-0.3412817005645701
1,13,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,attitude_error_deg,2.087586907294808,1.7493926242914883,-0.3381942830033198
1,13,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,attitude_error_deg,3.3901481949462124,3.2096055474066407,-0.18054264753957172
1,13,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,attitude_error_deg,5.293437020240636,5.352107498729906,0.05867047848927065
1,13,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1,attitude_error_deg,1.662396972537883,1.3367092132421021,-0.325687759295781
1,13,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.2,attitude_error_deg,2.2478053906307616,1.8524840729518768,-0.3953213176788848
1,13,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5,attitude_error_deg,3.316475056873792,3.1632859380271796,-0.15318911884661235
1,13,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,attitude_error_deg,5.4727973887969545,5.785336396894736,0.31253900809778123
1,13,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.1,attitude_error_deg,1.677311972631256,1.3826379580821346,-0.29467401454912134
1,13,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2,attitude_error_deg,2.277432467966528,2.014454855969523,-0.26297761199700487
1,13,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5,attitude_error_deg,3.760589519182114,3.6511022306379606,-0.10948728854415357
1,13,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,attitude_error_deg,5.849783722198599,5.765360689556417,-0.08442303264218243
1,13,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.1,body_rate_rmse_rad_s,0.6900395938027178,0.5660119520470799,-0.12402764175563796
1,13,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.2,body_rate_rmse_rad_s,0.7497160216495127,0.5441403600022318,-0.20557566164728092
1,13,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5,body_rate_rmse_rad_s,0.6621402894904377,0.6139554530298339,-0.048184836460603786
1,13,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,body_rate_rmse_rad_s,0.6564361665329997,0.6758760781647476,0.019439911631747853
1,13,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.1,body_rate_rmse_rad_s,0.6678522899710471,0.5480120979770622,-0.11984019199398488
1,13,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.2,body_rate_rmse_rad_s,0.6897436754460043,0.5689244186611307,-0.1208192567848736
1,13,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5,body_rate_rmse_rad_s,0.6166937618720505,0.5716014608266123,-0.045092301045438155
1,13,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,body_rate_rmse_rad_s,0.6333847044813204,0.626737639164107,-0.006647065317213485
1,13,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.1,body_rate_rmse_rad_s,0.623429029974775,0.46916846907470494,-0.15426056090007007
1,13,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.2,body_rate_rmse_rad_s,0.6700261578898309,0.5140990007467644,-0.15592715714306649
1,13,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5,body_rate_rmse_rad_s,0.6280525589266086,0.5693850061907251,-0.05866755273588353
1,13,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,body_rate_rmse_rad_s,0.5871818657241512,0.5580748017414624,-0.029107063982688808
1,13,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1,body_rate_rmse_rad_s,0.7194183938010895,0.5467561348376014,-0.17266225896348808
1,13,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2,body_rate_rmse_rad_s,0.6876391733621748,0.570371106513807,-0.11726806684836788
1,13,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,body_rate_rmse_rad_s,0.6317490153358543,0.5734501324131611,-0.05829888292269314
1,13,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,body_rate_rmse_rad_s,0.696586417297891,0.6779496879787464,-0.018636729319144507
1,13,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,body_rate_rmse_rad_s,0.6592553468964918,0.5323074657872033,-0.12694788110928845
1,13,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2,body_rate_rmse_rad_s,0.6287888423488858,0.5306241022740766,-0.09816474007480913
1,13,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5,body_rate_rmse_rad_s,0.5390026632602604,0.5038663620386089,-0.035136301221651456
1,13,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,body_rate_rmse_rad_s,0.5289657456542339,0.5070396841171008,-0.021926061537133168
1,13,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.1,body_rate_rmse_rad_s,0.67727895313524,0.5050758685607574,-0.17220308457448263
1,13,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2,body_rate_rmse_rad_s,0.6046332987749987,0.4508869734494736,-0.15374632532552512
1,13,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5,body_rate_rmse_rad_s,0.5682630747568411,0.4970502844180293,-0.07121279033881184
1,13,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,body_rate_rmse_rad_s,0.6195627603179474,0.6008881578263924,-0.01867460249155506
1,13,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.1,body_rate_rmse_rad_s,0.6493979918522205,0.4997586918405599,-0.1496393000116606
1,13,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.2,body_rate_rmse_rad_s,0.7128164869871608,0.611851329551169,-0.10096515743599177
1,13,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5,body_rate_rmse_rad_s,0.6026748594598722,0.5611546210053139,-0.04152023845455832
1,13,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,body_rate_rmse_rad_s,0.5959613050498554,0.5881709929920959,-0.007790312057759596
1,13,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.1,body_rate_rmse_rad_s,0.716252842162071,0.6080515749421987,-0.10820126721987222
1,13,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.2,body_rate_rmse_rad_s,0.6840020431604025,0.5498916235915995,-0.13411041956880299
1,13,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5,body_rate_rmse_rad_s,0.6624865333873564,0.6122443100779503,-0.05024222330940609
1,13,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,body_rate_rmse_rad_s,0.6970063893931556,0.715640613651531,0.018634224258375354
1,13,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.1,body_rate_rmse_rad_s,0.7010895566814902,0.559101653350342,-0.1419879033311482
1,13,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.2,body_rate_rmse_rad_s,0.6714131146166179,0.5621200507489834,-0.10929306386763449
1,13,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5,body_rate_rmse_rad_s,0.6837501091036571,0.6610771981623103,-0.022672910941346824
1,13,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,body_rate_rmse_rad_s,0.6700363492683691,0.6403360044275203,-0.029700344840848825
1,13,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.1,body_rate_rmse_rad_s,0.7211455364131757,0.5999321298347025,-0.12121340657847324
1,13,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.2,body_rate_rmse_rad_s,0.7182929912220893,0.5788211665629824,-0.1394718246591069
1,13,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5,body_rate_rmse_rad_s,0.6707006778288068,0.628385259039803,-0.0423154187890038
1,13,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,body_rate_rmse_rad_s,0.6460625437470237,0.6073860325906663,-0.038676511156357396
1,13,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.1,body_rate_rmse_rad_s,0.6525740647171352,0.5473258602894124,-0.10524820442772276
1,13,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,body_rate_rmse_rad_s,0.7537270041317674,0.6531246266128018,-0.10060237751896561
1,13,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,body_rate_rmse_rad_s,0.8140178373204715,0.7480718397225828,-0.06594599759788866
1,13,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,body_rate_rmse_rad_s,0.7042432437536239,0.6585918754372891,-0.04565136831633476
1,13,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,body_rate_rmse_rad_s,0.7016608543999628,0.5536124105504162,-0.14804844384954663
1,13,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,body_rate_rmse_rad_s,0.7288683682564753,0.5871215690054381,-0.14174679925103717
1,13,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,body_rate_rmse_rad_s,0.7000501610801876,0.6440489599872175,-0.05600120109297013
1,13,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,body_rate_rmse_rad_s,0.6866696533406608,0.652608626121828,-0.03406102721883275
1,13,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,body_rate_rmse_rad_s,0.6818270929953231,0.5482246153647371,-0.13360247763058597
1,13,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,body_rate_rmse_rad_s,0.7307194841053635,0.6449338688981286,-0.08578561520723482
1,13,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,body_rate_rmse_rad_s,0.6337520126923851,0.5999089730793129,-0.03384303961307222
1,13,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,body_rate_rmse_rad_s,0.6188650577158581,0.6191054503994288,0.00024039268357067822
