bin,horizon_s,n_rollouts,n_valid,n_failed,failure_pct,numerical_failure_pct,position_horizontal_m_finite_count,position_horizontal_m_median,position_horizontal_m_p90,position_horizontal_m_p95,position_horizontal_m_mean,position_horizontal_m_max,position_horizontal_m_rmse,position_horizontal_m_equal_log_rmse,position_vertical_m_finite_count,position_vertical_m_median,position_vertical_m_p90,position_vertical_m_p95,position_vertical_m_mean,position_vertical_m_max,position_vertical_m_rmse,position_vertical_m_equal_log_rmse,position_m_finite_count,position_m_median,position_m_p90,position_m_p95,position_m_mean,position_m_max,position_m_rmse,position_m_equal_log_rmse,velocity_m_s_finite_count,velocity_m_s_median,velocity_m_s_p90,velocity_m_s_p95,velocity_m_s_mean,velocity_m_s_max,velocity_m_s_rmse,velocity_m_s_equal_log_rmse,attitude_deg_finite_count,attitude_deg_median,attitude_deg_p90,attitude_deg_p95,attitude_deg_mean,attitude_deg_max,attitude_deg_rmse,attitude_deg_equal_log_rmse,body_rate_rad_s_finite_count,body_rate_rad_s_median,body_rate_rad_s_p90,body_rate_rad_s_p95,body_rate_rad_s_mean,body_rate_rad_s_max,body_rate_rad_s_rmse,body_rate_rad_s_equal_log_rmse,frequency_hz_finite_count,frequency_hz_median,frequency_hz_p90,frequency_hz_p95,frequency_hz_mean,frequency_hz_max,frequency_hz_rmse,frequency_hz_equal_log_rmse,phase_rad_finite_count,phase_rad_median,phase_rad_p90,phase_rad_p95,phase_rad_mean,phase_rad_max,phase_rad_rmse,phase_rad_equal_log_rmse,velocity_x_m_s_finite_count,velocity_x_m_s_median,velocity_x_m_s_p90,velocity_x_m_s_p95,velocity_x_m_s_mean,velocity_x_m_s_max,velocity_x_m_s_rmse,velocity_x_m_s_equal_log_rmse,velocity_y_m_s_finite_count,velocity_y_m_s_median,velocity_y_m_s_p90,velocity_y_m_s_p95,velocity_y_m_s_mean,velocity_y_m_s_max,velocity_y_m_s_rmse,velocity_y_m_s_equal_log_rmse,velocity_z_m_s_finite_count,velocity_z_m_s_median,velocity_z_m_s_p90,velocity_z_m_s_p95,velocity_z_m_s_mean,velocity_z_m_s_max,velocity_z_m_s_rmse,velocity_z_m_s_equal_log_rmse,body_rate_p_rad_s_finite_count,body_rate_p_rad_s_median,body_rate_p_rad_s_p90,body_rate_p_rad_s_p95,body_rate_p_rad_s_mean,body_rate_p_rad_s_max,body_rate_p_rad_s_rmse,body_rate_p_rad_s_equal_log_rmse,body_rate_q_rad_s_finite_count,body_rate_q_rad_s_median,body_rate_q_rad_s_p90,body_rate_q_rad_s_p95,body_rate_q_rad_s_mean,body_rate_q_rad_s_max,body_rate_q_rad_s_rmse,body_rate_q_rad_s_equal_log_rmse,body_rate_r_rad_s_finite_count,body_rate_r_rad_s_median,body_rate_r_rad_s_p90,body_rate_r_rad_s_p95,body_rate_r_rad_s_mean,body_rate_r_rad_s_max,body_rate_r_rad_s_rmse,body_rate_r_rad_s_equal_log_rmse,variable
0,5.0,283,170,113,39.92932862190813,0.0,283,7.826518786335984,18.46541985886797,21.217836265239924,9.60841674666232,32.38026306494517,11.485944836237241,11.492830750973441,283,0.9243927001953125,2.3888736724853517,2.740913903713226,1.1345284904481665,4.147957801818848,1.4303076681434947,1.437617495099752,283,7.9905312639755195,18.484232647867668,21.21862455448702,9.75653994044134,32.46843258120304,11.574658042751633,11.583405991995232,283,3.627889260660765,8.361793950527412,10.379159527345465,4.169133045576241,13.048022432778652,5.0277745777217255,5.023688470325183,283,30.964830565413063,72.79348713525327,92.04568173112644,36.877922302850436,133.46846059752045,44.95042489338685,44.89422489611254,283,0.7040757023445487,1.0895072865746376,1.2546968565534107,0.7003987053984027,2.0704098782552105,0.7643542978529211,0.7652702654774476,283,0.14237165451049805,0.31599440574646,0.3663554430007934,0.16056926006141906,0.4660305976867676,0.1950155133071349,0.19553414763912869,283,1.1729935598781653,2.566938146814016,2.9481605546403453,1.3251397429751886,3.1144806824617604,1.5788441390539674,1.5883247269427507,283,2.040745258331299,6.145597273111346,7.455408096313476,2.5629977856329953,11.215893268585205,3.447648289805671,3.4219644290447446,283,1.9674029350280762,6.300687789916992,7.404029053449627,2.689023904074576,11.378366470336914,3.593365441299822,3.5813711617928377,283,0.49072355031967163,1.062838636338711,1.3275781527161594,0.5660970036118117,1.9320340156555176,0.6927938217514957,0.6940814233145283,283,0.3156946077942848,0.8694375917315489,1.1180760314688083,0.401944834683436,2.0258834213018417,0.5250784926936541,0.5199796489159028,283,0.4197964444756508,0.7506412580609323,0.8177100699394938,0.42044298801128505,1.0843176785856485,0.49060070144602774,0.4906906542215769,283,0.18077439069747925,0.435434265434742,0.5143426001071929,0.20653613382802746,0.7776864506304264,0.26046308931873186,0.26127496526770266,abs_body_yaw_rate
1,0.2,239,239,0,0.0,0.0,239,0.03026743844091404,0.058779387478131405,0.07024446505108133,0.03314976244790016,0.12874040673290754,0.03934963002933202,0.038988549908567885,239,0.06461334228515625,0.1167736053466797,0.12617816925048828,0.0675557866754891,0.16425108909606934,0.07713822015696394,0.07656215708287036,239,0.07670195421522123,0.12368908825577384,0.1364678491627328,0.07967235095284629,0.17350471410868573,0.08659502521755823,0.0861056007689794,239,0.4691192135132445,0.7509215436367577,0.8329538680138296,0.4617819602235001,1.0271978713746093,0.5100505157967651,0.5101415363273623,239,2.641646612179817,4.466201797741474,4.940706271062357,2.834961669809256,7.029441060760325,3.1297528897311757,3.100870323918741,239,0.6367746458704149,0.9899883715275425,1.0812421400068262,0.6564813164437362,1.964506517681697,0.7111254594164739,0.7070372543416922,239,0.14216828346252441,0.3180867671966553,0.3797659635543823,0.1600955874351278,0.44884395599365234,0.1955593410994897,0.1948553040602556,239,0.16368885727526106,0.3809055068361346,0.4181931454223587,0.1861631765091698,0.6503921257021972,0.22855139392656368,0.22602109441793336,239,0.10379934310913086,0.2942641615867615,0.3359991073608398,0.13337158041550276,0.6189215183258057,0.17417638818605644,0.16787507331237447,239,0.10568946599960327,0.29071111679077155,0.3549570366740226,0.13580650420836077,0.46918535232543945,0.17284020772539413,0.17429080180657772,239,0.38638657331466675,0.6980020344257356,0.7918865799903869,0.3783087352696011,0.9838888645172119,0.4471469300537005,0.44794461599205704,239,0.3244181126356125,0.746455529332161,0.8755377143621444,0.380259677701996,1.5224565863609314,0.4656379953679414,0.4637206886755605,239,0.41590466350317,0.7694352418184283,0.8907232128083705,0.43243189085914,1.352129727602005,0.5027004322384674,0.497958117276862,239,0.12527446448802948,0.31251433193683653,0.36192614212632174,0.14908227977629315,0.6593554317951202,0.19019188133901543,0.18952086047127983,abs_body_yaw_rate
1,0.5,239,235,4,1.6736401673640167,0.0,239,0.11832817976858843,0.21199616920520792,0.23932097891865273,0.12369496833761859,0.33428245794372263,0.1395016691765891,0.13840555032557225,239,0.104827880859375,0.23705778121948243,0.2703018188476562,0.11984427454082537,0.39932823181152344,0.14489790403235983,0.14273703548632252,239,0.1780345708943587,0.28581521213852806,0.3133245286957194,0.18624356985328178,0.4513847362061061,0.20113706345680168,0.19939646010174975,239,0.5976281147305827,0.9588201224366624,1.1074330307075788,0.6348472278207602,1.6699742304752092,0.6859152185006808,0.6798393339326578,239,5.488414765781845,8.925387371412587,10.216693681596157,5.69780352816489,15.587987400171778,6.203649642293393,6.164584582412012,239,0.6423288352294798,1.070134742050066,1.1967334723141976,0.6808885536433532,1.7591109824696964,0.7443526095681896,0.7449592882606118,239,0.12836050987243652,0.3036093235015869,0.352921462059021,0.14938718005703083,0.5096211433410645,0.18374325634696978,0.18410153324666106,239,0.24064240428040762,0.5621167758481577,0.6633739036816257,0.2796429376798973,0.9806265087505324,0.34959827775862623,0.34123416785924776,239,0.24536609649658203,0.5150397300720215,0.5799936771392821,0.2638163873575098,0.7787685394287109,0.3159627939805941,0.3110160185823256,239,0.2579927444458008,0.5319339752197265,0.5725748538970946,0.270992056221144,0.7889471054077148,0.3257270283703186,0.32338058546444887,239,0.38462454080581665,0.7567718744277957,0.9438385128974912,0.42748742699662073,1.626667857170105,0.5143433705024835,0.5092598071783467,239,0.3138127475976944,0.8940348178148271,1.0554543033242223,0.40750911487773,1.6508100628852844,0.5235739583289808,0.5242654940214975,239,0.389640137553215,0.7784503623843194,0.8466172371059655,0.4162632920618547,1.1553316675126553,0.49092720649973975,0.4867003450394007,239,0.12072212249040604,0.3047945879399778,0.41074723824858655,0.15244948137124123,0.6960846483707428,0.19728556827365287,0.19603073723620218,abs_body_yaw_rate
1,1.0,239,228,11,4.602510460251046,0.0,239,0.40757409374564757,0.6562504666287652,0.7461347540654798,0.4264346552643195,1.0856702174876436,0.4638248622584376,0.459616925206511,239,0.18457794189453125,0.5514709472656251,0.6257316589355468,0.2519788422843901,0.9218807220458984,0.32610065900434004,0.3225139187889404,239,0.5084375949082355,0.7843467825133184,0.8979187217897547,0.5288740069185831,1.4192873680462699,0.5669877799848277,0.5615853495030353,239,1.0390991506736733,1.8204395926165051,1.9437306999206834,1.0815620274285962,2.4218926143220583,1.1780945004168362,1.1711041452102269,239,8.736445215652573,15.660558000760748,17.587137620994394,9.490980735554464,28.281478031604696,10.387896784315183,10.335549473517776,239,0.6571078030620537,1.0699318303704097,1.219914917330248,0.6781878399538468,1.9474159322764684,0.7446648382672326,0.7372281576416018,239,0.14701533317565918,0.3292078018188477,0.37748396396636963,0.1670162837375657,0.5327723026275635,0.20289351780159992,0.20322977541229292,239,0.4928095407078387,0.9864314387157223,1.2155062422349145,0.5217268034823067,1.675422641373963,0.6350301692546411,0.6216712652027538,239,0.43360328674316406,0.9529640197753907,1.1692488670349122,0.49242714137349386,1.7791354358196259,0.6123900523371187,0.6076408370455653,239,0.48620080947875977,1.085207462310791,1.2707908153533933,0.5459148112887119,1.9703729152679443,0.6721500522584286,0.6635967385494076,239,0.4985986091196537,1.2248221129179002,1.451763609051704,0.5898007307762756,1.9271820783615112,0.7490656733290663,0.7450000914429119,239,0.3247753977775574,0.8864144429564481,1.1015326753258703,0.40878667555229203,1.7324893176555634,0.535688566963135,0.5247383434858849,239,0.37255750596523285,0.7627742767333988,0.8527463346719741,0.40864003351480394,1.0065282508730888,0.47723972172213497,0.47600003848062533,239,0.11484844982624054,0.3475718289613725,0.39029467999935147,0.15066122487952122,0.8550657033920288,0.19951373032231554,0.19586333377323867,abs_body_yaw_rate
1,2.0,239,207,32,13.389121338912133,0.0,239,1.4378858957999794,2.6822721699773258,3.2402301687182353,1.583168031582566,5.022223167128961,1.7918801963086584,1.7683567823624713,239,0.4884967803955078,1.2449371337890633,1.5482374191284176,0.5926662064995227,2.3058929443359375,0.7632816207087575,0.7585375073787611,239,1.569801246670253,2.843484817862711,3.332869118381498,1.7690412867292307,5.2085367970036565,1.9476738614139029,1.9250170666111166,239,1.5496985524294107,3.150025602032485,3.875360223875602,1.822306320071628,7.056154855092045,2.0897710602646042,2.0641620402272616,239,13.723117805746984,26.71313542947764,32.908048914632964,15.709578705888113,61.87555909170687,17.97836175724172,17.909522840425147,239,0.6856856927753492,1.1023041619468716,1.2045268465695151,0.7091803169229487,1.7651917064759635,0.7707521676368768,0.7611521817604711,239,0.13753414154052734,0.3245014667510987,0.3666776657104492,0.15633637935047867,0.43195557594299316,0.1915059485370818,0.19077871555546025,239,0.6595107239808087,1.6722382735960013,1.9793091383130723,0.8031657630711488,3.094920561550687,1.0072418244601051,0.9877404565091545,239,0.8568353652954102,1.9936505317687994,2.579880535602569,0.989476752767503,5.6429994106292725,1.3003691691905568,1.2779770468663902,239,0.9327149391174316,2.39102588891983,3.0395879983901977,1.11287362636632,4.457121729850769,1.4472289825828635,1.428224779083226,239,0.503588043153286,1.2781719982624058,1.4859456226229664,0.6147382848829841,1.986393690109253,0.7627000590732103,0.7631888343196555,239,0.33647193014621735,0.9242870438843969,1.0804210633039475,0.4222456996132343,1.7352121551521122,0.539124911457873,0.5259445219106426,239,0.39079879969358444,0.7637410610914234,0.8399648830294609,0.41350146537747967,1.2512401789426804,0.4824429209554668,0.4803749543058139,239,0.16864821314811707,0.4393585748970509,0.5322514954954386,0.20638080350126756,0.9937367178499699,0.2658045556088949,0.2631926100039513,abs_body_yaw_rate
1,3.0,239,185,54,22.594142259414227,0.0,239,2.985640429910829,6.195059991112703,8.03914959360628,3.550594102238297,15.340106662771152,4.174025466437784,4.112001605150952,239,0.7040824890136719,1.836066818237305,2.267306900024414,0.8610071447603872,3.3655853271484375,1.1120723394414467,1.1054023974224922,239,3.1605498143416324,6.292927319978543,8.061612894171102,3.7539207849777427,15.506645986193314,4.319628859360714,4.26022441086443,239,2.266494001635467,5.0432809638158185,6.199577701655174,2.772115310094233,13.017043475462652,3.30472449863822,3.26699165394716,239,18.67577310087783,42.2004622925582,51.603744622678285,23.160667274865926,104.61244380976238,27.759510338956705,27.54400700758422,239,0.7007891615334164,1.1542027385150102,1.1980633161197074,0.7164610940331532,1.7809820595447678,0.7746000372989816,0.770517766539067,239,0.16074228286743164,0.34122600555419924,0.403481388092041,0.17323006346634742,0.47904205322265625,0.20979853416417552,0.20525178709767986,239,0.889200721334781,2.0942889669373117,2.4614995973862643,1.0121074923296185,3.062676033305408,1.2491255452425758,1.2207574909181755,239,1.0941176414489746,3.67917447090149,4.653376448154448,1.5846742584864963,12.131749391555786,2.233487388270266,2.179699544273493,239,1.3521113395690918,3.8091815948486336,4.844979333877563,1.7748733336402096,9.27835988998413,2.332765604434127,2.3247835652596414,239,0.548675000667572,1.0725629419088365,1.3202938929200172,0.5762497892244778,2.116823434829712,0.7006730572145482,0.691561047279318,239,0.36019115149974823,0.9123560465872289,1.1269148426130413,0.4496490597909036,1.6932809352874756,0.5573914984382767,0.5518279710895668,239,0.37721623480319977,0.7213987531140449,0.7957601968199014,0.40519799185706357,1.1408585608005524,0.4692175123309141,0.46868991912743707,239,0.16730482876300812,0.43177947700023656,0.5211221840232609,0.20119499294847157,0.8883096277713776,0.2629731191097385,0.25865812760863693,abs_body_yaw_rate
1,5.0,239,159,80,33.47280334728033,0.0,239,8.326228007036399,18.701334369847864,22.214210069713154,9.919655799296843,45.548065440544036,11.960613626215649,11.807381155607658,239,0.9767036437988281,2.440465164184571,3.1681161880493156,1.2194619535402274,4.584925651550293,1.5477350178199138,1.5365615376881903,239,8.564336697044237,18.82956464106763,22.341908832401078,10.093432787206023,45.562064907211024,12.060338386670644,11.909956020803008,239,3.6004990417484843,8.039700450406,10.40993156575959,4.284004785348845,17.41350299020531,5.13720370615499,5.0631611198772415,239,29.75802160476063,73.91825727708769,84.31933815517738,37.90770061337413,167.665777219195,46.865764500667225,46.1635931181422,239,0.6649779433458168,1.074910960690363,1.2384880954197133,0.6977072554239251,2.0961014389531725,0.7714461862991958,0.7613335886619855,239,0.14734745025634766,0.33937835693359375,0.3929868221282959,0.1685966637344041,0.5410246849060059,0.20497183161324303,0.20337253308905806,239,1.3642101557518416,2.527131757440192,2.8259579712220786,1.423953511951623,3.105483419365399,1.6383013561157365,1.620274253222595,239,1.9621696472167969,5.613599717617037,6.622673121467232,2.5410709821669752,16.995803833007812,3.4317629584436826,3.341127103392458,239,2.079289436340332,6.413771224021914,7.92513913810253,2.852811934718683,12.136157035827637,3.757513998406841,3.7113079031971794,239,0.47768500447273254,1.2650068700313568,1.4572825372219085,0.5578430846730972,1.9238188862800598,0.7035292938912082,0.690244839675572,239,0.31063273549079895,0.8161689691245557,1.0801914375275372,0.3919682914876305,1.6122078150510788,0.5173090956014431,0.5125837141280928,239,0.40548121370375156,0.800757820531726,0.8816246327012777,0.42729666057455834,2.0721754543483257,0.508362922980778,0.49555585037385985,239,0.19099007919430733,0.4284093279391528,0.4809054853394626,0.21055205574426722,0.9067737385630608,0.26284530907366427,0.26033587473598857,abs_body_yaw_rate
2,0.2,200,200,0,0.0,0.0,200,0.041940945683391406,0.07993196165583245,0.09582615555168084,0.04626667086050484,0.17962680365007053,0.05444963159229753,0.054258446083988554,200,0.07122325897216797,0.11090202331542966,0.12697792053222653,0.07042065024375915,0.1858823299407959,0.07943032860617873,0.07820037532019153,200,0.0877257184203151,0.1311541866383711,0.15384399566317078,0.08972309940158066,0.20392313833399386,0.09630129533408395,0.09534121724095698,200,0.40935592937545856,0.7315971099303169,0.8736243731956124,0.44867711801972876,1.0775958007197455,0.49443610423432405,0.49058003820953455,200,2.8459202757638202,5.821262431965241,6.500921259356569,3.1557991824551626,9.100986447882047,3.599475953835603,3.5399310470537784,200,0.6462353455891685,1.0660592414139192,1.1993872880257892,0.6845846958486588,1.842118379954271,0.7506712699896797,0.7497283200204363,200,0.11960804462432861,0.2796046495437622,0.3391155362129211,0.14148475646972655,0.44751667976379395,0.1737018365349246,0.17258759387834835,200,0.1725046027767263,0.341281852968828,0.39641250498450353,0.1871398505141534,0.6625053673041492,0.22151019584162124,0.22299928684463363,200,0.1404334306716919,0.30800328254699705,0.3633839592337608,0.15389170190319418,0.52520751953125,0.1905584544652154,0.19066994916601612,200,0.14533278346061707,0.30642557144165034,0.3802531361579893,0.1626576075516641,0.6198718547821045,0.20053311078138827,0.1963509007426278,200,0.30322244204580784,0.6702266365289687,0.7581633420661091,0.3393477105011698,0.9931230545043945,0.4098060615493422,0.4055770024255213,200,0.35267661698162556,0.7524171218276023,0.955992266535759,0.3917643382906681,1.514694657176733,0.4898409978750642,0.4891753604175747,200,0.42362840473651886,0.799411179870367,0.9172687828540794,0.4504961566388374,1.1355527117848396,0.5258076338242396,0.5249731614622881,200,0.13754999078810215,0.38220295459032055,0.4456430036574602,0.16982894906774162,0.7245510816574097,0.2170011165889114,0.21529518206789539,abs_body_yaw_rate
2,0.5,200,200,0,0.0,0.0,200,0.13813993584605613,0.25072735521480183,0.2905898500263973,0.15038775711052538,0.4599301627398497,0.1703523858478015,0.16963371712325676,200,0.11428165435791016,0.237762451171875,0.28048710823059064,0.12633248984813691,0.451657772064209,0.15344220298894615,0.15003884102996357,200,0.1944237336585527,0.3238540991928042,0.39936248228157006,0.20955650881760224,0.5467223870061372,0.22926937218507662,0.22696598216732983,200,0.583262059515812,1.0513673677185484,1.282833616620379,0.6511770231614679,2.367111399507907,0.7227983474979985,0.7176044403548203,200,6.045883443479703,10.546405501319699,12.289609018590488,6.492419814173728,19.51855785324478,7.231356282627768,7.148651449241465,200,0.6770775728196976,1.154258337167784,1.274713127439547,0.7257764511123839,2.015127374742264,0.7873939513602993,0.7927476240717097,200,0.12773704528808594,0.31140713691711425,0.35043269395828247,0.1472209119796753,0.43647098541259766,0.1802306807784769,0.18020314526230405,200,0.24303693334328713,0.5465426742721233,0.6135774926098275,0.27607166229966434,0.840816102048251,0.3386907631933276,0.3359321760295623,200,0.22356009483337402,0.55103440284729,0.656410777568817,0.2758370036445558,0.9763903617858887,0.33907867315351903,0.33855806184911214,200,0.2640796899795532,0.5690545558929443,0.6323414131999011,0.3024991731531918,1.5306937545537949,0.37491850414886707,0.36581278030696396,200,0.3257990851998329,0.8242014393210407,1.0160908132791517,0.403497068596771,2.039268136024475,0.5166228990328077,0.5100088374401206,200,0.4172377251088619,0.875522096455097,1.0318512979894867,0.45773395186755805,1.7568225264549255,0.5641146460326616,0.5668739820508987,200,0.41217114962637424,0.7564638083800673,0.875852966494858,0.4352758603403345,1.7851802669465542,0.5153186331876145,0.5191031063089546,200,0.12842921912670135,0.3140819251537322,0.3953856959939001,0.1484717457689112,0.6044851243495941,0.1902908485972963,0.1912762143581195,abs_body_yaw_rate
2,1.0,200,198,2,1.0,0.0,200,0.44126858456325474,0.7927921326405839,0.920955754617251,0.48109997797481996,1.3188955034851086,0.5332551233931604,0.5269431240020231,200,0.22381305694580078,0.5620018005371094,0.6106049537658687,0.26692809879779816,1.2534961700439453,0.34110688139570033,0.32945156777869516,200,0.5237551630014055,0.9056707664077424,1.1457469313302628,0.5781475836828219,1.5560708976798212,0.6330204824178718,0.622825617227116,200,1.06270722959981,1.758449529240054,2.1144188603544833,1.109366882324595,2.793739199111143,1.2198020443241504,1.2067782385301808,200,8.904259417063471,15.599598351016882,18.815478073588103,9.765942550294735,26.490530807797498,10.786610248927811,10.661852414260071,200,0.6871071690997721,1.0864977581955155,1.3211340518351504,0.7099241943997167,1.6512672886038697,0.779059467833622,0.7755537427366883,200,0.12332308292388916,0.33994667530059813,0.39188404083251943,0.14913262367248536,0.5030663013458252,0.18985410104162606,0.1878481263279226,200,0.42423173422906046,1.0329377797752322,1.1125623547669927,0.4925942997958535,1.6384585387479405,0.6030306786028329,0.589063407925045,200,0.43534183502197266,1.040554618835449,1.298141410946845,0.5293544781953097,2.2438666820526123,0.6776084257709455,0.6689517944752488,200,0.46048712730407715,1.1262648105621333,1.4317507028579712,0.5784605868905782,2.105175644159317,0.7076422625769754,0.6894183179709452,200,0.5124395517632365,1.1331910640001297,1.3421254366636275,0.5834364706650377,2.071615159511566,0.7266404041040774,0.7222641975784116,200,0.33572569862008095,0.9526181697845458,1.0520034997723993,0.4171795880360878,1.6119007766246796,0.5424205895332375,0.5247299863232225,200,0.39683101419359446,0.7850554784759879,0.8552761159837245,0.4322706250089686,1.316111534833908,0.5088066295075032,0.5113311869876833,200,0.14563405141234398,0.3767028249800204,0.5182673096656798,0.17751253876136616,0.6884971261024475,0.23201157781635764,0.22672300393193273,abs_body_yaw_rate
2,2.0,200,191,9,4.5,0.0,200,1.5370738303441382,2.8753492852659734,3.414272469620892,1.6867947074036471,5.9464736816219865,1.9251684468249126,1.8923826018348737,200,0.47292137145996094,1.3281581878662108,1.5611310958862286,0.5976579785346985,2.4634761810302734,0.7746130425157908,0.7566739372846407,200,1.657715349669781,3.1140707777497103,3.6744901833807386,1.858589560099895,6.014139369454734,2.0751623826307704,2.040721280044619,200,1.7508228949892342,3.5404322499029552,4.114219455894836,1.9809441645409407,6.920203401622451,2.2514479234760763,2.208350479260562,200,14.271617755583764,28.357183725863944,36.001062156904325,16.419568750888732,54.736761241272355,18.747265700503668,18.483327500931114,200,0.6966937330811047,1.2028785833923632,1.3560484435763347,0.725141978104379,1.6420244164810336,0.7989840614715722,0.7953788320174515,200,0.14143359661102295,0.3592303037643433,0.4173062086105345,0.17062391519546508,0.551260232925415,0.21033595617647508,0.20671573102574584,200,0.6533478262530004,1.466411883533125,1.7174083376927054,0.7496852460221473,3.006041857464787,0.9303355342777594,0.92440589907487,200,0.7826663255691528,2.3865205764770505,3.3363951086997985,1.0943508321093396,6.903707265853882,1.4948639618460893,1.4542335206177621,200,0.9716475605964661,2.4822681903839108,2.8196787714958185,1.1412332789972424,4.961912989616394,1.471271869354209,1.433282426709079,200,0.6162301748991013,1.2717843606136738,1.555467803776263,0.6515079157007858,2.280025601387024,0.8183877895872604,0.8033195224230892,200,0.3372624982148409,0.9539485298097133,1.2379659477621314,0.4322480167401955,1.5225514248013496,0.560523668874582,0.5501187599813122,200,0.4129116963595152,0.7867396891117096,0.9205042380839582,0.4312710928625893,1.3516481220722198,0.5133707141881287,0.5155110060267296,200,0.14239883911795914,0.4468761030584574,0.5214682191610336,0.1884682724182494,0.6374074444174767,0.24625039478335356,0.2427160937802543,abs_body_yaw_rate
2,3.0,200,173,27,13.5,0.0,200,3.2467223003540306,6.590785249285636,7.9947439930492115,3.791679184614044,14.734576850513811,4.396010692394657,4.308486504066016,200,0.6972169876098633,1.723643255233764,2.2002445459365836,0.8428181034326553,3.4941978454589844,1.0836115043585517,1.067683590619518,200,3.3835725093879176,6.845498079464947,8.18043158988277,3.9617261437510667,14.73457936596314,4.527595818977921,4.440817972740386,200,2.530951592113553,5.179817153732614,6.333482773913149,2.9399585694854267,11.466967566303962,3.4392051097153673,3.371877465448011,200,20.87131890448812,45.275082121782454,52.20165242783667,23.88980129000116,90.78349091572314,28.170534001102347,27.821267350655432,200,0.6541094039736013,1.178783838951442,1.3298524137758445,0.7105442043743772,1.951869661352503,0.7913515474706314,0.783308891457841,200,0.14672529697418213,0.3418084383010864,0.3903562068939209,0.16428903460502625,0.5420691967010498,0.2003897768501535,0.19993927585905752,200,0.8849112787418641,2.1866952999579508,2.5032590808151984,1.0352151682215924,3.098068911052721,1.2882607447959775,1.2646455029772443,200,1.3685860633850098,3.7640456318855278,4.529078423976897,1.8263419109210373,11.119812488555908,2.4276375457246298,2.3658934655374435,200,1.4420726299285889,3.70157982110977,4.421319967508312,1.7750673139281572,8.00950574874878,2.3089192061971544,2.2682154073763305,200,0.5240630507469177,1.2827331258915362,1.6139878466725346,0.6186547943716869,2.5615888237953186,0.7769168762063864,0.7687135899302225,200,0.3135388270020485,0.9770219303667544,1.1750456682406363,0.4208141548070125,1.8882218822836876,0.5596100775796081,0.5463201718375413,200,0.3999193236231804,0.7546070754528046,0.9406806390732527,0.42007033872418104,1.2281261906027794,0.49577223036759,0.49475615579068155,200,0.16585623472929,0.4320102110505103,0.5038407777552493,0.2041163869254524,0.9208423644304276,0.25939107222850444,0.2591279055357871,abs_body_yaw_rate
2,5.0,200,138,62,31.0,0.0,200,8.717217765159248,20.052258410099483,21.586590827895662,10.25413221893461,40.12026928658485,12.104827775291646,11.90752036764837,200,0.9481964111328125,2.4965234756469723,2.9870737075805662,1.2047954615950585,4.244571685791016,1.5402218971430224,1.5189377922219467,200,8.946616473166124,20.175963878501406,21.677156400618006,10.413057898853276,40.122134484401144,12.202423487238548,12.005152145076371,200,3.5506901861240214,8.309114713237069,9.527930260496206,4.312032431771488,14.501495340369184,5.161335525846656,5.0979347459007185,200,28.693261450721025,75.24725098412782,87.74009422607553,37.59813780109844,157.48198483101194,46.34233074725424,45.779177081767514,200,0.7249593252530471,1.3228577563502903,1.4772594698388286,0.7673741739770208,1.6737660454752576,0.8489835923023353,0.844475151961133,200,0.14322292804718018,0.3434549808502197,0.39739010334014885,0.16906277298927308,0.5065145492553711,0.20700044043325824,0.2040871728518694,200,1.3650420275575534,2.7600701380593593,2.969030422215227,1.4465081133636886,3.1081696631740248,1.691871956457565,1.6829565041116488,200,1.8738915920257568,6.1480860710144025,7.734475098922847,2.7141853410005568,14.296968460083008,3.660000686367942,3.578158261464894,200,2.128955066204071,6.188708233833313,7.481138801574705,2.708401988260448,11.415691375732422,3.567494584676594,3.5465794244467155,200,0.4797656163573265,1.179363569617271,1.3823372498154636,0.5715812547807582,2.229220062494278,0.7188614431558725,0.698305855516523,200,0.39238353073596954,1.0520807161927224,1.2816495820414275,0.492505560030113,1.6312252059578896,0.6262008785965861,0.618127805235639,200,0.4055325072258711,0.7783770341426134,0.857851038873195,0.4244151367130689,1.3350130915641785,0.5051894794660239,0.5056376862069636,200,0.16677293740212917,0.4275427203625439,0.5235813073813912,0.209633462690108,0.9937832877039909,0.2709782084970846,0.2660320368319308,abs_body_yaw_rate
