initialization,log_id,horizon_s,n_rollouts,n_valid,n_failed,failure_pct,numerical_failure_pct,position_horizontal_m_finite_count,position_horizontal_m_median,position_horizontal_m_p90,position_horizontal_m_p95,position_horizontal_m_mean,position_horizontal_m_max,position_horizontal_m_rmse,position_horizontal_m_equal_log_rmse,position_vertical_m_finite_count,position_vertical_m_median,position_vertical_m_p90,position_vertical_m_p95,position_vertical_m_mean,position_vertical_m_max,position_vertical_m_rmse,position_vertical_m_equal_log_rmse,position_m_finite_count,position_m_median,position_m_p90,position_m_p95,position_m_mean,position_m_max,position_m_rmse,position_m_equal_log_rmse,velocity_m_s_finite_count,velocity_m_s_median,velocity_m_s_p90,velocity_m_s_p95,velocity_m_s_mean,velocity_m_s_max,velocity_m_s_rmse,velocity_m_s_equal_log_rmse,attitude_deg_finite_count,attitude_deg_median,attitude_deg_p90,attitude_deg_p95,attitude_deg_mean,attitude_deg_max,attitude_deg_rmse,attitude_deg_equal_log_rmse,body_rate_rad_s_finite_count,body_rate_rad_s_median,body_rate_rad_s_p90,body_rate_rad_s_p95,body_rate_rad_s_mean,body_rate_rad_s_max,body_rate_rad_s_rmse,body_rate_rad_s_equal_log_rmse,frequency_hz_finite_count,frequency_hz_median,frequency_hz_p90,frequency_hz_p95,frequency_hz_mean,frequency_hz_max,frequency_hz_rmse,frequency_hz_equal_log_rmse,phase_rad_finite_count,phase_rad_median,phase_rad_p90,phase_rad_p95,phase_rad_mean,phase_rad_max,phase_rad_rmse,phase_rad_equal_log_rmse,velocity_x_m_s_finite_count,velocity_x_m_s_median,velocity_x_m_s_p90,velocity_x_m_s_p95,velocity_x_m_s_mean,velocity_x_m_s_max,velocity_x_m_s_rmse,velocity_x_m_s_equal_log_rmse,velocity_y_m_s_finite_count,velocity_y_m_s_median,velocity_y_m_s_p90,velocity_y_m_s_p95,velocity_y_m_s_mean,velocity_y_m_s_max,velocity_y_m_s_rmse,velocity_y_m_s_equal_log_rmse,velocity_z_m_s_finite_count,velocity_z_m_s_median,velocity_z_m_s_p90,velocity_z_m_s_p95,velocity_z_m_s_mean,velocity_z_m_s_max,velocity_z_m_s_rmse,velocity_z_m_s_equal_log_rmse,body_rate_p_rad_s_finite_count,body_rate_p_rad_s_median,body_rate_p_rad_s_p90,body_rate_p_rad_s_p95,body_rate_p_rad_s_mean,body_rate_p_rad_s_max,body_rate_p_rad_s_rmse,body_rate_p_rad_s_equal_log_rmse,body_rate_q_rad_s_finite_count,body_rate_q_rad_s_median,body_rate_q_rad_s_p90,body_rate_q_rad_s_p95,body_rate_q_rad_s_mean,body_rate_q_rad_s_max,body_rate_q_rad_s_rmse,body_rate_q_rad_s_equal_log_rmse,body_rate_r_rad_s_finite_count,body_rate_r_rad_s_median,body_rate_r_rad_s_p90,body_rate_r_rad_s_p95,body_rate_r_rad_s_mean,body_rate_r_rad_s_max,body_rate_r_rad_s_rmse,body_rate_r_rad_s_equal_log_rmse
cold_repeated26,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0.2,145,145,0,0.0,0.0,145,0.03346689220090135,0.06317949118744276,0.07512229323256055,0.03777209401481723,0.13211556313160266,0.04425254936681778,0.04425254936681778,145,0.07369041442871094,0.1168548583984375,0.12841606140136713,0.07007870016426876,0.1548442840576172,0.07934224230538335,0.07934224230538335,145,0.0866487567507677,0.12646602395161344,0.13883483096377994,0.0850258848083357,0.16634972723592553,0.09084866283830934,0.09084866283830934,145,0.5167169149828386,0.8716180347239595,0.9267512821468017,0.5430337260720632,1.3453906148212451,0.6006732156246359,0.6006732156246359,145,2.7780376825798996,4.903753118586761,6.270175540443458,3.045327568859766,8.561616479307197,3.3981902457145794,3.3981902457145794,145,0.7104367871446234,1.2264633624396473,1.3786589378949134,0.7485880115391306,2.0775898605473473,0.83294912331983,0.83294912331983,145,0.12937641143798828,0.342787218093872,0.3741979598999023,0.15906276538454253,0.487316370010376,0.1986213058218251,0.1986213058218251,145,0.1776572878325453,0.37444444442544117,0.4468735741029405,0.19258947685971073,0.5442413015538463,0.2324413407302666,0.2324413407302666,145,0.10748481750488281,0.2832452774047851,0.33231010437011704,0.1346393277675941,0.5943031311035156,0.17252638055843228,0.17252638055843228,145,0.12967228889465332,0.330586290359497,0.3786677360534667,0.15969750581887263,0.5232205390930176,0.197550835915114,0.197550835915114,145,0.44529905915260315,0.8066702201962471,0.9038648314774033,0.4558376946968251,1.212518647313118,0.5403856282410618,0.5403856282410618,145,0.38539084792137146,1.0220613660290834,1.1074605643749238,0.4721133000723183,1.6117005944252014,0.5940456203656045,0.5940456203656045,145,0.39102602005004883,0.8646627977490424,1.0374051153659816,0.4498363240397182,1.3061197996139526,0.5419833629320586,0.5419833629320586,145,0.12211139872670174,0.3522576436400412,0.4383255815133447,0.16506603633551375,0.7482242584228516,0.21718212925693012,0.21718212925693012
cold_repeated26,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0.5,145,142,3,2.0689655172413794,0.0,145,0.12432643647832821,0.23277174377181328,0.27732082846433187,0.1339022851373557,0.4994133715570951,0.15589545379839398,0.15589545379839398,145,0.13932418823242188,0.2715103149414062,0.304898452758789,0.14306648024197283,0.3763313293457031,0.16853302778134652,0.16853302778134652,145,0.19891407978823888,0.32846959590854696,0.366900792042887,0.21192407304941147,0.6055539721311026,0.22957955912527428,0.22957955912527428,145,0.5973178267711057,1.0308213859369384,1.333674408374367,0.6656171648728872,2.143251116435401,0.7448102470496487,0.7448102470496487,145,5.765411329660234,10.265592252562932,12.478014290429224,6.315714839020732,20.230358329366446,7.1197982034830245,7.1197982034830245,145,0.6609586397359376,1.1316768898769527,1.254888188941324,0.703972775454767,2.0085632050329805,0.7841145516266357,0.7841145516266357,145,0.15277671813964844,0.33108081817626955,0.36064152717590325,0.16597825412092537,0.4179878234863281,0.19924771396362365,0.19924771396362365,145,0.24583283487864094,0.6215561161303469,0.6867329408432691,0.3026165919983021,0.9036217316082968,0.3708009129132243,0.3708009129132243,145,0.21442937850952148,0.5764365851879119,0.6711561203002929,0.25928666253798993,1.4086999893188477,0.3388790351859933,0.3388790351859933,145,0.2577042579650879,0.5638087272644042,0.6199794769287109,0.29797447526763227,1.5567076057195663,0.37098146402172194,0.37098146402172194,145,0.3796041011810303,0.8137607842683792,1.1379782885313021,0.43896617210983974,1.8476309776306152,0.5497963777380394,0.5497963777380394,145,0.2981046214699745,0.9316089257597919,1.0939280241727827,0.4018859113711093,1.7367539256811142,0.5370206398563305,0.5370206398563305,145,0.43215375021100044,0.8279373489320278,0.9896716266870493,0.46137458298692546,1.1429304350167513,0.5384314580289334,0.5384314580289334,145,0.11601496860384941,0.3041634231805801,0.37354920506477357,0.1466127146613495,0.7227829247713089,0.1911439966249905,0.1911439966249905
cold_repeated26,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1.0,145,136,9,6.206896551724138,0.0,145,0.40690174837845783,0.7695044264006654,0.8883012942445888,0.4548648385783523,1.5878578129684509,0.5188572514269416,0.5188572514269416,145,0.24059104919433594,0.5706745147705078,0.65259895324707,0.2926394298158843,1.103240966796875,0.36054596966007546,0.36054596966007546,145,0.5149664843487411,0.863880059753951,1.170730382330774,0.5723098218229644,1.7183255512509625,0.631827700877735,0.631827700877735,145,1.0104086175815483,1.824344433218742,2.1331530671894856,1.1130524644265511,2.5213092796486434,1.2187631393489695,1.2187631393489695,145,9.034987466340342,16.826546241400326,19.9683166143181,10.150588132588751,27.38594104127995,11.263712739388696,11.263712739388696,145,0.6780363483497601,1.0119595974562392,1.1396383330347757,0.6693668485127877,1.7631036297595253,0.7301275211807228,0.7301275211807228,145,0.16617989540100098,0.29790425300598145,0.35581274032592747,0.16699913616838127,0.5143649578094482,0.20162538297499868,0.20162538297499868,145,0.4706275006424363,1.0690548630250574,1.1420549642106108,0.524999333353722,1.8284405200319256,0.6508596627763034,0.6508596627763034,145,0.43795275688171387,1.0675362110137938,1.6437710762023916,0.5501714670966411,2.500493049621582,0.7206946945783337,0.7206946945783337,145,0.4961223602294922,1.065962314605713,1.273945522308349,0.5517680217479838,2.142936021089554,0.6720776573169219,0.6720776573169219,145,0.5004579275846481,1.1892455071210861,1.4256430268287656,0.576913507170333,1.8236979246139526,0.7171432001893319,0.7171432001893319,145,0.29244348779320717,0.7769462991505861,0.9742400944232938,0.37891982235335586,1.2479661479592323,0.4735615432690237,0.4735615432690237,145,0.401585940271616,0.8032983966171742,0.8720599085092544,0.43502869482376966,1.189119417220354,0.511705979795733,0.511705979795733,145,0.13071997463703156,0.3394634768366814,0.4414044857025137,0.16678495726082473,0.7235517501831055,0.2167548203926644,0.2167548203926644
cold_repeated26,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2.0,145,118,27,18.620689655172416,0.0,145,1.4258717862265675,3.084379173322387,3.5621853645067123,1.675366924625181,4.621505046989273,1.905508444969637,1.905508444969637,145,0.5374794006347656,1.1891813278198242,1.3472324371337876,0.5996132472465778,2.5254039764404297,0.7484008936680333,0.7484008936680333,145,1.6443119041715828,3.2353221331363438,3.568370610069059,1.840774829961537,4.792101053772395,2.0472094009880166,2.0472094009880166,145,1.5217575023512457,3.640035889702118,4.215076912967067,1.8864796795054943,6.190139815868612,2.201396771391025,2.201396771391025,145,14.223108918076916,27.486586182613497,36.13691924999936,16.230584862753577,58.786131979375966,18.914475770195317,18.914475770195317,145,0.6887999847208899,1.0121714476116452,1.194543636584511,0.6926734589460466,1.5885618709959133,0.7484785171880809,0.7484785171880809,145,0.16153669357299805,0.32203969955444334,0.3951045036315912,0.17082719802856444,0.4909079074859619,0.20578820885092344,0.20578820885092344,145,0.7146493131112592,1.842733359909137,2.1930226563262782,0.823715061850918,3.125804516537663,1.058323967171315,1.058323967171315,145,0.8452743291854858,2.497553086280823,3.7475191235542233,1.0858909582269602,5.733732759952545,1.5187136171233595,1.5187136171233595,145,0.8511152267456055,2.418262183666228,2.860730743408201,1.076320222790899,4.471702933311462,1.4017549327299137,1.4017549327299137,145,0.45206358283758163,1.2539600372314452,1.468967455625533,0.5922928492731319,2.0737216472625732,0.7581159560530731,0.7581159560530731,145,0.34095637686550617,0.7920370489358901,0.9582215741276741,0.394530360269007,1.3676269296556711,0.486610849989944,0.486610849989944,145,0.44826119020581245,0.7826137296855449,0.8819175556302059,0.4381969402728859,1.0885191932320595,0.5130458643544356,0.5130458643544356,145,0.14343324513174593,0.3766613945364951,0.5210127241909495,0.18513049266927328,0.9854335486888885,0.2453852327116335,0.2453852327116335
cold_repeated26,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,3.0,145,107,38,26.20689655172414,0.0,145,2.996354350043456,7.183386858713486,8.081640773977893,3.65583207435483,11.526943162054298,4.2991601104985016,4.2991601104985016,145,0.7183322906494141,1.6466869354248044,1.9420711517333977,0.8203573966848439,3.4444942474365234,1.0240850092430835,1.0240850092430835,145,3.1975651776051537,7.705604239382824,8.37774613729691,3.824258207329824,11.565577293024994,4.419448807471119,4.419448807471119,145,2.3814319423162726,5.104607503684923,7.076145035441125,2.712343155890529,11.180018729599935,3.322715228927046,3.322715228927046,145,18.081495493585386,42.8377128592504,50.992041865938795,22.635881178587674,101.4309337307135,27.395240644473507,27.395240644473507,145,0.6988077856773655,1.0800971007630644,1.2442655611151419,0.7202612034310517,1.7912004051745016,0.781381655061621,0.781381655061621,145,0.15555238723754883,0.3298182487487793,0.39628825187683103,0.17372169494628906,0.4792611598968506,0.20902040551239762,0.20902040551239762,145,0.9125141630537357,2.3622497729467895,2.646071762625774,1.0962644407707027,3.0809304540512983,1.3545208868256857,1.3545208868256857,145,1.1772290468215942,3.742869687080383,4.591605377197253,1.700409006147549,8.463400602340698,2.3484669533137956,2.3484669533137956,145,1.118285894393921,3.3880147635936733,4.476191949844351,1.6246987027340922,9.574068546295166,2.2397752325359375,2.2397752325359375,145,0.45877017080783844,1.0896370768547057,1.443556377291677,0.5464563864540181,2.5629761666059494,0.7131243716598922,0.7131243716598922,145,0.355244979262352,0.8322713315486907,1.14925887286663,0.4239498279940594,1.7267649471759796,0.5272391341884792,0.5272391341884792,145,0.45940859615802765,0.7636205077171325,0.8531454354524604,0.44751147959413456,1.1036624908447266,0.5166546492854576,0.5166546492854576,145,0.15258575975894928,0.41541871726512897,0.5068386278580873,0.19111911539903617,1.0148846842348576,0.25621116216656503,0.25621116216656503
cold_repeated26,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,5.0,145,90,55,37.93103448275862,0.0,145,7.824251048636359,18.241267436200953,20.81851053139507,9.378595833046147,39.51554475401657,11.424068705873921,11.424068705873921,145,0.8937969207763672,2.270773315429687,2.8370084762573216,1.1620785232247977,4.575630187988281,1.4586303744828888,1.4586303744828888,145,7.951323234067261,18.3367250501888,20.87099697291361,9.554421184785964,39.52203160015362,11.516811553806546,11.516811553806546,145,3.1613731362355115,6.529043838193317,9.885601295871405,3.705218980975831,14.354385045798667,4.595020181083262,4.595020181083262,145,26.33415532043416,64.50474767159679,79.6097455769396,33.277506990318756,153.85354028342147,41.992111768971256,41.992111768971256,145,0.7081892989145486,1.0355185117628496,1.2093870943654075,0.7011804438572093,1.7607854080402427,0.7632459339878338,0.7632459339878338,145,0.15772104263305664,0.32263503074645994,0.39951796531677236,0.16935599919023184,0.45570921897888184,0.20366688613046402,0.20366688613046402,145,1.3254684934980716,2.7977665560173324,2.9654280798364248,1.4561469266340439,3.089148482902516,1.70514632412508,1.70514632412508,145,1.2661943435668945,5.446682554483412,6.630951809883103,2.248005190902743,9.037457704544067,3.096638776311282,3.096638776311282,145,1.7769979238510132,5.728236174583435,6.5977297268807815,2.434989225755221,12.431854724884033,3.330316767630741,3.330316767630741,145,0.45676854252815247,1.02166140191257,1.3478790909051879,0.5201971767245439,1.9334810972213745,0.6588087589318763,0.6588087589318763,145,0.33229105081409216,0.7633902281522751,1.0382050603628146,0.3896475086755376,1.3977514505386353,0.4911416875086444,0.4911416875086444,145,0.45885536819696426,0.7929626621305942,0.8854839518666267,0.4571594365615526,1.1108311377465725,0.5275142334750804,0.5275142334750804,145,0.1552845984697342,0.40169521868228913,0.45627925097942296,0.19293300117093043,0.9923725202679634,0.251103428931825,0.251103428931825
cold_repeated26,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0.2,135,134,1,0.7407407407407408,0.0,135,0.02725124092135412,0.05797405892121583,0.06942610891211351,0.03255458158800399,0.1786698186133989,0.03959644259205712,0.03959644259205712,135,0.07427978515625,0.13892898559570313,0.14664859771728514,0.0791592249163875,0.1869029998779297,0.0916924313377154,0.0916924313377154,135,0.08844270999660805,0.14186557257369756,0.1521318954594698,0.09188985826124904,0.20365935829732312,0.09987682529279616,0.09987682529279616,135,0.5308778648407878,0.86774756437486,0.9133941313898735,0.540421825320659,1.2318878871441121,0.597359266391138,0.597359266391138,135,2.985892307882834,4.83205419297003,5.363979088666914,3.0898038849155176,7.813229913404983,3.380107665793243,3.380107665793243,135,0.6727631538946717,1.0358764568541563,1.184811188096708,0.7012824391134959,1.9106146995264512,0.7533574838787788,0.7533574838787788,135,0.14555835723876953,0.3485447883605957,0.4062196254730224,0.16917420934747768,0.5480935573577881,0.20829436195631093,0.20829436195631093,135,0.17022349959757577,0.443277120796715,0.48851210869566153,0.2051920807738589,0.6680779919472215,0.2596818812539017,0.2596818812539017,135,0.1148843765258789,0.3042307853698732,0.33670929507352404,0.14395700654152918,0.6372685432434082,0.18148828750143012,0.18148828750143012,135,0.11789822578430176,0.30037679672241213,0.35584263801574706,0.13931745315591496,0.5298275947570801,0.1769446121841531,0.1769446121841531,135,0.4660121947526932,0.8281501889228821,0.875233718752861,0.4680138989593144,1.1985270977020264,0.5409165359481595,0.5409165359481595,135,0.3655192721635103,0.890510393679142,1.0143853656947612,0.4396988236353974,1.8641636371612549,0.5431717428574424,0.5431717428574424,135,0.3859456367790699,0.7617665901780128,0.8563320770859718,0.41178693224037827,0.99880001693964,0.4803601961820219,0.4803601961820219,135,0.1264856457710266,0.31800584867596665,0.4300313378218561,0.1563465649926069,0.6620666682720184,0.2043674098317591,0.2043674098317591
cold_repeated26,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0.5,135,128,7,5.185185185185185,0.0,135,0.12197265881221825,0.20061153139015503,0.23964320373418987,0.1254847447584457,0.46331799939838864,0.1430143439860863,0.1430143439860863,135,0.13990020751953125,0.30981407165527347,0.3384537577629089,0.16329129625249791,0.5263633728027344,0.19797786563808167,0.19797786563808167,135,0.20932935122718963,0.3467755156379425,0.3964829595066001,0.22390947615733406,0.5982976811417788,0.24423009206152493,0.24423009206152493,135,0.58425029769028,0.9229765155700875,0.9957162298490495,0.6159232815428444,1.1943017694109086,0.6534166368229141,0.6534166368229141,135,5.14816357281931,8.633826372065949,9.47373450452663,5.469142967672067,16.220973464436522,6.003745456154816,6.003745456154816,135,0.6334531703380311,1.0466747802670304,1.1685716564474675,0.6748084860282642,1.6392104424100866,0.7334922249353298,0.7334922249353298,135,0.13699579238891602,0.28508892059326174,0.3238491058349609,0.1481788405665645,0.4023168087005615,0.17698401833170013,0.17698401833170013,135,0.24349118923776558,0.556666383033252,0.6668307669108052,0.27253958243522547,0.8414925421485577,0.3424685668942287,0.3424685668942287,135,0.24810242652893066,0.48834939002990724,0.565754199028015,0.2647288674971572,0.8766107559204102,0.31557714816383864,0.31557714816383864,135,0.22168612480163574,0.5177047252655029,0.6013861656188965,0.2534379280827664,0.7583262920379639,0.31376528330515596,0.31376528330515596,135,0.3415425345301628,0.7568178296089173,0.8570738971233368,0.3969225653309237,1.1878730058670044,0.4784513682979513,0.4784513682979513,135,0.34887949004769325,0.769645803794265,1.0546011585742234,0.41012523590449107,1.4117494523525238,0.5038460508313689,0.5038460508313689,135,0.3795294538140297,0.7514294233173132,0.805560871772468,0.41792099029170693,1.5088868252933025,0.49099960668448595,0.49099960668448595,135,0.1209901012480259,0.31808656603097935,0.41416955944150674,0.15631936007077996,0.7264407575130463,0.20753165382151748,0.20753165382151748
cold_repeated26,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,1.0,135,120,15,11.11111111111111,0.0,135,0.42423783669302023,0.6629827668701662,0.6986763887627513,0.42726202547134456,1.0831059989082226,0.46543988506241674,0.46543988506241674,135,0.23555946350097656,0.5603424072265626,0.6949530601501465,0.2759288399307816,0.9473915100097656,0.34959847349965545,0.34959847349965545,135,0.5387380944090079,0.8054138373762116,0.9318657366832437,0.5406482773030975,1.283683654992827,0.5821111399726043,0.5821111399726043,135,0.9802931839321516,1.4991400912128892,1.590318018205495,1.01351349226899,2.4377084473062265,1.0743522898125608,1.0743522898125608,135,7.767742338817857,13.902204521568986,15.221353083772188,8.473927658435365,29.866569348683072,9.427959822678831,9.427959822678831,135,0.6230054460154522,0.9302508153984658,1.0186862644029924,0.6251495590409726,1.3918920590944257,0.6772094362053023,0.6772094362053023,135,0.1519455909729004,0.30659251213073735,0.34448676109313964,0.1547585787596526,0.4196767807006836,0.1858396252793455,0.1858396252793455,135,0.3379487734367004,0.8879695728010519,1.118756479037254,0.434931769599526,1.6975265711354979,0.5445973109383995,0.5445973109383995,135,0.41312599182128906,0.9844419598579413,1.1140214681625367,0.5056589114083047,1.3271822929382324,0.6014865606027383,0.6014865606027383,135,0.49546241760253906,1.0020563840866092,1.1126870110630989,0.524325414719405,1.9863325357437134,0.6342427769403112,0.6342427769403112,135,0.4587946701794863,0.9888721227645876,1.227811923250556,0.5130001360274575,1.504089117050171,0.6246461878046036,0.6246461878046036,135,0.30502087250351906,0.7218237966299058,0.887708818912506,0.35477104552728295,1.38496994972229,0.44913953719528227,0.44913953719528227,135,0.3760419897735119,0.7296168107539416,0.7808211082592607,0.4018323095981032,1.3346095830202103,0.4713798069018548,0.4713798069018548,135,0.11166825331747532,0.3118396490812302,0.3714728327468037,0.14209589507663622,0.6170718371868134,0.18624546775339562,0.18624546775339562
cold_repeated26,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,2.0,135,103,32,23.703703703703706,0.0,135,1.5296229638284802,2.2612754999481837,2.647534482774132,1.5420129420119844,3.815426631361483,1.664426359309716,1.664426359309716,135,0.42179107666015625,0.9753250122070314,1.3459739685058594,0.48942005148640383,2.387479782104492,0.6446193694103874,0.6446193694103874,135,1.6610604967130331,2.4670517173660347,2.745487385700583,1.6776292794488528,3.8863153263048695,1.784894741149752,1.784894741149752,135,1.6321944859600885,2.3721126167713202,2.872969934924061,1.6896969839842055,3.8921960220552037,1.8027182576918728,1.8027182576918728,135,12.875453528687917,24.028082042857633,27.402395148387452,14.266377963418982,39.11275576422268,15.9190962681957,15.9190962681957,135,0.6307189797235692,0.9290360911907897,1.0554766375487594,0.617993112423187,1.4873576255031633,0.6698486905006698,0.6698486905006698,135,0.15368366241455078,0.2935371398925781,0.3379254102706909,0.1539588557349311,0.42110490798950195,0.18474317345286498,0.18474317345286498,135,0.4826140945835178,1.1696499564814378,1.4336825010847,0.6008115667199625,3.1167387136771225,0.779864688401582,0.779864688401582,135,0.9608860015869141,1.7224804013967516,1.7999310493469236,0.9350783437542204,3.5317030549049377,1.1099791073392478,1.1099791073392478,135,0.8794538974761963,1.900243663787842,2.2507452726364137,1.0214638929124231,3.612489104270935,1.2641142561784349,1.2641142561784349,135,0.49677523970603943,0.9932808950543405,1.2446964234113693,0.5272290914905844,1.7061331272125244,0.6478847468589072,0.6478847468589072,135,0.29847052693367004,0.6542682529427113,0.8636163711547852,0.3341352085876106,1.4847893565893173,0.4292566287714503,0.4292566287714503,135,0.3573349826037884,0.715374854952097,0.7537898167967796,0.39547082281292034,1.3373644202947617,0.4680295779890175,0.4680295779890175,135,0.1337028294801712,0.3492997646331788,0.4631293460726738,0.16385988665235884,0.650202464312315,0.21303598040860056,0.21303598040860056
