model,seed,cohort,log_id,horizon_s,position_rmse_m,velocity_rmse_m_s,attitude_error_deg,body_rate_rmse_rad_s,delta_v_rmse_m_s,delta_omega_rmse_rad_s,velocity_x_rmse_m_s,velocity_y_rmse_m_s,velocity_z_rmse_m_s,body_rate_p_rmse_rad_s,body_rate_q_rmse_rad_s,body_rate_r_rmse_rad_s,n_windows
StandardGRU_H26_K50,17,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5,0.11229164583104032,0.3703215877052097,4.222657017074338,0.5645281745307082,0.3703215877052097,0.5645281745307082,0.20730934900518813,0.17504090787604057,0.2520349037444692,0.49086080961498135,0.22971114823362332,0.1580522502221628,144
StandardGRU_H26_K50,17,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,0.34011982213051706,0.6599768445631223,6.456472277133416,0.5352832156189656,0.6599768445631223,0.5352832156189656,0.412527863229399,0.3827855872551378,0.34476860589186664,0.43145599491070913,0.27099286080145485,0.16412408346624086,144
StandardGRU_H26_K50,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1,0.018297520092449032,0.17004403965875547,1.56194702493827,0.5399545834893168,0.17004403965875547,0.5399545834893168,0.06359157038733461,0.061448520884871606,0.14524175322613872,0.47264512444903983,0.23473577713256188,0.11426571445383492,153
StandardGRU_H26_K50,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2,0.04074705896061709,0.23836154425112352,2.59792659213298,0.5665396538697779,0.23836154425112352,0.5665396538697779,0.09448070027781744,0.08455874634417683,0.20184013840040513,0.49054836462400847,0.24437413161446955,0.14356449829004536,153
StandardGRU_H26_K50,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,0.13869288397527488,0.3918689739102765,5.048225127488958,0.5690287910071445,0.3918689739102765,0.5690287910071445,0.19666062154676592,0.1781379552870366,0.2883622054508642,0.4809149144323335,0.25723813894966563,0.1623057298474288,153
StandardGRU_H26_K50,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,0.39725104616520873,0.7317053760074826,8.371289016548241,0.6562789383938631,0.7317053760074826,0.6562789383938631,0.4533797370310043,0.42205985319717637,0.3894933268326004,0.5516127185315708,0.2993144802625273,0.19192783966574273,153
StandardGRU_H26_K50,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,0.021628598982392416,0.13475603492012542,1.3584131053694837,0.5445082658874157,0.13475603492012542,0.5445082658874157,0.060457073415703416,0.05686994447447956,0.10615997662429999,0.4409948751991778,0.2910439810387861,0.1315529276332419,138
StandardGRU_H26_K50,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2,0.04103221785343714,0.19759175893520065,2.530484946722087,0.5223084846387063,0.19759175893520065,0.5223084846387063,0.07828057073031784,0.11578333932795239,0.13967417005055152,0.44240205375787195,0.2157698099252658,0.1747282606827335,138
StandardGRU_H26_K50,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5,0.1237235814806704,0.3355868883990044,4.677233315840123,0.49880365390572184,0.3355868883990044,0.49880365390572184,0.13937154044179595,0.13928298263069147,0.27165121779536555,0.4130722494637915,0.2330241073428213,0.15451914855351634,138
StandardGRU_H26_K50,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,0.33964016145327786,0.6064495850550593,7.578453034631716,0.4878097109235236,0.6064495850550593,0.4878097109235236,0.34094255229453385,0.3832387706427323,0.3235232911624601,0.36534570366390656,0.26510057529605047,0.1849392220793624,138
StandardGRU_H26_K50,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.1,0.023055611492101297,0.13032110734115745,1.407919841140952,0.4977722846174965,0.13032110734115745,0.4977722846174965,0.05371971969891832,0.04626278531700315,0.10935052550769021,0.4142255995538452,0.2454174842991816,0.1263513292681974,131
StandardGRU_H26_K50,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2,0.04603545144737003,0.1715460390030376,1.9590533725678654,0.4484649036338272,0.1715460390030376,0.4484649036338272,0.07701400595130749,0.0623860384795357,0.1400173867339109,0.3743529712648913,0.20569405989000647,0.13664031770459192,131
StandardGRU_H26_K50,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5,0.13107587702193366,0.2985964698609024,4.081483468952163,0.49335307990463595,0.2985964698609024,0.49335307990463595,0.14416555004887033,0.13336490273541812,0.2249220947592119,0.41327752640328325,0.22191356678759622,0.15281791942367465,131
StandardGRU_H26_K50,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,0.34962500313309,0.6279969329738818,7.450525221712058,0.5951478136079712,0.6279969329738818,0.5951478136079712,0.3483007713382079,0.424949133953526,0.3041133901392041,0.516651349604299,0.25268333062782006,0.1530471738296287,131
StandardGRU_H26_K50,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.1,0.01604762547430384,0.14388782209247378,1.4032410733271536,0.4790180538551559,0.14388782209247378,0.4790180538551559,0.056651985350446965,0.06907148648984524,0.11279799491325745,0.4076336769567625,0.21433416523962898,0.13173438025406373,146
StandardGRU_H26_K50,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.2,0.03727306953783195,0.20946343875194806,2.3728599779449846,0.6090293446589163,0.20946343875194806,0.6090293446589163,0.10453388217259449,0.0846388750358544,0.1605735360648891,0.5384413194624854,0.24081375859829124,0.15167867951999928,146
StandardGRU_H26_K50,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5,0.1201676222050501,0.3594692558559601,4.275844208688991,0.5618948191822789,0.3594692558559601,0.5618948191822789,0.19416250150171038,0.17978363665602562,0.24330415719212486,0.4841455554097126,0.2203286754233341,0.18106392182626008,146
StandardGRU_H26_K50,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,0.32922228270230125,0.6467712709738634,7.212742592917584,0.5708199321958913,0.6467712709738634,0.5708199321958913,0.4035285279672067,0.36262427186002083,0.35210998499297885,0.4721658056096601,0.263371051376535,0.18311345199608153,146
StandardGRU_H26_K50,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.1,0.01603857824196098,0.2005279026729784,1.4716323763343226,0.6007280040218391,0.2005279026729784,0.6007280040218391,0.1022825257531108,0.08444089113305997,0.1503976747846935,0.5341071800867602,0.23385205453672042,0.14462666277276362,114
StandardGRU_H26_K50,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.2,0.04099040692249941,0.3091846081381875,2.324605939980742,0.5466583431305477,0.3091846081381875,0.5466583431305477,0.19380261938986806,0.12943713314079658,0.20317897330059081,0.4736535197257843,0.2208706565309884,0.1603241730032682,114
StandardGRU_H26_K50,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5,0.1355891179576139,0.3895086121588974,4.4138153804010285,0.6206696303638349,0.3895086121588974,0.6206696303638349,0.24331010095345504,0.19714681898244973,0.23162531270366615,0.5441541208972924,0.24117190723769916,0.17596361534648267,114
StandardGRU_H26_K50,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,0.3469043040467083,0.6860770350131123,8.065677971647672,0.7023231945350603,0.6860770350131123,0.7023231945350603,0.40389771830887766,0.4506317580538496,0.32326359174915215,0.5817186001636704,0.33557725671502187,0.2055462103303592,114
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.1,0.015249066528691829,0.11923350654089787,1.3165172556166114,0.5445551726860473,0.11923350654089787,0.5445551726860473,0.04716519651823638,0.04387396506097179,0.1003351808154204,0.47703572861743154,0.20202250896383875,0.16782179713470657,168
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.2,0.029079097783113,0.1553391152544701,2.167284699788392,0.5543507032368855,0.1553391152544701,0.5543507032368855,0.06548198308075293,0.07777944961347213,0.1174423596394371,0.48865231158040023,0.21409207994332294,0.15062603318119622,168
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5,0.09124617444394416,0.3472380584238412,4.1365447317629425,0.654515486391328,0.3472380584238412,0.654515486391328,0.20191934255226343,0.1671530569563846,0.2277338443695981,0.5679533290192162,0.27544350049211097,0.17306188493922886,168
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,0.29190455388017156,0.58614906744889,6.869962063627231,0.6460150925825642,0.58614906744889,0.6460150925825642,0.3347492897187156,0.3893922603610151,0.28264343239310924,0.5251594334866556,0.32814431473866645,0.18402276481219623,168
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.1,0.059582694257330975,0.11732436143987283,1.4017238872235314,0.6010194368499785,0.11732436143987283,0.6010194368499785,0.05168466725662948,0.04215262841560192,0.09652386686981414,0.5361106421594551,0.22542187497941876,0.15164010391583516,182
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.2,0.11304232482767741,0.17160098355949052,2.246822644564213,0.564399947659257,0.17160098355949052,0.564399947659257,0.07685760400074454,0.06411634430954942,0.1393875914786843,0.49455193539868847,0.22103831691622974,0.15845424123709645,182
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5,0.27467707638576433,0.31823907483108554,3.901110276097877,0.6260238586998764,0.31823907483108554,0.6260238586998764,0.17769340471482153,0.15396835722302013,0.2144642339511285,0.548008553618608,0.2614255665366486,0.15247678506355117,182
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,0.6350734458003211,0.6059491355291684,5.7616734158873735,0.5804222551655914,0.6059491355291684,0.5804222551655914,0.3816391104320107,0.3645416478695942,0.29771686416078413,0.49379629281111714,0.26337844896757695,0.15390584172454863,182
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.1,0.02179601486944675,0.12228191076371958,1.4271106084932925,0.5242412710770344,0.12228191076371958,0.5242412710770344,0.055882746301497296,0.04758221948835873,0.09780550472437849,0.44139873664101303,0.2357740549910585,0.15622631207724158,160
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,0.04152600367489443,0.1565015836881694,2.23549328927603,0.6337594630419038,0.1565015836881694,0.6337594630419038,0.07102256867306979,0.06686812924110187,0.12238134550567532,0.5833123624167169,0.20163354622832697,0.1440196440850347,160
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,0.12267115635487029,0.3060385797868441,3.8318947373418446,0.7322076621609277,0.3060385797868441,0.7322076621609277,0.17095864218916415,0.16644738987849478,0.1916455618620537,0.6855888863216725,0.21466543269386926,0.14147328894789274,160
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,0.34494597795963255,0.6854492438488103,6.090110648509201,0.647508526569675,0.6854492438488103,0.647508526569675,0.3931474092603877,0.48676698989205697,0.27988154286443595,0.5626260215084768,0.2830917766970237,0.15026076623156487,160
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,0.020835595757850146,0.12387282594908353,1.4021936602296703,0.5464108955111863,0.12387282594908353,0.5464108955111863,0.05028742341963978,0.05034767452568216,0.10139410103295841,0.48033914391742955,0.21278862412317132,0.15020044939272043,161
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,0.039015828490942886,0.18094646809183246,2.2207224843778604,0.5759969924964997,0.18094646809183246,0.5759969924964997,0.08206784845030378,0.08025338663976396,0.13987811300734318,0.5010620712789418,0.22351258747830674,0.175360940147519,161
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,0.11566896220098366,0.4282776922738256,4.139663928948316,0.6510972613344371,0.4282776922738256,0.6510972613344371,0.24719773634963318,0.24062873509429905,0.25379691229392176,0.5496792120987256,0.3125923738980186,0.15513354016630274,161
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,0.3608995881984349,0.6935253853664989,6.945485283055809,0.6382837465140708,0.6935253853664989,0.6382837465140708,0.43812372115962006,0.4465051286619912,0.29942985018788104,0.5436839433719485,0.287780696545808,0.1702826517269924,161
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,0.02250957915113131,0.27784806821069497,1.2595411040264548,0.5528062474076265,0.27784806821069497,0.5528062474076265,0.1442535754770947,0.22325732455058514,0.08091119826701296,0.47153527846137816,0.25164010276404974,0.14116120933227752,150
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,0.045556409049783704,0.2315695426457063,1.9873067852385793,0.6332639089441948,0.2315695426457063,0.6332639089441948,0.09150519353471828,0.17169978008887912,0.12558040513848445,0.5797040550868591,0.20414897511016086,0.15260924889600916,150
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,0.11671205343100997,0.3125974894182925,3.5228422865853015,0.5991301543673782,0.3125974894182925,0.5991301543673782,0.16838571893638563,0.1861917230813935,0.1862688441604707,0.5240440573733544,0.25729680528438004,0.1346592803872154,150
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,0.3274049745184337,0.5494608212492202,5.2648462790906345,0.6349718537838516,0.5494608212492202,0.6349718537838516,0.33276015143093146,0.3501300557282233,0.26189085471486456,0.48023319781040347,0.3853353604642327,0.1551837323768012,150
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,0.05907500999936134,0.09883832095041238,1.214607652227619,0.5445748815244253,0.09883832095041238,0.5445748815244253,0.04393525177436259,0.046615396886549795,0.07527092475139083,0.4926052702233416,0.1987744803962086,0.11996064053991981,155
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,0.10615663943318722,0.1253720397075393,1.7833134752073847,0.6085769263955887,0.1253720397075393,0.6085769263955887,0.05854075669791743,0.06284493535983543,0.09133259136410261,0.546532881991651,0.24233386923371972,0.11376282373963992,155
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,0.23171065499217294,0.2697037750774639,3.025534146070523,0.6163982014097013,0.2697037750774639,0.6163982014097013,0.13793517300274075,0.14294986932112635,0.18242628429262076,0.5484732450607903,0.25477582981084745,0.11921878500385347,155
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,0.45812306612462494,0.5629421238246879,5.523693932365401,0.6261570890347236,0.5629421238246879,0.6261570890347236,0.3370246594350859,0.35285716680190016,0.28073124789636567,0.5195697805522925,0.3226727478470207,0.13417243041002996,155
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,0.08520116605069258,0.11586115466186532,1.2225401817109798,0.5449413130240072,0.11586115466186532,0.5449413130240072,0.04274306648918446,0.054814398032065274,0.0926942241731606,0.4811522608176237,0.21614532575921283,0.13687488704237194,140
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,0.16550997015612215,0.1680557539877006,1.7316461244232584,0.6064975534476371,0.1680557539877006,0.6064975534476371,0.0719833105135335,0.08969717117032082,0.12253798162173607,0.555305139469229,0.19626780378765465,0.14475646311443344,140
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,0.41984763002231235,0.2833550871549796,3.111081435539601,0.6092795126319397,0.2833550871549796,0.6092795126319397,0.16602646023341827,0.14929796060833692,0.17445755609075445,0.5566123068454566,0.2120266498954499,0.12825351502124854,140
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,0.8521754209454938,0.574934806400427,5.328976816718083,0.6352426883116389,0.574934806400427,0.6352426883116389,0.39584379887866455,0.34898890619322703,0.22817638320838304,0.5667951691318057,0.2542635671200189,0.13276500946277037,140
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1,0.039225204842958314,0.0988308615158895,1.2962025437271267,0.612614496873119,0.0988308615158895,0.612614496873119,0.04887257311124078,0.04072350524650482,0.07563469379786797,0.5660647984479258,0.21002365272089843,0.10371707205173727,201
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.2,0.06989867452743649,0.1369917673930736,1.821619238184074,0.5579675880574974,0.1369917673930736,0.5579675880574974,0.0717352782228927,0.07209695419771572,0.09177594122194901,0.5183986485809884,0.18249068264452498,0.09637334289128566,201
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5,0.2022759050869504,0.4562568077483412,3.137735350751516,0.6004105547007471,0.4562568077483412,0.6004105547007471,0.23537806580049128,0.34049450968899164,0.19191385991735885,0.5225230923196098,0.2605438388431781,0.13992626711833417,201
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,0.48377062177873,0.5463838650420455,5.7322725949323585,0.5667231184271778,0.5463838650420455,0.5667231184271778,0.3333416652938707,0.36809937202621235,0.22786292912911785,0.4885793668241485,0.2540724055360801,0.13383761809987793,201
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.1,0.12782978464594535,0.11875373238212959,1.3529982260439102,0.5578743946938768,0.11875373238212959,0.5578743946938768,0.05965977922496644,0.05002274854867248,0.08967097816546334,0.5084829224293046,0.18981902449934104,0.1289871923523096,164
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2,0.26542431802023564,0.16984187722399371,1.899251417571892,0.5676523004393587,0.16984187722399371,0.5676523004393587,0.09892546787570612,0.0903074362664251,0.10442500667717651,0.505276980364885,0.22568965045126663,0.126445596944396,164
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5,0.6697965310819735,0.36052029860204726,3.5564230843947375,0.5923037971770196,0.36052029860204726,0.5923037971770196,0.21916050512063623,0.21929483921395962,0.18399275038299884,0.5339794369781001,0.22147204481452898,0.1289956681464094,164
StandardGRU_H26_K50,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,1.3921080668881727,0.6751380894384695,5.720498755290076,0.6599216793262248,0.6751380894384695,0.6599216793262248,0.4078557008283679,0.47201311934183277,0.25820298658540053,0.5782137213853252,0.2869088866744312,0.13729095379418335,164
StandardGRU_H26_K50,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.1,0.019076955120345785,0.13811247558659384,1.4332485918591702,0.5558465707176683,0.13811247558659384,0.5558465707176683,0.0609509458154422,0.05322314610890666,0.11192557721598081,0.4747414794554923,0.24597248777293607,0.15193246236994587,130
StandardGRU_H26_K50,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.2,0.03960857656696136,0.19947677177785803,2.4027603848061942,0.5411726800043266,0.19947677177785803,0.5411726800043266,0.07843137684434323,0.0787507011285982,0.16564367985821396,0.4765845183958035,0.21133226970514077,0.14516796543927607,130
StandardGRU_H26_K50,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5,0.13189196285733143,0.38625840088032204,4.8487011805563975,0.6041233969141002,0.38625840088032204,0.6041233969141002,0.16916604125954354,0.20902315705302416,0.27728635478650004,0.514207522166461,0.26498244981165003,0.17418382283747366,130
StandardGRU_H26_K50,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,0.41579931087654715,0.7894267573103347,8.096153427830375,0.7325987278684023,0.7894267573103347,0.7325987278684023,0.40786678427812706,0.5328554057905521,0.41581775811034805,0.5430929853325142,0.4507798435560112,0.19633756135960614,130
StandardGRU_H26_K50,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.1,0.02076679920863554,0.1785442784783046,1.595326133626859,0.5392085855900762,0.1785442784783046,0.5392085855900762,0.06235629707899659,0.08601314954723693,0.14349735083582194,0.4797392414354857,0.19925077228613514,0.14455202781121437,145
StandardGRU_H26_K50,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.2,0.04362017064845327,0.22024629735835285,2.2769622384230725,0.5671006929185773,0.22024629735835285,0.5671006929185773,0.08387347139454054,0.12975610138339833,0.1569618630434617,0.48770842235669803,0.24134940799364638,0.15966888842911023,145
StandardGRU_H26_K50,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5,0.13532808505788074,0.38662109709519127,4.491426288560298,0.570730993752172,0.38662109709519127,0.570730993752172,0.17293096971665597,0.23231207492677092,0.256128585431546,0.4743951512371786,0.27066925969552635,0.16559365799411488,145
StandardGRU_H26_K50,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,0.39339290009806865,0.6987297594397376,7.140608467985909,0.6729043513215599,0.6987297594397376,0.6729043513215599,0.37766630237079896,0.4755313899103389,0.3456317953982575,0.5188265638579771,0.3747179585955378,0.2078598426074804,145
StandardGRU_H26_K50,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.1,0.016511559144035296,0.13320847606324862,1.3882249977619856,0.4422824257342975,0.13320847606324862,0.4422824257342975,0.06270528062704128,0.04888890867047059,0.10687572449152086,0.3704206164356573,0.19714061928709115,0.139777992759748,144
StandardGRU_H26_K50,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.2,0.035994484291893,0.19611711426310452,2.1152257207867473,0.5147095682585996,0.19611711426310452,0.5147095682585996,0.10023135116283022,0.07485371978153166,0.15103813884522327,0.4336451534407703,0.23639891064109791,0.14489090931451495,144
StandardGRU_H26_K50,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5,0.12011297212387495,0.39922961520828804,4.307539129622607,0.5784621020543593,0.39922961520828804,0.5784621020543593,0.24015509126073026,0.1664622188957135,0.272029681250454,0.4930357949016815,0.25240255416432916,0.1668144451483086,144
StandardGRU_H26_K50,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,0.3640629890002894,0.708008362162674,6.643860808990927,0.5523638772314581,0.708008362162674,0.5523638772314581,0.44912083225750954,0.39843609296624777,0.37525324615036415,0.43515191162706746,0.2990555000993557,0.1622173681755516,144
StandardGRU_H26_K50,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1,0.018548591336695754,0.17132901608264783,1.607782205752976,0.5470719127259815,0.17132901608264783,0.5470719127259815,0.0648833820826701,0.0619473884288018,0.145966775494335,0.4760425918987462,0.23756960361970034,0.1274041279863656,153
StandardGRU_H26_K50,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2,0.040837252730840996,0.23587853730324038,2.624715022485039,0.5642192531704514,0.23587853730324038,0.5642192531704514,0.09278483204212085,0.0770256296871523,0.20272323910822182,0.47853369618179586,0.2596455697197098,0.14809809381534259,153
StandardGRU_H26_K50,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,0.13955218557482843,0.3986363483959452,5.064954329248592,0.5654766885099881,0.3986363483959452,0.5654766885099881,0.2043905101646744,0.18609529728632124,0.2872350917715195,0.4669395935316554,0.2799816658400025,0.15277947517311255,153
StandardGRU_H26_K50,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,0.4086165343267598,0.7409653762912456,7.485015637389664,0.6913310025919726,0.7409653762912456,0.6913310025919726,0.460643474961299,0.38026089427725157,0.4384506016890287,0.5585931781964825,0.36907501543091564,0.1723248368687586,153
StandardGRU_H26_K50,23,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,0.02216431220761165,0.14121627736621822,1.402892382526312,0.5231667646613172,0.14121627736621822,0.5231667646613172,0.054661778487137734,0.04831521507173779,0.120912228324382,0.4181116319841979,0.2812645060214937,0.14062860483623466,138
