experiment,partition,window_id,log_id,step,actual_duration_s,dt_s,epsilon,epsilon_control,epsilon_max_matrix_difference,singular_epsilon_difference,radius_epsilon_difference,largest_singular,spectral_radius,dynamic_largest_singular,dynamic_spectral_radius,rigid_largest_singular,rigid_spectral_radius
R3-high,train,train:2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg:0:0,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,0,0.0,0.019961,0.001,0.002,0.0002555251,7.243837632064931e-05,1.959654099659147e-05,1.1670185620313258,1.0020704198710597,1.1670119582447287,1.0020704198710617,1.0396214435817754,1.0010199741986334
R3-high,train,train:2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg:0:910,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,0.00021824530201919323,0.0001049996393645003,1.1638877562023369,1.0015568971333901,1.1638833412782916,1.0015568971333901,1.0372118478634766,0.9990000631444924
R3-high,train,train:2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg:3:220,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,7.946989297513696e-06,5.399608372513853e-05,1.1626257879798132,1.0058927469273395,1.1626201894301578,1.0058927469273389,1.0386794275131812,1.0049494392108722
R3-high,train,train:2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg:3:1130,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,0,0.0,0.01996,0.001,0.002,0.0076293945,8.51151713932019e-06,0.00667572021484375,1.1617513114853883,1.0070799589157104,1.1617374422291589,0.999371811999552,1.0357992920838042,0.999656723482345
R3-high,train,train:2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg:3:2040,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,0.0001597878462429314,1.3110431322793659e-06,1.1617444822836538,1.0046641066152913,1.1617411024754496,1.0046641066152922,1.0410456197863878,1.004446569738307
R3-high,train,train:2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg:3:2950,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,0,0.0,0.01996,0.001,0.002,0.0009536743,2.1480669782469874e-05,0.00014105293664501417,1.1622489382164876,1.0003256896999244,1.1622461028563675,1.0003256896999242,1.0365916045128443,0.9979659974420496
R3-high,train,train:2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg:3:3860,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,0,0.0,0.029939,0.001,0.002,0.007629335,0.00024741940405603735,0.005689885196044964,1.2517821726109215,1.0070799589157104,1.251777820926329,1.0013161702698514,1.061967782885326,0.9989303194969356
R3-high,train,train:2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg:5:30,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,0,0.0,0.01996,0.001,0.002,0.0009536743,0.00012086839801961347,0.00016819947338242436,1.1636490334538852,1.0020454890342612,1.1636461809201886,1.0020454890342612,1.042050299713922,1.0035708684215925
R3-high,train,train:2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg:5:940,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,0,0.0,0.01996,0.001,0.002,0.007629335,0.00014094093741334746,0.005665521770085391,1.16565393841757,1.0070799589157104,1.1656502607939327,1.0013338740696516,1.0420787369011288,1.0010590160140127
R3-high,train,train:2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg:5:1860,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,0,0.0,0.019961,0.001,0.002,0.0009536147,6.803221927276226e-05,1.6641366663350254e-05,1.1661743028881235,1.0031916996600354,1.1661693787847336,1.0031916996600347,1.0463449769240851,1.0026748678248596
R3-high,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:1:0,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.019961,0.001,0.002,0.00063860416,8.298117271099414e-07,8.358704804445338e-05,1.1633056386326968,1.0017584003665532,1.1632987824449008,1.001758400366553,1.0385550684983231,1.000719380809393
R3-high,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:1:900,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,1.4675810603215211e-05,0.0009536147117614746,1.163477011854089,0.9994506239891052,1.1634735873679056,0.9986047548564634,1.0366845465046286,0.9961792236918033
R3-high,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:2:320,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,0.00016199105183822837,6.578779227295328e-05,1.1650479963203653,1.0008074961805018,1.165042235745822,1.0008074961805011,1.0385644318986422,0.9971089599498617
R3-high,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:2:1220,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,6.314507684246351e-05,0.0007933372923596416,1.1654765865234886,0.9996109014085071,1.165473547230703,0.9996109014085065,1.0428306479821219,0.9976208511566612
R3-high,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:2:2120,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.009981,0.001,0.002,0.0019073486,7.678278124090276e-05,0.0009536147117614746,1.0792162886948884,0.9994506239891052,1.0792140506415162,0.9994212900303574,1.0187937113966818,0.997641877902412
R3-high,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:2:3020,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.01996,0.001,0.002,0.0009536147,8.926191201608091e-05,8.504106572004844e-05,1.1627368877807844,1.0007524825465381,1.1627341627797825,1.000752482546537,1.040959187622504,0.9995723259772431
R3-high,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:3:10,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.01996,0.001,0.002,0.007629335,0.00012670103439371694,0.004554451580510044,1.1625923508616436,1.0070799589157104,1.1625900860877085,1.002539264926901,1.0400002324460496,1.0001277075147437
R3-high,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:4:60,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.01996,0.001,0.002,0.0009536743,0.0001304663727923483,0.0009536147117614746,1.1623857386850192,0.9994506239891052,1.162383366422137,0.9981205424897249,1.0370303668650813,0.9976610734932815
R3-high,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:4:960,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.01996,0.001,0.002,0.007629335,8.82233896268847e-05,0.0046572493050389685,1.1701482923931517,1.0070799589157104,1.170143550931116,1.0022568390154316,1.0396185657823647,1.003805370740018
R3-high,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:4:1860,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.019958999999999998,0.001,0.002,0.0009536147,9.692540815953166e-06,5.5892316906724915e-05,1.164017010586957,1.0055104940006938,1.164008852804838,1.0055104940006936,1.0392449174882983,1.001273403041408
R3-high,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:0:0,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962999999999998,0.001,0.002,0.00047677755,0.00010018462115346516,6.132663952618245e-05,1.1618767769926552,1.0082458145318474,1.1618668872896991,1.0082458145318451,1.0441648465573647,1.0083377305363221
R3-high,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:0:710,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962999999999998,0.001,0.002,0.0019073486,3.172191078415487e-05,0.0004767775535583496,1.1628448036360957,1.0004042387008667,1.1628400476480771,0.9982390297243132,1.0370825436227413,0.9978194807203147
R3-high,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:0:1420,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.0019073486,2.7073818004597072e-05,0.00012980477718582684,1.1634652568440131,1.0014307925862649,1.1634613929246134,1.0014307925862662,1.0383297277862045,1.0029119922373138
R3-high,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:3:300,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.0019073486,1.863221424724948e-05,7.552177716285691e-05,1.165458579991898,1.0010245228025954,1.165456968570461,1.0010245228025993,1.038506449300213,1.001514068898697
R3-high,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:3:1010,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.0019073486,2.7834058514031312e-05,0.0,1.163455196961057,1.0004042387008667,1.1634531732978102,1.0001501038789742,1.0401606496320928,0.9983323277776911
R3-high,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:3:1720,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.0009536743,9.583168504678774e-05,0.00040652539381857977,1.1679181250007358,1.002376916442763,1.1679153168892566,1.0023769164427625,1.0463350053153477,1.0006235738659381
R3-high,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:3:2440,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.007629335,8.474115932610715e-05,0.00667572021484375,1.165502679028015,1.0070799589157104,1.165501352858302,0.9997253451490258,1.0388168252865642,0.9992650782859368
R3-high,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:4:120,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.00998,0.001,0.002,0.0009536743,1.0323059320693773e-06,9.540002374608392e-05,1.0786456927744417,1.001267791440015,1.0786444960845085,1.0012677914400143,1.0219781205558016,0.9993384812135272
R3-high,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:4:830,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,6.498269542576374e-05,0.0009536147117614746,1.1630846368367036,0.9994506239891052,1.163077194931805,0.9980479053588851,1.040466259448432,0.9984045321950294
R3-high,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:4:1550,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.0009536743,6.117793001125804e-05,8.754799374721678e-05,1.1647022770118054,1.0025110830380026,1.1646932107223515,1.0025110830380024,1.0467631336394032,1.0010633089954888
R3-high,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:0:0,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.00029802322,5.939796391407626e-06,4.377907168118256e-06,1.1631706898654848,1.0093175181070717,1.163163004496766,1.009317518107071,1.0421859636490443,1.0090380607270333
R3-high,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:0:600,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.00095367426,1.7860312730100247e-05,2.357007703746028e-05,1.166112665580664,1.0011041310303357,1.16611066579335,1.0011041310303352,1.0411302436147378,1.001913215845485
R3-high,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:590,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.0076293945,1.1866247351832726e-05,0.00667572021484375,1.166146214421585,1.0070799589157104,1.1661398450874616,0.9972266821578991,1.0395399039468018,0.9942183831613991
R3-high,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:1190,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,1.1765147856390712e-05,0.0009536147117614746,1.1653828765756504,0.9994506239891052,1.1653811699099739,0.9983729175973126,1.038198050607265,0.9960255836390497
R3-high,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:1790,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,3.3204931380259595e-05,5.780236996355548e-05,1.1644030896628221,1.0004725352157189,1.1644009066628314,1.0004725352157182,1.0415563072874918,1.0015457096931115
R3-high,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:2400,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.0076293945,1.622504228038224e-05,0.00667572021484375,1.1630441898626458,1.0070799589157104,1.1630413321130308,0.9960117573727398,1.0396435544130578,0.9958141444035529
R3-high,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:3000,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.00998,0.001,0.002,0.0019073486,3.992760246851468e-05,0.00018264987121119347,1.0794902835941647,1.0002223336249374,1.0794891142353658,1.0002223336249372,1.019696020370671,1.0013289369179859
R3-high,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:4:290,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,6.344197661345419e-05,1.4822057617269735e-05,1.1626690666328832,1.0004042387008667,1.1626606573423397,1.0003955119295658,1.041579545992242,0.999215673547351
R3-high,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:4:890,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.009981,0.001,0.002,0.0019073486,1.8728666012046702e-05,0.0002651534717370563,1.0790691042535263,1.0004042387008667,1.079066798354676,1.0000892061739541,1.0190150736401482,0.9987928407229877
R3-high,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:4:1500,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.01996,0.001,0.002,0.00095367426,2.1484224665968554e-07,0.00017879566936418456,1.1643847327748502,1.0029238980985498,1.1643770229780388,1.0029238980985493,1.0388093466273682,0.9986725567266234
R3-high,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:0:0,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.009981,0.001,0.002,0.00017035007,2.4067532176763606e-05,9.660972603819928e-05,1.0792981646048698,1.0047198685136434,1.079295347394118,1.0047198685136456,1.0204835558138747,1.00456040692061
R3-high,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:0:650,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073485,7.235604006639029e-05,0.0,1.1632516374876287,1.0004042387008667,1.1632466507525032,0.999684118106372,1.0401999124685852,0.9979654438999256
R3-high,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:260,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,4.185271292911352e-05,0.0004767775535583496,1.1626308129339176,1.0004042387008667,1.1626261003350191,0.9999014441831854,1.037532196439226,0.997185425392433
R3-high,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:910,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,2.7841575994447254e-05,1.8991233357024129e-06,1.1623581244217371,1.0008441740402092,1.1623548129930756,1.0008441740402074,1.0390020619020577,0.9986248241997613
R3-high,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:1570,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,2.6289336377383066e-05,0.00012274070622741995,1.1632996828616244,1.0006548448710406,1.1632931666829274,1.000654844871041,1.037933235734044,0.9986202806088015
R3-high,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:2220,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.01996,0.001,0.002,0.007629335,0.0001370115330507904,0.00667572021484375,1.1624354616626076,1.0070799589157104,1.1624328538861977,0.9991047360051274,1.040050163124166,0.997637542816345
R3-high,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:2880,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0038146973,7.564243458269004e-05,1.434802778743638e-05,1.1624657059911154,1.001894062482445,1.1624408881500614,1.0018940624824444,1.0377138462342619,1.0022497571191349
R3-high,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:4:160,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,0.00017512317530221644,0.0009536147117614746,1.1626005744433423,0.9994506239891052,1.1625989283990616,0.9978158593027833,1.0381110863135847,0.9964201765314064
R3-high,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:4:820,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0038146377,6.673958085667842e-05,0.00286102294921875,1.162797294728291,1.0032652616500854,1.1627917240246433,0.9993489520901475,1.040598175678138,0.9987517239505289
R3-high,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:4:1480,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.01996,0.001,0.002,0.0009536743,1.7391497203700368e-05,1.3281162595468743e-05,1.1655381833969591,1.0022646202418877,1.1655344174680031,1.0022646202418861,1.039721852002151,1.0025546720983542
