experiment,log_id,horizon_s,n_rollouts,n_valid,n_failed,failure_pct,numerical_failure_pct,position_horizontal_m_finite_count,position_horizontal_m_median,position_horizontal_m_p90,position_horizontal_m_p95,position_horizontal_m_mean,position_horizontal_m_max,position_horizontal_m_rmse,position_horizontal_m_equal_log_rmse,position_vertical_m_finite_count,position_vertical_m_median,position_vertical_m_p90,position_vertical_m_p95,position_vertical_m_mean,position_vertical_m_max,position_vertical_m_rmse,position_vertical_m_equal_log_rmse,position_m_finite_count,position_m_median,position_m_p90,position_m_p95,position_m_mean,position_m_max,position_m_rmse,position_m_equal_log_rmse,velocity_m_s_finite_count,velocity_m_s_median,velocity_m_s_p90,velocity_m_s_p95,velocity_m_s_mean,velocity_m_s_max,velocity_m_s_rmse,velocity_m_s_equal_log_rmse,attitude_deg_finite_count,attitude_deg_median,attitude_deg_p90,attitude_deg_p95,attitude_deg_mean,attitude_deg_max,attitude_deg_rmse,attitude_deg_equal_log_rmse,body_rate_rad_s_finite_count,body_rate_rad_s_median,body_rate_rad_s_p90,body_rate_rad_s_p95,body_rate_rad_s_mean,body_rate_rad_s_max,body_rate_rad_s_rmse,body_rate_rad_s_equal_log_rmse,frequency_hz_finite_count,frequency_hz_median,frequency_hz_p90,frequency_hz_p95,frequency_hz_mean,frequency_hz_max,frequency_hz_rmse,frequency_hz_equal_log_rmse,phase_rad_finite_count,phase_rad_median,phase_rad_p90,phase_rad_p95,phase_rad_mean,phase_rad_max,phase_rad_rmse,phase_rad_equal_log_rmse,velocity_x_m_s_finite_count,velocity_x_m_s_median,velocity_x_m_s_p90,velocity_x_m_s_p95,velocity_x_m_s_mean,velocity_x_m_s_max,velocity_x_m_s_rmse,velocity_x_m_s_equal_log_rmse,velocity_y_m_s_finite_count,velocity_y_m_s_median,velocity_y_m_s_p90,velocity_y_m_s_p95,velocity_y_m_s_mean,velocity_y_m_s_max,velocity_y_m_s_rmse,velocity_y_m_s_equal_log_rmse,velocity_z_m_s_finite_count,velocity_z_m_s_median,velocity_z_m_s_p90,velocity_z_m_s_p95,velocity_z_m_s_mean,velocity_z_m_s_max,velocity_z_m_s_rmse,velocity_z_m_s_equal_log_rmse,body_rate_p_rad_s_finite_count,body_rate_p_rad_s_median,body_rate_p_rad_s_p90,body_rate_p_rad_s_p95,body_rate_p_rad_s_mean,body_rate_p_rad_s_max,body_rate_p_rad_s_rmse,body_rate_p_rad_s_equal_log_rmse,body_rate_q_rad_s_finite_count,body_rate_q_rad_s_median,body_rate_q_rad_s_p90,body_rate_q_rad_s_p95,body_rate_q_rad_s_mean,body_rate_q_rad_s_max,body_rate_q_rad_s_rmse,body_rate_q_rad_s_equal_log_rmse,body_rate_r_rad_s_finite_count,body_rate_r_rad_s_median,body_rate_r_rad_s_p90,body_rate_r_rad_s_p95,body_rate_r_rad_s_mean,body_rate_r_rad_s_max,body_rate_r_rad_s_rmse,body_rate_r_rad_s_equal_log_rmse
R3-high,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0.2,145,145,0,0.0,0.0,145,0.0332682416756691,0.06425858192889251,0.07518960226389651,0.036197386864720967,0.12310748390990166,0.04284877601217336,0.04284877601217336,145,0.042601585388183594,0.08238868713378905,0.09114131927490232,0.044383213437836744,0.12957382202148438,0.05208778218107178,0.05208778218107178,145,0.05912344283482987,0.10176709155550627,0.11124419710738799,0.06175974682970354,0.14060087445100825,0.06744742143539798,0.06744742143539798,145,0.396742061516811,0.5980748188271966,0.656149761315732,0.393218320968803,0.8674606374208078,0.4266189613204826,0.4266189613204826,145,2.664770759939471,4.541027201389838,5.30539202501569,2.8143946786983625,8.381417744980297,3.1336665800403014,3.1336665800403014,145,0.6258466075746173,1.0519161458230182,1.2002356686481044,0.6373007748293362,1.692869804952543,0.7155113032604925,0.7155113032604925,145,0.12667369842529297,0.29152045249938957,0.33581914901733395,0.148010148673222,0.43321990966796875,0.1804361848312149,0.1804361848312149,145,0.17176196567537258,0.341440694215224,0.39190468366970893,0.17814602382621275,0.49705683423817243,0.21103970737999794,0.21103970737999794,145,0.11088800430297852,0.27127323150634763,0.3022071838378905,0.13055057605278902,0.4656408429145813,0.16165299763937957,0.16165299763937957,145,0.14057064056396484,0.29165410995483393,0.32928371429443354,0.14516768327047086,0.4932680130004883,0.1789112603168413,0.1789112603168413,145,0.2790892720222473,0.5517298504710197,0.6096511915326115,0.2969024363969421,0.7798353433609009,0.35194148298290956,0.35194148298290956,145,0.29857173934578896,0.7695404022932052,0.9419260084629045,0.37395197077702474,1.4599402248859406,0.48088749204363024,0.48088749204363024,145,0.41126979142427444,0.807557737827301,0.9255655527114865,0.422942207027869,1.2266143411397934,0.4962367079955401,0.4962367079955401,145,0.10510810930281878,0.2969691410660743,0.3684651374816894,0.13917052980656897,0.6535501182079315,0.18561458651535157,0.18561458651535157
R3-high,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0.5,145,142,3,2.0689655172413794,0.0,145,0.12191361980188266,0.21639837487370003,0.2632557312369677,0.1347448134442739,0.44589918562251546,0.1525046077907296,0.1525046077907296,145,0.06451129913330078,0.15715866088867186,0.17891693115234367,0.07980110891934099,0.38513946533203125,0.10130073008372273,0.10130073008372273,145,0.14984054254464235,0.26555699676286876,0.3146584186213146,0.165444643415224,0.461150475339458,0.1830832961056238,0.1830832961056238,145,0.6480851296679776,1.133856605262274,1.361701241389448,0.6976004779294561,2.425270922628592,0.7846032648258995,0.7846032648258995,145,5.705617816668447,10.530154240945327,12.556092824737831,6.410736357283216,18.638120294969827,7.1049974931835775,7.1049974931835775,145,0.6334247083968589,1.1022215887442182,1.2105506696452448,0.6759777367794456,1.7944298044306954,0.7444922685698767,0.7444922685698767,145,0.15271520614624023,0.3532256603240967,0.36678123474121094,0.16644248140269313,0.45525336265563965,0.20150361291258037,0.20150361291258037,145,0.21382407770928327,0.5542256265626164,0.6271369925301954,0.2707845122690109,0.8807633562043407,0.33342701492787474,0.33342701492787474,145,0.2482013702392578,0.5470514118671417,0.6405573844909657,0.27178440809506793,1.2317709922790527,0.33568566610302564,0.33568566610302564,145,0.2764759063720703,0.5357541084289551,0.570966625213623,0.2952563164434556,1.4568079560995102,0.367968374257143,0.367968374257143,145,0.423365643247962,0.9573923677206038,1.1479602992534637,0.47635225289308564,2.0941721200942993,0.606231550065636,0.606231550065636,145,0.3146342635154724,0.7683491721749305,1.051844647526741,0.38979079621233814,1.5296676754951477,0.5023108530103568,0.5023108530103568,145,0.42277566343545914,0.7949235171079635,0.9231765210628503,0.4445280616019114,1.1070579886436462,0.5161761907598325,0.5161761907598325,145,0.10842855274677277,0.2789647988975048,0.34818610846996245,0.14453968225400252,0.7394721545279026,0.18845340273128044,0.18845340273128044
R3-high,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1.0,145,136,9,6.206896551724138,0.0,145,0.414180135337792,0.7012976884453631,0.8649688997202574,0.44222103150301467,1.3976997762271322,0.4998279070332132,0.4998279070332132,145,0.21048927307128906,0.5227470397949219,0.6965511322021479,0.25626106919913455,1.3221054077148438,0.3396687524335844,0.3396687524335844,145,0.5029069144945904,0.8240456839020041,1.1101829493967283,0.5440386709771321,1.6255654698494097,0.6043201122161914,0.6043201122161914,145,1.0129798541737844,1.9507297821738974,2.137723502435842,1.1048183911133265,3.30170069451457,1.234222910491666,1.234222910491666,145,9.18639438413193,17.0050519823026,20.013085132936602,10.351182157361428,27.492445123264666,11.481130220243244,11.481130220243244,145,0.6798576351826521,1.0337181268343614,1.1785933970493077,0.6773890163338323,1.6860648315560705,0.7409309409099383,0.7409309409099383,145,0.16573143005371094,0.3211513519287109,0.3815891742706297,0.16833260141569992,0.512692928314209,0.203403288046137,0.203403288046137,145,0.44086114625689277,0.9387754506684104,1.1228328373288048,0.4976135024371968,1.4895845382051434,0.6053462464074554,0.6053462464074554,145,0.4405231475830078,1.021636390686035,1.5317732810974094,0.5320352777838707,2.0745038986206055,0.6904957492222126,0.6904957492222126,145,0.4106001853942871,1.0769659996032712,1.2701472759246806,0.49574296662005884,1.9685144424438477,0.6317138648956256,0.6317138648956256,145,0.5279707908630371,1.2498074114322661,1.5018049061298369,0.6300835481459468,2.5701018422842026,0.8046486226839672,0.8046486226839672,145,0.3220899347215891,0.8384751498699188,0.9504688672721385,0.3933643690342533,1.3132871985435486,0.48883074458202086,0.48883074458202086,145,0.3913784958422184,0.7993599630892275,0.9389034807682027,0.43351147055369,1.1128294914960861,0.5106858549940978,0.5106858549940978,145,0.1380290761590004,0.3722169872373342,0.43024442791938766,0.17098098637552225,0.7203994393348694,0.22186284019191,0.22186284019191
R3-high,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2.0,145,123,22,15.172413793103448,0.0,145,1.3554130230850054,3.1431696982574353,3.585199508004721,1.5540630754978335,4.541884911488956,1.8223980469919898,1.8223980469919898,145,0.4946022033691406,1.2647769927978516,1.6308761596679686,0.6358449607059873,2.6711745262145996,0.8175804463351314,0.8175804463351314,145,1.5797830772366326,3.373269525980236,3.650901848716841,1.7680645473133463,4.96833662737301,1.9973914057865,1.9973914057865,145,1.3906753333304291,3.6619645531820204,4.413040718271056,1.8193819894354788,6.78011032736303,2.181937191863656,2.181937191863656,145,13.80295835847842,26.638540109181474,38.565270134975414,16.36178615111223,64.32700799073176,19.249240546228567,19.249240546228567,145,0.7036135152386396,1.062454639938074,1.1779000466159666,0.7123299753254806,1.8372352724458847,0.7734186015161651,0.7734186015161651,145,0.1555790901184082,0.3197931289672851,0.38822226524353026,0.16846203639589508,0.47980713844299316,0.20555043218259522,0.20555043218259522,145,0.711647985142946,1.6216127673341547,2.0120492791634774,0.8085026917981233,2.8359881369905438,1.0137879198950448,1.0137879198950448,145,0.7477235794067383,2.3148286342620845,3.6611536979675283,1.0660907508484248,6.23091846704483,1.531879622292401,1.531879622292401,145,0.7049589157104492,2.419194936752319,2.880081081390379,0.975268803382742,5.104470133781433,1.344345095789149,1.344345095789149,145,0.5011237263679504,1.2886008858680722,1.5778216958045954,0.6162000330325601,2.2268114387989044,0.7790577613186405,0.7790577613186405,145,0.3530217111110687,0.8465601563453673,0.9439938703086221,0.4121232932658288,1.8162860870361328,0.5140385611428853,0.5140385611428853,145,0.444201800506562,0.79015012383461,0.9179034218192094,0.4409753819847287,1.0840732753276825,0.5181192109835933,0.5181192109835933,145,0.15471875667572021,0.39071171581745145,0.5324705988168712,0.19381799257665489,1.0017963983118534,0.2559163418758396,0.2559163418758396
R3-high,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,3.0,145,115,30,20.689655172413794,0.0,145,2.5847901651632834,7.239033478980344,8.627905548084973,3.431885908049257,12.053695921681781,4.213045820446192,4.213045820446192,145,0.7343235015869141,1.787696361541748,2.0751319885253885,0.8780019497049266,3.72213077545166,1.106743008816929,1.106743008816929,145,2.862020010761994,7.311679593680673,8.864888661787601,3.648260205546834,12.05573336479088,4.355988426608165,4.355988426608165,145,2.171941007323524,5.194914242259471,7.349292610568634,2.6615390347683414,10.805429391035732,3.375206831633938,3.375206831633938,145,16.765758780780416,44.235503169124655,52.089607403855965,22.783105786018535,98.89541839192844,27.991365242052755,27.991365242052755,145,0.7047467858864609,1.0904187685651938,1.2670905167146356,0.7292016266921192,1.7423656345072338,0.7896148757751212,0.7896148757751212,145,0.16137361526489258,0.33699135780334466,0.39663352966308596,0.1730014340630893,0.4919898509979248,0.20960671358192598,0.20960671358192598,145,0.9736887710869127,2.1766209385533855,2.6573472004104097,1.0988051353528068,3.119673008386407,1.3335184646287517,1.3335184646287517,145,1.1855097189545631,3.917405390739441,4.834925985336303,1.734683254258386,10.132568597793579,2.4706342381530217,2.4706342381530217,145,0.9610781669616699,3.6705710411071775,4.534721660614007,1.5332638702515897,8.935843467712402,2.1901069941570173,2.1901069941570173,145,0.4045261815190315,1.0812180459499359,1.4061900496482846,0.5377067536083532,2.340032458305359,0.7010128185125856,0.7010128185125856,145,0.36802324652671814,0.8314862132072447,1.1172096207737907,0.42290243054258414,1.4703805148601532,0.5220296069718047,0.5220296069718047,145,0.4612888805568218,0.7997882410883903,0.9049431517720218,0.4572529588392454,1.2754575610160828,0.5324321061925702,0.5324321061925702,145,0.1534109115600586,0.43301206529140474,0.5055057816207406,0.1950686525866582,1.061486049555242,0.259793752399027,0.259793752399027
R3-high,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,5.0,145,104,41,28.27586206896552,0.0,145,7.231646534679311,19.258612693511147,22.412070830752867,9.027681525641174,37.94789891195386,11.471390593933808,11.471390593933808,145,0.9578819274902344,2.5533473968505858,3.003816223144529,1.209402059994895,5.062384605407715,1.537934631628622,1.537934631628622,145,7.682683984783594,19.27932124627742,22.461594506039475,9.239713604783052,37.98295153163025,11.57402458480868,11.57402458480868,145,3.037284911747818,7.175249320466879,9.875863136161835,3.6704897161840164,14.2149165654268,4.630725967884136,4.630725967884136,145,24.84590714915337,67.49341303145155,85.40471892610879,32.46277100799445,165.22641675494793,42.30722945080133,42.30722945080133,145,0.7119253527342374,1.0455064342313611,1.257158243402037,0.7081905463690066,1.717708016232888,0.7723390133502678,0.7723390133502678,145,0.16321849822998047,0.3315496444702148,0.3959607124328613,0.17076302890119882,0.456622838973999,0.20657773267746538,0.20657773267746538,145,1.4384419225588516,2.5853999729492703,2.9183591562408955,1.494821185677121,3.133371123952756,1.705172231047652,1.705172231047652,145,1.657958984375,5.674020117521286,7.09693405628203,2.3385660948167586,11.58349609375,3.2889972712775037,3.2889972712775037,145,1.7553167343139648,4.801202988624572,6.726346945762628,2.3343238697355164,11.928690433502197,3.1927550967185234,3.1927550967185234,145,0.4383099675178528,1.0592377699911593,1.1815778613090513,0.5186582386011964,1.9511740952730179,0.6575977733717577,0.6575977733717577,145,0.3395293168723583,0.7987368389964103,1.0385662108659726,0.3926695200674846,1.4372784458100796,0.4959876755041343,0.4959876755041343,145,0.4378647222183645,0.8100687138736248,0.9197940811514852,0.45921969128419354,1.2747873365879059,0.5355065821995785,0.5355065821995785,145,0.16008571162819862,0.39181979522109023,0.44899007380008693,0.19169385344801662,1.0374366911128163,0.25246084391801604,0.25246084391801604
R3-high,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0.2,135,134,1,0.7407407407407408,0.0,135,0.026377686864963862,0.04929208380470868,0.06118384709065669,0.028441538813895127,0.18188217486342112,0.035376149380052714,0.035376149380052714,135,0.044475555419921875,0.09138336181640626,0.10198116302490233,0.04990803179917512,0.1349639892578125,0.05921247418417273,0.05921247418417273,135,0.06103137672166272,0.09286098083721292,0.1081355505505087,0.06314367135151591,0.1818834727790435,0.06897527849868478,0.06897527849868478,135,0.39434179890800436,0.5828535933215406,0.6477157864906962,0.383126155446662,1.1109376775588542,0.42291714731338126,0.42291714731338126,135,2.2961118209239886,4.155556643728334,4.84102257422271,2.487534607131391,7.6383300701248675,2.776640550788197,2.776640550788197,135,0.599298240565309,0.8784172585037818,0.9998356137720922,0.5826854655719954,1.3600670248429092,0.6304599809362219,0.6304599809362219,135,0.15152692794799805,0.31854948997497573,0.37127354145050045,0.15968694598586472,0.46625804901123047,0.19560467055659225,0.19560467055659225,135,0.15875380437039865,0.42458286641469556,0.46197873353963315,0.19381523197093412,0.6556269912970691,0.24297414208773874,0.24297414208773874,135,0.10574674606323242,0.25594148635864267,0.32679738998413077,0.13004809268577783,0.4721951484680176,0.16059404243866734,0.16059404243866734,135,0.10245656967163086,0.26571106910705566,0.31876609325408933,0.1274913781495006,0.4860053062438965,0.16047901766154227,0.16047901766154227,135,0.29452869296073914,0.5122219413518906,0.5578519348055123,0.3010763463736684,1.0076940059661865,0.35681220819260395,0.35681220819260395,135,0.27785536646842957,0.6713752150535588,0.798129542171955,0.34152873341011364,1.303281620144844,0.4220458133068113,0.4220458133068113,135,0.38234999775886536,0.6540517050772906,0.7590175420045853,0.3734423880422212,0.8738071322441101,0.4326881581788296,0.4326881581788296,135,0.10040703415870667,0.2613881140947342,0.32633554935455317,0.13289553416565197,0.6978185325860977,0.1792709591766202,0.1792709591766202
R3-high,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0.5,135,133,2,1.4814814814814816,0.0,135,0.10694536188987158,0.18011838312419723,0.19914881442162718,0.11697673713516882,0.46760587696601275,0.13046262044319432,0.13046262044319432,135,0.07428741455078125,0.17578620910644532,0.2315507650375366,0.08784172446639449,0.2938880920410156,0.11020710586566673,0.11020710586566673,135,0.14592511014969903,0.2405762372543187,0.26958146665881666,0.15762625298204766,0.4750635782334378,0.1707808581668076,0.1707808581668076,135,0.5388544196466187,0.8731221933515582,0.951199680765306,0.5758711548312099,1.5591739285993294,0.6240518242105045,0.6240518242105045,135,4.658959948170537,8.597323186238572,9.168201450203787,5.243092617155231,17.17815572070713,5.7042475439348514,5.7042475439348514,135,0.5946966600584643,0.9583851841004992,1.124436082804925,0.6260349428835916,1.5346534561830298,0.6827655147161169,0.6827655147161169,135,0.13732504844665527,0.2988409519195558,0.32771615982055663,0.14616917150991934,0.48066234588623047,0.17539526652951354,0.17539526652951354,135,0.1886774466001313,0.5090111765151449,0.63062709254256,0.24489053015213094,0.8907264373162391,0.31050754912033346,0.31050754912033346,135,0.2306232452392578,0.4654584884643555,0.517164945602417,0.2419745883869904,0.6992690563201904,0.28502816991676505,0.28502816991676505,135,0.23110151290893555,0.49106626510620116,0.5563404083251953,0.24805133502792429,0.7077339291572571,0.29910465620326177,0.29910465620326177,135,0.32268035411834717,0.7214180231094363,0.887668141722679,0.37585270007580723,1.5565873980522156,0.46769223458582976,0.46769223458582976,135,0.2862101048231125,0.7911818884313107,0.887093674764037,0.36591857686569845,1.030760020017624,0.4515556891967383,0.4515556891967383,135,0.37010931968688965,0.7096331715583801,0.7751089874655007,0.4064388215938514,1.5297571048140526,0.47143809685325594,0.47143809685325594,135,0.12832258641719818,0.32605202570557595,0.3880733273923397,0.15142859441144133,0.7503649368882179,0.20003081881300896,0.20003081881300896
R3-high,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,1.0,135,129,6,4.444444444444445,0.0,135,0.38681661556009533,0.580372434309246,0.65491195360784,0.3898989296704752,0.8104881584731504,0.4203979780321628,0.4203979780321628,135,0.13817977905273438,0.37583274841308595,0.5002041816711424,0.1862637643460874,0.7697724103927612,0.23995732134095962,0.23995732134095962,135,0.4413099828349506,0.6831930568199753,0.7946771579242534,0.4581330464785212,0.8787451470263783,0.4840598888553558,0.4840598888553558,135,0.9538104966105374,1.3962318029024545,1.5232226366787525,0.9408797561616035,1.863755248914794,1.0062416735918327,1.0062416735918327,135,7.709336949382718,12.729664224841756,14.767839346371309,8.35349607353081,31.921354020074162,9.249026782058984,9.249026782058984,135,0.642046328179691,0.9439951098552856,1.0495249232491788,0.6174912497887983,1.3485218314324432,0.6691319082532337,0.6691319082532337,135,0.13051629066467285,0.3065207481384279,0.3546558380126953,0.15280256624575014,0.4388458728790283,0.1850127080423721,0.1850127080423721,135,0.3681674498670518,0.8499779134697268,1.0624759130292638,0.4211248110520297,1.404983801135252,0.5222539072250735,0.5222539072250735,135,0.3904040928464383,0.8950364112854006,1.0298371315002441,0.4591656346960614,1.232475757598877,0.5528399338597267,0.5528399338597267,135,0.4122586250305176,0.8820244789123536,1.0051287174224852,0.45184249966232864,1.5121771097183228,0.5497466280180984,0.5497466280180984,135,0.43456903100013733,1.1021278560161591,1.154078085720539,0.5101988609121354,1.6472811102867126,0.6361359588842594,0.6361359588842594,135,0.28361666947603226,0.7045864850282669,0.8589017271995544,0.3405365195021861,1.2275986075401306,0.435014868465547,0.435014868465547,135,0.375171422958374,0.7198306784033776,0.7903237527236341,0.408796910772583,1.3170201182365417,0.47516997842946046,0.47516997842946046,135,0.10393229126930237,0.2989060461521149,0.3633333796635269,0.13646191270909858,0.6090268641710281,0.18086753842484507,0.18086753842484507
R3-high,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,2.0,135,115,20,14.814814814814813,0.0,135,1.2954552645556017,2.1982792738478345,2.494460698057237,1.3838661796963123,3.0205617576044332,1.5016440687675998,1.5016440687675998,135,0.32346153259277344,0.9252776145935061,1.0989089488983155,0.43472921230174877,2.018108367919922,0.5687729045040791,0.5687729045040791,135,1.4275603632501994,2.2974183618845503,2.5336026587748077,1.5098662481886156,3.0247928730487468,1.6057513898991083,1.6057513898991083,135,1.469196164755329,2.3650535212852786,2.6473447016569907,1.5556653290220652,4.299523772486182,1.6776611996152293,1.6776611996152293,135,12.30692635076905,23.968377804142303,26.905724738121886,13.458345226009929,43.625080122174595,15.227283694667143,15.227283694667143,135,0.6257533433073047,0.9346288101316379,1.0527760972179474,0.6262767412588971,1.4697359142029038,0.6789645092072625,0.6789645092072625,135,0.14649534225463867,0.2900820732116699,0.3411167860031128,0.15537481484589755,0.44290995597839355,0.186014293862603,0.186014293862603,135,0.49406839459568636,1.1247129697290819,1.2953656954102577,0.5918512215279849,2.8350776800467514,0.7498677072658599,0.7498677072658599,135,0.8043524026870728,1.5728214263916018,1.8547153174877165,0.8698018484145265,4.1821147203445435,1.0565863430942228,1.0565863430942228,135,0.7905793190002441,2.0339838504791268,2.377546228468418,0.916519755952888,3.1235212087631226,1.1493257761026654,1.1493257761026654,135,0.42205215990543365,0.9861631125211716,1.2078850537538524,0.4856706834156756,1.6727394312620163,0.6141845493556424,0.6141845493556424,135,0.3170211389660835,0.6611240029335025,0.814807145670056,0.3445327152894741,1.4637304544448853,0.4353108478805181,0.4353108478805181,135,0.3654799684882164,0.7364085868000985,0.7949150435626505,0.40429393213449255,1.3594421967864037,0.47663405573563655,0.47663405573563655,135,0.135017991065979,0.3707212194800377,0.4468611031770706,0.1619039600141588,0.592282235622406,0.2105166202312812,0.2105166202312812
