seed,group,step,condition,flight_id,cohort,axis,rmse
17,drive_high,50,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q,0.2035749983225756
17,drive_high,50,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r,0.15249616352760603
17,drive_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vx,0.047876214219113415
17,drive_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vy,0.0375820808160663
17,drive_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vz,0.07792644806634053
17,drive_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,p,0.40542399373563437
17,drive_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q,0.17123581999605356
17,drive_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r,0.10160329432176228
17,drive_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vx,0.4694757115198369
17,drive_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vy,0.4301104515777916
17,drive_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vz,0.39304271094811616
17,drive_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p,0.5696665496528757
17,drive_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q,0.2840317816841052
17,drive_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r,0.18469634034194785
17,drive_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vx,0.040689340774267724
17,drive_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vy,0.053878294986803466
17,drive_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vz,0.1018558768526562
17,drive_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p,0.5051245286458993
17,drive_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q,0.2356416379979076
17,drive_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r,0.11392894740891873
17,drive_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vx,0.3843353345228622
17,drive_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vy,0.37658107694269594
17,drive_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vz,0.45002704699066454
17,drive_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p,0.2445388878705799
17,drive_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q,0.291008133885894
17,drive_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r,0.2340914262185134
17,drive_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vx,0.10316489189086316
17,drive_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vy,0.1216965017591332
17,drive_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vz,0.09498970316428632
17,drive_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p,0.2316209939714708
17,drive_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q,0.1792077084581781
17,drive_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r,0.14853534783384523
17,drive_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vx,0.3238545462762236
17,drive_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vy,0.36736676854034067
17,drive_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vz,0.2502583736600553
17,drive_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p,0.4823691476676418
17,drive_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q,0.23753691021265386
17,drive_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r,0.15340555304261833
17,drive_high,50,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vx,0.05437266225707674
17,drive_high,50,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vy,0.04820116547694236
17,drive_high,50,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vz,0.10762533170122265
17,drive_high,50,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p,0.43997420587302305
17,drive_high,50,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q,0.18001426458001596
17,drive_high,50,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r,0.12961750301382377
17,drive_high,50,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vx,0.3693572616288625
17,drive_high,50,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vy,0.32840476411252056
17,drive_high,50,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vz,0.3247701363068073
17,drive_high,50,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p,0.4975212457117519
17,drive_high,50,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q,0.28948248076902344
17,drive_high,50,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r,0.16611948010208308
17,drive_high,50,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vx,0.060550529743976164
17,drive_high,50,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vy,0.05043346223628984
17,drive_high,50,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vz,0.11457209622660995
17,drive_high,50,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p,0.4621385118306988
17,drive_high,50,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q,0.18545256389844378
17,drive_high,50,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r,0.12311559956353811
17,drive_high,50,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vx,0.41932610959525646
17,drive_high,50,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vy,0.5262152078739878
17,drive_high,50,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vz,0.3051581996150967
17,drive_high,50,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p,0.5374976267951267
17,drive_high,50,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q,0.3041995934364519
17,drive_high,50,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r,0.2336093956398171
17,drive_high,50,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vx,0.051249606940091404
17,drive_high,50,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vy,0.12290873367686429
17,drive_high,50,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vz,0.09752056699817292
17,drive_high,50,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p,0.528816191708279
17,drive_high,50,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q,0.2052197505260062
17,drive_high,50,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r,0.1378914916387988
17,common_high,50,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vx,0.40897588969453813
17,common_high,50,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vy,0.47744637494408804
17,common_high,50,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vz,0.28215765989597996
17,common_high,50,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,p,0.6783823454018147
17,common_high,50,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,q,0.4193013140185439
17,common_high,50,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,r,0.15686295208262563
17,common_high,50,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vx,0.04488602829326353
17,common_high,50,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vy,0.04933466115189144
17,common_high,50,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vz,0.10684206506568504
17,common_high,50,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,p,0.6163430629504151
17,common_high,50,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,q,0.18608092227651876
17,common_high,50,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,r,0.14335685768017922
17,common_high,50,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vx,0.2947973822200566
17,common_high,50,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vy,0.31721270767663784
17,common_high,50,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vz,0.2825142044470056
17,common_high,50,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,p,0.45963458579681526
17,common_high,50,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,q,0.26788694890504355
17,common_high,50,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,r,0.16346334163660897
17,common_high,50,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vx,0.06863071437990813
17,common_high,50,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vy,0.047456196143385226
17,common_high,50,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vz,0.0941475953958308
17,common_high,50,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,p,0.4120326856173151
17,common_high,50,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,q,0.16243927106169212
17,common_high,50,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,r,0.10296763351557243
17,common_high,50,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vx,0.49640510362301005
17,common_high,50,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vy,1.041990774939949
17,common_high,50,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vz,0.49806498283298395
17,common_high,50,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,p,0.6033509058954688
17,common_high,50,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,q,0.3945358303760989
17,common_high,50,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,r,0.143443964303256
17,common_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vx,0.056953774524457115
17,common_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vy,0.045066911072103734
17,common_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vz,0.13116377247093108
17,common_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,p,0.4778846461356586
17,common_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,q,0.2778900923815507
17,common_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,r,0.14767795796911246
17,common_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vx,0.5321404744655747
17,common_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vy,0.5626906610102301
17,common_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vz,0.2881757961093985
17,common_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,p,0.509667311924143
17,common_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q,0.20154807973624717
17,common_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r,0.12971917360987872
17,common_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vx,0.03995357880842611
17,common_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vy,0.04281628819994106
17,common_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vz,0.09774403517124534
17,common_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,p,0.4982012555550954
17,common_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q,0.24751377945895853
17,common_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r,0.15043736262056162
17,common_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vx,0.451885991104539
17,common_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vy,0.5179917805673455
17,common_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vz,0.33157873417759387
17,common_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,p,0.47618980918090004
17,common_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,q,0.6141891122016112
17,common_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,r,0.14531097177217356
17,common_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vx,0.15428775097317576
17,common_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vy,0.049199253356383116
17,common_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vz,0.13592113066383948
17,common_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,p,0.42757481788260965
17,common_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,q,0.46580374281326303
17,common_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,r,0.13885199523261385
17,common_high,50,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vx,0.44354299189503726
17,common_high,50,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vy,0.4594163515352042
17,common_high,50,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vz,0.3357954950098043
17,common_high,50,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,p,0.5051935021187753
17,common_high,50,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,q,0.29750219272228445
17,common_high,50,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,r,0.13663893724152354
17,common_high,50,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vx,0.03580744224815773
17,common_high,50,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vy,0.05314088058675511
17,common_high,50,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vz,0.07328475763854389
17,common_high,50,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,p,0.5276456038077578
17,common_high,50,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,q,0.1745814089280215
17,common_high,50,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,r,0.1390324068345638
17,common_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vx,0.45466340128307836
17,common_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vy,0.35580281614750403
17,common_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vz,0.23049420131719864
17,common_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p,0.7879368306886172
17,common_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q,0.27923911307007654
17,common_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r,0.12473806911870239
17,common_high,50,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vx,0.04696853117637476
17,common_high,50,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vy,0.05972733719025324
17,common_high,50,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vz,0.12294693209423412
17,common_high,50,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p,0.7934819558988044
17,common_high,50,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q,0.28874178137675255
17,common_high,50,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r,0.12029856299536469
17,common_high,50,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vx,0.42281944247027325
17,common_high,50,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vy,0.795616653265281
17,common_high,50,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vz,0.24947553827290395
17,common_high,50,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p,0.6174482043577428
17,common_high,50,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q,0.29513588132885016
17,common_high,50,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r,0.12040636920542036
17,common_high,50,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vx,0.03085067193018481
17,common_high,50,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vy,0.030141155880508908
17,common_high,50,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vz,0.11008055447178587
17,common_high,50,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p,0.6053484847023457
17,common_high,50,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q,0.27577510802928856
17,common_high,50,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r,0.08783062210363055
17,common_high,50,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vx,0.2620874098995599
17,common_high,50,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vy,0.48556584390357604
17,common_high,50,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vz,0.26494350584893067
17,common_high,50,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,p,0.6606572057217148
17,common_high,50,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,q,0.40451723226139163
17,common_high,50,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,r,0.1656020384601155
17,common_high,50,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vx,0.03691189415643215
17,common_high,50,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vy,0.038532666695491366
17,common_high,50,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vz,0.10690481182173961
17,common_high,50,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,p,0.6265425431071624
17,common_high,50,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,q,0.24598638782227839
17,common_high,50,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,r,0.08187198788955662
17,common_high,50,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vx,0.36331533611448685
17,common_high,50,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vy,0.8653067250163979
17,common_high,50,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vz,0.3722930575331984
17,common_high,50,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p,0.5007312383477199
17,common_high,50,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q,0.3128059106767025
17,common_high,50,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r,0.1606670533335456
17,common_high,50,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vx,0.0681330831659489
17,common_high,50,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vy,0.04847306592524265
17,common_high,50,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vz,0.09666780228250922
17,common_high,50,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p,0.4466496073054446
17,common_high,50,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q,0.1600169665608368
17,common_high,50,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r,0.1509677097741276
17,common_high,50,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vx,0.47086280616942716
17,common_high,50,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vy,0.5780194311741359
17,common_high,50,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vz,0.4640554369925936
17,common_high,50,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,p,0.5185078405171467
17,common_high,50,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,q,0.4085667074228222
17,common_high,50,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,r,0.20935528083482152
17,common_high,50,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vx,0.11329807327369995
17,common_high,50,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vy,0.10487257553132935
17,common_high,50,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vz,0.20142302658250308
17,common_high,50,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,p,0.4756628767049495
17,common_high,50,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,q,0.3247186386926735
17,common_high,50,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,r,0.14943717897037914
17,common_high,50,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vx,0.5153244533086228
17,common_high,50,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vy,0.5528942661188025
17,common_high,50,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vz,0.4051846439250623
17,common_high,50,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,p,0.36390463502342624
17,common_high,50,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q,0.3522967392471736
17,common_high,50,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r,0.1944072025778804
17,common_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vx,0.07264597564622531
17,common_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vy,0.08403985242750191
17,common_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vz,0.09046104059112117
17,common_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,p,0.38623557442991846
17,common_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q,0.3025884120752226
17,common_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r,0.1307883487136506
17,common_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vx,0.5016934952593519
17,common_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vy,0.45929864726810965
17,common_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vz,0.4548166347286953
17,common_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p,0.5808311148219194
17,common_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q,0.346137977227178
17,common_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r,0.17363303543445324
17,common_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vx,0.06158171584591779
17,common_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vy,0.09618046936553291
17,common_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vz,0.22583957629789816
17,common_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p,0.5253554696806757
17,common_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q,0.2647265403589218
17,common_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r,0.10372786311318175
17,common_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vx,0.4194608604839648
17,common_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vy,0.3870865194003706
17,common_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vz,0.4497090277286698
17,common_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p,0.3974660113236018
17,common_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q,0.3658367748796736
17,common_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r,0.19599573953937813
17,common_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vx,0.11201172156276992
17,common_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vy,0.13215297080322935
17,common_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vz,0.10478158537211782
17,common_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p,0.33715578371212385
17,common_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q,0.1993861196806649
17,common_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r,0.14585030832254026
17,common_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vx,0.437719523951813
17,common_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vy,0.4937792930025107
17,common_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vz,0.3702900439526499
17,common_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p,0.4927835742991541
17,common_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q,0.1988881922561254
17,common_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r,0.15208529921642128
17,common_high,50,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vx,0.04845990755685681
17,common_high,50,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vy,0.044790066819734874
