seed,group,flight_id,cohort,axis,n_origins,n_valid,zero_lag_correlation,best_correlation,median_alignment_lag_s,bound_fraction
17,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p,140,140,0.737485534880253,0.7975286130640912,0.019958737499999997,0.0
17,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q,140,140,0.8710275891861555,0.8737530211709718,0.0,0.0
17,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r,140,140,0.45778650040482183,0.620124619872784,-0.0399188125,0.1357142857142857
17,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vx,201,201,0.8473081064583747,0.8553277478620028,0.0,0.004975124378109453
17,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vy,201,201,0.8968027048757724,0.9092556701497891,0.0,0.024875621890547265
17,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vz,201,201,0.9735193003781986,0.9745069042064326,0.0,0.004975124378109453
17,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p,201,201,0.870857753253368,0.895403149121813,0.0,0.0
17,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q,201,201,0.8344093946153832,0.8399571535748156,0.0,0.0
17,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r,201,201,0.6289002744743689,0.7051676284167834,-0.019959299999999996,0.03482587064676617
17,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vx,164,164,0.790421892507227,0.7964765824018375,0.0,0.018292682926829267
17,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vy,164,164,0.815632587431021,0.8251159367076217,0.0,0.036585365853658534
17,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vz,164,164,0.9642563308351529,0.9654395833362174,0.0,0.0
17,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,p,164,164,0.7374283346597724,0.7856357748514569,0.0,0.024390243902439025
17,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,q,164,164,0.8655209352000559,0.8682680759001202,0.0,0.0
17,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,r,164,164,0.5586989205543115,0.6799476928080027,-0.039915362499999996,0.07317073170731707
17,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vx,130,130,0.8520610421462484,0.8666132994657315,0.0,0.046153846153846156
17,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vy,130,130,0.8362149826755217,0.8576258697388458,0.0,0.09230769230769231
17,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vz,130,130,0.9393837123371792,0.9404205448634607,0.0,0.007692307692307693
17,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p,130,130,0.6814886806603412,0.7539310245085707,0.0,0.03076923076923077
17,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q,130,130,0.9068356135150796,0.912649674902769,0.0,0.0
17,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r,130,130,0.5835144147011284,0.7335333256103896,0.039918625,0.16153846153846155
17,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vx,145,145,0.8398863333530419,0.8541880413338686,0.0,0.020689655172413793
17,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vy,145,145,0.8530309296959022,0.8759537324116154,0.0,0.10344827586206896
17,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vz,145,145,0.9370961038319384,0.9402614623084787,0.0,0.0
17,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,p,145,145,0.6876166657829123,0.7506189134347976,0.019958174999999998,0.006896551724137931
17,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,q,145,145,0.8935303652043681,0.9013934694870045,0.0,0.0
17,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,r,145,145,0.6654123236112294,0.7903184568815456,0.020211399999999997,0.2
17,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vx,144,144,0.8509750196000335,0.8580433845604719,0.0,0.013888888888888888
17,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vy,144,144,0.8432829926864726,0.8642781759918177,0.0,0.0763888888888889
17,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vz,144,144,0.9400651965327069,0.9463912878230217,0.0,0.006944444444444444
17,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,p,144,144,0.6779694845015037,0.73696977746757,0.019956949999999994,0.013888888888888888
17,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q,144,144,0.9092671457723083,0.9142144044797974,0.0,0.0
17,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r,144,144,0.6687436743562283,0.769367425434672,0.03991502499999999,0.14583333333333334
17,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vx,153,153,0.8235134944202946,0.8437629147464981,0.0,0.032679738562091505
17,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vy,153,153,0.8861253446137813,0.9056209576573252,0.0,0.058823529411764705
17,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vz,153,153,0.9365544105031174,0.9368388455569607,0.0,0.0
17,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p,153,153,0.634613115073107,0.7224001965534247,0.019957749999999993,0.0196078431372549
17,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q,153,153,0.8864500877938091,0.8901641943439592,0.0,0.006535947712418301
17,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r,153,153,0.5918039470156873,0.7090019968725604,0.020206824999999998,0.19607843137254902
17,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vx,138,138,0.9107109825264054,0.918976115450714,0.0,0.028985507246376812
17,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vy,138,138,0.8998547632886232,0.9094370286325526,0.0,0.050724637681159424
17,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vz,138,138,0.9422460092718976,0.9441577771873243,0.0,0.007246376811594203
17,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p,138,138,0.796819807904699,0.818907827241233,0.0,0.0
17,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q,138,138,0.9018760334329219,0.9065429477886091,0.0,0.0
17,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r,138,138,0.5613652301903382,0.7335220150515361,0.04016706249999999,0.11594202898550725
17,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vx,131,131,0.8800639350336583,0.8877681407105381,0.0,0.015267175572519083
17,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vy,131,131,0.810549048607716,0.8354767264535163,0.0,0.12213740458015267
17,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vz,131,131,0.9520591273537459,0.9533492841959155,0.0,0.0
17,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p,131,131,0.8239932731939053,0.8468183966958527,0.0,0.0
17,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q,131,131,0.9040259669472511,0.9094721172862796,0.0,0.0
17,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r,131,131,0.5948778713501851,0.747415989916133,0.04016905,0.12213740458015267
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vx,146,146,0.8251606536019195,0.8323661430669408,0.0,0.03424657534246575
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vy,146,146,0.849075891935055,0.8639264084821816,0.0,0.0410958904109589
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vz,146,146,0.9519086581128448,0.9522234664870747,0.0,0.0
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p,146,146,0.7702700238121785,0.8077098692755517,0.0,0.0
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q,146,146,0.8974957079649474,0.9044926479617595,0.0,0.0
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r,146,146,0.6362376660526928,0.7792678680635794,0.0399179875,0.1780821917808219
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vx,114,114,0.8175300056581448,0.8351662878844901,0.0,0.05263157894736842
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vy,114,114,0.9171044221484926,0.930064542585038,0.0,0.03508771929824561
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vz,114,114,0.926329618209767,0.929624377707564,0.0,0.008771929824561403
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p,114,114,0.7583829645146584,0.7969971569090423,0.0,0.017543859649122806
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q,114,114,0.8906331303242387,0.8967074260985728,0.0,0.0
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r,114,114,0.6483862445391212,0.7577146517282102,0.039916162500000005,0.14912280701754385
17,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vx,99,99,0.777445137762057,0.7861219818254798,0.0,0.0
17,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vy,99,99,0.8816096133554632,0.8941933330242865,0.0,0.04040404040404041
17,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vz,99,99,0.9566897419890009,0.956854684351825,0.0,0.0
17,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,p,99,99,0.4846364628040396,0.620208331666361,0.019957074999999998,0.010101010101010102
17,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,q,99,99,0.9143810059959598,0.9149501995570433,0.0,0.0
17,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,r,99,99,0.22046358144991374,0.6021872983324996,-0.06011399999999998,0.5252525252525253
17,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vx,93,93,0.7535318644403265,0.7609244334225042,0.0,0.03225806451612903
17,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vy,93,93,0.816865372641865,0.8209021019892858,0.0,0.010752688172043012
17,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vz,93,93,0.9602983141144832,0.9604888911763522,0.0,0.0
17,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,p,93,93,0.6359791849265851,0.6999672993270856,0.019955,0.0
17,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,q,93,93,0.8602294037806748,0.8631585018717836,0.0,0.0
17,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,r,93,93,0.34771772889835195,0.6487829916870093,-0.06012284999999997,0.3655913978494624
17,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vx,46,46,0.8531063912528911,0.8628727957050681,0.0,0.021739130434782608
17,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vy,46,46,0.7620857679707961,0.7771958228171896,0.0,0.043478260869565216
17,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vz,46,46,0.9653228017734528,0.9667825196779123,0.0,0.0
17,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,p,46,46,0.7654922292211153,0.8145645382060956,0.0,0.0
17,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,q,46,46,0.8316099441769166,0.8358322868444347,0.0,0.0
17,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,r,46,46,0.47062789580088166,0.6944012119989018,-0.0402884625,0.21739130434782608
17,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vx,39,39,0.6407086216927363,0.6753581118671607,0.0,0.07692307692307693
17,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vy,39,39,0.8519793238741556,0.8705496661993463,0.0,0.05128205128205128
17,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vz,39,39,0.9590003530352446,0.9590427043561979,0.0,0.0
17,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,p,39,39,0.6291340810133581,0.7305585068281109,0.019958025,0.0
17,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q,39,39,0.8713527497314285,0.876781891287654,0.0,0.0
17,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r,39,39,0.5009110787475788,0.6855122573931817,-0.059868325,0.2564102564102564
17,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vx,87,87,0.8025656655553758,0.8072324312360186,0.0,0.022988505747126436
17,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vy,87,87,0.7796849215533518,0.7979416935204313,0.0,0.04597701149425287
17,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vz,87,87,0.9716914567862792,0.9720560090085357,0.0,0.0
17,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,p,87,87,0.6974074440751615,0.832350620308482,0.0199602,0.0
17,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,q,87,87,0.8223801589899632,0.8319757501780788,0.0,0.0
17,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,r,87,87,0.3568017660105326,0.6442210245194595,-0.060139074999999986,0.3563218390804598
17,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vx,91,91,0.8672063821315285,0.8752355987201361,0.0,0.0
17,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vy,91,91,0.8443238464582463,0.8508662337802173,0.0,0.01098901098901099
17,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vz,91,91,0.9680054280203838,0.9683993479321688,0.0,0.0
17,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,p,91,91,0.8406456122631057,0.880987451508131,0.019958024999999994,0.0
17,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,q,91,91,0.8142310645650137,0.8183537784740181,0.0,0.01098901098901099
17,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,r,91,91,0.35933815267201036,0.6066215262126442,-0.040414200000000004,0.14285714285714285
17,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vx,44,44,0.8987247844957871,0.903609732076789,0.0,0.0
17,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vy,44,44,0.9178157696979533,0.9204404279652709,0.0,0.0
17,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vz,44,44,0.9730002663401224,0.9734850430496969,0.0,0.0
17,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p,44,44,0.7773473328746373,0.8322219658031019,0.019955937500000003,0.0
17,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q,44,44,0.8822890829976089,0.882884240016839,0.0,0.0
17,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r,44,44,0.4227393443840249,0.5973322176053529,-0.03991903749999999,0.13636363636363635
17,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vx,84,84,0.8140338670525431,0.8268959522339147,0.0,0.011904761904761904
17,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vy,84,84,0.8594805901349557,0.8799709001177517,0.0,0.03571428571428571
17,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vz,84,84,0.9737973696394709,0.973817922364667,0.0,0.0
17,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p,84,84,0.8844011294451002,0.9034269528568207,0.0,0.0
17,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q,84,84,0.859728227155765,0.8632261868823077,0.0,0.0
17,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r,84,84,0.5718131932491864,0.6661600606534082,-0.019960937499999998,0.011904761904761904
17,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vx,104,104,0.7414154304821436,0.7491992823206373,0.0,0.019230769230769232
17,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vy,104,104,0.8210679488983256,0.8334429296045299,0.0,0.04807692307692308
17,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vz,104,104,0.9667503920782899,0.9673717140472776,0.0,0.0
17,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,p,104,104,0.762318747853045,0.7966163001548362,0.0,0.009615384615384616
17,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,q,104,104,0.87818596956588,0.880361131735535,0.0,0.0
17,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,r,104,104,0.5623452680849801,0.6895342079673044,-0.03991698749999999,0.038461538461538464
17,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vx,25,25,0.8147991664472012,0.8305019972720359,0.0,0.04
17,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vy,25,25,0.8353332069537425,0.842766221083942,0.0,0.04
17,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vz,25,25,0.9407554561656589,0.9408177970513139,0.0,0.0
17,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p,25,25,0.6741219921179719,0.7933962909011233,0.019958375000000004,0.04
17,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q,25,25,0.9464307929045404,0.9464307929045404,0.0,0.0
17,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r,25,25,0.45632430776916516,0.6289027995563686,0.03991889999999999,0.2
17,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vx,34,34,0.7796858661224784,0.7920769321986549,0.0,0.029411764705882353
17,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vy,34,34,0.741819590380494,0.7713045557773953,0.0,0.08823529411764706
17,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vz,34,34,0.9475469532458097,0.9490891956347951,0.0,0.0
17,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,p,34,34,0.6944456428665008,0.7682240140182687,0.0199586125,0.0
17,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,q,34,34,0.9347397782957246,0.936351787085122,0.0,0.0
17,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,r,34,34,0.6202592994357389,0.7649859240331818,0.030064174999999995,0.17647058823529413
17,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vx,29,29,0.8570401569895153,0.8669456817749671,0.0,0.0
17,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vy,29,29,0.900835778949412,0.9186732668476867,0.0,0.06896551724137931
17,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vz,29,29,0.938384648011656,0.938384648011656,0.0,0.0
17,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,p,29,29,0.6476730042079941,0.7134479591038089,0.0,0.0
17,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q,29,29,0.938707737967456,0.938707737967456,0.0,0.0
17,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r,29,29,0.622832701215626,0.7254389661930607,0.03991635,0.1724137931034483
17,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vx,19,19,0.8257033845710368,0.8411647611993095,0.0,0.0
17,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vy,19,19,0.9110384094897156,0.9134256712789742,0.0,0.0
17,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vz,19,19,0.9432741011993286,0.9432741011993286,0.0,0.0
17,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p,19,19,0.6829083097431602,0.7434602371154088,0.019958175000000005,0.0
17,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q,19,19,0.9467170963736349,0.9488508056096165,0.0,0.0
17,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r,19,19,0.6045385487346073,0.6864912986481828,0.019959399999999995,0.05263157894736842
17,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vx,34,34,0.9165738919125552,0.92967465313329,0.0,0.0
17,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vy,34,34,0.9102696136586081,0.9191674363695244,0.0,0.029411764705882353
17,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vz,34,34,0.9626542614188951,0.9633627757700062,0.0,0.0
17,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p,34,34,0.8148356290661685,0.8382134888788018,0.0,0.0
17,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q,34,34,0.935532840164748,0.9360969219508903,0.0,0.0
17,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r,34,34,0.5161067298177189,0.7116680674339297,0.04004281250000002,0.058823529411764705
17,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vx,21,21,0.8608573211033356,0.8655207989127753,0.0,0.0
17,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vy,21,21,0.7852776802149138,0.806455427412381,0.0,0.19047619047619047
