group,interval,axis,cohort,waveform_rmse_mean,waveform_rmse_std,true_amplitude_mean,true_amplitude_std,pred_amplitude_mean,pred_amplitude_std,mean_change_bias_mean,mean_change_bias_std,direction_agreement_mean,direction_agreement_std,amplitude_ratio
common_high,middle,p,ALL,0.5293772019662638,0.001077785621614219,0.8719734205183434,0.0,0.7447062530262775,0.002692624673251526,-0.025659392788730435,0.011413891434710164,0.9531034886460876,0.006064021034722919,0.8540469646237472
common_high,middle,p,Sep17,0.4961739427432718,0.001963398740371728,0.853669703693322,0.0,0.7472130240612348,0.007986808902576612,-0.0256032170503309,0.014877518007782514,0.965238239015413,0.004582144993568474,0.8752952351811101
common_high,middle,p,Sep7,0.558891210164479,0.0006536060656046146,0.8882433910294737,0.0,0.7424780121063153,0.0040308804145607014,-0.025709326778418907,0.008441664725973493,0.9423170438733539,0.008303332942872053,0.8358947779456974
common_high,middle,q,ALL,0.283433268126267,0.006167900477668811,0.7777609574571156,0.0,0.7022984255596828,0.010995313577529454,0.010865081763276817,0.014140642366504379,0.9902479510322647,0.003841375367065742,0.9029746464207241
common_high,middle,q,Sep17,0.31107203334844047,0.011492079129864774,0.8523300635400423,0.0,0.7566200704078906,0.010049069799377756,0.036147842536712445,0.01697599913626971,0.9845679012345679,0.002672917912914978,0.8877078291306156
common_high,middle,q,Sep7,0.2588654768176684,0.002637432921056831,0.7114773076056253,0.0,0.6540125190279424,0.01213868217737634,-0.011608483368665962,0.013576760466126613,0.9952968841857731,0.00814603554412172,0.919231733797565
common_high,middle,r,ALL,0.16388896174727166,0.0026474610109056365,0.23290971223574686,0.0,0.1925554884269958,0.0004969779287588187,-0.0010023416537839533,0.005305241107668077,0.9172988943757711,0.009200697547592196,0.8267387674761056
common_high,middle,r,Sep17,0.18086168713016795,0.0023667649602839512,0.2711739466196764,0.0,0.21886980934739578,0.0017518779522197356,0.005654501371344799,0.0074377371190724835,0.9137537043803028,0.003890742520775964,0.8071196074538916
common_high,middle,r,Sep7,0.14880209474025272,0.005051858976032474,0.19889705945003175,0.0,0.16916498094219581,0.0019656267804102905,-0.0069195354538984,0.0034836455341522928,0.9204501743717429,0.0160057997995655,0.8505152434628858
common_high,middle,vx,ALL,0.1386178020198889,0.0007032685650580841,0.40605712537423216,0.0,0.4008099963277391,0.00865089624110032,0.007444089299334318,0.0033996006229002353,0.9751109576669981,0.0038526498594135547,0.9870778550144708
common_high,middle,vx,Sep17,0.1730527225070618,0.0024481012272302414,0.48221331574677667,0.0,0.481570575790846,0.01710187422234836,0.011130037269813568,0.005812513975122819,0.9658073662389519,0.009483037967787539,0.9986671045055334
common_high,middle,vx,Sep7,0.10800898380906855,0.00160654430570202,0.3383627339319704,0.0,0.3290228145827551,0.0014890709796322272,0.004167691103352762,0.0017606496478925063,0.98338081671415,0.006172839506172784,0.9723967257248455
common_high,middle,vy,ALL,0.16161341487796124,0.005120653849070051,0.4246843568528065,0.0,0.39827431443554073,0.011368727526685028,-0.00032807781433277154,0.001344420312996214,0.9846737538463657,0.0013513862697011245,0.9378125377327724
common_high,middle,vy,Sep17,0.17621414496698085,0.010787517703274938,0.4447554541127623,0.0,0.4211862324667339,0.01460208429138274,-0.005535617318706439,0.0021275958575429,0.9830253724084769,0.005168264628139868,0.9470063347664924
common_high,middle,vy,Sep7,0.14863498813216605,0.0006409045913925444,0.4068433815106236,0.0,0.37790816507448016,0.012133213714729748,0.004300846189554934,0.003319871899054944,0.9861389817911558,0.005571286277618717,0.9288787338048711
common_high,middle,vz,ALL,0.19419215448047233,0.0027637365876579017,0.6566623895848287,0.0,0.6564937978988516,0.00652323887148684,0.026175166249037412,0.006727818827506227,0.9879131652661064,0.001794958770024693,0.9997432597196808
common_high,middle,vz,Sep17,0.22649116522721477,0.002579720000481908,0.712934464227477,0.0,0.6831528859827672,0.010583583374320183,0.012636342596456756,0.01746000228666611,0.9897916666666666,0.005208333333333329,0.9582267659384646
common_high,middle,vz,Sep7,0.16548192270559017,0.003990179887278019,0.6066427676802524,0.0,0.632796830713149,0.005733647622697057,0.03820967616244243,0.008388760417821222,0.9862433862433863,0.003815398175094081,1.0431127912938076
differential_high,early,p,ALL,0.5062081876270829,0.004204123652190627,0.8024949000846067,0.0,0.6390233743042953,0.004298500670705144,-0.020473770023120626,0.006375961321988922,0.9456483516342402,0.005303891931886437,0.7962958695898545
differential_high,early,p,Sep17,0.48901229409080554,0.007923963585084329,0.735265417948865,0.0,0.5802385921410673,0.005356666434151767,-0.04179230763181931,0.010104034300475745,0.9264293584202051,0.011172507545266384,0.7891552872971115
differential_high,early,p,Sep7,0.521493426325996,0.001302025495234976,0.8622544397608215,0.0,0.6912765140049423,0.005188005091494162,-0.0015239588153884605,0.006434365464430379,0.9627319011578269,9.138180898861892e-05,0.8017082686134891
differential_high,early,q,ALL,0.24329942773984758,0.0009564784101067346,0.7241314403615021,0.0,0.6749937838465819,0.005368487065680496,0.009291867171561696,0.015188042540923846,0.9847394015401149,0.0004001604132619784,0.932142628014619
differential_high,early,q,Sep17,0.26551579798211006,0.0021144060639832246,0.7589569065752854,0.0,0.7018587227769197,0.009539710822286957,0.013469034504795257,0.019563348866685332,0.9697642107288846,0.00299954083000583,0.9247675549116283
differential_high,early,q,Sep7,0.22355154308005876,0.0026692077241139804,0.6931754703936946,0.0,0.651113838130726,0.0018847060110538378,0.005578829542020754,0.012456843768754153,0.9980506822612085,0.0033763173636820057,0.9393203682769106
differential_high,early,r,ALL,0.12302299434039334,0.0007909578178598094,0.1471163953277249,0.0,0.09959324047741669,0.0004647938503897328,0.010607287400640207,0.0016448520446096593,0.8135957833983456,0.0069847795529071124,0.6769690098479988
differential_high,early,r,Sep17,0.12361189975029489,0.0018183271865093804,0.1517230043885331,0.0,0.09839055281876047,0.002911499898407497,0.003517601849289991,0.003444904986370274,0.7958631575159708,0.022935568387086984,0.648488033935852
differential_high,early,r,Sep7,0.12249952286492527,0.0008153365608199055,0.14302163171811763,0.0,0.10066229617399998,0.0017351407115244026,0.01690923011295151,0.00033874692957211884,0.8293581175160122,0.009094277586024145,0.7038256728352535
differential_high,early,vx,ALL,0.06763054556448067,0.0019695341395314517,0.1719054037273107,0.0,0.1593765880486645,0.0024033671965634313,0.0032260518819363054,0.0007298210872295723,0.9859689330277567,0.002425841467183181,0.9271179648400096
differential_high,early,vx,Sep17,0.07019516025098571,0.002673068431176873,0.17512515842087795,0.0,0.17604241797719458,0.004556666889292393,-0.001065065437194105,0.0008066731147602029,0.9701839826839826,0.0051549131177644975,1.0052377371965722
differential_high,early,vx,Sep7,0.06535088806536508,0.0018947028278701906,0.16904339955525094,0.0,0.14456251700108216,0.0005387563025366739,0.007040378387830003,0.001493333791172847,1.0,0.0,0.8551798968869688
differential_high,early,vy,ALL,0.07527277482654073,0.001652571010603234,0.1873006175864034,0.0,0.1642565358170878,0.003078266239226374,0.007382929893303247,0.001056318612261756,0.985204810669207,0.0023130590274404025,0.8769674010354762
differential_high,early,vy,Sep17,0.06592079784058068,0.0026457189217816727,0.175854652640041,0.0,0.17198123246350286,0.004639942660962078,0.007266322118421357,0.0012160819259453889,0.987390350877193,0.0037983570341422706,0.9779737407092283
differential_high,early,vy,Sep7,0.08358564325850522,0.001389809716362551,0.19747480864983666,0.0,0.1573901387980522,0.0024032362268854423,0.007486581248753815,0.0020651748879571023,0.9832621082621084,0.004934617685381415,0.7970137551931356
differential_high,early,vz,ALL,0.09839787537531497,0.003057841301649903,0.5423216477415728,0.0,0.5488086394813125,0.0022066264267110018,0.014114390092804352,0.0021316405991385146,0.9966581415174766,0.0013584712216226393,1.0119615209290538
differential_high,early,vz,Sep17,0.11022180297944473,0.005741331251957089,0.5245761011157075,0.0,0.5254619829254975,0.0027755536442240834,0.007453818315317021,0.005153757162796599,0.9928985507246377,0.0028867513459481233,1.0016887574708528
differential_high,early,vz,Sep7,0.08788771750497741,0.0018457155009632773,0.5580954669645641,0.0,0.5695612230864815,0.0027712972716300473,0.020034898339459758,0.0031083155053815248,1.0,0.0,1.0205444351380932
differential_high,extended,p,ALL,0.5392655343270049,0.004021875194953264,0.8664563060721542,0.0,0.7101629146757421,0.004500721215864436,-0.03155912586845109,0.007244705469812195,0.9864484086638209,0.002199190229268895,0.8196176883922445
differential_high,extended,p,Sep17,0.5229901570553229,0.005660938264304755,0.823819084795839,0.0,0.6816078044526588,0.004422158445146334,-0.05989594213299596,0.007959172323923843,0.9832165983877362,0.0046732792371963,0.8273755937829197
differential_high,extended,p,Sep7,0.5537325363462776,0.002839434416681578,0.9043560583177678,0.0,0.7355452348740382,0.004758373010131165,-0.006370844744411186,0.0067145245547498246,0.9893211289092295,0.0,0.8133358848087534
differential_high,extended,q,ALL,0.3023657925866172,0.01351060704653937,0.7702184086967745,0.0,0.7254324956881595,0.003784547430585616,0.01805178779203553,0.002941192801460581,0.9982949701619779,0.0014765991539376873,0.9418529698811098
differential_high,extended,q,Sep17,0.3252590844598591,0.02312777120978881,0.8366908778952938,0.0,0.7704600828172157,0.003873795878196693,0.02396491269401874,0.004085496790932109,0.9963768115942028,0.0031377732021175614,0.9208419778106312
differential_high,extended,q,Sep7,0.2820161998104022,0.005234544731127996,0.7111317694092018,0.0,0.6854079737956651,0.005568782428743491,0.01279567676805045,0.0019557181636515263,1.0,0.0,0.9638269632716485
differential_high,extended,r,ALL,0.17775267561801042,0.0036605338808631815,0.3237716623384586,0.0,0.2660303907764467,0.00270619980404249,-0.031281215267986016,0.011461815728982704,0.9077137120354871,0.009177893643241775,0.8216605148672604
differential_high,extended,r,Sep17,0.1978121069003622,0.005123798348053473,0.3687378913478096,0.0,0.2994706755747207,0.0036285912901195595,-0.04807831936226812,0.017609476548032816,0.9155224625755354,0.01978138153859475,0.8121505345710375
differential_high,extended,r,Sep7,0.15992207003369774,0.002373769254620665,0.2838016809968133,0.0,0.23630569317798097,0.004463360031242391,-0.016350456073068603,0.0059972496497928945,0.9007726004443332,0.016554468151081702,0.8326437403330051
differential_high,extended,vx,ALL,0.3620715419502238,0.02075878496437841,1.0769642624826383,0.0,1.1337727222004466,0.017620915766651406,0.010178654954280546,0.012685761504025606,0.8914276930284699,0.010286241354957143,1.0527486952880427
differential_high,extended,vx,Sep17,0.393281043738559,0.03354715890005748,1.1618272079188245,0.0,1.2379271051261798,0.024087340370828974,0.039445113683534185,0.022486470771646422,0.8809811727380517,0.008417321233956186,1.0655001851296568
differential_high,extended,vx,Sep7,0.3343297625828147,0.014014305863992424,1.0015305332060283,0.0,1.0411910484886837,0.01290385193709709,-0.015835975027278248,0.005444831568526066,0.9007134888421748,0.011948711215885185,1.0395999063110908
differential_high,extended,vy,ALL,0.3881677401889658,0.01395628337869153,1.3467797859293131,0.0,1.3997847813438218,0.022373450273798383,0.014469779874790825,0.004298105954977862,0.9549752807287558,0.007959080504809713,1.039356839156844
differential_high,extended,vy,Sep17,0.41403860455025265,0.012226295318299187,1.4951830334275724,0.0,1.5311245166815812,0.02288837425267043,0.014711695200452601,0.0029240563612860106,0.9692149671316338,0.003192457514484059,1.0240381829183924
differential_high,extended,vy,Sep7,0.36517141631226635,0.021683209188282117,1.2148657881530829,0.0,1.28303834993248,0.02793833452599568,0.014254744029758135,0.006775159317044717,0.9423177817039751,0.012873518599178685,1.0561153029776544
differential_high,extended,vz,ALL,0.3289697363296855,0.006772897342257116,0.889760104880197,0.0,0.8316886299172829,0.01753390560942896,-0.03698657032938579,0.016662786458245343,0.9440252989694948,0.008223052312074854,0.9347335594792338
differential_high,extended,vz,Sep17,0.39519807608190444,0.015914016275141607,1.0594826807343425,0.0,0.9731969986335555,0.022249826881228427,-0.09169315014978434,0.03896211944721156,0.9165644075735412,0.010371128705283027,0.9185586667249896
differential_high,extended,vz,Sep7,0.27010010099437987,0.0114185023910711,0.7388955930098455,0.0,0.7059034132805962,0.013659397465526276,0.011641500622079588,0.009430358490077735,0.9684349802103426,0.007628365514864593,0.9553493348162253
differential_high,late,p,ALL,0.52662173106578,0.0032279773105998687,0.8604562361994619,0.0,0.7226683083038085,0.005564128341065426,-0.02875820311624506,0.007472584308542189,0.968557755961407,0.0048925854214036555,0.8398664312036982
differential_high,late,p,Sep17,0.5133164585279918,0.00410467893866712,0.8054081426142202,0.0,0.6799690133728463,0.004060106626690417,-0.04820436353570192,0.010311147656257326,0.9703108465608467,0.008814668822669848,0.8442539594469216
differential_high,late,p,Sep7,0.5384486399882585,0.0025683703953346335,0.9093878749418988,0.0,0.7606232371313305,0.007274273142469888,-0.011472727187838969,0.005476274261818931,0.9669994532063498,0.0021945021945022508,0.8364123363530959
differential_high,late,q,ALL,0.27216819499143924,0.008671815053771407,0.8151543400369544,0.0,0.7474925612889272,0.005944082166998698,0.0190287817922504,0.007478755519671041,0.9854972026024656,0.0030497411380431888,0.916995131566177
differential_high,late,q,Sep17,0.29773040361803044,0.014009814708568281,0.8721405377026779,0.0,0.7776454651995982,0.007137611875079446,0.014065565767522414,0.010114503359788973,0.9890641613503456,0.004732754939174058,0.891651553370067
differential_high,late,q,Sep7,0.24944623176780267,0.004938405789667259,0.7644999421118671,0.0,0.7206899800349973,0.005433099970919926,0.023440529369786387,0.0058892819550519105,0.9823265726043503,0.006051660921178749,0.9426946168813977
differential_high,late,r,ALL,0.16458957735759686,0.0006420761377632252,0.3113625635056001,0.0,0.27211285634507065,0.00470103072691285,-0.000756714345597219,0.011190853411316183,0.9011715800725392,0.008042120798430875,0.8739421119911754
differential_high,late,r,Sep17,0.17418356117281833,0.0036582592473820767,0.35906111956414505,0.0,0.306401765984186,0.005375322850690407,-0.00844606461333359,0.01447281986294605,0.9125196022171642,0.004183501099101525,0.8533415323723135
differential_high,late,r,Sep7,0.15606159174406667,0.004120644441180592,0.26896384700911574,0.0,0.24163382555474588,0.004589579202991929,0.006078263670168443,0.00836238046921329,0.891084449277317,0.013949310144696156,0.898387750776618
differential_high,late,vx,ALL,0.2067768085653123,0.010838723395631068,0.6441574635687841,0.0,0.6650825747864729,0.014925168813329472,0.012532165486675939,0.007352732022582311,0.9295770326033176,0.003244790490673602,1.0324844659902856
differential_high,late,vx,Sep17,0.23182706036449008,0.013597556693805968,0.7128028033007952,0.0,0.7504554209232488,0.02597373830351347,0.02853486993059656,0.01228939269674691,0.905696423673685,0.009909998102549366,1.0528233298860423
differential_high,late,vx,Sep7,0.18450991807715425,0.008472479540108662,0.5831393838069966,0.0,0.589195600442672,0.0056529188503431724,-0.0016924606856979507,0.004197885718246462,0.9508042405407687,0.0028499047774755803,1.0103855386959766
differential_high,late,vy,ALL,0.21554795154376238,0.00643479594445844,0.7684538846942406,0.0,0.7710782011462215,0.01498045857431558,0.011494612120063134,0.003379448960168469,0.9820786400589343,0.005663001684340241,1.0034150604275038
differential_high,late,vy,Sep17,0.22817690621932243,0.015242036322755876,0.836413918072994,0.0,0.8474130369039797,0.019391746778065738,0.010080992349173553,0.0023017569415410013,0.9855388140010043,0.0058386782056355415,1.0131503297509998
differential_high,late,vy,Sep7,0.2043222140543756,0.008509131678864025,0.7080449661353484,0.0,0.7032250138059918,0.01605365339304132,0.012751163027520543,0.005342591410488008,0.9790029298882054,0.008835736324903566,0.9931925900756489
differential_high,late,vz,ALL,0.25907915054993796,0.0018663122503609576,0.7752948664880183,0.0,0.7538421446710047,0.010726945376754966,0.0018435358266186046,0.010644278270754825,0.9683483540410753,0.001014409274686271,0.9723295964615483
differential_high,late,vz,Sep17,0.3108311988756054,0.004914936014781861,0.8772927687912948,0.0,0.8215234089614896,0.014879725172171912,-0.033157533629579954,0.029688719211951188,0.9576045562964168,0.001789372703704893,0.9364301612714278
differential_high,late,vz,Sep7,0.21307732981601135,0.0030049414037651473,0.6846300644406614,0.0,0.6936810208572407,0.009679203581287802,0.03295559756546177,0.006593065951807837,0.9778983964807719,0.002465189374329331,1.0132202146628981
differential_high,middle,p,ALL,0.5298189027647855,0.002413440083723106,0.8390014360050603,0.0,0.6992563656774013,0.0016546268997831904,-0.03873772432181407,0.00936908683209309,0.9500343051585142,0.005679866499693976,0.833438818659166
differential_high,middle,p,Sep17,0.5112687750749646,0.001494713638666451,0.7885694361453629,0.0,0.6616463894733441,0.0036969261482350814,-0.05212147005093773,0.011518025451320225,0.9277611289264426,0.009758623060771921,0.8390464544347086
differential_high,middle,p,Sep7,0.5463079051557375,0.003230123761109237,0.8838298803247912,0.0,0.7326874556365635,0.004382980677074932,-0.02684106145148193,0.007520358448551286,0.9698326840314669,0.0028436071619683478,0.8289914970597219
differential_high,middle,q,ALL,0.2581023361225246,0.007473616340605739,0.7561208758780941,0.0,0.7009512857031878,0.008616304589879924,0.01497712621769911,0.013448151642413298,0.9902132782937736,0.0034430241022395105,0.9270360177387814
differential_high,middle,q,Sep17,0.28901282572778303,0.013613493117469356,0.8186180437564999,0.0,0.7425017178077601,0.010395527898126767,0.03857193173441823,0.019689897301714263,0.986842105263158,0.0,0.9070185093899776
differential_high,middle,q,Sep7,0.23062634536229495,0.0037567156230688663,0.7005678377639555,0.0,0.6640175682769014,0.007453798065967041,-0.00599603424160678,0.009618164569790054,0.9932098765432098,0.006503489970896759,0.9478276513467793
differential_high,middle,r,ALL,0.16468627844727854,0.0016285773504785992,0.2411413927056464,0.0,0.19630936255017403,0.0009530819207618893,0.01049506622763968,0.005744158796486144,0.8842855866614706,0.002214128776146351,0.8140840539550279
differential_high,middle,r,Sep17,0.18160893823491628,0.004084306261122395,0.28001711524960365,0.0,0.21790523214516103,0.0021013192718125143,0.007566037877213122,0.009235651447411003,0.8820806156403983,0.013353457755668229,0.7781854046704363
differential_high,middle,r,Sep7,0.1496439141916005,0.004296732524588573,0.2065851948887956,0.0,0.17711303402129674,0.00144378842588937,0.0130986469835744,0.0027716570410958063,0.8862455609024237,0.016040340368483192,0.8573365294479904
differential_high,middle,vx,ALL,0.13438486427215493,0.0026450727946585226,0.39034270999712045,0.0,0.37916256061191383,0.010529632857213016,0.010411645808882474,0.003543691951513994,0.9668650851094851,0.003334978768227898,0.9713581191633139
differential_high,middle,vx,Sep17,0.16935791831319547,0.005174392940725022,0.4502718325188395,0.0,0.43725478293483744,0.018462512756368447,0.01619666676219193,0.005065608209479049,0.9542342753565664,0.00899663494907244,0.9710906864611447
differential_high,middle,vx,Sep7,0.10329770512456338,0.0029048459982357333,0.33707237886670355,0.0,0.32752502965820396,0.003501848664798774,0.0052694049614962915,0.0031468699670228373,0.9780924715565238,0.0030881991823223,0.971675670250409
differential_high,middle,vy,ALL,0.15071267013409204,0.005086194490712421,0.44465405535113417,0.0,0.42120639833500056,0.010361443176007975,0.005058800069268117,0.0019965482199486993,0.9867173196923029,0.0012566663513134172,0.9472676415879813
differential_high,middle,vy,Sep17,0.17269597679007834,0.008099998635170186,0.4860288568663469,0.0,0.457525769286584,0.01442052017397547,0.0019160174509696866,0.0032912327895872518,0.9875431034482759,0.0034450415866703102,0.9413551537586976
differential_high,middle,vy,Sep7,0.13117195310654858,0.004019404515808125,0.40787645400427835,0.0,0.3889225130447042,0.010252016643778004,0.007852384618866722,0.004230301527501728,0.9859832896869934,0.0007559767834507171,0.9535301908862449
differential_high,middle,vz,ALL,0.18694803524584325,0.0032180637592141327,0.6309794268520411,0.0,0.6272207294736949,0.005402411542464372,0.023961241616792448,0.004902880822326132,0.9794640163757812,0.0014742733582452843,0.9940430745942093
differential_high,middle,vz,Sep17,0.22051634664463574,0.004801199853723236,0.6925876926486065,0.0,0.6675680741434163,0.007731383140109777,0.007719658222388445,0.015855853780543855,0.9737236721611722,0.006061672210961252,0.9638751615560628
differential_high,middle,vz,Sep7,0.15710953622469437,0.0019068534077606272,0.5762165239217608,0.0,0.5913564231006091,0.00881625532500477,0.03839820463404046,0.0050278122990114185,0.9845665445665445,0.006641049474340007,1.0262746702850611
drive_high,early,p,ALL,0.47163952424391664,0.0008027172006905138,0.816348240846137,0.0,0.6720678010042396,0.0028364452566898286,-0.015065972003981994,0.011207906504417239,0.9706685519286946,0.0017022967611332244,0.8232611615695379
drive_high,early,p,Sep17,0.4531403833406949,0.002983243868576187,0.7513479326911039,0.0,0.6208521261638301,0.001513498695024601,-0.03493266640484088,0.007841666163683206,0.9640801594129448,0.003050991395613181,0.8263177406240052
drive_high,early,p,Sep7,0.49013866514713844,0.002172023715864034,0.8813485490011702,0.0,0.723283475844649,0.004682248532921254,0.004800722396876884,0.015469427365432473,0.9772569444444444,0.0007517581630073306,0.8206554338398175
drive_high,early,q,ALL,0.22878738442780677,0.0005372100611310965,0.7026473754679302,0.0,0.6586603486278118,0.0027791534811617367,-0.00030766916936080636,0.010320304500193953,0.9910617832174698,0.002359295174306959,0.9373981482378339
drive_high,early,q,Sep17,0.22134842052946616,0.0033230121574025313,0.7304201763871095,0.0,0.688565901993578,0.009079069633701767,0.025755683183337194,0.020549308403888827,0.9821235664349398,0.00471859034861391,0.9426983594558462
drive_high,early,q,Sep7,0.2362263483261474,0.002909539675004534,0.6748745745487508,0.0,0.6287547952620455,0.005135710314907578,-0.026371021522058807,0.0014279917293228586,1.0,0.0,0.931661702742998
drive_high,early,r,ALL,0.12329803818608714,0.0029617819754820546,0.14174099210013588,0.0,0.09149852463194251,0.0012623237591063204,-0.004674273312587949,0.0019111796264205342,0.7747812175130724,0.013421655673686304,0.6455332594772687
drive_high,early,r,Sep17,0.11864856051000527,0.0032063464287235464,0.1497951670486607,0.0,0.0988003111212133,0.0026352968479518477,-0.0029551732796418324,0.003249792674741672,0.7811265884652981,0.02686227856093083,0.6595694178111781
drive_high,early,r,Sep7,0.12794751586216904,0.0029312156736975557,0.1336868171516111,0.0,0.08419673814267169,0.0015714843341252918,-0.006393373345534064,0.0025798418769641227,0.7684358465608465,0.04353037743890039,0.6298058397724148
drive_high,early,vx,ALL,0.08134069235191849,0.0017242614530628036,0.17776859887587823,0.0,0.14043806655191818,0.0022412678919827996,0.021233316773191156,0.00222688371732091,0.9947916666666666,0.0,0.7900049133535388
drive_high,early,vx,Sep17,0.054002570111330674,0.0007251247923115502,0.1579929171266637,0.0,0.1566837839283181,0.0019370292889693249,0.003333479707636689,0.0013501052496563521,0.9895833333333334,0.0,0.9917139753974158
drive_high,early,vx,Sep7,0.10867881459250629,0.0032112996794334756,0.19754428062509277,0.0,0.12419234917551825,0.004992099205983595,0.039133153838745625,0.0037313492130020645,1.0,0.0,0.6286810672651937
drive_high,early,vy,ALL,0.1054278852026484,0.0018681950476822568,0.20056741987251228,0.0,0.13694306015236213,0.003907982513935376,0.029968840022070297,0.001847405717330197,0.9884920634920635,0.0031497039417436017,0.6827781911908124
drive_high,early,vy,Sep17,0.05569477138477321,0.0022544481296300736,0.1376693081454074,0.0,0.138632273864285,0.0037782718194082393,0.005532225483661879,0.0007524606885311849,0.9833333333333334,0.004811252243246888,1.0069947741573635
drive_high,early,vy,Sep7,0.1551609990205236,0.0036865066370007178,0.26346553159961716,0.0,0.13525384644043928,0.0047305295882752035,0.05440545456047872,0.00433666349099888,0.9953703703703703,0.008018753738744838,0.5133644830853306
drive_high,early,vz,ALL,0.10478620648621367,0.002625558805867962,0.5483099068091773,0.0,0.5444483798981581,0.0033804512848144026,0.017788132273278398,0.00303753983260593,0.997037037037037,0.0008018753738745255,0.9929574008000495
drive_high,early,vz,Sep17,0.09665624332437839,0.006567753317101083,0.5362503332009607,0.0,0.5467126403480018,0.0033595386543283845,0.003980367217018395,0.006234016464695976,0.994074074074074,0.0016037507477489469,1.0195101177552468
drive_high,early,vz,Sep7,0.11291616964804897,0.003205457320698907,0.5603694804173939,0.0,0.5421841194483145,0.003958350772670618,0.0315958973295384,0.0020055831587869268,1.0,0.0,0.9675475528118805
drive_high,extended,p,ALL,0.5003896245820595,0.002669434284196308,0.8665863735270177,0.0,0.72763616429505,0.008321822018219674,-0.030347461452052957,0.00872298005862843,0.9932926829268293,0.002778909479294069,0.8396579804659995
drive_high,extended,p,Sep17,0.4764866072063361,0.005045384389485253,0.8057827896678874,0.0,0.69402687451181,0.007396719742459099,-0.05502717434067076,0.011105617838149862,0.9865853658536586,0.005557818958588247,0.8613076419736653
drive_high,extended,p,Sep7,0.5242926419577829,0.002094454306495532,0.927389957386148,0.0,0.7612454540782897,0.009328114582795068,-0.005667748563435157,0.008342588541237378,1.0,0.0,0.8208472045824852
drive_high,extended,q,ALL,0.2624941681606949,0.019365801798084344,0.7385467442680085,0.0,0.7049898572339464,0.0038372594357913873,0.020737053358778085,0.003335663413153285,0.999198717948718,0.0013878612240135185,0.954563624720435
drive_high,extended,q,Sep17,0.2796243783978683,0.02569220395813739,0.7842731948382582,0.0,0.7281805295564459,0.0027931163948434995,0.02096677932141665,0.0047938890579670695,1.0,0.0,0.9284781557612964
drive_high,extended,q,Sep7,0.24536395792352148,0.016129339093510595,0.6928202936977589,0.0,0.6817991849114468,0.004881405292980895,0.02050732739613952,0.003936651416535784,0.9983974358974358,0.002775722448027037,0.9840923990152054
drive_high,extended,r,ALL,0.15971964653361911,0.0035670295553559134,0.2950932403883307,0.0,0.25596263003643527,0.0029015604761157237,-0.0289188357974539,0.017176128196566488,0.900760861727732,0.023114000361937313,0.8673957753135886
drive_high,extended,r,Sep17,0.18237961103384506,0.0047759232484497535,0.3458351604315835,0.0,0.2899201077547619,0.005828748628823795,-0.04804568061149673,0.021834593503954478,0.9092647790110195,0.021456505071464883,0.8383187741609538
drive_high,extended,r,Sep7,0.13705968203339314,0.002378847124488511,0.24435132034507778,0.0,0.22200515231810866,0.0015570067239512795,-0.009791990983411063,0.015004479291709099,0.8922569444444445,0.040611821224221745,0.9085490187022054
drive_high,extended,vx,ALL,0.27842316705412407,0.009664219500805066,0.923804586816385,0.0,0.9731282605497368,0.01025601528716365,0.022511914814871355,0.016047156785872613,0.9589007116047941,0.0064549137608879235,1.0533918909228748
drive_high,extended,vx,Sep17,0.31107858390935755,0.0069989258903760425,1.1228710112687965,0.0,1.1718417718606373,0.00851904233291019,0.03710012050987905,0.02688095438585907,0.9550606767673332,0.005468251082911081,1.043612098006258
drive_high,extended,vx,Sep7,0.2457677501988906,0.012331372445683143,0.7247381623639736,0.0,0.7744147492388361,0.011995922486849022,0.00792370911986366,0.008408773509277595,0.9627407464422552,0.014299142168055117,1.0685441852721345
drive_high,extended,vy,ALL,0.3133900990481487,0.012668687897745006,1.029618496193732,0.0,1.0563728710089835,0.022684919130763592,0.012195721724115413,0.001880324590398409,0.9385304449106885,0.003221821109416594,1.025984745722961
drive_high,extended,vy,Sep17,0.30351759594611827,0.017576275173508512,1.134854794547202,0.0,1.1787294837971367,0.021519385770407327,-0.017842110129840924,0.008477486818478768,0.9593481142456982,0.007707602545879197,1.0386610599529962
drive_high,extended,vy,Sep7,0.3232626021501792,0.010511942126803363,0.9243821978402621,0.0,0.9340162582208299,0.02711313777897991,0.04223355357807176,0.010521243667992364,0.9177127755756788,0.007142485695834207,1.0104221613127957
drive_high,extended,vz,ALL,0.2829341133018239,0.0028600388035478533,0.7982730483852606,0.0,0.7435516733895678,0.012969222678228193,-0.024365215480449662,0.023105665617765773,0.9604891712636271,0.003985350957025871,0.9314503037445864
drive_high,extended,vz,Sep17,0.32278989492018245,0.013853590922375513,0.8550166216400964,0.0,0.8070690588374901,0.014766739606667334,-0.061503376317044244,0.042529911900110205,0.9458439339251036,0.01965452289833028,0.943922069362075
drive_high,extended,vz,Sep7,0.24307833168346538,0.009411111877468601,0.7415294751304247,0.0,0.6800342879416457,0.013212920419657069,0.01277294535614492,0.0038240476875151803,0.9751344086021505,0.020833333333333343,0.9170698006603677
drive_high,late,p,ALL,0.4924265415316422,0.003223960067107676,0.8837121916253702,0.0,0.7634399800774715,0.014887702698013667,-0.022256486343082388,0.01242665132259408,0.9597142522921288,0.01744437964561878,0.8639011516558489
