seed,group,flight_id,cohort,n_origins,step,condition,metric,value
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,33,autonomous,attitude_error_deg,5.396139100644788
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,33,autonomous,body_rate_rmse_rad_s,0.5354635973569807
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,34,autonomous,position_rmse_m,0.18027164205081642
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,34,autonomous,velocity_rmse_m_s,0.41796237797821084
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,34,autonomous,attitude_error_deg,5.526795644612894
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,34,autonomous,body_rate_rmse_rad_s,0.5486621818473871
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,35,autonomous,position_rmse_m,0.18705640405855614
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,35,autonomous,velocity_rmse_m_s,0.44138097204422283
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,35,autonomous,attitude_error_deg,5.669213752109858
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,35,autonomous,body_rate_rmse_rad_s,0.5151591196116477
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,35,local100ms,position_rmse_m,0.018214065388474067
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,35,local100ms,velocity_rmse_m_s,0.26351784530257377
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,35,local100ms,attitude_error_deg,1.3873911490473243
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,35,local100ms,body_rate_rmse_rad_s,0.454776880217863
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,36,autonomous,position_rmse_m,0.19352217404229333
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,36,autonomous,velocity_rmse_m_s,0.4547939437156108
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,36,autonomous,attitude_error_deg,5.732400049064536
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,36,autonomous,body_rate_rmse_rad_s,0.558931252677428
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,37,autonomous,position_rmse_m,0.20085089964725622
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,37,autonomous,velocity_rmse_m_s,0.46787817527709813
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,37,autonomous,attitude_error_deg,5.845490526776559
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,37,autonomous,body_rate_rmse_rad_s,0.526620234442776
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,38,autonomous,position_rmse_m,0.20873528964900193
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,38,autonomous,velocity_rmse_m_s,0.4797727068867721
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,38,autonomous,attitude_error_deg,5.964279655144856
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,38,autonomous,body_rate_rmse_rad_s,0.5421702661108074
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,39,autonomous,position_rmse_m,0.21644014739923811
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,39,autonomous,velocity_rmse_m_s,0.49344736250968474
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,39,autonomous,attitude_error_deg,6.04509929137253
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,39,autonomous,body_rate_rmse_rad_s,0.5133793460163971
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,40,autonomous,position_rmse_m,0.2249886497377491
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,40,autonomous,velocity_rmse_m_s,0.5097711987029252
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,40,autonomous,attitude_error_deg,6.13680516957696
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,40,autonomous,body_rate_rmse_rad_s,0.5624880138091238
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,40,local100ms,position_rmse_m,0.015622339490360937
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,40,local100ms,velocity_rmse_m_s,0.1312167373840411
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,40,local100ms,attitude_error_deg,1.336818198614237
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,40,local100ms,body_rate_rmse_rad_s,0.5275613677302644
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,41,autonomous,position_rmse_m,0.2339069694404072
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,41,autonomous,velocity_rmse_m_s,0.5230912487989439
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,41,autonomous,attitude_error_deg,6.201946483991877
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,41,autonomous,body_rate_rmse_rad_s,0.507878152495119
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,42,autonomous,position_rmse_m,0.2430398814690855
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,42,autonomous,velocity_rmse_m_s,0.5292852906631748
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,42,autonomous,attitude_error_deg,6.326704230537535
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,42,autonomous,body_rate_rmse_rad_s,0.6155988596868057
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,43,autonomous,position_rmse_m,0.2529655063449899
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,43,autonomous,velocity_rmse_m_s,0.5428167501338365
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,43,autonomous,attitude_error_deg,6.475172614941887
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,43,autonomous,body_rate_rmse_rad_s,0.5628490998777197
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,44,autonomous,position_rmse_m,0.26275026616245073
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,44,autonomous,velocity_rmse_m_s,0.557638149961097
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,44,autonomous,attitude_error_deg,6.590136616696909
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,44,autonomous,body_rate_rmse_rad_s,0.5631080256767974
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,45,autonomous,position_rmse_m,0.27313152481372793
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,45,autonomous,velocity_rmse_m_s,0.5736610638882509
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,45,autonomous,attitude_error_deg,6.703815197314474
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,45,autonomous,body_rate_rmse_rad_s,0.5648341286367224
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,45,local100ms,position_rmse_m,0.013533056351073146
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,45,local100ms,velocity_rmse_m_s,0.12950131260419126
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,45,local100ms,attitude_error_deg,1.4004456815062463
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,45,local100ms,body_rate_rmse_rad_s,0.4876619717648494
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,46,autonomous,position_rmse_m,0.2836833047387215
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,46,autonomous,velocity_rmse_m_s,0.5828899232838938
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,46,autonomous,attitude_error_deg,6.7930613591803795
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,46,autonomous,body_rate_rmse_rad_s,0.6065088931161005
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,47,autonomous,position_rmse_m,0.2949373727762011
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,47,autonomous,velocity_rmse_m_s,0.5934469342063388
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,47,autonomous,attitude_error_deg,6.914294539782258
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,47,autonomous,body_rate_rmse_rad_s,0.5418434853356177
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,48,autonomous,position_rmse_m,0.30581942913499044
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,48,autonomous,velocity_rmse_m_s,0.6074480259596061
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,48,autonomous,attitude_error_deg,7.027783350318041
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,48,autonomous,body_rate_rmse_rad_s,0.5837254549881367
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,49,autonomous,position_rmse_m,0.31724857418545366
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,49,autonomous,velocity_rmse_m_s,0.6266706424117467
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,49,autonomous,attitude_error_deg,7.140451273590656
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,49,autonomous,body_rate_rmse_rad_s,0.5980073420183307
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,50,autonomous,position_rmse_m,0.3292222409366492
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,50,autonomous,velocity_rmse_m_s,0.6467712541104693
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,50,autonomous,attitude_error_deg,7.212742927965046
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,50,autonomous,body_rate_rmse_rad_s,0.5708199369381323
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,50,local100ms,position_rmse_m,0.015441605337333965
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,50,local100ms,velocity_rmse_m_s,0.13653642678296354
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,50,local100ms,attitude_error_deg,1.3493571634545831
17,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,50,local100ms,body_rate_rmse_rad_s,0.4928585739864041
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,1,autonomous,position_rmse_m,0.0029812027165987487
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,1,autonomous,velocity_rmse_m_s,0.0624477592218928
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,1,autonomous,attitude_error_deg,0.37942937341531907
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,1,autonomous,body_rate_rmse_rad_s,0.4733275412072004
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,2,autonomous,position_rmse_m,0.0058012677161383055
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,2,autonomous,velocity_rmse_m_s,0.10273368646346416
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,2,autonomous,attitude_error_deg,0.7477547769702049
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,2,autonomous,body_rate_rmse_rad_s,0.5254237486328791
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,3,autonomous,position_rmse_m,0.00890057282615012
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,3,autonomous,velocity_rmse_m_s,0.14119986262806544
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,3,autonomous,attitude_error_deg,1.0217062430651704
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,3,autonomous,body_rate_rmse_rad_s,0.5727341314550342
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,4,autonomous,position_rmse_m,0.012362807513257256
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,4,autonomous,velocity_rmse_m_s,0.1714840270689221
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,4,autonomous,attitude_error_deg,1.248106362144406
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,4,autonomous,body_rate_rmse_rad_s,0.5686226614163304
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,5,autonomous,position_rmse_m,0.01603857824196098
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,5,autonomous,velocity_rmse_m_s,0.20052790687115676
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,5,autonomous,attitude_error_deg,1.4716326013254217
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,5,autonomous,body_rate_rmse_rad_s,0.6007279920790903
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,5,local100ms,position_rmse_m,0.01603857824196098
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,5,local100ms,velocity_rmse_m_s,0.2005279052289448
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,5,local100ms,attitude_error_deg,1.471632588852734
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,5,local100ms,body_rate_rmse_rad_s,0.6007279929387833
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,6,autonomous,position_rmse_m,0.020730281287834235
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,6,autonomous,velocity_rmse_m_s,0.2322096059389014
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,6,autonomous,attitude_error_deg,1.696509564871144
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,6,autonomous,body_rate_rmse_rad_s,0.5346615354067176
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,7,autonomous,position_rmse_m,0.025214825030490617
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,7,autonomous,velocity_rmse_m_s,0.2602423531244715
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,7,autonomous,attitude_error_deg,1.877640002825962
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,7,autonomous,body_rate_rmse_rad_s,0.5032225423217912
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,8,autonomous,position_rmse_m,0.029283959848635733
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,8,autonomous,velocity_rmse_m_s,0.27547402443588365
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,8,autonomous,attitude_error_deg,2.009740868436129
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,8,autonomous,body_rate_rmse_rad_s,0.5831585037968421
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,9,autonomous,position_rmse_m,0.03534214281184458
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,9,autonomous,velocity_rmse_m_s,0.29748141314923426
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,9,autonomous,attitude_error_deg,2.226174999535089
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,9,autonomous,body_rate_rmse_rad_s,0.5280113058298013
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,10,autonomous,position_rmse_m,0.04099040872915281
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,10,autonomous,velocity_rmse_m_s,0.309184609562418
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,10,autonomous,attitude_error_deg,2.3246061939618996
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,10,autonomous,body_rate_rmse_rad_s,0.5466583348245262
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,10,local100ms,position_rmse_m,0.014072989704366247
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,10,local100ms,velocity_rmse_m_s,0.17167036035505365
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,10,local100ms,attitude_error_deg,1.2746956224109884
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,10,local100ms,body_rate_rmse_rad_s,0.5265410770331111
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,11,autonomous,position_rmse_m,0.045573926925847434
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,11,autonomous,velocity_rmse_m_s,0.31397524505944974
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,11,autonomous,attitude_error_deg,2.444638858017602
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,11,autonomous,body_rate_rmse_rad_s,0.575497470198465
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,12,autonomous,position_rmse_m,0.05301986573375249
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,12,autonomous,velocity_rmse_m_s,0.3204928640711882
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,12,autonomous,attitude_error_deg,2.5774516032437473
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,12,autonomous,body_rate_rmse_rad_s,0.6000720744062746
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,13,autonomous,position_rmse_m,0.05897332232127221
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,13,autonomous,velocity_rmse_m_s,0.31376044408325077
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,13,autonomous,attitude_error_deg,2.706574489132318
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,13,autonomous,body_rate_rmse_rad_s,0.5989617473516745
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,14,autonomous,position_rmse_m,0.06489873136906944
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,14,autonomous,velocity_rmse_m_s,0.3085402353614091
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,14,autonomous,attitude_error_deg,2.863848373435372
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,14,autonomous,body_rate_rmse_rad_s,0.6295514975375152
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,15,autonomous,position_rmse_m,0.07050414069879504
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,15,autonomous,velocity_rmse_m_s,0.3140092451489108
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,15,autonomous,attitude_error_deg,2.9833716269965094
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,15,autonomous,body_rate_rmse_rad_s,0.6195262608823352
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,15,local100ms,position_rmse_m,0.01513087454901316
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,15,local100ms,velocity_rmse_m_s,0.18342362927255437
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,15,local100ms,attitude_error_deg,1.4890512617280822
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,15,local100ms,body_rate_rmse_rad_s,0.5996417704931981
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,16,autonomous,position_rmse_m,0.07593706449721711
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,16,autonomous,velocity_rmse_m_s,0.32870222811126437
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,16,autonomous,attitude_error_deg,3.166871284928964
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,16,autonomous,body_rate_rmse_rad_s,0.588100544344342
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,17,autonomous,position_rmse_m,0.08136349319345176
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,17,autonomous,velocity_rmse_m_s,0.3578009553191015
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,17,autonomous,attitude_error_deg,3.359493680114779
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,17,autonomous,body_rate_rmse_rad_s,0.628253387582278
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,18,autonomous,position_rmse_m,0.08703654184024638
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,18,autonomous,velocity_rmse_m_s,0.39051605450288335
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,18,autonomous,attitude_error_deg,3.5574398129149065
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,18,autonomous,body_rate_rmse_rad_s,0.5649240473286975
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,19,autonomous,position_rmse_m,0.09292229257085674
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,19,autonomous,velocity_rmse_m_s,0.41917240343116785
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,19,autonomous,attitude_error_deg,3.6756854665273133
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,19,autonomous,body_rate_rmse_rad_s,0.615214275756736
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,20,autonomous,position_rmse_m,0.09973336257615288
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,20,autonomous,velocity_rmse_m_s,0.4256534738667154
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,20,autonomous,attitude_error_deg,3.7599290949033475
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,20,autonomous,body_rate_rmse_rad_s,0.5953709516197669
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,20,local100ms,position_rmse_m,0.02064826152569321
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,20,local100ms,velocity_rmse_m_s,0.30927079994971207
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,20,local100ms,attitude_error_deg,1.3923658357764257
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,20,local100ms,body_rate_rmse_rad_s,0.5546695325434398
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,21,autonomous,position_rmse_m,0.10675775320298088
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,21,autonomous,velocity_rmse_m_s,0.42026003683436286
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,21,autonomous,attitude_error_deg,3.8754879497636807
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,21,autonomous,body_rate_rmse_rad_s,0.5765853032751596
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,22,autonomous,position_rmse_m,0.11406159331988668
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,22,autonomous,velocity_rmse_m_s,0.4104556355892708
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,22,autonomous,attitude_error_deg,4.050022510418766
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,22,autonomous,body_rate_rmse_rad_s,0.6110399432287226
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,23,autonomous,position_rmse_m,0.12136721979765921
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,23,autonomous,velocity_rmse_m_s,0.4003871679762565
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,23,autonomous,attitude_error_deg,4.189854766035242
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,23,autonomous,body_rate_rmse_rad_s,0.5826700892610344
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,24,autonomous,position_rmse_m,0.12838878069088694
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,24,autonomous,velocity_rmse_m_s,0.3887877024536775
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,24,autonomous,attitude_error_deg,4.301566932262659
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,24,autonomous,body_rate_rmse_rad_s,0.5836472668084365
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,25,autonomous,position_rmse_m,0.13558910826364737
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,25,autonomous,velocity_rmse_m_s,0.3895086210947659
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,25,autonomous,attitude_error_deg,4.413815737028658
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,25,autonomous,body_rate_rmse_rad_s,0.6206696513729096
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,25,local100ms,position_rmse_m,0.015206160205191865
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,25,local100ms,velocity_rmse_m_s,0.13215124732423492
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,25,local100ms,attitude_error_deg,1.380579620852255
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,25,local100ms,body_rate_rmse_rad_s,0.577505982964922
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,26,autonomous,position_rmse_m,0.14300661773327406
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,26,autonomous,velocity_rmse_m_s,0.3875546666531367
17,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,26,autonomous,attitude_error_deg,4.506303414327106
