experiment,bin,horizon_s,n_rollouts,n_valid,n_failed,failure_pct,numerical_failure_pct,position_horizontal_m_finite_count,position_horizontal_m_median,position_horizontal_m_p90,position_horizontal_m_p95,position_horizontal_m_mean,position_horizontal_m_max,position_horizontal_m_rmse,position_horizontal_m_equal_log_rmse,position_vertical_m_finite_count,position_vertical_m_median,position_vertical_m_p90,position_vertical_m_p95,position_vertical_m_mean,position_vertical_m_max,position_vertical_m_rmse,position_vertical_m_equal_log_rmse,position_m_finite_count,position_m_median,position_m_p90,position_m_p95,position_m_mean,position_m_max,position_m_rmse,position_m_equal_log_rmse,velocity_m_s_finite_count,velocity_m_s_median,velocity_m_s_p90,velocity_m_s_p95,velocity_m_s_mean,velocity_m_s_max,velocity_m_s_rmse,velocity_m_s_equal_log_rmse,attitude_deg_finite_count,attitude_deg_median,attitude_deg_p90,attitude_deg_p95,attitude_deg_mean,attitude_deg_max,attitude_deg_rmse,attitude_deg_equal_log_rmse,body_rate_rad_s_finite_count,body_rate_rad_s_median,body_rate_rad_s_p90,body_rate_rad_s_p95,body_rate_rad_s_mean,body_rate_rad_s_max,body_rate_rad_s_rmse,body_rate_rad_s_equal_log_rmse,frequency_hz_finite_count,frequency_hz_median,frequency_hz_p90,frequency_hz_p95,frequency_hz_mean,frequency_hz_max,frequency_hz_rmse,frequency_hz_equal_log_rmse,phase_rad_finite_count,phase_rad_median,phase_rad_p90,phase_rad_p95,phase_rad_mean,phase_rad_max,phase_rad_rmse,phase_rad_equal_log_rmse,velocity_x_m_s_finite_count,velocity_x_m_s_median,velocity_x_m_s_p90,velocity_x_m_s_p95,velocity_x_m_s_mean,velocity_x_m_s_max,velocity_x_m_s_rmse,velocity_x_m_s_equal_log_rmse,velocity_y_m_s_finite_count,velocity_y_m_s_median,velocity_y_m_s_p90,velocity_y_m_s_p95,velocity_y_m_s_mean,velocity_y_m_s_max,velocity_y_m_s_rmse,velocity_y_m_s_equal_log_rmse,velocity_z_m_s_finite_count,velocity_z_m_s_median,velocity_z_m_s_p90,velocity_z_m_s_p95,velocity_z_m_s_mean,velocity_z_m_s_max,velocity_z_m_s_rmse,velocity_z_m_s_equal_log_rmse,body_rate_p_rad_s_finite_count,body_rate_p_rad_s_median,body_rate_p_rad_s_p90,body_rate_p_rad_s_p95,body_rate_p_rad_s_mean,body_rate_p_rad_s_max,body_rate_p_rad_s_rmse,body_rate_p_rad_s_equal_log_rmse,body_rate_q_rad_s_finite_count,body_rate_q_rad_s_median,body_rate_q_rad_s_p90,body_rate_q_rad_s_p95,body_rate_q_rad_s_mean,body_rate_q_rad_s_max,body_rate_q_rad_s_rmse,body_rate_q_rad_s_equal_log_rmse,body_rate_r_rad_s_finite_count,body_rate_r_rad_s_median,body_rate_r_rad_s_p90,body_rate_r_rad_s_p95,body_rate_r_rad_s_mean,body_rate_r_rad_s_max,body_rate_r_rad_s_rmse,body_rate_r_rad_s_equal_log_rmse,variable
S1,0,0.2,234,233,1,0.4273504273504274,0.0,234,0.03082907872889107,0.06027162758661776,0.07041390180847709,0.033779380333512896,0.14641691352466446,0.03963018764372278,0.03911461030183995,234,0.02334117889404297,0.05422189235687257,0.06605945825576783,0.026901338344965227,0.14769673347473145,0.03447177455025996,0.0343422320958021,234,0.04063394323114143,0.07643175825391578,0.09485778073856842,0.04629751558443891,0.17048265165698562,0.05252480379135773,0.052102924788130965,234,0.28197194973330536,0.4859225143784136,0.5757467085218394,0.3052416518768179,0.7259997931353246,0.3373243446973174,0.3385467571225214,234,2.917433665191494,4.831513015033444,5.345965892693448,3.072435052183599,8.10906843330467,3.3516518409196636,3.3605755783753097,234,0.6067184886085242,0.941897247594762,1.0957178541380963,0.6268320436775335,1.6695191827043554,0.6709993735988294,0.6711396548910773,234,0.10355842113494873,0.23596327304840092,0.2817564249038696,0.11701292461819118,0.33765482902526855,0.1429555555712617,0.14338062929584855,234,0.15176881117569252,0.2934200479504817,0.3400589181283401,0.15706424286800175,0.6442032562258788,0.18871332759388826,0.18874828808289892,234,0.08127880096435547,0.24868603944778445,0.29825446009635925,0.1125881159101,0.5149040222167969,0.15214584397499817,0.15163239650048266,234,0.10048389434814453,0.23288807272911075,0.272213864326477,0.11399355513226782,0.4264531135559082,0.14368546479387329,0.1445273147434301,234,0.19047333300113678,0.41476721167564395,0.5112962343264371,0.21980719525828704,0.614367663860321,0.2645634950131608,0.265457286939489,234,0.33747609704732895,0.7322875879704953,0.8872942715883255,0.37750464509704956,1.388695478439331,0.4649356303184451,0.4638013893171061,234,0.3100932389497757,0.6802954852581025,0.77112108618021,0.3558586499843802,1.2676827311515808,0.4339660237566641,0.43257968027088467,234,0.1380714476108551,0.31358899474143986,0.44668203741312,0.16505584353680572,0.6935911867767572,0.21388901153458548,0.21537696911252852,vertical_speed
S1,0,0.5,234,233,1,0.4273504273504274,0.0,234,0.11236443312781653,0.204976934722065,0.24752678549937393,0.12314483406765105,0.38194218926180895,0.13726562746210466,0.13696637551617225,234,0.06461238861083984,0.16340937614440926,0.19508558511734006,0.07859876267930381,0.35642433166503906,0.10217657806128609,0.10164930357695305,234,0.14132236451951752,0.2532770021567081,0.31076863977397934,0.15486194267702436,0.4376233052076024,0.1711195651785014,0.17082186134501182,234,0.565754555829713,0.9043844549145235,1.0215582836139026,0.605340648266833,1.486206839103408,0.6514008221133696,0.6505843505293532,234,5.2756816034725045,9.493501329385207,10.571883957002617,5.805566256201226,16.94035989550215,6.433927878553167,6.434338275633806,234,0.5916700949199625,0.9563536568933034,1.0999842173485093,0.6317566558597145,1.6636510272078557,0.6851916256460683,0.6862583667017815,234,0.11598038673400879,0.2546537876129151,0.28257172107696527,0.13023928903106952,0.3717474937438965,0.15751552015997525,0.1577342883777938,234,0.2252751707196019,0.497546458397455,0.5747591275591368,0.245437147912943,0.8328010718349788,0.3015173565226431,0.3014366399872322,234,0.2196650505065918,0.4959810376167298,0.5891423791646956,0.24826544371998718,0.8375062942504883,0.3042702089582479,0.30265489580968846,234,0.21778488159179688,0.5056849539279938,0.6195651292800903,0.25388659459626317,0.8995876312255859,0.315304157345962,0.3134087124126556,234,0.36568310856819153,0.7652010262012482,0.8933476537466049,0.40253612699194086,1.2608324587345123,0.4820020325173231,0.4819395500079999,234,0.2994793839752674,0.7753888681530954,1.00889358446002,0.36700228191752976,1.5757976323366165,0.4714368993111029,0.47177191175247996,234,0.3636061209253967,0.7273139595985413,0.8153544612228869,0.38827238861783847,0.9470690786838531,0.45224128901259053,0.4531083898697129,234,0.12658141367137432,0.34521848037838937,0.4013133719563484,0.16047798067383054,0.8137316554784775,0.20667034217725935,0.20439699787147778,vertical_speed
S1,0,1.0,234,233,1,0.4273504273504274,0.0,234,0.41177333767954016,0.6616905099024483,0.7426234944128021,0.4194056662440414,1.2665699021804147,0.46298365980021433,0.4617351610758966,234,0.22685682773590088,0.4396306991577151,0.5662968635559081,0.24736604782251212,1.107564926147461,0.3092600563554346,0.3050400368095059,234,0.4821302436532116,0.7680883229590613,0.8821761395027743,0.5159803359639502,1.439881911424904,0.5567725313797074,0.5544934445355411,234,1.0033817906373392,1.5378680850593378,1.842297130789631,1.040523710269129,2.368282954247476,1.1215757726422972,1.1185039142590996,234,8.587199460893958,15.306287267161565,17.965144507307954,9.408940262547096,32.227871257537196,10.500331752594802,10.445081902740428,234,0.5665955011664989,1.0111246465709156,1.1763592220887915,0.6262958629207946,1.687219677693745,0.6893113220641148,0.690504798633612,234,0.1285266876220703,0.25814692974090586,0.30104278326034545,0.13682473928500444,0.45830440521240234,0.16488020992905428,0.16553474152527584,234,0.40017235115157135,0.9038129580367152,1.1101572678579366,0.45007044714036043,1.6123446946524638,0.5579160984755749,0.5585025566998134,234,0.4611589014530182,0.9937405824661256,1.1698799058794975,0.5081586993307384,2.1467485427856445,0.6305801396449032,0.6296495489729005,234,0.4756664037704468,0.9491691112518315,1.1448462281376122,0.521368969984066,2.142857551574707,0.635704984020814,0.6289862409326836,234,0.49560606479644775,1.0470060497522355,1.3154752790927886,0.546792730050257,1.953622192144394,0.6754110411850528,0.6750409330964982,234,0.32976673170924187,0.8028027020394802,1.0458459548652168,0.3971817278368876,1.4627751111984253,0.5015156009175443,0.5021926533410082,234,0.3162212371826172,0.6429631456732751,0.7297108359634875,0.34164225816543603,1.1391999423503876,0.41694466718638507,0.4162772242459676,234,0.14063353091478348,0.379302303493023,0.4675037097185849,0.17091667479099149,0.7453763037919998,0.2231352622669195,0.22287535684447274,vertical_speed
S1,0,2.0,234,233,1,0.4273504273504274,0.0,234,1.5600021024176713,2.6920556391830797,3.1990018424201425,1.6394612033436498,4.767894727135983,1.8306731166773464,1.8227128166238944,234,0.5899810791015625,1.2613904237747198,1.5569868087768555,0.6647729252138709,2.4287009239196777,0.8176141950383818,0.8127529812607829,234,1.7226294397570152,2.876008383973772,3.3876854682489888,1.845548462398463,4.846052592548117,2.0049581122939726,1.9963339491329903,234,1.7872950916470227,3.35723889931573,3.905045193021233,1.9747285913581452,6.359515904054178,2.2190961767700688,2.2053416591077957,234,13.27162120997389,29.162347287720387,36.49351134486177,16.16712503528343,59.964052318036664,18.88281029268403,18.67920285597119,234,0.660363006457975,1.0969810120056098,1.2146986525083938,0.6922069011020374,1.6626646972937669,0.7542132052219367,0.7550193876206258,234,0.13595569133758545,0.2974463224411011,0.3459164261817932,0.15037348127772665,0.518679141998291,0.18374693204383208,0.1833154848932316,234,0.6511988932381669,1.605883636286763,2.0191738229726903,0.7982706686968782,3.0949428988073326,0.9916737910068408,0.9851237464475713,234,0.9223196506500244,2.0844898343086244,3.072985908389091,1.1305353642415463,5.58156955242157,1.466220224427634,1.4501882085780677,234,0.9330504760146141,2.3367547353729607,3.1378880381584167,1.1500436174046471,4.308577299118042,1.4512182151862423,1.4352297479095926,234,0.6183538883924484,1.3390320867300034,1.483312913775444,0.670900502612289,2.717914581298828,0.8176501618336371,0.8172248145543453,234,0.341753214597702,0.8161941908299923,0.9623810350894928,0.4057611243915744,1.627356395125389,0.5094122740779427,0.5106262062381228,234,0.37976446375250816,0.7403362542390827,0.9261510744690895,0.4104960456174106,1.2565564513206482,0.48591170302410996,0.48571406977225795,234,0.18152028694748878,0.4661220312118531,0.5699265604838729,0.21060822593072095,0.9883769601583481,0.27060397412842124,0.2696722551166686,vertical_speed
S1,0,3.0,234,232,2,0.8547008547008548,0.0,234,3.4189793450175543,6.670848189748214,7.987439634525882,3.7893966938408252,12.746551162735983,4.381591690241249,4.351686254969847,234,0.874211311340332,2.155572295188904,2.4967875361442564,1.0396933448620331,3.3646721839904785,1.280053623842808,1.2750584051698959,234,3.5707143809328534,6.876951678879343,8.24465100315276,4.037530942541564,12.759340839872676,4.564743477995699,4.53580244707039,234,2.532488576535279,5.5871430931052535,6.845291419849135,2.9952311040118667,11.117804168009979,3.540693607043131,3.5076446741333527,234,19.737509585753713,45.88921651744364,56.144139903602266,24.689843853076752,101.32790731610238,29.6969975050815,29.28555155914243,234,0.6729574428594702,1.1881699926992821,1.35147103718499,0.7303886207444888,2.1368125176089445,0.8156018468883006,0.8107547243537455,234,0.1315453052520752,0.30996615886688245,0.3386865377426147,0.1541929367261055,0.44876527786254883,0.18647272499413262,0.18717344705789302,234,0.9464267031673685,2.0328019606815944,2.436527076865126,1.0734158989059046,3.1152276057702157,1.2944718560973194,1.2772986799615844,234,1.4421194195747375,4.172865313291552,5.3759535372257234,1.8573313432021274,8.979418754577637,2.5134970036958495,2.4788052389186963,234,1.3167321681976318,4.160300683975222,4.8545269396156066,1.7545428041718965,8.82495641708374,2.3439868523315046,2.3244105430510857,234,0.6387014836072922,1.3082492947578432,1.5842282660305496,0.689730825350405,2.672533690929413,0.851216580821315,0.8396039281646857,234,0.36395127791911364,0.8934306409209968,1.2008650701493024,0.4487107121017483,2.1279224157333374,0.5782314142227254,0.5740325588801769,234,0.3579849898815155,0.8430051103234294,0.9812491580843924,0.41745589551631296,1.3007497787475586,0.510398754454418,0.5064250085953997,234,0.14742425549775362,0.4561899900436402,0.5363056937232613,0.2000741577014709,1.0648441947996616,0.26523181503162996,0.26267982895440417,vertical_speed
S1,0,5.0,234,232,2,0.8547008547008548,0.0,234,9.370923747062147,21.334706321544438,25.0236428086238,10.63339276113005,39.284044634551385,12.811181427504284,12.675633600046211,234,1.384281873703003,3.7740980148315435,4.163864469528198,1.691031824829232,6.198408603668213,2.1097555381822795,2.105395057410806,234,9.617827723951098,21.39756196874503,25.14024054225671,10.918199457036282,39.29084502600414,12.983737443406714,12.854889565871002,234,3.849042986078855,10.02672778258016,11.541035378994321,4.693940539417146,17.004922078787388,5.705682177665116,5.644740291417768,234,31.979646595969363,86.41315086950054,102.96268034351776,40.96813364790673,176.74153568029035,51.31292879765858,50.47383152561764,234,0.7334924255280344,1.3308929983154407,1.4349672383651546,0.7840340144769001,2.039191944002251,0.8702780886671463,0.861209331009038,234,0.162276029586792,0.33818666934967045,0.3965777277946472,0.1802364679483267,0.518956184387207,0.2154934627089906,0.21487606647703186,234,1.618983687502805,2.82545998931682,2.9857421307251357,1.622940613233503,3.1399109776357013,1.853727753242879,1.8315154826579338,234,2.105063319206238,6.909503877162933,8.613788080215452,2.955418491943015,13.067182064056396,3.9999234957650334,3.9424463145496844,234,1.9916131496429443,6.442432451248171,8.555048173665998,2.905823334100314,16.29024887084961,3.9800335181662936,3.9400271385649277,234,0.5344220399856567,1.4955169007182123,1.651633757352829,0.6720684198821839,2.2997195571660995,0.8454314489212108,0.8433423057562518,234,0.34008873626589775,0.945264653116465,1.176153156347573,0.4391209873615597,1.9739968478679657,0.5811840428891937,0.5712379087257152,234,0.4013612000271678,0.9982979565858843,1.1354888714849947,0.47040193662660307,1.3583548963069916,0.5778885621583177,0.5717055060970286,234,0.20164871402084827,0.47509719664230987,0.5545630007982254,0.2353411014729108,1.061153357848525,0.292666823592469,0.2921776959453039,vertical_speed
S1,1,0.2,265,265,0,0.0,0.0,265,0.031749762982290354,0.06326545073736423,0.07455518930548555,0.03509714206023107,0.18858823552724457,0.041745512026889586,0.041737081043972425,265,0.016798019409179688,0.03753118515014648,0.04554481506347656,0.01902171845706004,0.10331296920776367,0.02367079686710681,0.023361340653295495,265,0.03990032364960656,0.06811087963796299,0.07847507519726382,0.04250274617371653,0.1914420480032764,0.0479895238433454,0.047912338346604036,265,0.2994684574491642,0.4407478070820082,0.49073023460234566,0.3055919711677546,0.5860375262916294,0.32328200380203503,0.32110955274097275,265,2.523726276593474,4.715845142362011,5.643876974375891,2.828553752442235,7.919393875696275,3.1825388195603574,3.160283412238816,265,0.5362938382023095,0.9710683122688673,1.1602734348165127,0.582534157391581,1.4834896282212007,0.6478483757363288,0.6454955695866821,265,0.11181974411010742,0.2543467044830322,0.288349962234497,0.12669746470901203,0.3604416847229004,0.15450531356032113,0.15438145318482213,265,0.13344001192014335,0.27609555667563657,0.3114479919124747,0.1444110326423664,0.48660870065499046,0.17510440903084765,0.17560266000093178,265,0.129646897315979,0.28037681579589846,0.34057621955871575,0.14371541660841344,0.4689977169036865,0.1763855679427417,0.1760159000505376,265,0.13669562339782715,0.2958332061767578,0.32698221206665035,0.14849795122051013,0.46057748794555664,0.17924355866636932,0.178632365737931,265,0.1311655044555664,0.35407135486602775,0.4092292487621307,0.16030202418969908,0.5721214413642883,0.20315297704043436,0.19910008547034136,265,0.3092116564512253,0.8619977831840513,0.9813717663288116,0.37388005996307466,1.3607563376426697,0.47818141347642434,0.474727447152985,265,0.2776850461959839,0.6711531817913056,0.7544710934162139,0.326192222591841,1.2622527480125427,0.40511668504801657,0.4043345631298013,265,0.10859568044543266,0.2625515520572662,0.3108803585171697,0.12925645268043362,0.6736268699169159,0.16410522613736103,0.1643091222772919,vertical_speed
S1,1,0.5,265,265,0,0.0,0.0,265,0.1296888968646926,0.21848709853611722,0.2607828104300514,0.1376142011143538,0.4871504780686278,0.15338879764022859,0.15308078954351462,265,0.05136680603027344,0.14209332466125488,0.17220916748046872,0.06616279449103013,0.2963390350341797,0.08534575862141819,0.08493143995001488,265,0.1541728758068343,0.24540140757385584,0.28359275730698486,0.16168616725829363,0.5073080851731154,0.1755335345630013,0.17510116734821637,265,0.5729652858985111,0.8543896231084155,1.0453978339004377,0.6025667072385251,1.7354017228270548,0.6460445382694618,0.644566930587809,265,5.2266202788821445,8.827623704926058,10.023190227147985,5.520423664896899,18.463135608506278,6.13605875437202,6.1341951777317885,265,0.5792932287285044,1.0266145615401667,1.2149564424843886,0.635526501829872,1.8516860652382379,0.7045495043870722,0.7069993695081311,265,0.10283803939819336,0.27200517654418943,0.3194919109344482,0.12866343642180822,0.4733438491821289,0.1630531706401824,0.16134841986641293,265,0.20727059964241334,0.5039192854199896,0.587444123779089,0.2486582498864595,0.8592559910024136,0.30608965767226115,0.3051549849673469,265,0.24222373962402344,0.5385253906249999,0.5939696311950683,0.2711238729785074,1.284773349761963,0.3308113408084544,0.3298322192668303,265,0.27098655700683594,0.5544089555740356,0.6358569145202636,0.3013498310843166,1.354085311293602,0.36248066312933935,0.3607001693636209,265,0.29675495624542236,0.6479427367448806,0.8261586010456085,0.33845887697951976,1.260906159877777,0.42017278716931333,0.4172895081459479,265,0.3339437283575535,0.876869623363018,1.0618253543972955,0.42083267682969994,1.7757884114980698,0.5325067722122505,0.5329113314063653,265,0.32216060161590576,0.669703722000122,0.7951812952756881,0.34898313164605566,1.167740374803543,0.4233448246121411,0.4250128780302207,265,0.12099165469408035,0.31548384157940745,0.3515948727726935,0.14562412889543613,0.5883378684520721,0.18331857831184173,0.183590560544948,vertical_speed
S1,1,1.0,265,265,0,0.0,0.0,265,0.4230292159876594,0.7036426408370713,0.8065423274042096,0.4531772162848478,1.422294442199363,0.49846507373344895,0.49644912249408923,265,0.18790054321289062,0.4708560943603514,0.593980026245117,0.22662265840566384,0.9370040893554688,0.29278041472335203,0.291831675599702,265,0.4945137149844177,0.7813938957761724,0.9455083970301243,0.5354064406307136,1.4326358404936912,0.5780897862596006,0.5764688578720047,265,0.9967780813071471,1.6350743256966156,1.9328447690530826,1.0626838999393202,2.4134794620446574,1.1435066295767151,1.1404761155358962,265,8.185849585882282,14.929119291905183,18.129754655133006,9.226954362806195,32.88506505361334,10.363848059526251,10.368659643435556,265,0.6284716602528859,1.0948139623500859,1.195517475193197,0.6486893563840856,1.7151781519585612,0.723148966212389,0.7163962224199014,265,0.11837506294250488,0.30329298973083496,0.34575910568237295,0.13911010544255095,0.4671778678894043,0.1759492161694096,0.17627560992903848,265,0.42073673885263224,0.9155038801620634,1.0907476304201096,0.4651811579679571,1.6244347579251865,0.5685956285805792,0.5653389054268407,265,0.4500260353088379,1.0442636489868162,1.146146011352539,0.5183641093545857,2.1755495071411133,0.6442413225043384,0.6414646549959093,265,0.47345399856567383,1.0495312690734864,1.2787914276123042,0.5533118406134956,1.8718698024749756,0.6785436543877681,0.6720345163583527,265,0.4825896769762039,1.0289824426174163,1.2035503089427946,0.5477761675023808,1.9126079678535461,0.6573728313170945,0.6535660963899314,265,0.32273390144109726,0.9166819542646407,1.0835340321063989,0.40218128397147046,1.7135446667671204,0.5218361357735091,0.5152313415533628,265,0.3602418228983879,0.7366867244243621,0.8302506148815153,0.375479181177633,1.1491947770118713,0.45324934418753554,0.4486219874495422,265,0.1263745930045843,0.3434193663299084,0.44169543022289864,0.1621511022022152,0.6203265562653542,0.21259470061266245,0.21204699249420011,vertical_speed
S1,1,2.0,265,261,4,1.509433962264151,0.0,265,1.4743681051790534,2.92590513387924,3.446523437766712,1.6553964393844698,5.807452583519307,1.8828722177657145,1.8707153362591107,265,0.5298328399658203,1.200629425048828,1.3812705993652343,0.6139049716715542,2.5195789337158203,0.7653259320712158,0.7600615638825263,265,1.6260691529273843,3.013751781572211,3.6067436629495453,1.8408213671987523,5.867693696422697,2.0324693283625845,2.0220588830125923,265,1.610126221748356,3.1633229180639755,4.000739816721822,1.8940037248582613,8.813671742376265,2.1950202801344942,2.1776344499100175,265,14.156205211572205,27.57774024599077,31.534762535376835,16.080750358692605,83.78217013472654,18.799507852143567,18.76196472831547,265,0.651537323272235,1.2259592936431043,1.4044506086356656,0.7140711421708347,1.9760546708221445,0.799517689741716,0.7948301540767538,265,0.13232898712158203,0.29746227264404296,0.3395806312561035,0.15022147826428683,0.5357985496520996,0.18491492836889903,0.18346014734169797,265,0.5846853611078799,1.4336432782179656,1.5701721731411702,0.6958002486637849,2.877563136971063,0.870242196566844,0.8527708569733619,265,0.780987024307251,2.2429714798927303,2.759681630134582,1.0197332572016233,7.9464855790138245,1.429534234479969,1.397877579460285,265,0.9547605514526367,2.417418646812439,3.014728331565857,1.1479850921217563,5.307627081871033,1.4892506224860798,1.4799115128391949,265,0.5198061317205429,1.1912814974784849,1.417361560836434,0.5964003056551347,2.533399671316147,0.746108896928798,0.7380390842103377,265,0.36603865027427673,1.0710596188902854,1.2101238965988157,0.46447186125266665,1.8479096591472626,0.6028780613317392,0.5956420819426929,265,0.3671654686331749,0.7322715997695922,0.8701959133148192,0.3829265800568293,1.2127136588096619,0.46302855149949357,0.4608109266170176,265,0.13311417773365974,0.41734963357448573,0.4885335445404052,0.1860111006127038,1.0240238904953003,0.2477319920218129,0.24744136045099116,vertical_speed
