parameter_hash,profile_name,A_tip_deg,kappa,psi_theta_deg,static_twist_offset_deg,stage,family,airflow_mode,train_fx_rmse,train_fx_mae,train_fx_pearson_r,train_fx_primary_peak_phase_error_deg,train_fx_model_primary_peak_phase_deg,train_fx_data_primary_peak_phase_deg,train_fx_model_full_peak_phase_deg,train_fx_data_full_peak_phase_deg,train_fx_model_primary_peak_magnitude,train_fx_data_primary_peak_magnitude,train_fx_model_first_harmonic_phase_rad,train_fx_first_harmonic_phase_error_rad,train_fx_circular_xcorr_lag_deg,train_fx_model_peak_half_height_width_rad,train_fx_model_minimum_phase_deg,train_fx_data_minimum_phase_deg,train_fx_model_minimum_magnitude,train_fx_data_minimum_magnitude,train_fx_minimum_amplitude_error_abs,train_fz_rmse,train_fz_mae,train_fz_pearson_r,train_fz_primary_peak_phase_error_deg,train_fz_model_primary_peak_phase_deg,train_fz_data_primary_peak_phase_deg,train_fz_model_full_peak_phase_deg,train_fz_data_full_peak_phase_deg,train_fz_model_primary_peak_magnitude,train_fz_data_primary_peak_magnitude,train_fz_model_first_harmonic_phase_rad,train_fz_first_harmonic_phase_error_rad,train_fz_circular_xcorr_lag_deg,train_fz_model_peak_half_height_width_rad,train_fz_model_minimum_phase_deg,train_fz_data_minimum_phase_deg,train_fz_model_minimum_magnitude,train_fz_data_minimum_magnitude,train_fz_minimum_amplitude_error_abs,validation_fx_rmse,validation_fx_mae,validation_fx_pearson_r,validation_fx_primary_peak_phase_error_deg,validation_fx_model_primary_peak_phase_deg,validation_fx_data_primary_peak_phase_deg,validation_fx_model_full_peak_phase_deg,validation_fx_data_full_peak_phase_deg,validation_fx_model_primary_peak_magnitude,validation_fx_data_primary_peak_magnitude,validation_fx_model_first_harmonic_phase_rad,validation_fx_first_harmonic_phase_error_rad,validation_fx_circular_xcorr_lag_deg,validation_fx_model_peak_half_height_width_rad,validation_fx_model_minimum_phase_deg,validation_fx_data_minimum_phase_deg,validation_fx_model_minimum_magnitude,validation_fx_data_minimum_magnitude,validation_fx_minimum_amplitude_error_abs,validation_fz_rmse,validation_fz_mae,validation_fz_pearson_r,validation_fz_primary_peak_phase_error_deg,validation_fz_model_primary_peak_phase_deg,validation_fz_data_primary_peak_phase_deg,validation_fz_model_full_peak_phase_deg,validation_fz_data_full_peak_phase_deg,validation_fz_model_primary_peak_magnitude,validation_fz_data_primary_peak_magnitude,validation_fz_model_first_harmonic_phase_rad,validation_fz_first_harmonic_phase_error_rad,validation_fz_circular_xcorr_lag_deg,validation_fz_model_peak_half_height_width_rad,validation_fz_model_minimum_phase_deg,validation_fz_data_minimum_phase_deg,validation_fz_model_minimum_magnitude,validation_fz_data_minimum_magnitude,validation_fz_minimum_amplitude_error_abs,physical_constraints_passed,pareto_balanced
d926f68d21a773f3,quadratic2_phase,40.0,0.0,-25.0,0.0,refine,pareto_local_neighborhood,attitude_ground_wind_3d,2.5172067780324627,1.8073775053419046,0.8916715043705397,4.999999999999995,207.50000000000003,212.5,207.50000000000003,212.5,5.884851036465866,12.412482732977477,3.736618793660559,0.13067491546389753,0.0,2.2689280275926285,,,,,,7.922681256221413,7.0359118610515665,0.8455766855001177,,,,,,,,0.3190945066509751,0.5285295276078301,330.0,,187.5,177.5,-31.852178821184662,-21.602382557070023,10.24979626411464,2.522936251895903,1.8366817516958673,0.8857462289395149,4.999999999999969,212.5,217.49999999999997,212.5,217.49999999999997,5.877568538145636,12.314776137544175,3.722012922949888,0.08084590282299686,5.0,2.2689280275926285,,,,,,7.513195120567526,6.691858179226333,0.8618233298309423,,,,,,,,0.3063103377645064,0.4942139771511851,335.0,,187.5,182.5,-31.629350004432496,-22.03397299518589,9.595377009246604,True,True
622444bee64bc7f6,quadratic2_phase,40.0,0.5,-25.0,0.0,refine,pareto_local_neighborhood,attitude_ground_wind_3d,2.3171567302527194,1.6830759473567796,0.8826004075150321,20.000000000000004,192.5,212.5,192.5,212.5,6.741695159119379,12.412482732977477,3.542149018840548,0.06379485935611351,10.0,2.181661564992912,,,,,,7.1617995763622275,6.254898292715006,0.9171173405864427,,,,,,,,0.14953336125320793,0.3589683822100631,340.0,,177.5,177.5,-32.24293494050705,-21.602382557070023,10.640552383437026,2.3748364390515535,1.7448758777306597,0.8655532177102294,19.99999999999998,197.5,217.49999999999997,197.5,217.49999999999997,6.807016487320436,12.314776137544175,3.533146062271463,0.10802095785542809,14.999999999999998,2.0943951023931953,,,,,,6.774264843660957,5.899179542691641,0.9270272722425518,,,,,,,,0.13947472464598312,0.32737836403266174,345.0,,182.5,182.5,-32.16633685354639,-22.03397299518589,10.132363858360499,True,True
8f12022cd7260684,quadratic2_phase,40.0,1.0,-15.0,0.0,coarse,A_tip_x_kappa_x_psi,attitude_ground_wind_3d,2.523245012691153,1.7968433437791755,0.8088832859531127,30.000000000000018,182.5,212.5,177.5,212.5,7.392860281209008,12.412482732977477,3.3312793800817553,0.27466449811490623,25.0,2.0943951023931953,,,,,,6.27353323026551,5.3050665424249335,0.9640369112885877,,,,,,,,6.244080575518647,0.17033028929591598,350.0,,177.5,177.5,-31.478450999014235,-21.602382557070023,9.876068441944213,2.6239414223216495,1.8783105275062038,0.7821006098115729,29.999999999999993,187.5,217.49999999999997,187.5,217.49999999999997,7.452262740950927,12.314776137544175,3.3271993011362326,0.31396771899065845,25.0,2.0943951023931953,,,,,,5.930892865904527,4.9645705124997885,0.9677185711224378,,,,,,,,6.236834784127942,0.14155311633503498,355.0,,172.5,182.5,-31.31561182697219,-22.03397299518589,9.2816388317863,True,True
6a48dfb208eb2543,quadratic2_phase,20.0,-1.0,20.0,0.0,refine,pareto_local_neighborhood,attitude_ground_wind_3d,3.3647741219024567,2.3639378360517918,0.5748040792412396,30.000000000000018,182.5,212.5,167.5,212.5,7.6197402571890605,12.412482732977477,2.9908008693933055,0.615143008803356,40.0,1.8325957145940461,,,,,,5.418025254017768,5.014479460918387,0.9686507035140905,,,,,,,,6.054910721035135,0.018839565187596108,5.0,,172.5,177.5,-27.850816752637975,-21.602382557070023,6.2484341955679525,3.470534284478734,2.4281436210129397,0.5385597193735779,34.999999999999986,182.5,217.49999999999997,167.5,217.49999999999997,7.689780967190788,12.314776137544175,2.9942566091472895,0.6469104109796007,45.0,1.8325957145940461,,,,,,5.154062145658753,4.706985507522146,0.9675478721065535,,,,,,,,6.051352381447051,0.0439292863458558,5.0,,172.5,182.5,-27.739227912007703,-22.03397299518589,5.705254916821811,True,True
