log_id,topic,rows,median_dt_s,dt_p95_s,nonpositive_dt,sample_timestamp,fields,roll_finite_fraction,roll_std,pitch_finite_fraction,pitch_std,yaw_finite_fraction,yaw_std,throttle_finite_fraction,throttle_std,valid_fraction
9.13数据/log_3_2026-9-13-06-31-26.ulg,input_rc,469,0.5002614999999999,0.50300225,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.13数据/log_3_2026-9-13-06-31-26.ulg,vehicle_attitude_setpoint,9778,0.019714,0.025219799999999994,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.13数据/log_3_2026-9-13-06-31-26.ulg,vehicle_rates_setpoint,9778,0.019715999999999997,0.024947999999999998,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.47404372692108154,1.0,0.3167486786842346,1.0,0.19432127475738525,,,
9.13数据/log_4_2026-9-13-06-36-26.ulg,manual_control_setpoint,990,0.20110699999999998,0.25391859999999983,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.2198542207479477,1.0,0.09120657294988632,1.0,0.0006714954506605864,1.0,0.6207228899002075,1.0
9.13数据/log_4_2026-9-13-06-36-26.ulg,input_rc,395,0.500257,0.5031899,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.13数据/log_4_2026-9-13-06-36-26.ulg,vehicle_attitude_setpoint,8381,0.019958999999999998,0.025323099999999998,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.13数据/log_4_2026-9-13-06-36-26.ulg,vehicle_rates_setpoint,8381,0.019958999999999998,0.025244,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.3732457160949707,1.0,0.26911771297454834,1.0,0.17424550652503967,,,
9.13数据/log_5_2026-9-13-06-42-40.ulg,manual_control_setpoint,1066,0.20057,0.2519182,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.19545763731002808,1.0,0.10140261054039001,1.0,0.0018728807335719466,1.0,0.6622077226638794,1.0
9.13数据/log_5_2026-9-13-06-42-40.ulg,input_rc,426,0.500311,0.5031194,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.13数据/log_5_2026-9-13-06-42-40.ulg,vehicle_attitude_setpoint,10647,0.019958999999999998,0.02524,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.13数据/log_5_2026-9-13-06-42-40.ulg,vehicle_rates_setpoint,10647,0.01996,0.025206,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.41246333718299866,1.0,0.3431016802787781,1.0,0.20844011008739471,,,
9.13数据/log_7_2026-9-13-18-12-52.ulg,manual_control_setpoint,789,0.20042,0.2398267,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.23223277926445007,1.0,0.1491589993238449,1.0,0.001577718649059534,1.0,0.7534681558609009,1.0
9.13数据/log_7_2026-9-13-18-12-52.ulg,input_rc,315,0.5002895,0.5036341499999999,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.13数据/log_7_2026-9-13-18-12-52.ulg,vehicle_attitude_setpoint,5894,0.019961,0.025207999999999998,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.13数据/log_7_2026-9-13-18-12-52.ulg,vehicle_rates_setpoint,5894,0.019962999999999998,0.025193999999999998,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.5371536016464233,1.0,0.2962482273578644,1.0,0.17318148910999298,,,
9.14数据/log_11_2026-9-14-18-13-22.ulg,manual_control_setpoint,983,0.20178649999999998,0.2437358999999999,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.1988421231508255,1.0,0.09577144682407379,1.0,0.0007751360535621643,1.0,0.6238659620285034,1.0
9.14数据/log_11_2026-9-14-18-13-22.ulg,input_rc,393,0.5002525,0.5037764,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.14数据/log_11_2026-9-14-18-13-22.ulg,vehicle_attitude_setpoint,8425,0.019714,0.029571,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.14数据/log_11_2026-9-14-18-13-22.ulg,vehicle_rates_setpoint,8424,0.019719,0.0249609,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.4634353220462799,1.0,0.2967880666255951,1.0,0.17091421782970428,,,
9.14数据/log_12_2026-9-14-18-20-30.ulg,manual_control_setpoint,1038,0.200437,0.23458539999999994,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.2456868588924408,1.0,0.0881684273481369,1.0,0.0007316923001781106,1.0,0.6149064898490906,1.0
9.14数据/log_12_2026-9-14-18-20-30.ulg,input_rc,415,0.5002805,0.50316905,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.14数据/log_12_2026-9-14-18-20-30.ulg,vehicle_attitude_setpoint,8725,0.019961,0.025315650000000002,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.14数据/log_12_2026-9-14-18-20-30.ulg,vehicle_rates_setpoint,8724,0.019961,0.025206,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.5029985308647156,1.0,0.2833312451839447,1.0,0.1668352335691452,,,
9.14数据/log_13_2026-9-14-18-28-32.ulg,manual_control_setpoint,1109,0.2006325,0.24034554999999994,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.29413488507270813,1.0,0.13063406944274902,1.0,0.0010435542790219188,1.0,0.6224492788314819,1.0
9.14数据/log_13_2026-9-14-18-28-32.ulg,input_rc,443,0.5003,0.50314625,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.14数据/log_13_2026-9-14-18-28-32.ulg,vehicle_attitude_setpoint,10118,0.019961,0.0253422,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.14数据/log_13_2026-9-14-18-28-32.ulg,vehicle_rates_setpoint,10117,0.019961,0.025254,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.5017725229263306,1.0,0.29920151829719543,1.0,0.17959269881248474,,,
9.14数据/log_14_2026-9-14-18-34-22.ulg,manual_control_setpoint,993,0.2003845,0.2623296,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.1986701339483261,1.0,0.06756694614887238,1.0,0.0006184302037581801,1.0,0.7151638865470886,1.0
9.14数据/log_14_2026-9-14-18-34-22.ulg,input_rc,397,0.5002755,0.50322675,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.14数据/log_14_2026-9-14-18-34-22.ulg,vehicle_attitude_setpoint,9926,0.019714,0.025268599999999992,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.14数据/log_14_2026-9-14-18-34-22.ulg,vehicle_rates_setpoint,9925,0.019719999999999998,0.024928,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.5620349049568176,1.0,0.3594726622104645,1.0,0.41571542620658875,,,
9.15数据/log_10_2026-9-15-17-44-04.ulg,manual_control_setpoint,943,0.2001465,0.232004,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.16340316832065582,1.0,0.09462857246398926,1.0,0.0011254327837377787,1.0,0.7343698740005493,1.0
9.15数据/log_10_2026-9-15-17-44-04.ulg,input_rc,377,0.500307,0.50291125,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.15数据/log_10_2026-9-15-17-44-04.ulg,vehicle_attitude_setpoint,7824,0.019958999999999998,0.025285799999999997,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.15数据/log_10_2026-9-15-17-44-04.ulg,vehicle_rates_setpoint,7823,0.019961,0.025214949999999996,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.27995485067367554,1.0,0.2810180187225342,1.0,0.221966952085495,,,
9.15数据/log_11_2026-9-15-17-51-56.ulg,manual_control_setpoint,954,0.20007,0.246268,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.1460762917995453,1.0,0.045883774757385254,1.0,0.0010930191492661834,1.0,0.7502666711807251,1.0
9.15数据/log_11_2026-9-15-17-51-56.ulg,input_rc,380,0.500327,0.5031756000000001,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.15数据/log_11_2026-9-15-17-51-56.ulg,vehicle_attitude_setpoint,5850,0.01996,0.02892759999999862,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.15数据/log_11_2026-9-15-17-51-56.ulg,vehicle_rates_setpoint,5850,0.019961,0.025212,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.48090660572052,1.0,0.3147066831588745,1.0,0.18229538202285767,,,
9.15数据/log_12_2026-9-15-18-03-58.ulg,manual_control_setpoint,1033,0.200129,0.2386399,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.16295410692691803,1.0,0.02060767076909542,1.0,0.0011105797020718455,1.0,0.6455504894256592,1.0
9.15数据/log_12_2026-9-15-18-03-58.ulg,input_rc,412,0.5002759999999999,0.502902,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.15数据/log_12_2026-9-15-18-03-58.ulg,vehicle_attitude_setpoint,7903,0.019714,0.029571,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.15数据/log_12_2026-9-15-18-03-58.ulg,vehicle_rates_setpoint,7902,0.019717,0.02495,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.3636908233165741,1.0,0.2503450810909271,1.0,0.15388557314872742,,,
9.15数据/log_13_2026-9-15-18-10-58.ulg,manual_control_setpoint,963,0.20048649999999998,0.23414589999999988,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.18415188789367676,1.0,0.07103592902421951,1.0,0.0011205329792574048,1.0,0.6533688306808472,1.0
9.15数据/log_13_2026-9-15-18-10-58.ulg,input_rc,385,0.5002329999999999,0.50293695,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.15数据/log_13_2026-9-15-18-10-58.ulg,vehicle_attitude_setpoint,7961,0.01996,0.025327049999999997,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.15数据/log_13_2026-9-15-18-10-58.ulg,vehicle_rates_setpoint,7961,0.019961,0.025204999999999998,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.32711485028266907,1.0,0.24782970547676086,1.0,0.14070604741573334,,,
9.15数据/log_14_2026-9-15-18-17-26.ulg,manual_control_setpoint,1034,0.200368,0.24017779999999997,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.1736099123954773,1.0,0.09633701294660568,1.0,0.0010327461641281843,1.0,0.7131415605545044,1.0
9.15数据/log_14_2026-9-15-18-17-26.ulg,input_rc,413,0.500255,0.50340995,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.15数据/log_14_2026-9-15-18-17-26.ulg,vehicle_attitude_setpoint,7991,0.01996,0.025324199999999995,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.15数据/log_14_2026-9-15-18-17-26.ulg,vehicle_rates_setpoint,7990,0.019961,0.025238599999999996,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.35042843222618103,1.0,0.27630916237831116,1.0,0.14276950061321259,,,
9.15数据/log_15_2026-9-15-18-23-44.ulg,manual_control_setpoint,953,0.20032499999999998,0.22772789999999996,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.19302456080913544,1.0,0.023314552381634712,1.0,0.0011929635656997561,1.0,0.6469762921333313,1.0
9.15数据/log_15_2026-9-15-18-23-44.ulg,input_rc,381,0.50035,0.5037341,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.15数据/log_15_2026-9-15-18-23-44.ulg,vehicle_attitude_setpoint,7843,0.01996,0.025420399999999996,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.15数据/log_15_2026-9-15-18-23-44.ulg,vehicle_rates_setpoint,7842,0.019961,0.025206,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.38243740797042847,1.0,0.2897052764892578,1.0,0.18718411028385162,,,
9.16数据/log_1_2026-9-16-18-02-34.ulg,manual_control_setpoint,829,0.200347,0.24028974999999997,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.17305463552474976,1.0,0.09564567357301712,1.0,0.0011529939947649837,1.0,0.6601032018661499,1.0
9.16数据/log_1_2026-9-16-18-02-34.ulg,input_rc,331,0.500254,0.5037917,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.16数据/log_1_2026-9-16-18-02-34.ulg,vehicle_attitude_setpoint,6508,0.01996,0.0299387,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.16数据/log_1_2026-9-16-18-02-34.ulg,vehicle_rates_setpoint,6508,0.019962,0.0251967,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.4081113338470459,1.0,0.2594528794288635,1.0,0.18129628896713257,,,
9.16数据/log_2_2026-9-16-18-08-46.ulg,manual_control_setpoint,984,0.200354,0.2532215,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.1972569227218628,1.0,0.032730720937252045,1.0,0.0010787590872496367,1.0,0.668287992477417,1.0
9.16数据/log_2_2026-9-16-18-08-46.ulg,input_rc,393,0.5002575,0.503316,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.16数据/log_2_2026-9-16-18-08-46.ulg,vehicle_attitude_setpoint,8345,0.019961,0.025353549999999996,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.16数据/log_2_2026-9-16-18-08-46.ulg,vehicle_rates_setpoint,8345,0.019961,0.02524085,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.35104823112487793,1.0,0.2656068801879883,1.0,0.1513802856206894,,,
9.16数据/log_3_2026-9-16-18-13-58.ulg,manual_control_setpoint,858,0.20018,0.22639299999999998,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.140340656042099,1.0,0.06524766236543655,1.0,0.001175867859274149,1.0,0.7192986607551575,1.0
9.16数据/log_3_2026-9-16-18-13-58.ulg,input_rc,342,0.5003989999999999,0.502823,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.16数据/log_3_2026-9-16-18-13-58.ulg,vehicle_attitude_setpoint,5705,0.019961,0.025354599999999988,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.16数据/log_3_2026-9-16-18-13-58.ulg,vehicle_rates_setpoint,5705,0.019962,0.025234,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.3697168827056885,1.0,0.26173171401023865,1.0,0.14617258310317993,,,
9.16数据/log_4_2026-9-16-18-20-50.ulg,manual_control_setpoint,943,0.201685,0.23989849999999996,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.17328232526779175,1.0,0.020971354097127914,1.0,0.0011059024836868048,1.0,0.6588653326034546,1.0
9.16数据/log_4_2026-9-16-18-20-50.ulg,input_rc,377,0.500312,0.50309625,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.16数据/log_4_2026-9-16-18-20-50.ulg,vehicle_attitude_setpoint,7815,0.019961,0.02539699999999999,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.16数据/log_4_2026-9-16-18-20-50.ulg,vehicle_rates_setpoint,7814,0.019961,0.025212,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.36299771070480347,1.0,0.2780214548110962,1.0,0.1715889573097229,,,
9.16数据/log_5_2026-9-16-18-26-48.ulg,manual_control_setpoint,929,0.200764,0.22554334999999995,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.1983473151922226,1.0,0.0749838575720787,1.0,0.0012065283954143524,1.0,0.7187620401382446,1.0
9.16数据/log_5_2026-9-16-18-26-48.ulg,input_rc,371,0.5003219999999999,0.50321235,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.16数据/log_5_2026-9-16-18-26-48.ulg,vehicle_attitude_setpoint,7477,0.019961,0.029939999999999998,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
9.16数据/log_5_2026-9-16-18-26-48.ulg,vehicle_rates_setpoint,7477,0.019962,0.025217999999999997,0,False,"timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral",1.0,0.3538796901702881,1.0,0.24715635180473328,1.0,0.16624176502227783,,,
9.18数据/log_0_2026-9-18-18-15-06.ulg,manual_control_setpoint,1025,0.2002875,0.2291667999999999,0,True,"timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving",1.0,0.19611577689647675,1.0,0.0390588715672493,1.0,0.0015806619776412845,1.0,0.6136518120765686,1.0
9.18数据/log_0_2026-9-18-18-15-06.ulg,input_rc,409,0.500318,0.5031869999999999,0,False,"timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr",,,,,,,,,
9.18数据/log_0_2026-9-18-18-15-06.ulg,vehicle_attitude_setpoint,8031,0.019957,0.02546465,0,False,"timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]",,,,,,,,,
