experiment,partition,window_id,log_id,step,actual_duration_s,dt_s,epsilon,epsilon_control,epsilon_max_matrix_difference,singular_epsilon_difference,radius_epsilon_difference,largest_singular,spectral_radius,dynamic_largest_singular,dynamic_spectral_radius,rigid_largest_singular,rigid_spectral_radius
Step5_S1,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:2:1220,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,2.395413707279026e-05,6.387844786814867e-05,1.1675403097683767,1.0036681697426209,1.1675297094814783,1.0036681697426193,1.046150468074289,1.001958888277504
Step5_S1,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:2:2120,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.009981,0.001,0.002,0.0019073486,0.00014177792149383528,1.2663013205127527e-05,1.079965020580841,1.0017093757745223,1.0799635311987563,1.0017093757745226,1.0200442620167525,0.9984775804041445
Step5_S1,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:2:3020,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.01996,0.001,0.002,0.00095367426,1.401263056122204e-05,3.403620842723498e-06,1.164584891306159,1.0016235570345389,1.1645835070676172,1.0016235570345393,1.037379847592673,0.9990751054080268
Step5_S1,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:3:10,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.01996,0.001,0.002,0.007629335,5.153982751315844e-05,0.0021597540300510865,1.1642752857972187,1.0070799589157104,1.1642728036901946,1.0049612010125684,1.0408262335453526,1.0044570212891062
Step5_S1,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:4:60,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.01996,0.001,0.002,0.0009536147,1.2882441399630906e-05,3.79424601972822e-05,1.1646744393631792,1.0063763493361746,1.1646725268867546,1.006376349336176,1.0403284680293503,1.0032998889621074
Step5_S1,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:4:960,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.01996,0.001,0.002,0.007629335,4.888197009966788e-05,0.004115415022167834,1.1722447412974082,1.0070799589157104,1.1722432725988043,1.0031085734699392,1.0444789633501006,1.0074493842669472
Step5_S1,train,train:2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg:4:1860,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,0,0.0,0.019958999999999998,0.001,0.002,0.00095367426,2.2514708781118387e-05,4.938554921962712e-05,1.1659943531529229,1.0042833049109836,1.165992234442271,1.004283304910985,1.0469416634710567,1.004029080576582
Step5_S1,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:0:0,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962999999999998,0.001,0.002,0.0005534291,6.556629102671963e-05,6.0576919489241376e-05,1.1633254069427654,1.004159568399177,1.1633231585463906,1.004159568399177,1.0492003264214311,1.0064486125615555
Step5_S1,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:0:710,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962999999999998,0.001,0.002,0.0019073486,1.994332059096493e-05,0.0003009587618687526,1.1652254017756742,1.0004042387008667,1.1652236090422525,1.0003157053119798,1.042499141959168,1.000627838817854
Step5_S1,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:0:1420,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.0019073486,3.230114214480828e-05,0.0001655120495602791,1.165632045734589,1.0024230880760558,1.1656288189090576,1.0024230880760556,1.0415232453843377,0.9959897223136435
Step5_S1,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:3:300,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.0019073486,5.7488359011870216e-05,8.305820504372896e-05,1.1674095313833057,1.004264351198962,1.1674080107685985,1.0042643511989624,1.036534242295161,1.0002345301652131
Step5_S1,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:3:1010,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.0019073486,2.756059807484945e-06,4.833214700084021e-05,1.16535667951309,1.0048438470353152,1.16535499943404,1.0048438470353147,1.0466511261962352,1.0036952196836784
Step5_S1,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:3:1720,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.00095367426,0.0001740332118620458,0.0004108802355311525,1.1671968073739347,1.003044194604868,1.167196312961458,1.0030441946048687,1.0464368926902106,1.0025450784585184
Step5_S1,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:3:2440,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.007629335,0.00011066107055279772,0.0004494062463360482,1.1668125129245879,1.0070799589157104,1.1668115677850142,1.0065621264914575,1.0406860643607037,1.006867218239224
Step5_S1,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:4:120,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.00998,0.001,0.002,0.0009536743,1.9165617845207095e-05,0.0002086060724055816,1.079354831564019,1.0024345118763875,1.0793540054682507,1.002434511876388,1.0207046139384914,1.0003757235891302
Step5_S1,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:4:830,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,0.0001391061994076015,0.00019164482058919852,1.1639731990384437,1.0032347219448312,1.1639722403470585,1.0032347219448303,1.0458352963139912,1.0093832005213523
Step5_S1,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:4:1550,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.0009536743,9.959553617733263e-05,0.00014329173324045819,1.1662462682476893,1.0045700551899368,1.1662435307623213,1.0045700551899368,1.0713850388180506,0.999742662491991
Step5_S1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:0:0,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.00023841858,1.8744500323686353e-05,0.00010102721249527491,1.1651343304989266,1.00802156728451,1.1651313516346151,1.0080215672845108,1.0454948579762597,1.0068923233593592
Step5_S1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:0:600,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.00095367426,0.0001498957078538421,0.00011946954534636234,1.1676288954557497,1.010239990331112,1.1676283946578412,1.0102399903311128,1.045190192956088,1.0104877288366008
Step5_S1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:590,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.0076293945,0.00011259879242664361,0.003919719150906165,1.1670520118230432,1.0070799589157104,1.16705022190243,1.0030156163116466,1.0429521565700057,1.0012707857468137
Step5_S1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:1190,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,0.00015341174346206188,2.321853344500191e-05,1.1672551299770617,1.0039323930451955,1.1672535409020803,1.003932393045196,1.0400550944008085,1.0019248221045283
Step5_S1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:1790,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,3.08066989678224e-05,3.0379746017050735e-05,1.1657752769541352,1.0005040180558693,1.1657741476232126,1.0005040180558695,1.0398092484340575,0.9996372065535535
Step5_S1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:2400,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.0076293945,6.277796128983937e-05,0.00017086678709565817,1.1653191871552415,1.0076590896895437,1.165318377778661,1.0076590896895423,1.041746635586424,1.0049663634566446
Step5_S1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:3000,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.00998,0.001,0.002,0.0019073486,1.3261630368743837e-05,0.0009536147117614746,1.0798198772331489,0.9994506239891052,1.0798195613094868,0.9980711220303714,1.0201748271579192,0.999298805470465
Step5_S1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:4:290,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,2.6479734309692304e-06,0.0004767775535583496,1.1647425643730605,1.0004042387008667,1.1647399481944822,0.9986246083658687,1.0402245217313328,0.99991541796565
Step5_S1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:4:890,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.009981,0.001,0.002,0.0019073486,3.00510168127488e-06,4.37337718490749e-05,1.0802516666706343,1.0021437213534818,1.0802504667316535,1.002143721353483,1.0210596625431332,1.0009497082583678
Step5_S1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:4:1500,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.01996,0.001,0.002,0.00095367426,8.063091525123411e-06,0.00010596816107977247,1.166791948090277,1.0009548100019274,1.166789449215916,1.000954810001926,1.0446067470243774,1.0002701715445501
Step5_S1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:0:0,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.009981,0.001,0.002,0.0002128738,7.728336794055046e-05,1.8864581887045873e-05,1.0804145875153692,1.0042363671070023,1.0804128979906051,1.0042363671070027,1.026876940565909,1.0041847125539418
Step5_S1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:0:650,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,1.6357725574067672e-06,0.0002331888859030684,1.1648431526131486,1.0029734461978714,1.1648257398875215,1.0029734461978708,1.0478944786813873,1.0014416784233013
Step5_S1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:260,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,0.00020625851515121418,0.00013849217986994233,1.165032543254348,1.004577046534997,1.165029804928407,1.0045770465349972,1.0448188219058365,0.9973258377298008
Step5_S1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:910,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,2.788803613329449e-05,0.0009536147117614746,1.16362765658765,0.9994506239891052,1.163626379241159,0.9972205793800932,1.037495019494971,0.9997029051728571
Step5_S1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:1570,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,8.93633281862094e-06,4.890269435176009e-06,1.165737363535975,1.0037807789110185,1.1657346533937993,1.0037807789110187,1.0416979250899638,1.0037553304827822
Step5_S1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:2220,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.01996,0.001,0.002,0.007629335,0.00015715949573036347,0.00667572021484375,1.1640422310350043,1.0070799589157104,1.1640410516329975,0.9995367865619319,1.043249235412815,0.9983908125864707
Step5_S1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:2880,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,5.4648771669940643e-05,8.885138444303387e-05,1.1639852335996335,1.0055484990435861,1.1639837326645348,1.005548499043587,1.0399976632281207,1.0078899086159652
Step5_S1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:4:160,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,0.00012260336371405778,5.065096680967329e-05,1.1640448105097618,1.0006235043255254,1.1640279744236788,1.000623504325525,1.0371422528303322,0.9985215572363315
Step5_S1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:4:820,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0038146377,4.002323044316469e-06,0.00286102294921875,1.164573458807739,1.0032652616500854,1.1645708445156495,0.9994372205693773,1.043510155694387,0.9954478588909385
Step5_S1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:4:1480,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.01996,0.001,0.002,0.0009536743,6.808003918901129e-05,7.089018856687446e-05,1.1666677496131455,1.0025597555635022,1.1666666098672096,1.0025597555635017,1.0400036799726817,1.0018468184643825
