flight_id,cohort,horizon_s,metric,n_origins,mlp_error,gru_error,absolute_gain,relative_gain_pct,gru_better
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,position_rmse_m,168,0.03365601377893463,0.015306776614999499,0.018349237163935134,54.519935974770604,True
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,velocity_rmse_m_s,168,0.5611489047852033,0.12048190185413289,0.4406670029310704,78.52942403937311,True
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,attitude_error_deg,168,2.0333121376140926,1.362259684957733,0.6710524526563595,33.00292366541316,True
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,body_rate_rmse_rad_s,168,0.7368041053209806,0.5530089000065873,0.1837952053143933,24.944921450230645,True
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,position_rmse_m,168,0.06443558627529737,0.029584413301275665,0.03485117297402171,54.086840810483295,True
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,velocity_rmse_m_s,168,0.439920980140488,0.15732589108938316,0.28259508905110486,64.23769308771284,True
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,attitude_error_deg,168,3.1672657244794764,2.249147114384623,0.9181186100948535,28.98773547791736,True
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,body_rate_rmse_rad_s,168,0.7175961304853375,0.5637592886497217,0.15383684183561586,21.43780258842396,True
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,position_rmse_m,168,0.15942515129701773,0.0955846464184726,0.06384050487854513,40.044186478209326,True
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,velocity_rmse_m_s,168,0.5275565131875434,0.35330121552318333,0.17425529766436004,33.03064094716489,True
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,attitude_error_deg,168,4.908303664043608,4.166005104752478,0.7422985592911298,15.123321825602003,True
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,body_rate_rmse_rad_s,168,0.7162986138770968,0.6555534578702021,0.060745156006894674,8.480423503558166,True
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,position_rmse_m,168,0.4016167692757299,0.2998706743712141,0.1017460949045158,25.334125138251395,True
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,velocity_rmse_m_s,168,0.7486661581143853,0.5934785464476294,0.15518761166675588,20.728546360051375,True
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,attitude_error_deg,168,7.488782693028469,6.8726560727426405,0.6161266202858284,8.227326730409725,True
2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,body_rate_rmse_rad_s,168,0.7381201819164858,0.6301768021030675,0.10794337981341828,14.624092723375972,True
2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,position_rmse_m,182,0.06661078198624043,0.05949747993104523,0.0071133020551951975,10.678904890599496,True
2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,velocity_rmse_m_s,182,0.5033576241416241,0.1363912697694001,0.366966354372224,72.9037043986394,True
2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,attitude_error_deg,182,2.0378409926179546,1.457958155432929,0.5798828371850255,28.45574504024806,True
2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,body_rate_rmse_rad_s,182,0.7111377459485771,0.6064862429225014,0.10465150302607573,14.716066419239564,True
2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,position_rmse_m,182,0.1250011220618412,0.1131319271733785,0.011869194888462692,9.49527067652297,True
2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,velocity_rmse_m_s,182,0.4211500272111523,0.19615164774679558,0.22499837946435672,53.42475719502901,True
2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,attitude_error_deg,182,2.936942165974417,2.283036823741726,0.653905342232691,22.264835508456077,True
2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,body_rate_rmse_rad_s,182,0.773472744840738,0.582714699997854,0.19075804484288406,24.662542554380774,True
2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,position_rmse_m,182,0.2947417472483596,0.2731181436473043,0.021623603601055308,7.33645769658633,True
2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,velocity_rmse_m_s,182,0.4777979735550484,0.33477794441343045,0.14302002914161793,29.933159422481353,True
2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,attitude_error_deg,182,4.803721459541449,3.939725662026115,0.8639957975153338,17.985967854135502,True
2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,body_rate_rmse_rad_s,182,0.7702805048868387,0.6179517789707033,0.15232872591613544,19.77574726995251,True
2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,position_rmse_m,182,0.6722621194980584,0.6341799913954546,0.03808212810260381,5.664773753880059,True
2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,velocity_rmse_m_s,182,0.7619218485971176,0.6357130060160641,0.12620884258105358,16.564539107709614,True
2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,attitude_error_deg,182,7.253876716770126,5.8665437132969664,1.3873330034731595,19.125400908259245,True
