policy,destination,steps,offset,origin,log_id,window_id,assessable,action_index,selected_abs_error,hold_abs_error,effect,beneficial,harmful
nominal_seed17,observational_ridge,5,-0.2,3,2026.9.7/log_22_2026-9-7-06-01-40.ulg,validation:2026.9.7/log_22_2026-9-7-06-01-40.ulg:0:25,False,0,0.6469894314803224,0.6469894314803224,,False,False
nominal_seed17,seed17,5,-0.2,4,2026.9.7/log_22_2026-9-7-06-01-40.ulg,validation:2026.9.7/log_22_2026-9-7-06-01-40.ulg:2:3975,True,2,1.0178852081298828,1.0416054725646973,-0.023720264434814453,True,False
nominal_seed17,seed23,5,-0.2,4,2026.9.7/log_22_2026-9-7-06-01-40.ulg,validation:2026.9.7/log_22_2026-9-7-06-01-40.ulg:2:3975,True,2,1.1303901672363281,1.14776611328125,-0.017375946044921875,True,False
nominal_seed17,seed42,5,-0.2,4,2026.9.7/log_22_2026-9-7-06-01-40.ulg,validation:2026.9.7/log_22_2026-9-7-06-01-40.ulg:2:3975,True,2,1.123740315437317,1.144690752029419,-0.02095043659210205,True,False
nominal_seed17,ensemble,5,-0.2,4,2026.9.7/log_22_2026-9-7-06-01-40.ulg,validation:2026.9.7/log_22_2026-9-7-06-01-40.ulg:2:3975,True,2,1.093518853187561,1.1142975091934204,-0.020778656005859375,True,False
nominal_seed17,observational_ridge,5,-0.2,4,2026.9.7/log_22_2026-9-7-06-01-40.ulg,validation:2026.9.7/log_22_2026-9-7-06-01-40.ulg:2:3975,True,2,1.0881553246196323,1.0792250446462144,0.008930279973417887,False,True
nominal_seed17,seed17,5,-0.2,5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,validation:2026.9.7/log_22_2026-9-7-06-01-40.ulg:2:8525,False,0,0.3575061559677124,0.3575061559677124,,False,False
nominal_seed17,seed23,5,-0.2,5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,validation:2026.9.7/log_22_2026-9-7-06-01-40.ulg:2:8525,False,0,0.21753276884555817,0.21753276884555817,,False,False
nominal_seed17,seed42,5,-0.2,5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,validation:2026.9.7/log_22_2026-9-7-06-01-40.ulg:2:8525,False,0,0.25892990827560425,0.25892990827560425,,False,False
nominal_seed17,ensemble,5,-0.2,5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,validation:2026.9.7/log_22_2026-9-7-06-01-40.ulg:2:8525,False,0,0.28078413009643555,0.28078413009643555,,False,False
nominal_seed17,observational_ridge,5,-0.2,5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,validation:2026.9.7/log_22_2026-9-7-06-01-40.ulg:2:8525,False,0,0.5304757795219679,0.5304757795219679,,False,False
nominal_seed17,seed17,5,-0.2,6,2026.9.7/log_23_2026-9-7-06-09-22.ulg,validation:2026.9.7/log_23_2026-9-7-06-09-22.ulg:0:25,False,0,2.3841662406921387,2.3841662406921387,,False,False
nominal_seed17,seed23,5,-0.2,6,2026.9.7/log_23_2026-9-7-06-09-22.ulg,validation:2026.9.7/log_23_2026-9-7-06-09-22.ulg:0:25,False,0,2.1449849605560303,2.1449849605560303,,False,False
nominal_seed17,seed42,5,-0.2,6,2026.9.7/log_23_2026-9-7-06-09-22.ulg,validation:2026.9.7/log_23_2026-9-7-06-09-22.ulg:0:25,False,0,2.4507815837860107,2.4507815837860107,,False,False
nominal_seed17,ensemble,5,-0.2,6,2026.9.7/log_23_2026-9-7-06-09-22.ulg,validation:2026.9.7/log_23_2026-9-7-06-09-22.ulg:0:25,False,0,2.3057055473327637,2.3057055473327637,,False,False
nominal_seed17,observational_ridge,5,-0.2,6,2026.9.7/log_23_2026-9-7-06-09-22.ulg,validation:2026.9.7/log_23_2026-9-7-06-09-22.ulg:0:25,False,0,0.7040305594917653,0.7040305594917653,,False,False
nominal_seed17,seed17,5,-0.2,7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,validation:2026.9.7/log_23_2026-9-7-06-09-22.ulg:1:1725,False,0,0.3904280662536621,0.3904280662536621,,False,False
nominal_seed17,seed23,5,-0.2,7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,validation:2026.9.7/log_23_2026-9-7-06-09-22.ulg:1:1725,False,0,0.39869922399520874,0.39869922399520874,,False,False
nominal_seed17,seed42,5,-0.2,7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,validation:2026.9.7/log_23_2026-9-7-06-09-22.ulg:1:1725,False,0,0.3583882451057434,0.3583882451057434,,False,False
nominal_seed17,ensemble,5,-0.2,7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,validation:2026.9.7/log_23_2026-9-7-06-09-22.ulg:1:1725,False,0,0.38481467962265015,0.38481467962265015,,False,False
nominal_seed17,observational_ridge,5,-0.2,7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,validation:2026.9.7/log_23_2026-9-7-06-09-22.ulg:1:1725,False,0,0.07704377273656682,0.07704377273656682,,False,False
nominal_seed17,seed17,5,-0.2,8,2026.9.7/log_23_2026-9-7-06-09-22.ulg,validation:2026.9.7/log_23_2026-9-7-06-09-22.ulg:3:1275,False,0,0.013654932379722595,0.013654932379722595,,False,False
nominal_seed17,seed23,5,-0.2,8,2026.9.7/log_23_2026-9-7-06-09-22.ulg,validation:2026.9.7/log_23_2026-9-7-06-09-22.ulg:3:1275,False,0,0.11706452071666718,0.11706452071666718,,False,False
nominal_seed17,seed42,5,-0.2,8,2026.9.7/log_23_2026-9-7-06-09-22.ulg,validation:2026.9.7/log_23_2026-9-7-06-09-22.ulg:3:1275,False,0,0.059588149189949036,0.059588149189949036,,False,False
nominal_seed17,ensemble,5,-0.2,8,2026.9.7/log_23_2026-9-7-06-09-22.ulg,validation:2026.9.7/log_23_2026-9-7-06-09-22.ulg:3:1275,False,0,0.013884082436561584,0.013884082436561584,,False,False
nominal_seed17,observational_ridge,5,-0.2,8,2026.9.7/log_23_2026-9-7-06-09-22.ulg,validation:2026.9.7/log_23_2026-9-7-06-09-22.ulg:3:1275,False,0,0.2349785313421759,0.2349785313421759,,False,False
nominal_seed17,seed17,5,-0.2,9,2026.9.7/log_24_2026-9-7-06-16-04.ulg,validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:0:25,False,0,1.1735453605651855,1.1735453605651855,,False,False
nominal_seed17,seed23,5,-0.2,9,2026.9.7/log_24_2026-9-7-06-16-04.ulg,validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:0:25,False,0,1.2505385875701904,1.2505385875701904,,False,False
nominal_seed17,seed42,5,-0.2,9,2026.9.7/log_24_2026-9-7-06-16-04.ulg,validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:0:25,False,0,1.3134839534759521,1.3134839534759521,,False,False
nominal_seed17,ensemble,5,-0.2,9,2026.9.7/log_24_2026-9-7-06-16-04.ulg,validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:0:25,False,0,1.2406208515167236,1.2406208515167236,,False,False
nominal_seed17,observational_ridge,5,-0.2,9,2026.9.7/log_24_2026-9-7-06-16-04.ulg,validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:0:25,False,0,0.027855611691634974,0.027855611691634974,,False,False
nominal_seed17,seed17,5,-0.2,10,2026.9.7/log_24_2026-9-7-06-16-04.ulg,validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:1:2575,False,0,0.3793918490409851,0.3793918490409851,,False,False
nominal_seed17,seed23,5,-0.2,10,2026.9.7/log_24_2026-9-7-06-16-04.ulg,validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:1:2575,False,0,0.4253659248352051,0.4253659248352051,,False,False
nominal_seed17,seed42,5,-0.2,10,2026.9.7/log_24_2026-9-7-06-16-04.ulg,validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:1:2575,False,0,0.42863625288009644,0.42863625288009644,,False,False
nominal_seed17,ensemble,5,-0.2,10,2026.9.7/log_24_2026-9-7-06-16-04.ulg,validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:1:2575,False,0,0.4108235239982605,0.4108235239982605,,False,False
nominal_seed17,observational_ridge,5,-0.2,10,2026.9.7/log_24_2026-9-7-06-16-04.ulg,validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:1:2575,False,0,0.09380648414241566,0.09380648414241566,,False,False
nominal_seed17,seed17,5,-0.2,11,2026.9.7/log_24_2026-9-7-06-16-04.ulg,validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2525,True,2,1.1891281604766846,1.2214304208755493,-0.032302260398864746,True,False
nominal_seed17,seed23,5,-0.2,11,2026.9.7/log_24_2026-9-7-06-16-04.ulg,validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2525,True,2,1.001645803451538,1.0322439670562744,-0.030598163604736328,True,False
nominal_seed17,seed42,5,-0.2,11,2026.9.7/log_24_2026-9-7-06-16-04.ulg,validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2525,True,2,1.0045411586761475,1.0350613594055176,-0.030520200729370117,True,False
nominal_seed17,ensemble,5,-0.2,11,2026.9.7/log_24_2026-9-7-06-16-04.ulg,validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2525,True,2,1.0726909637451172,1.1039087772369385,-0.03121781349182129,True,False
nominal_seed17,observational_ridge,5,-0.2,11,2026.9.7/log_24_2026-9-7-06-16-04.ulg,validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2525,True,2,0.6585641190554337,0.6496338390820158,0.008930279973417887,False,True
nominal_seed17,seed17,5,-0.2,12,2026.9.7/log_26_2026-9-7-06-30-26.ulg,validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:25,False,0,0.24346421658992767,0.24346421658992767,,False,False
nominal_seed17,seed23,5,-0.2,12,2026.9.7/log_26_2026-9-7-06-30-26.ulg,validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:25,False,0,0.09224765002727509,0.09224765002727509,,False,False
nominal_seed17,seed42,5,-0.2,12,2026.9.7/log_26_2026-9-7-06-30-26.ulg,validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:25,False,0,0.46162205934524536,0.46162205934524536,,False,False
nominal_seed17,ensemble,5,-0.2,12,2026.9.7/log_26_2026-9-7-06-30-26.ulg,validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:25,False,0,0.24558691680431366,0.24558691680431366,,False,False
nominal_seed17,observational_ridge,5,-0.2,12,2026.9.7/log_26_2026-9-7-06-30-26.ulg,validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:25,False,0,1.0156235965817488,1.0156235965817488,,False,False
nominal_seed17,seed17,5,-0.2,13,2026.9.7/log_26_2026-9-7-06-30-26.ulg,validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:3725,True,2,0.03458230197429657,0.06311394274234772,-0.028531640768051147,True,False
nominal_seed17,seed23,5,-0.2,13,2026.9.7/log_26_2026-9-7-06-30-26.ulg,validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:3725,True,2,0.12162216007709503,0.1386839896440506,-0.017061829566955566,True,False
nominal_seed17,seed42,5,-0.2,13,2026.9.7/log_26_2026-9-7-06-30-26.ulg,validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:3725,True,2,0.25013428926467896,0.2804046869277954,-0.030270397663116455,True,False
nominal_seed17,ensemble,5,-0.2,13,2026.9.7/log_26_2026-9-7-06-30-26.ulg,validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:3725,True,2,0.13340742886066437,0.15863023698329926,-0.025222808122634888,True,False
nominal_seed17,observational_ridge,5,-0.2,13,2026.9.7/log_26_2026-9-7-06-30-26.ulg,validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:3725,True,2,0.5382143086427429,0.529284028669325,0.008930279973417887,False,True
nominal_seed17,seed17,5,-0.2,14,2026.9.7/log_26_2026-9-7-06-30-26.ulg,validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:7475,True,2,0.5454421043395996,0.5821470618247986,-0.036704957485198975,True,False
nominal_seed17,seed23,5,-0.2,14,2026.9.7/log_26_2026-9-7-06-30-26.ulg,validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:7475,True,2,0.6101553440093994,0.63829505443573,-0.028139710426330566,True,False
nominal_seed17,seed42,5,-0.2,14,2026.9.7/log_26_2026-9-7-06-30-26.ulg,validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:7475,True,2,0.5972849130630493,0.6249681711196899,-0.027683258056640625,True,False
nominal_seed17,ensemble,5,-0.2,14,2026.9.7/log_26_2026-9-7-06-30-26.ulg,validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:7475,True,2,0.5812594890594482,0.6122628450393677,-0.031003355979919434,True,False
nominal_seed17,observational_ridge,5,-0.2,14,2026.9.7/log_26_2026-9-7-06-30-26.ulg,validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:7475,True,2,0.03051523677979473,0.021584956806376954,0.008930279973417776,False,True
nominal_seed17,seed17,5,-0.2,15,2026.9.7/log_27_2026-9-7-06-37-24.ulg,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:25,True,2,0.04379147291183472,0.06811800599098206,-0.02432653307914734,True,False
nominal_seed17,seed23,5,-0.2,15,2026.9.7/log_27_2026-9-7-06-37-24.ulg,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:25,True,2,0.06548148393630981,0.0423007607460022,0.023180723190307617,False,True
nominal_seed17,seed42,5,-0.2,15,2026.9.7/log_27_2026-9-7-06-37-24.ulg,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:25,True,2,0.022660672664642334,0.0011945366859436035,0.02146613597869873,False,True
nominal_seed17,ensemble,5,-0.2,15,2026.9.7/log_27_2026-9-7-06-37-24.ulg,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:25,True,2,0.007741689682006836,0.015241622924804688,-0.0074999332427978516,True,False
nominal_seed17,observational_ridge,5,-0.2,15,2026.9.7/log_27_2026-9-7-06-37-24.ulg,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:25,True,2,0.6227410963991487,0.6138108164257309,0.008930279973417776,False,True
nominal_seed17,seed17,5,-0.2,16,2026.9.7/log_27_2026-9-7-06-37-24.ulg,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:3025,True,2,1.0619699954986572,1.082854986190796,-0.020884990692138672,True,False
nominal_seed17,seed23,5,-0.2,16,2026.9.7/log_27_2026-9-7-06-37-24.ulg,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:3025,True,2,1.0941033363342285,1.1139230728149414,-0.01981973648071289,True,False
nominal_seed17,seed42,5,-0.2,16,2026.9.7/log_27_2026-9-7-06-37-24.ulg,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:3025,True,2,1.094810128211975,1.1150157451629639,-0.02020561695098877,True,False
nominal_seed17,ensemble,5,-0.2,16,2026.9.7/log_27_2026-9-7-06-37-24.ulg,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:3025,True,2,1.083554983139038,1.1041576862335205,-0.020602703094482422,True,False
nominal_seed17,observational_ridge,5,-0.2,16,2026.9.7/log_27_2026-9-7-06-37-24.ulg,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:3025,True,2,1.166886074423123,1.1579557944497052,0.008930279973417887,False,True
nominal_seed17,seed17,5,-0.2,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:6875,True,2,0.4160109758377075,0.45093679428100586,-0.03492581844329834,True,False
nominal_seed17,seed23,5,-0.2,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:6875,True,2,0.4788088798522949,0.5047400593757629,-0.025931179523468018,True,False
nominal_seed17,seed42,5,-0.2,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:6875,True,2,0.6680907607078552,0.6911348700523376,-0.023044109344482422,True,False
nominal_seed17,ensemble,5,-0.2,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:6875,True,2,0.5189324617385864,0.5471218228340149,-0.028189361095428467,True,False
nominal_seed17,observational_ridge,5,-0.2,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:6875,True,2,0.21516710067883604,0.22409738065225393,-0.008930279973417887,True,False
nominal_seed17,seed17,5,-0.2,18,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:0:25,False,0,1.3948866128921509,1.3948866128921509,,False,False
nominal_seed17,seed23,5,-0.2,18,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:0:25,False,0,0.9478755593299866,0.9478755593299866,,False,False
nominal_seed17,seed42,5,-0.2,18,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:0:25,False,0,1.5043162107467651,1.5043162107467651,,False,False
nominal_seed17,ensemble,5,-0.2,18,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:0:25,False,0,1.259791374206543,1.259791374206543,,False,False
nominal_seed17,observational_ridge,5,-0.2,18,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:0:25,False,0,0.8247362552643445,0.8247362552643445,,False,False
nominal_seed17,seed17,5,-0.2,19,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2025,True,2,0.10411040484905243,0.13413779437541962,-0.030027389526367188,True,False
nominal_seed17,seed23,5,-0.2,19,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2025,True,2,0.13818292319774628,0.1648116558790207,-0.026628732681274414,True,False
nominal_seed17,seed42,5,-0.2,19,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2025,True,2,0.2467641681432724,0.27216780185699463,-0.02540363371372223,True,False
nominal_seed17,ensemble,5,-0.2,19,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2025,True,2,0.1640709787607193,0.19164340198040009,-0.027572423219680786,True,False
nominal_seed17,observational_ridge,5,-0.2,19,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2025,True,2,0.11436175012730147,0.10543147015388363,0.008930279973417846,False,True
nominal_seed17,seed17,5,-0.2,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1875,True,2,0.6182457208633423,0.6492952108383179,-0.031049489974975586,True,False
nominal_seed17,seed23,5,-0.2,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1875,True,2,0.6712114810943604,0.6921136975288391,-0.02090221643447876,True,False
nominal_seed17,seed42,5,-0.2,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1875,True,2,0.575472354888916,0.6071544289588928,-0.03168207406997681,True,False
nominal_seed17,ensemble,5,-0.2,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1875,True,2,0.6203395128250122,0.6480545997619629,-0.027715086936950684,True,False
nominal_seed17,observational_ridge,5,-0.2,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1875,True,2,0.7244167265028598,0.7154864465294418,0.008930279973417998,False,True
nominal_seed17,seed17,5,-0.2,21,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:25,False,0,0.41763317584991455,0.41763317584991455,,False,False
nominal_seed17,seed23,5,-0.2,21,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:25,False,0,0.3611462414264679,0.3611462414264679,,False,False
nominal_seed17,seed42,5,-0.2,21,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:25,False,0,0.12028513848781586,0.12028513848781586,,False,False
nominal_seed17,ensemble,5,-0.2,21,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:25,False,0,0.2929266393184662,0.2929266393184662,,False,False
nominal_seed17,observational_ridge,5,-0.2,21,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:25,False,0,0.6577088109094131,0.6577088109094131,,False,False
nominal_seed17,seed17,5,-0.2,22,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:4:225,True,2,1.1461666822433472,1.171679973602295,-0.025513291358947754,True,False
nominal_seed17,seed23,5,-0.2,22,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:4:225,True,2,1.1136324405670166,1.1340413093566895,-0.02040886878967285,True,False
nominal_seed17,seed42,5,-0.2,22,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:4:225,True,2,1.0799410343170166,1.105284571647644,-0.02534353733062744,True,False
nominal_seed17,ensemble,5,-0.2,22,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:4:225,True,2,1.1125364303588867,1.1363770961761475,-0.023840665817260742,True,False
nominal_seed17,observational_ridge,5,-0.2,22,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:4:225,True,2,1.040859258242488,1.0319289782690704,0.008930279973417665,False,True
nominal_seed17,seed17,5,-0.2,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:4:5225,True,1,0.17387528717517853,0.20398859679698944,-0.030113309621810913,True,False
nominal_seed17,seed23,5,-0.2,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:4:5225,True,1,0.09282051026821136,0.12069864571094513,-0.027878135442733765,True,False
nominal_seed17,seed42,5,-0.2,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:4:5225,True,1,0.18592600524425507,0.21209262311458588,-0.02616661787033081,True,False
