split,log_id,segment_id,target,steps,count,rmse,r2,truth_increment_rms,signal
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp8,2,896,0.057068307591867,0.9803369480926,0.408013947470533,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp8,2,896,0.6417473983939216,0.4742619334741066,0.8850777839501491,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp8,5,893,0.0475935094705328,0.996578809038862,0.8169745490400945,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp8,5,893,0.4825924424508268,0.8002016591374713,1.0796653484810754,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp8,10,888,0.0569191703747056,0.9943531280545334,0.7717159240751946,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp8,10,888,0.546141663208675,0.7526706604312747,1.0981934475481818,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp8,25,873,0.0461534348794555,0.998325928768152,1.1873757333972208,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp8,25,873,0.5336471473352703,0.7161699888793138,1.0016902890069908,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp12,2,896,0.0306168251666324,0.9943404585190132,0.408013947470533,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp12,2,896,0.4421357862123491,0.7504529007973856,0.8850777839501491,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp12,5,893,0.0349393939346484,0.998156205180888,0.8169745490400945,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp12,5,893,0.4026798002018026,0.8608925038882016,1.0796653484810754,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp12,10,888,0.0320506964091683,0.9982095353231892,0.7717159240751946,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp12,10,888,0.3852528680516547,0.8769287017894329,1.0981934475481818,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp12,25,873,0.0284945762442462,0.999361897740165,1.1873757333972208,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D1_lp12,25,873,0.3896144918856504,0.8487065472083126,1.0016902890069908,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center2,2,896,0.1012459062890934,0.938110655419406,0.408013947470533,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center2,2,896,0.501602372251716,0.6788112289658566,0.8850777839501491,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center2,5,893,0.1840501337515126,0.9488372204777908,0.8169745490400945,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center2,5,893,0.471105306072244,0.8096000473282885,1.0796653484810754,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center2,10,888,0.1452310322186094,0.9632371083127972,0.7717159240751946,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center2,10,888,0.5148727939251534,0.7801811614095236,1.0981934475481818,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center2,25,873,0.1071455784003023,0.9909777598164804,1.1873757333972208,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center2,25,873,0.5721987938023617,0.6736799147531648,1.0016902890069908,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center5,2,896,0.1099591575703269,0.9269998509612624,0.408013947470533,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center5,2,896,0.7845902483764796,0.2141728993399072,0.8850777839501491,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center5,5,893,0.1729131537911529,0.9548416651378137,0.8169745490400945,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center5,5,893,0.6233617098248299,0.6666418411654388,1.0796653484810754,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center5,10,888,0.1417324987457694,0.9649869693352096,0.7717159240751946,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center5,10,888,0.6930270581798211,0.6017411794267652,1.0981934475481818,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center5,25,873,0.1019993997501106,0.9918236192105314,1.1873757333972208,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center5,25,873,0.6805568271791834,0.5383862676614162,1.0016902890069908,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center10,2,896,0.2967744950500517,0.4682419313801521,0.408013947470533,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center10,2,896,0.8595624274857688,0.0568168411665016,0.8850777839501491,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center10,5,893,0.5630891067205286,0.5211096264849457,0.8169745490400945,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center10,5,893,0.9027307251451986,0.3008871364416006,1.0796653484810754,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center10,10,888,0.4296903542524138,0.6781881545007842,0.7717159240751946,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center10,10,888,0.9048086954839208,0.3211426070874305,1.0981934475481818,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center10,25,873,0.2976555486707677,0.9303704092428632,1.1873757333972208,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,D2_center10,25,873,0.7908441106054122,0.376650379522413,1.0016902890069908,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D0_raw,2,1916,1.0368427252536188e-17,1.0,0.3735866551617665,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D0_raw,2,1916,4.3989297099020256e-17,1.0,0.8648358023868096,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D0_raw,5,1913,1.3618743502884329e-17,1.0,0.7809083300963142,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D0_raw,5,1913,6.929184266204204e-17,1.0,1.0183302648405927,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D0_raw,10,1908,2.169811305680277e-17,1.0,0.8740276241025247,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D0_raw,10,1908,9.582572074193903e-17,1.0,1.091343116090237,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D0_raw,25,1893,3.634012897814989e-17,1.0,1.3039015742425992,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D0_raw,25,1893,1.5224590681733255e-16,1.0,1.131862547848182,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp4,2,1916,0.1284108468641996,0.8816395277212635,0.3735866551617665,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp4,2,1916,0.7957247313698085,0.1534382943779888,0.8648358023868096,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp4,5,1913,0.2212738230921422,0.9195006283940091,0.7809083300963142,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp4,5,1913,0.7310801866556355,0.4845889621225667,1.0183302648405927,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp4,10,1908,0.1932149606735619,0.9507113601349286,0.8740276241025247,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp4,10,1908,0.6988275078606516,0.5899608566725187,1.091343116090237,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp4,25,1893,0.1560210975672303,0.9853265334842908,1.3039015742425992,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp4,25,1893,0.7532156499194879,0.5571214521983892,1.131862547848182,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp6,2,1916,0.0692620488201769,0.9655654876202076,0.3735866551617665,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp6,2,1916,0.7289028065699461,0.2896503815624187,0.8648358023868096,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp6,5,1913,0.0668827829744043,0.9926453657052232,0.7809083300963142,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp6,5,1913,0.58630704832725,0.6685073395575214,1.0183302648405927,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp6,10,1908,0.0774504370667823,0.9920802207262984,0.8740276241025247,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp6,10,1908,0.6153696833012309,0.6820509533151313,1.091343116090237,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp6,25,1893,0.0725506030669289,0.996827160369229,1.3039015742425992,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp6,25,1893,0.6637415592708901,0.6560906392237708,1.131862547848182,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp8,2,1916,0.0432659571778521,0.9865631985031402,0.3735866551617665,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp8,2,1916,0.6292519948660401,0.4706022286334322,0.8648358023868096,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp8,5,1913,0.0371448296452745,0.9977315503040288,0.7809083300963142,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp8,5,1913,0.4718594360829758,0.7852916296526529,1.0183302648405927,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp8,10,1908,0.0416811753596657,0.9977062544124182,0.8740276241025247,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp8,10,1908,0.4569264560203444,0.8247016037562782,1.091343116090237,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp8,25,1893,0.0416169565430916,0.9989559850879928,1.3039015742425992,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp8,25,1893,0.5427341233695612,0.770056980411095,1.131862547848182,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp12,2,1916,0.0240690427950707,0.9958416512724676,0.3735866551617665,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp12,2,1916,0.4319428210119082,0.7505488977538577,0.8648358023868096,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp12,5,1913,0.0284606867343387,0.9986682486021528,0.7809083300963142,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp12,5,1913,0.4107425141961015,0.8373091975677865,1.0183302648405927,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp12,10,1908,0.0269636092300336,0.9990401101905774,0.8740276241025247,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp12,10,1908,0.3329627798142691,0.9069156412199508,1.091343116090237,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp12,25,1893,0.0257357236264888,0.9996007555974048,1.3039015742425992,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D1_lp12,25,1893,0.3767968327973598,0.889169201628875,1.131862547848182,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center2,2,1916,0.0847907642306984,0.9483939797573424,0.3735866551617665,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center2,2,1916,0.49006438697092,0.6789008222125896,0.8648358023868096,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center2,5,1913,0.1600710713023418,0.9578732345922208,0.7809083300963142,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center2,5,1913,0.4625270557930557,0.7937005969995095,1.0183302648405927,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center2,10,1908,0.1509962146437491,0.9698978543980816,0.8740276241025247,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center2,10,1908,0.4718748186005049,0.8130442021068003,1.091343116090237,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center2,25,1893,0.1298481348772409,0.9898366355426914,1.3039015742425992,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center2,25,1893,0.6310788432283235,0.6891053733155754,1.131862547848182,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center5,2,1916,0.0872474361221174,0.9453602610001602,0.3735866551617665,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center5,2,1916,0.7709699768275345,0.2052915355138906,0.8648358023868096,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center5,5,1913,0.1403948207784571,0.9675933167126776,0.7809083300963142,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center5,5,1913,0.6198264231733907,0.6295207750472598,1.0183302648405927,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center5,10,1908,0.1315292956685926,0.977159252065436,0.8740276241025247,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center5,10,1908,0.5921779021016689,0.705564800583361,1.091343116090237,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center5,25,1893,0.112968048405818,0.9923073261449156,1.3039015742425992,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center5,25,1893,0.698612011164327,0.619006057563944,1.131862547848182,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center10,2,1916,0.2404085792484264,0.5851384430376738,0.3735866551617665,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center10,2,1916,0.8595105250108381,0.0122766858932867,0.8648358023868096,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center10,5,1913,0.470560441298656,0.6359481518989747,0.7809083300963142,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center10,5,1913,0.8810703454599216,0.251408562194205,1.0183302648405927,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center10,10,1908,0.4321035430946794,0.7534863416523234,0.8740276241025247,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center10,10,1908,0.8522296705384609,0.3901842535283073,1.091343116090237,omega
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center10,25,1893,0.3619542843612208,0.921027931934942,1.3039015742425992,velocity
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,D2_center10,25,1893,0.8674525471623717,0.4125952857566687,1.131862547848182,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D0_raw,2,1883,1.2474727314927324e-17,1.0,0.4637179560014021,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D0_raw,2,1883,6.828197313550916e-17,1.0,1.5628331133701985,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D0_raw,5,1880,1.647103191360888e-17,1.0,0.876948004028131,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D0_raw,5,1880,1.0899783999189013e-16,1.0,1.9194915595698088,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D0_raw,10,1875,2.7683780856965586e-17,1.0,0.6722416790525793,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D0_raw,10,1875,1.566073766863998e-16,1.0,1.670714234482398,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D0_raw,25,1860,3.737124353754828e-17,1.0,1.1510555969674665,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D0_raw,25,1860,2.434904082318789e-16,1.0,1.3944708527669234,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp4,2,1883,0.2897628979555687,0.6095014327533319,0.4637179560014021,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp4,2,1883,1.3915275074482325,0.2072079768392778,1.5628331133701985,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp4,5,1880,0.5087732610208564,0.663360334927404,0.876948004028131,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp4,5,1880,1.3281400159606715,0.5212368772299096,1.9194915595698088,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp4,10,1875,0.2841394605403619,0.8211616064465921,0.6722416790525793,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp4,10,1875,1.3579307743602866,0.3393629822232453,1.670714234482398,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp4,25,1860,0.1864362718028626,0.9737066045669422,1.1510555969674665,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp4,25,1860,1.0188935911281185,0.4660312013375434,1.3944708527669234,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp6,2,1883,0.1250724434868386,0.927245952206719,0.4637179560014021,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp6,2,1883,1.2449632950871847,0.3654165009799323,1.5628331133701985,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp6,5,1880,0.1021986576494892,0.986416643096656,0.876948004028131,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp6,5,1880,0.8371713668490559,0.8097775813410061,1.9194915595698088,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp6,10,1875,0.1228037582034179,0.9665942695373536,0.6722416790525793,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp6,10,1875,1.221947151193845,0.4650508644226226,1.670714234482398,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp6,25,1860,0.0890955130348958,0.9939952142081796,1.1510555969674665,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp6,25,1860,0.9009156232714324,0.582528861502286,1.3944708527669234,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp8,2,1883,0.0939702324742406,0.9589309653685384,0.4637179560014021,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp8,2,1883,0.9784357182087738,0.6080413285154254,1.5628331133701985,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp8,5,1880,0.0714383433552733,0.9933628829238836,0.876948004028131,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp8,5,1880,0.6825404759438575,0.8735584563711769,1.9194915595698088,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp8,10,1875,0.0915817390959966,0.9814212953984772,0.6722416790525793,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp8,10,1875,0.9516610572369948,0.6755317252330524,1.670714234482398,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp8,25,1860,0.0703348766027164,0.9962577972526776,1.1510555969674665,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp8,25,1860,0.7420120538130938,0.7168085479353878,1.3944708527669234,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp12,2,1883,0.0520280397272734,0.98741049025611,0.4637179560014021,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp12,2,1883,0.555661448264491,0.8735856973725771,1.5628331133701985,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp12,5,1880,0.0527739740329634,0.9963779342717348,0.876948004028131,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp12,5,1880,0.4810230138253657,0.9371992721270216,1.9194915595698088,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp12,10,1875,0.0513161745805071,0.994166808895445,0.6722416790525793,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp12,10,1875,0.5526807644223601,0.8905649746543007,1.670714234482398,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp12,25,1860,0.0445177424855369,0.9985008257315242,1.1510555969674665,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D1_lp12,25,1860,0.4918215540738621,0.8755848306100332,1.3944708527669234,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center2,2,1883,0.1318152621855201,0.9191899663630184,0.4637179560014021,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center2,2,1883,0.7717315527989508,0.7561581782741097,1.5628331133701985,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center2,5,1880,0.2203609385569913,0.9368481676920956,0.876948004028131,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center2,5,1880,0.7003188739272788,0.8668857256121705,1.9194915595698088,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center2,10,1875,0.1336831173079144,0.9604131646085904,0.6722416790525793,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center2,10,1875,0.7927929687500266,0.7748213437575048,1.670714234482398,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center2,25,1860,0.0943462293147345,0.9932665917181248,1.1510555969674665,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center2,25,1860,0.6583656432267119,0.7770576688278489,1.3944708527669234,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center5,2,1883,0.1562983482539001,0.8863831697659144,0.4637179560014021,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center5,2,1883,1.197965308631688,0.4124238442284125,1.5628331133701985,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center5,5,1880,0.223052697723508,0.9352959165986516,0.876948004028131,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center5,5,1880,0.913750901123853,0.7733850257468208,1.9194915595698088,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center5,10,1875,0.1540567295223475,0.9474274545850128,0.6722416790525793,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center5,10,1875,1.1635044248553672,0.5149977848390399,1.670714234482398,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center5,25,1860,0.108050985201515,0.9911683201836072,1.1510555969674665,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center5,25,1860,0.8952226794923637,0.5877882456000023,1.3944708527669234,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center10,2,1883,0.3805203763516557,0.3265742367949878,0.4637179560014021,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center10,2,1883,1.5841265554002504,-0.0274375376982134,1.5628331133701985,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center10,5,1880,0.6871352104965426,0.3859536759907004,0.876948004028131,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center10,5,1880,1.659023974819749,0.2529695725668935,1.9194915595698088,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center10,10,1875,0.379256280298278,0.6813871999031522,0.6722416790525793,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center10,10,1875,1.570458804328433,0.1163897585253984,1.670714234482398,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center10,25,1860,0.2417668426452699,0.9557840122480338,1.1510555969674665,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,D2_center10,25,1860,1.1602624793580094,0.3075782263319754,1.3944708527669234,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,D0_raw,2,3072,1.1796730813210409e-17,1.0,0.4680513150725158,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,D0_raw,2,3072,7.797888746795254e-17,1.0,2.110249838883401,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,D0_raw,5,3069,1.6947758031547245e-17,1.0,0.8525580228717518,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,D0_raw,5,3069,1.282651238408993e-16,1.0,2.678485350932853,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,D0_raw,10,3064,2.5555456082418048e-17,1.0,0.7441900713323447,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,D0_raw,10,3064,1.863710085627481e-16,1.0,1.6399163513976225,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,D0_raw,25,3049,3.9578634266088754e-17,1.0,1.5983157687262746,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,D0_raw,25,3049,2.7651975908865863e-16,1.0,2.4509827238692203,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,D1_lp4,2,3072,0.3454908480326816,0.4551211038358687,0.4680513150725158,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,D1_lp4,2,3072,1.9186158112723168,0.173375212840928,2.110249838883401,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,D1_lp4,5,3069,0.5678166107873782,0.5563974425251301,0.8525580228717518,velocity
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,D1_lp4,5,3069,2.1108141549465085,0.3789571139928199,2.678485350932853,omega
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,D1_lp4,10,3064,0.179343401175189,0.9419050633743148,0.7441900713323447,velocity
