split,scope,log_id,representation,target,k,signal,n_queries,distance_median,conditional_variance_ratio,knn_rmse,knn_r2
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history13,increment5,5,angular,200,0.7395434379577637,0.6733501194002061,10.607970342697351,0.7765347571082281
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history13,increment5,5,linear,200,0.5778089165687561,0.2950588433579383,3.7883435299013484,0.7937541351051965
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history13,increment5,5,angular,200,0.5778089165687561,0.34814896581652793,8.285659151689007,0.6288063453103452
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history13,increment5,5,linear,200,0.5460639595985413,0.23383729639613127,3.826824410307508,0.7985440262488198
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history13,increment5,5,angular,200,0.5460639595985413,0.3677791405323909,8.447091649142545,0.7400822521299402
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history13,increment5,20,linear,200,0.6544667482376099,0.6983516770822346,5.594782001399379,0.567687692518851
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history13,increment5,20,angular,200,0.6544667482376099,0.46383884112322354,8.863564877673886,0.39637239630674304
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history13,increment5,20,linear,200,0.6937705278396606,0.7053958794041684,4.508474730515977,0.6845155412366568
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history13,increment5,20,angular,200,0.6937705278396606,0.511833534914347,9.282907264968069,0.42046801159996294
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history13,increment5,20,linear,200,0.6713544130325317,0.7021025233501882,5.1524774315796735,0.6369170216792994
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history13,increment5,20,angular,200,0.6713544130325317,0.4473609312593086,8.647950792114207,0.40145211600678166
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history13,increment5,20,linear,200,0.8392244577407837,0.386368283192608,4.174336755905197,0.7636159203060857
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history13,increment5,20,angular,200,0.8392244577407837,0.9748578957240522,10.711912111371184,0.7721340719507473
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history13,increment5,20,linear,200,0.645439863204956,0.49164477826668046,4.193492798121292,0.7472807381390694
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history13,increment5,20,angular,200,0.645439863204956,0.4480000510778937,8.931169541418956,0.5687162612846292
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history13,increment5,20,linear,200,0.6317125558853149,0.3728180224316877,4.008727195024093,0.7789369877406173
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history13,increment5,20,angular,200,0.6317125558853149,0.542113900986272,9.13526711034277,0.6960066917323628
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history13,increment10,5,linear,200,0.5792286396026611,0.5437802744924183,3.1383269774135174,0.41384947271629735
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history13,increment10,5,angular,200,0.5792286396026611,0.5582599228394519,4.536268149093827,0.3801803687649836
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history13,increment10,5,linear,200,0.6162391901016235,0.4750112763688837,2.4730853185721844,0.5722299798193149
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history13,increment10,5,angular,200,0.6162391901016235,0.6068099414421961,4.401423978177175,0.360192796799334
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history13,increment10,5,linear,200,0.6029709577560425,0.5572575859339814,2.6383860355012216,0.541336965078742
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history13,increment10,5,angular,200,0.6029709577560425,0.511932526724368,4.635669817816259,0.2828414877000399
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history13,increment10,5,linear,200,0.7395434379577637,0.44052805594538325,2.834465256181435,0.4156626996777182
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history13,increment10,5,angular,200,0.7395434379577637,0.9445059009770731,5.411471199131769,0.6467296137329906
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history13,increment10,5,linear,200,0.5778089165687561,0.2927003787393808,2.30531552080399,0.5010097803778919
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history13,increment10,5,angular,200,0.5778089165687561,0.5093998780287924,4.135280802028099,0.4868306680655974
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history13,increment10,5,linear,200,0.5460639595985413,0.3571317596111552,2.574283085654734,0.5286783075891222
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history13,increment10,5,angular,200,0.5460639595985413,0.5646128265562658,4.691821974894472,0.5742733063765524
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history13,increment10,20,linear,200,0.6544667482376099,0.7751564955616046,3.2256391402201556,0.38078090500548034
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history13,increment10,20,angular,200,0.6544667482376099,0.6386139585910738,4.753943553050919,0.31926836875981346
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history13,increment10,20,linear,200,0.6937705278396606,0.7100712652723394,2.5802840792404993,0.5343418685466733
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history13,increment10,20,angular,200,0.6937705278396606,0.6662075685885822,4.598774679431315,0.3015312534864185
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history13,increment10,20,linear,200,0.6713544130325317,0.749424324659958,2.766628668921087,0.49566535014448665
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history13,increment10,20,angular,200,0.6713544130325317,0.602236078839979,4.659953342072447,0.275308272178285
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history13,increment10,20,linear,200,0.8392244577407837,0.5629715797581658,2.8484755404704027,0.4098718617070495
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history13,increment10,20,angular,200,0.8392244577407837,1.2463975918493475,5.9040653790949,0.5794875615164055
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history13,increment10,20,linear,200,0.645439863204956,0.4129117994207653,2.388413627967272,0.4643879167234324
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history13,increment10,20,angular,200,0.645439863204956,0.631200239608936,4.436857332086374,0.4092528814704145
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history13,increment10,20,linear,200,0.6317125558853149,0.4900234079283464,2.6489372280036223,0.5009452931822225
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history13,increment10,20,angular,200,0.6317125558853149,0.7323436633153196,4.893188565827187,0.5369458974673278
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,D0_raw,5,linear,200,0.5981475114822388,0.44932963486435684,6.608417593071238,0.6449117337242868
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,D0_raw,5,angular,200,0.5981475114822388,0.643395296447688,31.959969416000906,0.058508677281223886
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,D0_raw,5,linear,200,0.6364622116088867,0.4458358375990978,5.933625197376734,0.718186374670436
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,D0_raw,5,angular,200,0.6364622116088867,0.6162443043517928,31.130353166121868,0.16174900322278252
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,D0_raw,5,linear,200,0.6200158596038818,0.44712477601774925,5.603021416974302,0.7262188675509447
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,D0_raw,5,angular,200,0.6200158596038818,0.6188916199663915,34.478711453638525,-0.019814584894384923
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,D0_raw,5,linear,200,0.76795893907547,0.3199392571404226,6.2532916056549155,0.7359643030657954
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,D0_raw,5,angular,200,0.76795893907547,1.0289604027989008,38.98974007011045,0.5623473694177694
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,D0_raw,5,linear,200,0.5899331569671631,0.3526313610340455,5.82307194569341,0.7442094196045915
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,D0_raw,5,angular,200,0.5899331569671631,0.5589370616928144,28.22984001134841,0.36268755574880096
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,D0_raw,5,linear,200,0.5639738440513611,0.2893871763717745,5.670454259193665,0.7334588399629847
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,D0_raw,5,angular,200,0.5639738440513611,0.6067003096137722,29.436482649769616,0.37373357886534286
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,D0_raw,20,linear,200,0.6673091650009155,0.7044449790996794,7.553169146920886,0.5361262629060307
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,D0_raw,20,angular,200,0.6673091650009155,0.6652732117292697,30.881445376446845,0.12097981211793729
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,D0_raw,20,linear,200,0.706795334815979,0.7387929933736623,6.897277438984437,0.619217345113733
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,D0_raw,20,angular,200,0.706795334815979,0.66948179470189,30.989013979592045,0.16934344038840787
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,D0_raw,20,linear,200,0.6891049742698669,0.6979370968365344,6.93785687036718,0.5802317154517914
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,D0_raw,20,angular,200,0.6891049742698669,0.6770185945320766,33.26671551163998,0.05062232823568191
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,D0_raw,20,linear,200,0.8724268674850464,0.4659014602132328,6.448695723495017,0.7192052039131587
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,D0_raw,20,angular,200,0.8724268674850464,1.3437208557836204,40.61259129387576,0.525156754589424
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,D0_raw,20,linear,200,0.6587562561035156,0.57075242897806,6.313191966754195,0.6993382189086117
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,D0_raw,20,angular,200,0.6587562561035156,0.6362468465369165,28.98013998257998,0.3283600466724752
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,D0_raw,20,linear,200,0.6493344902992249,0.45738296324004285,6.040370795246806,0.6975484749760035
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,D0_raw,20,angular,200,0.6493344902992249,0.7372271243633431,29.987238135324837,0.3500795038855453
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,D1_lp6,5,linear,200,0.5981475114822388,0.4252163551376035,5.3280156214133605,0.7044660610920401
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,D1_lp6,5,angular,200,0.5981475114822388,0.3015440746985873,7.453166075096509,0.5464923271894921
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,D1_lp6,5,linear,200,0.6364622116088867,0.4223012737567973,5.000865141583922,0.7546934481555452
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,D1_lp6,5,angular,200,0.6364622116088867,0.33149674877153334,8.094909939011972,0.5993708896154506
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,D1_lp6,5,linear,200,0.6200158596038818,0.43985417428969564,4.5688383900057365,0.7756979117467709
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,D1_lp6,5,angular,200,0.6200158596038818,0.27521664933000306,7.763118735763854,0.5472154254333392
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,D1_lp6,5,linear,200,0.76795893907547,0.2604348926666284,4.665155659877121,0.7942122978717612
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,D1_lp6,5,angular,200,0.76795893907547,0.6137663211809159,10.586254541858944,0.8369404458504834
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,D1_lp6,5,linear,200,0.5899331569671631,0.26959699623646594,4.1379406426738985,0.8180810503817035
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,D1_lp6,5,angular,200,0.5899331569671631,0.2650713956053553,8.139260504072688,0.6891437156523492
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,D1_lp6,5,linear,200,0.5639738440513611,0.24059324346457903,4.394121414870153,0.7927557170848794
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,D1_lp6,5,angular,200,0.5639738440513611,0.28207852990501686,7.922386639746939,0.7955208436925912
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,D1_lp6,20,linear,200,0.6673091650009155,0.7200438165996644,6.317650661886044,0.5844841464007526
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,D1_lp6,20,angular,200,0.6673091650009155,0.3799074750232367,8.1632137473028,0.45596683107923586
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,D1_lp6,20,linear,200,0.706795334815979,0.7444955421595629,5.936476600660201,0.6543183053841
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,D1_lp6,20,angular,200,0.706795334815979,0.448431398393539,8.78110441076215,0.5285705141346344
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,D1_lp6,20,linear,200,0.6891049742698669,0.7186596874217317,5.885350948101623,0.6278084964995486
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,D1_lp6,20,angular,200,0.6891049742698669,0.35897633588744454,8.441973568785805,0.46456452507412604
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,D1_lp6,20,linear,200,0.8724268674850464,0.38990813632763766,4.744960732798556,0.7871114103524448
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,D1_lp6,20,angular,200,0.8724268674850464,0.9486099698620868,11.382818062814497,0.8114783748968454
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,D1_lp6,20,linear,200,0.6587562561035156,0.5001569708458481,4.701365795024258,0.7651678722323262
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,D1_lp6,20,angular,200,0.6587562561035156,0.39397478742933567,8.761827212449207,0.6397706262328442
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,D1_lp6,20,linear,200,0.6493344902992249,0.40434625005532415,4.740584208526976,0.7587861812696294
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,D1_lp6,20,angular,200,0.6493344902992249,0.45437183060184955,8.381130360289896,0.7711546097034061
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,increment2,5,linear,200,0.5981475114822388,0.4342261263936359,5.955509250501461,0.6785215246874087
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,increment2,5,angular,200,0.5981475114822388,0.5113090999619455,19.906716129506346,0.2511944291400856
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,increment2,5,linear,200,0.6364622116088867,0.425723074145223,5.416625798326417,0.737992448815014
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,increment2,5,angular,200,0.6364622116088867,0.5337314566261191,19.22856781026715,0.3187369784912609
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,increment2,5,linear,200,0.6200158596038818,0.4383875107779967,5.174359781495632,0.748430945464462
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,increment2,5,angular,200,0.6200158596038818,0.49736450191441905,19.373303672718983,0.252458429648595
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,increment2,5,linear,200,0.76795893907547,0.30435027145613025,5.737422872920298,0.7526791501886021
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,increment2,5,angular,200,0.76795893907547,1.018369511633191,25.52279680093532,0.7021944956756554
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,increment2,5,linear,200,0.5899331569671631,0.3133871605500643,5.31804299863908,0.7480444592358727
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,increment2,5,angular,200,0.5899331569671631,0.47848202876292006,19.267980397805413,0.514379219552771
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,increment2,5,linear,200,0.5639738440513611,0.2728317787216608,5.1639445149400665,0.7600904981999084
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,increment2,5,angular,200,0.5639738440513611,0.5164065422877454,19.314747841407534,0.6065408837990995
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,increment2,20,linear,200,0.6673091650009155,0.7034237206209999,6.914621801749205,0.5666378720201256
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,increment2,20,angular,200,0.6673091650009155,0.5800600646006627,19.79131122229575,0.25985134153522105
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,increment2,20,linear,200,0.706795334815979,0.7251035520987607,6.385524437766473,0.6358760184159914
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,increment2,20,angular,200,0.706795334815979,0.5926539785618468,19.703343587142573,0.2846792860329629
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,increment2,20,linear,200,0.6891049742698669,0.695833434249081,6.526704597162198,0.5997494976021542
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,increment2,20,angular,200,0.6891049742698669,0.5537348067604789,20.156661080693965,0.19078269114652147
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,increment2,20,linear,200,0.8724268674850464,0.44494065247026665,5.903964492366937,0.7381126729965882
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,increment2,20,angular,200,0.8724268674850464,1.3749272761969706,27.107555495678746,0.6640637221860215
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,increment2,20,linear,200,0.6587562561035156,0.540967054809517,5.699998912011519,0.7105525218928985
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,increment2,20,angular,200,0.6587562561035156,0.5808359154324115,20.738534863636545,0.43742424313221184
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,increment2,20,linear,200,0.6493344902992249,0.4299364608376768,5.487384365740018,0.7290962121451215
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,increment2,20,angular,200,0.6493344902992249,0.7017905906205082,20.72107205662846,0.5471587624080867
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,increment5,5,linear,200,0.5981475114822388,0.4648419826410523,4.978461770595199,0.6576884014663089
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,increment5,5,angular,200,0.5981475114822388,0.3801827592547776,8.533968148499827,0.44043019545474194
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,increment5,5,linear,200,0.6364622116088867,0.45536656030669653,4.178978423471456,0.7289440480692025
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,increment5,5,angular,200,0.6364622116088867,0.4306029347440252,8.920894429121246,0.46478757303518736
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,increment5,5,linear,200,0.6200158596038818,0.4605195551908205,4.403031270538796,0.7348587908218527
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,increment5,5,angular,200,0.6200158596038818,0.38865722531627117,8.959131967803051,0.3576017519678415
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,increment5,5,linear,200,0.76795893907547,0.27950886774430744,4.495813095809008,0.72580485803177
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,increment5,5,angular,200,0.76795893907547,0.8554426098027065,11.704928317145612,0.7279285903294117
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,increment5,5,linear,200,0.5899331569671631,0.2833845068380178,4.130753931804608,0.7547860397971844
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,increment5,5,angular,200,0.5899331569671631,0.3569342765634859,8.549474247756944,0.6047924495310293
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,increment5,5,linear,200,0.5639738440513611,0.24632269121280947,3.9629007216700187,0.7839623402935633
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,increment5,5,angular,200,0.5639738440513611,0.38970680378819256,9.11058815605544,0.6976469510064329
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,increment5,20,linear,200,0.6673091650009155,0.7144387634566438,5.658456081488193,0.5577914245138652
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,increment5,20,angular,200,0.6673091650009155,0.49296282582666107,9.035088667549207,0.3727840789787191
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,increment5,20,linear,200,0.706795334815979,0.7262354619582618,4.698014491996807,0.6574315247632975
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,increment5,20,angular,200,0.706795334815979,0.5345935382493576,9.523268873869274,0.39006791311193945
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,increment5,20,linear,200,0.6891049742698669,0.7275123046772116,5.277398225403302,0.6190978480716967
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,increment5,20,angular,200,0.6891049742698669,0.45145838719141845,9.015613638386132,0.34947638907506995
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,increment5,20,linear,200,0.8724268674850464,0.4378690703888056,4.491464861404241,0.7263349904730798
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,increment5,20,angular,200,0.8724268674850464,1.1638009983272655,11.80130387150759,0.723429804681596
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,increment5,20,linear,200,0.6587562561035156,0.5064185640052005,4.369471664251853,0.7256250894130034
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,increment5,20,angular,200,0.6587562561035156,0.46389398812787574,9.196527836890398,0.5427073766929964
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,increment5,20,linear,200,0.6493344902992249,0.3982481736404064,4.223934892971045,0.7545644264693774
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,increment5,20,angular,200,0.6493344902992249,0.6037713529583449,9.81375468878498,0.6491738814226593
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,increment10,5,linear,200,0.5981475114822388,0.5540759922672029,3.1989737031203753,0.3909764031148971
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,increment10,5,angular,200,0.5981475114822388,0.579446774770784,4.71750242410009,0.329664601638575
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,increment10,5,linear,200,0.6364622116088867,0.5073965248870349,2.5289550607465245,0.5526840648037967
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,increment10,5,angular,200,0.6364622116088867,0.6599873215291546,4.606012082919523,0.2993310683188559
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,increment10,5,linear,200,0.6200158596038818,0.5906538929099845,2.714415913073368,0.5145216732820257
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,increment10,5,angular,200,0.6200158596038818,0.565983095725662,4.706103406131789,0.2608831579685653
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,increment10,5,linear,200,0.76795893907547,0.4288580726423434,2.970940766365665,0.3580380020560826
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,increment10,5,angular,200,0.76795893907547,1.0836646300258772,6.091459923413949,0.552369868219518
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,increment10,5,linear,200,0.5899331569671631,0.2819813150989825,2.3830385486480994,0.4667959735849807
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,increment10,5,angular,200,0.5899331569671631,0.5631516197167846,4.354901774585823,0.4308753300296595
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,increment10,5,linear,200,0.5639738440513611,0.36840436007909527,2.665975996871662,0.49450450210220465
train,same_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,history26,increment10,5,angular,200,0.5639738440513611,0.6132230356391087,4.949107094499566,0.5263020173462374
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,increment10,20,linear,200,0.6673091650009155,0.7846873946825468,3.255472115917722,0.369273991969882
train,same_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,history26,increment10,20,angular,200,0.6673091650009155,0.6589115065332503,4.89336062410489,0.27875579671936623
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,increment10,20,linear,200,0.706795334815979,0.7228661904127152,2.633950893522333,0.5147701681149105
train,same_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,history26,increment10,20,angular,200,0.706795334815979,0.6899832186017479,4.757962536286944,0.2523389586031355
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,increment10,20,linear,200,0.6891049742698669,0.7675219196520385,2.7871518390833714,0.4881551723421005
train,same_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,history26,increment10,20,angular,200,0.6891049742698669,0.621612783231612,4.768708465740926,0.2410874883834615
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,increment10,20,linear,200,0.8724268674850464,0.5889336759389285,2.9056675878030287,0.38593662991171307
train,same_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,history26,increment10,20,angular,200,0.8724268674850464,1.40241002908623,6.317933998438173,0.5184662853621496
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,increment10,20,linear,200,0.6587562561035156,0.40433002873341134,2.434264453497338,0.4436260347590214
train,same_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,history26,increment10,20,angular,200,0.6587562561035156,0.6453086701106135,4.533656547091533,0.3831949557606371
