split,log_id,segment_id,target,axis,count,mean,std,min,p1,median,p99,max
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D1_lp12,0,1731,-0.15583281913066457,2.911097498247737,-11.907230408171497,-8.174130719619347,-0.11970639819957518,6.871644190919355,8.021938527091578
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D1_lp12,1,1731,-0.027026309610031853,3.257448663948291,-9.782088855225494,-7.573553431602318,-0.012582586684387739,8.10166611661818,10.285606460999121
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D1_lp12,2,1731,0.0030693582140033336,10.863999138676789,-19.6682595085667,-17.913104445604553,0.9717231641240164,16.41992898114505,17.871043527259644
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D1_lp12,3,1731,-0.027816288101704077,13.49979640835003,-59.30323758914219,-32.31280616593675,-1.109460230078886,34.580561914366235,61.87188594585093
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D1_lp12,4,1731,-0.0043873936109639355,12.354380640282642,-32.77200411068142,-22.716604671695073,0.19557397084683636,23.13034039091367,29.03008947438655
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D1_lp12,5,1731,0.032034976588153775,2.9103180957957346,-12.479544671413613,-7.361377156946702,-0.15622005198563113,6.943130689013129,12.192520869955866
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center2,0,1731,-0.15589230857380507,3.0481758216750587,-12.021708119608254,-8.469716779011792,-0.16479064580778555,7.123708764879346,8.79855919130171
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center2,1,1731,-0.027065036853873018,3.42519709644382,-10.403142651752104,-8.100548612978637,-0.0013664688292987276,8.60991424666907,11.13169041866969
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center2,2,1731,0.004101438804314782,11.112775074489464,-20.825490116130517,-18.25164549038054,1.3710443871524711,17.188568222820262,19.91120035538935
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center2,3,1731,-0.018041807079987707,21.644634304602786,-70.73662430438337,-45.63650604848336,-1.4160955307792558,59.89171298376356,91.05997684647785
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center2,4,1731,-0.0018393534971412287,15.793601371981177,-45.59548989333618,-30.213649698601113,0.46993661793235936,31.469806639823798,37.66460991537407
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center2,5,1731,0.028163830128949904,3.6329004735792414,-16.05409427911611,-8.973267067983794,-0.11338880098311319,9.034612150706952,14.495822021658107
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center5,0,1731,-0.15558518309145683,2.2320619055338393,-10.005386096970593,-6.856394054497569,-0.19683953254459605,4.740014338494479,5.801977880200117
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center5,1,1731,-0.02577592855785345,2.3957659114955465,-6.9372098432388185,-5.763974709612163,0.05941390903258444,6.213575709717737,8.682408309898793
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center5,2,1731,0.006815184828833616,8.641061091271476,-16.209832077719348,-13.781682313113283,0.1313482555216842,13.31359826294519,14.45310209026571
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center5,3,1731,-0.01382047375388829,10.423539616748517,-44.033831803774895,-24.258170397172616,0.12478675582681396,26.951873878791982,35.12843096311598
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center5,4,1731,-0.0033773033408766536,6.005498803950398,-15.074308457479061,-11.44224994603981,-0.26447607381359506,13.404108284422602,16.467459664229118
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center5,5,1731,0.026948287095710153,1.7865502732896952,-7.6880015024851085,-4.207730825099291,0.04769221098926744,4.366905577444511,7.496477346413098
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center10,0,1731,-0.16027817338577016,1.5752694698959255,-5.8439688599998405,-4.740864370545468,-0.15146069961088432,2.893484316691068,3.1740403734897646
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center10,1,1731,-0.026053851670976305,1.5951526895357628,-3.800679045508877,-3.3176939266599175,-0.12861644399259944,3.889280459534017,5.194026497173825
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center10,2,1731,0.009084869772596482,2.7236117123099106,-5.970221829056398,-5.061016267831747,-0.10961272316403403,5.621523176477546,7.52040493421739
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center10,3,1731,-0.009993219000283693,4.524802703100504,-15.736999382278738,-11.909896801717398,0.07669884041997915,10.099970562336427,14.344026432493198
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center10,4,1731,0.00033066147759724755,3.5121811304430746,-10.6935453234452,-7.618780551708347,-0.015400589945108482,6.739505746603938,8.982423928055102
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,0,D2_center10,5,1731,0.023611084670052376,1.1462483401647556,-5.683013177569747,-2.795172138061721,0.08125649215616128,2.76850685054252,3.8122141586576754
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D0_raw,0,4017,0.19267909122942894,3.4502649090595745,-14.324583903737999,-8.751147689407254,-0.01281950359375962,9.604291265275744,20.42742329381912
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D0_raw,1,4017,0.02908268580428092,3.5076467585027795,-18.557521434033454,-9.440733140263943,0.04784092817270406,9.896791163842387,15.071733154856094
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D0_raw,2,4017,-0.01323490057635439,9.639538936972125,-22.0356005992102,-18.373260368472486,0.8923281541605311,17.172633710562085,26.620700736160117
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D0_raw,3,4017,-0.0850040695558922,28.743165820648755,-148.37514248155577,-63.72210756837284,-1.6590332337918825,76.72042299564183,162.15786437603043
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D0_raw,4,4017,-0.007339640825328321,18.39443419131844,-55.46625483432728,-38.646889270732686,0.5092668741363526,37.101091481113855,68.33897464773277
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D0_raw,5,4017,0.008092709907300414,4.183388573577445,-19.16576393246913,-10.820864089202573,-0.06077460813139894,11.232968607856451,17.596901877928733
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp4,0,4017,0.19187392190444827,2.245475743071467,-7.641540062019304,-5.934373624025372,0.060910083795606085,6.780486097188699,10.735287647075797
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp4,1,4017,0.02902839483973133,2.379948203381513,-10.262918177527174,-7.12306367331373,-0.001247619089833398,6.51430993242589,9.136909959380164
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp4,2,4017,0.0010599312656643816,5.758272391380993,-11.380854376766711,-9.884859134455183,-0.0694049793352142,10.518848800673467,12.605801053256428
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp4,3,4017,-0.0013731148558878562,6.212884302186351,-24.613269859466165,-14.400774285224934,-0.1755303063621419,14.519525673464,22.75033166518615
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp4,4,4017,0.009619590965691023,4.071175040479093,-11.161424599060787,-7.252556570088944,-0.244453892997488,9.178360601741616,13.376347385461777
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp4,5,4017,0.0037648720745542034,1.5138311541612746,-5.468694993824722,-3.58843301968891,-0.02816922383214044,3.7603543087856495,6.065898259844938
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp6,0,4017,0.19273664601733886,2.8112462501134674,-11.348053754266095,-7.899700632641529,0.023686615336142358,8.342028806991873,16.552436777911517
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp6,1,4017,0.029485386132312337,2.9276475697601145,-15.260121234548887,-9.458091082080264,0.016013465411375185,8.717042478222199,12.537301133734488
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp6,2,4017,0.0003961372695892946,8.994617682901833,-19.01058064345197,-14.954911141613835,0.1418809716138088,14.304135621690426,16.717128010439517
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp6,3,4017,-0.0022243615821659997,10.318943128524529,-40.760033651324655,-24.807979056252755,0.041975372935892395,25.882102332531346,40.872620140616554
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp6,4,4017,0.011479255782224893,6.966798364987473,-18.969150042261482,-13.782562714241541,0.9564615948290979,14.416938803902797,22.625819943157712
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp6,5,4017,0.0021615034847523506,2.0703026655080237,-7.701972663705725,-4.85166143244266,-0.03725749907541145,5.2013002563048065,8.459683875832695
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp8,0,4017,0.1932145930469678,2.9910881922131467,-11.622645171760642,-8.227998121733492,-0.031449099485037275,8.699845119537216,17.65867745415487
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp8,1,4017,0.029587548456374985,3.0805281803873417,-16.17882402520874,-9.60604636077422,-0.0023012836581258102,8.990022837779005,13.061112393678767
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp8,2,4017,0.0004597362884318081,9.22680205370615,-20.390839718187372,-15.820976270576159,0.4509037182572727,14.708769938721437,17.37676160620588
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp8,3,4017,-0.001228835983996337,11.182451498867998,-45.712809713001974,-27.447049950142343,-0.16771309960129266,27.640545088355996,39.766798352901546
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp8,4,4017,0.015777361708747755,9.879804476307621,-23.58381634978398,-19.899666147723472,1.420604578125781,17.087986751553505,25.015181357134097
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp8,5,4017,0.0007535934327471313,2.3591996660722017,-8.838271731937684,-5.7521402685975085,-0.01074422378404892,5.893448150458789,10.284737437459674
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp12,0,4017,0.19322047470381004,3.216444173802556,-11.637746226952467,-8.505264906880258,-0.009193208418190674,9.226570129920335,18.31362540219346
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp12,1,4017,0.030059289556942276,3.2876602290163275,-16.66740488798598,-9.575440688548543,0.052668217333848306,9.398771409077314,12.676026354879692
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp12,2,4017,-0.000824149165213716,9.27291514047862,-21.350214052777826,-16.698008477943674,0.7222111234993122,14.522070671410487,17.61657649692612
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp12,3,4017,0.0005605886609521013,13.916130618849698,-59.23418781500712,-32.83263737248123,-0.6537123961942852,34.86394600010651,52.28016824102005
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp12,4,4017,0.006977975717877286,13.746200877791452,-38.677243396527295,-27.27122690615517,0.47084611420312633,25.58371284334908,36.10658212926497
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D1_lp12,5,4017,0.0021649171798944424,2.8911409837917295,-12.41266001002024,-7.616037748354109,-0.04479094789105819,7.318364848887541,11.550929001841185
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center2,0,4017,0.19323997863928652,3.2324111776055044,-12.85988728828926,-8.37923084902507,-0.017172426189393266,9.112377252723482,18.804160405178614
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center2,1,4017,0.03149741448536867,3.305109559985393,-16.888790919079163,-9.55118062399169,0.032979987075643855,9.465823124313626,13.451767793340096
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center2,2,4017,-0.0011497666392420059,9.267731380279574,-21.5070904616791,-16.99196717216255,0.8574870166728096,15.019435397509326,17.975792647781258
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center2,3,4017,-0.020299569619976403,18.660952828798372,-57.37089868088789,-43.30053988243769,-0.9412658779919709,49.403019970207765,75.72575061235823
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center2,4,4017,0.006706346501809346,14.984758071304501,-38.29251492691741,-28.97155013075714,0.8366176887069089,28.831040020378392,45.39314469432922
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center2,5,4017,0.0030864289987277537,3.128106489278036,-13.001191588633255,-7.832421992775782,-0.09583923182907686,8.199512456402823,13.036993780029947
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center5,0,4017,0.1920758048210169,2.5927567835186704,-9.792225459262095,-7.237823600400441,0.002157502866520057,7.569354522945491,14.952398815830064
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center5,1,4017,0.029115193773542592,2.704406456704443,-13.368117636969098,-8.564588311926693,0.0035357103679361608,7.8901992839737085,10.57148920807418
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center5,2,4017,0.0011515237597962552,7.472295388280448,-15.959724423214743,-12.47318998179891,0.14242271172563178,11.744009292304934,13.314619998679477
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center5,3,4017,-0.0037379782844671593,9.759592146133008,-39.84767806734739,-22.65752811620574,-0.01141536005186363,25.1212607902124,35.529783592041746
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center5,4,4017,0.009140524855933157,7.081099234697919,-18.066521797491877,-13.80919333223562,1.019177687072536,13.611838503233033,19.31821426416587
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center5,5,4017,0.0029577160387212202,1.9455083678905456,-7.948150316672593,-4.681189225477716,-0.0016869923604464936,4.799841696091907,8.224815448895589
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center10,0,4017,0.19128069091944713,2.0140865513790955,-6.017396285575483,-4.734241139963374,0.07733429266689586,5.919440450113355,9.0207257118815
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center10,1,4017,0.028571520332164563,2.1388792891830977,-7.8846266226315604,-6.137520012475255,0.004612462138179186,5.28590088631625,7.09953757398851
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center10,2,4017,0.0033259172051484406,3.062780958112479,-7.040808489965791,-5.710825284879192,-0.13073395468826673,6.313523159265211,8.269150739419661
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center10,3,4017,0.0001069228446539187,4.252761344575571,-14.918479168114315,-10.205071334015308,-0.05152754512591425,10.142632305351174,18.229148819963353
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center10,4,4017,0.005988530623194809,3.5926150510201253,-10.879772372077182,-7.10220107596138,-0.19971525571389417,8.089619663347984,11.556532137385444
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,3,D2_center10,5,4017,0.00430143913548549,1.2598252768865879,-5.229879560988197,-3.1755727727394483,-0.00426123219385785,2.975353617341578,4.868238545017699
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D0_raw,0,409,-1.3531606747398937,2.9300904559250793,-11.571730514719475,-9.982465210135675,-0.6957891396887039,4.062804093859038,5.7175500017698795
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D0_raw,1,409,0.06985876081288576,2.9400472582976995,-6.6536126180728,-5.112772027721382,-0.38077319023856937,9.807489144932768,10.642897009995016
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D0_raw,2,409,0.0461621997119768,8.764531119510893,-17.959308198543475,-16.03319074426495,0.9856323713547345,15.265866892193399,16.751645577519522
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D0_raw,3,409,-0.028123535690862296,22.80669205161172,-61.57671980741237,-49.082430309613294,-1.5841429453883868,57.89603003019828,112.99004646165726
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D0_raw,4,409,0.08215770087261078,16.240790667751472,-39.94100247066492,-36.93763704978274,0.3206871387206858,32.788030491804435,45.106514866529395
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D0_raw,5,409,-0.035564743939323365,3.5604740724945283,-13.118562071917472,-9.32128959188813,0.0,8.388860868140005,12.811133878942776
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp4,0,409,-1.3596329289284061,2.2930324835587026,-8.024372452744657,-7.1900896389608455,-0.8583292057540173,2.847649560568248,3.4283069363708303
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp4,1,409,0.06280637987056985,1.9913987414052527,-3.160759183104233,-3.040561185375587,-0.2616144715328813,6.2458796296426895,7.4878595879420065
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp4,2,409,0.03254672616824581,6.2666420259771325,-11.706919991303634,-10.55488172934536,-0.1434818926236276,10.516576370107755,11.158792234566466
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp4,3,409,-0.03989830474256724,5.619415276251212,-15.240761545290628,-13.707610307873177,-0.15028963650865415,12.35215193472614,13.659514519526093
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp4,4,409,0.0486223777978787,4.378677227684619,-7.93391467983133,-7.456524018226711,-0.7375067919808742,10.56615912821406,11.599028090867794
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp4,5,409,-0.06072056236963627,1.5956575003100801,-4.352438032724206,-3.752850717263231,-0.20300342560342458,3.550689643590937,3.7967665171027853
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp6,0,409,-1.3570411400462192,2.6370047884958687,-9.588386489942767,-8.779103041956697,-0.3723643539438596,3.5685894601434947,3.9929825145529154
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp6,1,409,0.06122822817401064,2.3185258161936195,-4.002407072981343,-3.534824650360794,-0.6066787445993522,7.466330467804014,8.840476177646828
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp6,2,409,0.047205172866929504,8.297175642213485,-15.809904002336825,-14.615050452524894,0.2789952363398662,12.861333672456663,13.716452416074503
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp6,3,409,-0.004669434322958645,7.798080237218872,-24.411617049686495,-21.174258403391068,0.2602604249347049,17.136882370241075,20.059248886176505
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp6,4,409,0.054884187994854006,6.233365334886853,-12.956107143690215,-11.80785697816257,0.5073657173197681,13.170792799551883,15.178943861709337
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp6,5,409,-0.06224001718252378,1.9822496724103535,-5.954269679693768,-4.62622511687952,-0.16870471777254356,4.876255434365633,5.347364083284794
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp8,0,409,-1.3555992985877268,2.7006051971826386,-10.08844116378275,-9.033323481383198,-0.40057010271497084,3.6080381413477225,4.114733339333143
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp8,1,409,0.06573150721439364,2.5615655996652262,-4.722353456633729,-4.438261863458002,-0.3784328019359347,8.628471831090192,9.691668130638105
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp8,2,409,0.047426188826041965,8.401449766279303,-16.469647969184763,-15.384225855508696,0.6480734750083498,12.789304968045503,13.515840891006432
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp8,3,409,0.0023938603723588693,8.461609280389585,-27.443777541125627,-23.041650790400645,0.595654960890898,17.7174481036334,19.15726588862334
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp8,4,409,0.07029055848541253,9.598241176481471,-21.018529017468733,-18.362752218594668,1.1575252973840378,16.05313954889138,17.66108715396851
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp8,5,409,-0.06235407679755663,2.2451251857483814,-7.101722521886779,-5.245846797359561,-0.023941953095292703,5.509456658675034,6.475831175645262
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp12,0,409,-1.3550282972588323,2.740315738800741,-10.367048643605614,-9.485339777133184,-0.5151508277126877,3.6897663653194215,4.330398088900026
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp12,1,409,0.0670076644078436,2.760740620219424,-5.0660861875068814,-4.674173324952195,-0.41499275176262623,9.075234495613016,10.2764075937867
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp12,2,409,0.04873739005970523,8.44098753495255,-17.467566993261737,-16.012330941257964,0.753619608369163,13.338561071680326,14.341337447521147
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp12,3,409,0.01028969908535405,10.681895990542042,-28.889308660960097,-25.735272825471252,-0.464432589599812,24.763820782290722,32.53868946227624
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp12,4,409,0.057188277872713016,12.569840369219133,-27.26741424882859,-24.25797711241295,0.46251853173214397,21.542408604882013,26.907572548364282
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D1_lp12,5,409,-0.06207893294773426,2.5217929975559956,-8.140479024854042,-5.803493702444942,-0.05386591079793241,6.191563663577732,7.560377024942718
train,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,4,D2_center2,0,409,-1.3531263730492762,2.770361372147763,-10.703928027611287,-9.469121491984097,-0.5414750117993835,3.9185143979195685,4.3334170119206865
