split,log_id,topic,instance,count
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,action_request,0,5
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,actuator_armed,0,718
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,actuator_motors,0,16184
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,actuator_outputs,0,3238
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,actuator_outputs,1,1
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,actuator_outputs,2,1
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,actuator_servos,0,16184
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,airspeed,0,5408
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,airspeed_quality_input,0,16186
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,airspeed_selector_quality_status,0,3237
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,airspeed_validated,0,3238
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,airspeed_wind,0,3238
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,airspeed_wind,1,3238
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,battery_status,0,3239
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,can_interface_status,0,3187
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,can_interface_status,1,3186
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,config_overrides,0,641
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,control_allocator_status,0,1619
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,cpuload,0,649
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,device_information,0,324
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,differential_pressure,0,16219
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,distance_sensor_mode_change_request,0,1
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,dronecan_node_status,0,1296
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,dronecan_node_status,1,1296
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,ekf2_airspeed_quality,0,18558
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,ekf2_airspeed_quality,1,18577
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,encoder_count,0,32364
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_airspeed,0,3238
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_airspeed,1,3237
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_baro_hgt,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_baro_hgt,1,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_fake_hgt,0,1
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_fake_pos,0,1
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_gnss_hgt,0,586
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_gnss_hgt,1,585
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_gnss_pos,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_gnss_pos,1,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_gnss_vel,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_gnss_vel,1,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_gnss_yaw,0,570
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_gnss_yaw,1,570
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_gravity,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_gravity,1,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_sideslip,0,404
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_aid_src_sideslip,1,405
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_attitude,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_attitude,1,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_baro_bias,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_baro_bias,1,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_event_flags,0,324
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_event_flags,1,325
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_global_position,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_global_position,1,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_gps_status,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_gps_status,1,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_innovation_test_ratios,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_innovation_test_ratios,1,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_innovation_variances,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_innovation_variances,1,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_innovations,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_innovations,1,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_local_position,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_local_position,1,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_odometry,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_odometry,1,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_selector_status,0,322
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_sensor_bias,0,323
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_sensor_bias,1,323
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_states,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_states,1,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_status,0,3239
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_status,1,3239
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_status_flags,0,338
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_status_flags,1,339
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_wind,0,4342
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,estimator_wind,1,4343
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,event,0,232
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,failsafe_flags,0,635
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,failure_detector_status,0,701
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,fixed_wing_lateral_guidance_status,0,16183
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,fixed_wing_lateral_setpoint,0,4953
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,fixed_wing_lateral_status,0,4955
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,fixed_wing_longitudinal_setpoint,0,4953
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,flap_frequency,0,32365
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,flaps_setpoint,0,323
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,flight_phase_estimation,0,322
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gain_compression,0,1761
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,home_position,0,14
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,input_rc,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,landing_gear_wheel,0,3238
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,lateral_control_configuration,0,99
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,logger_status,0,324
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,longitudinal_control_configuration,0,99
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,magnetometer_bias_estimate,0,1
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,manual_control_setpoint,0,1620
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,manual_control_switches,0,321
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,mission_result,0,3
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,navigator_mission_item,0,2
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,navigator_status,0,634
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,parameter_update,0,1
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,position_setpoint_triplet,0,6
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,px4io_status,0,317
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,radio_status,0,294
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,rate_ctrl_status,0,902
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,rpm,0,32365
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,rtl_status,0,160
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,rtl_time_estimate,0,161
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,sensor_accel,0,32365
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,sensor_accel,1,323
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,sensor_baro,0,323
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,sensor_combined,0,323
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,sensor_gnss_relative,0,1480
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,sensor_gps,0,323
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,sensor_gyro,0,32365
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,sensor_gyro,1,323
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,sensor_mag,0,323
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,sensor_mag,1,323
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,sensor_selection,0,1
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,sensors_status_imu,0,1619
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,spoilers_setpoint,0,323
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,system_power,0,647
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,tecs_status,0,1984
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,telemetry_status,0,323
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,transponder_report,0,1
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_acceleration,0,323
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_air_data,0,5619
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_angular_velocity,0,32365
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_attitude,0,16184
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_attitude_setpoint,0,9004
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_command,0,15
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_command_ack,0,9
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_control_mode,0,718
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_global_position,0,1620
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_gps_position,0,1620
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_imu,0,648
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_imu,1,648
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_imu_status,0,324
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_imu_status,1,324
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_land_detected,0,328
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_local_position,0,16184
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_local_position_setpoint,0,994
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_rates_setpoint,0,9003
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_status,0,718
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_thrust_setpoint,0,16184
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,vehicle_torque_setpoint,0,16184
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,wind,0,4342
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,wing_phase,0,32363
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,yaw_estimator_status,0,323
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,yaw_estimator_status,1,323
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,action_request,0,7
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,actuator_armed,0,433
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,actuator_motors,0,10332
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,actuator_outputs,0,2067
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,actuator_servos,0,10332
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,airspeed,0,3452
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,airspeed_quality_input,0,10332
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,airspeed_selector_quality_status,0,2067
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,airspeed_validated,0,2067
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,airspeed_wind,0,2067
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,airspeed_wind,1,2067
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,battery_status,0,2067
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,can_interface_status,0,2035
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,can_interface_status,1,2035
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,config_overrides,0,411
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,control_allocator_status,0,1034
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,cpuload,0,415
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,device_information,0,207
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,differential_pressure,0,10356
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,dronecan_node_status,0,827
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,dronecan_node_status,1,827
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,ekf2_airspeed_quality,0,1494
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,ekf2_airspeed_quality,1,1495
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,encoder_count,0,20664
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_airspeed,0,1495
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_airspeed,1,1495
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_baro_hgt,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_baro_hgt,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_gnss_hgt,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_gnss_hgt,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_gnss_pos,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_gnss_pos,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_gnss_vel,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_gnss_vel,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_gnss_yaw,0,318
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_gnss_yaw,1,318
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_gravity,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_gravity,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_sideslip,0,326
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_aid_src_sideslip,1,326
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_attitude,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_attitude,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_baro_bias,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_baro_bias,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_event_flags,0,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_event_flags,1,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_global_position,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_global_position,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_gps_status,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_gps_status,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_innovation_test_ratios,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_innovation_test_ratios,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_innovation_variances,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_innovation_variances,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_innovations,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_innovations,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_local_position,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_local_position,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_odometry,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_odometry,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_selector_status,0,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_sensor_bias,0,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_sensor_bias,1,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_states,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_states,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_status,0,2067
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_status,1,2067
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_status_flags,0,214
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_status_flags,1,214
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_wind,0,3378
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,estimator_wind,1,3385
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,event,0,61
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,failsafe_flags,0,383
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,failure_detector_status,0,432
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,fixed_wing_lateral_guidance_status,0,10333
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,fixed_wing_lateral_setpoint,0,3156
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,fixed_wing_lateral_status,0,3159
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,fixed_wing_longitudinal_setpoint,0,3156
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,flap_frequency,0,20664
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,flaps_setpoint,0,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,flight_phase_estimation,0,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gain_compression,0,1418
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,home_position,0,4
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,input_rc,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,landing_gear_wheel,0,2067
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,lateral_control_configuration,0,63
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,logger_status,0,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,longitudinal_control_configuration,0,64
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,magnetometer_bias_estimate,0,1
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,manual_control_setpoint,0,1034
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,manual_control_switches,0,208
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,mission_result,0,3
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,navigator_mission_item,0,2
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,navigator_status,0,405
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,position_setpoint_triplet,0,5
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,px4io_status,0,203
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,radio_status,0,195
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,rate_ctrl_status,0,727
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,rpm,0,20664
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,rtl_status,0,102
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,rtl_time_estimate,0,103
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,sensor_accel,0,20664
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,sensor_accel,1,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,sensor_baro,0,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,sensor_combined,0,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,sensor_gnss_relative,0,781
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,sensor_gps,0,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,sensor_gyro,0,20664
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,sensor_gyro,1,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,sensor_mag,0,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,sensor_mag,1,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,sensors_status_imu,0,1034
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,spoilers_setpoint,0,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,system_power,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,tecs_status,0,1266
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,telemetry_status,0,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_acceleration,0,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_air_data,0,3588
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_angular_velocity,0,20664
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_attitude,0,10332
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_attitude_setpoint,0,7256
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_command,0,24
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_command_ack,0,17
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_control_mode,0,433
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_global_position,0,1034
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_gps_position,0,1034
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_imu,0,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_imu,1,413
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_imu_status,0,207
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_imu_status,1,207
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_land_detected,0,211
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_local_position,0,10332
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_local_position_setpoint,0,635
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_rates_setpoint,0,7255
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_status,0,433
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_thrust_setpoint,0,10332
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,vehicle_torque_setpoint,0,10332
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,wind,0,3378
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,wing_phase,0,20664
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,yaw_estimator_status,0,206
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,yaw_estimator_status,1,206
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,action_request,0,7
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,actuator_armed,0,352
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,actuator_motors,0,8494
