model,seed,scope,log_id,trained_target,evaluation_target,signal,n,rmse,r2,pred_std,truth_std
B3,415,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,increment2,increment2,angular,2245,13.761412821588292,0.91583642069263,45.35523714643028,47.43522061733793
B3,415,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,increment2,linear,1895,2.4337767491790077,0.955893408621312,11.642185626191273,11.588547086245706
B3,415,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,increment2,angular,1895,10.956858204631464,0.8377542416127401,26.429209989280096,27.20190787646453
B3,415,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,increment2,linear,2063,2.6507984971029352,0.9437013394913527,10.797247398051935,11.171916593112801
B3,415,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,increment2,angular,2063,11.371078117006434,0.8760715044232649,30.139543882020796,32.301006431161404
B3,415,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,increment2,increment5,linear,2856,7.324481636470276,0.28351911174139255,10.450629330389628,8.653157116818344
B3,415,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,increment2,increment5,angular,2856,19.39777329099708,-1.5546419912331575,22.69061687306084,12.136315444540678
B3,415,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,increment2,increment5,linear,2885,7.842721334910845,0.17818578988927036,10.919144068142028,8.651271884425523
B3,415,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,increment2,increment5,angular,2885,19.452493630478937,-1.3269170734395157,23.421342229352536,12.752191581366901
B3,415,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,increment2,increment5,linear,2852,7.397122096704785,0.23810690490722863,10.372619173204017,8.474532867443882
B3,415,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,increment2,increment5,angular,2852,18.349331140917908,-1.4612380437743906,21.353839054568883,11.696163442869185
B3,415,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,increment2,increment5,linear,2245,8.700192435955888,-0.013107326575718004,11.581851881469193,8.64372876765156
B3,415,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,increment2,increment5,angular,2245,39.574188173503224,-1.7569105553758542,45.35523714643028,23.834205327908503
B3,415,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,increment5,linear,1895,8.810147382339439,-0.06538333732523838,11.642185626191273,8.535524703293044
B3,415,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,increment5,angular,1895,23.2297583950303,-2.0256554977380254,26.429209989280096,13.35472514184196
B3,415,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,increment5,linear,2063,7.870073581648728,0.15182991272316904,10.797247398051935,8.545496819012984
B3,415,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,increment5,angular,2063,25.562643300731573,-1.2666367444193107,30.139543882020796,16.979105136540745
B3,415,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,increment2,increment10,linear,2856,11.433045870256809,-6.986924065936242,10.450629330389628,4.045499652238208
B3,415,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,increment2,increment10,angular,2856,21.02260948265143,-12.194732794263821,22.69061687306084,5.787437620162889
B3,415,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,increment2,increment10,linear,2885,11.822665311383338,-9.4006327818423,10.919144068142028,3.665941360766798
B3,415,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,increment2,increment10,angular,2885,21.996320198990816,-13.60059465335981,23.421342229352536,5.756582869851378
B3,415,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,increment2,increment10,linear,2852,11.332007942518107,-7.702421835913206,10.372619173204017,3.841375875849952
B3,415,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,increment2,increment10,angular,2852,19.899323073610425,-11.846365275593872,21.353839054568883,5.551983537491707
B3,415,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,increment2,increment10,linear,2245,12.099984101266886,-10.393022921752781,11.581851881469193,3.5848031630584427
B3,415,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,increment2,increment10,angular,2245,44.34924165246764,-27.38900099134055,45.35523714643028,8.323598879149774
B3,415,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,increment10,linear,1895,12.419038469748116,-16.7330143172593,11.642185626191273,2.94914883045447
B3,415,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,increment10,angular,1895,25.92002319074425,-23.690221735460295,26.429209989280096,5.216424075511378
B3,415,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,increment10,linear,2063,11.625044793659722,-9.689733642383723,10.797247398051935,3.555586044995011
B3,415,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,increment10,angular,2063,29.263972563672937,-17.01424258837491,30.139543882020796,6.894857225976032
B3,415,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,increment2,D0_raw,linear,2369,4.049057144092877,0.8023393197730665,8.544384097794545,9.107386407484157
B3,415,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,increment2,D0_raw,angular,2369,22.372900432948075,0.29403566007806503,17.153548705427724,26.627531538136363
B3,415,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,increment2,D0_raw,linear,2416,4.309260173200242,0.8005324129927724,9.216972401549008,9.648649904836759
B3,415,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,increment2,D0_raw,angular,2416,24.617923295882765,0.3413475751809031,19.059600966996342,30.33355188481677
B3,415,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,increment2,D0_raw,linear,2387,4.228574820208863,0.8143224140979304,9.26222223536653,9.813281994062665
B3,415,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,increment2,D0_raw,angular,2387,25.369098158679332,0.3469324553994195,18.698305105822786,31.39250544325042
B3,415,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,increment2,D0_raw,linear,1867,6.013691373400659,0.6677765416336299,10.262122128380248,10.433403141953598
B3,415,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,increment2,D0_raw,angular,1867,37.46929507266288,0.49374071962917454,39.11983315017906,52.660990544653785
B3,415,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,D0_raw,linear,1567,4.876441784406841,0.7849772302036119,10.078848615467356,10.516247967262531
B3,415,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,D0_raw,angular,1567,26.091830387890187,0.4269288291723402,24.45146127877888,34.466744605087925
B3,415,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,D0_raw,linear,1712,6.0299743034696185,0.630309539969313,8.960858779386372,9.917365964642132
B3,415,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,D0_raw,angular,1712,26.477349858655458,0.3679014804528046,25.07619917497835,33.302905685624744
B3,415,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,increment2,D1_lp12,linear,2369,3.779925232669454,0.816458378550823,8.544384097794545,8.822992854601026
B3,415,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,increment2,D1_lp12,angular,2369,15.23847256565284,0.16976167931909836,17.153548705427724,16.72399580927338
B3,415,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,increment2,D1_lp12,linear,2416,4.02212846835299,0.8137359412554996,9.216972401549008,9.319474126780843
B3,415,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,increment2,D1_lp12,angular,2416,15.429120671363698,0.2662220715674749,19.059600966996342,18.011872062084187
B3,415,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,increment2,D1_lp12,linear,2387,3.9086071074471236,0.829220922292006,9.26222223536653,9.458117074646985
B3,415,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,increment2,D1_lp12,angular,2387,14.831797399552398,0.3013304888880788,18.698305105822786,17.744259843655
B3,415,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,increment2,D1_lp12,linear,1867,5.555934438828362,0.684995742048577,10.262122128380248,9.899172682520943
B3,415,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,increment2,D1_lp12,angular,1867,28.107411905541728,0.5176880866601341,39.11983315017906,40.47220474862842
B3,415,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,D1_lp12,linear,1567,4.349504527968436,0.8105729521270721,10.078848615467356,9.993527037030502
B3,415,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,D1_lp12,angular,1567,17.507294881496367,0.45495388859577857,24.45146127877888,23.71386941483712
B3,415,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,D1_lp12,linear,1712,5.597428366790955,0.6496803336173724,8.960858779386372,9.45706306349183
B3,415,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,D1_lp12,angular,1712,18.753647088398928,0.3719741223823334,25.07619917497835,23.664480204155677
B3,415,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,increment2,increment2,linear,2369,3.1262060349772147,0.8743169901659016,8.544384097794545,8.8181871327938
B3,415,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,increment2,increment2,angular,2369,13.01134449658684,0.5521601406025718,17.153548705427724,19.44288929142176
B3,415,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,increment2,increment2,linear,2416,3.1265816764038594,0.8876402091610763,9.216972401549008,9.327479802417109
B3,415,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,increment2,increment2,angular,2416,12.633077315298927,0.6584553803509792,19.059600966996342,21.616502622271845
B3,415,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,increment2,increment2,linear,2387,3.1135226897749217,0.8918424969256743,9.26222223536653,9.46724701543783
B3,415,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,increment2,increment2,angular,2387,12.096146549380094,0.6924295210151603,18.698305105822786,21.810956688234665
B3,415,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,increment2,increment2,linear,1867,4.781330180150735,0.7677931452332292,10.262122128380248,9.922274038265163
B3,415,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,increment2,increment2,angular,1867,18.528123573669266,0.8121221436424739,39.11983315017906,42.74581879754368
B3,415,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,increment2,linear,1567,3.422052205487942,0.8834686259260761,10.078848615467356,10.02455716984685
B3,415,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,increment2,angular,1567,13.574690271934278,0.7257855287404997,24.45146127877888,25.922969215040595
B3,415,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,increment2,linear,1712,4.606038491045679,0.7650331387621806,8.960858779386372,9.50220192641931
B3,415,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,increment2,angular,1712,15.750963471019405,0.6286540976369661,25.07619917497835,25.84745609459012
B3,415,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,increment2,increment5,linear,2369,5.400493768451021,0.4775489762239601,8.544384097794545,7.471549482122104
B3,415,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,increment2,increment5,angular,2369,15.345574276046793,-1.4206512425695803,17.153548705427724,9.86318171243345
B3,415,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,increment2,increment5,linear,2416,5.828288449496292,0.4389632591923276,9.216972401549008,7.781178639757807
B3,415,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,increment2,increment5,angular,2416,16.238169633387525,-1.1192056678431777,19.059600966996342,11.154510601254426
B3,415,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,increment2,increment5,linear,2387,6.073562014141433,0.4037146935215379,9.26222223536653,7.865320358691135
B3,415,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,increment2,increment5,angular,2387,16.578288169483137,-1.5997441399212078,18.698305105822786,10.281923788025287
B3,415,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,increment2,increment5,linear,1867,7.556133402655177,0.08321871847346052,10.262122128380248,7.89163059773828
B3,415,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,increment2,increment5,angular,1867,31.869567646390877,-0.8587568526457845,39.11983315017906,23.37571374920203
B3,415,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,increment5,linear,1567,7.032583077337115,0.22778956406291162,10.078848615467356,8.00289350971878
B3,415,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,increment5,angular,1567,20.820337063102016,-1.337734750739179,24.45146127877888,13.617272855720367
B3,415,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,increment5,linear,1712,5.701957962049093,0.46006869317247545,8.960858779386372,7.759875548624895
B3,415,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,increment5,angular,1712,20.425325636069292,-0.9095904439411826,25.07619917497835,14.78083172664192
B3,415,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,increment2,increment10,linear,2369,9.167113026270814,-3.6130600452303385,8.544384097794545,4.268133866410001
B3,415,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,increment2,increment10,angular,2369,15.936744743141066,-8.02736816584029,17.153548705427724,5.304189594995955
B3,415,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,increment2,increment10,linear,2416,9.84834844766588,-4.195831890743307,9.216972401549008,4.320518414837748
B3,415,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,increment2,increment10,angular,2416,17.457650078329813,-7.4628898230566385,19.059600966996342,6.001038883641351
B3,415,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,increment2,increment10,linear,2387,10.053172974878548,-4.621562465008667,9.26222223536653,4.240085701233048
B3,415,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,increment2,increment10,angular,2387,17.122286354976314,-8.856456252819038,18.698305105822786,5.4538269873726675
B3,415,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,increment2,increment10,linear,1867,11.046115033014063,-6.325522906395491,10.262122128380248,4.081222255481412
B3,415,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,increment2,increment10,angular,1867,36.990978053570274,-11.299350069972586,39.11983315017906,10.547626264178039
B3,415,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,increment10,linear,1567,11.04071341873166,-7.2114581736998,10.078848615467356,3.852893411312317
B3,415,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,increment2,increment10,angular,1567,22.748102233937164,-10.167187749319151,24.45146127877888,6.807274481247533
B3,415,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,increment10,linear,1712,9.336290336494143,-4.127124055043527,8.960858779386372,4.123228811854165
B3,415,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,increment2,increment10,angular,1712,23.780119089375994,-8.656054501985167,25.07619917497835,7.652690881017141
B3,415,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,D0_raw,linear,7841,5.133027045142701,0.7893821402603354,8.81179678071147,11.184741594773392
B3,415,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,D0_raw,angular,7841,24.683330127629457,0.3334882303918506,19.510174110698447,30.234294589199735
B3,415,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,D0_raw,linear,7391,5.757563316017397,0.7032989783487444,8.773472057770554,10.570102572435538
B3,415,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,D0_raw,angular,7391,23.68650536906292,0.29322342242287525,17.803638701356114,28.174739980442595
B3,415,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,D0_raw,linear,9475,5.570837260006235,0.7317328188941074,8.207673786492613,10.755650925584385
B3,415,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,D0_raw,angular,9475,24.131609854196448,0.32234896508577005,18.035399527369123,29.31455070801078
B3,415,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,D0_raw,linear,7586,6.053467223596729,0.6947609725197386,8.182388857388148,10.956810857480207
B3,415,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,D0_raw,angular,7586,25.652959665819967,0.3018935414545253,18.702080109077258,30.702705746164547
B3,415,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,D0_raw,linear,7792,6.497143377748426,0.6351570854990503,10.090477890993677,10.756463122262414
B3,415,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,D0_raw,angular,7792,26.04466107721545,0.3586688354751896,21.63431236783464,32.52202191378235
B3,415,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,D1_lp12,linear,7841,4.605113512193341,0.8110035862338525,8.81179678071147,10.592867937913983
B3,415,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,D1_lp12,angular,7841,16.753105084682012,0.306086648913919,19.510174110698447,20.111417921676075
B3,415,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,D1_lp12,linear,7391,5.333396929934814,0.7196221177074076,8.773472057770554,10.072378353240852
B3,415,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,D1_lp12,angular,7391,17.064752421880595,0.23765989796820308,17.803638701356114,19.544546999713607
B3,415,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,D1_lp12,linear,9475,5.022366347529587,0.7560791833220004,8.207673786492613,10.169133661021165
B3,415,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,D1_lp12,angular,9475,16.388456966621987,0.3062277699816508,18.035399527369123,19.675673581150825
B3,415,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,D1_lp12,linear,7586,5.589243048371373,0.7156853842278375,8.182388857388148,10.482223183660247
B3,415,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,D1_lp12,angular,7586,17.805704614795083,0.28500135625642387,18.702080109077258,21.057487687681643
B3,415,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,D1_lp12,linear,7792,6.0996243775295,0.6471320506791707,10.090477890993677,10.268263022908071
B3,415,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,D1_lp12,angular,7792,17.591513618586333,0.3579564969501172,21.63431236783464,21.9543700958423
B3,415,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,increment2,linear,7841,4.84862975231722,0.7950329102416283,8.81179678071147,10.709691347861718
B3,415,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,increment2,angular,7841,16.14727569338281,0.49272816241326667,19.510174110698447,22.67142844401496
B3,415,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,increment2,linear,7391,4.567639605248533,0.7965615782582185,8.773472057770554,10.126872473970925
B3,415,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,increment2,angular,7391,15.039612148557476,0.5083184569545399,17.803638701356114,21.448389293460014
B3,415,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,increment2,linear,9475,4.897384835751686,0.774701878503282,8.207673786492613,10.31776059953673
B3,415,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,increment2,angular,9475,15.56438735743365,0.5082699354900801,18.035399527369123,22.195689959539724
B3,415,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,increment2,linear,7586,5.3520164240715635,0.7413924398610205,8.182388857388148,10.524387474646558
B3,415,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,increment2,angular,7586,16.484894398664633,0.4897366230384017,18.702080109077258,23.077511176247075
B3,415,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,increment2,linear,7792,4.981505181105312,0.7675685212013499,10.090477890993677,10.332683189470469
B3,415,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,increment2,angular,7792,15.485053070550189,0.5908787391215479,21.63431236783464,24.209547578651016
B3,415,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,increment5,linear,7841,8.160051809190474,0.08454021157320335,8.81179678071147,8.52851229362931
B3,415,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,increment5,angular,7841,17.858384725245866,-1.5620322013566117,19.510174110698447,11.157062933646579
B3,415,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,increment5,linear,7391,6.3269598306318455,0.39019341545688524,8.773472057770554,8.102126552526185
B3,415,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,increment5,angular,7391,17.096421352451657,-1.625555503311988,17.803638701356114,10.55102400176269
B3,415,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,increment5,linear,9475,7.084737198231225,0.2730842286288031,8.207673786492613,8.309630245426138
B3,415,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,increment5,angular,9475,16.721296408842463,-1.2409311593293046,18.035399527369123,11.170064676436128
B3,415,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,increment5,linear,7586,7.2171376032187,0.2781280649767707,8.182388857388148,8.494443008693034
B3,415,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,increment5,angular,7586,17.059627830589164,-1.3006115535669265,18.702080109077258,11.247290287209362
B3,415,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,increment5,linear,7792,6.440875041646589,0.4081029294312454,10.090477890993677,8.371856551889254
B3,415,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,increment5,angular,7792,20.496529325295672,-1.6155689773202124,21.63431236783464,12.673519559383285
B3,415,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,increment10,linear,7841,10.28580945195623,-5.593123288339961,8.81179678071147,4.005833333946514
B3,415,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,increment10,angular,7841,19.228110806900677,-12.79408769801552,19.510174110698447,5.177142569000901
B3,415,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,increment10,linear,7391,9.577151024186751,-5.6916725676532085,8.773472057770554,3.7022777316005406
B3,415,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,increment10,angular,7391,17.026723711661194,-9.83231367545924,17.803638701356114,5.17333348723945
B3,415,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,increment10,linear,9475,9.402846597434806,-4.456116189826583,8.207673786492613,4.025478818425936
B3,415,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,increment10,angular,9475,17.635926776310995,-9.387634201626692,18.035399527369123,5.471922820217314
B3,415,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,increment10,linear,7586,9.510352282696868,-4.375770330390802,8.182388857388148,4.10181672305797
B3,415,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,increment10,angular,7586,17.908499323757795,-8.565457993737981,18.702080109077258,5.7903699298608515
B3,415,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,increment10,linear,7792,10.757430103228593,-5.800421014054979,10.090477890993677,4.125158429368928
B3,415,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,increment10,angular,7792,20.267127674537644,-9.609640422936002,21.63431236783464,6.222169973917044
B0,416,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,D0_raw,linear,2856,3.58876508045346,0.9019900971853579,10.814460089859113,11.463310371825544
B0,416,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,D0_raw,angular,2856,20.564157302481206,0.6724660561548348,29.42561491250379,35.93211326438808
B0,416,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,D0_raw,linear,2885,3.179982121886834,0.9269454593022151,11.455316776292905,11.76524759144045
B0,416,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,D0_raw,angular,2885,20.06771142351927,0.69441097648183,30.038665344610187,36.30186787858487
B0,416,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,D0_raw,linear,2852,3.1924748212515266,0.9189424124399153,10.864387767538611,11.21322776374299
B0,416,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,D0_raw,angular,2852,20.915034878041606,0.6366577724171699,27.182728071843908,34.69769745793926
B0,416,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,D0_raw,linear,2245,3.497514469328605,0.9203869125074666,11.77864484644442,12.395592384422406
B0,416,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,D0_raw,angular,2245,24.747776228413482,0.8191091422979966,52.9417859848443,58.18725523131915
B0,416,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,D0_raw,linear,1895,3.3529762387033113,0.9258125239401733,12.135020165931923,12.31020195138799
B0,416,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,D0_raw,angular,1895,20.979662091664274,0.6925221141478365,32.71759374221763,37.83480899443313
