partition,steps,variant,log_id,axis,rmse,n
train_oof,1,planned,9.18数据/log_0_2026-9-18-18-15-06.ulg,q,0.2708872810801884,742
train_oof,1,planned,9.18数据/log_0_2026-9-18-18-15-06.ulg,r,0.07053634790605462,742
train_oof,1,planned,9.18数据/log_1_2026-9-18-18-23-36.ulg,vx,0.06214658441333256,693
train_oof,1,planned,9.18数据/log_1_2026-9-18-18-23-36.ulg,vy,0.07303337286319406,693
train_oof,1,planned,9.18数据/log_1_2026-9-18-18-23-36.ulg,vz,0.07817785810348914,693
train_oof,1,planned,9.18数据/log_1_2026-9-18-18-23-36.ulg,p,0.39616834620893354,693
train_oof,1,planned,9.18数据/log_1_2026-9-18-18-23-36.ulg,q,0.24559878272983687,693
train_oof,1,planned,9.18数据/log_1_2026-9-18-18-23-36.ulg,r,0.08810374535112496,693
train_oof,1,planned,9.18数据/log_2_2026-9-18-18-29-40.ulg,vx,0.06180884012952086,742
train_oof,1,planned,9.18数据/log_2_2026-9-18-18-29-40.ulg,vy,0.0682516465329591,742
train_oof,1,planned,9.18数据/log_2_2026-9-18-18-29-40.ulg,vz,0.08287438063361556,742
train_oof,1,planned,9.18数据/log_2_2026-9-18-18-29-40.ulg,p,0.3782930856880943,742
train_oof,1,planned,9.18数据/log_2_2026-9-18-18-29-40.ulg,q,0.2729781570565511,742
train_oof,1,planned,9.18数据/log_2_2026-9-18-18-29-40.ulg,r,0.0853558247252089,742
validation,1,planned,2026.9.7/log_21_2026-9-7-05-54-56.ulg,vx,0.05165035616726654,168
validation,1,planned,2026.9.7/log_21_2026-9-7-05-54-56.ulg,vy,0.058777140496953706,168
validation,1,planned,2026.9.7/log_21_2026-9-7-05-54-56.ulg,vz,0.07150346442521127,168
validation,1,planned,2026.9.7/log_21_2026-9-7-05-54-56.ulg,p,0.5174979824895339,168
validation,1,planned,2026.9.7/log_21_2026-9-7-05-54-56.ulg,q,0.25301598479806775,168
validation,1,planned,2026.9.7/log_21_2026-9-7-05-54-56.ulg,r,0.0886970707141224,168
validation,1,planned,2026.9.7/log_22_2026-9-7-06-01-40.ulg,vx,0.06252194157700913,182
validation,1,planned,2026.9.7/log_22_2026-9-7-06-01-40.ulg,vy,0.05866725009748336,182
validation,1,planned,2026.9.7/log_22_2026-9-7-06-01-40.ulg,vz,0.06484569056557939,182
validation,1,planned,2026.9.7/log_22_2026-9-7-06-01-40.ulg,p,0.5488132109244651,182
validation,1,planned,2026.9.7/log_22_2026-9-7-06-01-40.ulg,q,0.22534098534598032,182
validation,1,planned,2026.9.7/log_22_2026-9-7-06-01-40.ulg,r,0.0871551089819838,182
validation,1,planned,2026.9.7/log_23_2026-9-7-06-09-22.ulg,vx,0.06299994281344366,160
validation,1,planned,2026.9.7/log_23_2026-9-7-06-09-22.ulg,vy,0.0750115125647158,160
validation,1,planned,2026.9.7/log_23_2026-9-7-06-09-22.ulg,vz,0.06761278343261158,160
validation,1,planned,2026.9.7/log_23_2026-9-7-06-09-22.ulg,p,0.6062064870379053,160
validation,1,planned,2026.9.7/log_23_2026-9-7-06-09-22.ulg,q,0.2485559497033214,160
validation,1,planned,2026.9.7/log_23_2026-9-7-06-09-22.ulg,r,0.08346049750325052,160
validation,1,planned,2026.9.7/log_24_2026-9-7-06-16-04.ulg,vx,0.05527492847062047,161
validation,1,planned,2026.9.7/log_24_2026-9-7-06-16-04.ulg,vy,0.05232803739164688,161
validation,1,planned,2026.9.7/log_24_2026-9-7-06-16-04.ulg,vz,0.07025365247840498,161
validation,1,planned,2026.9.7/log_24_2026-9-7-06-16-04.ulg,p,0.5601637462245528,161
validation,1,planned,2026.9.7/log_24_2026-9-7-06-16-04.ulg,q,0.2496967905370599,161
validation,1,planned,2026.9.7/log_24_2026-9-7-06-16-04.ulg,r,0.08803440031822769,161
validation,1,planned,2026.9.7/log_26_2026-9-7-06-30-26.ulg,vx,0.06386414680005348,150
validation,1,planned,2026.9.7/log_26_2026-9-7-06-30-26.ulg,vy,0.07562577063648018,150
validation,1,planned,2026.9.7/log_26_2026-9-7-06-30-26.ulg,vz,0.08581423179087362,150
validation,1,planned,2026.9.7/log_26_2026-9-7-06-30-26.ulg,p,0.4760909079810166,150
validation,1,planned,2026.9.7/log_26_2026-9-7-06-30-26.ulg,q,0.2573514926079283,150
validation,1,planned,2026.9.7/log_26_2026-9-7-06-30-26.ulg,r,0.08972786264645395,150
validation,1,planned,2026.9.7/log_27_2026-9-7-06-37-24.ulg,vx,0.05323742313748515,155
validation,1,planned,2026.9.7/log_27_2026-9-7-06-37-24.ulg,vy,0.06703445440032603,155
validation,1,planned,2026.9.7/log_27_2026-9-7-06-37-24.ulg,vz,0.07231918961009341,155
validation,1,planned,2026.9.7/log_27_2026-9-7-06-37-24.ulg,p,0.5247784347864868,155
validation,1,planned,2026.9.7/log_27_2026-9-7-06-37-24.ulg,q,0.22399232041846714,155
validation,1,planned,2026.9.7/log_27_2026-9-7-06-37-24.ulg,r,0.07608946040237283,155
validation,1,planned,2026.9.7/log_28_2026-9-7-06-44-02.ulg,vx,0.056281686619051155,140
validation,1,planned,2026.9.7/log_28_2026-9-7-06-44-02.ulg,vy,0.06059758350482923,140
validation,1,planned,2026.9.7/log_28_2026-9-7-06-44-02.ulg,vz,0.06883594811703826,140
validation,1,planned,2026.9.7/log_28_2026-9-7-06-44-02.ulg,p,0.618230749842064,140
validation,1,planned,2026.9.7/log_28_2026-9-7-06-44-02.ulg,q,0.23495539941373048,140
validation,1,planned,2026.9.7/log_28_2026-9-7-06-44-02.ulg,r,0.08335171475706418,140
validation,1,planned,2026.9.7/log_29_2026-9-7-06-51-04.ulg,vx,0.055211630137235186,201
validation,1,planned,2026.9.7/log_29_2026-9-7-06-51-04.ulg,vy,0.05740665754259267,201
validation,1,planned,2026.9.7/log_29_2026-9-7-06-51-04.ulg,vz,0.06692406923015165,201
validation,1,planned,2026.9.7/log_29_2026-9-7-06-51-04.ulg,p,0.5231056803590823,201
validation,1,planned,2026.9.7/log_29_2026-9-7-06-51-04.ulg,q,0.23150173451132486,201
validation,1,planned,2026.9.7/log_29_2026-9-7-06-51-04.ulg,r,0.0815949541825711,201
validation,1,planned,2026.9.7/log_30_2026-9-7-06-58-22.ulg,vx,0.06495731977169142,164
validation,1,planned,2026.9.7/log_30_2026-9-7-06-58-22.ulg,vy,0.05891635874643739,164
validation,1,planned,2026.9.7/log_30_2026-9-7-06-58-22.ulg,vz,0.07078179838625911,164
validation,1,planned,2026.9.7/log_30_2026-9-7-06-58-22.ulg,p,0.5056173057089758,164
validation,1,planned,2026.9.7/log_30_2026-9-7-06-58-22.ulg,q,0.22663119477868424,164
validation,1,planned,2026.9.7/log_30_2026-9-7-06-58-22.ulg,r,0.09373142193017198,164
validation,1,planned,9.17数据/log_10_2026-9-17-06-34-34.ulg,vx,0.05421509103685535,130
validation,1,planned,9.17数据/log_10_2026-9-17-06-34-34.ulg,vy,0.05618976241222311,130
validation,1,planned,9.17数据/log_10_2026-9-17-06-34-34.ulg,vz,0.06500473051951917,130
validation,1,planned,9.17数据/log_10_2026-9-17-06-34-34.ulg,p,0.4674610001394772,130
validation,1,planned,9.17数据/log_10_2026-9-17-06-34-34.ulg,q,0.2749317464513342,130
validation,1,planned,9.17数据/log_10_2026-9-17-06-34-34.ulg,r,0.08023346342733816,130
validation,1,planned,9.17数据/log_11_2026-9-17-06-40-30.ulg,vx,0.05212376690820061,145
validation,1,planned,9.17数据/log_11_2026-9-17-06-40-30.ulg,vy,0.043914297247929335,145
validation,1,planned,9.17数据/log_11_2026-9-17-06-40-30.ulg,vz,0.06579013579131546,145
validation,1,planned,9.17数据/log_11_2026-9-17-06-40-30.ulg,p,0.5063339774002911,145
validation,1,planned,9.17数据/log_11_2026-9-17-06-40-30.ulg,q,0.24494304787832175,145
validation,1,planned,9.17数据/log_11_2026-9-17-06-40-30.ulg,r,0.0723247085031546,145
validation,1,planned,9.17数据/log_12_2026-9-17-06-46-02.ulg,vx,0.05651861230029291,144
validation,1,planned,9.17数据/log_12_2026-9-17-06-46-02.ulg,vy,0.058098588233300184,144
validation,1,planned,9.17数据/log_12_2026-9-17-06-46-02.ulg,vz,0.07709900038149406,144
validation,1,planned,9.17数据/log_12_2026-9-17-06-46-02.ulg,p,0.47359919116740123,144
validation,1,planned,9.17数据/log_12_2026-9-17-06-46-02.ulg,q,0.23831283991129143,144
validation,1,planned,9.17数据/log_12_2026-9-17-06-46-02.ulg,r,0.0731990037369857,144
validation,1,planned,9.17数据/log_13_2026-9-17-06-52-30.ulg,vx,0.06159152050310517,153
validation,1,planned,9.17数据/log_13_2026-9-17-06-52-30.ulg,vy,0.05839968426533372,153
validation,1,planned,9.17数据/log_13_2026-9-17-06-52-30.ulg,vz,0.08433683792175599,153
validation,1,planned,9.17数据/log_13_2026-9-17-06-52-30.ulg,p,0.477313216015591,153
validation,1,planned,9.17数据/log_13_2026-9-17-06-52-30.ulg,q,0.27813150814600357,153
validation,1,planned,9.17数据/log_13_2026-9-17-06-52-30.ulg,r,0.08104348231759487,153
validation,1,planned,9.17数据/log_6_2026-9-17-06-02-24.ulg,vx,0.04477995956703312,138
validation,1,planned,9.17数据/log_6_2026-9-17-06-02-24.ulg,vy,0.055701732261623185,138
validation,1,planned,9.17数据/log_6_2026-9-17-06-02-24.ulg,vz,0.06433404585663825,138
validation,1,planned,9.17数据/log_6_2026-9-17-06-02-24.ulg,p,0.39940040954559386,138
validation,1,planned,9.17数据/log_6_2026-9-17-06-02-24.ulg,q,0.23460242258320588,138
validation,1,planned,9.17数据/log_6_2026-9-17-06-02-24.ulg,r,0.06717049340837072,138
validation,1,planned,9.17数据/log_7_2026-9-17-06-12-16.ulg,vx,0.05464457351145378,131
validation,1,planned,9.17数据/log_7_2026-9-17-06-12-16.ulg,vy,0.04599416171036573,131
validation,1,planned,9.17数据/log_7_2026-9-17-06-12-16.ulg,vz,0.07664041932620669,131
validation,1,planned,9.17数据/log_7_2026-9-17-06-12-16.ulg,p,0.4429287578566071,131
validation,1,planned,9.17数据/log_7_2026-9-17-06-12-16.ulg,q,0.2378000766593582,131
validation,1,planned,9.17数据/log_7_2026-9-17-06-12-16.ulg,r,0.07091172912346427,131
validation,1,planned,9.17数据/log_8_2026-9-17-06-17-52.ulg,vx,0.06251208018546717,146
validation,1,planned,9.17数据/log_8_2026-9-17-06-17-52.ulg,vy,0.058756165068661964,146
validation,1,planned,9.17数据/log_8_2026-9-17-06-17-52.ulg,vz,0.07897886062666053,146
validation,1,planned,9.17数据/log_8_2026-9-17-06-17-52.ulg,p,0.47909171739405226,146
validation,1,planned,9.17数据/log_8_2026-9-17-06-17-52.ulg,q,0.22387645568467301,146
validation,1,planned,9.17数据/log_8_2026-9-17-06-17-52.ulg,r,0.0679891839474229,146
validation,1,planned,9.17数据/log_9_2026-9-17-06-28-10.ulg,vx,0.062002314874421705,114
validation,1,planned,9.17数据/log_9_2026-9-17-06-28-10.ulg,vy,0.050835154226419994,114
validation,1,planned,9.17数据/log_9_2026-9-17-06-28-10.ulg,vz,0.06762806548930249,114
validation,1,planned,9.17数据/log_9_2026-9-17-06-28-10.ulg,p,0.44933221384497063,114
validation,1,planned,9.17数据/log_9_2026-9-17-06-28-10.ulg,q,0.24483626216012686,114
validation,1,planned,9.17数据/log_9_2026-9-17-06-28-10.ulg,r,0.09061149211990568,114
train_oof,5,history,2026.9.6/log_17_2026-9-6-18-34-06.ulg,vx,0.20783936100062025,895
train_oof,5,history,2026.9.6/log_17_2026-9-6-18-34-06.ulg,vy,0.2408709066812245,895
train_oof,5,history,2026.9.6/log_17_2026-9-6-18-34-06.ulg,vz,0.22592796581687843,895
train_oof,5,history,2026.9.6/log_17_2026-9-6-18-34-06.ulg,p,0.46693007420693067,895
train_oof,5,history,2026.9.6/log_17_2026-9-6-18-34-06.ulg,q,0.32640540527929973,895
train_oof,5,history,2026.9.6/log_17_2026-9-6-18-34-06.ulg,r,0.13395285416611963,895
train_oof,5,history,2026.9.6/log_18_2026-9-6-18-46-20.ulg,vx,0.2025769322521233,695
train_oof,5,history,2026.9.6/log_18_2026-9-6-18-46-20.ulg,vy,0.23659968986938915,695
train_oof,5,history,2026.9.6/log_18_2026-9-6-18-46-20.ulg,vz,0.22313742665572792,695
train_oof,5,history,2026.9.6/log_18_2026-9-6-18-46-20.ulg,p,0.5317747785852409,695
train_oof,5,history,2026.9.6/log_18_2026-9-6-18-46-20.ulg,q,0.32217254341236196,695
train_oof,5,history,2026.9.6/log_18_2026-9-6-18-46-20.ulg,r,0.14934069171726777,695
train_oof,5,history,2026.9.6/log_19_2026-9-6-18-52-30.ulg,vx,0.17656583621612362,774
train_oof,5,history,2026.9.6/log_19_2026-9-6-18-52-30.ulg,vy,0.20162498205632276,774
train_oof,5,history,2026.9.6/log_19_2026-9-6-18-52-30.ulg,vz,0.20010563965036102,774
train_oof,5,history,2026.9.6/log_19_2026-9-6-18-52-30.ulg,p,0.5447871447123461,774
train_oof,5,history,2026.9.6/log_19_2026-9-6-18-52-30.ulg,q,0.31991290596304583,774
train_oof,5,history,2026.9.6/log_19_2026-9-6-18-52-30.ulg,r,0.13865836093823622,774
train_oof,5,history,2026.9.6/log_20_2026-9-6-18-58-10.ulg,vx,0.2694085541649477,588
train_oof,5,history,2026.9.6/log_20_2026-9-6-18-58-10.ulg,vy,0.21473030891285463,588
train_oof,5,history,2026.9.6/log_20_2026-9-6-18-58-10.ulg,vz,0.2427500447404436,588
train_oof,5,history,2026.9.6/log_20_2026-9-6-18-58-10.ulg,p,0.5385358861757475,588
train_oof,5,history,2026.9.6/log_20_2026-9-6-18-58-10.ulg,q,0.336590408327604,588
train_oof,5,history,2026.9.6/log_20_2026-9-6-18-58-10.ulg,r,0.1395299680119029,588
train_oof,5,history,2026.9.6/log_24_2026-9-6-06-28-38.ulg,vx,0.224626883211089,702
train_oof,5,history,2026.9.6/log_24_2026-9-6-06-28-38.ulg,vy,0.2588401655854498,702
train_oof,5,history,2026.9.6/log_24_2026-9-6-06-28-38.ulg,vz,0.24066103923268864,702
train_oof,5,history,2026.9.6/log_24_2026-9-6-06-28-38.ulg,p,0.4035658084708669,702
train_oof,5,history,2026.9.6/log_24_2026-9-6-06-28-38.ulg,q,0.41851754258974727,702
train_oof,5,history,2026.9.6/log_24_2026-9-6-06-28-38.ulg,r,0.1567720574330153,702
train_oof,5,history,2026.9.6/log_28_2026-9-6-07-01-38.ulg,vx,0.2304281884271027,727
train_oof,5,history,2026.9.6/log_28_2026-9-6-07-01-38.ulg,vy,0.2670123382623482,727
train_oof,5,history,2026.9.6/log_28_2026-9-6-07-01-38.ulg,vz,0.2755977966904375,727
train_oof,5,history,2026.9.6/log_28_2026-9-6-07-01-38.ulg,p,0.49577666577580143,727
train_oof,5,history,2026.9.6/log_28_2026-9-6-07-01-38.ulg,q,0.43015924706196557,727
train_oof,5,history,2026.9.6/log_28_2026-9-6-07-01-38.ulg,r,0.18176965048322338,727
train_oof,5,history,9.11数据/log_13_2026-9-11-18-28-08.ulg,vx,0.17816918381572913,447
train_oof,5,history,9.11数据/log_13_2026-9-11-18-28-08.ulg,vy,0.20391958063043714,447
train_oof,5,history,9.11数据/log_13_2026-9-11-18-28-08.ulg,vz,0.2533916921922264,447
train_oof,5,history,9.11数据/log_13_2026-9-11-18-28-08.ulg,p,0.4383052172827402,447
train_oof,5,history,9.11数据/log_13_2026-9-11-18-28-08.ulg,q,0.3752214015040238,447
train_oof,5,history,9.11数据/log_13_2026-9-11-18-28-08.ulg,r,0.14930861800401107,447
train_oof,5,history,9.11数据/log_14_2026-9-11-18-34-58.ulg,vx,0.17931569154095936,592
train_oof,5,history,9.11数据/log_14_2026-9-11-18-34-58.ulg,vy,0.16523637854979076,592
train_oof,5,history,9.11数据/log_14_2026-9-11-18-34-58.ulg,vz,0.22215619243679566,592
train_oof,5,history,9.11数据/log_14_2026-9-11-18-34-58.ulg,p,0.36390559890725727,592
train_oof,5,history,9.11数据/log_14_2026-9-11-18-34-58.ulg,q,0.3541700580297154,592
train_oof,5,history,9.11数据/log_14_2026-9-11-18-34-58.ulg,r,0.13344529123621574,592
train_oof,5,history,9.11数据/log_15_2026-9-11-18-40-48.ulg,vx,0.2436071408349259,440
train_oof,5,history,9.11数据/log_15_2026-9-11-18-40-48.ulg,vy,0.2412420423565765,440
train_oof,5,history,9.11数据/log_15_2026-9-11-18-40-48.ulg,vz,0.2566362167113213,440
train_oof,5,history,9.11数据/log_15_2026-9-11-18-40-48.ulg,p,0.4489376827345746,440
train_oof,5,history,9.11数据/log_15_2026-9-11-18-40-48.ulg,q,0.39076641077459134,440
train_oof,5,history,9.11数据/log_15_2026-9-11-18-40-48.ulg,r,0.18657846064198755,440
train_oof,5,history,9.12数据/log_10_2026-9-12-06-13-40.ulg,vx,0.20889090930551668,758
train_oof,5,history,9.12数据/log_10_2026-9-12-06-13-40.ulg,vy,0.2369672948965532,758
train_oof,5,history,9.12数据/log_10_2026-9-12-06-13-40.ulg,vz,0.20226616975622125,758
train_oof,5,history,9.12数据/log_10_2026-9-12-06-13-40.ulg,p,0.510713075392921,758
train_oof,5,history,9.12数据/log_10_2026-9-12-06-13-40.ulg,q,0.3112997636001839,758
train_oof,5,history,9.12数据/log_10_2026-9-12-06-13-40.ulg,r,0.1353724006927547,758
train_oof,5,history,9.12数据/log_11_2026-9-12-06-21-12.ulg,vx,0.1921659856621059,720
train_oof,5,history,9.12数据/log_11_2026-9-12-06-21-12.ulg,vy,0.22207564414908942,720
train_oof,5,history,9.12数据/log_11_2026-9-12-06-21-12.ulg,vz,0.21065652840766722,720
train_oof,5,history,9.12数据/log_11_2026-9-12-06-21-12.ulg,p,0.5684280611307894,720
train_oof,5,history,9.12数据/log_11_2026-9-12-06-21-12.ulg,q,0.33857622450771613,720
train_oof,5,history,9.12数据/log_11_2026-9-12-06-21-12.ulg,r,0.14208899415636975,720
train_oof,5,history,9.12数据/log_12_2026-9-12-06-29-44.ulg,vx,0.1926179955046293,683
train_oof,5,history,9.12数据/log_12_2026-9-12-06-29-44.ulg,vy,0.25218366508085344,683
train_oof,5,history,9.12数据/log_12_2026-9-12-06-29-44.ulg,vz,0.2481058946389225,683
train_oof,5,history,9.12数据/log_12_2026-9-12-06-29-44.ulg,p,0.5419188634164053,683
train_oof,5,history,9.12数据/log_12_2026-9-12-06-29-44.ulg,q,0.3683087827281536,683
train_oof,5,history,9.12数据/log_12_2026-9-12-06-29-44.ulg,r,0.1369689675728666,683
train_oof,5,history,9.12数据/log_2_2026-9-12-18-32-54.ulg,vx,0.18813620190539543,753
train_oof,5,history,9.12数据/log_2_2026-9-12-18-32-54.ulg,vy,0.17297250307261955,753
train_oof,5,history,9.12数据/log_2_2026-9-12-18-32-54.ulg,vz,0.1813779203134946,753
train_oof,5,history,9.12数据/log_2_2026-9-12-18-32-54.ulg,p,0.4026713611165222,753
train_oof,5,history,9.12数据/log_2_2026-9-12-18-32-54.ulg,q,0.3157186041908889,753
train_oof,5,history,9.12数据/log_2_2026-9-12-18-32-54.ulg,r,0.11287719684845049,753
train_oof,5,history,9.12数据/log_3_2026-9-12-18-40-02.ulg,vx,0.1956759207465768,792
train_oof,5,history,9.12数据/log_3_2026-9-12-18-40-02.ulg,vy,0.17429397054539075,792
train_oof,5,history,9.12数据/log_3_2026-9-12-18-40-02.ulg,vz,0.20465580951298631,792
train_oof,5,history,9.12数据/log_3_2026-9-12-18-40-02.ulg,p,0.43560290684241854,792
train_oof,5,history,9.12数据/log_3_2026-9-12-18-40-02.ulg,q,0.33664786591771734,792
train_oof,5,history,9.12数据/log_3_2026-9-12-18-40-02.ulg,r,0.11624329676294812,792
train_oof,5,history,9.12数据/log_7_2026-9-12-05-49-02.ulg,vx,0.17400224019346566,655
train_oof,5,history,9.12数据/log_7_2026-9-12-05-49-02.ulg,vy,0.22597377473803806,655
train_oof,5,history,9.12数据/log_7_2026-9-12-05-49-02.ulg,vz,0.25941385386352594,655
train_oof,5,history,9.12数据/log_7_2026-9-12-05-49-02.ulg,p,0.4516954851887926,655
train_oof,5,history,9.12数据/log_7_2026-9-12-05-49-02.ulg,q,0.3758964512263516,655
train_oof,5,history,9.12数据/log_7_2026-9-12-05-49-02.ulg,r,0.14579382819978462,655
train_oof,5,history,9.12数据/log_8_2026-9-12-05-55-30.ulg,vx,0.1944349772124391,815
train_oof,5,history,9.12数据/log_8_2026-9-12-05-55-30.ulg,vy,0.213442542807822,815
train_oof,5,history,9.12数据/log_8_2026-9-12-05-55-30.ulg,vz,0.22775563242753946,815
train_oof,5,history,9.12数据/log_8_2026-9-12-05-55-30.ulg,p,0.5332799488237289,815
train_oof,5,history,9.12数据/log_8_2026-9-12-05-55-30.ulg,q,0.3527977304455367,815
train_oof,5,history,9.12数据/log_8_2026-9-12-05-55-30.ulg,r,0.14694026853168127,815
train_oof,5,history,9.12数据/log_9_2026-9-12-06-03-32.ulg,vx,0.20229619518428268,1017
train_oof,5,history,9.12数据/log_9_2026-9-12-06-03-32.ulg,vy,0.21264211929999688,1017
train_oof,5,history,9.12数据/log_9_2026-9-12-06-03-32.ulg,vz,0.23087274670850572,1017
train_oof,5,history,9.12数据/log_9_2026-9-12-06-03-32.ulg,p,0.5128865833368484,1017
train_oof,5,history,9.12数据/log_9_2026-9-12-06-03-32.ulg,q,0.3479711228693087,1017
train_oof,5,history,9.12数据/log_9_2026-9-12-06-03-32.ulg,r,0.14214080113175195,1017
train_oof,5,history,9.13数据/log_1_2026-9-13-06-11-06.ulg,vx,0.17873249262149724,712
train_oof,5,history,9.13数据/log_1_2026-9-13-06-11-06.ulg,vy,0.17709562098544587,712
train_oof,5,history,9.13数据/log_1_2026-9-13-06-11-06.ulg,vz,0.20483683261635538,712
train_oof,5,history,9.13数据/log_1_2026-9-13-06-11-06.ulg,p,0.3511146252643688,712
train_oof,5,history,9.13数据/log_1_2026-9-13-06-11-06.ulg,q,0.32351439286826866,712
train_oof,5,history,9.13数据/log_1_2026-9-13-06-11-06.ulg,r,0.09187819261502696,712
train_oof,5,history,9.13数据/log_2_2026-9-13-06-20-06.ulg,vx,0.19464867930074048,710
train_oof,5,history,9.13数据/log_2_2026-9-13-06-20-06.ulg,vy,0.1738338054689785,710
train_oof,5,history,9.13数据/log_2_2026-9-13-06-20-06.ulg,vz,0.1883812130171827,710
train_oof,5,history,9.13数据/log_2_2026-9-13-06-20-06.ulg,p,0.3884310163627898,710
train_oof,5,history,9.13数据/log_2_2026-9-13-06-20-06.ulg,q,0.34303990297130293,710
train_oof,5,history,9.13数据/log_2_2026-9-13-06-20-06.ulg,r,0.0980828332013109,710
train_oof,5,history,9.13数据/log_3_2026-9-13-06-31-26.ulg,vx,0.19727206229391545,710
train_oof,5,history,9.13数据/log_3_2026-9-13-06-31-26.ulg,vy,0.19635156929156164,710
train_oof,5,history,9.13数据/log_3_2026-9-13-06-31-26.ulg,vz,0.21646796282919173,710
train_oof,5,history,9.13数据/log_3_2026-9-13-06-31-26.ulg,p,0.4573803014918196,710
train_oof,5,history,9.13数据/log_3_2026-9-13-06-31-26.ulg,q,0.36275340112101,710
train_oof,5,history,9.13数据/log_3_2026-9-13-06-31-26.ulg,r,0.11605193401421544,710
train_oof,5,history,9.13数据/log_4_2026-9-13-06-36-26.ulg,vx,0.17873391858416612,696
train_oof,5,history,9.13数据/log_4_2026-9-13-06-36-26.ulg,vy,0.1968974194200948,696
train_oof,5,history,9.13数据/log_4_2026-9-13-06-36-26.ulg,vz,0.19605562252021372,696
train_oof,5,history,9.13数据/log_4_2026-9-13-06-36-26.ulg,p,0.3824775225825612,696
train_oof,5,history,9.13数据/log_4_2026-9-13-06-36-26.ulg,q,0.3073819086345053,696
train_oof,5,history,9.13数据/log_4_2026-9-13-06-36-26.ulg,r,0.10402120797875591,696
train_oof,5,history,9.13数据/log_5_2026-9-13-06-42-40.ulg,vx,0.18575182105376484,730
train_oof,5,history,9.13数据/log_5_2026-9-13-06-42-40.ulg,vy,0.18673462126446497,730
train_oof,5,history,9.13数据/log_5_2026-9-13-06-42-40.ulg,vz,0.19995030564219837,730
train_oof,5,history,9.13数据/log_5_2026-9-13-06-42-40.ulg,p,0.45279638189012933,730
train_oof,5,history,9.13数据/log_5_2026-9-13-06-42-40.ulg,q,0.33626665872306655,730
train_oof,5,history,9.13数据/log_5_2026-9-13-06-42-40.ulg,r,0.10699287011692121,730
train_oof,5,history,9.13数据/log_7_2026-9-13-18-12-52.ulg,vx,0.20072121692500292,450
train_oof,5,history,9.13数据/log_7_2026-9-13-18-12-52.ulg,vy,0.22797433502062073,450
train_oof,5,history,9.13数据/log_7_2026-9-13-18-12-52.ulg,vz,0.21150020560688879,450
train_oof,5,history,9.13数据/log_7_2026-9-13-18-12-52.ulg,p,0.6037641948605347,450
train_oof,5,history,9.13数据/log_7_2026-9-13-18-12-52.ulg,q,0.34092057731195047,450
train_oof,5,history,9.13数据/log_7_2026-9-13-18-12-52.ulg,r,0.13472399367294155,450
train_oof,5,history,9.14数据/log_11_2026-9-14-18-13-22.ulg,vx,0.19224377807733709,756
train_oof,5,history,9.14数据/log_11_2026-9-14-18-13-22.ulg,vy,0.19778071597915356,756
train_oof,5,history,9.14数据/log_11_2026-9-14-18-13-22.ulg,vz,0.2215250233538907,756
train_oof,5,history,9.14数据/log_11_2026-9-14-18-13-22.ulg,p,0.5680172050715071,756
train_oof,5,history,9.14数据/log_11_2026-9-14-18-13-22.ulg,q,0.38061472123171236,756
train_oof,5,history,9.14数据/log_11_2026-9-14-18-13-22.ulg,r,0.13576647264783354,756
train_oof,5,history,9.14数据/log_12_2026-9-14-18-20-30.ulg,vx,0.1856397630185892,768
train_oof,5,history,9.14数据/log_12_2026-9-14-18-20-30.ulg,vy,0.17936992706138502,768
train_oof,5,history,9.14数据/log_12_2026-9-14-18-20-30.ulg,vz,0.22591788024987824,768
train_oof,5,history,9.14数据/log_12_2026-9-14-18-20-30.ulg,p,0.581385175330586,768
train_oof,5,history,9.14数据/log_12_2026-9-14-18-20-30.ulg,q,0.3518115792557947,768
train_oof,5,history,9.14数据/log_12_2026-9-14-18-20-30.ulg,r,0.15578352760585035,768
train_oof,5,history,9.14数据/log_13_2026-9-14-18-28-32.ulg,vx,0.2276405980538153,883
train_oof,5,history,9.14数据/log_13_2026-9-14-18-28-32.ulg,vy,0.21381826985694075,883
train_oof,5,history,9.14数据/log_13_2026-9-14-18-28-32.ulg,vz,0.21964197401382168,883
train_oof,5,history,9.14数据/log_13_2026-9-14-18-28-32.ulg,p,0.5596746397027007,883
train_oof,5,history,9.14数据/log_13_2026-9-14-18-28-32.ulg,q,0.35472195346411717,883
train_oof,5,history,9.14数据/log_13_2026-9-14-18-28-32.ulg,r,0.1461461698075082,883
train_oof,5,history,9.14数据/log_14_2026-9-14-18-34-22.ulg,vx,0.19265323298038844,600
train_oof,5,history,9.14数据/log_14_2026-9-14-18-34-22.ulg,vy,0.19628228486898294,600
train_oof,5,history,9.14数据/log_14_2026-9-14-18-34-22.ulg,vz,0.27851081894729535,600
train_oof,5,history,9.14数据/log_14_2026-9-14-18-34-22.ulg,p,0.9876639249362443,600
train_oof,5,history,9.14数据/log_14_2026-9-14-18-34-22.ulg,q,0.3912384635358421,600
train_oof,5,history,9.14数据/log_14_2026-9-14-18-34-22.ulg,r,0.2221721615796326,600
train_oof,5,history,9.15数据/log_10_2026-9-15-17-44-04.ulg,vx,0.20954205375325102,594
train_oof,5,history,9.15数据/log_10_2026-9-15-17-44-04.ulg,vy,0.217485811687745,594
train_oof,5,history,9.15数据/log_10_2026-9-15-17-44-04.ulg,vz,0.2612351462012505,594
train_oof,5,history,9.15数据/log_10_2026-9-15-17-44-04.ulg,p,0.3715364337932532,594
