log_id,firmware_info,max_pitch_rad,pitch_offset_rad
2026.9.6/log_17_2026-9-6-18-34-06.ulg,c9af571575af33d5403fbb479256848797c801e2,0.5235987755982988,0.2617993877991494
2026.9.6/log_18_2026-9-6-18-46-20.ulg,c9af571575af33d5403fbb479256848797c801e2,0.5235987755982988,0.2617993877991494
2026.9.6/log_19_2026-9-6-18-52-30.ulg,c9af571575af33d5403fbb479256848797c801e2,0.5235987755982988,0.2617993877991494
2026.9.6/log_20_2026-9-6-18-58-10.ulg,c9af571575af33d5403fbb479256848797c801e2,0.5235987755982988,0.2617993877991494
2026.9.6/log_24_2026-9-6-06-28-38.ulg,c9af571575af33d5403fbb479256848797c801e2,0.5235987755982988,0.2617993877991494
2026.9.6/log_28_2026-9-6-07-01-38.ulg,c9af571575af33d5403fbb479256848797c801e2,0.5235987755982988,0.2617993877991494
9.11数据/log_13_2026-9-11-18-28-08.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
9.11数据/log_14_2026-9-11-18-34-58.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
9.11数据/log_15_2026-9-11-18-40-48.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
9.12数据/log_10_2026-9-12-06-13-40.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
9.12数据/log_11_2026-9-12-06-21-12.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
9.12数据/log_12_2026-9-12-06-29-44.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
9.12数据/log_2_2026-9-12-18-32-54.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
9.12数据/log_3_2026-9-12-18-40-02.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
9.12数据/log_7_2026-9-12-05-49-02.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
9.12数据/log_8_2026-9-12-05-55-30.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
9.12数据/log_9_2026-9-12-06-03-32.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
9.13数据/log_1_2026-9-13-06-11-06.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
9.13数据/log_2_2026-9-13-06-20-06.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
9.13数据/log_3_2026-9-13-06-31-26.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
9.13数据/log_4_2026-9-13-06-36-26.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
9.13数据/log_5_2026-9-13-06-42-40.ulg,3f42d7052c958c7f65e2f26a763d909bb84fa7f6,0.5235987755982988,0.2617993877991494
