experiment,signal,one_step_rmse,full_rmse,pred_std,truth_std
A1_longer_rollout,omega,0.5592669900353963,0.7635627869599844,0.21427473425865173,0.7832816644985926
A1_longer_rollout,angular_acceleration,28.179478379350115,30.042019118059414,1.4037455133804098,30.093402879222918
A1_longer_rollout,velocity,0.21264618238020874,3.3391795350163274,6.6936445236206055,7.101934612426947
A1_longer_rollout,linear_acceleration,10.497683720137793,10.678160969303804,1.4509912819781396,10.78561757998918
