experiment,partition,signal,source,frequency_hz,power
A1_longer_rollout,validation,velocity_n,truth,5.859375,0.00018598510623359083
A1_longer_rollout,validation,velocity_n,truth,6.25,0.00032777206698674633
A1_longer_rollout,validation,velocity_n,truth,6.640625,0.0005423731536847528
A1_longer_rollout,validation,velocity_n,truth,7.03125,0.0007573186751620825
A1_longer_rollout,validation,velocity_n,truth,7.421875,0.0009631588779703674
A1_longer_rollout,validation,velocity_n,truth,7.8125,0.0010582357449697023
A1_longer_rollout,validation,velocity_n,truth,8.203125,0.0009686959270018851
A1_longer_rollout,validation,velocity_n,truth,8.59375,0.0006044648165900822
A1_longer_rollout,validation,velocity_n,truth,8.984375,0.00023302551605274203
A1_longer_rollout,validation,velocity_n,truth,9.375,0.00010076762112187008
A1_longer_rollout,validation,velocity_n,truth,9.765625,7.775546708638735e-05
A1_longer_rollout,validation,velocity_n,truth,10.15625,7.415040990591132e-05
A1_longer_rollout,validation,velocity_n,truth,10.546875,7.914786591048254e-05
A1_longer_rollout,validation,velocity_n,truth,10.9375,8.532978541736007e-05
A1_longer_rollout,validation,velocity_n,truth,11.328125,8.84763365318134e-05
A1_longer_rollout,validation,velocity_n,truth,11.71875,7.982493338915094e-05
A1_longer_rollout,validation,velocity_n,truth,12.109375,7.18045865467676e-05
A1_longer_rollout,validation,velocity_n,truth,12.5,5.7138324574217086e-05
A1_longer_rollout,validation,velocity_n,truth,12.890625,4.0719384455776575e-05
A1_longer_rollout,validation,velocity_n,truth,13.28125,2.9150943649268457e-05
A1_longer_rollout,validation,velocity_n,truth,13.671875,2.03805577109448e-05
A1_longer_rollout,validation,velocity_n,truth,14.0625,1.8549555569035958e-05
A1_longer_rollout,validation,velocity_n,truth,14.453125,1.8007160287582044e-05
A1_longer_rollout,validation,velocity_n,truth,14.84375,1.6285678396960624e-05
A1_longer_rollout,validation,velocity_n,truth,15.234375,1.5991727277631097e-05
A1_longer_rollout,validation,velocity_n,truth,15.625,1.4436751656046836e-05
A1_longer_rollout,validation,velocity_n,truth,16.015625,1.3088377770793301e-05
A1_longer_rollout,validation,velocity_n,truth,16.40625,1.2512540914239669e-05
A1_longer_rollout,validation,velocity_n,truth,16.796875,1.0863953982826463e-05
A1_longer_rollout,validation,velocity_n,truth,17.1875,9.46874796556215e-06
A1_longer_rollout,validation,velocity_n,truth,17.578125,8.696215674672433e-06
A1_longer_rollout,validation,velocity_n,truth,17.96875,8.31153184693908e-06
A1_longer_rollout,validation,velocity_n,truth,18.359375,8.021715841430311e-06
A1_longer_rollout,validation,velocity_n,truth,18.75,7.655821489769662e-06
A1_longer_rollout,validation,velocity_n,truth,19.140625,7.338863154406901e-06
A1_longer_rollout,validation,velocity_n,truth,19.53125,7.669823832523256e-06
A1_longer_rollout,validation,velocity_n,truth,19.921875,7.595092072619471e-06
A1_longer_rollout,validation,velocity_n,truth,20.3125,7.96188798057419e-06
A1_longer_rollout,validation,velocity_n,truth,20.703125,8.162505099579464e-06
A1_longer_rollout,validation,velocity_n,truth,21.09375,7.337255879266885e-06
A1_longer_rollout,validation,velocity_n,truth,21.484375,7.120400902571061e-06
A1_longer_rollout,validation,velocity_n,truth,21.875,6.725338924036578e-06
A1_longer_rollout,validation,velocity_n,truth,22.265625,6.043364445312843e-06
A1_longer_rollout,validation,velocity_n,truth,22.65625,5.71853738451994e-06
A1_longer_rollout,validation,velocity_n,truth,23.046875,5.932500481849254e-06
A1_longer_rollout,validation,velocity_n,truth,23.4375,6.619261704613415e-06
A1_longer_rollout,validation,velocity_n,truth,23.828125,6.9541758690206954e-06
A1_longer_rollout,validation,velocity_n,truth,24.21875,7.32636565031881e-06
A1_longer_rollout,validation,velocity_n,truth,24.609375,7.250450096654139e-06
A1_longer_rollout,validation,velocity_n,truth,25.0,3.754945638693825e-06
A1_longer_rollout,validation,angular_velocity_b,pred,0.0,0.0023739558948917454
A1_longer_rollout,validation,angular_velocity_b,pred,0.390625,0.01334260324847204
A1_longer_rollout,validation,angular_velocity_b,pred,0.78125,0.001650567459481097
A1_longer_rollout,validation,angular_velocity_b,pred,1.171875,0.00010753090311426051
A1_longer_rollout,validation,angular_velocity_b,pred,1.5625,4.444943043328057e-05
A1_longer_rollout,validation,angular_velocity_b,pred,1.953125,3.081708477595984e-05
A1_longer_rollout,validation,angular_velocity_b,pred,2.34375,5.008204185803116e-05
A1_longer_rollout,validation,angular_velocity_b,pred,2.734375,0.00014642085990831477
A1_longer_rollout,validation,angular_velocity_b,pred,3.125,0.00043388693652532005
A1_longer_rollout,validation,angular_velocity_b,pred,3.515625,0.0009213595555926559
A1_longer_rollout,validation,angular_velocity_b,pred,3.90625,0.0009717740990359978
A1_longer_rollout,validation,angular_velocity_b,pred,4.296875,0.0003920630668252724
A1_longer_rollout,validation,angular_velocity_b,pred,4.6875,4.365157746617732e-05
A1_longer_rollout,validation,angular_velocity_b,pred,5.078125,2.9144164680402506e-06
A1_longer_rollout,validation,angular_velocity_b,pred,5.46875,6.937946339113754e-07
A1_longer_rollout,validation,angular_velocity_b,pred,5.859375,4.744826516931827e-07
A1_longer_rollout,validation,angular_velocity_b,pred,6.25,4.875000089391449e-07
A1_longer_rollout,validation,angular_velocity_b,pred,6.640625,5.617477227241079e-07
A1_longer_rollout,validation,angular_velocity_b,pred,7.03125,5.675702819645359e-07
A1_longer_rollout,validation,angular_velocity_b,pred,7.421875,5.360629040345176e-07
A1_longer_rollout,validation,angular_velocity_b,pred,7.8125,4.010692679493462e-07
A1_longer_rollout,validation,angular_velocity_b,pred,8.203125,2.4887388260033807e-07
A1_longer_rollout,validation,angular_velocity_b,pred,8.59375,1.2407599363363338e-07
A1_longer_rollout,validation,angular_velocity_b,pred,8.984375,5.608705857159444e-08
A1_longer_rollout,validation,angular_velocity_b,pred,9.375,3.275933823194471e-08
A1_longer_rollout,validation,angular_velocity_b,pred,9.765625,4.1256841663490293e-08
A1_longer_rollout,validation,angular_velocity_b,pred,10.15625,9.599221571344647e-08
A1_longer_rollout,validation,angular_velocity_b,pred,10.546875,1.6243381860211441e-07
A1_longer_rollout,validation,angular_velocity_b,pred,10.9375,1.552133806953243e-07
A1_longer_rollout,validation,angular_velocity_b,pred,11.328125,9.560118662323325e-08
A1_longer_rollout,validation,angular_velocity_b,pred,11.71875,4.730625383151286e-08
A1_longer_rollout,validation,angular_velocity_b,pred,12.109375,2.4757633427109344e-08
A1_longer_rollout,validation,angular_velocity_b,pred,12.5,1.2275087346980231e-08
A1_longer_rollout,validation,angular_velocity_b,pred,12.890625,9.449601262267186e-09
A1_longer_rollout,validation,angular_velocity_b,pred,13.28125,1.0285246420238117e-08
A1_longer_rollout,validation,angular_velocity_b,pred,13.671875,8.724075099005036e-09
A1_longer_rollout,validation,angular_velocity_b,pred,14.0625,5.3997218387226904e-09
A1_longer_rollout,validation,angular_velocity_b,pred,14.453125,6.086773705140123e-09
A1_longer_rollout,validation,angular_velocity_b,pred,14.84375,6.4967942204568655e-09
A1_longer_rollout,validation,angular_velocity_b,pred,15.234375,4.9007522552121915e-09
A1_longer_rollout,validation,angular_velocity_b,pred,15.625,3.843899620663989e-09
A1_longer_rollout,validation,angular_velocity_b,pred,16.015625,5.098405215710678e-09
A1_longer_rollout,validation,angular_velocity_b,pred,16.40625,8.039704521667681e-09
A1_longer_rollout,validation,angular_velocity_b,pred,16.796875,8.741298045946815e-09
A1_longer_rollout,validation,angular_velocity_b,pred,17.1875,1.069444982707844e-08
A1_longer_rollout,validation,angular_velocity_b,pred,17.578125,1.8830641817354848e-08
A1_longer_rollout,validation,angular_velocity_b,pred,17.96875,2.9829039008308114e-08
A1_longer_rollout,validation,angular_velocity_b,pred,18.359375,3.0826971281853055e-08
A1_longer_rollout,validation,angular_velocity_b,pred,18.75,2.1954205535820865e-08
A1_longer_rollout,validation,angular_velocity_b,pred,19.140625,1.1577228704062334e-08
A1_longer_rollout,validation,angular_velocity_b,pred,19.53125,6.0500103256809524e-09
A1_longer_rollout,validation,angular_velocity_b,pred,19.921875,2.684429679355117e-09
A1_longer_rollout,validation,angular_velocity_b,pred,20.3125,1.8465097790504665e-09
A1_longer_rollout,validation,angular_velocity_b,pred,20.703125,3.163088601138235e-09
A1_longer_rollout,validation,angular_velocity_b,pred,21.09375,3.227111661938007e-09
A1_longer_rollout,validation,angular_velocity_b,pred,21.484375,1.858867036064704e-09
A1_longer_rollout,validation,angular_velocity_b,pred,21.875,1.5164865513045144e-09
A1_longer_rollout,validation,angular_velocity_b,pred,22.265625,2.2488625159654705e-09
A1_longer_rollout,validation,angular_velocity_b,pred,22.65625,2.006826319297836e-09
A1_longer_rollout,validation,angular_velocity_b,pred,23.046875,1.5394533811081822e-09
A1_longer_rollout,validation,angular_velocity_b,pred,23.4375,1.939780031759687e-09
A1_longer_rollout,validation,angular_velocity_b,pred,23.828125,2.9678886079859624e-09
A1_longer_rollout,validation,angular_velocity_b,pred,24.21875,4.234906897456691e-09
A1_longer_rollout,validation,angular_velocity_b,pred,24.609375,5.932274546569307e-09
A1_longer_rollout,validation,angular_velocity_b,pred,25.0,3.4518358027085846e-09
A1_longer_rollout,validation,angular_velocity_b,truth,0.0,0.010228815895517364
A1_longer_rollout,validation,angular_velocity_b,truth,0.390625,0.05662793537656992
A1_longer_rollout,validation,angular_velocity_b,truth,0.78125,0.04477319177763547
A1_longer_rollout,validation,angular_velocity_b,truth,1.171875,0.0322562555473771
A1_longer_rollout,validation,angular_velocity_b,truth,1.5625,0.027166436520835942
A1_longer_rollout,validation,angular_velocity_b,truth,1.953125,0.018556287821888454
A1_longer_rollout,validation,angular_velocity_b,truth,2.34375,0.019821937856483757
A1_longer_rollout,validation,angular_velocity_b,truth,2.734375,0.03608137176545378
A1_longer_rollout,validation,angular_velocity_b,truth,3.125,0.07570994145462503
A1_longer_rollout,validation,angular_velocity_b,truth,3.515625,0.13368841050377478
A1_longer_rollout,validation,angular_velocity_b,truth,3.90625,0.16004040574291242
A1_longer_rollout,validation,angular_velocity_b,truth,4.296875,0.10172787315492533
A1_longer_rollout,validation,angular_velocity_b,truth,4.6875,0.035049071352531
A1_longer_rollout,validation,angular_velocity_b,truth,5.078125,0.011161134491209984
A1_longer_rollout,validation,angular_velocity_b,truth,5.46875,0.010449695917044073
A1_longer_rollout,validation,angular_velocity_b,truth,5.859375,0.01727839230713318
A1_longer_rollout,validation,angular_velocity_b,truth,6.25,0.030228457284304264
A1_longer_rollout,validation,angular_velocity_b,truth,6.640625,0.04512740308573884
A1_longer_rollout,validation,angular_velocity_b,truth,7.03125,0.05499356810754797
A1_longer_rollout,validation,angular_velocity_b,truth,7.421875,0.06481477880453947
A1_longer_rollout,validation,angular_velocity_b,truth,7.8125,0.06395028360319421
A1_longer_rollout,validation,angular_velocity_b,truth,8.203125,0.05105983432692861
A1_longer_rollout,validation,angular_velocity_b,truth,8.59375,0.028826453861457442
A1_longer_rollout,validation,angular_velocity_b,truth,8.984375,0.010852024224934516
A1_longer_rollout,validation,angular_velocity_b,truth,9.375,0.005352562513454535
A1_longer_rollout,validation,angular_velocity_b,truth,9.765625,0.004368193705910854
A1_longer_rollout,validation,angular_velocity_b,truth,10.15625,0.004639560183475271
A1_longer_rollout,validation,angular_velocity_b,truth,10.546875,0.005483869470441647
A1_longer_rollout,validation,angular_velocity_b,truth,10.9375,0.006459218665252372
A1_longer_rollout,validation,angular_velocity_b,truth,11.328125,0.007281577939110288
A1_longer_rollout,validation,angular_velocity_b,truth,11.71875,0.0070914622771248905
A1_longer_rollout,validation,angular_velocity_b,truth,12.109375,0.006298775538034188
A1_longer_rollout,validation,angular_velocity_b,truth,12.5,0.005062059184953844
A1_longer_rollout,validation,angular_velocity_b,truth,12.890625,0.0036294589819560337
A1_longer_rollout,validation,angular_velocity_b,truth,13.28125,0.0028302824688254038
A1_longer_rollout,validation,angular_velocity_b,truth,13.671875,0.002243931793513133
A1_longer_rollout,validation,angular_velocity_b,truth,14.0625,0.0021277278463524784
A1_longer_rollout,validation,angular_velocity_b,truth,14.453125,0.0021943488516855195
A1_longer_rollout,validation,angular_velocity_b,truth,14.84375,0.0021358337024513746
A1_longer_rollout,validation,angular_velocity_b,truth,15.234375,0.002186994741759028
A1_longer_rollout,validation,angular_velocity_b,truth,15.625,0.0022090135612946303
A1_longer_rollout,validation,angular_velocity_b,truth,16.015625,0.002243451887908469
A1_longer_rollout,validation,angular_velocity_b,truth,16.40625,0.002064646718932944
A1_longer_rollout,validation,angular_velocity_b,truth,16.796875,0.0018281004377321151
A1_longer_rollout,validation,angular_velocity_b,truth,17.1875,0.0015438021795594421
A1_longer_rollout,validation,angular_velocity_b,truth,17.578125,0.001226525169455935
A1_longer_rollout,validation,angular_velocity_b,truth,17.96875,0.0011035399436352884
A1_longer_rollout,validation,angular_velocity_b,truth,18.359375,0.001058566516379357
A1_longer_rollout,validation,angular_velocity_b,truth,18.75,0.000955297437242817
A1_longer_rollout,validation,angular_velocity_b,truth,19.140625,0.0008276761940792958
A1_longer_rollout,validation,angular_velocity_b,truth,19.53125,0.0007466329188258108
A1_longer_rollout,validation,angular_velocity_b,truth,19.921875,0.000722679850226117
A1_longer_rollout,validation,angular_velocity_b,truth,20.3125,0.0007759015978185276
A1_longer_rollout,validation,angular_velocity_b,truth,20.703125,0.0008082400894824427
A1_longer_rollout,validation,angular_velocity_b,truth,21.09375,0.0009100574910332394
A1_longer_rollout,validation,angular_velocity_b,truth,21.484375,0.001025660659130916
A1_longer_rollout,validation,angular_velocity_b,truth,21.875,0.0010390510828514376
A1_longer_rollout,validation,angular_velocity_b,truth,22.265625,0.001080117969035113
A1_longer_rollout,validation,angular_velocity_b,truth,22.65625,0.0012441376613730843
A1_longer_rollout,validation,angular_velocity_b,truth,23.046875,0.0013101609759312036
A1_longer_rollout,validation,angular_velocity_b,truth,23.4375,0.0013613801847720335
A1_longer_rollout,validation,angular_velocity_b,truth,23.828125,0.0015175695958451634
A1_longer_rollout,validation,angular_velocity_b,truth,24.21875,0.0017243399939282983
A1_longer_rollout,validation,angular_velocity_b,truth,24.609375,0.0015953710694763606
A1_longer_rollout,validation,angular_velocity_b,truth,25.0,0.0007960811284538488
A1_longer_rollout,validation,acceleration_n,pred,0.0,0.08748711139769141
A1_longer_rollout,validation,acceleration_n,pred,0.390625,0.5885883567836533
A1_longer_rollout,validation,acceleration_n,pred,0.78125,0.07021502411616005
A1_longer_rollout,validation,acceleration_n,pred,1.171875,0.00218240427624385
A1_longer_rollout,validation,acceleration_n,pred,1.5625,0.0004949719819537754
A1_longer_rollout,validation,acceleration_n,pred,1.953125,0.0008374893977040253
A1_longer_rollout,validation,acceleration_n,pred,2.34375,0.008215705980626181
A1_longer_rollout,validation,acceleration_n,pred,2.734375,0.03779943447716728
A1_longer_rollout,validation,acceleration_n,pred,3.125,0.12441260069665375
A1_longer_rollout,validation,acceleration_n,pred,3.515625,0.2730972209012303
A1_longer_rollout,validation,acceleration_n,pred,3.90625,0.2586483222681596
A1_longer_rollout,validation,acceleration_n,pred,4.296875,0.09431602114513343
A1_longer_rollout,validation,acceleration_n,pred,4.6875,0.010888474622852409
A1_longer_rollout,validation,acceleration_n,pred,5.078125,0.0004105551041137731
A1_longer_rollout,validation,acceleration_n,pred,5.46875,4.338976005384918e-05
A1_longer_rollout,validation,acceleration_n,pred,5.859375,2.5593014997367494e-05
A1_longer_rollout,validation,acceleration_n,pred,6.25,2.375726716836424e-05
A1_longer_rollout,validation,acceleration_n,pred,6.640625,3.923736879814032e-05
A1_longer_rollout,validation,acceleration_n,pred,7.03125,5.659123592954026e-05
A1_longer_rollout,validation,acceleration_n,pred,7.421875,6.119655476108421e-05
A1_longer_rollout,validation,acceleration_n,pred,7.8125,5.478090313721733e-05
A1_longer_rollout,validation,acceleration_n,pred,8.203125,4.0483572806682917e-05
A1_longer_rollout,validation,acceleration_n,pred,8.59375,2.0970577544564596e-05
A1_longer_rollout,validation,acceleration_n,pred,8.984375,8.431684705436983e-06
A1_longer_rollout,validation,acceleration_n,pred,9.375,4.45306494502924e-06
A1_longer_rollout,validation,acceleration_n,pred,9.765625,5.3079995145638245e-06
A1_longer_rollout,validation,acceleration_n,pred,10.15625,1.2034418475177127e-05
A1_longer_rollout,validation,acceleration_n,pred,10.546875,2.0358873813836678e-05
A1_longer_rollout,validation,acceleration_n,pred,10.9375,2.06738423874048e-05
A1_longer_rollout,validation,acceleration_n,pred,11.328125,1.3665085792135773e-05
A1_longer_rollout,validation,acceleration_n,pred,11.71875,7.408407836678434e-06
A1_longer_rollout,validation,acceleration_n,pred,12.109375,4.505958994075083e-06
A1_longer_rollout,validation,acceleration_n,pred,12.5,2.5852993735634516e-06
A1_longer_rollout,validation,acceleration_n,pred,12.890625,2.0054841723257044e-06
A1_longer_rollout,validation,acceleration_n,pred,13.28125,2.1105343854525024e-06
A1_longer_rollout,validation,acceleration_n,pred,13.671875,1.862285315554349e-06
A1_longer_rollout,validation,acceleration_n,pred,14.0625,1.6857314805521724e-06
A1_longer_rollout,validation,acceleration_n,pred,14.453125,2.2710237972290193e-06
A1_longer_rollout,validation,acceleration_n,pred,14.84375,2.1858521741218517e-06
A1_longer_rollout,validation,acceleration_n,pred,15.234375,1.2987976287775197e-06
A1_longer_rollout,validation,acceleration_n,pred,15.625,9.123037127396692e-07
A1_longer_rollout,validation,acceleration_n,pred,16.015625,1.3191030833303713e-06
A1_longer_rollout,validation,acceleration_n,pred,16.40625,2.0822589147983376e-06
A1_longer_rollout,validation,acceleration_n,pred,16.796875,2.7241503698526805e-06
A1_longer_rollout,validation,acceleration_n,pred,17.1875,5.087651665312284e-06
A1_longer_rollout,validation,acceleration_n,pred,17.578125,9.964170841210807e-06
A1_longer_rollout,validation,acceleration_n,pred,17.96875,1.4681419759246753e-05
A1_longer_rollout,validation,acceleration_n,pred,18.359375,1.3889271667196384e-05
A1_longer_rollout,validation,acceleration_n,pred,18.75,8.574239398208994e-06
A1_longer_rollout,validation,acceleration_n,pred,19.140625,4.139278688992115e-06
A1_longer_rollout,validation,acceleration_n,pred,19.53125,2.378645903951457e-06
A1_longer_rollout,validation,acceleration_n,pred,19.921875,1.1884281192321844e-06
A1_longer_rollout,validation,acceleration_n,pred,20.3125,9.178990661047809e-07
A1_longer_rollout,validation,acceleration_n,pred,20.703125,1.6151716724257816e-06
A1_longer_rollout,validation,acceleration_n,pred,21.09375,1.630773470820199e-06
A1_longer_rollout,validation,acceleration_n,pred,21.484375,1.0443904384103264e-06
A1_longer_rollout,validation,acceleration_n,pred,21.875,9.20211663291245e-07
A1_longer_rollout,validation,acceleration_n,pred,22.265625,1.2158586092704082e-06
A1_longer_rollout,validation,acceleration_n,pred,22.65625,9.747311238899196e-07
A1_longer_rollout,validation,acceleration_n,pred,23.046875,7.930412847173046e-07
A1_longer_rollout,validation,acceleration_n,pred,23.4375,1.1954227541108762e-06
A1_longer_rollout,validation,acceleration_n,pred,23.828125,1.7601615209687938e-06
A1_longer_rollout,validation,acceleration_n,pred,24.21875,2.84677967070189e-06
A1_longer_rollout,validation,acceleration_n,pred,24.609375,4.856720128355605e-06
A1_longer_rollout,validation,acceleration_n,pred,25.0,3.0819033228349946e-06
A1_longer_rollout,validation,acceleration_n,truth,0.0,0.47434951058973696
A1_longer_rollout,validation,acceleration_n,truth,0.390625,2.221257087164573
A1_longer_rollout,validation,acceleration_n,truth,0.78125,0.7458732689382364
A1_longer_rollout,validation,acceleration_n,truth,1.171875,0.4353337594207216
A1_longer_rollout,validation,acceleration_n,truth,1.5625,0.41723826344034404
A1_longer_rollout,validation,acceleration_n,truth,1.953125,0.3292994957248099
A1_longer_rollout,validation,acceleration_n,truth,2.34375,1.337777230837605
A1_longer_rollout,validation,acceleration_n,truth,2.734375,8.00207611589433
A1_longer_rollout,validation,acceleration_n,truth,3.125,29.292155747830368
A1_longer_rollout,validation,acceleration_n,truth,3.515625,68.42698683167251
A1_longer_rollout,validation,acceleration_n,truth,3.90625,85.4721944192426
A1_longer_rollout,validation,acceleration_n,truth,4.296875,48.002459274744844
A1_longer_rollout,validation,acceleration_n,truth,4.6875,9.58845909865516
A1_longer_rollout,validation,acceleration_n,truth,5.078125,0.925888494310533
A1_longer_rollout,validation,acceleration_n,truth,5.46875,0.18445717881577653
A1_longer_rollout,validation,acceleration_n,truth,5.859375,0.25288281788931255
A1_longer_rollout,validation,acceleration_n,truth,6.25,0.49995753794132536
A1_longer_rollout,validation,acceleration_n,truth,6.640625,0.9156317165380803
A1_longer_rollout,validation,acceleration_n,truth,7.03125,1.415392837209564
A1_longer_rollout,validation,acceleration_n,truth,7.421875,1.9832472642892587
A1_longer_rollout,validation,acceleration_n,truth,7.8125,2.3818837376233235
A1_longer_rollout,validation,acceleration_n,truth,8.203125,2.3592827994852463
A1_longer_rollout,validation,acceleration_n,truth,8.59375,1.5864967737632338
A1_longer_rollout,validation,acceleration_n,truth,8.984375,0.6569333014676892
A1_longer_rollout,validation,acceleration_n,truth,9.375,0.31723770427425774
A1_longer_rollout,validation,acceleration_n,truth,9.765625,0.2712188429463184
A1_longer_rollout,validation,acceleration_n,truth,10.15625,0.28769546414361696
A1_longer_rollout,validation,acceleration_n,truth,10.546875,0.3339138485474192
A1_longer_rollout,validation,acceleration_n,truth,10.9375,0.374939582947776
A1_longer_rollout,validation,acceleration_n,truth,11.328125,0.3977761206773247
A1_longer_rollout,validation,acceleration_n,truth,11.71875,0.3743964520867146
A1_longer_rollout,validation,acceleration_n,truth,12.109375,0.354975609264362
A1_longer_rollout,validation,acceleration_n,truth,12.5,0.2946455635582491
A1_longer_rollout,validation,acceleration_n,truth,12.890625,0.22356240828272408
A1_longer_rollout,validation,acceleration_n,truth,13.28125,0.16768195534950972
