kind,condition,seed,group,group_rule,step,horizon_s,flight_id,cohort,n_origins,metric,value
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,54,body_rate_rmse_rad_s,0.5886859163291882
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,position_rmse_m,0.047167057938525464
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,velocity_rmse_m_s,0.26578498415603447
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,attitude_error_deg,3.65601466135444
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,body_rate_rmse_rad_s,0.6201194220100057
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,30,position_rmse_m,0.045784646264092295
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,30,velocity_rmse_m_s,0.19475980477423685
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,30,attitude_error_deg,2.3513882790593965
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,30,body_rate_rmse_rad_s,0.4506308926646277
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,40,position_rmse_m,0.054026445941715635
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,40,velocity_rmse_m_s,0.28929188892653124
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,40,attitude_error_deg,2.7957732469790217
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,40,body_rate_rmse_rad_s,0.6078447124254064
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,position_rmse_m,0.06388866632003244
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,velocity_rmse_m_s,0.5271610996483354
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,attitude_error_deg,2.9767014172130937
endpoint,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,body_rate_rmse_rad_s,0.5544374127241
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,position_rmse_m,0.021968421282251367
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,velocity_rmse_m_s,0.15710676702412896
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,attitude_error_deg,1.651281320371295
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,body_rate_rmse_rad_s,0.622605750888933
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,position_rmse_m,0.017381584368418017
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,velocity_rmse_m_s,0.12905719707621488
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,attitude_error_deg,1.5685529663606248
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,body_rate_rmse_rad_s,0.6322649334192443
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,26,position_rmse_m,0.029974525101749618
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,26,velocity_rmse_m_s,0.13144156850953725
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,26,attitude_error_deg,1.9942678921335428
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,26,body_rate_rmse_rad_s,0.6170896415390896
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,position_rmse_m,0.02458097781571477
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,velocity_rmse_m_s,0.18789168811530216
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,attitude_error_deg,1.8117207857495596
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,body_rate_rmse_rad_s,0.6095916434903992
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,22,position_rmse_m,0.062203816051873785
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,22,velocity_rmse_m_s,0.5647201126299605
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,22,attitude_error_deg,1.5972065262963477
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,22,body_rate_rmse_rad_s,0.6883758785070941
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,25,position_rmse_m,0.059650605449545584
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,25,velocity_rmse_m_s,0.11590435443743498
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,25,attitude_error_deg,1.5072289426489003
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,25,body_rate_rmse_rad_s,0.5823354553218396
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,19,position_rmse_m,0.15520317426177552
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,19,velocity_rmse_m_s,0.15704007506136028
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,19,attitude_error_deg,1.617643251145435
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,19,body_rate_rmse_rad_s,0.5979615750831283
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,41,position_rmse_m,0.059090755781954996
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,41,velocity_rmse_m_s,0.1291687897986596
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,41,attitude_error_deg,1.5552251560736607
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,41,body_rate_rmse_rad_s,0.5723454536711079
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,17,position_rmse_m,0.21498400801853415
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,17,velocity_rmse_m_s,0.13355380325791819
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,17,attitude_error_deg,1.718139368462999
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,17,body_rate_rmse_rad_s,0.5980291810262527
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,29,position_rmse_m,0.02723813077219803
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,29,velocity_rmse_m_s,0.17333344359266742
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,29,attitude_error_deg,2.218261890352397
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,29,body_rate_rmse_rad_s,0.6147800093117403
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,29,position_rmse_m,0.034818263480294084
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,29,velocity_rmse_m_s,0.2626030467067731
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,29,attitude_error_deg,2.222050953507698
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,29,body_rate_rmse_rad_s,0.6385385575525274
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,24,position_rmse_m,0.023164674334091643
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,24,velocity_rmse_m_s,0.18909564334012854
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,24,attitude_error_deg,1.8275701447491042
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,24,body_rate_rmse_rad_s,0.6233826119033296
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,54,position_rmse_m,0.026632723984868628
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,54,velocity_rmse_m_s,0.22753680887931446
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,54,attitude_error_deg,2.0384886753791114
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,54,body_rate_rmse_rad_s,0.5833459560486596
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,position_rmse_m,0.02918468941286966
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,velocity_rmse_m_s,0.21270296945159647
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,attitude_error_deg,2.1767246149372914
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,body_rate_rmse_rad_s,0.635938343399227
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,30,position_rmse_m,0.028160840330118595
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,30,velocity_rmse_m_s,0.1581487017600928
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,30,attitude_error_deg,1.6888911443547898
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,30,body_rate_rmse_rad_s,0.508068738295963
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,40,position_rmse_m,0.03190950096900104
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,40,velocity_rmse_m_s,0.20953940713501573
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,40,attitude_error_deg,1.8492009853638853
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,40,body_rate_rmse_rad_s,0.541473460730489
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,position_rmse_m,0.03516286700329641
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,velocity_rmse_m_s,0.37048808485637763
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,attitude_error_deg,2.0587970139459957
interval,Actual,17,high,horizon_specific_train_quantiles,10,0.2,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,body_rate_rmse_rad_s,0.5592702156681999
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,position_rmse_m,0.0912461856784584
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,velocity_rmse_m_s,0.3472380413831715
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,attitude_error_deg,4.1365446757764675
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,body_rate_rmse_rad_s,0.6545154805428602
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,position_rmse_m,0.2746770761572336
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,velocity_rmse_m_s,0.31823907535165935
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,attitude_error_deg,3.9011101617353527
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,body_rate_rmse_rad_s,0.6260238415548605
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,position_rmse_m,0.12267110706191635
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,velocity_rmse_m_s,0.3060385717451427
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,attitude_error_deg,3.831894767820893
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,body_rate_rmse_rad_s,0.7322075821227971
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,position_rmse_m,0.11566897632495653
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,velocity_rmse_m_s,0.4282776879939972
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,attitude_error_deg,4.139663677086819
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,body_rate_rmse_rad_s,0.6510973122987425
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,position_rmse_m,0.1167121051297395
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,velocity_rmse_m_s,0.31259749246144486
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,attitude_error_deg,3.522842312699893
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,body_rate_rmse_rad_s,0.5991301289312887
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,position_rmse_m,0.23171066510259727
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,velocity_rmse_m_s,0.2697037825797924
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,attitude_error_deg,3.025534219122878
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,body_rate_rmse_rad_s,0.6163981944800816
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,position_rmse_m,0.4198476200525967
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,velocity_rmse_m_s,0.2833550599047995
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,attitude_error_deg,3.111081086133137
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,body_rate_rmse_rad_s,0.6092795082548234
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,position_rmse_m,0.2022758820509184
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,velocity_rmse_m_s,0.45625683945038453
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,attitude_error_deg,3.137735206994753
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,body_rate_rmse_rad_s,0.6004105487149611
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,position_rmse_m,0.6697965642625322
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,velocity_rmse_m_s,0.3605203508215125
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,attitude_error_deg,3.556422583398096
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,body_rate_rmse_rad_s,0.5923038011365264
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,position_rmse_m,0.13107758997422359
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,velocity_rmse_m_s,0.38397355688232543
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,attitude_error_deg,4.985910059134662
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,body_rate_rmse_rad_s,0.6061456647058073
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,position_rmse_m,0.12367400627447617
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,velocity_rmse_m_s,0.35901293204895374
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,attitude_error_deg,4.505579050261943
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,body_rate_rmse_rad_s,0.5822998166571918
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,position_rmse_m,0.11229170349996424
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,velocity_rmse_m_s,0.37032161531341373
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,attitude_error_deg,4.222656710600649
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,body_rate_rmse_rad_s,0.5645281878432945
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,position_rmse_m,0.13869285323066957
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,velocity_rmse_m_s,0.3918689603611384
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,attitude_error_deg,5.04822513839965
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,body_rate_rmse_rad_s,0.5690288190031162
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,position_rmse_m,0.12372357928529706
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,velocity_rmse_m_s,0.3355868909071545
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,attitude_error_deg,4.677233335191161
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,body_rate_rmse_rad_s,0.4988036644677375
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,position_rmse_m,0.13107591353763753
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,velocity_rmse_m_s,0.2985964849178238
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,attitude_error_deg,4.081483297050321
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,body_rate_rmse_rad_s,0.49335305394405476
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,position_rmse_m,0.12016761384861709
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,velocity_rmse_m_s,0.3594692435803126
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,attitude_error_deg,4.275844100866328
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,body_rate_rmse_rad_s,0.5618948720015359
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,position_rmse_m,0.13558910826364737
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,velocity_rmse_m_s,0.3895086210947659
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,attitude_error_deg,4.413815737028658
endpoint,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,body_rate_rmse_rad_s,0.6206696513729096
interval,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,position_rmse_m,0.04958989622616214
interval,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,velocity_rmse_m_s,0.21806208763549262
interval,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,attitude_error_deg,2.7262295858328214
interval,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,body_rate_rmse_rad_s,0.6077664454753238
interval,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,position_rmse_m,0.1633981879529941
interval,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,velocity_rmse_m_s,0.21056323916264258
interval,Actual,17,ALL,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,attitude_error_deg,2.688607676951608
