kind,seed,group,group_rule,step,horizon_s,metric,cohort,actual,n_flights,n_origins,hold,absolute_gain,relative_gain_pct,level,flight_id,seeds_improved,seeds_worse,n_seeds,flights_improved,flights_worse,flights_tied
endpoint,17.0,ALL,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.5891628268339152,9.0,1481,0.6026486030256523,0.013485776191737076,2.237751174404206,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,10,0.2,position_rmse_m,ALL,0.07037190053473638,17.0,2582,0.07094333631577282,0.000571435781036439,0.8054819673167694,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep17,0.04013913313889044,8.0,1101,0.04132462485016141,0.0011854917112709695,2.8687295179797356,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep7,0.0972454715532661,9.0,1481,0.09727107984076074,2.5608287494635618e-05,0.02632672273871956,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.191337249956398,17.0,2582,0.2039651036308764,0.012627853674478384,6.191183417988748,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.21956426359757703,8.0,1101,0.24311244028235623,0.02354817668477921,9.686125752112819,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.16624657116423888,9.0,1481,0.16916747105178326,0.002920899887544376,1.726632117501047,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,4.033739771723627,17.0,2582,4.6295588741623455,0.5958191024387185,12.869889305523168,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,4.526343428566672,8.0,1101,5.215739585513059,0.6893961569463869,13.217610765330662,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,3.59586985452981,9.0,1481,4.108509352961711,0.5126394984319012,12.47750593685161,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.5987111840019169,17.0,2582,0.6483820259243993,0.04967084192248239,7.660737024852993,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.5620904662494559,8.0,1101,0.6392855868456957,0.07719512059623979,12.075216802107,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.6312629331152158,9.0,1481,0.6564677495499136,0.025204816434697852,3.839459966156561,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.19181756174914597,17.0,2582,0.20208338883037463,0.010265827081228668,5.07999551108361,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.12703654598931657,8.0,1101,0.14443313875126584,0.01739659276194927,12.044737732874896,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.2494006868689943,9.0,1481,0.2533280555673602,0.003927368698365907,1.5503094158166053,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.35120971804692896,17.0,2582,0.4294802794850148,0.07827056143808586,18.224483213045136,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.361042288138236,8.0,1101,0.4765855655504991,0.11554327741226306,24.243973331168814,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.34246965574354493,9.0,1481,0.3876089140934733,0.04513925834992838,11.645567660769247,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,6.74367049469998,17.0,2582,7.930630424224872,1.1869599295248916,14.966779007873177,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,7.675610016839577,8.0,1101,8.592393731414806,0.9167837145752289,10.66971257640766,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,5.915279808353674,9.0,1481,7.342396373389374,1.4271165650356998,19.436659265739408,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,ALL,0.6179617016979126,17.0,2582,0.7953119772371133,0.17735027553920069,22.299459911984414,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep17,0.6087628786367514,8.0,1101,0.8670247100297157,0.2582618313929643,29.78713621485054,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.6261384333078338,9.0,1481,0.7315673258659113,0.10542889255807752,14.411372519034774,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.4710118358619498,17.0,2582,0.5342957975418826,0.06328396167993283,11.844368226566877,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.3575994088262163,8.0,1101,0.45224360257113666,0.09464419374492034,20.92770206296795,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.5718228821159352,9.0,1481,0.6072310819603235,0.035408199844388255,5.831091473460153,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.6397393092867327,17.0,2582,0.8482442176165877,0.20850490832985502,24.580763888460798,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.6744544644740484,8.0,1101,0.9613120424902818,0.28685757801623335,29.840214762433217,seed,,,,,,,
endpoint,17.0,ALL,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.6088813935646744,9.0,1481,0.7477394843955263,0.13885809083085188,18.57038363342615,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,1.615567503675407,17.0,608,1.853722111133483,0.23815460745807604,12.847373725960104,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,1.7979674408837363,8.0,294,2.0779145019322893,0.27994706104855305,13.472501432962007,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,1.453434226156892,9.0,314,1.6544399859789882,0.20100575982209623,12.149474234518957,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.5813509762968778,17.0,608,0.578147709622921,-0.0032032666739568727,-0.5540567956320548,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.6134338447000084,8.0,294,0.6242006837828251,0.010766839082816726,1.7249002384244065,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5528328710496508,9.0,314,0.5372117325918953,-0.01562113845775559,-2.907817813730165,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.040756671931687,17.0,608,0.04081025284689296,5.358091520595715e-05,0.13129277930959074,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.0212548182462887,8.0,294,0.021423868656490354,0.00016905041020165434,0.7890750868211684,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.05809165298537438,9.0,314,0.058042594349473044,-4.905863590133619e-05,-0.08452178344399174,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.18738360302811255,17.0,608,0.1913224312598451,0.003938828231732555,2.058738332873799,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep17,0.2004592091342266,8.0,294,0.20876854929145428,0.008309340157227674,3.9801685576821737,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep7,0.17576084204490006,9.0,314,0.17581477078730362,5.3928742403563934e-05,0.030673613008775923,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,ALL,2.7038847273240285,17.0,503,3.055372889201498,0.35148816187746945,11.503936659244516,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep17,2.9931221184265566,8.0,272,3.562464355412189,0.5693422369856322,15.98169638162618,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep7,2.4467848241217816,9.0,231,2.6046249192364397,0.15784009511465813,6.059993281525151,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,ALL,0.6131336194713835,17.0,503,0.6307750435507994,0.017641424079415935,2.796785361086529,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep17,0.5943835042061636,8.0,272,0.6246287632250531,0.030245259018889525,4.84211755839239,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.6298003885960233,9.0,231,0.6362384038403515,0.006438015244328188,1.0118872431258725,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,10,0.2,position_rmse_m,ALL,0.08473337280567761,17.0,503,0.08556621320961084,0.0008328404039332354,0.9733285752555546,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep17,0.0500539173998452,8.0,272,0.05187982570003376,0.0018259083001885557,3.5194958262694542,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep7,0.11555955538863974,9.0,231,0.11550966877367935,-4.9886614960387154e-05,-0.043188259034948065,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.2700302795524556,17.0,503,0.2813993416139007,0.011369062061445057,4.040187868329911,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.3062268330317962,8.0,272,0.33383296787386263,0.02760613484206642,8.269445351034737,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.23785556534859736,9.0,231,0.23479167382726784,-0.0030638915213295204,-1.3049404484349696,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,5.039307919635567,17.0,454,6.139716169079168,1.1004082494436016,17.922786968320725,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,5.659066925227521,8.0,269,6.914167882768236,1.2551009575407148,18.152595927974605,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,4.488411025776051,9.0,185,5.4513146457999975,0.9629036200239467,17.663695504456385,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.6694277184026896,17.0,454,0.7296614571682009,0.0602337387655113,8.255025419497562,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.6263673550580322,8.0,269,0.7141851161122299,0.0878177610541977,12.296218315532307,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.7077035969312738,9.0,185,0.7434182047735083,0.03571460784223446,4.804107245815343,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.22609865836289977,17.0,454,0.2416594799535583,0.015560821590658525,6.439152146503409,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.16343878699018605,8.0,269,0.19129036591840293,0.02785157892821688,14.559844033179008,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.281796321805312,9.0,185,0.2864320257625853,0.004635703957273307,1.6184307410916752,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.49258926567449396,17.0,454,0.6076697068610963,0.11508044118660238,18.937992117633723,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.47529803003389925,8.0,269,0.6556168209870327,0.1803187909531334,27.503685869691854,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.5079592529105781,9.0,185,0.565050049860264,0.057090796949685885,10.103670810011318,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,8.101234287675867,17.0,468,10.543525887411924,2.4422915997360573,23.16389816666497,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,8.991034890633312,8.0,273,11.083405412494903,2.092370521861591,18.878408250795847,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,7.310300418380361,9.0,195,10.063632976227055,2.7533325578466936,27.3592306511057,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,ALL,0.6598589623857691,17.0,468,0.8764995272729132,0.21664056488714412,24.716563802514106,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep17,0.6655303678100017,8.0,273,0.9619169195803209,0.29638655177031914,30.812073863887434,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.6548177131197845,9.0,195,0.8005729563329953,0.14575524321321076,18.206366085714293,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.5861822148626303,17.0,468,0.6821280256779185,0.09594581081528819,14.065660287148365,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.44958736400820754,8.0,273,0.5985311429047486,0.1489437788965411,24.884883712766854,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.7075998600665616,9.0,195,0.756436365920736,0.04883650585417443,6.456128770954914,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.8106567286645974,17.0,468,1.1489479245887315,0.33829119592413415,29.44356212186259,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.8463426034030647,8.0,273,1.2848257339120779,0.4384831305090132,34.12782908495349,seed,,,,,,,
endpoint,17.0,high,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.7789359511192931,9.0,195,1.028167649634646,0.24923169851535276,24.240375448878982,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,1.21101139765517,17.0,684,1.2350556037629414,0.02404420610777147,1.9468116281173162,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,1.1818258401217003,8.0,228,1.2075102743390145,0.025684434217314145,2.127057198860994,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,1.2369541154626986,9.0,456,1.2595403410286543,0.022586225565955687,1.7932117638653586,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.5148387901067141,17.0,684,0.5186383006876025,0.0037995105808884544,0.7325935195783116,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.4659278644552258,8.0,228,0.47034701686952207,0.004419152414296246,0.939551491940716,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5583151684635924,9.0,456,0.561563886303674,0.0032487178400816275,0.5785126001362622,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.029879120728179265,17.0,684,0.029880273581430344,1.152853251078223e-06,0.003858241953295519,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.0169720478481836,8.0,228,0.016964134915903706,-7.912932279894452e-06,-0.046645068075214124,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.04135207439928653,9.0,456,0.041361285728565136,9.211329278606406e-06,0.022270413301598194,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.11162349755127854,17.0,684,0.11339027843703146,0.001766780885752925,1.5581414122146844,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep17,0.11735922629237068,8.0,228,0.12045977699537487,0.00310055070300419,2.5739303029950302,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep7,0.10652507200364109,9.0,456,0.107106279718504,0.0005812077148629191,0.5426457873342677,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,ALL,1.872270331667776,17.0,787,1.9427806894205044,0.0705103577527284,3.629352408982423,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep17,1.8301747356251263,8.0,240,1.9253365262381186,0.09516179061299224,4.942605581733142,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep7,1.909688639261242,9.0,547,1.9582866122492923,0.04859797298805035,2.4816578270037097,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,ALL,0.5674791074991652,17.0,787,0.5784984838444108,0.011019376345245635,1.9048237208879764,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep17,0.5285143009190478,8.0,240,0.5448821204910328,0.016367819571984965,3.003919371998247,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.6021144911259363,9.0,547,0.6083796957140803,0.006265204588144058,1.0298181599881187,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,10,0.2,position_rmse_m,ALL,0.06664282323271445,17.0,787,0.0670178947149724,0.0003750714822579465,0.5596587058622601,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep17,0.035926381323873324,8.0,240,0.036697534879475184,0.0007711535556018598,2.101376994761475,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep7,0.09394632715168434,9.0,547,0.0939693256798588,2.29985281744588e-05,0.024474505917826607,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.1552967233711149,17.0,787,0.1637352675921446,0.008438544221029715,5.153773127271307,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.16807219479820806,8.0,240,0.18440916334381757,0.01633696854560951,8.859087178412285,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.14394074876925428,9.0,547,0.1453584713684353,0.0014177225991810205,0.9753285005230731,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,3.356227742489765,17.0,888,3.641252989154888,0.2850252466651231,7.827669418028426,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,3.4257468550727332,8.0,201,3.5943544276248516,0.16860757255211833,4.690900019660392,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,3.2944329757493485,9.0,687,3.6829405994038087,0.38850762365446023,10.54884305539306,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.562200311634354,17.0,888,0.5878154897693664,0.02561517813501235,4.357690224370006,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.501373398261371,8.0,201,0.5294030170523965,0.0280296187910255,5.294571033442247,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.6162686790770058,9.0,687,0.6397376877400061,0.02346900866300028,3.6685362005025803,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.18274582333116132,17.0,888,0.1889791478932614,0.006233324562100073,3.298419233862119,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.11567246132135242,8.0,201,0.12508593272623658,0.00941347140488416,7.525603558864217,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.24236658956210258,9.0,687,0.2457731169306168,0.0034065273685142117,1.3860455574056516,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.2872407690802758,17.0,888,0.32540847306324716,0.03816770398297137,11.729167229014655,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.29480555575898676,8.0,201,0.3419933038172302,0.04718774805824344,13.797857306428945,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.280516514254755,9.0,687,0.31066640128192885,0.03014988702717386,9.704907548020595,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,5.830676118455468,17.0,926,6.516889601529256,0.6862134830737876,10.529769952106607,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,6.383322135074827,8.0,208,6.575509797655343,0.19218766258051634,2.922779655032154,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,5.3394352147938156,9.0,718,6.464782760528291,1.125347545734475,17.40735284417374,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,ALL,0.5932229498097383,17.0,926,0.6692109447534215,0.07598799494368313,11.354864342764417,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep17,0.5671224249496785,8.0,208,0.6756867231514299,0.1085642982017514,16.067253430022006,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.6164234163520138,9.0,718,0.6634546972885251,0.04703128093651132,7.088845874288569,seed,,,,,,,
endpoint,17.0,low,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.4527301778758923,17.0,926,0.4865022838789561,0.033772106003063795,6.941818594106835,seed,,,,,,,
