kind,condition,group,group_rule,step,horizon_s,metric,cohort,mean,std,min,max,n_seeds,n_flights,n_origins
interval,Actual,low,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.16446894904293363,0.009471387685729363,0.15720489450189679,0.17518139426806584,3,8,208
interval,Actual,low,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.3118124123741197,0.0026032061916342604,0.31000413341917105,0.3147960416669046,3,9,718
interval,Actual,low,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.34257283486501455,0.009558680154494091,0.33615601389025485,0.35355856318885526,3,17,926
interval,Actual,low,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.3518169533244091,0.020892017691996854,0.33842817115888313,0.37589040615790476,3,8,208
interval,Actual,low,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.3343558406788861,0.0007810558112366532,0.33370803610525573,0.3352231673910395,3,9,718
interval,Actual,middle,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,0.9973946388647609,0.01555951528114521,0.9851384143378513,1.0148997997808178,3,17,1290
interval,Actual,middle,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,0.9879302132192894,0.004787353957476073,0.9824336087865866,0.9911876938885967,3,8,579
interval,Actual,middle,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,1.0058074616607355,0.02632057722419085,0.9875426859389757,1.0359772272405696,3,9,711
interval,Actual,middle,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.5430449659888704,0.001231487406564087,0.5416860448292711,0.5440871402215988,3,17,1290
interval,Actual,middle,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.507422172157005,0.0013365985112017721,0.5058811249838469,0.5082660155071039,3,8,579
interval,Actual,middle,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5747096716171952,0.003327704334105769,0.5713927375600865,0.5780480426551562,3,9,711
interval,Actual,middle,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.02376299502832176,7.343752145449457e-05,0.023684621715877797,0.023830222502645215,3,17,1290
interval,Actual,middle,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.012459512073574085,0.0001541123758793139,0.012314644224322588,0.012621447976329376,3,8,579
interval,Actual,middle,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.03381053543254192,3.1392883723333085e-05,0.033791268375037986,0.033846760285439585,3,9,711
interval,Actual,middle,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.08919441672044327,0.0029080172027223868,0.0862898874458558,0.09210590934579359,3,17,1290
