model,seed,cohort,horizon_s,position_rmse_m,velocity_rmse_m_s,attitude_error_deg,body_rate_rmse_rad_s,delta_v_rmse_m_s,delta_omega_rmse_rad_s,velocity_x_rmse_m_s,velocity_y_rmse_m_s,velocity_z_rmse_m_s,body_rate_p_rmse_rad_s,body_rate_q_rmse_rad_s,body_rate_r_rmse_rad_s,n_flights,n_windows
B2_StandardGRU,23,ALL,0.1,0.03548711053487921,0.14947617109493305,1.4246294529035894,0.5437161480655596,0.14947617109493305,0.5437161480655596,0.06403325724353347,0.06676385468005826,0.1131897208717341,0.47308855901810576,0.22675002666110888,0.1379027053172075,17,2582
B2_StandardGRU,23,ALL,0.2,0.07087549760215012,0.1987649563706586,2.2065952760482856,0.5695336495342366,0.1987649563706586,0.5695336495342366,0.08996049495969739,0.09259848730423609,0.1479007870167562,0.49911492450230904,0.22928845980118928,0.14448680356521168,17,2582
B2_StandardGRU,23,ALL,0.5,0.19447252396672085,0.3651877075519981,4.075688471845725,0.5976309396014523,0.3651877075519981,0.5976309396014523,0.200318157529241,0.1935584268430023,0.23137129699868625,0.5170257647813447,0.25558301366481967,0.15092699245631358,17,2582
B2_StandardGRU,23,ALL,1.0,0.48130270101640393,0.6528093336943108,6.542445487935679,0.6331251400447657,0.6528093336943108,0.6331251400447657,0.39383235323585736,0.4092846997892653,0.31410014086085647,0.5141008205211635,0.32710857783312036,0.16288493862009606,17,2582
B2_StandardGRU,23,Sep17,0.1,0.019089797975652693,0.15859305949784008,1.4761573607193075,0.5247899582661589,0.15859305949784008,0.5247899582661589,0.0659883568706487,0.06394067509547491,0.1285006581911121,0.4464973891431706,0.23533550863290878,0.13952249183706567,8,1101
B2_StandardGRU,23,Sep17,0.2,0.04130150419862946,0.2213399085234148,2.3854713925753384,0.5374336609896214,0.2213399085234148,0.5374336609896214,0.10223209497055838,0.09656293410948864,0.16813897174706896,0.45423989288750205,0.24445205630779174,0.14877804494115898,8,1101
B2_StandardGRU,23,Sep17,0.5,0.13392398963709679,0.38918049121549686,4.4925398588152055,0.5648123314414162,0.38918049121549686,0.5648123314414162,0.20416696624930963,0.19089365486271864,0.2665216199312714,0.4727473411431826,0.26281609828509844,0.16153115436609952,8,1101
B2_StandardGRU,23,Sep17,1.0,0.3842396949936463,0.6945381047741769,7.172736071181631,0.635914735532969,0.6945381047741769,0.635914735532969,0.41013788944536805,0.4129710278264238,0.3745629514644847,0.4950106325132614,0.3550117024049657,0.17759286559566992,8,1101
B2_StandardGRU,23,Sep7,0.1,0.0500624994764139,0.14137227029234906,1.3788268681785065,0.5605394278872491,0.14137227029234906,0.5605394278872491,0.062295390908319925,0.06927334764413234,0.09957999881006477,0.4967251544624926,0.21911848713062007,0.13646289507733358,9,1481
B2_StandardGRU,23,Sep7,0.2,0.09716349173861293,0.1786983322348753,2.0475942835797944,0.5980669726850055,0.1786983322348753,0.5980669726850055,0.07905240606115431,0.08907453458845604,0.12991128947870043,0.5390038414932485,0.215809707350876,0.1406723667865919,9,1481
B2_StandardGRU,23,Sep7,0.5,0.24829344337083115,0.34386078873999915,3.7051539056506297,0.6268030357437067,0.34386078873999915,0.6268030357437067,0.19689699422251336,0.19592711304769886,0.20012656550305502,0.556384363570822,0.2491536051134608,0.14150107075872612,9,1481
B2_StandardGRU,23,Sep7,1.0,0.5675809285921884,0.6157170927344298,5.982187191717056,0.6306454996108073,0.6157170927344298,0.6306454996108073,0.3793385432718479,0.4060079637562355,0.2603554203242979,0.5310698765281875,0.3023058004359244,0.1498112257529193,9,1481
B2_StandardGRU,42,ALL,0.1,0.035169717334037454,0.14495216236968078,1.4130256429973742,0.5483794331513228,0.14495216236968078,0.5483794331513228,0.06282210294170429,0.06698598435181372,0.10827372594640183,0.4811185619357693,0.22368023487312283,0.13329613572595536,17,2582
B2_StandardGRU,42,ALL,0.2,0.06988022607147458,0.19619477972288255,2.2289348033561684,0.5650685449125675,0.19619477972288255,0.5650685449125675,0.08856058924050093,0.09300255269885922,0.14532320628652012,0.5005209740658307,0.21624125116312082,0.14333947818803708,17,2582
B2_StandardGRU,42,ALL,0.5,0.1908963429723979,0.35546537899543096,4.125763726825424,0.5933875807324946,0.35546537899543096,0.5933875807324946,0.19630284282202148,0.19068292865621111,0.22346592079836972,0.5222663461580447,0.23500730417088206,0.14865407810594175,17,2582
B2_StandardGRU,42,ALL,1.0,0.4697262323362134,0.650696611449709,6.791357065137423,0.6121323463723045,0.650696611449709,0.6121323463723045,0.3912014964702744,0.4178646673742013,0.3054550892877567,0.5184803036774818,0.2750308930557088,0.16733937987892844,17,2582
B2_StandardGRU,42,Sep17,0.1,0.01851927580398196,0.15210071753664034,1.4779260556898175,0.5302459665563374,0.15210071753664034,0.5302459665563374,0.06623658135022953,0.06477934853208886,0.11961694681023531,0.4575412196725678,0.23042082722376503,0.13131798941105866,8,1101
B2_StandardGRU,42,Sep17,0.2,0.039687025497768806,0.22067932331009382,2.4276119983785844,0.5374540629190476,0.22067932331009382,0.5374540629190476,0.10234571670404193,0.0978007976857423,0.16639835516840684,0.46210062442706473,0.22711124872317812,0.15252275462684162,8,1101
B2_StandardGRU,42,Sep17,0.5,0.12689403723965165,0.3706077418279852,4.689643898170552,0.5558534135091175,0.3706077418279852,0.5558534135091175,0.1978849923420171,0.18485368436180266,0.250830237078541,0.4750833701305352,0.23735501609521528,0.16238288211776053,8,1101
B2_StandardGRU,42,Sep17,1.0,0.36266834263901937,0.6955118791321241,7.847912808215363,0.6074177776532983,0.6955118791321241,0.6074177776532983,0.4140936378728381,0.4379911384362216,0.343740368277398,0.4976883174289376,0.2894090102331772,0.1908696607933387,8,1101
B2_StandardGRU,42,Sep7,0.1,0.04997010980519788,0.1385978911101612,1.355336387270758,0.5644980701246431,0.1385978911101612,0.5644980701246431,0.059787011023015174,0.06894743841379138,0.09819086295632763,0.5020761995030596,0.2176885972281076,0.13505448800586356,9,1481
B2_StandardGRU,42,Sep7,0.2,0.09671862658143528,0.17443074097869474,2.052332852225132,0.5896147511290296,0.17443074097869474,0.5896147511290296,0.07630714260624229,0.08873744604385202,0.12658974061373193,0.534672395966956,0.20657903110973652,0.13517656579798862,9,1481
B2_StandardGRU,42,Sep7,0.5,0.24778728140150572,0.3420055009220494,3.624536907851976,0.6267512849310521,0.3420055009220494,0.6267512849310521,0.19489648769313656,0.19586447914012975,0.1991420841048841,0.5642067692936086,0.2329204491270303,0.13645069676210284,9,1481
B2_StandardGRU,42,Sep7,1.0,0.5648888009559414,0.610860817954229,5.852196404623697,0.6163230741225322,0.610860817954229,0.6163230741225322,0.37085292633466227,0.3999744708746276,0.2714237301858534,0.5369620692317433,0.2622503444535147,0.14642357462167488,9,1481
