experiment,log_id,metric,n,rmse
R1,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,body_rate_r_rad_s,7586,0.08633488813488821
R1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,position_horizontal_m,7792,0.007086919493136226
R1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,position_vertical_m,7792,0.003649037028113648
R1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,position_m,7792,0.007971191826492367
R1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,velocity_m_s,7792,0.19960771416425738
R1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,attitude_deg,7792,0.5864840040042532
R1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,body_rate_rad_s,7792,0.5450759878229765
R1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,frequency_hz,7792,0.10606574270670298
R1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,phase_rad,7792,0.04117617098133228
R1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,velocity_x_m_s,7792,0.05450339594760253
R1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,velocity_y_m_s,7792,0.05168377173257807
R1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,velocity_z_m_s,7792,0.18493622447631372
R1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,body_rate_p_rad_s,7792,0.4235223686019454
R1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,body_rate_q_rad_s,7792,0.33179524466266097
R1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,body_rate_r_rad_s,7792,0.08745599701699351
