mode,pattern,step,cohort,metric,continuous,local100ms,reduction_pct
Mission,ALL,10,Sep17,q_rad_s,0.2096919385167435,0.185962666622622,11.316253768251926
Mission,ALL,10,Sep17,r_rad_s,0.1343593198070094,0.1339068309918672,0.33677516066034646
Mission,ALL,10,Sep17,roll_deg,1.5222776883399138,0.9515952244184503,37.488722871830866
Mission,ALL,10,Sep17,velocity_m_s,0.1718694365909505,0.123096325334633,28.378001478178795
Mission,ALL,10,Sep7,attitude_deg,1.8138526603859528,1.3032166800169411,28.15200989149572
Mission,ALL,10,Sep7,body_rate_rad_s,0.5777777584177987,0.5652652220875859,2.165631360486671
Mission,ALL,10,Sep7,p_rad_s,0.5320242108288772,0.519616242976043,2.3322186472497046
Mission,ALL,10,Sep7,position_m,0.0569707843460308,0.0272594229268586,52.15192622013148
Mission,ALL,10,Sep7,q_rad_s,0.1777375414263718,0.1745857041359146,1.7733098281675403
Mission,ALL,10,Sep7,r_rad_s,0.1351014125324083,0.1359885332680044,-0.6566332053584558
Mission,ALL,10,Sep7,roll_deg,1.1863265865595,0.9921152622007336,16.37081445860573
Mission,ALL,10,Sep7,velocity_m_s,0.1475609206818651,0.1053419504453799,28.61121362037816
Mission,ALL,15,ALL,attitude_deg,2.6189994695155474,1.3078968707313037,50.061201387977626
Mission,ALL,15,ALL,body_rate_rad_s,0.5362475128261984,0.5207186096302393,2.8958461949999097
Mission,ALL,15,ALL,p_rad_s,0.4812425269169422,0.4646087776037109,3.4564171665780754
Mission,ALL,15,ALL,position_m,0.064382979281071,0.0206911014839141,67.8624665789621
Mission,ALL,15,ALL,q_rad_s,0.1917831425252647,0.190170999110044,0.8406074663253181
Mission,ALL,15,ALL,r_rad_s,0.1357024283264315,0.1354487435078153,0.18694198898634964
Mission,ALL,15,ALL,roll_deg,1.837027058102958,0.969878143992304,47.20392714335587
Mission,ALL,15,ALL,velocity_m_s,0.2021046357468536,0.1211520697407972,40.05477940023782
Mission,ALL,15,Sep17,attitude_deg,2.833651117184504,1.3310309496735846,53.02770543622577
Mission,ALL,15,Sep17,body_rate_rad_s,0.5424590517483251,0.5120006256042341,5.6148802468913805
Mission,ALL,15,Sep17,p_rad_s,0.4852885505286077,0.4570858907058421,5.811523843298062
Mission,ALL,15,Sep17,position_m,0.0536751573137995,0.0166712262508399,68.94051720542635
Mission,ALL,15,Sep17,q_rad_s,0.1947359099103318,0.1877575209995676,3.58351416232243
Mission,ALL,15,Sep17,r_rad_s,0.1417415334216055,0.1305085732682658,7.924960230201298
Mission,ALL,15,Sep17,roll_deg,2.027918948695167,0.9789955854512576,51.72412654454572
Mission,ALL,15,Sep17,velocity_m_s,0.2127987695155664,0.126263604468184,40.6652563096951
Mission,ALL,15,Sep7,attitude_deg,2.189696174177635,1.2616287128467414,42.383389635296766
Mission,ALL,15,Sep7,body_rate_rad_s,0.523824434981945,0.5381545776822502,-2.735676639597601
Mission,ALL,15,Sep7,p_rad_s,0.473150479693611,0.4796545513994483,-1.3746306904410188
Mission,ALL,15,Sep7,position_m,0.085798623215614,0.0287308519500625,66.51362122925775
Mission,ALL,15,Sep7,q_rad_s,0.1858776077551306,0.1949979553309968,-4.906641357188679
Mission,ALL,15,Sep7,r_rad_s,0.1236242181360834,0.1453290839869146,-17.557130939294485
Mission,ALL,15,Sep7,roll_deg,1.4552432769185393,0.9516432610743965,34.60589880961416
Mission,ALL,15,Sep7,velocity_m_s,0.1807163682094281,0.1109290002860234,38.61707083584687
Mission,ALL,20,ALL,attitude_deg,3.290168759016781,1.3455428957720657,59.10413737640128
Mission,ALL,20,ALL,body_rate_rad_s,0.5531113320226065,0.526674536085696,4.779651836138839
Mission,ALL,20,ALL,p_rad_s,0.4924978156921947,0.4745617148249037,3.6418640440226486
Mission,ALL,20,ALL,position_m,0.0897798718432221,0.0199837053000547,77.74144149486958
Mission,ALL,20,ALL,q_rad_s,0.2104558830687607,0.186627793747614,11.32213030764339
Mission,ALL,20,ALL,r_rad_s,0.1316161584188408,0.1285475961782441,2.3314479600837843
Mission,ALL,20,ALL,roll_deg,2.341836069587154,1.0325215297523036,55.90974350590098
Mission,ALL,20,ALL,velocity_m_s,0.2542270524303908,0.1201682402164815,52.73192248122988
Mission,ALL,20,Sep17,attitude_deg,3.5822863204355486,1.334155967463463,62.75685838251893
Mission,ALL,20,Sep17,body_rate_rad_s,0.5378924378035268,0.5015881058320156,6.74936649411901
Mission,ALL,20,Sep17,p_rad_s,0.4703603686636377,0.4471413786940159,4.9364256677471205
Mission,ALL,20,Sep17,position_m,0.0774362821040051,0.0163774797249176,78.85037958960773
Mission,ALL,20,Sep17,q_rad_s,0.2201793678067975,0.1886657400082393,14.312707004504942
Mission,ALL,20,Sep17,r_rad_s,0.1365804658769473,0.1247323183911225,8.674847760806026
Mission,ALL,20,Sep17,roll_deg,2.5858770995825138,1.0007026792689655,61.30122814303404
Mission,ALL,20,Sep17,velocity_m_s,0.2662719684720941,0.126065409444107,52.65539584677727
Mission,ALL,20,Sep7,attitude_deg,2.7059336361792448,1.368316752389271,49.432730570535256
Mission,ALL,20,Sep7,body_rate_rad_s,0.5835491204607661,0.5768473965930571,1.1484421161353875
Mission,ALL,20,Sep7,p_rad_s,0.5367727097493088,0.5294023870866793,1.3730807339426188
Mission,ALL,20,Sep7,position_m,0.1144670513216561,0.027196156450329,76.24106139162534
Mission,ALL,20,Sep7,q_rad_s,0.191008913592687,0.1825519012263634,4.427548540670518
Mission,ALL,20,Sep7,r_rad_s,0.1216875435026276,0.1361781517524873,-11.908045665780733
Mission,ALL,20,Sep7,roll_deg,1.853754009596433,1.096159230718979,40.868139729196564
Mission,ALL,20,Sep7,velocity_m_s,0.230137220346984,0.1083739017612306,52.90900724453333
Mission,ALL,25,ALL,attitude_deg,3.858191018737221,1.3276633961141353,65.58844832548812
Mission,ALL,25,ALL,body_rate_rad_s,0.5545973247941111,0.511507253400365,7.769614000526035
Mission,ALL,25,ALL,p_rad_s,0.4855686516450441,0.454939266418088,6.3079412402731645
Mission,ALL,25,ALL,position_m,0.1181814796249459,0.0204378457229638,82.70638869319949
Mission,ALL,25,ALL,q_rad_s,0.2185294534690102,0.191422278654026,12.404357574997684
Mission,ALL,25,ALL,r_rad_s,0.1502659732879779,0.1306487565928546,13.054995928804043
Mission,ALL,25,ALL,roll_deg,2.835028604444183,1.014309006913214,64.22226550648604
Mission,ALL,25,ALL,velocity_m_s,0.2965863680037182,0.1234134401985886,58.38870106226817
Mission,ALL,25,Sep17,attitude_deg,4.233052919582569,1.359235515852786,67.88994747585572
Mission,ALL,25,Sep17,body_rate_rad_s,0.552552900407452,0.4984919794754056,9.78384529194977
Mission,ALL,25,Sep17,p_rad_s,0.4764464103366609,0.440456724330176,7.553774196987712
Mission,ALL,25,Sep17,position_m,0.1046672814729215,0.0166799591948459,84.06382686153822
Mission,ALL,25,Sep17,q_rad_s,0.2277279519458844,0.1918157934374835,15.769763088606183
Mission,ALL,25,Sep17,r_rad_s,0.1588850422515877,0.1286511236464091,19.028801060646398
Mission,ALL,25,Sep17,roll_deg,3.1738783746441137,1.0216155729997185,67.81176048958486
Mission,ALL,25,Sep17,velocity_m_s,0.3098092821288192,0.1282323934197065,58.60924742519908
Mission,ALL,25,Sep7,attitude_deg,3.108467217046527,1.264519156636834,59.32017073552085
Mission,ALL,25,Sep7,body_rate_rad_s,0.558686173567429,0.5375378012502835,3.785375997781528
Mission,ALL,25,Sep7,p_rad_s,0.5038131342618103,0.4839043505939123,3.951620613676231
Mission,ALL,25,Sep7,position_m,0.1452098759289946,0.0279536187791995,80.74950577544162
Mission,ALL,25,Sep7,q_rad_s,0.2001324565152618,0.1906352490871111,4.745460878019276
Mission,ALL,25,Sep7,r_rad_s,0.1330278353607582,0.1346440224857455,-1.2149240199273719
Mission,ALL,25,Sep7,roll_deg,2.157329064044321,0.9996958747402062,53.66048270512393
Mission,ALL,25,Sep7,velocity_m_s,0.2701405397535164,0.113775533756353,57.8828361488561
Mission,ALL,30,ALL,attitude_deg,4.455707728381195,1.3852807363161517,68.90997298829923
Mission,ALL,30,ALL,body_rate_rad_s,0.5694049454817299,0.5295148896045189,7.005568917822296
Mission,ALL,30,ALL,p_rad_s,0.5018295476660493,0.4756559790027214,5.215629248030151
Mission,ALL,30,ALL,position_m,0.1496585418948575,0.0200184757088468,86.62390034314863
Mission,ALL,30,ALL,q_rad_s,0.2148144679162484,0.1879537235704759,12.504159801864425
Mission,ALL,30,ALL,r_rad_s,0.1566887608930257,0.1344925909037095,14.165770322524876
Mission,ALL,30,ALL,roll_deg,3.3463804842906555,1.0548990363323647,68.47641679466777
Mission,ALL,30,ALL,velocity_m_s,0.3461199138999349,0.1221407079295002,64.71144738444268
Mission,ALL,30,Sep17,attitude_deg,4.9079501689671465,1.382958521102175,71.82207492963988
Mission,ALL,30,Sep17,body_rate_rad_s,0.570095949321146,0.5151912671428014,9.630779212468283
Mission,ALL,30,Sep17,p_rad_s,0.4957230745343306,0.4618575802295479,6.831534791192656
Mission,ALL,30,Sep17,position_m,0.1356124095174719,0.0160844643576662,88.13938605257661
Mission,ALL,30,Sep17,q_rad_s,0.2260403584247388,0.1859949709461479,17.716034321333023
Mission,ALL,30,Sep17,r_rad_s,0.1636463768244852,0.129625893599669,20.789023188276282
Mission,ALL,30,Sep17,roll_deg,3.7390878331160655,1.030118881066782,72.44999510459999
Mission,ALL,30,Sep17,velocity_m_s,0.3606640152044131,0.1282613952625333,64.43742933715227
Mission,ALL,30,Sep7,attitude_deg,3.551222847209293,1.3899251667441046,60.860660495120186
Mission,ALL,30,Sep7,body_rate_rad_s,0.5680229378028976,0.5581621345279536,1.7359868094562156
Mission,ALL,30,Sep7,p_rad_s,0.5140424939294865,0.5032527765490685,2.0989932754271634
Mission,ALL,30,Sep7,position_m,0.1777508066496288,0.027886498411208,84.31146449524918
Mission,ALL,30,Sep7,q_rad_s,0.1923626868992677,0.1918712288191319,0.25548514010575407
Mission,ALL,30,Sep7,r_rad_s,0.1427735290301067,0.1442259855117907,-1.0173149683634346
Mission,ALL,30,Sep7,roll_deg,2.560965786639834,1.10445934686353,56.87332674941129
Mission,ALL,30,Sep7,velocity_m_s,0.3170317112909788,0.1098993332634341,65.3349083547778
Mission,ALL,35,ALL,attitude_deg,4.9144128602082535,1.3298153877771128,72.94050325839412
Mission,ALL,35,ALL,body_rate_rad_s,0.5687498205234385,0.5209307194828346,8.407756682295636
Mission,ALL,35,ALL,p_rad_s,0.4828872784369378,0.4651628064995786,3.670519545416834
Mission,ALL,35,ALL,position_m,0.1854995921212349,0.0202165333168927,89.10157532654841
Mission,ALL,35,ALL,q_rad_s,0.2448561511904911,0.1882284552073604,23.12692399509129
Mission,ALL,35,ALL,r_rad_s,0.1631483341500031,0.1354070330773437,17.003729285493826
Mission,ALL,35,ALL,roll_deg,3.695015960824442,1.0209260653615164,72.37018523909909
Mission,ALL,35,ALL,velocity_m_s,0.3942287149975912,0.1194923535185259,69.68958653373183
Mission,ALL,35,Sep17,attitude_deg,5.38486228864383,1.294317794874683,75.96377167148215
Mission,ALL,35,Sep17,body_rate_rad_s,0.5510791856475584,0.4907114703780892,10.954453886428812
Mission,ALL,35,Sep17,p_rad_s,0.4521386182003334,0.4321561459588545,4.419545563485819
Mission,ALL,35,Sep17,position_m,0.1715552325810062,0.0164361936128886,90.4192991577056
Mission,ALL,35,Sep17,q_rad_s,0.2586757775715836,0.1883614273578789,27.18242537968077
Mission,ALL,35,Sep17,r_rad_s,0.1739743313571426,0.1329831642978836,23.56161781999348
Mission,ALL,35,Sep17,roll_deg,4.141398651740405,0.9678675983640984,76.62945106824344
Mission,ALL,35,Sep17,velocity_m_s,0.4130465139600578,0.1231592244760941,70.18272269258183
Mission,ALL,35,Sep7,attitude_deg,3.9735140033371015,1.400810573581973,64.74630333741062
Mission,ALL,35,Sep7,body_rate_rad_s,0.6040910902751986,0.5813692176923254,3.7613321812976976
Mission,ALL,35,Sep7,p_rad_s,0.5443845989101467,0.5311761275810266,2.426312455488879
Mission,ALL,35,Sep7,position_m,0.2133883112016924,0.0277772127249009,86.98278618520666
Mission,ALL,35,Sep7,q_rad_s,0.2172168984283059,0.1879625109063235,13.467823053204148
Mission,ALL,35,Sep7,r_rad_s,0.1414963397357241,0.1402547706362638,0.877456690243158
Mission,ALL,35,Sep7,roll_deg,2.8022505789925165,1.127042999356352,59.78079163207618
Mission,ALL,35,Sep7,velocity_m_s,0.3565931170726581,0.1121586116033895,68.54717429093381
Mission,ALL,40,ALL,attitude_deg,5.459320065916142,1.3196778253474897,75.82706620213463
Mission,ALL,40,ALL,body_rate_rad_s,0.577073079041805,0.5232951508537703,9.319084556384041
Mission,ALL,40,ALL,p_rad_s,0.4888639839215602,0.4668428232207066,4.5045577962615875
Mission,ALL,40,ALL,position_m,0.2249620593825868,0.0190217350828254,91.54446970523342
Mission,ALL,40,ALL,q_rad_s,0.2520792202722705,0.1925220529181832,23.62636923811477
Mission,ALL,40,ALL,r_rad_s,0.1679134015180462,0.1344960289584434,19.90155178650903
Mission,ALL,40,ALL,roll_deg,4.141560280315641,1.0110178653546669,75.58847881171938
Mission,ALL,40,ALL,velocity_m_s,0.4509242281301617,0.1198830658827745,73.41392225033215
Mission,ALL,40,Sep17,attitude_deg,5.990043187127426,1.313509190017647,78.07179098741103
Mission,ALL,40,Sep17,body_rate_rad_s,0.5836315852562799,0.5151835922096052,11.727945295595736
Mission,ALL,40,Sep17,p_rad_s,0.4838615483648749,0.4579126787514448,5.362870784239772
Mission,ALL,40,Sep17,position_m,0.2119875046019294,0.0158441419508484,92.52590760922415
Mission,ALL,40,Sep17,q_rad_s,0.2701781738434258,0.1932976435332063,28.455492616799408
Mission,ALL,40,Sep17,r_rad_s,0.1798133116119312,0.1330511116288067,26.00597228532533
Mission,ALL,40,Sep17,roll_deg,4.6388427128499545,0.9844173136911768,78.77881673021022
Mission,ALL,40,Sep17,velocity_m_s,0.4734539652182949,0.1261079491943274,73.36426380203977
Mission,ALL,40,Sep7,attitude_deg,4.397873823493577,1.3320150960071742,69.71229395232969
Mission,ALL,40,Sep7,body_rate_rad_s,0.5639560666128551,0.5395182681421005,4.333280536820742
Mission,ALL,40,Sep7,p_rad_s,0.4988688550349309,0.4847031121592302,2.839572511438668
Mission,ALL,40,Sep7,position_m,0.2509111689439019,0.0253769213467793,89.88609337177293
Mission,ALL,40,Sep7,q_rad_s,0.2158813131299598,0.1909708716881371,11.538952158784916
Mission,ALL,40,Sep7,r_rad_s,0.1441135813302762,0.1373858636177169,4.668343989829023
Mission,ALL,40,Sep7,roll_deg,3.146995415247016,1.064218968681647,66.1830149632387
Mission,ALL,40,Sep7,velocity_m_s,0.4058647539538952,0.1074332992596688,73.52977852521954
Mission,ALL,45,ALL,attitude_deg,6.0599455384387495,1.344848754608118,77.80757688204245
Mission,ALL,45,ALL,body_rate_rad_s,0.5924064245322388,0.5243909196297296,11.481223377382156
Mission,ALL,45,ALL,p_rad_s,0.5007096750589812,0.4667853505642501,6.775248449260547
Mission,ALL,45,ALL,position_m,0.2704317874792647,0.0198189879108458,92.67135417194054
Mission,ALL,45,ALL,q_rad_s,0.2607593081182091,0.1951911956394978,25.145070736645582
Mission,ALL,45,ALL,r_rad_s,0.1699111133867107,0.1345538653713568,20.809261566594678
Mission,ALL,45,ALL,roll_deg,4.619700309557217,1.0017284024536155,78.31616045782788
Mission,ALL,45,ALL,velocity_m_s,0.5187000102123667,0.1224994483871271,76.38337266718516
Mission,ALL,45,Sep17,attitude_deg,6.674410078579759,1.332106274398585,80.04158781502315
Mission,ALL,45,Sep17,body_rate_rad_s,0.5795502737505484,0.4969698030017511,14.249060778520446
Mission,ALL,45,Sep17,p_rad_s,0.4757885861112131,0.4380270148438956,7.936628235653162
Mission,ALL,45,Sep17,position_m,0.2592503076837143,0.016464946434651,93.64901566298688
Mission,ALL,45,Sep17,q_rad_s,0.274354904162754,0.1922200573009418,29.937444388851826
Mission,ALL,45,Sep17,r_rad_s,0.1796232929367362,0.1322425543513264,26.377836532646924
Mission,ALL,45,Sep17,roll_deg,5.208999037927291,0.9703749057572016,81.37118285697893
Mission,ALL,45,Sep17,velocity_m_s,0.5494152714646369,0.1267662955447832,76.92705279071542
Mission,ALL,45,Sep7,attitude_deg,4.83101645815673,1.3703337150271844,71.63467094562469
Mission,ALL,45,Sep7,body_rate_rad_s,0.6181187260956196,0.5792331528856866,6.290955372854638
Mission,ALL,45,Sep7,p_rad_s,0.5505518529545173,0.5243020220049591,4.767912560586134
Mission,ALL,45,Sep7,position_m,0.2927947470703656,0.0265270708632353,90.94004549990775
Mission,ALL,45,Sep7,q_rad_s,0.233568116029119,0.2011334723166097,13.8865887450433
Mission,ALL,45,Sep7,r_rad_s,0.1504867542866596,0.1391764874114177,7.515788966846338
Mission,ALL,45,Sep7,roll_deg,3.441102852817071,1.0644353958464434,69.06702759625335
Mission,ALL,45,Sep7,velocity_m_s,0.4572694877078262,0.1139657540718149,75.07689510553267
Mission,ALL,50,ALL,attitude_deg,6.629925132698074,1.338860973317591,79.8057904648957
Mission,ALL,50,ALL,body_rate_rad_s,0.5957476532698659,0.5358718675076349,10.050528178095568
Mission,ALL,50,ALL,p_rad_s,0.5013345218341864,0.4825807029953581,3.740779464022425
Mission,ALL,50,ALL,position_m,0.3210735936392856,0.0193966389516904,93.95881837187711
Mission,ALL,50,ALL,q_rad_s,0.2686985597946963,0.1881746385371666,29.968125366602404
Mission,ALL,50,ALL,r_rad_s,0.1668168025085089,0.1335762724820983,19.926368043599847
Mission,ALL,50,ALL,roll_deg,5.083574785905621,1.0200609239206753,79.93418082982024
Mission,ALL,50,ALL,velocity_m_s,0.5836061141255893,0.1229296601747367,78.93619391583638
Mission,ALL,50,Sep17,attitude_deg,7.330544421210502,1.350378820386182,81.57873763810856
Mission,ALL,50,Sep17,body_rate_rad_s,0.6026346772032077,0.5203184687071993,13.659387952587315
Mission,ALL,50,Sep17,p_rad_s,0.4935859146251251,0.4678821805105168,5.207550165634305
Mission,ALL,50,Sep17,position_m,0.312523078990479,0.0159581126437954,94.89378106239586
Mission,ALL,50,Sep17,q_rad_s,0.2903685775970778,0.1855157993406889,36.110235867837275
Mission,ALL,50,Sep17,r_rad_s,0.1806553618862674,0.1291977526719079,28.483853829234775
Mission,ALL,50,Sep17,roll_deg,5.772143059921788,1.0174055781832976,82.3738675978505
Mission,ALL,50,Sep17,velocity_m_s,0.6178492057430457,0.1280075825441786,79.28174361084878
Mission,ALL,50,Sep7,attitude_deg,5.2286865556732165,1.3158252791804086,74.83449686321863
Mission,ALL,50,Sep7,body_rate_rad_s,0.5819736054031824,0.5669786651085061,2.5765670737400588
Mission,ALL,50,Sep7,p_rad_s,0.5168317362523087,0.5119777479650407,0.9391815453256883
Mission,ALL,50,Sep7,position_m,0.3381746229368989,0.0262736915674803,92.23073235380446
Mission,ALL,50,Sep7,q_rad_s,0.2253585241899333,0.1934923169301221,14.140227166625484
Mission,ALL,50,Sep7,r_rad_s,0.1391396837529919,0.1423333121024792,-2.2952677937351083
Mission,ALL,50,Sep7,roll_deg,3.706438237873288,1.0253716153954304,72.33539183472872
Mission,ALL,50,Sep7,velocity_m_s,0.5151199308906764,0.1127738154358528,78.10727004081178
Mission,sustained,5,ALL,attitude_deg,1.346822265439343,1.3468222649399006,3.708301222356851e-08
Mission,sustained,5,ALL,body_rate_rad_s,0.5205647394202244,0.5205647394042582,3.0670975443360072e-09
Mission,sustained,5,ALL,p_rad_s,0.4653026799435021,0.4653026799618586,-3.9450628142808995e-09
Mission,sustained,5,ALL,position_m,0.0232800448631307,0.0232800448631307,0.0
Mission,sustained,5,ALL,q_rad_s,0.188841091918051,0.1888410918043332,6.02187859585941e-08
Mission,sustained,5,ALL,r_rad_s,0.1337764670079159,0.1337764670038455,3.0426955997741777e-09
Mission,sustained,5,ALL,roll_deg,1.0275066384764369,1.027506637508252,9.422662874942589e-08
Mission,sustained,5,ALL,velocity_m_s,0.1197343945328914,0.1197343945304978,1.999090751714525e-09
Mission,sustained,5,Sep17,attitude_deg,1.3764443192183295,1.376444318469166,5.442745555112386e-08
Mission,sustained,5,Sep17,body_rate_rad_s,0.5209720888513036,0.5209720888273545,4.59701709327794e-09
Mission,sustained,5,Sep17,p_rad_s,0.4659314456485331,0.4659314456760679,-5.90962641056697e-09
Mission,sustained,5,Sep17,position_m,0.0167612096762319,0.0167612096762319,0.0
Mission,sustained,5,Sep17,q_rad_s,0.1889901824218478,0.1889901822512711,9.025692087817438e-08
Mission,sustained,5,Sep17,r_rad_s,0.1334748271887254,0.1334748271826198,4.574336888682588e-09
Mission,sustained,5,Sep17,roll_deg,1.0526903877737457,1.0526903863214685,1.3795862527712008e-07
Mission,sustained,5,Sep17,velocity_m_s,0.1229806334342335,0.1229806334306432,2.9194097523427247e-09
Mission,sustained,5,Sep7,attitude_deg,1.28757815788137,1.28757815788137,0.0
Mission,sustained,5,Sep7,body_rate_rad_s,0.5197500405580658,0.5197500405580658,0.0
Mission,sustained,5,Sep7,p_rad_s,0.46404514853344,0.46404514853344,0.0
Mission,sustained,5,Sep7,position_m,0.0363177152369284,0.0363177152369284,0.0
Mission,sustained,5,Sep7,q_rad_s,0.1885429109104575,0.1885429109104575,0.0
Mission,sustained,5,Sep7,r_rad_s,0.1343797466462971,0.1343797466462971,0.0
Mission,sustained,5,Sep7,roll_deg,0.97713913988182,0.97713913988182,0.0
Mission,sustained,5,Sep7,velocity_m_s,0.1132419167302071,0.1132419167302071,0.0
Mission,sustained,10,ALL,attitude_deg,2.09593540983318,1.3420594066647658,35.96847496499985
Mission,sustained,10,ALL,body_rate_rad_s,0.533674174056496,0.514802082563406,3.5362572165787713
Mission,sustained,10,ALL,p_rad_s,0.4750149582602496,0.4609844133034841,2.953705922894005
Mission,sustained,10,ALL,position_m,0.0451428826717694,0.0215397472836763,52.28539692449367
Mission,sustained,10,ALL,q_rad_s,0.1997798622703741,0.1844177814775631,7.689504146329101
Mission,sustained,10,ALL,r_rad_s,0.13528525744413,0.1336340385286857,1.2205460865728348
Mission,sustained,10,ALL,roll_deg,1.515821374551117,1.02832351213488,32.16064046864366
Mission,sustained,10,ALL,velocity_m_s,0.1671021251096225,0.119626449238706,28.41117420844975
Mission,sustained,10,Sep17,attitude_deg,2.190795097284139,1.3357000179481922,39.03126679423292
Mission,sustained,10,Sep17,body_rate_rad_s,0.5306221793532472,0.5115120525062544,3.601456477052143
Mission,sustained,10,Sep17,p_rad_s,0.4679198241773088,0.4562595917171257,2.4919295694906687
Mission,sustained,10,Sep17,position_m,0.0340266870485662,0.0163994311561063,51.804208465257176
Mission,sustained,10,Sep17,q_rad_s,0.2081229679823706,0.1868411801290902,10.225583490181197
Mission,sustained,10,Sep17,r_rad_s,0.1369901112369564,0.1347421041009751,1.640999569737448
Mission,sustained,10,Sep17,roll_deg,1.6168507123220872,1.013316775679714,37.32774659050559
Mission,sustained,10,Sep17,velocity_m_s,0.171752728848409,0.1242803372683228,27.63996350939256
Mission,sustained,10,Sep7,attitude_deg,1.906216034931262,1.3547781840979127,28.928402695617553
Mission,sustained,10,Sep7,body_rate_rad_s,0.5397781634629936,0.5213821426777091,3.408070579821754
Mission,sustained,10,Sep7,p_rad_s,0.489205226426131,0.470434056476201,3.8370746950236043
Mission,sustained,10,Sep7,position_m,0.0673752739181759,0.0318203795388163,52.77142831736661
Mission,sustained,10,Sep7,q_rad_s,0.1830936508463811,0.1795709841745089,1.9239698676541142
Mission,sustained,10,Sep7,r_rad_s,0.1318755498584773,0.1314179073841071,0.3470260217768273
Mission,sustained,10,Sep7,roll_deg,1.3137626990091775,1.0583369850452111,19.442302187191423
Mission,sustained,10,Sep7,velocity_m_s,0.1578009176320497,0.1103186731794723,30.089967260706
Mission,sustained,15,ALL,attitude_deg,2.702419086579303,1.3206807888943115,51.12968245920669
Mission,sustained,15,ALL,body_rate_rad_s,0.5439436402207058,0.5312101619541654,2.340955445563046
Mission,sustained,15,ALL,p_rad_s,0.4837928128664709,0.4705948396602988,2.728021759557394
Mission,sustained,15,ALL,position_m,0.0695567624130203,0.0221971399599591,68.08773268060557
Mission,sustained,15,ALL,q_rad_s,0.2021313961148857,0.2036322220081588,-0.7425001370989784
