experiment,partition,horizon_s,signal,source,temporal_std_median,rms_median,mean_vector_norm_median,temporal_delta_norm_mean,norm_at_horizon_median
A2_multi_horizon,validation,1.0,angular_acceleration_b,pred,8.070779037171018,8.103212850243306,0.688439904021361,3.4471523527137524,3.850345071448177
A2_multi_horizon,validation,1.0,angular_acceleration_b,truth,29.542106744990633,29.595523882762198,1.009158922862578,34.05668788114374,25.8372053710447
A2_multi_horizon,validation,1.0,gru_hidden,pred,1.332547664642334,2.218233585357666,1.727465033531189,0.5836796164512634,1.946028470993042
A2_multi_horizon,validation,2.0,velocity_n,pred,0.652850866317749,6.717278480529785,6.660926818847656,0.06889155507087708,6.611330032348633
A2_multi_horizon,validation,2.0,velocity_n,truth,1.004987591956867,6.906681743278876,6.795617663676431,0.19165636648486678,6.893726051719503
A2_multi_horizon,validation,2.0,angular_velocity_b,pred,0.2990465760231018,0.35334259271621704,0.1591668426990509,0.11609651893377304,0.1860189139842987
A2_multi_horizon,validation,2.0,angular_velocity_b,truth,0.7225337071944044,0.7688433184984064,0.22026244449792862,0.530525439677366,0.71062728222781
A2_multi_horizon,validation,2.0,acceleration_n,pred,3.2961198988952574,3.619748765027155,1.030999772432103,1.3734159588253632,1.9778290001951429
A2_multi_horizon,validation,2.0,acceleration_n,truth,10.461708793583501,10.596625323698492,1.3935266281588206,5.608422694091064,9.052803747520466
A2_multi_horizon,validation,2.0,angular_acceleration_b,pred,6.226056618022374,6.247273308556813,0.35536296161678693,2.744427119137722,2.450003921979377
A2_multi_horizon,validation,2.0,angular_acceleration_b,truth,29.544932290286958,29.556153640128834,0.5600723875563801,34.02651841456036,25.514188122010488
A2_multi_horizon,validation,2.0,gru_hidden,pred,1.2196274995803833,2.049514055252075,1.5737559795379639,0.5016448497772217,1.801612138748169
A2_multi_horizon,validation,3.0,velocity_n,pred,0.8085993528366089,6.6817626953125,6.609212398529053,0.06259781867265701,6.550084114074707
A2_multi_horizon,validation,3.0,velocity_n,truth,1.3109465154739928,6.917734444788584,6.7403234574974125,0.1913992141943915,6.913018353121668
A2_multi_horizon,validation,3.0,angular_velocity_b,pred,0.27231884002685547,0.3096660375595093,0.1287761926651001,0.10126674920320511,0.16700546443462372
A2_multi_horizon,validation,3.0,angular_velocity_b,truth,0.7382944729416964,0.771896508851853,0.19724779915141694,0.5300220702285029,0.7086115300114568
A2_multi_horizon,validation,3.0,acceleration_n,pred,3.029454205591086,3.2090193986782896,0.8168028497020801,1.2545858170611843,1.9328825503750475
A2_multi_horizon,validation,3.0,acceleration_n,truth,10.457260799032339,10.566169826890544,1.2213281405733474,5.597340187754776,8.98071777838907
A2_multi_horizon,validation,3.0,angular_acceleration_b,pred,5.363746925607378,5.369599710353732,0.24899185758581316,2.402207560933875,2.3721350046215193
A2_multi_horizon,validation,3.0,angular_acceleration_b,truth,29.56370166561972,29.565817798943485,0.43524696791364065,33.98916427334874,25.610650675561278
A2_multi_horizon,validation,3.0,gru_hidden,pred,1.1854515075683594,1.9677174091339111,1.4930095672607422,0.46377766132354736,1.766948938369751
A2_multi_horizon,validation,5.0,velocity_n,pred,1.18680739402771,6.598254203796387,6.481660842895508,0.056941162794828415,6.3400468826293945
A2_multi_horizon,validation,5.0,velocity_n,truth,1.9712163830965994,6.9301480249101,6.524022345863257,0.1909226171539225,6.919785146441636
A2_multi_horizon,validation,5.0,angular_velocity_b,pred,0.24223244190216064,0.2652750611305237,0.09401179850101471,0.08802273124456406,0.1610342264175415
A2_multi_horizon,validation,5.0,angular_velocity_b,truth,0.7525308031737107,0.7746364650642712,0.16787470104098123,0.5289769624908586,0.7123669152090975
A2_multi_horizon,validation,5.0,acceleration_n,pred,2.7586303313966605,2.8661368261219176,0.6956693171335847,1.14883818474519,1.9025890479672665
A2_multi_horizon,validation,5.0,acceleration_n,truth,10.475463862155195,10.562607107945336,1.1164437961893419,5.575785369054892,8.93858740073076
A2_multi_horizon,validation,5.0,angular_acceleration_b,pred,4.57019310858869,4.571751376355891,0.14457352134816726,2.094360355484899,2.4070583718258254
A2_multi_horizon,validation,5.0,angular_acceleration_b,truth,29.556915764880117,29.55864065309321,0.3106129284783611,33.91313887709889,25.225955878977192
A2_multi_horizon,validation,5.0,gru_hidden,pred,1.1199065446853638,1.9036931991577148,1.4370903968811035,0.4302034378051758,1.7801203727722168
