flight,split,firmware,parameter,value,kind
9.17数据/log_12_2026-9-17-06-46-02.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF1_FRQ,0.0,initial
9.17数据/log_12_2026-9-17-06-46-02.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_RATEMAX,400.0,initial
9.17数据/log_12_2026-9-17-06-46-02.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_ROT,8.0,initial
9.17数据/log_12_2026-9-17-06-46-02.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_X_OFF,2.0202436447143555,initial
9.17数据/log_12_2026-9-17-06-46-02.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_Y_OFF,0.08954223245382309,initial
9.17数据/log_12_2026-9-17-06-46-02.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_Z_OFF,0.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_ID,4325386.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_PRIO,50.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_ROT,-1.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_XOFF,-0.0018669934943318367,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_YOFF,-0.0020423983223736286,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_ZOFF,-0.0004774437693413347,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_ID,2490378.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_PRIO,50.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_ROT,-1.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_XOFF,-0.0031469848472625017,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_YOFF,-0.010287110693752766,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_ZOFF,-0.005108475685119629,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO2_ID,0.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO3_ID,0.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_DGYRO_CUTOFF,20.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_CAL_EN,1.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_CUTOFF,40.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_BW,15.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_EN,0.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_HMC,3.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_MIN,25.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF0_BW,20.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF0_FRQ,0.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF1_BW,20.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF1_FRQ,0.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_RATEMAX,400.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_ROT,8.0,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_X_OFF,2.0202436447143555,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_Y_OFF,0.08954223245382309,initial
9.17数据/log_13_2026-9-17-06-52-30.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_Z_OFF,0.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_ID,4325386.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_PRIO,50.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_ROT,-1.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_XOFF,-0.0018669934943318367,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_YOFF,-0.0020423983223736286,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_ZOFF,-0.0004774437693413347,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_ID,2490378.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_PRIO,50.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_ROT,-1.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_XOFF,-0.0031469848472625017,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_YOFF,-0.010287110693752766,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_ZOFF,-0.005108475685119629,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO2_ID,0.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO3_ID,0.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_DGYRO_CUTOFF,20.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_CAL_EN,1.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_CUTOFF,40.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_BW,15.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_EN,0.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_HMC,3.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_MIN,25.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF0_BW,20.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF0_FRQ,0.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF1_BW,20.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF1_FRQ,0.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_RATEMAX,400.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_ROT,8.0,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_X_OFF,2.0202436447143555,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_Y_OFF,0.08954223245382309,initial
9.17数据/log_6_2026-9-17-06-02-24.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_Z_OFF,0.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_ID,4325386.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_PRIO,50.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_ROT,-1.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_XOFF,-0.0018669934943318367,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_YOFF,-0.0020423983223736286,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_ZOFF,-0.0004774437693413347,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_ID,2490378.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_PRIO,50.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_ROT,-1.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_XOFF,-0.0031469848472625017,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_YOFF,-0.010287110693752766,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_ZOFF,-0.005108475685119629,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO2_ID,0.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO3_ID,0.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_DGYRO_CUTOFF,20.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_CAL_EN,1.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_CUTOFF,40.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_BW,15.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_EN,0.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_HMC,3.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_MIN,25.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF0_BW,20.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF0_FRQ,0.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF1_BW,20.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF1_FRQ,0.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_RATEMAX,400.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_ROT,8.0,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_X_OFF,2.0202436447143555,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_Y_OFF,0.08954223245382309,initial
9.17数据/log_7_2026-9-17-06-12-16.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_Z_OFF,0.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_ID,4325386.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_PRIO,50.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_ROT,-1.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_XOFF,-0.0018669934943318367,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_YOFF,-0.0020423983223736286,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_ZOFF,-0.0004774437693413347,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_ID,2490378.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_PRIO,50.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_ROT,-1.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_XOFF,-0.0031469848472625017,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_YOFF,-0.010287110693752766,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_ZOFF,-0.005108475685119629,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO2_ID,0.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO3_ID,0.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_DGYRO_CUTOFF,20.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_CAL_EN,1.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_CUTOFF,40.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_BW,15.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_EN,0.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_HMC,3.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_MIN,25.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF0_BW,20.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF0_FRQ,0.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF1_BW,20.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF1_FRQ,0.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_RATEMAX,400.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_ROT,8.0,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_X_OFF,2.0202436447143555,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_Y_OFF,0.08954223245382309,initial
9.17数据/log_8_2026-9-17-06-17-52.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_Z_OFF,0.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_ID,4325386.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_PRIO,50.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_ROT,-1.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_XOFF,-0.0018669934943318367,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_YOFF,-0.0020423983223736286,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO0_ZOFF,-0.0004774437693413347,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_ID,2490378.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_PRIO,50.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_ROT,-1.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_XOFF,-0.0031469848472625017,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_YOFF,-0.010287110693752766,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO1_ZOFF,-0.005108475685119629,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO2_ID,0.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,CAL_GYRO3_ID,0.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_DGYRO_CUTOFF,20.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_CAL_EN,1.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_CUTOFF,40.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_BW,15.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_EN,0.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_HMC,3.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_DNF_MIN,25.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF0_BW,20.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF0_FRQ,0.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF1_BW,20.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_NF1_FRQ,0.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,IMU_GYRO_RATEMAX,400.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_ROT,8.0,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_X_OFF,2.0202436447143555,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_Y_OFF,0.08954223245382309,initial
9.17数据/log_9_2026-9-17-06-28-10.ulg,validation,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,SENS_BOARD_Z_OFF,0.0,initial
9.18数据/log_0_2026-9-18-18-15-06.ulg,train,e624a99f2955addbf76681e636c44162a0c03055,CAL_GYRO0_ID,4325386.0,initial
9.18数据/log_0_2026-9-18-18-15-06.ulg,train,e624a99f2955addbf76681e636c44162a0c03055,CAL_GYRO0_PRIO,50.0,initial
9.18数据/log_0_2026-9-18-18-15-06.ulg,train,e624a99f2955addbf76681e636c44162a0c03055,CAL_GYRO0_ROT,-1.0,initial
9.18数据/log_0_2026-9-18-18-15-06.ulg,train,e624a99f2955addbf76681e636c44162a0c03055,CAL_GYRO0_XOFF,-0.0018669934943318367,initial
9.18数据/log_0_2026-9-18-18-15-06.ulg,train,e624a99f2955addbf76681e636c44162a0c03055,CAL_GYRO0_YOFF,-0.0020423983223736286,initial
9.18数据/log_0_2026-9-18-18-15-06.ulg,train,e624a99f2955addbf76681e636c44162a0c03055,CAL_GYRO0_ZOFF,-0.0004774437693413347,initial
9.18数据/log_0_2026-9-18-18-15-06.ulg,train,e624a99f2955addbf76681e636c44162a0c03055,CAL_GYRO1_ID,2490378.0,initial
9.18数据/log_0_2026-9-18-18-15-06.ulg,train,e624a99f2955addbf76681e636c44162a0c03055,CAL_GYRO1_PRIO,50.0,initial
9.18数据/log_0_2026-9-18-18-15-06.ulg,train,e624a99f2955addbf76681e636c44162a0c03055,CAL_GYRO1_ROT,-1.0,initial
9.18数据/log_0_2026-9-18-18-15-06.ulg,train,e624a99f2955addbf76681e636c44162a0c03055,CAL_GYRO1_XOFF,-0.012122471816837788,initial
9.18数据/log_0_2026-9-18-18-15-06.ulg,train,e624a99f2955addbf76681e636c44162a0c03055,CAL_GYRO1_YOFF,-0.014607378281652927,initial
9.18数据/log_0_2026-9-18-18-15-06.ulg,train,e624a99f2955addbf76681e636c44162a0c03055,CAL_GYRO1_ZOFF,-0.004227587953209877,initial
