experiment,horizon_s,position_m_change_pct,velocity_m_s_change_pct,attitude_deg_change_pct,body_rate_rad_s_change_pct,frequency_hz_change_pct,phase_rad_change_pct
S1,0.2,-43.70641628149604,-35.322893100724826,0.47420529026704905,-5.197406286225881,-20.04667250102077,-19.614212871432724
S1,0.5,-15.209314417941954,-6.547291111408471,-2.364573364440925,-5.696340286685331,-11.59687022465048,-7.87775383763366
S1,1.0,-0.6663028761007217,-1.40410930535807,-0.8453967661807393,-4.575601281848007,-10.243981777085587,-2.2140797100811183
S1,2.0,4.87945755544632,6.101418993166408,4.59937824960559,-0.6032431312294362,-6.049466502746926,-0.6051789142858865
S1,3.0,6.618428130910381,7.160020895070818,6.0681726392488144,1.326246631425021,-0.9585350290809758,-0.5914161929241546
S1,5.0,7.005969850723459,7.041497570778832,4.584724761183168,4.057885903215763,6.613686120578821,1.8755629415074804
