experiment,mode,log_id,signal,harmonic_rmse,pred_harmonic_std,truth_harmonic_std,shape_correlation,bias,phase_bin_errors
S0,teacher_state,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,q_dot,12.0844395881161,6.365452738163907,15.090435402908746,0.645522460290219,-1.3445959193074672,"[1.7036544308963548, -11.11419165861621, -21.575161696173343, -25.499883082540855, -21.70407094750012, -12.308345114922073, -1.4039366579095294, 7.111283500156452, 11.311215054439206, 11.716843766125772, 10.353576454931826, 9.10261242746206, 8.42610732878884, 7.251238436190471, 4.034001906535613, -1.7399104558193805, -8.656042440437735, -13.757687039627362, -14.104208779005539, -8.626713954960598, 0.8515610579686259, 10.144566095004615, 14.62815325577616, 11.585036049857536]"
S0,teacher_state,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,r_dot,1.9657867070896202,0.30414006137677196,2.0775238938994938,0.6462970121320921,-0.5219644262472909,"[3.9570185044725665, 3.245655701087647, 1.583456840298885, -0.3793183612589361, -1.9009016487095083, -2.5042055674995245, -2.1854524130946604, -1.3692766821044788, -0.6460507768733572, -0.4456421963095315, -0.8300768560723066, -1.5115025693951867, -2.067691781019918, -2.21423188195051, -1.966024997850751, -1.594452837097521, -1.4149220847895885, -1.5449183024886501, -1.7917320153471519, -1.7500048420218224, -1.059238770563943, 0.33155568967682447, 2.0580428845822376, 3.4727687343941978]"
S0,teacher_state,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,ax_n,0.337743209695058,0.036015218839301096,0.32676970621211876,0.1740766528342265,0.10046016383446589,"[0.2175477818449053, 0.00421501584076997, -0.23711410316425935, -0.4434583570479508, -0.557228119303106, -0.5496671425600219, -0.4318118503008234, -0.24783465117346082, -0.05461445013901803, 0.10187469629804241, 0.20185894667330984, 0.2524676395393509, 0.2757760751041838, 0.2926079688868204, 0.31173917615948465, 0.32972622980851374, 0.33944966301817403, 0.34003235826192585, 0.340328648689598, 0.3528523217837338, 0.3818300324816561, 0.4136980862792584, 0.41776016494948565, 0.3590078000966088]"
S0,teacher_state,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,ay_n,0.18527263118768453,0.03676848569589899,0.1544458108956499,-0.024098670895044895,-0.09405752345733351,"[0.018478547027473056, -0.10324293541838528, -0.2491653836630353, -0.37207577909318446, -0.43342733622927876, -0.41988801054416536, -0.3469139529608315, -0.248265623889177, -0.15795105628831932, -0.09475977892335236, -0.05738398794669538, -0.03154833163720945, -0.003532770993915302, 0.028906974125485464, 0.05506067093577385, 0.05980724104897839, 0.036261800553792585, -0.006159613121807787, -0.04426191690206033, -0.05362850864725734, -0.024174324813753523, 0.030798223138224376, 0.0783194297928474, 0.08136586147384883]"
S0,teacher_state,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,az_n,8.998890592983692,1.9892395256453101,9.461026102218158,0.38704063203703215,1.4423396804453463,"[6.733289620625781, 10.815932848089014, 14.37076939305682, 16.39902457134627, 16.348315302938285, 14.359413419746565, 11.161286291420057, 7.681431665227574, 4.595176080060504, 2.0640971982388248, -0.20335383892351278, -2.626666355809964, -5.373505869886649, -8.160966472445306, -10.359068983620675, -11.332574507928312, -10.811719283350579, -9.063250371081619, -6.751711320377804, -4.567039319089894, -2.8375177677152683, -1.3611885398754033, 0.4361165411171888, 3.09986202892639]"
S0,teacher_state,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,p_dot,8.834515063875154,5.174286648405406,12.759138910170423,0.8518064017450521,0.975374399645774,"[-11.9695242105086, -9.743480170534285, -3.6384118935492378, 4.441628308167818, 11.267404720140998, 13.783992113653305, 10.682342756875572, 3.178353008532055, -5.464067805668337, -11.454663847437365, -12.262370123819826, -7.741659654422694, -0.041797397040763684, 7.59467253555998, 12.450591067037358, 13.493022946094376, 11.506844860188043, 8.25021557487474, 5.230476449256891, 2.8719522250253395, 0.553386230763321, -2.57848980824173, -6.610381857926109, -10.391050435522247]"
S0,teacher_state,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,q_dot,12.583244275889923,6.558168433359846,15.607252326037276,0.6442158231376671,-1.9025103968952692,"[-6.019235418374498, 4.1670583040812454, 12.226447143533287, 13.932349865264985, 7.7753093295273175, -4.125278428880561, -16.93254962283341, -25.37659182952292, -26.21924217879936, -19.623789763432832, -8.77321652972689, 1.9552295557772492, 9.190540248285785, 11.94058455066931, 11.481951592277374, 10.004606207630458, 8.956763782581522, 8.149570853234918, 6.151203205341046, 1.6589073871913023, -5.099198144592359, -11.92320789704369, -15.568898169963031, -13.5895635677127]"
S0,teacher_state,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,r_dot,1.9336730378202218,0.34458555503218086,2.092684870746651,0.6504931259088883,-0.42329081049081824,"[-1.832386863074675, -1.2861775468975647, 0.13367830060418284, 1.9955376927146582, 3.5057198602464865, 3.9235237765327113, 2.9771916132063314, 1.040549877038872, -1.0385170666681294, -2.3699366667425275, -2.4772270401924277, -1.5262624685635005, -0.2043996946568275, 0.6754375665909998, 0.6184347193536739, -0.3089406104760798, -1.5634019035387627, -2.4727683349692047, -2.633568297438103, -2.1229731386955812, -1.4067591952530014, -1.0098236574593222, -1.1582541584785666, -1.617656214963279]"
S0,teacher_state,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,ax_n,0.2540569405849682,0.03315926625640594,0.24364238195915602,0.5177279325459493,0.11157612860963169,"[0.0207500233231869, -0.10244048784725004, -0.21118479793839312, -0.2800601516359359, -0.29227968559508394, -0.24752230998240865, -0.16258289566786813, -0.06418174184730085, 0.022572362751292235, 0.08426985024750121, 0.12288854285051361, 0.15163919691631442, 0.18571288082738102, 0.23320475654380868, 0.2910057180959371, 0.34734323927022587, 0.3887899588213233, 0.40719338613940326, 0.4024245059558269, 0.37972198758926895, 0.34391123152969055, 0.2947515765567355, 0.22690569836177377, 0.13499424136521787]"
S0,teacher_state,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,ay_n,0.3929691517263741,0.03919869557129891,0.37468731590386734,0.003972722581588523,0.11231352788648154,"[0.7520131492724138, 0.6613283278601094, 0.4371012165911564, 0.1212349805597197, -0.20939971894899922, -0.4651771678921379, -0.5746058392034681, -0.5111636818796741, -0.3039852857861156, -0.027084076334130916, 0.22854402193037654, 0.38792552833129335, 0.41641133256856266, 0.3262676083475974, 0.1652292786207133, -0.005375257919799412, -0.13206721190714435, -0.1819319899026856, -0.1445645310915823, -0.027178142782106667, 0.15090890212017155, 0.360478465240137, 0.5621770204716928, 0.7084377410094561]"
S0,teacher_state,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,az_n,9.137987955803782,1.7838617087855928,9.665681842531745,0.43661466277846567,1.3970272625255615,"[3.3885451245068854, 7.07987789883221, 11.242893027467044, 14.857950371669201, 16.87369094744224, 16.701142829043565, 14.48165296710167, 10.986793640850536, 7.213954246559584, 3.9081795884624926, 1.2738674923093236, -0.9778264168141009, -3.2981923100138575, -5.901413296268535, -8.543420621802351, -10.612126960395472, -11.470516831219452, -10.839729495282395, -8.983896731492454, -6.577149193311965, -4.325317602122031, -2.565893949633977, -1.088932558429865, 0.7045221331551621]"
S0,teacher_state,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,p_dot,8.832684545220197,5.109133996735801,12.48511127755036,0.8226641001911927,0.9936965876994103,"[-7.668601355105981, -10.148992730725118, -9.386397641216575, -4.622872052246412, 2.8978583844058394, 10.204096649874238, 13.929750497452353, 12.037273318379913, 4.987652731743264, -4.322637597353989, -11.878534317575062, -14.4508482676484, -11.0968198330881, -3.4873383545426453, 5.065520957287292, 11.307745584100154, 13.534079295257776, 12.104501142646088, 8.810457041539363, 5.573844117685482, 3.3080103029836625, 1.6125504162978872, -0.5786170112909046, -3.8829631740742734]"
S0,teacher_state,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,q_dot,13.437617099870344,5.781736343358458,16.40119809649076,0.6739230081316151,-2.44018783938339,"[-14.145748637608772, -4.90616484927033, 6.665690808099907, 15.382975959818767, 16.823807493150717, 9.62562997506871, -3.665940519925065, -17.698602283788926, -26.820413215961004, -27.690518697650766, -20.65263996200933, -9.226310434379194, 1.8983748520103028, 9.195805091897453, 11.70386510203478, 10.836695224498492, 8.912746523815667, 7.424025287854641, 6.152562947989976, 3.648210683628247, -1.3098940517072206, -8.289903844200047, -14.84466541249061, -17.584096186077723]"
S0,teacher_state,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,r_dot,2.1689843912578453,0.323899789601418,2.2155648009242532,0.2888020802487857,-0.3245854098854126,"[-1.076744820506289, -1.0349110238499346, -0.42347024946222084, 0.9149969451453748, 2.63962932499434, 4.034382593016114, 4.380662676654094, 3.3715732393482547, 1.325569642154865, -0.9351226474288339, -2.4869602391033703, -2.7723999910507096, -1.8757809108502226, -0.45679001030821154, 0.6183492030463461, 0.7402995410388898, -0.1413954598245284, -1.536555892444527, -2.726478584839233, -3.1782138447317605, -2.8187902352806424, -2.0185154782970804, -1.3096152656080915, -1.0237683490625258]"
S0,teacher_state,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,ax_n,0.2921677302990763,0.0280172426449079,0.288001635923581,0.1192846395600178,0.059641367827046786,"[-0.09066773072283676, 0.052662327795808976, 0.14993191684756807, 0.2042998631502053, 0.23539551868454447, 0.26423290838886304, 0.3003078508333039, 0.3379193982457086, 0.3627553921013503, 0.363511647131365, 0.34051004902455917, 0.30553701948030865, 0.2729739246832896, 0.24810645065706788, 0.22067040749227862, 0.16879512624614187, 0.07218334734894309, -0.07262396179129886, -0.24404857348556952, -0.40012270539039807, -0.49479224513300957, -0.4980411652195249, -0.40952344374985955, -0.2585804947696856]"
S0,teacher_state,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,ay_n,0.12019732778883606,0.018713923412640058,0.11070752199296252,-0.41651481557863723,-0.010732367592269452,"[-0.11838387668295591, -0.016078298181437287, 0.047325398292637655, 0.05663890125761015, 0.025193556837002903, -0.01677600141837306, -0.041282811582331776, -0.03778653938030204, -0.01600098606885246, 0.004272523543068547, 0.008965881377359751, 0.0006612358189688526, -0.002650135065494246, 0.01957132721574671, 0.07400725875710468, 0.14427093787711903, 0.19570837677665076, 0.1927280763342541, 0.1193873529617042, -0.008635960023085015, -0.14826114134996737, -0.24811183304687562, -0.27279728536009124, -0.21954278110392775]"
S0,teacher_state,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,az_n,9.042972754060802,2.0267575172281895,9.501896610259625,0.38523533033784885,1.489740280053128,"[6.305565602832385, 3.510372653209864, 1.2026052314426328, -1.0445139125632723, -3.6101348401825506, -6.483772997090048, -9.186868701358502, -11.005038756953933, -11.389131030450974, -10.28013577754814, -8.157120385565658, -5.772584222024664, -3.7280008690392687, -2.141663698630369, -0.6111471051848768, 1.4985898931563921, 4.603508792753443, 8.54862058320992, 12.568265087777894, 15.595290922586944, 16.756634024405734, 15.785020917167527, 13.12270755320728, 9.666697756117305]"
S0,teacher_state,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,p_dot,9.438659269190104,7.065910641193536,14.630391161868904,0.8459931230764599,0.15929265153312266,"[6.171379568954215, -1.824918679257462, -10.392691991907931, -15.54951359321813, -14.578732005402518, -7.441115493236245, 3.131502372420142, 12.928081901149199, 18.256179721182207, 17.5968311320498, 12.08051088336725, 4.615191667405374, -1.7658301911347483, -5.379848887085428, -6.406516192864769, -6.257436268715205, -6.307440254123401, -6.8424814992879455, -6.899881144107116, -5.08614372867382, -0.8198009302770313, 4.847289336016022, 9.442831982291162, 10.30557593125133]"
S0,teacher_state,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,q_dot,13.346116819144397,6.503284956655827,16.315444598557416,0.6334212867095702,-2.0123201565248654,"[-27.97741068407626, -25.407717439734224, -16.031169047522404, -4.046442740953533, 6.076592647518726, 11.699556839011143, 12.852103873790004, 11.490478511312041, 9.79508163574619, 8.643293695040668, 7.210905483692578, 3.898964783216832, -2.0787642050625905, -9.551859061053415, -15.542817895501347, -16.760129462799725, -11.61904501445338, -1.5711928550265188, 9.15479038924938, 15.419817363376136, 13.729624681178116, 4.1139978826131225, -9.71773374285737, -22.07660939330093]"
S0,teacher_state,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,r_dot,1.8942551303162969,0.6350756684281813,2.0830128581271956,0.5911322133581981,-0.6402514311736451,"[1.51354102777504, -0.3156566741088608, -1.6508157607036702, -1.861156391140618, -1.029649018595208, 0.13468920049269006, 0.7505550696355439, 0.30950721255434943, -1.0129113997494084, -2.464095889554587, -3.1738256776389964, -2.690449605712968, -1.271207428119819, 0.2513777909446764, 0.9540381616826042, 0.37547136335276315, -1.1899650424283692, -2.8365982074636507, -3.5538943939853467, -2.8062340540847504, -0.8513167259241126, 1.3887751926478638, 2.832434013967993, 2.8313528879893526]"
S0,free_running,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,ax_n,0.5355415074291375,0.024723654447832064,0.5266466793252771,0.5509767914129434,0.1522657305283882,"[0.7029136227022071, 0.7787093034318553, 0.7582828242478306, 0.5933640429186322, 0.2753512078361944, -0.14548824417553619, -0.5668688071893142, -0.8684869594985466, -0.9593303564877709, -0.8160575241321386, -0.49342067824617686, -0.10117304476591299, 0.2414974940386926, 0.4521629009221314, 0.5108382136367098, 0.4555448303579839, 0.35389017436422254, 0.268056374154942, 0.23152061256196704, 0.24667767725811252, 0.29927224071678327, 0.37621157296907537, 0.47324221815931256, 0.5876678369000594]"
S0,free_running,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,ay_n,0.0956548614765734,0.013087601750625056,0.08933746298190307,0.05626024575678394,-0.03359978198332178,"[-0.13188872933483733, -0.12030363369922722, -0.09642599112663333, -0.06295381143494605, -0.021363215858208467, 0.02669729744241474, 0.07673887908006415, 0.11985998943482731, 0.14417086198204374, 0.13928139475191195, 0.10181188828906898, 0.038821668546125, -0.033225782760321475, -0.09412511824128539, -0.12786705863934497, -0.12911046350037617, -0.10501488577925462, -0.07153238440386792, -0.04602349491819248, -0.03983036542760176, -0.05427694014935247, -0.0816162477498769, -0.10983291458489294, -0.12838570951795897]"
S0,free_running,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,az_n,9.596552519374676,0.16642439080841742,9.738465390393854,0.895574341368991,-0.36243928409573706,"[-0.4718063587193452, 1.4135416898976132, 3.951840698014918, 7.26960886931548, 10.886260098820927, 13.882982634825561, 15.329671523421911, 14.735321364283356, 12.274719009449218, 8.672612862615654, 4.8208948553621465, 1.3521054772779988, -1.5909119777609242, -4.27174129632535, -7.0338999249983924, -9.943923062917108, -12.630479557515605, -14.423975790190926, -14.716710323324588, -13.326878894238568, -10.642416918848696, -7.448055805396967, -4.526432533050413, -2.2608694582955815]"
S0,free_running,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,p_dot,12.299380571243313,0.5721265716284248,12.521869425642686,0.4218655782816427,-0.44134931239158126,"[-7.609538713983713, -11.90683946281692, -16.272788991308254, -18.515623792724398, -16.376722249728896, -9.194049361718584, 1.1569059310285679, 10.746825505515755, 15.381643865897372, 12.782330864078096, 3.945606993526113, -7.128092957858, -15.275254165676309, -16.647799757082584, -10.537022433367307, 0.3977891000745636, 11.569005079930191, 18.74815526418509, 19.96248969906513, 16.04241646481742, 9.662770309211874, 3.5701065790053974, -0.9032870732937333, -4.1914101941748205]"
S0,free_running,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,q_dot,15.898914284621398,0.22881299168762664,16.00552905761291,0.4731689459292748,0.10912070662476009,"[-20.557106847261625, -23.491428636206944, -19.618917238798797, -9.3354558326806, 3.7092775085632717, 13.999718102087352, 16.769414410145934, 10.479485988566546, -2.208921739517596, -15.563225467487388, -23.473849795841485, -22.328158762699402, -12.586019884830067, 1.7028750278056028, 15.081639708136423, 23.323691840369282, 25.114813106115566, 21.995312927252197, 16.810195148444798, 11.74555044633383, 7.182682096679017, 2.0114722862977468, -4.913757992338307, -13.230389440141083]"
S0,free_running,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,r_dot,2.31776633121046,0.056569670382850976,2.308317670741436,-0.08667828446153232,-0.13369044548234427,"[-1.9983990708101953, -2.306267454936993, -2.29976243556758, -1.6083282436713184, -0.09184948529397352, 1.976644293152253, 3.94741792960528, 5.058539848804505, 4.802273539335903, 3.1984234663735487, 0.8199922231485305, -1.454023574864492, -2.836926090992181, -2.980185610355647, -2.0929621973506305, -0.7852854327152319, 0.26706912321344967, 0.6488142047891499, 0.3531454502677185, -0.30684856544124106, -0.9443106883470683, -1.3395715719163774, -1.529973642997383, -1.7061967050062854]"
S0,free_running,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,ax_n,0.36842875762350275,0.029018676599050986,0.3706738357457892,0.8630360962136506,0.12674780876585168,"[-0.5642569921019414, -0.45667193866826583, -0.2657107605068648, -0.04976129769456608, 0.1343163351549193, 0.25370599307870134, 0.3087310065923484, 0.3252350575953251, 0.3359257445609636, 0.3617312699484319, 0.4031439156947981, 0.44491373514071775, 0.46938347941426567, 0.46900942649879435, 0.4498773749572271, 0.42433368915246233, 0.3982194095148221, 0.36202452808037, 0.29313374115873414, 0.16941868963755355, -0.013101123947918514, -0.2293124263429214, -0.4286884253011324, -0.5536530212363823]"
S0,free_running,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,ay_n,0.2231800638468701,0.006985737618913886,0.14797953878105108,0.41374764467004427,-0.16946390945330098,"[-0.23863040094194302, -0.2616569129156767, -0.2405617053903586, -0.1952757295774507, -0.1519126816311615, -0.13144472152190842, -0.14242829024886677, -0.18043783093132792, -0.2331075484376936, -0.2869679246497079, -0.3320283392525541, -0.3622156174258397, -0.37283748846155274, -0.3582339504561838, -0.3124683110824109, -0.2335249290606447, -0.1285772643447143, -0.016392892650928623, 0.07604054183915854, 0.12247305648998437, 0.1082819270972593, 0.0379129454745992, -0.06533735258477397, -0.16780240621452724]"
S0,free_running,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,az_n,9.290636948782218,0.15958554969674327,9.441350759525724,0.9895441333936266,-0.36505031073072114,"[12.450469202131552, 9.185269626473941, 5.463656599557335, 1.9764143443968725, -1.01484380304968, -3.676095581566331, -6.33689327146119, -9.139597932954537, -11.82586288851058, -13.798114532433889, -14.424953928382818, -13.40876335169822, -10.991370968121931, -7.8654995817784705, -4.832475933761001, -2.3985772790920015, -0.5431743866250528, 1.2040619807142856, 3.417593794528683, 6.359626645336172, 9.734480979791348, 12.760076224206129, 14.522770875134658, 14.420595709627378]"
S0,free_running,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,p_dot,11.790368403104717,0.7497515318092731,12.146369528070336,0.5059684188553873,-0.36308686948919255,"[12.406565568881167, 11.642993706136874, 5.309662519596475, -3.7295443214753834, -11.33088311183628, -13.97393556518496, -10.363496134051664, -1.929486897300596, 7.9855825803874785, 15.77155896652589, 19.1404428048659, 17.86606768680848, 13.400722877893713, 7.7347709634663895, 2.251744311570681, -2.7460572067719236, -7.641172242749826, -12.605604371643986, -16.89613979067998, -18.90062525025943, -16.99933688951142, -10.74830491623535, -1.6207349282365753, 7.261124772063689]"
S0,free_running,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,q_dot,15.010659594490228,0.1597544913926785,15.073642785401836,0.40056159853077006,0.09404042916699241,"[1.8674583503709152, -11.59277380467759, -21.314942370148525, -23.016960614119657, -16.052528757870746, -3.460813093706396, 9.764142320283058, 19.16822511439351, 22.7360983917782, 21.260367885485852, 17.17373413515858, 12.7120631237408, 8.594221200135186, 3.9983985883510735, -2.2501847926746477, -10.154265588282641, -17.786197097124557, -21.927957034035405, -19.849660154121196, -11.197688181399041, 1.2051904877129138, 12.287020033584431, 17.041153436504693, 13.052868720668998]"
S0,free_running,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,r_dot,2.057709796370896,0.08106270759937685,2.0597381616132613,0.10206867412577182,-0.1384252294283126,"[4.698175476730919, 3.75252111138464, 1.8013947486146806, -0.3871972032638836, -1.9863422410515565, -2.5015596236219544, -1.979828287877003, -0.9328832846314353, -0.02987430278042706, 0.2617953035665, -0.11089256261842506, -0.8255835000365616, -1.4309632921679951, -1.6387719709226605, -1.4816678843172297, -1.246950620565051, -1.2379935380705414, -1.5231877995255836, -1.841084814399171, -1.7345667735437964, -0.8435534792302779, 0.8186516025491841, 2.7815274240272694, 4.29663000547085]"
S0,free_running,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,ax_n,0.5187834202994452,0.02802789923810215,0.465878249971389,-0.5483475898211065,0.19232247845248776,"[0.2736141924893492, -0.016794096038666856, -0.3471907157509016, -0.6325073190383284, -0.7909648075124023, -0.7769249782345347, -0.5988942383807352, -0.31420577009780765, -0.0036026687756375853, 0.261276975053417, 0.4418640649144823, 0.5380694724462015, 0.5756182057275683, 0.5850707005644268, 0.5853075749007185, 0.5797265182741655, 0.5644942253502774, 0.5405125298495872, 0.5189517539737688, 0.5152190793819987, 0.5347757234357715, 0.560793739520697, 0.5538964310575936, 0.46763288974869743]"
