experiment,horizon_s,n_rollouts,n_valid,n_failed,failure_pct,numerical_failure_pct,position_horizontal_m_finite_count,position_horizontal_m_median,position_horizontal_m_p90,position_horizontal_m_p95,position_horizontal_m_mean,position_horizontal_m_max,position_horizontal_m_rmse,position_horizontal_m_equal_log_rmse,position_vertical_m_finite_count,position_vertical_m_median,position_vertical_m_p90,position_vertical_m_p95,position_vertical_m_mean,position_vertical_m_max,position_vertical_m_rmse,position_vertical_m_equal_log_rmse,position_m_finite_count,position_m_median,position_m_p90,position_m_p95,position_m_mean,position_m_max,position_m_rmse,position_m_equal_log_rmse,velocity_m_s_finite_count,velocity_m_s_median,velocity_m_s_p90,velocity_m_s_p95,velocity_m_s_mean,velocity_m_s_max,velocity_m_s_rmse,velocity_m_s_equal_log_rmse,attitude_deg_finite_count,attitude_deg_median,attitude_deg_p90,attitude_deg_p95,attitude_deg_mean,attitude_deg_max,attitude_deg_rmse,attitude_deg_equal_log_rmse,body_rate_rad_s_finite_count,body_rate_rad_s_median,body_rate_rad_s_p90,body_rate_rad_s_p95,body_rate_rad_s_mean,body_rate_rad_s_max,body_rate_rad_s_rmse,body_rate_rad_s_equal_log_rmse,frequency_hz_finite_count,frequency_hz_median,frequency_hz_p90,frequency_hz_p95,frequency_hz_mean,frequency_hz_max,frequency_hz_rmse,frequency_hz_equal_log_rmse,phase_rad_finite_count,phase_rad_median,phase_rad_p90,phase_rad_p95,phase_rad_mean,phase_rad_max,phase_rad_rmse,phase_rad_equal_log_rmse,velocity_x_m_s_finite_count,velocity_x_m_s_median,velocity_x_m_s_p90,velocity_x_m_s_p95,velocity_x_m_s_mean,velocity_x_m_s_max,velocity_x_m_s_rmse,velocity_x_m_s_equal_log_rmse,velocity_y_m_s_finite_count,velocity_y_m_s_median,velocity_y_m_s_p90,velocity_y_m_s_p95,velocity_y_m_s_mean,velocity_y_m_s_max,velocity_y_m_s_rmse,velocity_y_m_s_equal_log_rmse,velocity_z_m_s_finite_count,velocity_z_m_s_median,velocity_z_m_s_p90,velocity_z_m_s_p95,velocity_z_m_s_mean,velocity_z_m_s_max,velocity_z_m_s_rmse,velocity_z_m_s_equal_log_rmse,body_rate_p_rad_s_finite_count,body_rate_p_rad_s_median,body_rate_p_rad_s_p90,body_rate_p_rad_s_p95,body_rate_p_rad_s_mean,body_rate_p_rad_s_max,body_rate_p_rad_s_rmse,body_rate_p_rad_s_equal_log_rmse,body_rate_q_rad_s_finite_count,body_rate_q_rad_s_median,body_rate_q_rad_s_p90,body_rate_q_rad_s_p95,body_rate_q_rad_s_mean,body_rate_q_rad_s_max,body_rate_q_rad_s_rmse,body_rate_q_rad_s_equal_log_rmse,body_rate_r_rad_s_finite_count,body_rate_r_rad_s_median,body_rate_r_rad_s_p90,body_rate_r_rad_s_p95,body_rate_r_rad_s_mean,body_rate_r_rad_s_max,body_rate_r_rad_s_rmse,body_rate_r_rad_s_equal_log_rmse
S0,0.2,722,720,2,0.2770083102493075,0.0,722,0.0326436618582927,0.0633583437682688,0.0780459063574949,0.0358598760224278,0.1796268036500705,0.0430765826546729,0.042819577578644,722,0.067110538482666,0.1143589973449707,0.1249634742736816,0.0675094306799183,0.1858823299407959,0.0767651620954692,0.0761947218187169,722,0.0785301571618381,0.1250102555231759,0.1367541519855533,0.0814467267877986,0.2039231383339938,0.088025462706813,0.0874902269726213,722,0.4420101226902942,0.7379308472127568,0.8197744214541827,0.4572536098755606,1.134834118415429,0.5040457860800333,0.5038238766583139,722,2.672829395649565,4.776014455782133,5.778288087896062,2.895872670492141,9.100986366130282,3.243749376816324,3.2273769670844863,722,0.6310090475011515,0.9967029373719336,1.0970352746543737,0.6497515419055632,1.964506539272804,0.7078121802206474,0.7073831045260569,722,0.1413408517837524,0.3169502735137939,0.3592445015907285,0.1581482136018388,0.4860632419586181,0.192180349796416,0.192478468729675,722,0.1661487465291742,0.3716979921799441,0.4259002012973752,0.1863427916184323,0.6625053673041492,0.2261631712879289,0.2261557131910969,722,0.1152363419532775,0.2940293550491332,0.344926643371582,0.1384900024752816,0.6189215183258057,0.1756508059569145,0.174596889479579,722,0.1154004484415054,0.2846353948116301,0.3469198405742644,0.1369730070971179,0.6198718547821045,0.1730737385694704,0.1723999047314579,722,0.3620611429214477,0.6903619281947613,0.7819296203553671,0.3708446951440491,1.1227947473526,0.4396071312539317,0.4397277713592794,722,0.3412414789199829,0.7472451806068421,0.8875447634607545,0.3799473534074871,1.5224566459655762,0.4716114672991326,0.4700567768764616,722,0.3961383774876594,0.755216996371746,0.8706896834541109,0.4182463551307461,1.3521296977996826,0.4893923504105902,0.4890496588353645,722,0.1248014168813824,0.3183778455480933,0.3974495634436604,0.1536589846826981,0.7245511114597321,0.197676082873633,0.198164125894405
S0,0.5,722,705,17,2.3545706371191137,0.0,722,0.1194557466651999,0.2126157835413859,0.2474625242377772,0.1296946093652037,0.4599301531843486,0.1463813746914806,0.1456783224715863,722,0.1066565513610839,0.2294136524200439,0.2546775817871092,0.1183973559051999,0.4516580104827881,0.1433524585015659,0.1420526855573428,722,0.181613645814573,0.2885119308851973,0.3253945426981875,0.1887520335964314,0.5467225839682808,0.2048839530441825,0.2037870870136455,722,0.5859122433663593,0.9896178395473308,1.1555611029159474,0.636184456187614,2.367111252141032,0.6935571892648279,0.6911705325843049,722,5.470091566281499,9.328843028725212,10.54111468739302,5.849051038771118,19.51855847422567,6.44070987422811,6.427026020131963,722,0.6386755279233571,1.067158309697985,1.252732272617493,0.6774705851355346,2.0151274360491285,0.7416499946730891,0.742273352409893,722,0.132791519165039,0.3156014919281005,0.3545899152755737,0.1533408343296632,0.5096211433410645,0.1871054096389674,0.1869729200894323,722,0.2336076829682944,0.5536618209428481,0.6389394617033851,0.2721394054068531,0.9806265087505324,0.3374777929807505,0.336579388380821,722,0.2432763576507568,0.5192683935165405,0.6154336929321284,0.2683450359163594,1.238417625427246,0.3245210729121875,0.3223377263281409,722,0.2505022287368774,0.5342426896095276,0.5912892103195191,0.276349827585293,1.530693992972374,0.3361226700923788,0.3344257753403736,722,0.3541818037629127,0.8203654326498508,1.0010372415184974,0.4122041774932372,2.039268016815185,0.5125711644901816,0.5110975568771817,722,0.3215251639485359,0.8380004167556762,1.051695595309138,0.4054218978712005,1.7568226009607315,0.5164474014533642,0.5155030722496378,722,0.4114496158435941,0.7611990883946419,0.8344653613865375,0.4227613021022707,1.785180252045393,0.4946961550657326,0.4952812691623188,722,0.1238215714693069,0.313872342556715,0.3867620074190197,0.1520226087739507,0.7215769290924072,0.1964752154696394,0.1961633362096372
S0,1.0,722,682,40,5.540166204986149,0.0,722,0.4174057738159539,0.6990000132006081,0.7825480328668533,0.4376332571300777,1.386883850436783,0.4808946378502154,0.4778763864201819,722,0.2033214569091797,0.5166408538818359,0.5999877929687496,0.2473080846741589,1.253496170043945,0.314922572251115,0.3119028567170844,722,0.4986003437099943,0.7978508162623195,0.920203569856614,0.5326661415328446,1.5560708976798212,0.5748355236294541,0.5707211524166342,722,1.023623288764015,1.6426803259082317,1.915269957519201,1.0674987647080487,2.7937388323637604,1.1613661364133874,1.1558637887239414,722,8.73983759411679,15.583127806651785,17.757593957199802,9.598063120967575,30.30173686578237,10.536153282349634,10.513945976998547,722,0.6670564329972484,1.0734235906271223,1.2264324538577536,0.6844931558428171,1.9474159822897188,0.7521097980386434,0.749467783665525,722,0.1392126083374023,0.3324368476867675,0.3858999609947204,0.1596164551468107,0.5327723026275635,0.1969701125935023,0.1969064415330578,722,0.4038879178406631,0.97060278235015,1.1367880210631138,0.4779285230508002,1.675422641373963,0.5932169593308961,0.5899351822443145,722,0.4416383504867553,1.0130125999450683,1.1733764290809632,0.5136529443010951,2.2438665628433228,0.6413157036148803,0.6376183053608502,722,0.4611626863479614,1.0756341964006424,1.2892049074172969,0.5338148279979804,2.105175793170929,0.6567944593121038,0.6505903112120407,722,0.4680637717247009,1.1555696666240691,1.349495834112167,0.5673530371795173,2.1394909620285034,0.711411631421381,0.7093129675346027,722,0.3263884484767914,0.8847515881061554,1.0670007921755311,0.4094415123907718,1.7324893176555634,0.5294288499193336,0.5250341265922632,722,0.3895265348255634,0.77534882966429,0.8508554277941583,0.4155405694341488,1.3161115273833277,0.4886558997201775,0.4875819846224056,722,0.1315098097547888,0.3650170966982841,0.4519703492522239,0.1641234875137229,0.8783523328602314,0.2158463639894927,0.2153527723645483
S0,2.0,722,630,92,12.742382271468143,0.0,722,1.467286249651058,2.752627094649,3.231349291282793,1.5944347301813837,5.946477276356308,1.8078813509691607,1.7932954414302809,722,0.4637842178344726,1.2110391139984131,1.4643156528472878,0.5689119389512862,2.463476181030273,0.731368269667455,0.7271523412617891,722,1.6043615109632978,2.8402823008880693,3.334867078908783,1.7665706150325335,6.01414263843445,1.9502139690450493,1.9358293246594784,722,1.6286410252736918,3.1634425895685894,3.860689007001033,1.8550128903009664,7.056155257007108,2.111989726057846,2.0955752797220857,722,13.710378375642344,27.197233666172764,33.05544530793729,15.781176922125608,61.87555427186361,18.097961200084296,18.01417696613212,722,0.6763783785276029,1.1120421639196751,1.272819489743485,0.6987431369301653,1.833719694156681,0.7659412560098684,0.7633462502982739,722,0.1459016799926757,0.3389325380325317,0.3797912001609802,0.1659440343730007,0.551260232925415,0.2025574784138019,0.2024001946259692,722,0.6317900395651499,1.475574053754284,1.7984823537570045,0.736915496630178,3.094920561550687,0.920490032024827,0.9142625183102862,722,0.7992330268025398,2.144717001914977,2.7030389547347973,1.0166247590174744,6.903707504272461,1.352336767600636,1.333959727808799,722,0.9071683883666992,2.413308826833964,2.9317931219935383,1.1032427344277729,5.174422651529312,1.4351016598438249,1.4229503413777684,722,0.5115878507494926,1.2402591615915295,1.4753561504185158,0.6075292146130055,2.2800260186195374,0.7564185983189853,0.7543334509582269,722,0.3432321846485138,0.9106554728001356,1.0902928929775948,0.4176683018069167,1.7352120424620807,0.5358898233903788,0.5311073387382336,722,0.3928486853837967,0.7597575565800071,0.8422304090112446,0.4145652746425043,1.3516481593251228,0.4882887538752044,0.4875068281033652,722,0.1499212123453617,0.4288109146058559,0.5161090031266211,0.1907354777710208,0.9937367253005503,0.2471076641539137,0.2466278341276119
S0,3.0,722,569,153,21.191135734072024,0.0,722,3.091733562563145,6.424497110932342,7.738999863634231,3.586411933800527,15.340113119758776,4.175946714661312,4.138781945296942,722,0.6663599014282227,1.7337121486663811,2.1750885784626006,0.8128704722568268,3.494195938110352,1.0485073789050916,1.042558189330548,722,3.254852369405824,6.5702285895771055,7.81426330995039,3.767612854034526,15.50665293141162,4.305566012420321,4.269197754772625,722,2.346099430794794,5.0328361170693725,6.169548564377879,2.772308808516541,13.017043517395836,3.275195841113777,3.2490166632592308,722,19.37934055192311,43.09870268370983,51.48382101161325,22.92700825732137,104.6124351712387,27.341222255277653,27.157844066682863,722,0.6763289052386439,1.1527334728997864,1.2668255703070457,0.7077041584464406,1.9518698175593023,0.7767207226236817,0.7741634888507304,722,0.1471081972122192,0.3408130407333374,0.3845874667167663,0.1681146311297641,0.5420691967010498,0.2040466173436756,0.2039183999205309,722,0.8259485914002518,2.0340263418597337,2.3171488109893987,0.9613929859014888,3.098069387889879,1.193038865523908,1.1809863680698007,722,1.2271214723587036,3.668987154960632,4.396625471115112,1.6338458302081884,12.131749391555786,2.2290202512425257,2.190691928867416,722,1.3319152891635897,3.840652132034301,4.755372995883225,1.7340852855085562,9.278360366821287,2.2907858725365764,2.283176306059993,722,0.5092984065413475,1.1201168889179824,1.4123920068144795,0.5728635728111557,2.561588138341904,0.7146164029649235,0.7113329677619776,722,0.3485095333307981,0.9157703306525944,1.1448519820347425,0.4258294439964239,1.8882220461964607,0.5477083741078241,0.5430725599806169,722,0.4015206061303615,0.7520144302397966,0.8386889060959208,0.4139148111992193,1.411100204102695,0.4857078933207227,0.4853091770255428,722,0.1698937732726335,0.4309841934009455,0.5141144588589664,0.2027473215810187,1.0125637277960775,0.2596121342525491,0.2586253695702193
S0,5.0,722,467,255,35.3185595567867,0.0,722,8.352310132954607,18.960854923325023,22.01338842151281,9.89031293820022,45.548072887253625,11.817585051186631,11.711257014865662,722,0.9465680122375488,2.447685623168945,2.977771472930908,1.1821080558517962,4.584925651550293,1.50066137592323,1.491814127013908,722,8.469885560122055,19.0025656061611,22.031675806302143,10.04992052485776,45.56207249346904,11.912485089485632,11.807260023180438,722,3.615114183633533,8.274200269089663,10.203613931800572,4.246742631839683,17.413502473558122,5.101343084378523,5.051508646445693,722,29.80695279220956,74.93297741481965,88.65494267668853,37.418308287160514,167.6657760886824,45.977755823393046,45.53175967469218,722,0.6962371407886594,1.148475960397953,1.330554623756928,0.718060523915567,2.0961014467480683,0.7909895226706758,0.7878787405486807,722,0.143607497215271,0.3349288463592529,0.3797031044960021,0.1655793038101407,0.5410246849060059,0.2017027220748051,0.2016409212097064,722,1.3338312442207538,2.629647058064477,2.9284084351236066,1.391469513709236,3.1144835434847096,1.6304823909376684,1.6259294698438456,722,1.9828048944473269,5.790148448944091,7.374473908543583,2.597619631974906,16.995803356170654,3.5025988777589188,3.438705202379391,722,2.0614606142044067,6.317669272422791,7.667685016989706,2.748609661676088,12.136157989501951,3.641480945893909,3.6244574345262506,722,0.4816356301307678,1.166030472517013,1.404869735240935,0.5648839262725626,2.2292202413082123,0.7036468480354001,0.6996649746511295,722,0.3343868441879749,0.913959703594446,1.1547546990215776,0.423728416868214,2.0258833169937134,0.5525177632125354,0.547452841236127,722,0.4096669908612966,0.7689574973657727,0.8484500024467706,0.4238120447534686,2.0721754524856806,0.5005865490454455,0.4995938378411615,722,0.1787592440377921,0.4344683639705181,0.5147250344045459,0.2087234819378949,0.993783202022314,0.2642000250268191,0.2637079597507241
S1,0.2,722,721,1,0.1385041551246537,0.0,722,0.0309293114889242,0.0579850868092032,0.0696682009313658,0.0338784036455041,0.1885882355272445,0.0397524365219243,0.0396271814336598,722,0.0190911293029785,0.0477119445800781,0.0565711021423339,0.0228039496823361,0.1476967334747314,0.0291813118460956,0.0291633582024486,722,0.0402473603824388,0.0715943129473953,0.0840807008984971,0.0438889257652591,0.1914420480032764,0.0493133366391761,0.0492513841663417,722,0.2916867843419737,0.4586868064258512,0.5107419805538578,0.3042257082757055,0.8002044164356108,0.3263645423747707,0.3258587072903699,722,2.6619639898576923,4.84260688355359,5.769352173030477,2.908127111882884,8.10906843330467,3.2513512493598182,3.242681359399261,722,0.5920870364809333,0.9746895461542152,1.12087659997019,0.612680898446931,1.985144672696489,0.67108521845506,0.6706175305837199,722,0.1126710176467895,0.2543126583099365,0.2956287980079651,0.1255631692852009,0.4324719905853271,0.1536348472003122,0.1538929404684574,722,0.133426569648531,0.286814125274563,0.3288480658969184,0.1492777060008125,0.6442032562258788,0.1818849038522232,0.1817970501848883,722,0.1156013011932373,0.275840163230896,0.3367135763168335,0.1353406332351958,0.5149040222167969,0.1700044737916001,0.1691645691310442,722,0.1219817996025085,0.2706615567207336,0.3153559923171996,0.1378393938475987,0.5309028625488281,0.1685579197374953,0.1682936221178707,722,0.1489648669958114,0.3717032268643379,0.4234163418412208,0.17818756767973,0.6953921318054199,0.2218119047844429,0.2215809409790217,722,0.3292220309376716,0.7921573199331758,0.9335152791813012,0.3846607892978014,1.9519499614834783,0.4830732640424902,0.4818290513556635,722,0.3090018555521965,0.6890524819493293,0.7826333090662956,0.3485245684674848,1.2676827311515808,0.428008543509756,0.4273927733036348,722,0.1153288250789046,0.2901897802948951,0.3463693771511316,0.141403217214257,0.6935911867767572,0.1838593992127338,0.1842924355136686
S1,0.5,722,720,2,0.2770083102493075,0.0,722,0.1238897987538777,0.2134993862060271,0.2513183213765992,0.1318199093824623,0.4871504780686278,0.1460591661810484,0.14549774871064,722,0.0563268661499023,0.1545280456542968,0.1905470848083494,0.0719517517287975,0.356424331665039,0.0935232371084105,0.0931990445913433,722,0.149057342193423,0.2527751702362446,0.29026396991125,0.1592437260654073,0.5073080851731154,0.1734355093535897,0.1727924682065752,722,0.576183376862643,0.8969526492762325,1.0300351277193676,0.6057275936380142,1.7354017228270548,0.6490104662974175,0.6459175857397381,722,5.252355673412307,9.131138184610986,10.493139106892736,5.673596644751562,18.46313560850628,6.283336687705888,6.275054274734235,722,0.5812897882764825,1.039934670838454,1.1978581010067415,0.6333746937324388,1.8516860652382376,0.69968358800272,0.6999909363992385,722,0.1145906448364257,0.2732374906539917,0.3038362026214599,0.1340022797069391,0.4733438491821289,0.16591962556247,0.1652899131914214,722,0.2142164888809254,0.5143244157873447,0.5997287208223994,0.2507267377933724,0.9189865367103706,0.3105606459196879,0.310064492695967,722,0.2440295219421386,0.5318973541259766,0.6125144124031064,0.2714333238049186,1.284773349761963,0.3313614468543007,0.3290025663409129,722,0.2488243579864502,0.540851354598999,0.621624670922756,0.2814151864199592,1.354085311293602,0.340805273379442,0.3392374080091623,722,0.3130764067173004,0.6994640633463859,0.8568584382534021,0.3574148090591736,1.357079150620848,0.4418890613479582,0.4390454155418415,722,0.3216445911675691,0.8487300172448158,1.0542230251245193,0.4004161797723168,1.7757884114980698,0.5115588788921257,0.5092692893127637,722,0.3234719112515449,0.7071422174572944,0.8276795223355292,0.3582146631086495,1.640621453523636,0.4353794806408121,0.4358673077968773,722,0.1178173199295997,0.3181882930919528,0.3826258189976215,0.1508682405833812,0.8137316554784775,0.1957277307484254,0.1954987413775658
S1,1.0,722,720,2,0.2770083102493075,0.0,722,0.4212998738086717,0.7040886655898693,0.7917267480542951,0.444014688789198,1.422294442199363,0.487558468866935,0.4848286246498204,722,0.190826416015625,0.4611394882202148,0.6000343322753904,0.2306113087899797,1.107564926147461,0.2957605073556141,0.2929883652231727,722,0.4909322720431301,0.7873588928956652,0.9175154742845152,0.5295872269276287,1.439881911424904,0.5702521707763333,0.566918420963567,722,1.0012095527095886,1.5701687145789072,1.9060204394244,1.0612068169731732,2.574343963662641,1.145293961608301,1.1396341977092042,722,8.446523796723827,15.303930544583883,18.13614068075058,9.3579601131333,32.88506505361334,10.446137619576149,10.425061417711012,722,0.6067132692805686,1.0853399433734612,1.2085528863875292,0.645719050781006,2.1702368389253164,0.7181408813970641,0.7151751261490874,722,0.1277735233306884,0.294053053855896,0.3386210560798643,0.1444294053101473,0.4671778678894043,0.1769314698908847,0.1767353815445037,722,0.4138711723355115,0.9443851309167824,1.1373333123670484,0.4680929198076443,1.9040150371564333,0.5801521601566494,0.5768735470716131,722,0.4573953151702881,1.0521976947784424,1.2281292080879211,0.5280532907662975,2.211038112640381,0.6592541873801471,0.6550512197695799,722,0.4806890487670898,1.0739874839782717,1.2526767015457143,0.5439021624740822,2.142857551574707,0.6680946029346693,0.6633438219193332,722,0.4713967032730579,1.0432304366491734,1.260613997280597,0.5346537535498048,2.1414718627929688,0.6563015895514391,0.6531222779221436,722,0.3229402638971805,0.8458287429064512,1.081575294584034,0.3986201940694181,1.9048901200294488,0.5148025038495428,0.5105819157033551,722,0.3431891277432441,0.7237946599721908,0.835097563266754,0.3706762499248201,1.208530604839325,0.4500804635126376,0.4492897573246763,722,0.1337449103593826,0.3524828866124153,0.4612446241080757,0.1660528624992784,0.9552302956581116,0.2193907106698976,0.2185706476909551
S1,2.0,722,706,16,2.21606648199446,0.0,722,1.5078509426045954,2.8236825815927773,3.4093545129167104,1.6610041522011136,5.947679527022643,1.883765079031109,1.8701886259078715,722,0.5668377876281738,1.243793487548828,1.476605224609373,0.6431991313468056,2.5195789337158203,0.7921359023692071,0.7855558783847444,722,1.67143311007159,2.9969556259211667,3.4732730660470303,1.8597936021882584,6.105142264713629,2.043538636972484,2.030287294902121,722,1.7219330825312684,3.38779702700305,4.038583018017667,1.9584706332087725,8.813671742376265,2.242817527169732,2.223435107855149,722,14.139683640099705,28.56929920761268,34.00502327629706,16.344806521322795,83.78217013472654,18.95698557237734,18.84271710335786,722,0.6466190439465029,1.1364804966639834,1.312319639128744,0.6887308235133108,1.9760546708221445,0.7623418094584805,0.758741416475852,722,0.1328142881393432,0.3068921089172363,0.3597250223159789,0.153671957779459,0.5737893581390381,0.1906402511579441,0.1901560626505766,722,0.6338608171224713,1.445427915848289,1.7395548877660416,0.7411309874900519,3.0949428988073326,0.916271266152982,0.9087295943282532,722,0.855151891708374,2.25266472697258,3.032900202274322,1.0929487550646,7.946485579013824,1.4643158454000489,1.4445394576485922,722,0.9319415912032128,2.503580075502396,3.14431989789009,1.1489887106583203,5.45594921708107,1.498692001264107,1.486809935543424,722,0.563104659318924,1.299512068927288,1.5019995816051954,0.6491519222326236,2.717914581298828,0.7999574053892354,0.7930374752548175,722,0.3276599552482366,0.8873851343989371,1.105376112461089,0.4133799627759956,1.8479096591472624,0.5331953795553255,0.5286844313837264,722,0.365708913654089,0.7898435369133947,0.9102709211409092,0.3992874561683236,1.3137715458869934,0.4816100609770292,0.4802754386546345,722,0.1471690847538411,0.4320470720529555,0.5409785779193043,0.1941659373121669,1.0240238904953003,0.254792996047742,0.2540778889628172
