channel,horizon_s,axis,log_id,sign_agreement,absolute_gain_mean,gain_seed_std,near_zero_fraction,n_origins
common,0.1,vy,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.9090909090909091,0.43627070779746385,0.07539094667330791,0.0,11
common,0.1,vy,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.8461538461538461,0.34551703092466685,0.06357363800379778,0.0,13
common,0.1,vy,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.9230769230769231,0.5374951610155446,0.06770468142939179,0.0,13
common,0.1,vy,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,0.48090052480228784,0.0780645409868401,0.0,14
common,0.1,vy,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.75,0.3961028389980608,0.07607551811925421,0.0,12
common,0.1,vy,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.9230769230769231,0.44120563493338827,0.09713026590755221,0.0,13
common,0.1,vy,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.8571428571428571,0.36085647321481445,0.08761669041170124,0.0,14
common,0.1,vz,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,1.101560124065498,0.1395110754073172,0.0,15
common,0.1,vz,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,0.9651644630781958,0.10271887858479316,0.0,14
common,0.1,vz,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,1.1583790494495818,0.11819668289951435,0.0,14
common,0.1,vz,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,1.0686621513714152,0.12202681147405071,0.0,13
common,0.1,vz,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,1.0878491780890254,0.11595386278713453,0.0,13
common,0.1,vz,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,0.9728345383881498,0.11280278029778935,0.0,16
common,0.1,vz,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,1.197466678434622,0.13776886618290454,0.0,14
common,0.1,vz,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,1.0830751113753656,0.10361007326689817,0.0,13
common,0.1,vz,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,0.9953680892119933,0.12069698319571195,0.0,13
common,0.1,vz,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,1.2341316251201506,0.14111219238560854,0.0,12
common,0.1,vz,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,1.1137181561402476,0.1443458984100461,0.0,11
common,0.1,vz,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,1.0755078407944039,0.1210387744414401,0.0,13
common,0.1,vz,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,1.0069203916093936,0.14216057546393104,0.0,13
common,0.1,vz,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,1.1287668516958242,0.10530984933930829,0.0,14
common,0.1,vz,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,0.9633597910359143,0.09575449029012552,0.0,12
common,0.1,vz,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,1.0271251204459575,0.10511623512611767,0.0,13
common,0.1,vz,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,1.1799697004445184,0.10317828115499184,0.0,14
common,0.2,p,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.6666666666666666,0.5987195935695382,0.3327552651918239,0.0,15
common,0.2,p,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5714285714285714,0.48988199116120806,0.38475481895133434,0.0,14
common,0.2,p,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.7142857142857143,0.5457723982951083,0.28733822852698404,0.0,14
common,0.2,p,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.6153846153846154,0.4832262253966651,0.3239389688494736,0.0,13
common,0.2,p,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5384615384615384,0.49771069084536745,0.35381236743030847,0.0,13
common,0.2,p,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.6875,0.5144375227071621,0.39282891403593784,0.0,16
common,0.2,p,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5714285714285714,0.6355379295092362,0.3568349849748783,0.0,14
common,0.2,p,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.38461538461538464,0.4409147419795094,0.36134451685224894,0.0,13
common,0.2,p,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.7692307692307693,0.5663124755577875,0.32737670388920026,0.0,13
common,0.2,p,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.6666666666666666,0.5265864256008307,0.38493091852481504,0.0,12
common,0.2,p,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.8181818181818182,0.7853352078446175,0.41800236907771937,0.0,11
common,0.2,p,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.9230769230769231,0.5737045290658138,0.30920367192099574,0.0,13
common,0.2,p,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.9230769230769231,0.610833146733045,0.31709471197665745,0.0,13
common,0.2,p,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.6428571428571429,0.6734505271480009,0.4088197712979985,0.0,14
common,0.2,p,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5,0.5991681925387031,0.43816815508192336,0.0,12
common,0.2,p,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.6153846153846154,0.555044215765278,0.4372212248208911,0.0,13
common,0.2,p,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.7142857142857143,0.6806373908611979,0.393451068160909,0.0,14
common,0.2,q,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.7333333333333333,0.7899558220133581,0.2759561520012708,0.0,15
common,0.2,q,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.6428571428571429,0.6623571767939953,0.2888463381166906,0.0,14
common,0.2,q,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.8571428571428571,0.9782550330649509,0.28322299480232616,0.0,14
common,0.2,q,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.7692307692307693,0.7183384326284584,0.2452794579120302,0.0,13
common,0.2,q,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,0.877691458249039,0.22781704465787606,0.0,13
common,0.2,q,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.8125,0.7731843130620117,0.3322118762325584,0.0,16
common,0.2,q,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.8571428571428571,0.9802428440631511,0.21776736855735174,0.0,14
common,0.2,q,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.8461538461538461,0.9375531602698899,0.3269454756021537,0.0,13
common,0.2,q,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.6923076923076923,0.6367818745246336,0.2554199035951127,0.0,13
common,0.2,q,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.9166666666666666,1.0521911116860567,0.3187358105891544,0.0,12
common,0.2,q,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.6363636363636364,0.6824845094633342,0.2924058375309622,0.0,11
common,0.2,q,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.6153846153846154,0.6588190157011388,0.29051707091178935,0.0,13
common,0.2,q,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.7692307692307693,0.7379511270036604,0.3257634234464625,0.0,13
common,0.2,q,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.7857142857142857,0.8621035824840045,0.407526953221035,0.0,14
common,0.2,q,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5833333333333334,0.6634344808612592,0.27105315519186407,0.0,12
common,0.2,q,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.8461538461538461,0.7881523100413527,0.31439320889580075,0.0,13
common,0.2,q,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,1.0969557535623384,0.3429078593760196,0.0,14
common,0.2,r,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.6,0.20212487614024138,0.11098364274407681,0.0,15
common,0.2,r,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5714285714285714,0.21860338215474442,0.11535107624729178,0.0,14
common,0.2,r,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.6428571428571429,0.18539937651632224,0.12947070515619366,0.0,14
common,0.2,r,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.6153846153846154,0.196817032391023,0.11857425737846604,0.0,13
common,0.2,r,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.6153846153846154,0.1983198219951096,0.11255909360482347,0.0,13
common,0.2,r,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5625,0.15774734852554112,0.11802681000283136,0.0,16
common,0.2,r,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.6428571428571429,0.14693284407364718,0.09143042512335545,0.0,14
common,0.2,r,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.38461538461538464,0.15258010922660542,0.12396079808034255,0.0,13
common,0.2,r,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.9230769230769231,0.25052009640471506,0.12114724401115809,0.0,13
common,0.2,r,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5,0.1684290170177202,0.14602408063767927,0.0,12
common,0.2,r,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.2727272727272727,0.13980568812376967,0.13574282538799365,0.0,11
common,0.2,r,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5384615384615384,0.1807344523047763,0.11871132245361736,0.0,13
common,0.2,r,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5384615384615384,0.16902433048029566,0.14516388622775353,0.0,13
common,0.2,r,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.21428571428571427,0.11730400638682668,0.12740326924830686,0.0,14
common,0.2,r,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.4166666666666667,0.17836681132746354,0.13706497492312728,0.0,12
common,0.2,r,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.3076923076923077,0.17055799229616037,0.1545315358312672,0.0,13
common,0.2,r,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.2857142857142857,0.14147535009559414,0.126080037621944,0.0,14
common,0.2,vx,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,1.5441242701983608,0.12253220947795809,0.0,15
common,0.2,vx,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,1.5774138490761023,0.16327440036223195,0.0,14
common,0.2,vx,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.9285714285714286,1.0419825890863812,0.1523755451401785,0.0,14
common,0.2,vx,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.9230769230769231,1.31996710026767,0.1466551907547612,0.0,13
common,0.2,vx,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,1.3047116095763696,0.1305257012246155,0.0,13
common,0.2,vx,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.9375,1.2114379382258684,0.15320040106957997,0.0,16
common,0.2,vx,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.9285714285714286,1.1935047725475563,0.10020786270845795,0.0,14
common,0.2,vx,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.9230769230769231,1.3412605242402595,0.14468323513805423,0.0,13
common,0.2,vx,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,1.5161613608349425,0.23356410917291295,0.0,13
common,0.2,vx,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,1.440492248242905,0.15940647135985214,0.0,12
common,0.2,vx,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,1.3987649631230754,0.10348598127539949,0.0,11
common,0.2,vx,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,1.5644781045636074,0.1605737686888671,0.0,13
common,0.2,vx,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,1.2025436044295268,0.1545450783646918,0.0,13
common,0.2,vx,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,1.2209365442879512,0.13917160998640557,0.0,14
common,0.2,vx,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,1.385328851091,0.19923096182124825,0.0,12
common,0.2,vx,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,1.455627345399234,0.16904829731773735,0.0,13
common,0.2,vx,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,1.3970685255790565,0.1626484759067571,0.0,14
common,0.2,vy,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.9333333333333333,0.7648785103398921,0.11236016574995365,0.0,15
common,0.2,vy,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,0.8650109044995217,0.11271521536094943,0.0,14
common,0.2,vy,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,1.3217236869440654,0.12091019216950102,0.0,14
common,0.2,vy,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,1.1759086509152934,0.11574103840417993,0.0,13
common,0.2,vy,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.9230769230769231,1.1097705438034993,0.11841692787723322,0.0,13
common,0.2,vy,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,1.3012647844942051,0.14624713006988077,0.0,16
common,0.2,vy,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,1.1951641751953386,0.09877383598438708,0.0,14
common,0.2,vy,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,1.0750344364529192,0.138087457678395,0.0,13
common,0.2,vy,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.8461538461538461,0.8627080438352632,0.10771514542870599,0.07692307692307693,13
common,0.2,vy,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.9166666666666666,0.9054767558909781,0.0813751859666097,0.0,12
common,0.2,vy,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.9090909090909091,0.9334130773051675,0.10072735242854042,0.0,11
common,0.2,vy,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,0.7738817426943203,0.11225897412659934,0.0,13
common,0.2,vy,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.9230769230769231,1.0966695895246337,0.12443918541193631,0.0,13
common,0.2,vy,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.9285714285714286,0.959406771723619,0.12006817500193989,0.0,14
common,0.2,vy,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.9166666666666666,0.7751698849182057,0.13502779238486629,0.0,12
common,0.2,vy,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,0.9332002966617254,0.1522539708176902,0.0,13
common,0.2,vy,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.9285714285714286,0.7654927947727028,0.13546649014847237,0.0,14
common,0.2,vz,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,2.1598901085724993,0.21075588401482664,0.0,15
common,0.2,vz,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,1.9339124985961955,0.1998813028248351,0.0,14
common,0.2,vz,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,2.095749730858724,0.16277652297784057,0.0,14
common,0.2,vz,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,1.9209499472105518,0.18853603864115082,0.0,13
common,0.2,vz,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,2.0221277055741487,0.1543727086448139,0.0,13
common,0.2,vz,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,1.7237141084026066,0.17296509190062273,0.0,16
common,0.2,vz,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,2.2217788500989277,0.15506218448758918,0.0,14
common,0.2,vz,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,1.952565199870972,0.1837352297433153,0.0,13
common,0.2,vz,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,2.1302146860946567,0.16900113575255377,0.0,13
common,0.2,vz,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,2.3760997247602558,0.18214228817752734,0.0,12
common,0.2,vz,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,2.043658170255459,0.1626364857859983,0.0,11
common,0.2,vz,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,2.098067014850682,0.12167363031890832,0.0,13
common,0.2,vz,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,1.791566285586046,0.16588862562444703,0.0,13
common,0.2,vz,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,2.0620551267666287,0.13230314511625438,0.0,14
common,0.2,vz,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,1.8235564638076165,0.1428972587727968,0.0,12
common,0.2,vz,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,2.0213401021550625,0.14728869150399124,0.0,13
common,0.2,vz,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,2.226268109567202,0.1575777308821608,0.0,14
common,0.5,p,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5333333333333333,0.5258458615214099,0.3823675967476746,0.0,15
common,0.5,p,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.7857142857142857,0.6635503627209406,0.3063294342942298,0.0,14
common,0.5,p,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5714285714285714,0.5044333460563286,0.3757377953279903,0.0,14
common,0.5,p,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.7692307692307693,0.631895307114502,0.3274121552790259,0.0,13
common,0.5,p,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.3076923076923077,0.4570729870955236,0.30122912251033535,0.0,13
